Date,FLRY3.SA
2015-12-17,4.695925235748291
2015-12-18,4.674468040466309
2015-12-21,4.536531925201416
2015-12-22,4.628487586975098
2015-12-23,4.597836971282959
2015-12-28,4.582509994506836
2015-12-29,4.705119609832764
2015-12-30,4.904358863830566
2016-01-04,4.674468040466309
2016-01-05,4.729640960693359
2016-01-06,4.705119609832764
2016-01-07,4.7112507820129395
2016-01-08,4.729640960693359
2016-01-11,4.702054023742676
2016-01-12,4.603968143463135
2016-01-13,4.613162994384766
2016-01-14,4.613162994384766
2016-01-15,4.597836971282959
2016-01-18,4.4507060050964355
2016-01-19,4.597836971282959
2016-01-20,4.536531925201416
2016-01-21,4.456837177276611
2016-01-22,4.398597240447998
2016-01-26,4.312770366668701
2016-01-27,4.36794376373291
2016-01-28,4.312770366668701
2016-01-29,4.475226879119873
2016-02-01,4.579444408416748
2016-02-02,4.567183971405029
2016-02-03,4.505879878997803
2016-02-04,4.404727458953857
2016-02-05,4.490553855895996
2016-02-10,4.420053482055664
2016-02-11,4.395532131195068
2016-02-12,4.444575786590576
2016-02-15,4.594770908355713
2016-02-16,4.66220760345459
2016-02-17,4.628487586975098
2016-02-18,4.634619235992432
2016-02-19,4.674468040466309
2016-02-22,4.717379093170166
2016-02-23,4.73883581161499
2016-02-24,4.7357707023620605
2016-02-25,4.876771450042725
2016-02-26,4.873706340789795
2016-02-29,4.996315002441406
2016-03-01,4.941142559051514
2016-03-02,5.226207733154297
2016-03-03,5.364141464233398
2016-03-04,5.517403602600098
2016-03-07,5.532729625701904
2016-03-08,5.655339241027832
2016-03-09,5.759557723999023
2016-03-10,5.961862087249756
2016-03-11,6.023166179656982
2016-03-14,6.099794864654541
2016-03-15,6.053819179534912
2016-03-16,5.971055507659912
2016-03-17,5.918947696685791
2016-03-18,5.961862087249756
2016-03-21,6.133514404296875
2016-03-22,6.326623916625977
2016-03-23,6.436971664428711
2016-03-24,6.305166721343994
2016-03-28,6.354208946228027
2016-03-29,6.345015048980713
2016-03-30,6.651537895202637
2016-03-31,6.605559349060059
2016-04-01,6.446166515350342
2016-04-04,6.568774223327637
2016-04-05,6.81705904006958
2016-04-06,6.712839603424072
2016-04-07,6.83544921875
2016-04-08,6.927407741546631
2016-04-11,6.7536845207214355
2016-04-12,6.78452205657959
2016-04-13,6.648832321166992
2016-04-14,6.537814140319824
2016-04-15,6.762936115264893
2016-04-18,6.889376640319824
2016-04-19,7.148420810699463
2016-04-20,7.136085033416748
2016-04-22,7.216267108917236
2016-04-25,7.046652793884277
2016-04-26,6.87703800201416
2016-04-27,6.938717842102051
2016-04-28,7.247105121612549
2016-04-29,7.703517913818359
2016-05-02,7.916306495666504
2016-05-03,7.672679424285889
2016-05-04,7.506150722503662
2016-05-05,7.438304424285889
2016-05-06,7.4506402015686035
2016-05-09,7.401299476623535
2016-05-10,7.712770938873291
2016-05-11,7.709686279296875
2016-05-12,7.7374396324157715
2016-05-13,7.709686279296875
2016-05-16,7.842291355133057
2016-05-17,7.860795974731445
2016-05-18,8.048912048339844
2016-05-19,7.987233638763428
2016-05-20,8.129093170166016
2016-05-23,8.233943939208984
2016-05-24,8.172266960144043
2016-05-25,8.26478385925293
2016-05-27,8.172266960144043
2016-05-30,7.9718146324157715
2016-05-31,8.002654075622559
2016-06-01,8.021157264709473
2016-06-02,8.110589027404785
2016-06-03,8.298707008361816
2016-06-06,8.354216575622559
2016-06-07,8.403558731079102
2016-06-08,8.43439769744873
2016-06-09,8.400473594665527
2016-06-10,8.311041831970215
2016-06-13,8.295622825622559
2016-06-14,8.1815185546875
2016-06-15,8.15684700012207
2016-06-16,8.141426086425781
2016-06-17,8.237027168273926
2016-06-20,8.095170021057129
2016-06-21,8.098255157470703
2016-06-22,8.110589027404785
2016-06-23,8.196938514709473
2016-06-24,8.138344764709473
2016-06-27,8.193854331970215
2016-06-28,8.295622825622559
2016-06-29,8.329545974731445
2016-06-30,8.4806547164917
2016-07-01,8.203106880187988
2016-07-04,8.110589027404785
2016-07-05,8.073582649230957
2016-07-06,8.085918426513672
2016-07-07,8.030409812927246
2016-07-08,8.298707008361816
2016-07-11,8.594758987426758
2016-07-12,8.974076271057129
2016-07-13,9.294797897338867
2016-07-14,9.476744651794434
2016-07-15,9.470580101013184
2016-07-18,9.433571815490723
2016-07-19,9.66794490814209
2016-07-20,9.33488655090332
2016-07-21,9.313301086425781
2016-07-22,9.359559059143066
2016-07-25,9.328719139099121
2016-07-26,9.374978065490723
2016-07-27,9.452075004577637
2016-07-28,9.556925773620605
2016-07-29,9.62785530090332
2016-08-01,9.637105941772461
2016-08-02,9.683363914489746
2016-08-03,10.149970054626465
2016-08-04,10.432430267333984
2016-08-05,10.553483963012695
2016-08-08,10.714890480041504
2016-08-09,10.988040924072266
2016-08-10,10.981834411621094
2016-08-11,10.901129722595215
2016-08-12,11.118407249450684
2016-08-15,11.102886199951172
2016-08-16,11.298436164855957
2016-08-17,11.400871276855469
2016-08-18,11.810591697692871
2016-08-19,11.615039825439453
2016-08-22,11.57779598236084
2016-08-23,11.484676361083984
2016-08-24,11.466052055358887
2016-08-25,11.562273025512695
2016-08-26,11.642975807189941
2016-08-29,11.661601066589355
2016-08-30,11.866462707519531
2016-08-31,11.866462707519531
2016-09-01,11.6119384765625
2016-09-02,11.795073509216309
2016-09-05,12.10236644744873
2016-09-06,12.409659385681152
2016-09-08,12.291706085205078
2016-09-09,12.378620147705078
2016-09-12,12.369308471679688
2016-09-13,12.353782653808594
2016-09-14,12.316535949707031
2016-09-15,11.701950073242188
2016-09-16,11.751617431640625
2016-09-19,11.701950073242188
2016-09-20,11.57779598236084
2016-09-21,11.95026969909668
2016-09-22,12.26066780090332
2016-09-23,11.95026969909668
2016-09-26,11.894397735595703
2016-09-27,12.052700996398926
2016-09-28,12.26066780090332
2016-09-29,11.993725776672363
2016-09-30,11.90371036529541
2016-10-03,12.198590278625488
2016-10-04,12.198590278625488
2016-10-05,11.875776290893555
2016-10-06,12.201688766479492
2016-10-07,11.981310844421387
2016-10-10,12.164443016052246
2016-10-11,12.167548179626465
2016-10-13,12.415864944458008
2016-10-14,12.335165023803711
2016-10-17,12.508983612060547
2016-10-18,12.571063041687012
2016-10-19,12.353782653808594
2016-10-20,12.083738327026367
2016-10-21,12.238941192626953
2016-10-24,12.387930870056152
2016-10-25,12.10236644744873
2016-10-26,12.040279388427734
2016-10-27,12.26066780090332
2016-10-28,12.7262601852417
2016-10-31,13.114255905151367
2016-11-01,12.841107368469238
2016-11-03,12.772820472717285
2016-11-04,12.263772010803223
2016-11-07,12.291706085205078
2016-11-08,12.325849533081055
2016-11-09,12.26066780090332
2016-11-10,12.099258422851562
2016-11-11,12.105469703674316
2016-11-14,12.167548179626465
2016-11-16,12.257561683654785
2016-11-17,12.633142471313477
2016-11-18,12.276185035705566
2016-11-21,12.307226181030273
2016-11-22,12.114781379699707
2016-11-23,11.9782075881958
2016-11-24,11.996828079223633
2016-11-25,12.024765968322754
2016-11-28,11.996828079223633
2016-11-29,11.791972160339355
2016-11-30,12.124093055725098
2016-12-01,11.469154357910156
2016-12-02,11.57779598236084
2016-12-05,11.391556739807129
2016-12-06,11.54675579071045
2016-12-07,11.438115119934082
2016-12-08,11.981310844421387
2016-12-09,12.415864944458008
2016-12-12,12.142717361450195
2016-12-13,12.473557472229004
2016-12-14,12.135636329650879
2016-12-15,12.181568145751953
2016-12-16,11.988000869750977
2016-12-19,11.522126197814941
2016-12-20,11.420422554016113
2016-12-21,11.423704147338867
2016-12-22,11.44666862487793
2016-12-23,11.384334564208984
2016-12-26,11.413862228393555
2016-12-27,11.36793041229248
2016-12-28,11.61727237701416
2016-12-29,11.69601058959961
2017-01-02,11.384334564208984
2017-01-03,11.325279235839844
2017-01-04,11.577900886535645
2017-01-05,11.810836791992188
2017-01-06,11.810836791992188
2017-01-09,11.764906883239746
2017-01-10,11.748501777648926
2017-01-11,11.79771614074707
2017-01-12,11.7288179397583
2017-01-13,11.745222091674805
2017-01-16,11.981439590454102
2017-01-17,12.417784690856934
2017-01-18,12.404659271240234
2017-01-19,12.401382446289062
2017-01-20,12.34560489654541
2017-01-23,12.293113708496094
2017-01-24,12.696648597717285
2017-01-26,12.70649528503418
2017-01-27,12.58510684967041
2017-01-30,12.138916969299316
2017-01-31,12.460433006286621
2017-02-01,12.375134468078613
2017-02-02,12.175004959106445
2017-02-03,12.155320167541504
2017-02-06,12.453872680664062
2017-02-07,12.532611846923828
2017-02-08,13.00832462310791
2017-02-09,13.290474891662598
2017-02-10,13.36592960357666
2017-02-13,13.697291374206543
2017-02-14,13.697291374206543
2017-02-15,13.572619438171387
2017-02-16,13.543094635009766
2017-02-17,13.53653335571289
2017-02-20,13.795713424682617
2017-02-21,13.982720375061035
2017-02-22,14.041770935058594
2017-02-23,14.333763122558594
2017-02-24,14.212371826171875
2017-03-01,14.287830352783203
2017-03-02,14.107390403747559
2017-03-03,13.779314041137695
2017-03-06,13.779314041137695
2017-03-07,13.877734184265137
2017-03-08,13.677606582641602
2017-03-09,13.57590103149414
2017-03-10,13.320000648498535
2017-03-13,13.746505737304688
2017-03-14,13.684167861938477
2017-03-15,14.112943649291992
2017-03-16,14.229029655456543
2017-03-17,14.0499267578125
2017-03-20,13.98027229309082
2017-03-21,13.695028305053711
2017-03-22,13.903986930847168
2017-03-23,13.930521965026855
2017-03-24,13.515921592712402
2017-03-27,13.748098373413086
2017-03-28,13.79784870147705
2017-03-29,13.930521965026855
2017-03-30,13.98027229309082
2017-03-31,14.030022621154785
2017-04-03,13.837650299072266
2017-04-04,13.930521965026855
2017-04-05,14.295367240905762
2017-04-06,14.089725494384766
2017-04-07,14.477791786193848
2017-04-10,14.444622039794922
2017-04-11,14.434673309326172
2017-04-12,14.272150039672852
2017-04-13,14.175959587097168
2017-04-17,14.836004257202148
2017-04-18,14.852588653564453
2017-04-19,14.759719848632812
2017-04-20,14.95872974395752
2017-04-24,14.9321928024292
2017-04-25,15.58559799194336
2017-04-26,15.277138710021973
2017-04-27,15.678467750549316
2017-04-28,17.419788360595703
2017-05-02,17.768047332763672
2017-05-03,17.870868682861328
2017-05-04,18.026752471923828
2017-05-05,19.02179718017578
2017-05-08,18.739866256713867
2017-05-09,19.134563446044922
2017-05-10,19.28713607788086
2017-05-11,19.370058059692383
2017-05-12,19.436391830444336
2017-05-15,19.360105514526367
2017-05-16,19.33357048034668
2017-05-17,19.187633514404297
2017-05-18,18.59392738342285
2017-05-19,18.972043991088867
2017-05-22,18.04334259033203
2017-05-23,19.20421600341797
2017-05-24,19.045011520385742
2017-05-25,19.031749725341797
2017-05-26,19.31035804748535
2017-05-29,19.31035804748535
2017-05-30,18.991945266723633
2017-05-31,18.829418182373047
2017-06-01,18.95877456665039
2017-06-02,19.207534790039062
2017-06-05,19.008525848388672
2017-06-06,19.30040740966797
2017-06-07,19.30372428894043
2017-06-08,19.237384796142578
2017-06-09,19.038379669189453
2017-06-12,18.756450653076172
2017-06-13,18.72659683227539
2017-06-14,18.719966888427734
2017-06-15,18.719966888427734
2017-06-16,18.972043991088867
2017-06-19,19.07154655456543
2017-06-20,19.02179718017578
2017-06-21,18.467891693115234
2017-06-22,18.04334259033203
2017-06-23,17.993587493896484
2017-06-26,18.08314323425293
2017-06-27,18.056604385375977
2017-06-28,17.744829177856445
2017-06-29,17.645328521728516
2017-06-30,17.777997970581055
2017-07-03,17.41315460205078
2017-07-04,17.081470489501953
2017-07-05,17.4993896484375
2017-07-06,17.578989028930664
2017-07-07,17.850969314575195
2017-07-10,18.142845153808594
2017-07-11,18.308685302734375
2017-07-12,18.859272003173828
2017-07-13,19.237384796142578
2017-07-14,19.230749130249023
2017-07-17,19.376691818237305
2017-07-18,19.29708480834961
2017-07-19,19.210857391357422
2017-07-20,19.40322494506836
2017-07-21,19.801240921020508
2017-07-24,19.76807403564453
2017-07-25,19.90074348449707
2017-07-26,19.867576599121094
2017-07-27,19.61549949645996
2017-07-28,19.56906509399414
2017-07-31,19.920642852783203
2017-08-01,19.469562530517578
2017-08-02,19.5878849029541
2017-08-03,19.527803421020508
2017-08-04,19.22737693786621
2017-08-07,19.5878849029541
2017-08-08,19.574535369873047
2017-08-09,19.45436668395996
2017-08-10,19.360898971557617
2017-08-11,19.47439193725586
2017-08-14,20.008487701416016
2017-08-15,19.494422912597656
2017-08-16,19.861610412597656
2017-08-17,19.5878849029541
2017-08-18,19.56785774230957
2017-08-21,18.860187530517578
2017-08-22,18.760042190551758
2017-08-23,19.46772003173828
2017-08-24,19.6947021484375
2017-08-25,19.59456443786621
2017-08-28,19.561185836791992
2017-08-29,19.894990921020508
2017-08-30,20.295562744140625
2017-08-31,21.163463592529297
2017-09-01,20.55593490600586
2017-09-04,20.52922821044922
2017-09-05,20.595985412597656
2017-09-06,20.295562744140625
2017-09-07,20.295562744140625
2017-09-08,20.66275405883789
2017-09-11,20.402381896972656
2017-09-12,20.395706176757812
2017-09-13,20.015167236328125
2017-09-14,19.955074310302734
2017-09-15,19.247398376464844
2017-09-18,19.16728973388672
2017-09-19,18.860187530517578
2017-09-20,19.427658081054688
2017-09-21,19.868288040161133
2017-09-22,19.908344268798828
2017-09-25,19.247398376464844
2017-09-26,19.61458969116211
2017-09-27,19.621265411376953
2017-09-28,19.514446258544922
2017-09-29,19.674678802490234
2017-10-02,19.420988082885742
2017-10-03,19.39427947998047
2017-10-04,19.360898971557617
2017-10-05,19.708057403564453
2017-10-06,19.861610412597656
2017-10-09,19.84825897216797
2017-10-10,19.748119354248047
2017-10-11,19.84825897216797
2017-10-12,19.84825897216797
2017-10-13,20.66275405883789
2017-10-16,20.389026641845703
2017-10-17,20.295562744140625
2017-10-18,20.562610626220703
2017-10-19,20.495847702026367
2017-10-20,20.896413803100586
2017-10-23,20.949825286865234
2017-10-24,20.522554397583008
2017-10-25,20.489171981811523
2017-10-26,20.18874168395996
2017-10-27,19.287460327148438
2017-10-30,19.027088165283203
2017-10-31,19.280784606933594
2017-11-01,19.36757469177246
2017-11-02,19.36757469177246
2017-11-03,19.093852996826172
2017-11-06,19.00038719177246
2017-11-07,18.57310676574707
2017-11-08,18.860187530517578
2017-11-09,18.4863224029541
2017-11-10,18.13248062133789
2017-11-13,18.299386978149414
2017-11-14,18.205921173095703
2017-11-15,18.205921173095703
2017-11-16,18.33944320678711
2017-11-17,18.205921173095703
2017-11-20,18.205921173095703
2017-11-21,18.466289520263672
2017-11-22,17.972253799438477
2017-11-23,17.992280960083008
2017-11-24,17.53830337524414
2017-11-27,17.725236892700195
2017-11-28,18.139156341552734
2017-11-29,17.7919979095459
2017-11-30,17.511598587036133
2017-12-01,17.78532600402832
2017-12-04,17.67182731628418
2017-12-05,17.331344604492188
2017-12-06,16.92409324645996
2017-12-07,17.044267654418945
2017-12-08,17.7919979095459
2017-12-11,17.892141342163086
2017-12-12,18.092426300048828
2017-12-13,18.092426300048828
2017-12-14,18.41288185119629
2017-12-15,18.472963333129883
2017-12-18,18.446256637573242
2017-12-19,18.51302146911621
2017-12-20,18.726659774780273
2017-12-21,19.00705909729004
2017-12-22,18.92694854736328
2017-12-25,18.92694854736328
2017-12-26,18.826805114746094
2017-12-27,19.22737693786621
2017-12-28,19.768144607543945
2017-12-29,19.768144607543945
2018-01-02,19.82822608947754
2018-01-03,19.4401798248291
2018-01-04,19.051240921020508
2018-01-05,19.32617950439453
2018-01-08,18.8232479095459
2018-01-09,18.280071258544922
2018-01-10,18.876888275146484
2018-01-11,18.494657516479492
2018-01-12,18.380664825439453
2018-01-15,18.68242073059082
2018-01-16,18.575130462646484
2018-01-17,18.68242073059082
2018-01-18,18.635480880737305
2018-01-19,18.6220645904541
2018-01-22,18.42759895324707
2018-01-23,17.93807029724121
2018-01-24,18.943946838378906
2018-01-25,18.943946838378906
2018-01-26,19.178653717041016
2018-01-29,19.185359954833984
2018-01-30,19.648059844970703
2018-01-31,20.117467880249023
2018-02-01,19.87605857849121
2018-02-02,19.79558753967285
2018-02-05,18.863481521606445
2018-02-06,18.76289176940918
2018-02-07,18.84336280822754
2018-02-08,18.937244415283203
2018-02-09,19.01100730895996
2018-02-14,19.79558753967285
2018-02-15,19.594411849975586
2018-02-16,19.426769256591797
2018-02-19,19.084768295288086
2018-02-20,19.03783416748047
2018-02-21,19.024417877197266
2018-02-22,19.091472625732422
2018-02-23,19.245708465576172
2018-02-26,18.8232479095459
2018-02-27,18.313602447509766
2018-02-28,18.19289779663086
2018-03-01,18.313602447509766
2018-03-02,19.11159324645996
2018-03-05,19.37982749938965
2018-03-06,19.145124435424805
2018-03-07,19.740520477294922
2018-03-08,19.870887756347656
2018-03-09,19.719928741455078
2018-03-12,19.6307315826416
2018-03-13,19.18474006652832
2018-03-14,18.63581657409668
2018-03-15,18.718158721923828
2018-03-16,18.855384826660156
2018-03-19,18.84852409362793
2018-03-20,18.4848690032959
2018-03-21,18.663265228271484
2018-03-22,19.08867645263672
2018-03-23,18.807353973388672
2018-03-26,18.90341567993164
2018-03-27,18.594650268554688
2018-03-28,18.25157356262207
2018-03-29,18.622093200683594
2018-04-02,18.28588104248047
2018-04-03,18.100624084472656
2018-04-04,17.908496856689453
2018-04-05,17.915361404418945
2018-04-06,17.86733055114746
2018-04-09,17.75754165649414
2018-04-10,18.01828384399414
2018-04-11,18.53289794921875
2018-04-12,18.731876373291016
2018-04-13,18.44369888305664
2018-04-16,17.98397445678711
2018-04-17,18.052589416503906
2018-04-18,18.28588104248047
2018-04-19,18.725017547607422
2018-04-20,18.731876373291016
2018-04-23,18.320192337036133
2018-04-24,18.14864730834961
2018-04-25,18.28588104248047
2018-04-26,18.656400680541992
2018-04-27,18.22412872314453
2018-04-30,17.915361404418945
2018-05-02,17.688928604125977
2018-05-03,17.55170249938965
2018-05-04,18.244714736938477
2018-05-07,18.025146484375
2018-05-08,18.182960510253906
2018-05-09,18.52603530883789
2018-05-10,18.63581657409668
2018-05-11,18.217266082763672
2018-05-14,17.359582901000977
2018-05-15,17.290966033935547
2018-05-16,17.483091354370117
2018-05-17,16.947891235351562
2018-05-18,16.94103240966797
2018-05-21,16.920440673828125
2018-05-22,17.496814727783203
2018-05-23,16.98219871520996
2018-05-24,17.290966033935547
2018-05-25,17.20862579345703
2018-05-28,16.37152862548828
2018-05-29,16.24115562438965
2018-05-30,16.865556716918945
2018-06-01,17.4693660736084
2018-06-04,17.531116485595703
2018-06-05,17.222349166870117
2018-06-06,16.639122009277344
2018-06-07,16.467586517333984
2018-06-08,16.49503517150879
2018-06-11,16.755769729614258
2018-06-12,17.00278663635254
2018-06-13,17.057676315307617
2018-06-14,16.865556716918945
2018-06-15,16.419557571411133
2018-06-18,16.2891845703125
2018-06-19,17.146875381469727
2018-06-20,16.74204444885254
2018-06-21,16.296052932739258
2018-06-22,16.645984649658203
2018-06-25,16.844970703125
2018-06-26,17.901639938354492
2018-06-27,17.586009979248047
2018-06-28,17.977115631103516
2018-06-29,18.14864730834961
2018-07-02,17.640901565551758
2018-07-03,18.182960510253906
2018-07-04,18.34763526916504
2018-07-05,18.23099136352539
2018-07-06,18.608369827270508
2018-07-10,18.793630599975586
2018-07-11,18.97203254699707
2018-07-12,18.937725067138672
2018-07-13,19.006338119506836
2018-07-16,19.219045639038086
2018-07-17,19.56212043762207
2018-07-18,19.610151290893555
2018-07-19,19.459197998046875
2018-07-20,19.212186813354492
2018-07-23,18.999479293823242
2018-07-24,19.19845962524414
2018-07-25,19.074953079223633
2018-07-26,19.13670539855957
2018-07-27,18.800495147705078
2018-07-30,18.601512908935547
2018-07-31,18.786771774291992
2018-08-01,18.650394439697266
2018-08-02,19.064849853515625
2018-08-03,19.430946350097656
2018-08-06,19.444761276245117
2018-08-07,18.78854751586914
2018-08-08,19.002681732177734
2018-08-09,18.82308578491211
2018-08-10,18.24284553527832
2018-08-13,18.305015563964844
2018-08-14,19.175369262695312
2018-08-15,18.671113967895508
2018-08-16,19.099384307861328
2018-08-17,18.539871215820312
2018-08-20,18.684934616088867
2018-08-21,18.042531967163086
2018-08-22,18.277387619018555
2018-08-23,17.780040740966797
2018-08-24,17.87674903869629
2018-08-27,18.17377471923828
2018-08-28,17.628074645996094
2018-08-29,17.621170043945312
2018-08-30,17.6487979888916
2018-08-31,17.752408981323242
2018-09-03,17.462295532226562
2018-09-04,17.199810028076172
2018-09-05,17.365589141845703
2018-09-06,17.607351303100586
2018-09-10,16.743911743164062
2018-09-11,16.419252395629883
2018-09-12,15.977176666259766
2018-09-13,15.783759117126465
2018-09-14,15.638701438903809
2018-09-17,15.790668487548828
2018-09-18,16.115324020385742
2018-09-19,15.617980003356934
2018-09-20,16.060062408447266
2018-09-21,16.073875427246094
2018-09-24,15.479827880859375
2018-09-25,15.300232887268066
2018-09-26,15.15517520904541
2018-09-27,15.29332447052002
2018-09-28,14.713088989257812
2018-10-01,14.540400505065918
2018-10-02,15.079190254211426
2018-10-03,15.486735343933105
2018-10-04,15.113728523254395
2018-10-05,14.975577354431152
2018-10-08,15.548901557922363
2018-10-09,15.576534271240234
2018-10-10,14.996301651000977
2018-10-11,14.920318603515625
2018-10-15,14.360804557800293
2018-10-16,14.982481956481934
2018-10-17,14.920318603515625
2018-10-18,14.906499862670898
2018-10-19,14.961759567260742
2018-10-22,15.017021179199219
2018-10-23,15.33476448059082
2018-10-24,14.9410400390625
2018-10-25,15.438384056091309
2018-10-26,15.044651985168457
2018-10-29,14.505864143371582
2018-10-30,14.644018173217773
2018-10-31,14.402251243591309
2018-11-01,14.692365646362305
2018-11-05,15.341676712036133
2018-11-06,15.19661808013916
2018-11-07,14.754535675048828
2018-11-08,14.568032264709473
2018-11-09,14.25719165802002
2018-11-12,14.222648620605469
2018-11-13,14.146668434143066
2018-11-14,14.333171844482422
2018-11-16,14.367713928222656
2018-11-19,14.229559898376465
2018-11-21,14.00851821899414
2018-11-22,13.973981857299805
2018-11-23,13.801291465759277
2018-11-26,13.787477493286133
2018-11-27,14.67164421081543
2018-11-28,15.065377235412598
2018-11-29,15.017021179199219
2018-11-30,14.920318603515625
2018-12-03,14.892683982849121
2018-12-04,14.88577651977539
2018-12-05,14.782166481018066
2018-12-06,15.141357421875
2018-12-07,14.644018173217773
2018-12-10,14.20883846282959
2018-12-11,14.001608848571777
2018-12-12,13.815105438232422
2018-12-13,13.83582878112793
2018-12-14,13.5457124710083
2018-12-17,13.449005126953125
2018-12-18,13.656231880187988
2018-12-19,13.490452766418457
2018-12-20,13.559527397155762
2018-12-21,13.628602027893066
2018-12-26,13.48354434967041
2018-12-27,13.442096710205078
2018-12-28,13.663139343261719
2019-01-02,13.918720245361328
2019-01-03,14.215516090393066
2019-01-04,14.493570327758789
2019-01-07,14.702109336853027
2019-01-08,14.875897407531738
2019-01-09,14.653451919555664
2019-01-10,14.931507110595703
2019-01-11,14.841137886047363
2019-01-14,15.432002067565918
2019-01-15,15.091387748718262
2019-01-16,14.736868858337402
2019-01-17,14.90369987487793
2019-01-18,15.494563102722168
2019-01-21,15.286025047302246
2019-01-22,15.063579559326172
2019-01-23,15.438949584960938
2019-01-24,15.292973518371582
2019-01-28,14.959310531616211
2019-01-29,15.557126998901367
2019-01-30,15.654443740844727
2019-01-31,15.487611770629883
2019-02-01,15.42505168914795
2019-02-04,15.487611770629883
2019-02-05,15.6127347946167
2019-02-06,14.813328742980957
2019-02-07,14.597840309143066
2019-02-08,14.945409774780273
2019-02-11,14.841137886047363
2019-02-12,14.729915618896484
2019-02-13,14.618693351745605
2019-02-14,14.889795303344727
2019-02-15,14.764673233032227
2019-02-18,14.528325080871582
2019-02-19,14.597840309143066
2019-02-20,14.368444442749023
2019-02-21,14.166857719421387
2019-02-22,14.1529541015625
2019-02-25,14.159905433654785
2019-02-26,14.041728019714355
2019-02-27,14.333687782287598
2019-02-28,13.902703285217285
2019-03-01,13.902703285217285
2019-03-06,13.902703285217285
2019-03-07,13.936846733093262
2019-03-08,14.289588928222656
2019-03-11,14.663928031921387
2019-03-12,14.678322792053223
2019-03-13,14.84389591217041
2019-03-14,14.75750732421875
2019-03-15,14.966275215148926
2019-03-18,14.908687591552734
2019-03-19,14.85828971862793
2019-03-20,14.663928031921387
2019-03-21,14.483955383300781
2019-03-22,14.253595352172852
2019-03-25,14.174410820007324
2019-03-26,14.663928031921387
2019-03-27,14.217602729797363
2019-03-28,14.469557762145996
2019-03-29,14.685521125793457
2019-04-01,14.79350471496582
2019-04-02,15.117450714111328
2019-04-03,15.398200035095215
2019-04-04,16.269258499145508
2019-04-05,16.29805564880371
2019-04-08,16.377239227294922
2019-04-09,16.55721092224121
2019-04-10,16.226062774658203
2019-04-11,16.053293228149414
2019-04-12,15.765336990356445
2019-04-15,15.794134140014648
2019-04-16,15.678951263427734
2019-04-17,15.455792427062988
2019-04-18,15.592569351196289
2019-04-22,15.650161743164062
2019-04-23,16.053293228149414
2019-04-24,15.92371654510498
2019-04-25,16.233261108398438
2019-04-26,15.131850242614746
2019-04-29,15.131850242614746
2019-04-30,14.937479019165039
2019-05-02,14.512750625610352
2019-05-03,14.85828971862793
2019-05-06,14.671125411987305
2019-05-07,14.534348487854004
2019-05-08,14.894289016723633
2019-05-09,14.577540397644043
2019-05-10,14.368778228759766
2019-05-13,14.109620094299316
2019-05-14,14.210405349731445
2019-05-15,14.296789169311523
2019-05-16,14.109620094299316
2019-05-17,13.74968147277832
2019-05-20,13.69209098815918
2019-05-21,14.08082389831543
