Date,PNB.NS
2016-06-16,85.91917419433594
2016-06-17,87.77488708496094
2016-06-20,89.53781127929688
2016-06-21,90.0017318725586
2016-06-22,90.0017318725586
2016-06-23,92.08940887451172
2016-06-24,95.01213836669922
2016-06-27,96.82144927978516
2016-06-28,96.77506256103516
2016-06-29,96.86785125732422
2016-06-30,98.2596206665039
2016-07-01,97.65650939941406
2016-07-04,104.52262878417969
2016-07-05,105.72883605957031
2016-07-07,108.41960906982422
2016-07-08,109.11550903320312
2016-07-11,118.11567687988281
2016-07-12,117.14142608642578
2016-07-13,116.02800750732422
2016-07-14,123.35803985595703
2016-07-15,126.1416015625
2016-07-18,122.66216278076172
2016-07-19,121.68790435791016
2016-07-20,120.06415557861328
2016-07-21,114.72901153564453
2016-07-22,111.52792358398438
2016-07-25,120.80645751953125
2016-07-26,119.97138214111328
2016-07-27,123.2188720703125
2016-07-28,119.6466293334961
2016-07-29,114.4506607055664
2016-08-01,113.43001556396484
2016-08-02,113.84754943847656
2016-08-03,112.82691955566406
2016-08-04,113.61558532714844
2016-08-05,114.58984375
2016-08-08,114.03311920166016
2016-08-09,114.86820220947266
2016-08-10,111.06399536132812
2016-08-11,107.86290740966797
2016-08-12,114.03311920166016
2016-08-16,113.7547607421875
2016-08-17,115.98161315917969
2016-08-18,117.4661865234375
2016-08-19,118.99713134765625
2016-08-22,118.25485229492188
2016-08-23,117.6981430053711
2016-08-24,117.23421478271484
2016-08-25,116.67749786376953
2016-08-26,113.98672485351562
2016-08-29,114.26509094238281
2016-08-30,117.88372039794922
2016-08-31,118.34764099121094
2016-09-01,116.67749786376953
2016-09-02,117.04863739013672
2016-09-06,123.12608337402344
2016-09-07,129.15711975097656
2016-09-08,132.31182861328125
2016-09-09,134.39950561523438
2016-09-12,127.3014144897461
2016-09-14,131.66232299804688
2016-09-15,128.73959350585938
2016-09-16,127.90452575683594
2016-09-19,128.4148406982422
2016-09-20,127.57977294921875
2016-09-21,125.95603942871094
2016-09-22,130.9664306640625
2016-09-23,129.2499237060547
2016-09-26,130.03858947753906
2016-09-27,129.62106323242188
2016-09-28,135.93045043945312
2016-09-29,126.74471282958984
2016-09-30,130.5489044189453
2016-10-03,133.0077362060547
2016-10-04,135.18817138671875
2016-10-05,133.88917541503906
2016-10-06,131.708740234375
2016-10-07,133.2396697998047
2016-10-10,134.02835083007812
2016-10-13,127.99730682373047
2016-10-14,128.92515563964844
2016-10-17,126.79109191894531
2016-10-18,130.6416778564453
2016-10-19,130.73448181152344
2016-10-20,135.3273468017578
2016-10-21,136.90469360351562
2016-10-24,136.44078063964844
2016-10-25,135.74488830566406
2016-10-26,133.61080932617188
2016-10-27,131.56954956054688
2016-10-28,133.56442260742188
2016-11-01,133.51803588867188
2016-11-02,126.83749389648438
2016-11-03,123.5436019897461
2016-11-04,122.1518325805664
2016-11-07,130.3169403076172
2016-11-08,130.45611572265625
2016-11-09,131.940673828125
2016-11-10,147.80697631835938
2016-11-11,144.46669006347656
2016-11-15,143.53884887695312
2016-11-16,138.06451416015625
2016-11-17,136.9510955810547
2016-11-18,138.94598388671875
2016-11-21,126.60552978515625
2016-11-22,127.48699188232422
2016-11-23,127.57977294921875
2016-11-24,127.90452575683594
2016-11-25,130.1777801513672
2016-11-28,127.20863342285156
2016-11-29,126.28079223632812
2016-11-30,128.18287658691406
2016-12-01,126.51276397705078
2016-12-02,124.3322982788086
2016-12-05,125.86325073242188
2016-12-06,124.3786849975586
2016-12-07,121.91987609863281
2016-12-08,123.49723815917969
2016-12-09,125.44571685791016
2016-12-12,121.40956115722656
2016-12-13,120.06415557861328
2016-12-14,117.93010711669922
2016-12-15,117.18782806396484
2016-12-16,116.21357727050781
2016-12-19,115.37850952148438
2016-12-20,112.68772888183594
2016-12-21,111.85267639160156
2016-12-22,110.78564453125
2016-12-23,111.34235382080078
2016-12-26,106.74947357177734
2016-12-27,107.63093566894531
2016-12-28,105.72883605957031
2016-12-29,104.98655700683594
2016-12-30,107.12061309814453
2017-01-02,107.25979614257812
2017-01-03,109.53303527832031
2017-01-04,106.93504333496094
2017-01-05,109.16189575195312
2017-01-06,110.46089172363281
2017-01-09,111.11038970947266
2017-01-10,110.78564453125
2017-01-11,114.68262481689453
2017-01-12,116.90946960449219
2017-01-13,116.07439422607422
2017-01-16,119.41466522216797
2017-01-17,120.85284423828125
2017-01-18,120.94563293457031
2017-01-19,122.70854187011719
2017-01-20,118.7187728881836
2017-01-23,120.388916015625
2017-01-24,121.91987609863281
2017-01-25,123.63640594482422
2017-01-27,127.44060516357422
2017-01-30,127.71894836425781
2017-01-31,125.77047729492188
2017-02-01,130.4097442626953
2017-02-02,132.31182861328125
2017-02-03,139.31712341308594
2017-02-06,138.43563842773438
2017-02-07,140.70889282226562
2017-02-08,139.08514404296875
2017-02-09,134.2139129638672
2017-02-10,134.6314697265625
2017-02-13,132.0798797607422
2017-02-14,133.65721130371094
2017-02-15,129.71383666992188
2017-02-16,130.78086853027344
2017-02-17,130.13136291503906
2017-02-20,132.7293701171875
2017-02-21,133.4252471923828
2017-02-22,131.708740234375
2017-02-23,130.03858947753906
2017-02-27,129.57464599609375
2017-02-28,131.19839477539062
2017-03-01,132.3582305908203
2017-03-02,129.20352172851562
2017-03-03,129.85301208496094
2017-03-06,131.3376007080078
2017-03-07,131.2911834716797
2017-03-08,131.05921936035156
2017-03-09,130.9664306640625
2017-03-10,131.4767608642578
2017-03-14,133.4252471923828
2017-03-15,134.90980529785156
2017-03-16,137.50779724121094
2017-03-17,134.35308837890625
2017-03-20,134.7242431640625
2017-03-21,132.54380798339844
2017-03-22,126.55912017822266
2017-03-23,126.048828125
2017-03-24,131.2911834716797
2017-03-27,136.6263427734375
2017-03-28,138.06451416015625
2017-03-29,138.1109161376953
2017-03-30,142.14706420898438
2017-03-31,139.08514404296875
2017-04-03,139.1315460205078
2017-04-05,140.29135131835938
2017-04-06,140.61610412597656
2017-04-07,138.66761779785156
2017-04-10,141.26560974121094
2017-04-11,146.8327178955078
2017-04-12,147.34304809570312
2017-04-13,145.02342224121094
2017-04-17,147.34304809570312
2017-04-18,144.6522674560547
2017-04-19,142.14706420898438
2017-04-20,143.67800903320312
2017-04-21,143.7244110107422
2017-04-24,143.9563751220703
2017-04-25,149.4771270751953
2017-04-26,155.09060668945312
2017-04-27,152.8173828125
2017-04-28,156.66798400878906
2017-05-02,158.38449096679688
2017-05-03,162.28147888183594
2017-05-04,166.50320434570312
2017-05-05,161.7247772216797
2017-05-08,163.3948974609375
2017-05-09,161.0752716064453
2017-05-10,159.72987365722656
2017-05-11,159.59071350097656
2017-05-12,156.94630432128906
2017-05-15,154.76588439941406
2017-05-16,161.5855712890625
2017-05-17,153.1421356201172
2017-05-18,147.064697265625
2017-05-19,144.0027618408203
2017-05-22,140.0594024658203
2017-05-23,138.94598388671875
2017-05-24,136.81190490722656
2017-05-25,139.82742309570312
2017-05-26,139.78103637695312
2017-05-29,134.6314697265625
2017-05-30,135.79129028320312
2017-05-31,139.64186096191406
2017-06-01,140.9408721923828
2017-06-02,142.0078887939453
2017-06-05,142.7037811279297
2017-06-06,138.71401977539062
2017-06-07,141.35838317871094
2017-06-08,140.38414001464844
2017-06-09,141.1728057861328
2017-06-12,137.693359375
2017-06-13,138.01812744140625
2017-06-14,141.0336456298828
2017-06-15,136.81190490722656
2017-06-16,136.9974822998047
2017-06-19,136.6263427734375
2017-06-20,133.51803588867188
2017-06-21,135.652099609375
2017-06-22,135.04901123046875
2017-06-23,133.51803588867188
2017-06-27,127.11585235595703
2017-06-28,126.65193176269531
2017-06-29,128.090087890625
2017-06-30,127.39421081542969
2017-07-03,129.20352172851562
2017-07-04,126.69832611083984
2017-07-05,126.74471282958984
2017-07-06,132.96131896972656
2017-07-07,133.79637145996094
2017-07-10,142.19345092773438
2017-07-11,138.62120056152344
2017-07-12,141.35838317871094
2017-07-13,141.26560974121094
2017-07-14,142.56459045410156
2017-07-17,141.86871337890625
2017-07-18,143.67800903320312
2017-07-19,146.87911987304688
2017-07-20,145.44093322753906
2017-07-21,146.8327178955078
2017-07-24,149.66268920898438
2017-07-25,151.19363403320312
2017-07-26,147.4358367919922
2017-07-27,143.0285186767578
2017-07-28,147.38943481445312
2017-07-31,150.5905303955078
2017-08-01,146.1368408203125
2017-08-02,147.48220825195312
2017-08-03,138.5284423828125
2017-08-04,140.15219116210938
2017-08-07,141.12644958496094
2017-08-08,138.06451416015625
2017-08-09,137.60060119628906
2017-08-10,132.8221435546875
2017-08-11,130.2241668701172
2017-08-14,132.8685302734375
2017-08-16,136.90469360351562
2017-08-17,135.74488830566406
2017-08-18,131.89430236816406
2017-08-21,127.67256927490234
2017-08-22,128.043701171875
2017-08-23,132.3582305908203
2017-08-24,133.88917541503906
2017-08-28,134.39950561523438
2017-08-29,130.82725524902344
2017-08-30,132.2190399169922
2017-08-31,133.4252471923828
2017-09-01,134.02835083007812
2017-09-04,132.3582305908203
2017-09-05,133.2396697998047
2017-09-06,128.9715576171875
2017-09-07,128.92515563964844
2017-09-08,127.90452575683594
2017-09-11,128.18287658691406
2017-09-12,131.2911834716797
2017-09-13,132.68296813964844
2017-09-14,134.7706298828125
2017-09-15,134.2139129638672
2017-09-18,134.3067169189453
2017-09-19,133.51803588867188
2017-09-20,134.35308837890625
2017-09-21,131.56954956054688
2017-09-22,127.76533508300781
2017-09-25,127.71894836425781
2017-09-26,126.79109191894531
2017-09-27,123.07968139648438
2017-09-28,121.3167724609375
2017-09-29,119.73941802978516
2017-10-03,120.24974060058594
2017-10-04,120.5744857788086
2017-10-05,122.80133056640625
2017-10-06,127.16224670410156
2017-10-09,127.39421081542969
2017-10-10,127.11585235595703
2017-10-11,122.19823455810547
2017-10-12,124.146728515625
2017-10-13,125.26013946533203
2017-10-16,124.19310760498047
2017-10-17,124.70343780517578
2017-10-18,121.4559326171875
2017-10-19,120.2033462524414
2017-10-23,121.5487289428711
2017-10-24,128.22927856445312
2017-10-25,187.47268676757812
2017-10-26,198.1894073486328
2017-10-27,182.4622802734375
2017-10-30,189.23561096191406
2017-10-31,182.9261932373047
2017-11-01,184.54995727539062
2017-11-02,183.20457458496094
2017-11-03,192.80783081054688
2017-11-06,186.6840057373047
2017-11-07,177.03433227539062
2017-11-08,175.41061401367188
2017-11-09,178.42613220214844
2017-11-10,176.38485717773438
2017-11-13,174.11158752441406
2017-11-14,170.77133178710938
2017-11-15,167.66302490234375
2017-11-16,175.92091369628906
2017-11-17,177.03433227539062
2017-11-20,173.74044799804688
2017-11-21,172.85902404785156
2017-11-22,175.54977416992188
2017-11-23,173.04458618164062
2017-11-24,172.67344665527344
2017-11-27,172.4414825439453
2017-11-28,170.4465789794922
2017-11-29,168.4980926513672
2017-11-30,163.3948974609375
2017-12-01,159.12677001953125
2017-12-04,160.70411682128906
2017-12-05,163.25572204589844
2017-12-06,159.68350219726562
2017-12-07,161.35362243652344
2017-12-08,160.24020385742188
2017-12-11,160.47215270996094
2017-12-12,161.16806030273438
2017-12-13,155.6937255859375
2017-12-14,157.3638458251953
2017-12-15,159.2195587158203
2017-12-18,165.8537139892578
2017-12-19,165.8537139892578
2017-12-20,158.1989288330078
2017-12-21,160.9824981689453
2017-12-22,163.25572204589844
2017-12-26,161.7247772216797
2017-12-27,161.53921508789062
2017-12-28,158.47727966308594
2017-12-29,159.0339813232422
2018-01-01,157.50303649902344
2018-01-02,154.39471435546875
2018-01-03,154.58030700683594
2018-01-04,163.7196502685547
2018-01-05,163.30210876464844
2018-01-08,163.0237579345703
2018-01-09,162.04949951171875
2018-01-10,158.3380889892578
2018-01-11,160.2865753173828
2018-01-12,161.63197326660156
2018-01-15,159.72987365722656
2018-01-16,153.60604858398438
2018-01-17,162.88458251953125
2018-01-18,158.1989288330078
2018-01-19,163.67324829101562
2018-01-22,163.30210876464844
2018-01-23,172.39508056640625
2018-01-24,180.6065673828125
2018-01-25,167.8485870361328
2018-01-29,161.40000915527344
2018-01-30,160.1938018798828
2018-01-31,158.9875946044922
2018-02-01,155.4617462158203
2018-02-02,150.17300415039062
2018-02-05,151.88951110839844
2018-02-06,149.4307098388672
2018-02-07,145.25537109375
2018-02-08,147.85336303710938
2018-02-09,145.48733520507812
2018-02-12,149.9874267578125
2018-02-14,135.3273468017578
2018-02-15,118.99713134765625
2018-02-16,116.49193572998047
2018-02-19,108.09486389160156
2018-02-20,108.14126586914062
2018-02-21,108.837158203125
2018-02-22,106.33193969726562
2018-02-23,105.26490783691406
2018-02-26,103.91952514648438
2018-02-27,91.25433349609375
2018-02-28,94.08428955078125
2018-03-01,93.75953674316406
2018-03-05,92.8780746459961
2018-03-06,90.79041290283203
2018-03-07,88.60994720458984
2018-03-08,89.67698669433594
2018-03-09,88.70272827148438
2018-03-12,87.77488708496094
2018-03-13,90.88319396972656
2018-03-14,92.13579559326172
2018-03-15,91.43991088867188
2018-03-16,91.71825408935547
2018-03-19,89.5842056274414
2018-03-20,89.86255645751953
2018-03-21,90.55844116210938
2018-03-22,89.5842056274414
2018-03-23,86.42951202392578
2018-03-26,88.8883056640625
2018-03-27,92.27497863769531
2018-03-28,88.42438507080078
2018-04-02,89.35224151611328
2018-04-03,88.56356048583984
2018-04-04,87.58931732177734
2018-04-05,90.0017318725586
2018-04-06,94.7801742553711
2018-04-09,97.65650939941406
2018-04-10,97.61012268066406
2018-04-11,94.8265609741211
2018-04-12,93.94510650634766
2018-04-13,93.99150085449219
2018-04-16,91.99662017822266
2018-04-17,90.88319396972656
2018-04-18,90.14092254638672
2018-04-19,89.16667175292969
2018-04-20,86.84703063964844
2018-04-23,87.31095886230469
2018-04-24,86.42951202392578
2018-04-25,85.64082336425781
2018-04-26,84.43461608886719
2018-04-27,86.66146087646484
2018-04-30,88.51716613769531
2018-05-02,86.1047592163086
2018-05-03,85.40886688232422
2018-05-04,84.94493865966797
2018-05-07,87.03260040283203
2018-05-08,85.965576171875
2018-05-09,86.29032135009766
2018-05-10,84.80575561523438
2018-05-11,82.39334106445312
2018-05-14,82.85726928710938
2018-05-15,79.74896240234375
2018-05-16,70.14567565917969
2018-05-17,70.93435668945312
2018-05-18,69.35700988769531
2018-05-21,72.51171112060547
2018-05-22,75.6664047241211
2018-05-23,74.73856353759766
2018-05-24,76.17671966552734
2018-05-25,77.33654022216797
2018-05-28,82.30054473876953
2018-05-29,79.4706039428711
2018-05-30,79.88813781738281
2018-05-31,77.61489868164062
2018-06-01,76.96540069580078
2018-06-04,77.19735717773438
2018-06-05,76.68704986572266
2018-06-06,78.5891342163086
2018-06-07,79.88813781738281
2018-06-08,83.9242935180664
2018-06-11,84.99131774902344
2018-06-12,85.13050842285156
2018-06-13,84.71297454833984
2018-06-14,85.08411407470703
2018-06-15,83.36758422851562
2018-06-18,82.11498260498047
2018-06-19,80.53763580322266
2018-06-20,79.98091888427734
2018-06-21,77.38294219970703
2018-06-22,75.99114990234375
2018-06-25,74.04267120361328
2018-06-26,74.08905792236328
2018-06-27,71.21271514892578
2018-06-28,67.54769897460938
2018-06-29,70.656005859375
2018-07-02,72.51171112060547
2018-07-03,71.58385467529297
2018-07-04,70.60960388183594
2018-07-05,70.09928894042969
2018-07-06,71.39828491210938
2018-07-09,72.18695831298828
2018-07-10,72.23334503173828
2018-07-11,70.09928894042969
2018-07-12,70.60960388183594
2018-07-13,68.52194213867188
2018-07-16,68.52194213867188
2018-07-17,73.02201843261719
2018-07-18,69.7745361328125
2018-07-19,69.86732482910156
2018-07-20,70.09928894042969
2018-07-23,73.25398254394531
2018-07-24,73.57874298095703
2018-07-25,73.5323486328125
2018-07-26,75.01691436767578
2018-07-27,76.08393859863281
2018-07-30,79.70256805419922
2018-07-31,78.96027374267578
2018-08-01,81.09434509277344
2018-08-02,79.00667572021484
2018-08-03,81.79023742675781
2018-08-06,83.55316162109375
2018-08-07,76.87261962890625
2018-08-08,74.64576721191406
2018-08-09,77.38294219970703
2018-08-10,77.24375915527344
2018-08-13,74.59937286376953
2018-08-14,74.13545227050781
2018-08-16,75.6664047241211
2018-08-17,77.42932891845703
2018-08-20,78.12521362304688
2018-08-21,77.61489868164062
2018-08-23,78.40357208251953
2018-08-24,79.60977935791016
2018-08-27,79.0994644165039
2018-08-28,76.91900634765625
2018-08-29,78.07882690429688
2018-08-30,78.96027374267578
2018-08-31,81.79023742675781
2018-09-03,80.12010192871094
2018-09-04,77.1509780883789
2018-09-05,77.10457611083984
2018-09-06,77.24375915527344
2018-09-07,78.31078338623047
2018-09-10,76.73343658447266
2018-09-11,75.80558013916016
2018-09-12,75.2952651977539
2018-09-14,76.82622528076172
2018-09-17,77.01178741455078
2018-09-18,73.57874298095703
2018-09-19,73.5323486328125
2018-09-21,67.59408569335938
2018-09-24,64.2074203491211
2018-09-25,62.119754791259766
2018-09-26,62.21254348754883
2018-09-27,57.990806579589844
2018-09-28,55.392822265625
2018-10-01,58.64030838012695
2018-10-03,59.98569107055664
2018-10-04,60.12487030029297
2018-10-05,59.243412017822266
2018-10-08,58.315555572509766
2018-10-09,58.12998580932617
2018-10-10,61.51665496826172
2018-10-11,59.660945892333984
2018-10-12,61.70222473144531
2018-10-15,62.67647171020508
2018-10-16,64.90331268310547
2018-10-17,61.70222473144531
2018-10-19,61.23830032348633
2018-10-22,60.959938049316406
2018-10-23,60.07847595214844
2018-10-24,61.05272674560547
2018-10-25,60.913543701171875
2018-10-26,61.37747573852539
2018-10-29,65.78477478027344
2018-10-30,67.31573486328125
2018-10-31,68.33637237548828
2018-11-01,68.93946838378906
2018-11-02,64.06824493408203
2018-11-05,65.32083892822266
2018-11-06,65.50640869140625
2018-11-07,65.83116149902344
2018-11-09,66.48065948486328
2018-11-12,65.41362762451172
2018-11-13,64.94969940185547
2018-11-14,65.64559173583984
2018-11-15,66.01673889160156
2018-11-16,67.91883087158203
2018-11-19,68.01162719726562
2018-11-20,66.15591430664062
2018-11-21,67.45490264892578
2018-11-22,66.52704620361328
2018-11-26,66.1095199584961
2018-11-27,67.22294616699219
2018-11-28,64.57855987548828
2018-11-29,64.62496185302734
2018-11-30,64.85691833496094
2018-12-03,66.29508209228516
2018-12-04,64.53217315673828
2018-12-05,63.97544860839844
2018-12-06,61.33108139038086
2018-12-07,61.23830032348633
2018-12-10,60.1712646484375
2018-12-11,63.74349594116211
2018-12-12,65.6919937133789
2018-12-13,66.20230102539062
2018-12-14,67.40852355957031
2018-12-17,67.59408569335938
2018-12-18,68.89308166503906
2018-12-19,71.39828491210938
2018-12-20,70.60960388183594
2018-12-21,70.8415756225586
2018-12-24,71.16631317138672
2018-12-26,72.14056396484375
2018-12-27,72.32613372802734
2018-12-28,72.7900619506836
2018-12-31,72.4653091430664
2019-01-01,74.04267120361328
2019-01-02,72.23334503173828
2019-01-03,72.23334503173828
2019-01-04,75.4344482421875
2019-01-07,74.73856353759766
2019-01-08,75.80558013916016
2019-01-09,74.87772369384766
2019-01-10,75.38805389404297
2019-01-11,74.83134460449219
2019-01-14,76.54785919189453
2019-01-15,76.03754425048828
2019-01-16,78.1716079711914
2019-01-17,78.4499740600586
2019-01-18,76.87261962890625
2019-01-21,74.460205078125
2019-01-22,72.92922973632812
2019-01-23,72.14056396484375
2019-01-24,72.4653091430664
2019-01-25,71.07353210449219
2019-01-28,70.60960388183594
2019-01-29,71.72303771972656
2019-01-30,71.67664337158203
2019-01-31,71.90859985351562
2019-02-01,68.56832885742188
2019-02-04,67.87244415283203
2019-02-05,68.10440826416016
2019-02-06,69.7745361328125
2019-02-07,70.19207000732422
2019-02-08,66.06312561035156
2019-02-11,65.7383804321289
2019-02-12,66.20230102539062
2019-02-14,67.0373764038086
2019-02-15,64.99610900878906
2019-02-18,64.0218505859375
2019-02-19,64.90331268310547
2019-02-20,65.9703369140625
2019-02-21,67.87244415283203
2019-02-22,67.91883087158203
2019-02-25,68.19718933105469
2019-02-26,66.6662368774414
2019-02-27,66.34148406982422
2019-02-28,67.0837631225586
2019-03-01,71.11993408203125
2019-03-05,76.68704986572266
2019-03-06,76.455078125
2019-03-07,79.28502655029297
2019-03-08,77.75408172607422
2019-03-11,79.65616607666016
2019-03-12,79.23863983154297
2019-03-13,78.72832489013672
2019-03-14,78.357177734375
2019-03-15,79.84175109863281
2019-03-18,80.39846801757812
2019-03-19,83.97068786621094
2019-03-20,86.80065155029297
2019-03-22,84.94493865966797
2019-03-25,83.78512573242188
2019-03-26,85.8263931274414
2019-03-27,86.66146087646484
2019-03-28,88.47077941894531
2019-04-01,90.46566009521484
2019-04-02,91.20794677734375
2019-04-03,87.63570404052734
2019-04-04,86.8934326171875
2019-04-05,86.38311004638672
2019-04-08,86.38311004638672
2019-04-09,87.54292297363281
2019-04-10,86.61507415771484
2019-04-11,86.011962890625
2019-04-12,86.61507415771484
2019-04-15,87.0790023803711
2019-04-16,86.1047592163086
2019-04-18,83.55316162109375
2019-04-22,80.39846801757812
2019-04-23,80.90876770019531
2019-04-24,81.97579956054688
2019-04-25,80.49124908447266
2019-04-26,81.79023742675781
2019-04-30,78.77471160888672
2019-05-02,79.88813781738281
2019-05-03,80.86238861083984
2019-05-06,80.02731323242188
2019-05-07,77.89324951171875
2019-05-08,77.89324951171875
2019-05-09,78.1716079711914
2019-05-10,80.02731323242188
2019-05-13,74.04267120361328
2019-05-14,76.96540069580078
2019-05-15,76.36229705810547
2019-05-16,75.15608215332031
2019-05-17,76.77983856201172
2019-05-20,81.97579956054688
2019-05-21,79.88813781738281
