Date,IAM.SN
2016-01-21,590.7821044921875
2016-01-22,591.7296142578125
2016-01-25,593.875
2016-01-26,593.2637329101562
2016-01-27,591.1489868164062
2016-01-28,590.4398193359375
2016-01-29,592.8970336914062
2016-02-01,592.0413208007812
2016-02-02,588.7162475585938
2016-02-03,589.21142578125
2016-02-04,595.8798217773438
2016-02-05,595.922607421875
2016-02-08,598.39208984375
2016-02-09,607.0225830078125
2016-02-10,599.803955078125
2016-02-11,606.2157592773438
2016-02-12,609.4490966796875
2016-02-15,607.1571044921875
2016-02-16,611.1177368164062
2016-02-17,608.1716918945312
2016-02-18,608.0372314453125
2016-02-19,610.237548828125
2016-02-22,611.9612426757812
2016-02-23,608.1716918945312
2016-02-24,611.4111328125
2016-02-25,611.203369140625
2016-02-26,608.4894409179688
2016-02-29,616.4232788085938
2016-03-01,622.8411254882812
2016-03-02,622.7189331054688
2016-03-03,632.80419921875
2016-03-04,625.408203125
2016-03-07,621.3740844726562
2016-03-08,626.508544921875
2016-03-09,629.5645751953125
2016-03-10,633.904296875
2016-03-11,633.7821655273438
2016-03-14,635.6769409179688
2016-03-15,635.6769409179688
2016-03-16,634.8212280273438
2016-03-17,640.4444580078125
2016-03-18,636.59375
2016-03-21,641.9114379882812
2016-03-22,635.3712768554688
2016-03-23,629.5645751953125
2016-03-24,629.5645751953125
2016-03-28,631.2149047851562
2016-03-29,645.0897827148438
2016-03-30,658.964599609375
2016-03-31,650.2853393554688
2016-04-01,651.8743286132812
2016-04-04,659.575927734375
2016-04-05,666.2382202148438
2016-04-06,660.3705444335938
2016-04-07,653.402587890625
2016-04-08,652.5468139648438
2016-04-11,650.4686279296875
2016-04-12,661.3485107421875
2016-04-13,652.8524169921875
2016-04-14,656.9476928710938
2016-04-15,655.1751098632812
2016-04-18,651.752197265625
2016-04-19,647.9625854492188
2016-04-20,647.7179565429688
2016-04-21,635.92138671875
2016-04-22,640.3833618164062
2016-04-25,650.1630249023438
2016-04-26,648.5126953125
2016-04-27,660.5538940429688
2016-04-28,660.431640625
2016-04-29,658.0478515625
2016-05-02,660.0037841796875
2016-05-03,665.87158203125
2016-05-04,668.9277954101562
2016-05-05,669.111083984375
2016-05-06,668.2553100585938
2016-05-09,667.705322265625
2016-05-10,663.1821899414062
2016-05-11,652.2411499023438
2016-05-12,656.2141723632812
2016-05-13,662.7543334960938
2016-05-16,650.52978515625
2016-05-17,657.1920776367188
2016-05-18,659.5148315429688
2016-05-19,662.998779296875
2016-05-20,662.8155517578125
2016-05-23,636.716064453125
2016-05-24,637.57177734375
2016-05-25,638.7330932617188
2016-05-26,636.104736328125
2016-05-27,638.7330932617188
2016-05-30,629.5034790039062
2016-05-31,627.4252319335938
2016-06-01,628.8310546875
2016-06-02,635.4934692382812
2016-06-03,637.1438598632812
2016-06-06,639.283203125
2016-06-07,647.4735717773438
2016-06-08,635.6158447265625
2016-06-09,636.96044921875
2016-06-10,642.7672119140625
2016-06-13,633.4763793945312
2016-06-14,632.009521484375
2016-06-15,648.5737915039062
2016-06-16,647.9015502929688
2016-06-17,659.2703247070312
2016-06-20,649.1238403320312
2016-06-21,646.6790161132812
2016-06-22,643.0726928710938
2016-06-23,641.6058349609375
2016-06-24,636.2880859375
2016-06-28,637.57177734375
2016-06-29,643.6228637695312
2016-06-30,644.4175415039062
2016-07-01,647.22900390625
2016-07-04,646.5569458007812
2016-07-05,646.6179809570312
2016-07-06,650.9575805664062
2016-07-07,650.346435546875
2016-07-08,656.8252563476562
2016-07-11,664.4046630859375
2016-07-12,666.1771850585938
2016-07-13,671.9226684570312
2016-07-14,685.6142578125
2016-07-15,681.1522216796875
2016-07-18,675.3456420898438
2016-07-19,680.9689331054688
2016-07-20,676.0178833007812
2016-07-21,674.306396484375
2016-07-22,678.8907470703125
2016-07-25,681.3356323242188
2016-07-26,687.63134765625
2016-07-27,687.8757934570312
2016-07-28,680.4799194335938
2016-07-29,684.63623046875
2016-08-01,687.02001953125
2016-08-02,683.4749145507812
2016-08-03,681.580078125
2016-08-04,686.5310668945312
2016-08-05,687.4478149414062
2016-08-08,694.2936401367188
2016-08-09,702.5452270507812
2016-08-10,696.6162719726562
2016-08-11,704.1954345703125
2016-08-12,711.0413818359375
2016-08-16,732.9232788085938
2016-08-17,727.9723510742188
2016-08-18,725.8330688476562
2016-08-19,731.2728881835938
2016-08-22,731.211669921875
2016-08-23,722.6547241210938
2016-08-24,724.671630859375
2016-08-25,720.7598876953125
2016-08-26,719.4761962890625
2016-08-29,721.0654296875
2016-08-30,719.1094360351562
2016-08-31,719.2930297851562
2016-09-01,720.7598876953125
2016-09-02,717.8258666992188
2016-09-05,717.5203247070312
2016-09-06,721.921142578125
2016-09-07,721.248779296875
2016-09-08,721.0043334960938
2016-09-09,718.437255859375
2016-09-12,713.6694946289062
2016-09-13,716.3590698242188
2016-09-14,721.1265258789062
2016-09-15,716.603515625
2016-09-16,718.0704956054688
2016-09-20,721.187744140625
2016-09-21,717.03125
2016-09-22,721.187744140625
2016-09-23,720.6986083984375
2016-09-26,719.4152221679688
2016-09-27,721.0043334960938
2016-09-28,721.1265258789062
2016-09-29,720.9431762695312
2016-09-30,718.9261474609375
2016-10-03,718.192626953125
2016-10-04,719.4761962890625
2016-10-05,720.9431762695312
2016-10-06,721.1265258789062
2016-10-07,708.47412109375
2016-10-11,721.0654296875
2016-10-12,717.581298828125
2016-10-13,721.187744140625
2016-10-14,721.248779296875
2016-10-17,720.5153198242188
2016-10-18,720.5153198242188
2016-10-19,719.1707153320312
2016-10-20,716.66455078125
2016-10-21,721.0654296875
2016-10-24,723.938232421875
2016-10-25,724.7940063476562
2016-10-26,732.2508544921875
2016-10-27,732.31201171875
2016-10-28,728.033447265625
2016-11-02,731.333984375
2016-11-03,733.5344848632812
2016-11-04,730.1116333007812
2016-11-07,731.3952026367188
2016-11-08,731.0284423828125
2016-11-09,728.7057495117188
2016-11-10,738.9744262695312
2016-11-11,728.64453125
2016-11-14,724.304931640625
2016-11-15,725.1607055664062
2016-11-16,726.75
2016-11-17,721.6155395507812
2016-11-18,711.5302734375
2016-11-21,720.4541625976562
2016-11-22,722.7157592773438
2016-11-23,720.6376342773438
2016-11-24,712.7527465820312
2016-11-25,710.9801635742188
2016-11-28,710.1857299804688
2016-11-29,706.5181274414062
2016-11-30,700.6504516601562
2016-12-01,703.0342407226562
2016-12-02,702.9120483398438
2016-12-05,704.5011596679688
2016-12-06,701.689453125
2016-12-07,702.7286376953125
2016-12-09,714.28076171875
2016-12-12,709.7576293945312
2016-12-13,707.1295776367188
2016-12-14,702.4229736328125
2016-12-15,701.3838500976562
2016-12-16,707.924072265625
2016-12-19,703.0953979492188
2016-12-20,708.3519287109375
2016-12-21,704.7456665039062
2016-12-22,687.63134765625
2016-12-23,579.0038452148438
2016-12-26,605.0237426757812
2016-12-27,577.7203369140625
2016-12-28,586.1124877929688
2016-12-29,590.5072021484375
2016-12-30,590.5072021484375
2017-01-03,592.8665161132812
2017-01-04,590.2076416015625
2017-01-05,607.7193603515625
2017-01-06,607.5970458984375
2017-01-09,607.3464965820312
2017-01-10,610.2499389648438
2017-01-11,609.9808959960938
2017-01-12,609.9258422851562
2017-01-13,603.89306640625
2017-01-16,604.7549438476562
2017-01-17,601.7109985351562
2017-01-18,597.6546630859375
2017-01-19,592.6329956054688
2017-01-20,582.4087524414062
2017-01-23,571.2662963867188
2017-01-24,567.2316284179688
2017-01-25,578.9860229492188
2017-01-26,586.6057739257812
2017-01-27,591.9959716796875
2017-01-30,593.3450317382812
2017-01-31,588.3484497070312
2017-02-01,582.2777099609375
2017-02-02,590.6781005859375
2017-02-03,600.1841430664062
2017-02-06,596.6489868164062
2017-02-07,605.8364868164062
2017-02-08,605.3056640625
2017-02-09,605.1806640625
2017-02-10,611.8135986328125
2017-02-13,615.1738891601562
2017-02-14,612.0759887695312
2017-02-15,609.97119140625
2017-02-16,605.7239990234375
2017-02-17,599.5907592773438
2017-02-20,600.8397827148438
2017-02-21,598.3416137695312
2017-02-22,594.9813232421875
2017-02-23,592.395751953125
2017-02-24,586.6996459960938
2017-02-27,581.00341796875
2017-02-28,594.2881469726562
2017-03-01,605.8052978515625
2017-03-02,604.6061401367188
2017-03-03,620.0516967773438
2017-03-06,618.9400024414062
2017-03-07,609.5839233398438
2017-03-08,612.7067260742188
2017-03-09,616.7041015625
2017-03-10,616.391845703125
2017-03-13,611.73876953125
2017-03-14,613.9559936523438
2017-03-15,615.8297729492188
2017-03-16,621.4508666992188
2017-03-17,654.0535278320312
2017-03-20,635.6911010742188
2017-03-21,639.126220703125
2017-03-22,645.6217651367188
2017-03-23,646.371337890625
2017-03-24,650.3060913085938
2017-03-27,656.1771850585938
2017-03-28,655.6150512695312
2017-03-29,655.5524291992188
2017-03-30,655.8023681640625
2017-03-31,649.2443237304688
2017-04-03,646.68359375
2017-04-04,649.306884765625
2017-04-05,655.739990234375
2017-04-06,648.9320678710938
2017-04-07,651.7426147460938
2017-04-10,656.6768798828125
2017-04-11,654.4908447265625
2017-04-12,647.745361328125
2017-04-13,653.4290161132812
2017-04-17,649.7440185546875
2017-04-18,650.7432861328125
2017-04-19,650.7432861328125
2017-04-20,649.6190795898438
2017-04-21,661.0487670898438
2017-04-24,662.0482177734375
2017-04-25,663.2348022460938
2017-04-26,662.1105346679688
2017-04-27,661.9856567382812
2017-04-28,658.9252319335938
2017-05-02,666.1703491210938
2017-05-03,670.9796752929688
2017-05-04,667.4818725585938
2017-05-05,674.4146728515625
2017-05-08,679.5361328125
2017-05-09,678.4119262695312
2017-05-10,674.3521728515625
2017-05-11,674.6021118164062
2017-05-12,680.5354614257812
2017-05-15,684.0330200195312
2017-05-16,689.4044799804688
2017-05-17,699.0853271484375
2017-05-18,687.3434448242188
2017-05-19,692.2775268554688
2017-05-22,667.0446166992188
2017-05-23,665.0460205078125
2017-05-24,666.420166015625
2017-05-25,669.0432739257812
2017-05-29,672.041259765625
2017-05-30,670.1051025390625
2017-05-31,664.8588256835938
2017-06-01,673.9774780273438
2017-06-02,677.3502197265625
2017-06-05,678.287109375
2017-06-06,680.84765625
2017-06-07,677.287841796875
2017-06-08,688.4050903320312
2017-06-09,687.7805786132812
2017-06-12,684.4078369140625
2017-06-13,702.1458129882812
2017-06-14,709.265869140625
2017-06-15,699.5850219726562
2017-06-16,683.5960083007812
2017-06-19,673.540283203125
2017-06-20,669.1057739257812
2017-06-21,661.1112670898438
2017-06-22,664.9212646484375
2017-06-23,679.8484497070312
2017-06-27,691.4030151367188
2017-06-28,694.5259399414062
2017-06-29,693.8389892578125
2017-06-30,702.1458129882812
2017-07-03,695.5252685546875
2017-07-04,700.8341674804688
2017-07-05,702.707763671875
2017-07-06,702.3330688476562
2017-07-07,707.5171508789062
2017-07-10,711.326904296875
2017-07-11,705.2061157226562
2017-07-12,712.201416015625
2017-07-13,717.5101928710938
2017-07-14,716.9481811523438
2017-07-17,710.764892578125
2017-07-18,720.6331787109375
2017-07-19,706.5802612304688
2017-07-20,702.5829467773438
2017-07-21,715.5739135742188
2017-07-24,711.0147705078125
2017-07-25,710.077880859375
2017-07-26,709.2034301757812
2017-07-27,707.8919067382812
2017-07-28,702.7703247070312
2017-07-31,704.2069091796875
2017-08-01,701.083984375
2017-08-02,705.2685546875
2017-08-03,702.3954467773438
2017-08-04,711.5768432617188
2017-08-07,717.6351318359375
2017-08-08,701.7085571289062
2017-08-09,694.5259399414062
2017-08-10,687.40576171875
2017-08-11,690.1539306640625
2017-08-14,690.1539306640625
2017-08-16,685.9694213867188
2017-08-17,674.6021118164062
2017-08-18,674.4146728515625
2017-08-21,678.5993041992188
2017-08-22,674.66455078125
2017-08-23,674.7269897460938
2017-08-24,681.0977172851562
2017-08-25,694.5884399414062
2017-08-28,693.7764892578125
2017-08-29,692.714599609375
2017-08-30,681.4098510742188
2017-08-31,696.02490234375
2017-09-01,698.89794921875
2017-09-04,699.4600830078125
2017-09-05,691.902587890625
2017-09-06,679.5361328125
2017-09-07,677.6625366210938
2017-09-08,680.7852783203125
2017-09-11,677.8497924804688
2017-09-12,680.7852783203125
2017-09-13,676.6006469726562
2017-09-14,677.787353515625
2017-09-15,682.9088745117188
2017-09-20,678.7868041992188
2017-09-21,683.2836303710938
2017-09-22,690.7785034179688
2017-09-25,698.8355712890625
2017-09-26,698.2734985351562
2017-09-27,692.6522216796875
2017-09-28,695.775146484375
2017-09-29,711.389404296875
2017-10-02,717.0105590820312
2017-10-03,712.0765991210938
2017-10-04,724.4429931640625
2017-10-05,717.885009765625
2017-10-06,724.3180541992188
2017-10-10,724.3180541992188
2017-10-11,723.0690307617188
2017-10-12,720.6956787109375
2017-10-13,715.1992797851562
2017-10-16,719.2590942382812
2017-10-17,713.0133056640625
2017-10-18,711.8890991210938
2017-10-19,712.3886108398438
2017-10-20,710.6400756835938
2017-10-23,711.0147705078125
2017-10-24,712.0139770507812
2017-10-25,707.704345703125
2017-10-26,709.8280029296875
2017-10-30,716.8857421875
2017-10-31,722.3193359375
2017-11-02,718.8843994140625
2017-11-03,721.75732421875
2017-11-06,715.136962890625
2017-11-07,718.0724487304688
2017-11-08,718.197265625
2017-11-09,714.8870239257812
2017-11-10,716.26123046875
2017-11-13,711.6392211914062
2017-11-14,694.0261840820312
2017-11-15,671.6041870117188
2017-11-16,678.162109375
2017-11-17,695.6502685546875
2017-11-20,637.065185546875
2017-11-21,671.7914428710938
2017-11-22,657.051513671875
2017-11-23,634.5668334960938
2017-11-24,636.940185546875
2017-11-27,639.3760375976562
2017-11-28,635.3788452148438
2017-11-29,637.002685546875
2017-11-30,636.8154296875
2017-12-01,636.8778686523438
2017-12-04,641.4996948242188
2017-12-05,638.6891479492188
2017-12-06,608.5908203125
2017-12-07,611.3326416015625
2017-12-11,630.8193359375
2017-12-12,625.3231811523438
2017-12-13,631.9437255859375
2017-12-14,616.8414916992188
2017-12-15,650.9306640625
2017-12-18,718.3221435546875
2017-12-19,712.7010498046875
2017-12-20,723.3187866210938
2017-12-21,707.3296508789062
2017-12-22,709.5156860351562
2017-12-26,723.25634765625
2017-12-27,723.25634765625
2017-12-28,722.5069580078125
2017-12-29,729.4397583007812
2018-01-02,729.3772583007812
2018-01-03,730.751220703125
2018-01-04,728.4403076171875
2018-01-05,736.9345703125
2018-01-08,752.361572265625
2018-01-09,752.1116333007812
2018-01-10,738.1211547851562
2018-01-11,741.0567016601562
2018-01-12,746.1156616210938
2018-01-15,744.55419921875
2018-01-17,741.5563354492188
2018-01-18,742.305908203125
2018-01-19,735.810302734375
2018-01-22,740.6195678710938
2018-01-23,749.4260864257812
2018-01-24,727.3255004882812
2018-01-25,728.15185546875
2018-01-26,735.5261840820312
2018-01-29,731.9026489257812
2018-01-30,737.1790771484375
2018-01-31,746.1427001953125
2018-02-01,750.084228515625
2018-02-02,734.6997680664062
2018-02-05,735.7804565429688
2018-02-06,731.775390625
2018-02-07,725.2276611328125
2018-02-08,732.9197998046875
2018-02-09,703.5494995117188
2018-02-12,715.5645751953125
2018-02-13,700.625244140625
2018-02-14,715.9459838867188
2018-02-15,731.9026489257812
2018-02-16,737.2425537109375
2018-02-19,723.0025024414062
2018-02-20,730.8854370117188
2018-02-21,720.141845703125
2018-02-22,724.5918579101562
2018-02-23,724.7825317382812
2018-02-26,724.1469116210938
2018-02-27,718.4889526367188
2018-02-28,710.7967529296875
2018-03-01,711.750244140625
2018-03-02,721.2860717773438
2018-03-05,725.2911376953125
2018-03-06,722.811767578125
2018-03-07,718.7432861328125
2018-03-08,716.1368408203125
2018-03-09,724.7825317382812
2018-03-12,734.2546997070312
2018-03-13,732.2839965820312
2018-03-14,721.6675415039062
2018-03-15,714.6746215820312
2018-03-16,720.4597778320312
2018-03-19,714.3567504882812
2018-03-20,710.9874877929688
2018-03-21,713.3396606445312
2018-03-22,707.7453002929688
2018-03-23,707.7453002929688
2018-03-26,705.7109985351562
2018-03-27,703.1680908203125
2018-03-28,697.5738525390625
2018-03-29,706.2196655273438
2018-04-02,700.625244140625
2018-04-03,710.2882690429688
2018-04-04,712.0045776367188
2018-04-05,706.9825439453125
2018-04-06,711.5596313476562
2018-04-09,718.234619140625
2018-04-10,726.7530517578125
2018-04-11,728.4697875976562
2018-04-12,725.4817504882812
2018-04-13,718.36181640625
2018-04-16,714.8652954101562
2018-04-17,720.2689208984375
2018-04-18,715.4375
2018-04-19,720.3323974609375
2018-04-20,727.5796508789062
2018-04-23,736.9246215820312
2018-04-24,735.7169189453125
2018-04-25,734.8267822265625
2018-04-26,728.9146728515625
2018-04-27,738.704833984375
2018-04-30,739.3404541015625
2018-05-02,746.587646484375
2018-05-03,747.3505249023438
2018-05-04,743.7904663085938
2018-05-07,743.5996704101562
2018-05-08,741.6289672851562
2018-05-09,744.5533447265625
2018-05-10,747.6047973632812
2018-05-11,745.1890869140625
2018-05-14,750.7833251953125
2018-05-15,748.113525390625
2018-05-16,751.8641357421875
2018-05-17,750.33837890625
2018-05-18,746.842041015625
2018-05-22,760.1920776367188
2018-05-23,760.5098876953125
2018-05-24,717.5353393554688
2018-05-25,700.4345092773438
2018-05-28,695.0945434570312
2018-05-29,689.4366455078125
2018-05-30,679.90087890625
2018-05-31,656.7606811523438
2018-06-01,667.3772583007812
2018-06-04,679.3286743164062
2018-06-05,673.8615112304688
2018-06-06,666.6143188476562
2018-06-07,685.1773681640625
2018-06-08,682.7615966796875
2018-06-11,681.1721801757812
2018-06-12,684.4144287109375
2018-06-13,675.4507446289062
2018-06-14,676.9129638671875
2018-06-15,670.3650512695312
2018-06-18,662.9271850585938
2018-06-19,655.7435913085938
2018-06-20,664.3258056640625
2018-06-21,658.031982421875
2018-06-22,656.0614013671875
2018-06-25,640.6134643554688
2018-06-26,637.5620727539062
2018-06-27,649.4498291015625
2018-06-28,627.2188110351562
2018-06-29,632.4953002929688
2018-07-03,627.2506713867188
2018-07-04,613.1820678710938
2018-07-05,643.1563720703125
2018-07-06,632.1137084960938
2018-07-09,652.0562744140625
2018-07-10,639.3419799804688
2018-07-11,643.4105834960938
2018-07-12,630.4038696289062
2018-07-13,639.9776611328125
2018-07-17,650.9756469726562
2018-07-18,647.0977172851562
2018-07-19,648.3692016601562
2018-07-20,640.4862670898438
2018-07-23,639.0877075195312
2018-07-24,640.7406005859375
2018-07-25,644.4913940429688
2018-07-26,641.5670166015625
2018-07-27,641.312744140625
2018-07-30,640.4862670898438
2018-07-31,639.7870483398438
2018-08-01,639.8505859375
2018-08-02,640.1048583984375
2018-08-03,641.7576904296875
2018-08-06,635.718505859375
2018-08-07,635.718505859375
2018-08-08,638.89697265625
2018-08-09,637.1170043945312
2018-08-10,638.1341552734375
2018-08-13,627.84814453125
2018-08-14,633.4806518554688
2018-08-16,635.5975341796875
2018-08-17,635.0699462890625
2018-08-20,630.4292602539062
2018-08-21,631.2683715820312
2018-08-22,631.2683715820312
2018-08-23,633.6204833984375
2018-08-24,625.6612548828125
2018-08-27,630.060546875
2018-08-28,631.2683715820312
2018-08-29,628.9862060546875
2018-08-30,623.754150390625
2018-08-31,624.065673828125
2018-09-03,624.065673828125
2018-09-04,621.5355224609375
2018-09-05,606.0176391601562
2018-09-06,610.5757446289062
2018-09-07,620.95068359375
2018-09-10,613.5000610351562
2018-09-11,613.0105590820312
2018-09-12,623.6588745117188
2018-09-13,632.4825439453125
2018-09-14,630.9822998046875
2018-09-20,637.434814453125
2018-09-21,631.2239379882812
2018-09-24,629.2277221679688
2018-09-25,626.0491333007812
2018-09-26,628.2550659179688
2018-09-27,616.8248901367188
2018-09-28,622.0568237304688
2018-10-01,616.6785888671875
2018-10-02,619.8255004882812
2018-10-03,623.0040283203125
2018-10-04,618.0581665039062
2018-10-05,614.644287109375
2018-10-08,615.6932373046875
2018-10-09,615.1973876953125
2018-10-10,603.671875
2018-10-11,601.39599609375
2018-10-12,604.0087890625
2018-10-16,610.181640625
2018-10-17,609.6920166015625
2018-10-18,608.9991455078125
2018-10-19,598.9166870117188
2018-10-22,603.2205200195312
2018-10-23,598.7894897460938
2018-10-24,603.9261474609375
2018-10-25,608.1219482421875
2018-10-26,609.8256225585938
2018-10-29,610.0162963867188
2018-10-30,608.433349609375
2018-10-31,610.23876953125
2018-11-05,613.4173583984375
2018-11-06,616.9837646484375
2018-11-07,619.1897583007812
2018-11-08,623.0485229492188
2018-11-09,626.4432983398438
2018-11-12,624.2882080078125
2018-11-13,627.4159545898438
2018-11-14,633.5696411132812
2018-11-15,631.9613037109375
2018-11-16,638.7062377929688
2018-11-19,651.6749267578125
2018-11-20,643.0927124023438
2018-11-21,640.994873046875
2018-11-22,641.4398803710938
2018-11-23,639.21484375
2018-11-26,640.8040771484375
2018-11-27,647.7334594726562
2018-11-28,646.6527099609375
2018-11-29,643.85546875
2018-11-30,639.2783813476562
2018-12-03,642.7748413085938
2018-12-04,646.589111328125
2018-12-05,645.69921875
2018-12-06,644.3641357421875
2018-12-07,637.0534057617188
2018-12-10,633.7286376953125
2018-12-11,636.4176635742188
2018-12-12,642.011962890625
2018-12-13,642.0755615234375
2018-12-14,641.3762817382812
2018-12-17,641.185546875
2018-12-18,640.8040771484375
2018-12-19,636.9898681640625
2018-12-20,634.6439208984375
2018-12-21,626.20166015625
2018-12-24,628.6873168945312
2018-12-26,630.6262817382812
2018-12-27,633.6777954101562
2018-12-28,643.85546875
2019-01-02,642.7113647460938
2019-01-03,646.7162475585938
2019-01-04,653.3914184570312
2019-01-07,660.7656860351562
2019-01-08,661.02001953125
2019-01-09,660.511474609375
2019-01-10,660.06640625
2019-01-11,662.800048828125
2019-01-14,660.3842163085938
2019-01-15,659.8756713867188
2019-01-16,661.0835571289062
2019-01-17,667.3772583007812
2019-01-18,668.0764770507812
2019-01-21,675.18798828125
2019-01-22,660.5183715820312
2019-01-23,659.4799194335938
2019-01-24,665.841064453125
2019-01-25,662.4007568359375
2019-01-28,662.0114135742188
2019-01-29,668.5671997070312
2019-01-30,665.2567749023438
2019-01-31,662.0762329101562
2019-02-01,668.5671997070312
2019-02-04,667.3987426757812
2019-02-05,668.2427368164062
2019-02-06,671.6829223632812
2019-02-07,668.5671997070312
2019-02-08,667.3987426757812
2019-02-11,668.5671997070312
2019-02-12,665.2567749023438
2019-02-13,668.5671997070312
2019-02-14,667.5286254882812
2019-02-15,668.0479125976562
2019-02-18,666.3602294921875
2019-02-19,680.96484375
2019-02-20,688.0399169921875
2019-02-21,688.0399169921875
2019-02-22,685.1839599609375
2019-02-25,674.9932250976562
2019-02-26,675.18798828125
2019-02-27,665.3216552734375
2019-02-28,656.8834838867188
2019-03-01,662.8551635742188
2019-03-04,664.0884399414062
2019-03-05,667.3338623046875
2019-03-06,665.3216552734375
2019-03-07,663.6340942382812
2019-03-08,661.816650390625
2019-03-11,660.907958984375
2019-03-12,660.1290283203125
2019-03-13,661.816650390625
2019-03-14,659.739501953125
2019-03-15,662.0762329101562
2019-03-18,663.698974609375
2019-03-19,660.9727783203125
2019-03-20,662.0762329101562
2019-03-21,658.830810546875
2019-03-22,656.4940185546875
2019-03-25,657.5325927734375
2019-03-26,668.177734375
2019-03-27,661.6218872070312
2019-03-28,669.9951171875
2019-03-29,675.0581665039062
2019-04-01,668.3724365234375
2019-04-02,664.737548828125
2019-04-03,657.4027709960938
2019-04-04,655.5852661132812
2019-04-05,655.4555053710938
2019-04-08,662.1411743164062
2019-04-09,667.2689819335938
2019-04-10,665.646240234375
2019-04-11,671.0337524414062
2019-04-12,665.5164794921875
2019-04-15,665.3866577148438
2019-04-16,671.3583374023438
2019-04-17,666.6199340820312
2019-04-18,668.3724365234375
2019-04-22,672.3318481445312
2019-04-23,678.23876953125
2019-04-24,672.3968505859375
2019-04-25,672.5266723632812
2019-04-26,669.9951171875
2019-04-29,674.4089965820312
2019-04-30,678.23876953125
2019-05-02,677.2650756835938
2019-05-03,680.770263671875
2019-05-06,678.3035888671875
2019-05-07,675.0581665039062
2019-05-08,673.7598876953125
2019-05-09,671.6829223632812
2019-05-10,671.5530395507812
2019-05-13,671.8126831054688
2019-05-14,678.23876953125
2019-05-15,675.0581665039062
2019-05-16,676.3562622070312
2019-05-17,674.4089965820312
2019-05-20,677.5896606445312
2019-05-22,681.354248046875
2019-05-23,652.4697265625
2019-05-24,648.3998413085938
2019-05-27,649.0230102539062
2019-05-28,640.0005493164062
2019-05-29,648.2699584960938
2019-05-30,655.5203857421875
2019-05-31,642.6293334960938
2019-06-03,658.1817626953125
2019-06-04,663.7638549804688
2019-06-05,664.9322509765625
2019-06-06,665.4514770507812
2019-06-07,662.0762329101562
2019-06-10,665.3216552734375
2019-06-11,669.21630859375
2019-06-12,681.4841918945312
2019-06-13,681.549072265625
2019-06-14,680.8999633789062
2019-06-17,681.4841918945312
