Date,MCX.NS
2016-01-21,721.7303466796875
2016-01-22,730.9674682617188
2016-01-25,737.873291015625
2016-01-27,742.7117919921875
2016-01-28,737.8292846679688
2016-01-29,751.8169555664062
2016-02-01,766.464599609375
2016-02-02,742.052001953125
2016-02-03,715.5721435546875
2016-02-04,716.7158203125
2016-02-05,716.759765625
2016-02-08,717.9473876953125
2016-02-09,709.1060180664062
2016-02-10,705.9390258789062
2016-02-11,672.201416015625
2016-02-12,662.9202880859375
2016-02-15,667.0550537109375
2016-02-16,651.2198486328125
2016-02-17,657.6858520507812
2016-02-18,651.4398193359375
2016-02-19,657.3780517578125
2016-02-22,698.3294677734375
2016-02-23,694.4146118164062
2016-02-24,686.2332153320312
2016-02-25,678.975341796875
2016-02-26,677.6997680664062
2016-02-29,715.8360595703125
2016-03-01,707.7864379882812
2016-03-02,721.9061279296875
2016-03-03,721.0704956054688
2016-03-04,738.9288940429688
2016-03-08,749.2218017578125
2016-03-09,729.5159301757812
2016-03-10,749.265869140625
2016-03-11,741.3042602539062
2016-03-14,757.0513916015625
2016-03-15,744.4273681640625
2016-03-16,730.1317138671875
2016-03-17,722.08203125
2016-03-18,718.6072387695312
2016-03-21,742.84375
2016-03-22,745.6587524414062
2016-03-23,747.9461669921875
2016-03-28,732.5948486328125
2016-03-29,724.1055297851562
2016-03-30,733.1227416992188
2016-03-31,736.0257568359375
2016-04-01,733.694580078125
2016-04-04,731.6272583007812
2016-04-05,723.4457397460938
2016-04-06,731.143310546875
2016-04-07,726.12890625
2016-04-08,717.6834106445312
2016-04-11,720.5425415039062
2016-04-12,719.7508544921875
2016-04-13,734.9262084960938
2016-04-18,730.571533203125
2016-04-20,736.6416625976562
2016-04-21,748.078125
2016-04-22,765.4088134765625
2016-04-25,776.6253662109375
2016-04-26,777.1092529296875
2016-04-27,784.6309814453125
2016-04-28,772.9745483398438
2016-04-29,773.7661743164062
2016-05-02,799.982177734375
2016-05-03,796.9911499023438
2016-05-04,778.9567260742188
2016-05-05,806.6680908203125
2016-05-06,781.8157348632812
2016-05-09,782.2996215820312
2016-05-10,774.9978637695312
2016-05-11,773.2822875976562
2016-05-12,783.00341796875
2016-05-13,769.7195434570312
2016-05-16,765.0570068359375
2016-05-17,765.7167358398438
2016-05-18,764.6171264648438
2016-05-19,752.0809326171875
2016-05-20,753.9723510742188
2016-05-23,809.747314453125
2016-05-24,802.84130859375
2016-05-25,810.934814453125
2016-05-26,820.4798583984375
2016-05-27,847.927490234375
2016-05-30,840.44970703125
2016-05-31,843.0449829101562
2016-06-01,878.5421142578125
2016-06-02,865.8300170898438
2016-06-03,855.8890991210938
2016-06-06,865.1261596679688
2016-06-07,865.4341430664062
2016-06-08,865.8300170898438
2016-06-09,873.923583984375
2016-06-10,861.079345703125
2016-06-13,851.5343627929688
2016-06-14,872.9557495117188
2016-06-15,880.301513671875
2016-06-16,873.7915649414062
2016-06-17,879.201904296875
2016-06-20,864.4223022460938
2016-06-21,866.9296264648438
2016-06-22,856.9007568359375
2016-06-23,862.5310668945312
2016-06-24,844.49658203125
2016-06-27,845.2882690429688
2016-06-28,879.2898559570312
2016-06-29,879.0259399414062
2016-06-30,880.4335327148438
2016-07-01,887.6032104492188
2016-07-04,900.7552490234375
2016-07-05,887.779296875
2016-07-07,916.5463256835938
2016-07-08,937.000244140625
2016-07-11,944.8737182617188
2016-07-12,954.9464721679688
2016-07-13,934.8448486328125
2016-07-14,922.1766357421875
2016-07-15,896.13671875
2016-07-18,891.1661376953125
2016-07-19,882.7208251953125
2016-07-20,913.37939453125
2016-07-21,899.3916015625
2016-07-22,951.8675537109375
2016-07-25,929.4343872070312
2016-07-26,907.1332397460938
2016-07-27,928.7745361328125
2016-07-28,941.3108520507812
2016-07-29,927.2791748046875
2016-08-01,920.9010620117188
2016-08-02,899.74365234375
2016-08-03,898.81982421875
2016-08-04,907.3533325195312
2016-08-05,897.236328125
2016-08-08,893.6734619140625
2016-08-09,881.7091064453125
2016-08-10,857.9563598632812
2016-08-11,877.0465698242188
2016-08-12,882.4569091796875
2016-08-16,881.225341796875
2016-08-17,870.448486328125
2016-08-18,873.9675903320312
2016-08-19,872.77978515625
2016-08-22,871.8560791015625
2016-08-23,878.9819946289062
2016-08-24,867.5454711914062
2016-08-25,871.1962890625
2016-08-26,867.5894165039062
2016-08-29,865.9180908203125
2016-08-30,870.0086669921875
2016-08-31,869.6128540039062
2016-09-01,873.17578125
2016-09-02,878.8060302734375
2016-09-06,876.5626831054688
2016-09-07,863.6306762695312
2016-09-08,868.9089965820312
2016-09-09,842.7850952148438
2016-09-12,822.9928588867188
2016-09-14,846.3272705078125
2016-09-15,861.3817749023438
2016-09-16,864.9241333007812
2016-09-19,875.0193481445312
2016-09-20,896.0513305664062
2016-09-21,910.35302734375
2016-09-22,930.2337646484375
2016-09-23,928.197021484375
2016-09-26,947.3694458007812
2016-09-27,1018.612548828125
2016-09-28,1107.3895263671875
2016-09-29,1159.2392578125
2016-09-30,1196.6094970703125
2016-10-03,1212.283935546875
2016-10-04,1174.4708251953125
2016-10-05,1161.0987548828125
2016-10-06,1118.9461669921875
2016-10-07,1148.789306640625
2016-10-10,1170.5740966796875
2016-10-13,1169.1573486328125
2016-10-14,1191.2076416015625
2016-10-17,1200.638916015625
2016-10-18,1206.8377685546875
2016-10-19,1161.93994140625
2016-10-20,1153.9700927734375
2016-10-21,1144.3616943359375
2016-10-24,1149.940673828125
2016-10-25,1128.5987548828125
2016-10-26,1150.427734375
2016-10-27,1120.76171875
2016-10-28,1138.6055908203125
2016-11-01,1118.813232421875
2016-11-02,1108.9395751953125
2016-11-03,1169.51171875
2016-11-04,1180.1824951171875
2016-11-07,1196.4326171875
2016-11-08,1176.10888671875
2016-11-09,1138.9156494140625
2016-11-10,1217.3758544921875
2016-11-11,1152.8187255859375
2016-11-15,1083.8779296875
2016-11-16,1143.9188232421875
2016-11-17,1158.1322021484375
2016-11-18,1146.97412109375
2016-11-21,1078.7418212890625
2016-11-22,1094.1949462890625
2016-11-23,1097.737060546875
2016-11-24,1097.0286865234375
2016-11-25,1099.375244140625
2016-11-28,1105.8399658203125
2016-11-29,1086.933349609375
2016-11-30,1076.7935791015625
2016-12-01,1074.1368408203125
2016-12-02,1059.791015625
2016-12-05,1061.3404541015625
2016-12-06,1096.054443359375
2016-12-07,1122.9312744140625
2016-12-08,1150.7376708984375
2016-12-09,1177.65869140625
2016-12-12,1188.418212890625
2016-12-13,1192.8017578125
2016-12-14,1153.4385986328125
2016-12-15,1162.515380859375
2016-12-16,1162.3829345703125
2016-12-19,1145.778564453125
2016-12-20,1128.6873779296875
2016-12-21,1120.2303466796875
2016-12-22,1101.5006103515625
2016-12-23,1109.824951171875
2016-12-26,1072.3660888671875
2016-12-27,1081.487060546875
2016-12-28,1115.0498046875
2016-12-29,1119.9642333984375
2016-12-30,1122.444091796875
2017-01-02,1107.3895263671875
2017-01-03,1107.69970703125
2017-01-04,1134.22216796875
2017-01-05,1125.8533935546875
2017-01-06,1109.780517578125
2017-01-09,1104.9100341796875
2017-01-10,1100.880859375
2017-01-11,1098.22412109375
2017-01-12,1082.7711181640625
2017-01-13,1063.908935546875
2017-01-16,1051.1568603515625
2017-01-17,1044.338134765625
2017-01-18,1070.1075439453125
2017-01-19,1069.7979736328125
2017-01-20,1057.754150390625
2017-01-23,1052.5736083984375
2017-01-24,1043.85107421875
2017-01-25,1046.0205078125
2017-01-27,1064.4400634765625
2017-01-30,1057.66552734375
2017-01-31,1038.98046875
2017-02-01,1042.8768310546875
2017-02-02,1061.9605712890625
2017-02-03,1062.4031982421875
2017-02-06,1041.81396484375
2017-02-07,1017.6827392578125
2017-02-08,1000.6799926757812
2017-02-09,979.4266357421875
2017-02-10,965.2577514648438
2017-02-13,1020.9151611328125
2017-02-14,1000.5912475585938
2017-02-15,973.2720336914062
2017-02-16,986.643798828125
2017-02-17,994.569580078125
2017-02-20,994.7467041015625
2017-02-21,992.4000244140625
2017-02-22,994.436767578125
2017-02-23,1009.9340209960938
2017-02-27,990.2302856445312
2017-02-28,990.2747192382812
2017-03-01,1007.4544067382812
2017-03-02,995.9863891601562
2017-03-03,987.83935546875
2017-03-06,977.079833984375
2017-03-07,975.2201538085938
2017-03-08,985.5369873046875
2017-03-09,970.172607421875
2017-03-10,966.2762451171875
2017-03-14,971.6780395507812
2017-03-15,989.5662841796875
2017-03-16,993.68408203125
2017-03-17,990.850341796875
2017-03-20,1007.1887817382812
2017-03-21,999.3074340820312
2017-03-22,1041.4600830078125
2017-03-23,1080.3359375
2017-03-24,1078.874755859375
2017-03-27,1085.959228515625
2017-03-28,1065.635498046875
2017-03-29,1056.204345703125
2017-03-30,1074.0928955078125
2017-03-31,1067.140869140625
2017-04-03,1059.1268310546875
2017-04-05,1048.633056640625
2017-04-06,1057.754150390625
2017-04-07,1081.0443115234375
2017-04-10,1096.5860595703125
2017-04-11,1086.53466796875
2017-04-12,1098.7998046875
2017-04-13,1071.6131591796875
2017-04-17,1046.8619384765625
2017-04-18,1017.5501098632812
2017-04-19,1004.4437255859375
2017-04-20,1011.7938232421875
2017-04-21,993.68408203125
2017-04-24,1028.4422607421875
2017-04-25,1029.94775390625
2017-04-26,1078.3433837890625
2017-04-27,1078.210693359375
2017-04-28,1076.5279541015625
2017-05-02,1049.07568359375
2017-05-03,1022.3761596679688
2017-05-04,1022.641845703125
2017-05-05,992.2671508789062
2017-05-08,984.8285522460938
2017-05-09,1000.4586181640625
2017-05-10,999.0416870117188
2017-05-11,994.8353271484375
2017-05-12,978.009765625
2017-05-15,950.8230590820312
2017-05-16,953.6568603515625
2017-05-17,946.3953857421875
2017-05-18,888.7012939453125
2017-05-19,878.6500854492188
2017-05-22,865.2783203125
2017-05-23,857.6181640625
2017-05-24,828.7933349609375
2017-05-25,878.9158325195312
2017-05-26,879.712890625
2017-05-29,865.6323852539062
2017-05-30,863.9057006835938
2017-05-31,889.1882934570312
2017-06-01,890.3395385742188
2017-06-02,891.5792236328125
2017-06-05,908.4492797851562
2017-06-06,896.1841430664062
2017-06-07,912.2128295898438
2017-06-08,903.0916748046875
2017-06-09,931.9606323242188
2017-06-12,942.9417114257812
2017-06-13,928.4627075195312
2017-06-14,947.5908203125
2017-06-15,955.250732421875
2017-06-16,984.8728637695312
2017-06-19,990.4075927734375
2017-06-20,967.781494140625
2017-06-21,973.4492797851562
2017-06-22,976.1942749023438
2017-06-23,957.243408203125
2017-06-27,941.2147216796875
2017-06-28,939.5321655273438
2017-06-29,952.5941162109375
2017-06-30,963.752197265625
2017-07-03,960.7413330078125
2017-07-04,968.091552734375
2017-07-05,975.61865234375
2017-07-06,976.7256469726562
2017-07-07,966.6744995117188
2017-07-10,961.4498291015625
2017-07-11,971.9435424804688
2017-07-12,966.4533081054688
2017-07-13,955.1181030273438
2017-07-14,971.146728515625
2017-07-17,967.1172485351562
2017-07-18,974.0247802734375
2017-07-19,980.3564453125
2017-07-20,976.4599609375
2017-07-21,998.6874389648438
2017-07-24,1032.1617431640625
2017-07-25,1024.1031494140625
2017-07-26,1010.33251953125
2017-07-27,987.4852294921875
2017-07-28,977.4783325195312
2017-07-31,992.5771484375
2017-08-01,984.6513061523438
2017-08-02,988.5036010742188
2017-08-03,980.9320068359375
2017-08-04,990.7175903320312
2017-08-07,987.4852294921875
2017-08-08,990.3190307617188
2017-08-09,966.9843139648438
2017-08-10,929.0825805664062
2017-08-11,921.4669189453125
2017-08-14,953.8580932617188
2017-08-16,965.269287109375
2017-08-17,958.1259765625
2017-08-18,925.4652099609375
2017-08-21,896.353515625
2017-08-22,882.8758544921875
2017-08-23,907.3602905273438
2017-08-24,918.2772216796875
2017-08-28,942.8065185546875
2017-08-29,952.1959228515625
2017-08-30,953.903076171875
2017-08-31,944.783203125
2017-09-01,962.5287475585938
2017-09-04,962.0344848632812
2017-09-05,966.5720825195312
2017-09-06,980.8134155273438
2017-09-07,998.9183349609375
2017-09-08,994.1563110351562
2017-09-11,999.9066162109375
2017-09-12,1024.2564697265625
2017-09-13,1003.725341796875
2017-09-14,997.5707397460938
2017-09-15,988.63037109375
2017-09-18,999.4126586914062
2017-09-19,995.1895751953125
2017-09-20,987.7321166992188
2017-09-21,977.3091430664062
2017-09-22,975.3324584960938
2017-09-25,949.8597412109375
2017-09-26,951.5220336914062
2017-09-27,920.5234375
2017-09-28,915.8511962890625
2017-09-29,933.6865844726562
2017-10-03,952.7799682617188
2017-10-04,949.0510864257812
2017-10-05,941.2341918945312
2017-10-06,955.7449340820312
2017-10-09,963.3374633789062
2017-10-10,993.9317016601562
2017-10-11,991.3260498046875
2017-10-12,1014.14794921875
2017-10-13,1018.5059814453125
2017-10-16,1016.1697998046875
2017-10-17,1014.37255859375
2017-10-18,999.5924072265625
2017-10-19,984.4075317382812
2017-10-23,979.690185546875
2017-10-24,978.252685546875
2017-10-25,937.1458129882812
2017-10-26,946.0859375
2017-10-27,959.069580078125
2017-10-30,949.2756958007812
2017-10-31,946.849853515625
2017-11-01,937.9097290039062
2017-11-02,916.1207275390625
2017-11-03,909.2919921875
2017-11-06,912.7962036132812
2017-11-07,892.2652587890625
2017-11-08,879.8659057617188
2017-11-09,880.2252807617188
2017-11-10,867.37646484375
2017-11-13,854.5726318359375
2017-11-14,852.2816772460938
2017-11-15,839.208251953125
2017-11-16,834.5809326171875
2017-11-17,852.3264770507812
2017-11-20,874.9240112304688
2017-11-21,864.1419067382812
2017-11-22,857.5828247070312
2017-11-23,853.58447265625
2017-11-24,852.1917724609375
2017-11-27,872.0038452148438
2017-11-28,883.7742919921875
2017-11-29,877.66455078125
2017-11-30,860.5927734375
2017-12-01,862.569580078125
2017-12-04,841.4095458984375
2017-12-05,815.936767578125
2017-12-06,814.4544067382812
2017-12-07,854.5726318359375
2017-12-08,877.35009765625
2017-12-11,880.5396728515625
2017-12-12,868.6793823242188
2017-12-13,887.8626098632812
2017-12-14,879.2818603515625
2017-12-15,878.8775024414062
2017-12-18,871.8690795898438
2017-12-19,862.8390502929688
2017-12-20,864.8158569335938
2017-12-21,860.4580688476562
2017-12-22,848.3281860351562
2017-12-26,850.799072265625
2017-12-27,848.283203125
2017-12-28,843.3863525390625
2017-12-29,819.0366821289062
2018-01-01,826.674072265625
2018-01-02,816.2514038085938
2018-01-03,818.1382446289062
2018-01-04,831.3013916015625
2018-01-05,825.865478515625
2018-01-08,854.0337524414062
2018-01-09,843.6109619140625
2018-01-10,844.5993041992188
2018-01-11,840.0618896484375
2018-01-12,846.2166137695312
2018-01-15,836.0186157226562
2018-01-16,805.0199584960938
2018-01-17,765.440673828125
2018-01-18,757.3990478515625
2018-01-19,751.6934204101562
2018-01-22,755.5120239257812
2018-01-23,756.72509765625
2018-01-24,749.5819091796875
2018-01-25,739.8780517578125
2018-01-29,718.7631225585938
2018-01-30,692.3018798828125
2018-01-31,696.97412109375
2018-02-01,699.0856323242188
2018-02-02,661.6177368164062
2018-02-05,643.4229736328125
2018-02-06,629.8553466796875
2018-02-07,654.8340454101562
2018-02-08,663.7293701171875
2018-02-09,648.40966796875
2018-02-12,665.7059326171875
2018-02-14,680.621337890625
2018-02-15,667.4131469726562
2018-02-16,667.2335205078125
2018-02-19,682.7327270507812
2018-02-20,677.7909545898438
2018-02-21,683.7660522460938
2018-02-22,669.1203002929688
2018-02-23,676.2634887695312
2018-02-26,678.8692626953125
2018-02-27,688.4832763671875
2018-02-28,700.9725952148438
2018-03-01,692.3917846679688
2018-03-05,695.3118896484375
2018-03-06,685.2485961914062
2018-03-07,669.434814453125
2018-03-08,668.536376953125
2018-03-09,667.0986938476562
2018-03-12,661.572998046875
2018-03-13,674.6012573242188
2018-03-14,683.9457397460938
2018-03-15,741.360595703125
2018-03-16,725.8162841796875
2018-03-19,687.629638671875
2018-03-20,684.8442993164062
2018-03-21,684.0805053710938
2018-03-22,668.446533203125
2018-03-23,634.7972412109375
2018-03-26,618.8486328125
2018-03-27,616.8270874023438
2018-03-28,599.6206665039062
2018-04-02,631.3379516601562
2018-04-03,658.3831787109375
2018-04-04,649.8473510742188
2018-04-05,665.9755249023438
2018-04-06,677.7909545898438
2018-04-09,681.7444458007812
2018-04-10,667.5929565429688
2018-04-11,664.1336059570312
2018-04-12,664.8973999023438
2018-04-13,682.4182739257812
2018-04-16,692.4367065429688
2018-04-17,687.0455932617188
2018-04-18,674.3766479492188
2018-04-19,692.6163940429688
2018-04-20,705.5548706054688
2018-04-23,705.8245239257812
2018-04-24,706.6331787109375
2018-04-25,690.8643188476562
2018-04-26,684.7544555664062
2018-04-27,713.5516967773438
2018-04-30,699.9841918945312
2018-05-02,680.4864501953125
2018-05-03,673.7027587890625
2018-05-04,674.825927734375
2018-05-07,687.899169921875
2018-05-08,688.9774169921875
2018-05-09,707.98095703125
2018-05-10,687.4949340820312
2018-05-11,688.258544921875
2018-05-14,698.0073852539062
2018-05-15,704.3868408203125
2018-05-16,710.0924682617188
2018-05-17,705.9144287109375
2018-05-18,675.8591918945312
2018-05-21,664.2684326171875
2018-05-22,659.41650390625
2018-05-23,649.5777587890625
2018-05-24,644.905517578125
2018-05-25,734.8013916015625
2018-05-28,768.09130859375
2018-05-29,749.5369873046875
2018-05-30,743.5170288085938
2018-05-31,769.3939819335938
2018-06-01,754.6585083007812
2018-06-04,728.2423095703125
2018-06-05,727.7481079101562
2018-06-06,740.731689453125
2018-06-07,741.2706909179688
2018-06-08,745.7633056640625
2018-06-11,745.58349609375
2018-06-12,748.7732543945312
2018-06-13,735.9246215820312
2018-06-14,737.5867309570312
2018-06-15,725.9959716796875
2018-06-18,712.8778686523438
2018-06-19,697.3335571289062
2018-06-20,701.2420654296875
2018-06-21,684.8442993164062
2018-06-22,692.0772094726562
2018-06-25,682.5081176757812
2018-06-26,679.8576049804688
2018-06-27,666.2450561523438
2018-06-28,652.8123779296875
2018-06-29,656.855712890625
2018-07-02,646.1634521484375
2018-07-03,673.6578369140625
2018-07-04,662.740966796875
2018-07-05,662.6061401367188
2018-07-06,677.4765625
2018-07-09,682.1936645507812
2018-07-10,692.0324096679688
2018-07-11,713.0126342773438
2018-07-12,722.2222900390625
2018-07-13,729.7697143554688
2018-07-16,700.3435668945312
2018-07-17,745.35888671875
2018-07-18,730.443603515625
2018-07-19,725.5916748046875
2018-07-20,717.4153442382812
2018-07-23,690.5947265625
2018-07-24,691.3135375976562
2018-07-25,740.0576782226562
2018-07-26,753.1759643554688
2018-07-27,745.13427734375
2018-07-30,748.3239135742188
2018-07-31,792.3959350585938
2018-08-01,783.1411743164062
2018-08-02,798.1912841796875
2018-08-03,798.5955810546875
2018-08-06,800.6172485351562
2018-08-07,795.0015869140625
2018-08-08,786.4656982421875
2018-08-09,789.9249877929688
2018-08-10,765.934814453125
2018-08-13,766.0695190429688
2018-08-14,768.0463256835938
2018-08-16,770.4273681640625
2018-08-17,768.2259521484375
2018-08-20,767.4623413085938
2018-08-21,781.29931640625
2018-08-23,767.9194946289062
2018-08-24,764.0247192382812
2018-08-27,772.3641357421875
2018-08-28,760.6339721679688
2018-08-29,751.9279174804688
2018-08-30,754.4937744140625
2018-08-31,758.8927612304688
2018-09-03,755.9600830078125
2018-09-04,711.0552368164062
2018-09-05,717.332763671875
2018-09-06,705.3275756835938
2018-09-07,707.8018798828125
2018-09-10,724.98486328125
2018-09-11,707.61865234375
2018-09-12,723.4269409179688
2018-09-14,733.4618530273438
2018-09-17,742.99267578125
2018-09-18,718.02001953125
2018-09-19,740.9307250976562
2018-09-21,690.343994140625
2018-09-24,656.8485717773438
2018-09-25,669.5868530273438
2018-09-26,689.3818359375
2018-09-27,651.4874877929688
2018-09-28,630.9136962890625
2018-10-01,646.8595581054688
2018-10-03,651.3500366210938
2018-10-04,638.4285278320312
2018-10-05,616.0217895507812
2018-10-08,626.194091796875
2018-10-09,612.9517211914062
2018-10-10,638.6116943359375
2018-10-11,683.6083374023438
2018-10-12,683.3790893554688
2018-10-15,668.303955078125
2018-10-16,732.9578247070312
2018-10-17,716.4163208007812
2018-10-19,709.9555053710938
2018-10-22,674.3522338867188
2018-10-23,679.8509521484375
2018-10-24,750.5990600585938
2018-10-25,642.735595703125
2018-10-26,663.8592529296875
2018-10-29,658.2691040039062
2018-10-30,651.4417114257812
2018-10-31,643.6979370117188
2018-11-01,654.1451416015625
2018-11-02,646.9512329101562
2018-11-05,644.0186157226562
2018-11-06,643.2396850585938
2018-11-07,647.088623046875
2018-11-09,648.4632568359375
2018-11-12,648.234130859375
2018-11-13,651.3958740234375
2018-11-14,638.978271484375
2018-11-15,653.2286987304688
2018-11-16,644.4768676757812
2018-11-19,655.8405151367188
2018-11-20,647.8676147460938
2018-11-21,647.9135131835938
2018-11-22,640.4904174804688
2018-11-26,646.4471435546875
2018-11-27,653.4578247070312
2018-11-28,645.255859375
2018-11-29,647.409423828125
2018-11-30,672.7485961914062
2018-12-03,669.0828247070312
2018-12-04,666.0127563476562
2018-12-05,658.7730712890625
2018-12-06,651.3958740234375
2018-12-07,652.358154296875
2018-12-10,636.8705444335938
2018-12-11,637.3745727539062
2018-12-12,663.8592529296875
2018-12-13,665.0048217773438
2018-12-14,663.4468994140625
2018-12-17,662.4845581054688
2018-12-18,677.9263916015625
2018-12-19,670.8699340820312
2018-12-20,668.303955078125
2018-12-21,659.8270263671875
2018-12-24,654.695068359375
2018-12-26,651.5791625976562
2018-12-27,662.7137451171875
2018-12-28,672.0612182617188
2018-12-31,673.5734252929688
2019-01-01,673.527587890625
2019-01-02,664.8673095703125
2019-01-03,662.072265625
2019-01-04,664.7758178710938
2019-01-07,663.630126953125
2019-01-08,680.6757202148438
2019-01-09,687.7322387695312
2019-01-10,688.5569458007812
2019-01-11,691.2146606445312
2019-01-14,695.2468872070312
2019-01-15,699.3707885742188
2019-01-16,689.3359375
2019-01-17,687.86962890625
2019-01-18,680.1716918945312
2019-01-21,674.123291015625
2019-01-22,677.5140991210938
2019-01-23,668.8079833984375
2019-01-24,658.1774291992188
2019-01-25,651.0751342773438
2019-01-28,648.829833984375
2019-01-29,651.2584228515625
2019-01-30,656.4820556640625
2019-01-31,644.9808349609375
2019-02-01,652.9995727539062
2019-02-04,656.8485717773438
2019-02-05,639.7572021484375
2019-02-06,635.0834350585938
2019-02-07,638.3367309570312
2019-02-08,634.3961791992188
2019-02-11,630.5012817382812
2019-02-12,638.6116943359375
2019-02-14,621.8869018554688
2019-02-15,611.9894409179688
2019-02-18,598.56396484375
2019-02-19,609.3777465820312
2019-02-20,614.6013793945312
2019-02-21,617.3506469726562
2019-02-22,621.0162353515625
2019-02-25,621.3370361328125
2019-02-26,612.2644653320312
2019-02-27,607.0408325195312
2019-02-28,599.3428344726562
2019-03-01,619.6875
2019-03-05,670.320068359375
2019-03-06,684.020751953125
2019-03-07,673.2984008789062
2019-03-08,666.8834838867188
2019-03-11,680.9963989257812
2019-03-12,710.917724609375
2019-03-13,714.4918212890625
2019-03-14,714.30859375
2019-03-15,719.80712890625
2019-03-18,721.2276000976562
2019-03-19,735.6154174804688
2019-03-20,747.7581787109375
2019-03-22,728.1923828125
2019-03-25,726.77197265625
2019-03-26,717.3786010742188
2019-03-27,723.3353881835938
2019-03-28,739.7393798828125
2019-04-01,737.8606567382812
2019-04-02,725.947265625
2019-04-03,718.7532958984375
2019-04-04,717.3786010742188
2019-04-05,710.7345581054688
2019-04-08,704.9609375
2019-04-09,702.2575073242188
2019-04-10,703.7697143554688
2019-04-11,722.281494140625
2019-04-12,730.8041381835938
2019-04-15,728.7422485351562
2019-04-16,740.793212890625
2019-04-18,715.2708129882812
2019-04-22,711.7883911132812
2019-04-23,708.1685180664062
2019-04-24,718.8906860351562
2019-04-25,733.8740844726562
2019-04-26,769.0650634765625
2019-04-30,787.2103271484375
2019-05-02,782.6739501953125
2019-05-03,779.8329467773438
2019-05-06,782.2615966796875
2019-05-07,770.2105712890625
2019-05-08,759.3050537109375
2019-05-09,758.205322265625
2019-05-10,750.3240966796875
2019-05-13,735.9819946289062
2019-05-14,758.11376953125
2019-05-15,747.1624755859375
2019-05-16,758.7552490234375
2019-05-17,761.412841796875
2019-05-20,774.7009887695312
2019-05-21,758.0220947265625
2019-05-22,763.9788208007812
2019-05-23,742.305419921875
2019-05-24,774.33447265625
2019-05-27,774.5635986328125
2019-05-28,769.2940673828125
2019-05-29,755.7767944335938
2019-05-30,748.2163696289062
2019-05-31,742.5345458984375
2019-06-03,752.89013671875
2019-06-04,747.7581787109375
2019-06-06,734.424072265625
2019-06-07,736.3485717773438
2019-06-10,737.21923828125
2019-06-11,751.1947631835938
2019-06-12,730.666748046875
2019-06-13,742.44287109375
2019-06-14,727.0927124023438
2019-06-17,723.83935546875
2019-06-18,721.410888671875
2019-06-19,732.8203735351562
2019-06-20,750.9197387695312
2019-06-21,734.0117797851562
