Date,TORNTPOWER.NS
2016-01-04,162.3026580810547
2016-01-05,163.93504333496094
2016-01-06,183.27914428710938
2016-01-07,180.1775665283203
2016-01-08,183.31996154785156
2016-01-11,183.1975555419922
2016-01-12,179.320556640625
2016-01-13,193.8898468017578
2016-01-14,179.2797393798828
2016-01-15,179.36138916015625
2016-01-18,158.13998413085938
2016-01-19,169.28121948242188
2016-01-20,168.0977325439453
2016-01-21,177.4840850830078
2016-01-22,176.05575561523438
2016-01-25,172.7092742919922
2016-01-27,176.38218688964844
2016-01-28,181.60595703125
2016-01-29,190.99232482910156
2016-02-01,194.46116638183594
2016-02-02,189.0334014892578
2016-02-03,190.05368041992188
2016-02-04,184.58509826660156
2016-02-05,182.422119140625
2016-02-08,183.40155029296875
2016-02-09,179.64703369140625
2016-02-10,179.19815063476562
2016-02-11,169.44447326660156
2016-02-12,167.68960571289062
2016-02-15,178.50433349609375
2016-02-16,171.03607177734375
2016-02-17,179.320556640625
2016-02-18,177.1575927734375
2016-02-19,183.93214416503906
2016-02-22,182.0548553466797
2016-02-23,182.62619018554688
2016-02-24,188.82933044433594
2016-02-25,184.05458068847656
2016-02-26,177.68812561035156
2016-02-29,185.89102172851562
2016-03-01,183.52401733398438
2016-03-02,184.2585906982422
2016-03-03,183.687255859375
2016-03-04,183.5648193359375
2016-03-08,183.6056365966797
2016-03-09,185.03399658203125
2016-03-10,197.6851806640625
2016-03-11,202.37840270996094
2016-03-14,201.56214904785156
2016-03-15,191.2371826171875
2016-03-16,195.97117614746094
2016-03-17,200.00535583496094
2016-03-18,201.83531188964844
2016-03-21,204.91299438476562
2016-03-22,190.43972778320312
2016-03-23,180.25022888183594
2016-03-28,179.37681579589844
2016-03-29,183.11990356445312
2016-03-30,185.94802856445312
2016-03-31,192.8935089111328
2016-04-01,190.31492614746094
2016-04-04,193.85011291503906
2016-04-05,195.638427734375
2016-04-06,195.8048095703125
2016-04-07,190.02381896972656
2016-04-08,189.15045166015625
2016-04-11,188.1938934326172
2016-04-12,189.31678771972656
2016-04-13,189.02565002441406
2016-04-18,198.63291931152344
2016-04-20,203.74847412109375
2016-04-21,205.49525451660156
2016-04-22,199.7974090576172
2016-04-25,196.01275634765625
2016-04-26,196.01275634765625
2016-04-27,197.759521484375
2016-04-28,192.14491271972656
2016-04-29,195.26414489746094
2016-05-02,194.4739227294922
2016-05-03,191.6874237060547
2016-05-04,187.7364044189453
2016-05-05,187.77798461914062
2016-05-06,188.11070251464844
2016-05-09,192.02015686035156
2016-05-10,189.64952087402344
2016-05-11,186.4886932373047
2016-05-12,188.5265655517578
2016-05-13,189.15045166015625
2016-05-16,187.36207580566406
2016-05-17,186.98779296875
2016-05-18,188.98406982421875
2016-05-19,167.5653533935547
2016-05-20,162.15869140625
2016-05-23,154.13185119628906
2016-05-24,151.71957397460938
2016-05-25,146.97836303710938
2016-05-26,156.87677001953125
2016-05-27,153.2584686279297
2016-05-30,151.92755126953125
2016-05-31,153.4663543701172
2016-06-01,149.64012145996094
2016-06-02,147.89337158203125
2016-06-03,148.55877685546875
2016-06-06,147.51907348632812
2016-06-07,146.81204223632812
2016-06-08,146.97836303710938
2016-06-09,152.17709350585938
2016-06-10,153.00889587402344
2016-06-13,146.27137756347656
2016-06-14,149.14105224609375
2016-06-15,154.79727172851562
2016-06-16,154.50613403320312
2016-06-17,151.22055053710938
2016-06-20,147.47743225097656
2016-06-21,147.93495178222656
2016-06-22,144.2750701904297
2016-06-23,144.15025329589844
2016-06-24,142.65306091308594
2016-06-27,145.60592651367188
2016-06-28,145.68907165527344
2016-06-29,146.02178955078125
2016-06-30,145.85543823242188
2016-07-01,146.3129425048828
2016-07-04,146.47927856445312
2016-07-05,144.39981079101562
2016-07-07,143.40167236328125
2016-07-08,142.90257263183594
2016-07-11,146.56248474121094
2016-07-12,144.89886474609375
2016-07-13,144.1086883544922
2016-07-14,142.77781677246094
2016-07-15,141.9876251220703
2016-07-18,140.69830322265625
2016-07-19,139.78334045410156
2016-07-20,144.9404754638672
2016-07-21,142.6946258544922
2016-07-22,142.1123809814453
2016-07-25,141.5717010498047
2016-07-26,144.1086883544922
2016-07-27,144.2750701904297
2016-07-28,144.44140625
2016-07-29,141.03103637695312
2016-08-01,142.23715209960938
2016-08-02,142.94419860839844
2016-08-03,144.44140625
2016-08-04,145.48117065429688
2016-08-05,147.72698974609375
2016-08-08,155.25474548339844
2016-08-09,155.9617919921875
2016-08-10,152.593017578125
2016-08-11,149.43214416503906
2016-08-12,151.178955078125
2016-08-16,148.80831909179688
2016-08-17,148.5172119140625
2016-08-18,147.6854248046875
2016-08-19,155.75381469726562
2016-08-22,152.2602996826172
2016-08-23,150.18080139160156
2016-08-24,152.593017578125
2016-08-25,155.9202117919922
2016-08-26,161.03575134277344
2016-08-29,156.83514404296875
2016-08-30,158.3739776611328
2016-08-31,156.7519989013672
2016-09-01,153.4663543701172
2016-09-02,151.3037109375
2016-09-06,156.83514404296875
2016-09-07,152.9257354736328
2016-09-08,150.8878173828125
2016-09-09,151.92755126953125
2016-09-12,148.7251434326172
2016-09-14,149.30743408203125
2016-09-15,150.05601501464844
2016-09-16,149.47377014160156
2016-09-19,147.47743225097656
2016-09-20,145.9386444091797
2016-09-21,151.42848205566406
2016-09-22,157.8333282470703
2016-09-23,153.1336669921875
2016-09-26,157.9580841064453
2016-09-27,151.9691619873047
2016-09-28,151.63645935058594
2016-09-29,145.64752197265625
2016-09-30,149.97286987304688
2016-10-03,149.97286987304688
2016-10-04,149.47377014160156
2016-10-05,152.2602996826172
2016-10-06,150.4303436279297
2016-10-07,149.34896850585938
2016-10-10,149.18263244628906
2016-10-13,144.19187927246094
2016-10-14,143.9839324951172
2016-10-17,141.65489196777344
2016-10-18,141.48851013183594
2016-10-19,140.65673828125
2016-10-20,143.9839324951172
2016-10-21,145.5643310546875
2016-10-24,146.93679809570312
2016-10-25,145.48117065429688
2016-10-26,144.8572998046875
2016-10-27,143.2353057861328
2016-10-28,144.15025329589844
2016-11-01,146.3961181640625
2016-11-02,149.14105224609375
2016-11-03,149.47377014160156
2016-11-04,146.47927856445312
2016-11-07,148.60037231445312
2016-11-08,147.51907348632812
2016-11-09,143.9839324951172
2016-11-10,146.10498046875
2016-11-11,141.86285400390625
2016-11-15,137.74542236328125
2016-11-16,136.95523071289062
2016-11-17,134.875732421875
2016-11-18,136.62252807617188
2016-11-21,140.36558532714844
2016-11-22,138.9931640625
2016-11-23,139.7417755126953
2016-11-24,142.65306091308594
2016-11-25,141.9044189453125
2016-11-28,144.44140625
2016-11-29,143.69277954101562
2016-11-30,148.35084533691406
2016-12-01,146.60406494140625
2016-12-02,147.22792053222656
2016-12-05,145.27320861816406
2016-12-06,150.97100830078125
2016-12-07,151.09576416015625
2016-12-08,151.71957397460938
2016-12-09,151.3037109375
2016-12-12,156.4608612060547
2016-12-13,154.6309051513672
2016-12-14,151.63645935058594
2016-12-15,151.8444061279297
2016-12-16,149.30743408203125
2016-12-19,148.93309020996094
2016-12-20,146.93679809570312
2016-12-21,147.31109619140625
2016-12-22,144.31661987304688
2016-12-23,144.73252868652344
2016-12-26,143.77593994140625
2016-12-27,144.2750701904297
2016-12-28,146.22975158691406
2016-12-29,147.85179138183594
2016-12-30,148.8915252685547
2017-01-02,148.0181121826172
2017-01-03,148.1844940185547
2017-01-04,148.8915252685547
2017-01-05,151.13735961914062
2017-01-06,148.97470092773438
2017-01-09,148.8915252685547
2017-01-10,149.59854125976562
2017-01-11,148.93309020996094
2017-01-12,154.6724853515625
2017-01-13,154.71409606933594
2017-01-16,154.7556610107422
2017-01-17,154.7556610107422
2017-01-18,154.71409606933594
2017-01-19,164.4876708984375
2017-01-20,160.28712463378906
2017-01-23,161.7843475341797
2017-01-24,163.32318115234375
2017-01-25,162.0338897705078
2017-01-27,169.22894287109375
2017-01-30,163.11521911621094
2017-01-31,161.41004943847656
2017-02-01,164.9867706298828
2017-02-02,163.32318115234375
2017-02-03,164.77880859375
2017-02-06,164.6956329345703
2017-02-07,174.26129150390625
2017-02-08,174.59400939941406
2017-02-09,173.2631378173828
2017-02-10,173.42950439453125
2017-02-13,171.80747985839844
2017-02-14,172.14019775390625
2017-02-15,167.27420043945312
2017-02-16,169.852783203125
2017-02-17,171.80747985839844
2017-02-20,171.55795288085938
2017-02-21,171.22523498535156
2017-02-22,170.76773071289062
2017-02-23,166.6503448486328
2017-02-27,168.52191162109375
2017-02-28,170.76773071289062
2017-03-01,172.59768676757812
2017-03-02,167.1910400390625
2017-03-03,167.06625366210938
2017-03-06,166.56715393066406
2017-03-07,166.89991760253906
2017-03-08,165.94334411621094
2017-03-09,162.15869140625
2017-03-10,161.70118713378906
2017-03-14,162.99044799804688
2017-03-15,159.03939819335938
2017-03-16,167.14944458007812
2017-03-17,174.8019561767578
2017-03-20,178.8777618408203
2017-03-21,179.3352508544922
2017-03-22,178.9193572998047
2017-03-23,181.8722381591797
2017-03-24,180.2917938232422
2017-03-27,178.8777618408203
2017-03-28,180.49977111816406
2017-03-29,186.61346435546875
2017-03-30,196.7197723388672
2017-03-31,191.60421752929688
2017-04-03,196.6365966796875
2017-04-05,194.64028930664062
2017-04-06,192.6439971923828
2017-04-07,191.10513305664062
2017-04-10,184.284423828125
2017-04-11,184.7835235595703
2017-04-12,178.6697998046875
2017-04-13,179.2104949951172
2017-04-17,177.0062255859375
2017-04-18,178.25392150878906
2017-04-19,184.15965270996094
2017-04-20,186.69662475585938
2017-04-21,182.70401000976562
2017-04-24,193.1846466064453
2017-04-25,192.39447021484375
2017-04-26,188.9009246826172
2017-04-27,189.10885620117188
2017-04-28,189.02565002441406
2017-05-02,186.19757080078125
2017-05-03,185.0330352783203
2017-05-04,182.99513244628906
2017-05-05,182.08016967773438
2017-05-08,186.73822021484375
2017-05-09,187.9859161376953
2017-05-10,188.4018096923828
2017-05-11,185.9064483642578
2017-05-12,177.75482177734375
2017-05-15,178.08753967285156
2017-05-16,177.75482177734375
2017-05-17,178.29547119140625
2017-05-18,168.52191162109375
2017-05-19,170.35183715820312
2017-05-22,164.8203887939453
2017-05-23,157.08470153808594
2017-05-24,162.0338897705078
2017-05-25,165.27789306640625
2017-05-26,161.86753845214844
2017-05-29,154.83883666992188
2017-05-30,156.16973876953125
2017-05-31,158.7067108154297
2017-06-01,158.29080200195312
2017-06-02,158.20762634277344
2017-06-05,158.5403594970703
2017-06-06,157.33424377441406
2017-06-07,157.91648864746094
2017-06-08,160.44114685058594
2017-06-09,157.87440490722656
2017-06-12,155.93887329101562
2017-06-13,154.38201904296875
2017-06-14,155.39187622070312
2017-06-15,156.65415954589844
2017-06-16,155.05526733398438
2017-06-19,152.78306579589844
2017-06-20,157.45367431640625
2017-06-21,154.17156982421875
2017-06-22,151.8573455810547
2017-06-23,148.36492919921875
2017-06-27,146.85011291503906
2017-06-28,146.59765625
2017-06-29,149.16439819335938
2017-06-30,149.5010223388672
2017-07-03,150.0480194091797
2017-07-04,154.9290008544922
2017-07-05,159.85205078125
2017-07-06,157.74819946289062
2017-07-07,156.48583984375
2017-07-10,159.13674926757812
2017-07-11,157.49571228027344
2017-07-12,157.20118713378906
2017-07-13,155.98094177246094
2017-07-14,153.16175842285156
2017-07-17,152.86720275878906
2017-07-18,152.0677490234375
2017-07-19,154.12953186035156
2017-07-20,152.44642639160156
2017-07-21,151.89942932128906
2017-07-24,151.18408203125
2017-07-25,149.87973022460938
2017-07-26,150.8474884033203
2017-07-27,150.97372436523438
2017-07-28,153.330078125
2017-07-31,153.1196746826172
2017-08-01,153.0775909423828
2017-08-02,154.12953186035156
2017-08-03,154.59239196777344
2017-08-04,157.5798797607422
2017-08-07,169.65606689453125
2017-08-08,166.5423583984375
2017-08-09,164.52267456054688
2017-08-10,159.30503845214844
2017-08-11,163.344482421875
2017-08-14,170.8763427734375
2017-08-16,177.65081787109375
2017-08-17,177.77703857421875
2017-08-18,180.17544555664062
2017-08-21,178.07156372070312
2017-08-22,175.5048370361328
2017-08-23,176.1781005859375
2017-08-24,176.68301391601562
2017-08-28,179.79673767089844
2017-08-29,177.0616912841797
2017-08-30,178.32403564453125
2017-08-31,176.85133361816406
2017-09-01,177.69285583496094
2017-09-04,182.82630920410156
2017-09-05,185.56134033203125
2017-09-06,184.34109497070312
2017-09-07,183.45745849609375
2017-09-08,188.17015075683594
2017-09-11,190.31610107421875
2017-09-12,191.78880310058594
2017-09-13,187.41275024414062
2017-09-14,188.46466064453125
2017-09-15,185.30886840820312
2017-09-18,187.41275024414062
2017-09-19,190.1898651123047
2017-09-20,193.21945190429688
2017-09-21,191.5784149169922
2017-09-22,181.52191162109375
2017-09-25,184.88812255859375
2017-09-26,183.12086486816406
2017-09-27,176.76718139648438
2017-09-28,175.7152099609375
2017-09-29,177.2300567626953
2017-10-03,178.28196716308594
2017-10-04,178.8710479736328
2017-10-05,182.19515991210938
2017-10-06,184.21485900878906
2017-10-09,181.73231506347656
2017-10-10,180.93284606933594
2017-10-11,180.0071258544922
2017-10-12,190.27401733398438
2017-10-13,196.16485595703125
2017-10-16,197.55340576171875
2017-10-17,203.73878479003906
2017-10-18,204.8748779296875
2017-10-19,208.83013916015625
2017-10-23,223.3468780517578
2017-10-24,224.5249786376953
2017-10-25,226.25021362304688
2017-10-26,223.0523223876953
2017-10-27,227.51255798339844
2017-10-30,232.73013305664062
2017-10-31,228.31198120117188
2017-11-01,238.2423095703125
2017-11-02,235.88592529296875
2017-11-03,230.50001525878906
2017-11-06,228.98526000976562
2017-11-07,230.7104034423828
2017-11-08,227.17593383789062
2017-11-09,223.8938446044922
2017-11-10,220.86428833007812
2017-11-13,214.5526885986328
2017-11-14,211.06024169921875
2017-11-15,209.4613037109375
2017-11-16,220.233154296875
2017-11-17,221.20089721679688
2017-11-20,226.37643432617188
2017-11-21,224.90371704101562
2017-11-22,225.40866088867188
2017-11-23,227.55458068847656
2017-11-24,228.98526000976562
2017-11-27,233.95033264160156
2017-11-28,240.7669219970703
2017-11-29,235.423095703125
2017-11-30,241.01934814453125
2017-12-01,231.29946899414062
2017-12-04,228.64859008789062
2017-12-05,228.8169403076172
2017-12-06,222.71568298339844
2017-12-07,227.6387481689453
2017-12-08,229.5742950439453
2017-12-11,228.690673828125
2017-12-12,224.02008056640625
2017-12-13,216.82484436035156
2017-12-14,221.7058563232422
2017-12-15,222.3790740966797
2017-12-18,221.3271484375
2017-12-19,224.23048400878906
2017-12-20,226.2081298828125
2017-12-21,233.2350616455078
2017-12-22,230.66835021972656
2017-12-26,230.50001525878906
2017-12-27,231.29946899414062
2017-12-28,228.48033142089844
2017-12-29,238.3684844970703
2018-01-01,239.79910278320312
2018-01-02,233.82412719726562
2018-01-03,234.1607666015625
2018-01-04,236.13841247558594
2018-01-05,236.01217651367188
2018-01-08,238.78924560546875
2018-01-09,244.13307189941406
2018-01-10,247.1205596923828
2018-01-11,245.563720703125
2018-01-12,247.8779754638672
2018-01-15,245.3953857421875
2018-01-16,236.93785095214844
2018-01-17,245.2692108154297
2018-01-18,246.53152465820312
2018-01-19,254.8207550048828
2018-01-22,257.1770935058594
2018-01-23,250.1922607421875
2018-01-24,246.1107940673828
2018-01-25,239.21006774902344
2018-01-29,236.2225799560547
2018-01-30,235.2127227783203
2018-01-31,240.2199249267578
2018-02-01,233.5295867919922
2018-02-02,220.02273559570312
2018-02-05,212.70127868652344
2018-02-06,204.11746215820312
2018-02-07,206.81044006347656
2018-02-08,216.69862365722656
2018-02-09,225.9556427001953
2018-02-12,227.30213928222656
2018-02-14,228.73275756835938
2018-02-15,226.83924865722656
2018-02-16,223.5572509765625
2018-02-19,218.5921173095703
2018-02-20,220.61184692382812
2018-02-21,219.3495330810547
2018-02-22,214.0477752685547
2018-02-23,222.00038146972656
2018-02-26,234.07659912109375
2018-02-27,227.04966735839844
2018-02-28,222.71568298339844
2018-03-01,223.97804260253906
2018-03-05,217.16148376464844
2018-03-06,217.70852661132812
2018-03-07,213.3324432373047
2018-03-08,214.51060485839844
2018-03-09,212.28050231933594
2018-03-12,213.7952880859375
2018-03-13,214.30020141601562
2018-03-14,211.18646240234375
2018-03-15,212.61712646484375
2018-03-16,211.35479736328125
2018-03-19,201.97152709960938
2018-03-20,200.58299255371094
2018-03-21,199.4889678955078
2018-03-22,194.81842041015625
2018-03-23,188.5067901611328
2018-03-26,196.92225646972656
2018-03-27,195.87033081054688
2018-03-28,192.92491149902344
2018-04-02,197.0064239501953
2018-04-03,201.84530639648438
2018-04-04,197.4271697998047
2018-04-05,204.07542419433594
2018-04-06,208.61976623535156
2018-04-09,211.1444091796875
2018-04-10,209.67172241210938
2018-04-11,208.61976623535156
2018-04-12,207.5257568359375
2018-04-13,205.16941833496094
2018-04-16,203.4442596435547
2018-04-17,202.18191528320312
2018-04-18,200.54090881347656
2018-04-19,200.66712951660156
2018-04-20,195.87033081054688
2018-04-23,202.13983154296875
2018-04-24,202.26611328125
2018-04-25,198.1004180908203
2018-04-26,199.99386596679688
2018-04-27,202.98138427734375
2018-04-30,207.9044647216797
2018-05-02,203.3180389404297
2018-05-03,204.28579711914062
2018-05-04,203.27597045898438
2018-05-07,202.8972625732422
2018-05-08,204.15956115722656
2018-05-09,204.07542419433594
2018-05-10,197.55340576171875
2018-05-11,197.80589294433594
2018-05-14,192.54617309570312
2018-05-15,191.78880310058594
2018-05-16,190.27401733398438
2018-05-17,195.99655151367188
2018-05-18,189.05377197265625
2018-05-21,183.96243286132812
2018-05-22,187.32862854003906
2018-05-23,180.0912628173828
2018-05-24,182.06895446777344
2018-05-25,193.59812927246094
2018-05-28,200.07806396484375
2018-05-29,203.73878479003906
2018-05-30,213.96363830566406
2018-05-31,220.73805236816406
2018-06-01,225.87147521972656
2018-06-04,219.64401245117188
2018-06-05,209.75584411621094
2018-06-06,219.98068237304688
2018-06-07,222.33702087402344
2018-06-08,220.79298400878906
2018-06-11,220.8358917236328
2018-06-12,226.75460815429688
2018-06-13,221.99388122558594
2018-06-14,220.75013732910156
2018-06-15,217.53341674804688
2018-06-18,206.29649353027344
2018-06-19,203.42291259765625
2018-06-20,206.5109405517578
2018-06-21,204.83827209472656
2018-06-22,204.28067016601562
2018-06-25,200.24913024902344
2018-06-26,195.40267944335938
2018-06-27,188.6690673828125
2018-06-28,195.78866577148438
2018-06-29,194.8450927734375
2018-07-02,192.1001739501953
2018-07-03,189.0550537109375
2018-07-04,187.2108612060547
2018-07-05,188.4975128173828
2018-07-06,193.25820922851562
2018-07-09,197.58999633789062
2018-07-10,200.50643920898438
2018-07-11,196.94668579101562
2018-07-12,194.15887451171875
2018-07-13,193.5155487060547
2018-07-16,188.15443420410156
2018-07-17,193.98731994628906
2018-07-18,189.9557342529297
2018-07-19,191.11373901367188
2018-07-20,190.38462829589844
2018-07-23,193.42977905273438
2018-07-24,198.5335693359375
2018-07-25,208.39804077148438
2018-07-26,204.366455078125
2018-07-27,202.3078155517578
2018-07-30,203.33714294433594
2018-07-31,206.2535858154297
2018-08-01,202.5651397705078
2018-08-02,195.78866577148438
2018-08-03,200.37779235839844
2018-08-06,197.46133422851562
2018-08-07,198.6622314453125
2018-08-08,198.3620147705078
2018-08-09,198.5764923095703
2018-08-10,195.23109436035156
2018-08-13,192.74354553222656
2018-08-14,195.70286560058594
2018-08-16,198.83380126953125
2018-08-17,195.48843383789062
2018-08-20,200.6351318359375
2018-08-21,214.14517211914062
2018-08-23,213.33030700683594
2018-08-24,212.21517944335938
2018-08-27,221.05035400390625
2018-08-28,225.72523498535156
2018-08-29,226.41146850585938
2018-08-30,226.5401153564453
2018-08-31,226.1112518310547
2018-09-03,221.39344787597656
2018-09-04,215.00299072265625
2018-09-05,213.54473876953125
2018-09-06,226.79747009277344
2018-09-07,231.2579345703125
2018-09-10,217.53341674804688
2018-09-11,210.28518676757812
2018-09-12,208.56959533691406
2018-09-14,213.84495544433594
2018-09-17,213.54473876953125
2018-09-18,208.22650146484375
2018-09-19,207.36871337890625
2018-09-21,190.9422149658203
2018-09-24,196.7322235107422
2018-09-25,195.70286560058594
2018-09-26,196.90377807617188
2018-09-27,191.4568634033203
2018-09-28,189.0550537109375
2018-10-01,192.271728515625
2018-10-03,196.60354614257812
2018-10-04,192.1001739501953
2018-10-05,192.4433135986328
2018-10-08,191.4568634033203
2018-10-09,195.10243225097656
2018-10-10,200.54934692382812
2018-10-11,195.6599884033203
2018-10-12,202.43646240234375
2018-10-15,201.66448974609375
2018-10-16,210.19940185546875
2018-10-17,200.72091674804688
2018-10-19,201.96470642089844
2018-10-22,194.4591064453125
2018-10-23,193.3868865966797
2018-10-24,189.65553283691406
2018-10-25,192.6577606201172
2018-10-26,193.3011016845703
2018-10-29,201.96470642089844
2018-10-30,195.35977172851562
2018-10-31,221.0932159423828
2018-11-01,222.8087921142578
2018-11-02,219.892333984375
2018-11-05,227.4837188720703
2018-11-06,225.7681121826172
2018-11-07,227.52658081054688
2018-11-09,230.65748596191406
2018-11-12,222.16543579101562
2018-11-13,227.86968994140625
2018-11-14,228.16990661621094
2018-11-15,228.68458557128906
2018-11-16,225.12478637695312
2018-11-19,223.4521026611328
2018-11-20,220.92166137695312
2018-11-21,224.4385528564453
2018-11-22,223.3663330078125
2018-11-26,219.3347625732422
2018-11-27,219.0774383544922
2018-11-28,216.8900909423828
2018-11-29,222.72300720214844
2018-11-30,232.373046875
2018-12-03,232.3301544189453
2018-12-04,226.8403778076172
2018-12-05,223.15187072753906
2018-12-06,224.4385528564453
2018-12-07,220.23544311523438
2018-12-10,210.67117309570312
2018-12-11,211.3145294189453
2018-12-12,222.93743896484375
2018-12-13,228.041259765625
2018-12-14,217.40478515625
2018-12-17,221.9510040283203
2018-12-18,219.54922485351562
2018-12-19,230.95770263671875
2018-12-20,227.05482482910156
2018-12-21,220.02098083496094
2018-12-24,221.26480102539062
2018-12-26,219.46343994140625
2018-12-27,222.16543579101562
2018-12-28,221.86521911621094
2018-12-31,224.56724548339844
2019-01-01,222.5943603515625
2019-01-02,219.37762451171875
2019-01-03,223.4521026611328
2019-01-04,224.4814910888672
2019-01-07,226.49722290039062
2019-01-08,225.38214111328125
2019-01-09,224.4385528564453
2019-01-10,223.23768615722656
2019-01-11,220.79298400878906
2019-01-14,223.23768615722656
2019-01-15,229.62814331054688
2019-01-16,225.85391235351562
2019-01-17,224.39569091796875
2019-01-18,227.26927185058594
2019-01-21,221.7794189453125
2019-01-22,220.40701293945312
2019-01-23,225.38214111328125
2019-01-24,221.73654174804688
2019-01-25,215.6463165283203
2019-01-28,211.44317626953125
2019-01-29,211.70050048828125
2019-01-30,211.44317626953125
2019-01-31,212.12939453125
2019-02-01,211.6576385498047
2019-02-04,208.91273498535156
2019-02-05,212.38673400878906
2019-02-06,209.98495483398438
2019-02-07,210.4567108154297
2019-02-08,207.62603759765625
2019-02-11,202.39358520507812
2019-02-12,201.9217987060547
2019-02-14,201.53579711914062
2019-02-15,203.8946990966797
2019-02-18,200.03465270996094
2019-02-19,200.37779235839844
2019-02-20,205.05271911621094
2019-02-21,201.0211181640625
2019-02-22,199.60580444335938
2019-02-25,206.3394012451172
2019-02-26,209.89918518066406
2019-02-27,208.18360900878906
2019-02-28,208.39804077148438
2019-03-01,210.54248046875
2019-03-05,213.54473876953125
2019-03-06,212.85848999023438
2019-03-07,213.63050842285156
2019-03-08,213.8878936767578
2019-03-11,220.1925506591797
2019-03-12,220.06387329101562
2019-03-13,219.3347625732422
2019-03-14,219.76368713378906
2019-03-15,220.1925506591797
2019-03-18,224.1383514404297
2019-03-19,226.5401153564453
2019-03-20,223.23768615722656
2019-03-22,218.7772216796875
2019-03-25,217.44766235351562
2019-03-26,217.96231079101562
2019-03-27,216.03233337402344
2019-03-28,214.4453887939453
2019-04-01,226.41146850585938
2019-04-02,226.06837463378906
2019-04-03,222.3369903564453
2019-04-04,225.21055603027344
2019-04-05,226.1112518310547
2019-04-08,222.8945770263672
2019-04-09,221.65077209472656
2019-04-10,218.56275939941406
2019-04-11,218.13389587402344
2019-04-12,220.06387329101562
2019-04-15,220.40701293945312
2019-04-16,226.49722290039062
2019-04-18,221.73654174804688
2019-04-22,222.4227752685547
2019-04-23,221.17901611328125
2019-04-24,219.54922485351562
2019-04-25,216.54696655273438
2019-04-26,218.26254272460938
2019-04-30,217.1903076171875
2019-05-02,220.9645538330078
2019-05-03,219.84942626953125
2019-05-06,216.80430603027344
2019-05-07,218.7772216796875
2019-05-08,216.24676513671875
2019-05-09,212.98719787597656
2019-05-10,215.08877563476562
2019-05-13,211.3573760986328
2019-05-14,208.4838409423828
2019-05-15,210.7569580078125
2019-05-16,204.9240264892578
2019-05-17,201.62161254882812
2019-05-20,212.77276611328125
2019-05-21,207.1971893310547
2019-05-22,206.29649353027344
2019-05-23,209.384521484375
2019-05-24,208.26939392089844
2019-05-27,217.70498657226562
2019-05-28,212.5154266357422
2019-05-29,208.65541076660156
2019-05-30,215.30320739746094
2019-05-31,210.971435546875
2019-06-03,212.12939453125
2019-06-04,210.9285125732422
2019-06-06,209.77049255371094
2019-06-07,211.91497802734375
2019-06-10,214.2738800048828
2019-06-11,212.7298583984375
2019-06-12,212.25807189941406
