Date,ABB.NS
2016-06-10,1059.4864501953125
2016-06-13,1062.8634033203125
2016-06-14,1068.4776611328125
2016-06-15,1086.9429931640625
2016-06-16,1080.626953125
2016-06-17,1086.723388671875
2016-06-20,1071.5040283203125
2016-06-21,1085.2322998046875
2016-06-22,1080.1883544921875
2016-06-23,1079.6619873046875
2016-06-24,1063.4775390625
2016-06-27,1064.0477294921875
2016-06-28,1051.1966552734375
2016-06-29,1062.24951171875
2016-06-30,1073.6531982421875
2016-07-01,1072.3809814453125
2016-07-04,1066.0653076171875
2016-07-05,1058.126708984375
2016-07-07,1067.6883544921875
2016-07-08,1102.46923828125
2016-07-11,1122.51318359375
2016-07-12,1120.8466796875
2016-07-13,1107.2061767578125
2016-07-14,1104.3553466796875
2016-07-15,1115.0572509765625
2016-07-18,1115.6273193359375
2016-07-19,1135.8468017578125
2016-07-20,1141.592529296875
2016-07-21,1117.3818359375
2016-07-22,1129.6187744140625
2016-07-25,1139.7943115234375
2016-07-26,1129.048583984375
2016-07-27,1126.4609375
2016-07-28,1107.6446533203125
2016-07-29,1109.3994140625
2016-08-01,1100.1884765625
2016-08-02,1082.2935791015625
2016-08-03,1052.8199462890625
2016-08-04,1060.71435546875
2016-08-05,1069.7056884765625
2016-08-08,1064.7496337890625
2016-08-09,1055.8897705078125
2016-08-10,1035.2755126953125
2016-08-11,1047.73193359375
2016-08-12,1047.1177978515625
2016-08-16,1026.1524658203125
2016-08-17,1027.9947509765625
2016-08-18,1024.5299072265625
2016-08-19,1018.4331665039062
2016-08-22,1011.6349487304688
2016-08-23,1009.5734252929688
2016-08-24,1017.6876220703125
2016-08-25,1016.064697265625
2016-08-26,1007.204833984375
2016-08-29,1007.9944458007812
2016-08-30,1012.9066162109375
2016-08-31,1016.1962890625
2016-09-01,1015.0560302734375
2016-09-02,1006.15234375
2016-09-06,1024.44189453125
2016-09-07,1035.0999755859375
2016-09-08,1039.705322265625
2016-09-09,1040.2755126953125
2016-09-12,1026.722900390625
2016-09-14,1025.7139892578125
2016-09-15,1033.4334716796875
2016-09-16,1027.1614990234375
2016-09-19,1016.415771484375
2016-09-20,1015.6260986328125
2016-09-21,1009.3104248046875
2016-09-22,1015.801513671875
2016-09-23,1010.3629150390625
2016-09-26,1001.3715209960938
2016-09-27,1010.275146484375
2016-09-28,1014.880859375
2016-09-29,985.2750244140625
2016-09-30,1001.6786499023438
2016-10-03,1026.06494140625
2016-10-04,1028.4334716796875
2016-10-05,1027.51220703125
2016-10-06,1026.54736328125
2016-10-07,1006.5909423828125
2016-10-10,1008.4329223632812
2016-10-13,1018.2578125
2016-10-14,1013.5209350585938
2016-10-17,1012.4243774414062
2016-10-18,1001.9857177734375
2016-10-19,1007.0734252929688
2016-10-20,990.9329833984375
2016-10-21,986.1521606445312
2016-10-24,957.993896484375
2016-10-25,947.906005859375
2016-10-26,925.8882446289062
2016-10-27,935.2742309570312
2016-10-28,955.3623046875
2016-11-01,963.257080078125
2016-11-02,955.6254272460938
2016-11-03,952.55517578125
2016-11-04,954.8359375
2016-11-07,965.0991821289062
2016-11-08,954.7042846679688
2016-11-09,922.5111083984375
2016-11-10,931.765625
2016-11-11,939.397216796875
2016-11-15,939.9673461914062
2016-11-16,924.7916870117188
2016-11-17,923.7828979492188
2016-11-18,923.8707275390625
2016-11-21,920.7127685546875
2016-11-22,938.0375366210938
2016-11-23,934.1339721679688
2016-11-24,926.0636596679688
2016-11-25,930.2742309570312
2016-11-28,930.0111083984375
2016-11-29,922.3794555664062
2016-11-30,930.800537109375
2016-12-01,923.2567138671875
2016-12-02,920.8004760742188
2016-12-05,914.7477416992188
2016-12-06,920.40576171875
2016-12-07,914.7039794921875
2016-12-08,922.9057006835938
2016-12-09,920.9320678710938
2016-12-12,920.40576171875
2016-12-13,921.2390747070312
2016-12-14,918.9583740234375
2016-12-15,921.6337890625
2016-12-16,934.748046875
2016-12-19,922.3357543945312
2016-12-20,922.774169921875
2016-12-21,915.0986328125
2016-12-22,903.3880615234375
2016-12-23,900.361572265625
2016-12-26,905.1423950195312
2016-12-27,907.5546264648438
2016-12-28,905.0546264648438
2016-12-29,901.8090209960938
2016-12-30,915.5810546875
2017-01-02,909.572265625
2017-01-03,916.9846801757812
2017-01-04,911.1072998046875
2017-01-05,908.5634765625
2017-01-06,916.107421875
2017-01-09,909.4844970703125
2017-01-10,1031.152587890625
2017-01-11,993.4329833984375
2017-01-12,987.1170043945312
2017-01-13,993.4329833984375
2017-01-16,987.9066772460938
2017-01-17,975.0555419921875
2017-01-18,1006.283935546875
2017-01-19,1008.3893432617188
2017-01-20,992.8626098632812
2017-01-23,980.4502563476562
2017-01-24,979.0029296875
2017-01-25,970.0116577148438
2017-01-27,974.26611328125
2017-01-30,967.555419921875
2017-01-31,961.2394409179688
2017-02-01,972.424072265625
2017-02-02,971.3273315429688
2017-02-03,970.66943359375
2017-02-06,986.9855346679688
2017-02-07,1037.8634033203125
2017-02-08,1059.3546142578125
2017-02-09,1075.1007080078125
2017-02-10,1103.5218505859375
2017-02-13,1070.6705322265625
2017-02-14,1047.030029296875
2017-02-15,1026.678955078125
2017-02-16,1076.5916748046875
2017-02-17,1080.5390625
2017-02-20,1078.6531982421875
2017-02-21,1075.31982421875
2017-02-22,1061.1090087890625
2017-02-23,1048.2142333984375
2017-02-27,1048.872314453125
2017-02-28,1051.065185546875
2017-03-01,1084.092041015625
2017-03-02,1063.0390625
2017-03-03,1077.556640625
2017-03-06,1052.9949951171875
2017-03-07,1056.1529541015625
2017-03-08,1054.9249267578125
2017-03-09,1050.4510498046875
2017-03-10,1047.293212890625
2017-03-14,1050.4510498046875
2017-03-15,1061.7232666015625
2017-03-16,1057.3370361328125
2017-03-17,1065.4512939453125
2017-03-20,1066.679443359375
2017-03-21,1049.7493896484375
2017-03-22,1044.0914306640625
2017-03-23,1044.1351318359375
2017-03-24,1051.5916748046875
2017-03-27,1039.5738525390625
2017-03-28,1044.66162109375
2017-03-29,1065.4073486328125
2017-03-30,1108.0833740234375
2017-03-31,1122.7325439453125
2017-04-03,1159.2681884765625
2017-04-05,1158.56640625
2017-04-06,1143.2154541015625
2017-04-07,1210.4091796875
2017-04-10,1233.303955078125
2017-04-11,1269.927490234375
2017-04-12,1278.6995849609375
2017-04-13,1274.48876953125
2017-04-17,1277.909912109375
2017-04-18,1238.962158203125
2017-04-19,1234.7515869140625
2017-04-20,1236.5062255859375
2017-04-21,1228.611328125
2017-04-24,1227.7777099609375
2017-04-25,1237.076171875
2017-04-26,1249.1375732421875
2017-04-27,1234.225341796875
2017-04-28,1240.3438720703125
2017-05-02,1241.927490234375
2017-05-03,1249.142822265625
2017-05-04,1250.4188232421875
2017-05-05,1245.88720703125
2017-05-08,1237.2637939453125
2017-05-09,1348.354736328125
2017-05-10,1409.597412109375
2017-05-11,1348.3984375
2017-05-12,1359.8814697265625
2017-05-15,1380.6920166015625
2017-05-16,1363.4892578125
2017-05-17,1373.344482421875
2017-05-18,1323.3648681640625
2017-05-19,1343.51513671875
2017-05-22,1323.320556640625
2017-05-23,1276.0245361328125
2017-05-24,1295.5592041015625
2017-05-25,1301.146728515625
2017-05-26,1305.3262939453125
2017-05-29,1288.6517333984375
2017-05-30,1282.93212890625
2017-05-31,1284.3399658203125
2017-06-01,1274.4847412109375
2017-06-02,1274.1329345703125
2017-06-05,1264.7177734375
2017-06-06,1243.7755126953125
2017-06-07,1251.1669921875
2017-06-08,1301.234619140625
2017-06-09,1284.2080078125
2017-06-12,1286.23193359375
2017-06-13,1281.040283203125
2017-06-14,1282.93212890625
2017-06-15,1324.8167724609375
2017-06-16,1328.908447265625
2017-06-19,1329.2161865234375
2017-06-20,1318.9210205078125
2017-06-21,1330.5361328125
2017-06-22,1311.089599609375
2017-06-23,1270.0411376953125
2017-06-27,1267.7535400390625
2017-06-28,1277.65234375
2017-06-29,1268.677490234375
2017-06-30,1276.4647216796875
2017-07-03,1274.4847412109375
2017-07-04,1277.2564697265625
2017-07-05,1262.7379150390625
2017-07-06,1277.0364990234375
2017-07-07,1282.93212890625
2017-07-10,1277.168701171875
2017-07-11,1288.739501953125
2017-07-12,1286.451904296875
2017-07-13,1296.6588134765625
2017-07-14,1290.411376953125
2017-07-17,1270.0411376953125
2017-07-18,1256.6224365234375
2017-07-19,1279.1484375
2017-07-20,1286.6279296875
2017-07-21,1287.02392578125
2017-07-24,1276.5528564453125
2017-07-25,1258.3822021484375
2017-07-26,1267.973388671875
2017-07-27,1257.6783447265625
2017-07-28,1248.35107421875
2017-07-31,1250.3748779296875
2017-08-01,1255.478515625
2017-08-02,1244.787353515625
2017-08-03,1240.5638427734375
2017-08-04,1254.95068359375
2017-08-07,1237.087890625
2017-08-08,1224.636962890625
2017-08-09,1219.8853759765625
2017-08-10,1180.5087890625
2017-08-11,1181.7847900390625
2017-08-14,1187.8563232421875
2017-08-16,1194.58740234375
2017-08-17,1201.627197265625
2017-08-18,1207.6983642578125
2017-08-21,1193.2677001953125
2017-08-22,1194.4117431640625
2017-08-23,1187.7681884765625
2017-08-24,1187.63623046875
2017-08-28,1200.5269775390625
2017-08-29,1189.0
2017-08-30,1186.668212890625
2017-08-31,1179.3648681640625
2017-09-01,1173.1173095703125
2017-09-04,1159.9185791015625
2017-09-05,1177.1649169921875
2017-09-06,1175.2730712890625
2017-09-07,1184.3365478515625
2017-09-08,1180.15673828125
2017-09-11,1200.8790283203125
2017-09-12,1229.78466796875
2017-09-13,1216.8939208984375
2017-09-14,1254.99462890625
2017-09-15,1254.4224853515625
2017-09-18,1250.462890625
2017-09-19,1269.1611328125
2017-09-20,1288.87158203125
2017-09-21,1274.4410400390625
2017-09-22,1257.5902099609375
2017-09-25,1262.1658935546875
2017-09-26,1259.74609375
2017-09-27,1267.137451171875
2017-09-28,1239.5517578125
2017-09-29,1230.9285888671875
2017-10-03,1227.9805908203125
2017-10-04,1214.7818603515625
2017-10-05,1219.5333251953125
2017-10-06,1207.346435546875
2017-10-09,1210.2061767578125
2017-10-10,1191.02392578125
2017-10-11,1195.9954833984375
2017-10-12,1198.4593505859375
2017-10-13,1183.9403076171875
2017-10-16,1190.2318115234375
2017-10-17,1182.048828125
2017-10-18,1175.537353515625
2017-10-19,1179.4088134765625
2017-10-23,1173.689208984375
2017-10-24,1193.7076416015625
2017-10-25,1220.765380859375
2017-10-26,1229.6966552734375
2017-10-27,1235.7681884765625
2017-10-30,1231.1485595703125
2017-10-31,1219.44580078125
2017-11-01,1225.5609130859375
2017-11-02,1218.6536865234375
2017-11-03,1216.27783203125
2017-11-06,1203.73876953125
2017-11-07,1173.8212890625
2017-11-08,1165.462158203125
2017-11-09,1186.4921875
2017-11-10,1192.6956787109375
2017-11-13,1196.1715087890625
2017-11-14,1202.462890625
2017-11-15,1195.9512939453125
2017-11-16,1201.8031005859375
2017-11-17,1213.1981201171875
2017-11-20,1215.52978515625
2017-11-21,1218.9176025390625
2017-11-22,1239.5517578125
2017-11-23,1240.4757080078125
2017-11-24,1239.1558837890625
2017-11-27,1220.677490234375
2017-11-28,1241.4437255859375
2017-11-29,1242.1475830078125
2017-11-30,1230.8406982421875
2017-12-01,1229.4326171875
2017-12-04,1217.7296142578125
2017-12-05,1203.474853515625
2017-12-06,1184.996337890625
2017-12-07,1203.7828369140625
2017-12-08,1181.6966552734375
2017-12-11,1208.9300537109375
2017-12-12,1207.6104736328125
2017-12-13,1193.4437255859375
2017-12-14,1185.480224609375
2017-12-15,1212.93408203125
2017-12-18,1222.525390625
2017-12-19,1225.2969970703125
2017-12-20,1217.0257568359375
2017-12-21,1209.018310546875
2017-12-22,1212.8021240234375
2017-12-26,1226.0450439453125
2017-12-27,1221.6011962890625
2017-12-28,1220.5892333984375
2017-12-29,1234.4483642578125
2018-01-01,1231.58837890625
2018-01-02,1232.0723876953125
2018-01-03,1244.6114501953125
2018-01-04,1261.1981201171875
2018-01-05,1262.78173828125
2018-01-08,1264.9818115234375
2018-01-09,1248.8790283203125
2018-01-10,1245.4471435546875
2018-01-11,1231.544677734375
2018-01-12,1300.354736328125
2018-01-15,1332.9119873046875
2018-01-16,1328.0284423828125
2018-01-17,1362.5653076171875
2018-01-18,1356.7579345703125
2018-01-19,1395.4305419921875
2018-01-22,1409.9053955078125
2018-01-23,1442.814697265625
2018-01-24,1467.4085693359375
2018-01-25,1460.061279296875
2018-01-29,1427.06396484375
2018-01-30,1412.9852294921875
2018-01-31,1454.693603515625
2018-02-01,1496.2701416015625
2018-02-02,1476.9998779296875
2018-02-05,1432.3873291015625
2018-02-06,1424.292236328125
2018-02-07,1388.9632568359375
2018-02-08,1403.35009765625
2018-02-09,1399.7862548828125
2018-02-12,1417.2528076171875
2018-02-14,1383.3316650390625
2018-02-15,1364.3253173828125
2018-02-16,1332.7799072265625
2018-02-19,1308.7579345703125
2018-02-20,1328.072265625
2018-02-21,1329.9202880859375
2018-02-22,1334.187744140625
2018-02-23,1340.347412109375
2018-02-26,1335.81591796875
2018-02-27,1344.8349609375
2018-02-28,1347.8265380859375
2018-03-01,1342.0194091796875
2018-03-05,1311.529541015625
2018-03-06,1298.286865234375
2018-03-07,1263.177978515625
2018-03-08,1254.554443359375
2018-03-09,1265.0697021484375
2018-03-12,1261.462158203125
2018-03-13,1241.3994140625
2018-03-14,1223.317138671875
2018-03-15,1208.226318359375
2018-03-16,1176.28515625
2018-03-19,1159.12646484375
2018-03-20,1148.0396728515625
2018-03-21,1141.263916015625
2018-03-22,1134.9285888671875
2018-03-23,1124.4573974609375
2018-03-26,1127.9774169921875
2018-03-27,1121.8616943359375
2018-03-28,1139.1959228515625
2018-04-02,1137.5242919921875
2018-04-03,1129.0770263671875
2018-04-04,1118.694091796875
2018-04-05,1125.073486328125
2018-04-06,1136.2923583984375
2018-04-09,1135.8966064453125
2018-04-10,1134.62060546875
2018-04-11,1124.5015869140625
2018-04-12,1119.48583984375
2018-04-13,1119.001953125
2018-04-16,1106.4630126953125
2018-04-17,1112.6663818359375
2018-04-18,1104.879150390625
2018-04-19,1099.5994873046875
2018-04-20,1121.377685546875
2018-04-23,1173.205322265625
2018-04-24,1191.11181640625
2018-04-25,1190.6717529296875
2018-04-26,1180.7288818359375
2018-04-27,1183.154296875
2018-04-30,1199.7127685546875
2018-05-02,1186.995849609375
2018-05-03,1155.8218994140625
2018-05-04,1135.686767578125
2018-05-07,1134.7154541015625
2018-05-08,1131.3594970703125
2018-05-09,1119.12841796875
2018-05-10,1119.9232177734375
2018-05-11,1099.6116943359375
2018-05-14,1105.3516845703125
2018-05-15,1095.77001953125
2018-05-16,1090.2947998046875
2018-05-17,1084.9521484375
2018-05-18,1074.177734375
2018-05-21,1059.915771484375
2018-05-22,1067.377685546875
2018-05-23,1055.01416015625
2018-05-24,1029.271484375
2018-05-25,1029.271484375
2018-05-28,1062.6533203125
2018-05-29,1082.611572265625
2018-05-30,1094.577880859375
2018-05-31,1087.8662109375
2018-06-01,1063.138671875
2018-06-04,1046.7130126953125
2018-06-05,1025.4298095703125
2018-06-06,1056.5596923828125
2018-06-07,1111.6219482421875
2018-06-08,1102.9671630859375
2018-06-11,1103.3206787109375
2018-06-12,1134.185546875
2018-06-13,1114.889404296875
2018-06-14,1106.41162109375
2018-06-15,1072.720703125
2018-06-18,1070.2918701171875
2018-06-19,1067.28955078125
2018-06-20,1063.624755859375
2018-06-21,1064.6400146484375
2018-06-22,1070.55712890625
2018-06-25,1050.245361328125
2018-06-26,1049.2740478515625
2018-06-27,1047.286865234375
2018-06-28,1022.4273071289062
2018-06-29,1040.751953125
2018-07-02,1043.401123046875
2018-07-03,1036.38037109375
2018-07-04,1041.50244140625
2018-07-05,1044.107666015625
2018-07-06,1036.99853515625
2018-07-09,1060.7545166015625
2018-07-10,1084.8193359375
2018-07-11,1102.349365234375
2018-07-12,1086.14404296875
2018-07-13,1076.16455078125
2018-07-16,1054.9698486328125
2018-07-17,1044.6373291015625
2018-07-18,1047.8167724609375
2018-07-19,1022.2947998046875
2018-07-20,1002.2922973632812
2018-07-23,1009.75439453125
2018-07-24,1031.7000732421875
2018-07-25,1036.9102783203125
2018-07-26,1038.41162109375
2018-07-27,1049.4947509765625
2018-07-30,1068.172607421875
2018-07-31,1075.944091796875
2018-08-01,1071.219482421875
2018-08-02,1064.110107421875
2018-08-03,1063.3597412109375
2018-08-06,1054.9698486328125
2018-08-07,1067.5101318359375
2018-08-08,1070.9544677734375
2018-08-09,1060.0037841796875
2018-08-10,1065.43505859375
2018-08-13,1051.790771484375
2018-08-14,1066.05322265625
2018-08-16,1058.2376708984375
2018-08-17,1083.27392578125
2018-08-20,1085.437744140625
2018-08-21,1121.689453125
2018-08-23,1173.92578125
2018-08-24,1165.1387939453125
2018-08-27,1166.7724609375
2018-08-28,1154.4530029296875
2018-08-29,1170.0400390625
2018-08-30,1156.4842529296875
2018-08-31,1155.4683837890625
2018-09-03,1152.95166015625
2018-09-04,1127.915283203125
2018-09-05,1119.9232177734375
2018-09-06,1144.5179443359375
2018-09-07,1189.468505859375
2018-09-10,1213.1361083984375
2018-09-11,1227.972412109375
2018-09-12,1292.5723876953125
2018-09-14,1279.104736328125
2018-09-17,1273.099609375
2018-09-18,1274.64501953125
2018-09-19,1271.0242919921875
2018-09-21,1264.57763671875
2018-09-24,1226.07373046875
2018-09-25,1262.0164794921875
2018-09-26,1268.154052734375
2018-09-27,1256.982666015625
2018-09-28,1245.0166015625
2018-10-01,1256.58544921875
2018-10-03,1255.9671630859375
2018-10-04,1221.2607421875
2018-10-05,1214.0633544921875
2018-10-08,1217.4632568359375
2018-10-09,1196.1802978515625
2018-10-10,1184.6112060546875
2018-10-11,1139.219482421875
2018-10-12,1155.7777099609375
2018-10-15,1138.3802490234375
2018-10-16,1145.710205078125
2018-10-17,1134.8919677734375
2018-10-19,1122.9698486328125
2018-10-22,1103.4530029296875
2018-10-23,1099.832275390625
2018-10-24,1093.9154052734375
2018-10-25,1077.3128662109375
2018-10-26,1088.57275390625
2018-10-29,1086.8946533203125
2018-10-30,1066.98046875
2018-10-31,1129.6375732421875
2018-11-01,1163.5489501953125
2018-11-02,1164.078857421875
2018-11-05,1154.1881103515625
2018-11-06,1152.5985107421875
2018-11-07,1171.011474609375
2018-11-09,1155.1595458984375
2018-11-12,1154.5853271484375
2018-11-13,1146.0191650390625
2018-11-14,1137.1439208984375
2018-11-15,1140.676513671875
2018-11-16,1168.2735595703125
2018-11-19,1192.824462890625
2018-11-20,1185.7593994140625
2018-11-21,1184.434814453125
2018-11-22,1188.0997314453125
2018-11-26,1191.0582275390625
2018-11-27,1197.5048828125
2018-11-28,1235.567138671875
2018-11-29,1224.26318359375
2018-11-30,1244.045166015625
2018-12-03,1226.8243408203125
2018-12-04,1220.510009765625
2018-12-05,1212.2529296875
2018-12-06,1217.24267578125
2018-12-07,1232.7412109375
2018-12-10,1233.49169921875
2018-12-11,1236.31787109375
2018-12-12,1262.76708984375
2018-12-13,1270.4945068359375
2018-12-14,1262.94384765625
2018-12-17,1236.052978515625
2018-12-18,1178.0322265625
2018-12-19,1178.164794921875
2018-12-20,1160.54638671875
2018-12-21,1150.434814453125
2018-12-24,1149.9490966796875
2018-12-26,1143.8997802734375
2018-12-27,1155.99853515625
2018-12-28,1159.7957763671875
2018-12-31,1180.5047607421875
2019-01-01,1165.00634765625
2019-01-02,1165.0501708984375
2019-01-03,1155.954345703125
2019-01-04,1151.2738037109375
2019-01-07,1149.6400146484375
2019-01-08,1147.5206298828125
2019-01-09,1147.6968994140625
2019-01-10,1148.5799560546875
2019-01-11,1188.3204345703125
2019-01-14,1154.541259765625
2019-01-15,1142.045166015625
2019-01-16,1136.96728515625
2019-01-17,1136.3050537109375
2019-01-18,1126.94384765625
2019-01-21,1131.3594970703125
2019-01-22,1156.1309814453125
2019-01-23,1142.045166015625
2019-01-24,1111.2684326171875
2019-01-25,1107.9569091796875
2019-01-28,1090.7803955078125
2019-01-29,1111.7542724609375
2019-01-30,1116.83251953125
2019-01-31,1123.5880126953125
2019-02-01,1123.4996337890625
2019-02-04,1124.47119140625
2019-02-05,1110.7388916015625
2019-02-06,1112.637451171875
2019-02-07,1118.4659423828125
2019-02-08,1108.44287109375
2019-02-11,1089.588134765625
2019-02-12,1106.6763916015625
2019-02-14,1111.13623046875
2019-02-15,1101.156982421875
2019-02-18,1084.9078369140625
2019-02-19,1097.668701171875
2019-02-20,1104.3363037109375
2019-02-21,1100.0972900390625
2019-02-22,1102.3934326171875
2019-02-25,1100.847900390625
2019-02-26,1091.310302734375
2019-02-27,1081.86083984375
2019-02-28,1083.627197265625
2019-03-01,1099.03759765625
2019-03-05,1089.5
2019-03-06,1099.0816650390625
2019-03-07,1122.17529296875
2019-03-08,1118.0245361328125
2019-03-11,1118.201171875
2019-03-12,1107.6478271484375
2019-03-13,1145.357177734375
2019-03-14,1156.5284423828125
2019-03-15,1151.40625
2019-03-18,1153.1285400390625
2019-03-19,1165.3594970703125
2019-03-20,1182.22705078125
2019-03-22,1183.375244140625
2019-03-25,1178.6502685546875
2019-03-26,1175.3829345703125
2019-03-27,1171.408935546875
2019-03-28,1161.2088623046875
2019-04-01,1163.7698974609375
2019-04-02,1167.832275390625
2019-04-03,1176.442626953125
2019-04-04,1170.5255126953125
2019-04-05,1216.535888671875
2019-04-08,1232.82958984375
2019-04-09,1243.7359619140625
2019-04-10,1220.0684814453125
2019-04-11,1243.7359619140625
