Date,ACKB.BR
2015-12-29,113.6370849609375
2015-12-30,113.3431396484375
2016-01-04,110.82347106933594
2016-01-05,110.73948669433594
2016-01-06,110.02558135986328
2016-01-07,107.88386535644531
2016-01-08,105.95211791992188
2016-01-11,106.16207122802734
2016-01-12,108.34578704833984
2016-01-13,106.9599838256836
2016-01-14,103.76839447021484
2016-01-15,102.42456817626953
2016-01-18,100.70279693603516
2016-01-19,101.41670227050781
2016-01-20,99.02301788330078
2016-01-21,98.01513671875
2016-01-22,99.8209228515625
2016-01-25,100.19886779785156
2016-01-26,100.3668441772461
2016-01-27,100.95476531982422
2016-01-28,98.85503387451172
2016-01-29,100.32484436035156
2016-02-01,101.20672607421875
2016-02-02,100.78678131103516
2016-02-03,99.06500244140625
2016-02-04,98.56107330322266
2016-02-05,97.72118377685547
2016-02-08,92.38787841796875
2016-02-09,91.79997253417969
2016-02-10,94.61360168457031
2016-02-11,92.09392547607422
2016-02-12,93.521728515625
2016-02-15,96.83929443359375
2016-02-16,96.96528625488281
2016-02-17,100.07288360595703
2016-02-18,100.32484436035156
2016-02-19,99.56893920898438
2016-02-22,100.45084381103516
2016-02-23,99.8629150390625
2016-02-24,99.9468994140625
2016-02-25,102.298583984375
2016-02-26,103.51642608642578
2016-02-29,102.04661560058594
2016-03-01,101.87864685058594
2016-03-02,101.58467864990234
2016-03-03,99.8629150390625
2016-03-04,100.15686798095703
2016-03-07,100.32484436035156
2016-03-08,98.98101043701172
2016-03-09,99.27497863769531
2016-03-10,98.60306549072266
2016-03-11,100.03086853027344
2016-03-14,100.82877349853516
2016-03-15,102.76052856445312
2016-03-16,108.34578704833984
2016-03-17,99.9468994140625
2016-03-18,101.16474151611328
2016-03-21,103.72640228271484
2016-03-22,105.02822875976562
2016-03-23,105.02822875976562
2016-03-24,104.1043472290039
2016-03-29,103.30645751953125
2016-03-30,104.48230743408203
2016-03-31,104.69227600097656
2016-04-01,104.8182601928711
2016-04-04,104.31431579589844
2016-04-05,98.93904113769531
2016-04-06,99.61095428466797
2016-04-07,97.88916778564453
2016-04-08,97.59520721435547
2016-04-11,97.13327026367188
2016-04-12,97.84717559814453
2016-04-13,98.43510437011719
2016-04-14,98.77104187011719
2016-04-15,95.32749938964844
2016-04-18,96.2513656616211
2016-04-19,95.70545196533203
2016-04-20,94.23564147949219
2016-04-21,93.8576889038086
2016-04-22,93.05980682373047
2016-04-25,92.76582336425781
2016-04-26,94.36162567138672
2016-04-27,95.99940490722656
2016-04-28,96.20938110351562
2016-04-29,95.49546813964844
2016-05-02,96.29336547851562
2016-05-03,95.7894515991211
2016-05-04,95.66345977783203
2016-05-05,95.87342834472656
2016-05-06,94.99153900146484
2016-05-09,96.29336547851562
2016-05-10,96.37736511230469
2016-05-11,95.87342834472656
2016-05-12,96.33536529541016
2016-05-13,97.25924682617188
2016-05-16,96.96528625488281
2016-05-17,97.5112075805664
2016-05-18,98.72904968261719
2016-05-19,99.10700988769531
2016-05-20,96.0833969116211
2016-05-23,94.57160186767578
2016-05-24,95.87342834472656
2016-05-25,96.71332550048828
2016-05-26,96.62934112548828
2016-05-27,96.88130187988281
2016-05-30,99.41033172607422
2016-05-31,99.62394714355469
2016-06-01,100.09386444091797
2016-06-02,99.9656982421875
2016-06-03,99.45306396484375
2016-06-06,99.28217315673828
2016-06-07,99.83753967285156
2016-06-08,98.68408966064453
2016-06-09,97.35977172851562
2016-06-10,94.36933135986328
2016-06-13,93.85668182373047
2016-06-14,92.66050720214844
2016-06-15,92.19058990478516
2016-06-16,91.29346466064453
2016-06-17,93.04501342773438
2016-06-20,96.76167297363281
2016-06-21,96.377197265625
2016-06-22,96.50535583496094
2016-06-23,98.47049713134766
2016-06-24,93.04501342773438
2016-06-27,90.65265655517578
2016-06-28,93.30132293701172
2016-06-29,95.90727233886719
2016-06-30,94.15573120117188
2016-07-01,94.28389739990234
2016-07-04,93.47221374511719
2016-07-05,91.25074768066406
2016-07-06,90.43904876708984
2016-07-07,90.90898132324219
2016-07-08,85.86798858642578
2016-07-11,86.6796646118164
2016-07-12,88.0040054321289
2016-07-13,88.0040054321289
2016-07-14,88.98656463623047
2016-07-15,88.21759796142578
2016-07-18,89.0719985961914
2016-07-19,88.68753051757812
2016-07-20,88.90113067626953
2016-07-21,88.26032257080078
2016-07-22,88.8583984375
2016-07-25,89.9691390991211
2016-07-26,89.79824829101562
2016-07-27,90.95170593261719
2016-07-28,91.50706481933594
2016-07-29,92.4896240234375
2016-08-01,91.421630859375
2016-08-02,90.43904876708984
2016-08-03,90.3536148071289
2016-08-04,90.78082275390625
2016-08-05,91.80612182617188
2016-08-08,91.97699737548828
2016-08-09,92.91683959960938
2016-08-10,93.30132293701172
2016-08-11,94.7965316772461
2016-08-12,95.39463806152344
2016-08-15,95.52278137207031
2016-08-16,95.18102264404297
2016-08-17,94.66838836669922
2016-08-18,95.99270629882812
2016-08-19,97.06071472167969
2016-08-22,96.24903869628906
2016-08-23,96.84711456298828
2016-08-24,97.3170394897461
2016-08-25,96.59078979492188
2016-08-26,96.71895599365234
2016-08-29,97.48792266845703
2016-08-30,91.07986450195312
2016-08-31,91.37889099121094
2016-09-01,96.88985443115234
2016-09-02,98.12871551513672
2016-09-05,97.65879821777344
2016-09-06,99.36761474609375
2016-09-07,100.82012176513672
2016-09-08,100.43562316894531
2016-09-09,99.83753967285156
2016-09-12,98.85496520996094
2016-09-13,98.04328918457031
2016-09-14,98.17145538330078
2016-09-15,99.11129760742188
2016-09-16,99.15402221679688
2016-09-19,99.70938110351562
2016-09-20,98.94042205810547
2016-09-21,99.28217315673828
2016-09-22,101.07644653320312
2016-09-23,101.2900390625
2016-09-26,99.79481506347656
2016-09-27,98.51321411132812
2016-09-28,100.35018157958984
2016-09-29,100.39289855957031
2016-09-30,100.77739715576172
2016-10-03,100.82012176513672
2016-10-04,101.88812255859375
2016-10-05,101.58908081054688
2016-10-06,101.75995635986328
2016-10-07,101.50364685058594
2016-10-10,102.3153305053711
2016-10-11,102.22988891601562
2016-10-12,102.6571044921875
2016-10-13,103.63966369628906
2016-10-14,104.7931137084961
2016-10-17,103.29791259765625
2016-10-18,103.810546875
2016-10-19,104.7503890991211
2016-10-20,105.09215545654297
2016-10-21,105.39118957519531
2016-10-24,108.29618072509766
2016-10-25,107.6980972290039
2016-10-26,107.18545532226562
2016-10-27,107.22817993164062
2016-10-28,108.16800689697266
2016-10-31,108.12530517578125
2016-11-01,107.22817993164062
2016-11-02,106.16017150878906
2016-11-03,106.41649627685547
2016-11-04,104.7503890991211
2016-11-07,104.7503890991211
2016-11-08,104.02413940429688
2016-11-09,104.32318115234375
2016-11-10,104.36589813232422
2016-11-11,107.2708969116211
2016-11-14,107.05728912353516
2016-11-15,105.69023132324219
2016-11-16,105.64750671386719
2016-11-17,106.24560546875
2016-11-18,106.41649627685547
2016-11-21,106.24560546875
2016-11-22,106.75823974609375
2016-11-23,106.84367370605469
2016-11-24,107.78353118896484
2016-11-25,107.18545532226562
2016-11-28,105.30575561523438
2016-11-29,106.11743927001953
2016-11-30,105.69023132324219
2016-12-01,106.41649627685547
2016-12-02,105.73294067382812
2016-12-05,106.33103942871094
2016-12-06,107.56993865966797
2016-12-07,108.50978088378906
2016-12-08,108.72338104248047
2016-12-09,109.27875518798828
2016-12-12,109.40692138671875
2016-12-13,110.3040542602539
2016-12-14,109.53507232666016
2016-12-15,110.68852233886719
2016-12-16,110.13314819335938
2016-12-19,110.9021224975586
2016-12-20,111.20116424560547
2016-12-21,111.15845489501953
2016-12-22,111.67107391357422
2016-12-23,112.52549743652344
2016-12-27,112.78181457519531
2016-12-28,112.78181457519531
2016-12-29,112.82455444335938
2016-12-30,112.86727142333984
2017-01-02,112.4827880859375
2017-01-03,113.46533966064453
2017-01-04,113.16630554199219
2017-01-05,111.88468933105469
2017-01-06,112.01286315917969
2017-01-09,111.24388885498047
2017-01-10,110.85940551757812
2017-01-11,110.60308074951172
2017-01-12,109.62051391601562
2017-01-13,110.56035614013672
2017-01-16,109.10786437988281
2017-01-17,108.25344848632812
2017-01-18,107.99713134765625
2017-01-19,107.95441436767578
2017-01-20,107.56993865966797
2017-01-23,107.44176483154297
2017-01-24,107.95441436767578
2017-01-25,108.29618072509766
2017-01-26,108.46705627441406
2017-01-27,108.637939453125
2017-01-30,107.65538024902344
2017-01-31,107.7408218383789
2017-02-01,110.26132202148438
2017-02-02,110.13314819335938
2017-02-03,110.2186050415039
2017-02-06,108.80882263183594
2017-02-07,109.62051391601562
2017-02-08,109.32146453857422
2017-02-09,109.8768539428711
2017-02-10,110.3040542602539
2017-02-13,111.24388885498047
2017-02-14,113.46533966064453
2017-02-15,113.8925552368164
2017-02-16,113.20902252197266
2017-02-17,112.4400634765625
2017-02-20,112.90997314453125
2017-02-21,113.16630554199219
2017-02-22,112.78181457519531
2017-02-23,113.93528747558594
2017-02-24,113.03815460205078
2017-02-27,113.08085632324219
2017-02-28,111.50021362304688
2017-03-01,116.71209716796875
2017-03-02,116.49848175048828
2017-03-03,117.65194702148438
2017-03-06,118.33545684814453
2017-03-07,118.50634002685547
2017-03-08,120.51419830322266
2017-03-09,124.18817901611328
2017-03-10,123.97457885742188
2017-03-13,124.01727294921875
2017-03-14,123.93183135986328
2017-03-15,124.57266998291016
2017-03-16,124.4872055053711
2017-03-17,125.25619506835938
2017-03-20,125.29889678955078
2017-03-21,124.27359008789062
2017-03-22,123.54735565185547
2017-03-23,124.06001281738281
2017-03-24,123.590087890625
2017-03-27,123.84640502929688
2017-03-28,124.4872055053711
2017-03-29,124.74353790283203
2017-03-30,124.9144287109375
2017-03-31,125.85426330566406
2017-04-03,125.25619506835938
2017-04-04,125.38434600830078
2017-04-05,124.74353790283203
2017-04-06,124.7862777709961
2017-04-07,124.9144287109375
2017-04-10,125.93970489501953
2017-04-11,125.55522155761719
2017-04-12,124.8289794921875
2017-04-13,125.1280288696289
2017-04-18,124.14543914794922
2017-04-19,123.71824645996094
2017-04-20,124.7862777709961
2017-04-21,124.95713806152344
2017-04-24,126.45235443115234
2017-04-25,126.70865631103516
2017-04-26,126.7940902709961
2017-04-27,127.77669525146484
2017-04-28,128.33206176757812
2017-05-02,129.91270446777344
2017-05-03,128.71653747558594
2017-05-04,130.76708984375
2017-05-05,131.06613159179688
2017-05-08,131.19430541992188
2017-05-09,131.10887145996094
2017-05-10,132.26231384277344
2017-05-11,132.6468048095703
2017-05-12,132.3050537109375
2017-05-15,133.45848083496094
2017-05-16,133.07400512695312
2017-05-17,130.1690216064453
2017-05-18,128.118408203125
2017-05-19,128.24659729003906
2017-05-22,129.0155792236328
2017-05-23,129.0582733154297
2017-05-24,128.8019561767578
2017-05-25,128.97283935546875
2017-05-26,128.75924682617188
2017-05-29,130.04977416992188
2017-05-30,131.1757354736328
2017-05-31,131.34896850585938
2017-06-01,131.1757354736328
2017-06-02,132.215087890625
2017-06-05,131.0025177001953
2017-06-06,130.0930938720703
2017-06-07,130.4395294189453
2017-06-08,129.48678588867188
2017-06-09,130.26629638671875
2017-06-12,128.57736206054688
2017-06-13,129.05374145507812
2017-06-14,128.57736206054688
2017-06-15,127.06160736083984
2017-06-16,129.40017700195312
2017-06-19,130.04977416992188
2017-06-20,130.04977416992188
2017-06-21,129.14036560058594
2017-06-22,129.8765411376953
2017-06-23,129.83323669433594
2017-06-26,131.1324462890625
2017-06-27,129.14036560058594
2017-06-28,128.66395568847656
2017-06-29,126.6285629272461
2017-06-30,126.6285629272461
2017-07-03,126.75849151611328
2017-07-04,128.18759155273438
2017-07-05,129.35687255859375
2017-07-06,129.09703063964844
2017-07-07,128.57736206054688
2017-07-10,129.9631805419922
2017-07-11,129.14036560058594
2017-07-12,130.78599548339844
2017-07-13,131.30567932128906
2017-07-14,131.30567932128906
2017-07-17,131.65213012695312
2017-07-18,130.22300720214844
2017-07-19,130.91590881347656
2017-07-20,130.5694580078125
2017-07-21,129.31358337402344
2017-07-24,129.01043701171875
2017-07-25,130.5694580078125
2017-07-26,132.12850952148438
2017-07-27,132.51824951171875
2017-07-28,131.65213012695312
2017-07-31,132.3450469970703
2017-08-01,133.77413940429688
2017-08-02,133.1678466796875
2017-08-03,133.81744384765625
2017-08-04,133.60093688964844
2017-08-07,134.07730102539062
2017-08-08,133.51429748535156
2017-08-09,132.3017120361328
2017-08-10,132.3450469970703
2017-08-11,128.707275390625
2017-08-14,130.4828643798828
2017-08-15,130.69937133789062
2017-08-16,132.08518981933594
2017-08-17,131.34896850585938
2017-08-18,131.04583740234375
2017-08-21,130.26629638671875
2017-08-22,131.08912658691406
2017-08-23,130.4395294189453
2017-08-24,129.9631805419922
2017-08-25,129.78994750976562
2017-08-28,129.27024841308594
2017-08-29,126.75849151611328
2017-08-30,127.75453186035156
2017-08-31,122.29789733886719
2017-09-01,123.85694122314453
2017-09-04,123.20733642578125
2017-09-05,122.9041748046875
2017-09-06,121.95142364501953
2017-09-07,121.47505950927734
2017-09-08,122.94750213623047
2017-09-11,123.85694122314453
2017-09-12,124.24669647216797
2017-09-13,124.16009521484375
2017-09-14,127.14823913574219
2017-09-15,128.10098266601562
2017-09-18,127.92777252197266
2017-09-19,127.7978286743164
2017-09-20,127.32146453857422
2017-09-21,127.14823913574219
2017-09-22,126.80178833007812
2017-09-25,126.71517944335938
2017-09-26,125.97894287109375
2017-09-27,125.89234924316406
2017-09-28,126.54194641113281
2017-09-29,128.4907684326172
2017-10-02,128.66395568847656
2017-10-03,128.53402709960938
2017-10-04,129.66001892089844
2017-10-05,129.83323669433594
2017-10-06,129.01043701171875
2017-10-09,129.40017700195312
2017-10-10,129.44351196289062
2017-10-11,129.18365478515625
2017-10-12,129.48678588867188
2017-10-13,129.35687255859375
2017-10-16,129.14036560058594
2017-10-17,129.05374145507812
2017-10-18,130.13638305664062
2017-10-19,125.15614318847656
2017-10-20,125.89234924316406
2017-10-23,126.2821273803711
2017-10-24,125.84903717041016
2017-10-25,125.89234924316406
2017-10-26,127.581298828125
2017-10-27,126.93170928955078
2017-10-30,127.14823913574219
2017-10-31,127.3647689819336
2017-11-01,127.27815246582031
2017-11-02,126.6285629272461
2017-11-03,127.3647689819336
2017-11-06,127.45138549804688
2017-11-07,125.84903717041016
2017-11-08,125.80573272705078
2017-11-09,124.59317016601562
2017-11-10,124.2900161743164
2017-11-13,122.47112274169922
2017-11-14,122.9041748046875
2017-11-15,122.38450622558594
2017-11-16,123.9435806274414
2017-11-17,123.55378723144531
2017-11-20,123.98685455322266
2017-11-21,125.41597747802734
2017-11-22,128.53402709960938
2017-11-23,129.40017700195312
2017-11-24,128.3175048828125
2017-11-27,126.49866485595703
2017-11-28,125.84903717041016
2017-11-29,127.0183334350586
2017-11-30,127.10493469238281
2017-12-01,126.23880004882812
2017-12-04,128.05767822265625
2017-12-05,127.49468231201172
2017-12-06,126.3254165649414
2017-12-07,126.4553451538086
2017-12-08,128.10098266601562
2017-12-11,127.84115600585938
2017-12-12,128.3175048828125
2017-12-13,130.0930938720703
2017-12-14,130.4395294189453
2017-12-15,130.04977416992188
2017-12-18,130.74267578125
2017-12-19,129.70333862304688
2017-12-20,128.40414428710938
2017-12-21,127.92777252197266
2017-12-22,125.7624282836914
2017-12-27,126.3254165649414
2017-12-28,125.93565368652344
2017-12-29,125.71910858154297
2018-01-02,125.93565368652344
2018-01-03,126.10887145996094
2018-01-04,128.88052368164062
2018-01-05,129.9198760986328
2018-01-08,129.9198760986328
2018-01-09,131.65213012695312
2018-01-10,132.51824951171875
2018-01-11,130.0930938720703
2018-01-12,129.22695922851562
2018-01-15,129.74664306640625
2018-01-16,130.52615356445312
2018-01-17,131.2190704345703
2018-01-18,131.1324462890625
2018-01-19,131.65213012695312
2018-01-22,131.3922882080078
2018-01-23,131.5655059814453
2018-01-24,133.03794860839844
2018-01-25,130.69937133789062
2018-01-26,130.95921325683594
2018-01-29,130.4395294189453
2018-01-30,129.40017700195312
2018-01-31,130.0064697265625
2018-02-01,132.431640625
2018-02-02,129.9198760986328
2018-02-05,126.54194641113281
2018-02-06,122.81758117675781
2018-02-07,125.32936096191406
2018-02-08,123.25064849853516
2018-02-09,122.99080657958984
2018-02-12,124.72307586669922
2018-02-13,124.11679077148438
2018-02-14,125.50257873535156
2018-02-15,125.58920288085938
2018-02-16,126.6285629272461
2018-02-19,126.71517944335938
2018-02-20,127.84115600585938
2018-02-21,127.32146453857422
2018-02-22,128.2742156982422
2018-02-23,127.75453186035156
2018-02-26,128.4474334716797
2018-02-27,128.36080932617188
2018-02-28,128.4474334716797
2018-03-01,126.2821273803711
2018-03-02,123.25064849853516
2018-03-05,123.59709930419922
2018-03-06,124.46324157714844
2018-03-07,125.50257873535156
2018-03-08,126.71517944335938
2018-03-09,127.14823913574219
2018-03-12,126.80178833007812
2018-03-13,125.58920288085938
2018-03-14,125.32936096191406
2018-03-15,125.67581939697266
2018-03-16,125.41597747802734
2018-03-19,124.89630126953125
2018-03-20,124.80968475341797
2018-03-21,124.20339965820312
2018-03-22,121.60497283935547
2018-03-23,121.25853729248047
2018-03-26,120.21917724609375
2018-03-27,121.43174743652344
2018-03-28,121.77821350097656
2018-03-29,123.16403198242188
2018-04-03,121.51837921142578
2018-04-04,120.13255310058594
2018-04-05,122.9041748046875
2018-04-06,122.99080657958984
2018-04-09,123.42385864257812
2018-04-10,124.2900161743164
2018-04-11,123.0774154663086
2018-04-12,124.11679077148438
2018-04-13,124.20339965820312
2018-04-16,123.51049041748047
2018-04-17,124.72307586669922
2018-04-18,124.98291778564453
2018-04-19,125.93565368652344
2018-04-20,126.4553451538086
2018-04-23,126.88842010498047
2018-04-24,126.80178833007812
2018-04-25,127.40809631347656
2018-04-26,128.36080932617188
2018-04-27,129.40017700195312
2018-04-30,129.74664306640625
2018-05-02,130.26629638671875
2018-05-03,129.83323669433594
2018-05-04,130.87261962890625
2018-05-07,131.2190704345703
2018-05-08,132.95130920410156
2018-05-09,132.95130920410156
2018-05-10,133.03794860839844
2018-05-11,133.21116638183594
2018-05-14,132.51824951171875
2018-05-15,132.6048583984375
2018-05-16,132.6914825439453
2018-05-17,133.81744384765625
2018-05-18,132.86471557617188
2018-05-21,133.81744384765625
2018-05-22,134.337158203125
2018-05-23,132.77809143066406
2018-05-24,131.91197204589844
2018-05-25,132.6048583984375
2018-05-28,131.30567932128906
2018-05-29,128.53402709960938
2018-05-30,128.97361755371094
2018-05-31,128.3582305908203
2018-06-01,130.64404296875
2018-06-04,131.43528747558594
2018-06-05,130.73196411132812
2018-06-06,131.34738159179688
2018-06-07,130.90780639648438
2018-06-08,130.3802947998047
2018-06-11,131.6990509033203
2018-06-12,131.43528747558594
2018-06-13,132.05072021484375
2018-06-14,133.72113037109375
2018-06-15,133.01780700683594
2018-06-18,131.6111297607422
2018-06-19,130.02862548828125
2018-06-20,129.2373809814453
2018-06-21,128.2703094482422
2018-06-22,129.4132080078125
2018-06-25,128.3582305908203
2018-06-26,128.79782104492188
2018-06-27,129.14947509765625
2018-06-28,127.83071899414062
2018-06-29,129.67697143554688
2018-07-02,128.8857421875
2018-07-03,130.02862548828125
2018-07-04,129.764892578125
2018-07-05,130.11654663085938
2018-07-06,131.52322387695312
2018-07-09,132.49029541015625
2018-07-10,132.92987060546875
2018-07-11,133.105712890625
2018-07-12,134.0727996826172
2018-07-13,133.89697265625
2018-07-16,134.60028076171875
2018-07-17,134.60028076171875
2018-07-18,134.5123748779297
2018-07-19,134.60028076171875
2018-07-20,134.60028076171875
2018-07-23,134.776123046875
2018-07-24,136.00697326660156
2018-07-25,135.21571350097656
2018-07-26,136.27072143554688
2018-07-27,136.9740447998047
2018-07-30,137.23780822753906
2018-07-31,137.14987182617188
2018-08-01,137.14987182617188
2018-08-02,136.00697326660156
2018-08-03,136.62237548828125
2018-08-06,136.88612365722656
2018-08-07,138.02903747558594
2018-08-08,137.67738342285156
2018-08-09,138.2048797607422
2018-08-10,137.8531951904297
2018-08-13,137.58944702148438
2018-08-14,135.83111572265625
2018-08-15,135.21571350097656
2018-08-16,135.21571350097656
2018-08-17,136.9740447998047
2018-08-20,138.908203125
2018-08-21,139.52362060546875
2018-08-22,140.40277099609375
2018-08-23,139.8752899169922
2018-08-24,140.13902282714844
2018-08-27,140.40277099609375
2018-08-28,140.57859802246094
2018-08-29,141.10610961914062
2018-08-30,140.9302978515625
2018-08-31,135.03988647460938
2018-09-03,134.5123748779297
2018-09-04,134.0727996826172
2018-09-05,132.49029541015625
2018-09-06,132.49029541015625
2018-09-07,129.9407196044922
2018-09-10,130.90780639648438
2018-09-11,131.2594757080078
2018-09-12,132.314453125
2018-09-13,132.5782012939453
2018-09-14,132.5782012939453
2018-09-17,132.84197998046875
2018-09-18,134.9519500732422
2018-09-19,134.776123046875
2018-09-20,135.56735229492188
2018-09-21,135.21571350097656
2018-09-24,133.98487854003906
2018-09-25,133.8090362548828
2018-09-26,133.8090362548828
2018-09-27,133.63320922851562
2018-09-28,131.78695678710938
2018-10-01,132.5782012939453
2018-10-02,131.1715545654297
2018-10-03,132.314453125
2018-10-04,130.64404296875
2018-10-05,130.2044677734375
2018-10-08,128.0065460205078
2018-10-09,128.0065460205078
2018-10-10,125.63279724121094
2018-10-11,123.17115020751953
2018-10-12,122.4677963256836
2018-10-15,120.7973861694336
2018-10-16,124.13822174072266
2018-10-17,123.6986312866211
2018-10-18,123.34697723388672
2018-10-19,121.58863830566406
2018-10-22,121.14906311035156
2018-10-23,118.33573150634766
2018-10-24,118.42364501953125
2018-10-25,119.74238586425781
2018-10-26,119.12696075439453
2018-10-29,120.26988220214844
2018-10-30,120.35780334472656
2018-10-31,122.29195404052734
2018-11-01,122.37987518310547
2018-11-02,122.73155212402344
2018-11-05,121.67655181884766
2018-11-06,122.0282211303711
2018-11-07,123.78653717041016
2018-11-08,123.34697723388672
2018-11-09,123.17115020751953
2018-11-12,122.81947326660156
2018-11-13,124.66572570800781
2018-11-14,123.9623794555664
2018-11-15,122.73155212402344
2018-11-16,123.17115020751953
2018-11-19,122.20406341552734
2018-11-20,120.97325134277344
2018-11-21,122.0282211303711
2018-11-22,121.76445770263672
2018-11-23,121.58863830566406
2018-11-26,123.78653717041016
2018-11-27,125.10530853271484
2018-11-28,124.84156036376953
2018-11-29,125.544921875
2018-11-30,124.75362396240234
2018-12-03,124.48989868164062
2018-12-04,123.87445831298828
2018-12-05,122.4677963256836
2018-12-06,118.77531433105469
2018-12-07,118.86322021484375
2018-12-10,115.96198272705078
2018-12-11,117.28071594238281
2018-12-12,119.65449523925781
2018-12-13,119.830322265625
2018-12-14,119.03904724121094
2018-12-17,117.19281768798828
2018-12-18,116.4894790649414
2018-12-19,115.87406921386719
2018-12-20,113.93991088867188
2018-12-21,113.41240692138672
2018-12-24,113.06074523925781
2018-12-27,112.26947784423828
2018-12-28,114.20365142822266
2018-12-31,115.87406921386719
2019-01-02,115.08280181884766
2019-01-03,114.0278091430664
2019-01-04,116.31365203857422
2019-01-07,117.28071594238281
2019-01-08,119.91822052001953
2019-01-09,122.0282211303711
2019-01-10,121.76445770263672
2019-01-11,121.8523941040039
2019-01-14,119.12696075439453
2019-01-15,120.7973861694336
2019-01-16,123.25904083251953
2019-01-17,121.58863830566406
2019-01-18,123.52279663085938
2019-01-21,123.43486785888672
2019-01-22,122.55571746826172
2019-01-23,122.90738677978516
2019-01-24,123.6107177734375
2019-01-25,124.57780456542969
2019-01-28,123.25904083251953
2019-01-29,123.17115020751953
2019-01-30,123.6986312866211
2019-01-31,122.81947326660156
2019-02-01,124.66572570800781
2019-02-04,124.22613525390625
2019-02-05,125.19322204589844
2019-02-06,125.2811279296875
2019-02-07,122.90738677978516
2019-02-08,121.50072479248047
2019-02-11,122.64363861083984
2019-02-12,122.55571746826172
2019-02-13,122.4677963256836
2019-02-14,121.50072479248047
2019-02-15,123.08322143554688
2019-02-18,123.87445831298828
2019-02-19,124.22613525390625
2019-02-20,124.40196228027344
2019-02-21,122.81947326660156
2019-02-22,121.94029235839844
2019-02-25,121.58863830566406
2019-02-26,121.8523941040039
2019-02-27,121.32489776611328
2019-02-28,121.76445770263672
2019-03-01,123.9623794555664
2019-03-04,122.11613464355469
2019-03-05,121.06114196777344
2019-03-06,121.67655181884766
2019-03-07,119.12696075439453
2019-03-08,118.51156616210938
2019-03-11,119.03904724121094
2019-03-12,118.95113372802734
2019-03-13,119.3907241821289
2019-03-14,119.3907241821289
2019-03-15,120.26988220214844
2019-03-18,120.35780334472656
2019-03-19,120.18197631835938
2019-03-20,119.30279541015625
2019-03-21,118.5994644165039
2019-03-22,117.8961410522461
2019-03-25,116.577392578125
2019-03-26,117.36863708496094
2019-03-27,118.247802734375
2019-03-28,117.72030639648438
2019-03-29,118.247802734375
2019-04-01,119.12696075439453
2019-04-02,119.30279541015625
2019-04-03,119.3907241821289
2019-04-04,118.5994644165039
2019-04-05,119.21488952636719
2019-04-08,118.95113372802734
2019-04-09,120.18197631835938
2019-04-10,120.97325134277344
2019-04-11,121.76445770263672
2019-04-12,123.08322143554688
2019-04-15,125.2811279296875
2019-04-16,125.544921875
2019-04-17,127.39112854003906
