Date,BG
2016-06-07,51.46821212768555
2016-06-08,50.97000503540039
2016-06-09,50.709415435791016
2016-06-10,50.12689971923828
2016-06-13,47.85049057006836
2016-06-14,47.65119552612305
2016-06-15,47.51324462890625
2016-06-16,47.04570388793945
2016-06-17,47.191322326660156
2016-06-20,47.31394577026367
2016-06-21,47.18365478515625
2016-06-22,47.168338775634766
2016-06-23,47.229644775390625
2016-06-24,45.03755187988281
2016-06-27,43.81120681762695
2016-06-28,44.60832977294922
2016-06-29,45.26749801635742
2016-06-30,45.33647155761719
2016-07-01,44.88426208496094
2016-07-05,44.27107620239258
2016-07-06,44.547019958496094
2016-07-07,44.42437744140625
2016-07-08,45.98796463012695
2016-07-11,45.61240768432617
2016-07-12,46.34054946899414
2016-07-13,46.148929595947266
2016-07-14,46.37886428833008
2016-07-15,46.79275894165039
2016-07-18,46.86941909790039
2016-07-19,46.547489166259766
2016-07-20,47.07635498046875
2016-07-21,47.2756233215332
2016-07-22,47.674198150634766
2016-07-25,47.053348541259766
2016-07-26,46.90773010253906
2016-07-27,46.930728912353516
2016-07-28,50.088558197021484
2016-07-29,50.464134216308594
2016-08-01,48.310359954833984
2016-08-02,48.54030227661133
2016-08-03,49.406410217285156
2016-08-04,49.935272216796875
2016-08-05,50.74771499633789
2016-08-08,50.456478118896484
2016-08-09,50.63276290893555
2016-08-10,50.425811767578125
2016-08-11,49.9276123046875
2016-08-12,50.40282440185547
2016-08-15,50.5484504699707
2016-08-16,49.43707275390625
2016-08-17,50.11598205566406
2016-08-18,49.32905197143555
2016-08-19,49.352203369140625
2016-08-22,49.36764144897461
2016-08-23,49.460201263427734
2016-08-24,49.01275634765625
2016-08-25,48.54985809326172
2016-08-26,48.194976806640625
2016-08-29,48.449562072753906
2016-08-30,48.23354721069336
2016-08-31,49.298194885253906
2016-09-01,48.5730094909668
2016-09-02,49.0359001159668
2016-09-06,49.43707275390625
2016-09-07,49.49108123779297
2016-09-08,49.18246841430664
2016-09-09,47.77064514160156
2016-09-12,48.179542541503906
2016-09-13,47.022308349609375
2016-09-14,46.59799575805664
2016-09-15,46.59027862548828
2016-09-16,46.868011474609375
2016-09-19,46.057945251464844
2016-09-20,45.733924865722656
2016-09-21,46.54399108886719
2016-09-22,47.346336364746094
2016-09-23,46.3742561340332
2016-09-26,45.88051223754883
2016-09-27,45.75706481933594
2016-09-28,45.888214111328125
2016-09-29,45.33274841308594
2016-09-30,45.69533157348633
2016-10-03,45.81877517700195
2016-10-04,46.1890983581543
2016-10-05,47.01459503173828
2016-10-06,47.732086181640625
2016-10-07,47.03002166748047
2016-10-10,47.66263198852539
2016-10-11,46.497703552246094
2016-10-12,46.405120849609375
2016-10-13,46.42054748535156
2016-10-14,45.64134979248047
2016-10-17,45.24017333984375
2016-10-18,45.772499084472656
2016-10-19,46.33568572998047
2016-10-20,46.1890983581543
2016-10-21,46.945159912109375
2016-10-24,47.37718200683594
2016-10-25,47.408058166503906
2016-10-26,47.42347717285156
2016-10-27,47.284610748291016
2016-10-28,47.6163444519043
2016-10-31,47.840084075927734
2016-11-01,48.27982711791992
2016-11-02,53.086219787597656
2016-11-03,53.479679107666016
2016-11-04,53.471946716308594
2016-11-07,53.294517517089844
2016-11-08,54.04286575317383
2016-11-09,52.83162307739258
2016-11-10,51.967559814453125
2016-11-11,49.60679626464844
2016-11-14,51.35807418823242
2016-11-15,52.507591247558594
2016-11-16,52.38338851928711
2016-11-17,52.34457778930664
2016-11-18,52.28248977661133
2016-11-21,52.59297180175781
2016-11-22,52.484310150146484
2016-11-23,52.09617233276367
2016-11-25,52.83363342285156
2016-11-28,51.599342346191406
2016-11-29,52.09617233276367
2016-11-30,53.004417419433594
2016-12-01,54.3396110534668
2016-12-02,53.65650177001953
2016-12-05,54.6113166809082
2016-12-06,55.51181411743164
2016-12-07,56.66845703125
2016-12-08,56.978973388671875
2016-12-09,56.94792175292969
2016-12-12,57.14200210571289
2016-12-13,55.98533630371094
2016-12-14,55.16249465942383
2016-12-15,55.30221939086914
2016-12-16,56.536495208740234
2016-12-19,55.53508758544922
2016-12-20,55.83784484863281
2016-12-21,55.954280853271484
2016-12-22,55.47297668457031
2016-12-23,55.449710845947266
2016-12-27,55.892181396484375
2016-12-28,55.123653411865234
2016-12-29,54.983943939208984
2016-12-30,56.078495025634766
2017-01-03,56.85477828979492
2017-01-04,56.101776123046875
2017-01-05,55.193546295166016
2017-01-06,54.44829559326172
2017-01-09,54.44829559326172
2017-01-10,54.65013122558594
2017-01-11,54.80537796020508
2017-01-12,53.62544631958008
2017-01-13,53.431373596191406
2017-01-17,53.16743469238281
2017-01-18,53.57110595703125
2017-01-19,52.78706741333008
2017-01-20,52.75601577758789
2017-01-23,53.190731048583984
2017-01-24,53.3304557800293
2017-01-25,54.02133560180664
2017-01-26,53.004417419433594
2017-01-27,53.29941177368164
2017-01-30,52.63957595825195
2017-01-31,53.72637176513672
2017-02-01,53.322696685791016
2017-02-02,53.633201599121094
2017-02-03,54.052406311035156
2017-02-06,53.87386703491211
2017-02-07,53.609920501708984
2017-02-08,53.175201416015625
2017-02-09,53.22954559326172
2017-02-10,53.214019775390625
2017-02-13,53.14414596557617
2017-02-14,53.33942794799805
2017-02-15,58.68976974487305
2017-02-16,58.869415283203125
2017-02-17,60.751792907714844
2017-02-21,61.267295837402344
2017-02-22,62.04839324951172
2017-02-23,62.52481460571289
2017-02-24,63.30590057373047
2017-02-27,63.57927322387695
2017-02-28,63.930755615234375
2017-03-01,64.10260772705078
2017-03-02,63.2199821472168
2017-03-03,63.7745475769043
2017-03-06,63.51680374145508
2017-03-07,63.59489059448242
2017-03-08,62.821632385253906
2017-03-09,63.18092727661133
2017-03-10,63.3605842590332
2017-03-13,63.18092727661133
2017-03-14,63.290260314941406
2017-03-15,63.704261779785156
2017-03-16,63.7823600769043
2017-03-17,63.922950744628906
2017-03-20,62.14208984375
2017-03-21,61.384456634521484
2017-03-22,63.06376647949219
2017-03-23,62.54825210571289
2017-03-24,62.61854553222656
2017-03-27,62.45452880859375
2017-03-28,62.876312255859375
2017-03-29,63.67298889160156
2017-03-30,62.15772247314453
2017-03-31,61.90778732299805
2017-04-03,61.486000061035156
2017-04-04,61.11890411376953
2017-04-05,60.39249801635742
2017-04-06,60.18162155151367
2017-04-07,59.35368728637695
2017-04-10,59.85356140136719
2017-04-11,60.025413513183594
2017-04-12,60.290958404541016
2017-04-13,59.75983810424805
2017-04-17,60.16599655151367
2017-04-18,60.79865264892578
2017-04-19,60.150360107421875
2017-04-20,60.65025329589844
2017-04-21,60.501861572265625
2017-04-24,61.220436096191406
2017-04-25,61.39227294921875
2017-04-26,61.20481491088867
2017-04-27,61.306365966796875
2017-04-28,61.728145599365234
2017-05-01,60.90800476074219
2017-05-02,59.00999450683594
2017-05-03,52.36307907104492
2017-05-04,54.51101303100586
2017-05-05,54.30794143676758
2017-05-08,54.6828727722168
2017-05-09,54.22985076904297
2017-05-10,54.6828727722168
2017-05-11,54.79221725463867
2017-05-12,54.6203727722168
2017-05-15,54.760963439941406
2017-05-16,54.6828727722168
2017-05-17,54.376407623291016
2017-05-18,54.431419372558594
2017-05-19,54.75359344482422
2017-05-22,55.06004333496094
2017-05-23,64.19873046875
2017-05-24,64.85880279541016
2017-05-25,65.39311218261719
2017-05-26,64.56804656982422
2017-05-30,63.632972717285156
2017-05-31,62.83930587768555
2017-06-01,62.34428024291992
2017-06-02,63.0986328125
2017-06-05,62.94147872924805
2017-06-06,62.304988861083984
2017-06-07,63.90800476074219
2017-06-08,63.45224380493164
2017-06-09,62.12427520751953
2017-06-12,61.267765045166016
2017-06-13,61.047725677490234
2017-06-14,61.19701385498047
2017-06-15,60.7727165222168
2017-06-16,60.45840072631836
2017-06-19,61.13418197631836
2017-06-20,59.92406463623047
2017-06-21,59.50760269165039
2017-06-22,59.35829544067383
2017-06-23,59.49973678588867
2017-06-26,58.517494201660156
2017-06-27,58.399620056152344
2017-06-28,58.17174530029297
2017-06-29,57.82600021362305
2017-06-30,58.619659423828125
2017-07-03,59.61760711669922
2017-07-05,60.57625198364258
2017-07-06,59.256141662597656
2017-07-07,60.379817962646484
2017-07-10,60.08907699584961
2017-07-11,59.334720611572266
2017-07-12,60.324806213378906
2017-07-13,61.58206558227539
2017-07-14,61.589927673339844
2017-07-17,61.83351516723633
2017-07-18,61.44060134887695
2017-07-19,61.83351516723633
2017-07-20,62.53287887573242
2017-07-21,62.57215881347656
2017-07-24,62.96503448486328
2017-07-25,63.32648468017578
2017-07-26,62.63501739501953
2017-07-27,62.265689849853516
2017-07-28,62.745033264160156
2017-07-31,61.59779357910156
2017-08-01,61.338470458984375
2017-08-02,60.882713317871094
2017-08-03,59.68830871582031
2017-08-04,59.986934661865234
2017-08-07,60.709861755371094
2017-08-08,60.48982238769531
2017-08-09,60.45053482055664
2017-08-10,61.25990676879883
2017-08-11,60.717689514160156
2017-08-14,60.67842102050781
2017-08-15,60.63126754760742
2017-08-16,60.63126754760742
2017-08-17,59.36613082885742
2017-08-18,59.255462646484375
2017-08-21,59.366146087646484
2017-08-22,60.101383209228516
2017-08-23,59.67449951171875
2017-08-24,59.66657257080078
2017-08-25,59.714019775390625
2017-08-28,58.962928771972656
2017-08-29,58.66249465942383
2017-08-30,58.5439338684082
2017-08-31,59.00247573852539
2017-09-01,60.243717193603516
2017-09-05,59.83258819580078
2017-09-06,59.76935577392578
2017-09-07,59.80098342895508
2017-09-08,59.152679443359375
2017-09-11,59.887939453125
2017-09-12,56.480464935302734
2017-09-13,57.1524772644043
2017-09-14,57.57938766479492
2017-09-15,57.342220306396484
2017-09-18,57.58728790283203
2017-09-19,57.30268859863281
2017-09-20,56.504173278808594
2017-09-21,56.43303298950195
2017-09-22,56.35395431518555
2017-09-25,56.512081146240234
2017-09-26,56.504173278808594
2017-09-27,55.95866394042969
2017-09-28,54.97832107543945
2017-09-29,54.91507339477539
2017-10-02,55.27875518798828
2017-10-03,54.80438995361328
2017-10-04,54.9546012878418
2017-10-05,55.18388366699219
2017-10-06,54.33002853393555
2017-10-09,53.11251449584961
2017-10-10,53.63429260253906
2017-10-11,53.55524444580078
2017-10-12,53.64220428466797
2017-10-13,57.31058883666992
2017-10-16,55.95866394042969
2017-10-17,56.29861068725586
2017-10-18,55.68986511230469
2017-10-19,55.99819564819336
2017-10-20,56.26700210571289
2017-10-23,56.22746658325195
2017-10-24,55.91913604736328
2017-10-25,55.3577995300293
2017-10-26,55.31037139892578
2017-10-27,55.19968795776367
2017-10-30,54.76485824584961
2017-10-31,54.377464294433594
2017-11-01,54.9941291809082
2017-11-02,54.654178619384766
2017-11-03,53.650108337402344
2017-11-06,53.476173400878906
2017-11-07,53.310157775878906
2017-11-08,53.6738395690918
2017-11-09,53.44456100463867
2017-11-10,53.08878707885742
2017-11-13,52.4246826171875
2017-11-14,52.35353088378906
2017-11-15,51.50758361816406
2017-11-16,51.8870735168457
2017-11-17,52.149810791015625
2017-11-20,51.990577697753906
2017-11-21,51.990577697753906
2017-11-22,52.13387680053711
2017-11-24,51.95077896118164
2017-11-27,51.87912368774414
2017-11-28,52.11000061035156
2017-11-29,52.882293701171875
2017-11-30,53.27244567871094
2017-12-01,53.4555549621582
2017-12-04,53.73420715332031
2017-12-05,52.595672607421875
2017-12-06,54.40300369262695
2017-12-07,55.103641510009766
2017-12-08,55.56542205810547
2017-12-11,55.469879150390625
2017-12-12,54.681671142578125
2017-12-13,52.72306823730469
2017-12-14,52.64344787597656
2017-12-15,53.89345169067383
2017-12-18,53.36796188354492
2017-12-19,53.27244567871094
2017-12-20,53.54312515258789
2017-12-21,53.33612060546875
2017-12-22,53.137088775634766
2017-12-26,53.47943115234375
2017-12-27,53.23262405395508
2017-12-28,53.4635124206543
2017-12-29,53.40777587890625
2018-01-02,54.13227844238281
2018-01-03,55.29471969604492
2018-01-04,56.106815338134766
2018-01-05,55.68484878540039
2018-01-08,54.88071060180664
2018-01-09,55.43803787231445
2018-01-10,55.24695587158203
2018-01-11,56.082942962646484
2018-01-12,55.52561950683594
2018-01-16,55.875938415527344
2018-01-17,56.09089279174805
2018-01-18,55.44599533081055
2018-01-19,61.751747131347656
2018-01-22,65.37435150146484
2018-01-23,64.14825439453125
2018-01-24,63.718299865722656
2018-01-25,63.69442367553711
2018-01-26,65.12755584716797
2018-01-29,64.37915802001953
2018-01-30,63.65463638305664
2018-01-31,63.2406120300293
2018-02-01,63.4237060546875
2018-02-02,62.579769134521484
2018-02-05,64.40303039550781
2018-02-06,65.72468566894531
2018-02-07,64.76129150390625
2018-02-08,63.66258239746094
2018-02-09,64.29156494140625
2018-02-12,63.4237060546875
2018-02-13,63.30429458618164
2018-02-14,59.76128387451172
2018-02-15,61.836124420166016
2018-02-16,63.366207122802734
2018-02-20,60.93889617919922
2018-02-21,60.161842346191406
2018-02-22,60.55437088012695
2018-02-23,61.379486083984375
2018-02-26,60.8587760925293
2018-02-27,59.945552825927734
2018-02-28,60.42618942260742
2018-03-01,60.86680221557617
2018-03-02,60.21790313720703
2018-03-05,62.47698211669922
2018-03-06,61.77202224731445
2018-03-07,62.02837371826172
2018-03-08,61.69190216064453
2018-03-09,60.049686431884766
2018-03-12,60.82674789428711
2018-03-13,60.77869415283203
2018-03-14,59.47290802001953
2018-03-15,59.07237243652344
2018-03-16,58.824005126953125
2018-03-19,58.19916915893555
2018-03-20,59.27263259887695
2018-03-21,58.49556350708008
2018-03-22,57.71853256225586
2018-03-23,58.09502029418945
2018-03-26,58.63176727294922
2018-03-27,58.1671142578125
2018-03-28,58.52761459350586
2018-03-29,59.232574462890625
2018-04-02,58.14310073852539
2018-04-03,59.376773834228516
2018-04-04,60.59442901611328
2018-04-05,60.193885803222656
2018-04-06,60.55437088012695
2018-04-09,60.00962448120117
2018-04-10,59.360755920410156
2018-04-11,59.67316436767578
2018-04-12,60.12178421020508
2018-04-13,60.193885803222656
2018-04-16,60.129783630371094
2018-04-17,59.92153549194336
2018-04-18,59.96958541870117
2018-04-19,60.642486572265625
2018-04-20,59.064353942871094
2018-04-23,58.83202362060547
2018-04-24,58.255252838134766
2018-04-25,58.11907196044922
2018-04-26,57.65443420410156
2018-04-27,58.23123550415039
2018-04-30,57.862709045410156
2018-05-01,57.39007568359375
2018-05-02,58.711875915527344
2018-05-03,56.292579650878906
2018-05-04,56.468807220458984
2018-05-07,55.563594818115234
2018-05-08,55.6917610168457
2018-05-09,56.01220703125
2018-05-10,56.6771125793457
2018-05-11,57.01356887817383
2018-05-14,56.909420013427734
2018-05-15,56.909420013427734
2018-05-16,56.54893493652344
2018-05-17,56.629032135009766
2018-05-18,56.1694221496582
2018-05-21,56.387123107910156
2018-05-22,56.41939163208008
2018-05-23,56.3145637512207
2018-05-24,56.52422332763672
2018-05-25,56.395206451416016
2018-05-29,56.1694221496582
2018-05-30,56.725799560546875
2018-05-31,56.080718994140625
2018-06-01,56.35487747192383
2018-06-04,56.43551254272461
2018-06-05,56.79836654663086
2018-06-06,56.50001907348633
2018-06-07,55.71788787841797
2018-06-08,55.77430725097656
2018-06-11,56.19361114501953
2018-06-12,56.19361114501953
2018-06-13,57.24184799194336
2018-06-14,56.887054443359375
2018-06-15,56.50809860229492
2018-06-18,57.31443786621094
2018-06-19,57.94336700439453
2018-06-20,56.66128921508789
2018-06-21,57.29024124145508
2018-06-22,57.66920471191406
2018-06-25,57.45150375366211
2018-06-26,57.18540573120117
2018-06-27,56.50001907348633
2018-06-28,56.12105178833008
2018-06-29,56.209739685058594
2018-07-02,55.903324127197266
2018-07-03,54.8309211730957
2018-07-05,55.95978546142578
2018-07-06,56.266178131103516
2018-07-09,56.008148193359375
2018-07-10,56.6048469543457
2018-07-11,56.25004196166992
2018-07-12,55.51631164550781
2018-07-13,55.20988845825195
2018-07-16,54.55674362182617
2018-07-17,55.42759323120117
2018-07-18,55.16150665283203
2018-07-19,54.806705474853516
2018-07-20,54.855098724365234
2018-07-23,54.55674362182617
2018-07-24,54.66965103149414
2018-07-25,54.90347671508789
2018-07-26,55.21794128417969
2018-07-27,54.83897018432617
2018-07-30,54.96798324584961
2018-07-31,55.74205780029297
2018-08-01,53.21822738647461
2018-08-02,53.50851821899414
2018-08-03,53.29080581665039
2018-08-06,53.40369415283203
2018-08-07,53.79072570800781
2018-08-08,53.05695724487305
2018-08-09,52.565101623535156
2018-08-10,51.11369705200195
2018-08-13,49.68647384643555
2018-08-14,49.95257568359375
2018-08-15,49.82354736328125
2018-08-16,50.4928092956543
2018-08-17,50.831485748291016
2018-08-20,51.46041488647461
2018-08-21,51.91552734375
2018-08-22,51.20035934448242
2018-08-23,50.95654296875
2018-08-24,52.15934371948242
2018-08-27,52.58194351196289
2018-08-28,52.622589111328125
2018-08-29,53.0858268737793
2018-08-30,52.5494384765625
2018-08-31,52.80950927734375
2018-09-04,51.77737808227539
2018-09-05,52.00493621826172
2018-09-06,51.4360237121582
2018-09-07,51.769248962402344
2018-09-10,51.16783905029297
2018-09-11,51.411659240722656
2018-09-12,51.696102142333984
2018-09-13,51.75299072265625
2018-09-14,52.28124237060547
2018-09-17,52.5088005065918
2018-09-18,52.66322326660156
2018-09-19,53.020816802978516
2018-09-20,53.78474807739258
2018-09-21,54.23173141479492
2018-09-24,53.82538986206055
2018-09-25,54.15047073364258
2018-09-26,54.77626419067383
2018-09-27,55.70273208618164
2018-09-28,55.84088134765625
2018-10-01,54.946922302246094
2018-10-02,56.125328063964844
2018-10-03,55.92216491699219
2018-10-04,55.5808219909668
2018-10-05,56.019691467285156
2018-10-08,57.51506423950195
2018-10-09,56.81613540649414
2018-10-10,54.81688690185547
2018-10-11,54.13420867919922
2018-10-12,54.62183380126953
2018-10-15,55.28012466430664
2018-10-16,55.90589904785156
2018-10-17,55.767730712890625
2018-10-18,54.70310974121094
2018-10-19,54.800621032714844
2018-10-22,54.321136474609375
2018-10-23,54.36990737915039
2018-10-24,53.345890045166016
2018-10-25,53.73598861694336
2018-10-26,53.01268005371094
2018-10-29,53.451534271240234
2018-10-30,55.28012466430664
2018-10-31,50.2251091003418
2018-11-01,50.85089111328125
2018-11-02,50.79400634765625
2018-11-05,50.38765335083008
2018-11-06,51.46854019165039
2018-11-07,50.99717712402344
2018-11-08,50.777748107910156
2018-11-09,51.41978073120117
2018-11-12,50.460784912109375
2018-11-13,50.1682243347168
2018-11-14,48.83538818359375
2018-11-15,47.957664489746094
2018-11-16,47.87569046020508
2018-11-19,47.87569046020508
2018-11-20,47.56422805786133
2018-11-21,47.728172302246094
2018-11-23,47.13801193237305
2018-11-26,47.92488098144531
2018-11-27,47.7855339050293
2018-11-28,48.05602264404297
2018-11-29,47.50686264038086
2018-11-30,46.777366638183594
2018-12-03,48.62977600097656
2018-12-04,47.57242202758789
2018-12-06,48.088802337646484
2018-12-07,48.744537353515625
2018-12-10,48.88386154174805
2018-12-11,47.92488098144531
2018-12-12,48.875675201416016
2018-12-13,48.42485809326172
2018-12-14,48.21995544433594
2018-12-17,47.44947814941406
2018-12-18,46.547874450683594
2018-12-19,46.367549896240234
2018-12-20,44.465965270996094
2018-12-21,43.728267669677734
2018-12-24,42.670921325683594
2018-12-26,43.85121536254883
2018-12-27,43.6790885925293
2018-12-28,43.4413948059082
2018-12-31,43.802040100097656
2019-01-02,43.793853759765625
2019-01-03,43.7774543762207
2019-01-04,44.99053192138672
2019-01-07,45.367576599121094
2019-01-08,45.67903137207031
2019-01-09,46.76096725463867
2019-01-10,46.44950485229492
2019-01-11,45.67084503173828
2019-01-14,44.720054626464844
2019-01-15,43.629920959472656
2019-01-16,42.925018310546875
2019-01-17,42.900421142578125
2019-01-18,43.465980529785156
2019-01-22,42.53158187866211
2019-01-23,43.17090606689453
2019-01-24,43.51516342163086
2019-01-25,43.6790885925293
2019-01-28,44.20367431640625
2019-01-29,44.023345947265625
2019-01-30,44.59709930419922
2019-01-31,45.138057708740234
2019-02-01,45.04790115356445
2019-02-04,44.351200103759766
2019-02-05,44.25284957885742
2019-02-06,44.44956588745117
2019-02-07,43.94137954711914
2019-02-08,43.465980529785156
2019-02-11,42.900421142578125
2019-02-12,43.18731689453125
2019-02-13,43.58074188232422
2019-02-14,43.36764144897461
2019-02-15,43.284889221191406
2019-02-19,43.566226959228516
2019-02-20,43.607601165771484
2019-02-21,44.253021240234375
2019-02-22,42.83804702758789
2019-02-25,44.21165084838867
2019-02-26,43.73998260498047
2019-02-27,43.88066101074219
2019-02-28,43.922027587890625
2019-03-01,43.8558349609375
2019-03-04,43.698612213134766
2019-03-05,43.1938591003418
2019-03-06,42.21744918823242
2019-03-07,41.85336685180664
2019-03-08,41.563758850097656
2019-03-11,42.73047637939453
2019-03-12,43.028358459472656
2019-03-13,43.04491424560547
2019-03-14,43.06973648071289
2019-03-15,43.73998260498047
2019-03-18,43.21041488647461
2019-03-19,43.06973648071289
2019-03-20,42.540164947509766
2019-03-21,43.268333435058594
2019-03-22,42.780128479003906
2019-03-25,42.56498718261719
2019-03-26,42.68910217285156
2019-03-27,42.87114715576172
2019-03-28,43.1938591003418
2019-03-29,43.913753509521484
2019-04-01,43.698612213134766
2019-04-02,43.160762786865234
2019-04-03,42.937347412109375
2019-04-04,44.03787612915039
2019-04-05,44.06270217895508
2019-04-08,44.294403076171875
2019-04-09,43.94685363769531
2019-04-10,43.847557067871094
2019-04-11,43.82273864746094
2019-04-12,43.566226959228516
2019-04-15,43.42555618286133
