Date,RAND.AS
2016-06-22,33.062355041503906
2016-06-23,33.81615447998047
2016-06-24,29.549461364746094
2016-06-27,25.52080726623535
2016-06-28,26.040163040161133
2016-06-29,26.48379135131836
2016-06-30,26.0798397064209
2016-07-01,25.787702560424805
2016-07-04,25.405393600463867
2016-07-05,24.078140258789062
2016-07-06,23.501073837280273
2016-07-07,24.18273162841797
2016-07-08,25.23587989807129
2016-07-11,26.415260314941406
2016-07-12,27.320537567138672
2016-07-13,27.811044692993164
2016-07-14,28.28351593017578
2016-07-15,28.16449737548828
2016-07-18,28.48909568786621
2016-07-19,28.013015747070312
2016-07-20,27.811044692993164
2016-07-21,28.09957504272461
2016-07-22,27.77497673034668
2016-07-25,28.61893653869629
2016-07-26,27.320537567138672
2016-07-27,27.522512435913086
2016-07-28,27.176267623901367
2016-07-29,27.75694465637207
2016-08-01,27.83629608154297
2016-08-02,27.472017288208008
2016-08-03,27.702842712402344
2016-08-04,28.15007209777832
2016-08-05,28.543201446533203
2016-08-08,28.463851928710938
2016-08-09,28.680252075195312
2016-08-10,29.037311553955078
2016-08-11,29.188791275024414
2016-08-12,29.65044593811035
2016-08-15,29.28617286682129
2016-08-16,29.23567771911621
2016-08-17,29.0589542388916
2016-08-18,29.49896240234375
2016-08-19,28.885831832885742
2016-08-22,29.09862518310547
2016-08-23,30.508831024169922
2016-08-24,30.404245376586914
2016-08-25,29.798322677612305
2016-08-26,30.01471710205078
2016-08-29,30.072425842285156
2016-08-30,30.44391632080078
2016-08-31,30.494403839111328
2016-09-01,29.8452091217041
2016-09-02,30.0507869720459
2016-09-05,30.21308135986328
2016-09-06,30.097675323486328
2016-09-07,30.562929153442383
2016-09-08,30.858678817749023
2016-09-09,30.635066986083984
2016-09-12,29.41240692138672
2016-09-13,28.918291091918945
2016-09-14,28.831735610961914
2016-09-15,28.817306518554688
2016-09-16,28.348440170288086
2016-09-19,28.755990982055664
2016-09-20,28.58647918701172
2016-09-21,28.983213424682617
2016-09-22,29.92094612121582
2016-09-23,29.690122604370117
2016-09-26,29.628808975219727
2016-09-27,29.581920623779297
2016-09-28,30.06882095336914
2016-09-29,29.491748809814453
2016-09-30,29.250106811523438
2016-10-03,29.423227310180664
2016-10-04,30.620643615722656
2016-10-05,30.68916893005371
2016-10-06,30.95245933532715
2016-10-07,30.314075469970703
2016-10-10,30.47637176513672
2016-10-11,30.77933120727539
2016-10-12,31.29148292541504
2016-10-13,30.764909744262695
2016-10-14,31.212139129638672
2016-10-17,31.024585723876953
2016-10-18,31.67739486694336
2016-10-19,31.969532012939453
2016-10-20,32.0128173828125
2016-10-21,32.96498107910156
2016-10-24,32.8315315246582
2016-10-25,33.84140396118164
2016-10-26,34.24534606933594
2016-10-27,34.12993240356445
2016-10-28,34.0614128112793
2016-10-31,33.84140396118164
2016-11-01,33.63581848144531
2016-11-02,32.97579574584961
2016-11-03,33.4266357421875
2016-11-04,32.89284896850586
2016-11-07,33.63581848144531
2016-11-08,33.79450988769531
2016-11-09,34.10829162597656
2016-11-10,34.905364990234375
2016-11-11,34.6024055480957
2016-11-14,35.136192321777344
2016-11-15,34.93422317504883
2016-11-16,34.4978141784668
2016-11-17,34.78635025024414
2016-11-18,34.454532623291016
2016-11-21,35.64112854003906
2016-11-22,36.25426483154297
2016-11-23,35.280460357666016
2016-11-24,35.34538269042969
2016-11-25,34.98471450805664
2016-11-28,34.45814514160156
2016-11-29,34.69617462158203
2016-11-30,34.559120178222656
2016-12-01,35.096519470214844
2016-12-02,34.494205474853516
2016-12-05,34.782737731933594
2016-12-06,35.38505554199219
2016-12-07,36.203765869140625
2016-12-08,36.88182067871094
2016-12-09,36.434593200683594
2016-12-12,36.24705123901367
2016-12-13,37.37954330444336
2016-12-14,37.27855682373047
2016-12-15,37.754638671875
2016-12-16,37.56708526611328
2016-12-19,37.39397048950195
2016-12-20,37.97104263305664
2016-12-21,37.8411979675293
2016-12-22,37.307411193847656
2016-12-23,37.47332000732422
2016-12-27,37.538238525390625
2016-12-28,37.40839767456055
2016-12-29,37.25691604614258
2016-12-30,37.17036056518555
2017-01-02,37.79792022705078
2017-01-03,38.12973403930664
2017-01-04,39.06025314331055
2017-01-05,38.814998626708984
2017-01-06,38.97369384765625
2017-01-09,39.038612365722656
2017-01-10,39.233367919921875
2017-01-11,39.053043365478516
2017-01-12,39.31271743774414
2017-01-13,39.84651184082031
2017-01-16,39.12517166137695
2017-01-17,38.937625885009766
2017-01-18,38.8510627746582
2017-01-19,39.16124725341797
2017-01-20,39.074676513671875
2017-01-23,38.87991714477539
2017-01-24,39.30550765991211
2017-01-25,39.88978576660156
2017-01-26,40.062904357910156
2017-01-27,39.16844940185547
2017-01-30,38.79336166381836
2017-01-31,38.80778884887695
2017-02-01,39.363216400146484
2017-02-02,39.34157180786133
2017-02-03,39.37764358520508
2017-02-06,38.95205307006836
2017-02-07,39.01697540283203
2017-02-08,38.4687614440918
2017-02-09,39.00254440307617
2017-02-10,39.247798919677734
2017-02-13,39.88978576660156
2017-02-14,41.48393630981445
2017-02-15,40.69768142700195
2017-02-16,40.6760368347168
2017-02-17,40.034053802490234
2017-02-20,40.07011795043945
2017-02-21,40.47406768798828
2017-02-22,39.781585693359375
2017-02-23,39.586830139160156
2017-02-24,39.08189392089844
2017-02-27,39.16844940185547
2017-02-28,39.60846710205078
2017-03-01,40.09176254272461
2017-03-02,39.70945358276367
2017-03-03,39.4786262512207
2017-03-06,39.406490325927734
2017-03-07,39.60846710205078
2017-03-08,39.74551773071289
2017-03-09,40.01962661743164
2017-03-10,39.73830795288086
2017-03-13,40.13504409790039
2017-03-14,40.1927490234375
2017-03-15,40.38750457763672
2017-03-16,40.52455520629883
2017-03-17,40.452430725097656
2017-03-20,40.17831802368164
2017-03-21,40.12782669067383
2017-03-22,40.055694580078125
2017-03-23,40.39472198486328
2017-03-24,40.6760368347168
2017-03-27,40.14225387573242
2017-03-28,39.25501251220703
2017-03-29,38.7789306640625
2017-03-30,38.98090362548828
2017-03-31,39.02418518066406
2017-04-03,39.00176239013672
2017-04-04,38.92702102661133
2017-04-05,39.39043045043945
2017-04-06,39.278316497802734
2017-04-07,39.592247009277344
2017-04-10,39.68193817138672
2017-04-11,40.048187255859375
2017-04-12,40.96006774902344
2017-04-13,40.79563522338867
2017-04-18,40.27242660522461
2017-04-19,40.653621673583984
2017-04-20,41.07965850830078
2017-04-21,40.5116081237793
2017-04-24,41.9990234375
2017-04-25,41.35622024536133
2017-04-26,41.03481674194336
2017-04-27,41.03481674194336
2017-04-28,40.89280319213867
2017-05-02,41.06471252441406
2017-05-03,40.534027099609375
2017-05-04,41.296424865722656
2017-05-05,41.894378662109375
2017-05-08,41.90932846069336
2017-05-09,42.26062774658203
2017-05-10,42.23820495605469
2017-05-11,41.924278259277344
2017-05-12,41.96165084838867
2017-05-15,42.133567810058594
2017-05-16,42.11860656738281
2017-05-17,41.07218551635742
2017-05-18,41.027339935302734
2017-05-19,40.451805114746094
2017-05-22,40.27242660522461
2017-05-23,40.4443359375
2017-05-24,38.971866607666016
2017-05-25,39.04661178588867
2017-05-26,38.8298454284668
2017-05-29,38.71025848388672
2017-05-30,38.50096893310547
2017-05-31,38.493499755859375
2017-06-01,38.90459442138672
2017-06-02,39.076507568359375
2017-06-05,38.381378173828125
2017-06-06,38.00765609741211
2017-06-07,38.373905181884766
2017-06-08,38.792476654052734
2017-06-09,39.076507568359375
2017-06-12,38.8298454284668
2017-06-13,38.97933578491211
2017-06-14,38.80742645263672
2017-06-15,39.083984375
2017-06-16,39.67446517944336
2017-06-19,39.9958610534668
2017-06-20,39.861328125
2017-06-21,39.68193817138672
2017-06-22,39.7043571472168
2017-06-23,38.261783599853516
2017-06-26,38.36643600463867
2017-06-27,37.962806701660156
2017-06-28,37.693729400634766
2017-06-29,37.798370361328125
2017-06-30,38.209468841552734
2017-07-03,38.18704605102539
2017-07-04,37.52181625366211
2017-07-05,37.506866455078125
2017-07-06,37.46202087402344
2017-07-07,37.49191665649414
2017-07-10,37.798370361328125
2017-07-11,36.867801666259766
2017-07-12,36.96123123168945
2017-07-13,37.439598083496094
2017-07-14,37.77595138549805
2017-07-17,37.27142333984375
2017-07-18,37.039710998535156
2017-07-19,37.55171585083008
2017-07-20,37.75352478027344
2017-07-21,37.1219367980957
2017-07-24,36.75194549560547
2017-07-25,38.568241119384766
2017-07-26,38.59813690185547
2017-07-27,38.590667724609375
2017-07-28,38.119773864746094
2017-07-31,38.104827880859375
2017-08-01,38.231895446777344
2017-08-02,37.813323974609375
2017-08-03,37.75352478027344
2017-08-04,38.201988220214844
2017-08-07,38.12725067138672
2017-08-08,38.2393684387207
2017-08-09,37.925437927246094
2017-08-10,37.12567138671875
2017-08-11,36.49034118652344
2017-08-14,36.80427169799805
2017-08-15,37.52928924560547
2017-08-16,37.6638298034668
2017-08-17,37.60403823852539
2017-08-18,37.290103912353516
2017-08-21,37.09577178955078
2017-08-22,37.506866455078125
2017-08-23,37.043453216552734
2017-08-24,36.9462890625
2017-08-25,36.639827728271484
2017-08-28,36.47165298461914
2017-08-29,36.1577262878418
2017-08-30,36.553871154785156
2017-08-31,36.70336151123047
2017-09-01,37.27142333984375
2017-09-04,37.439598083496094
2017-09-05,37.30879592895508
2017-09-06,37.148094177246094
2017-09-07,36.99860763549805
2017-09-08,37.02103042602539
2017-09-11,37.798370361328125
2017-09-12,38.34400939941406
2017-09-13,38.40380859375
2017-09-14,38.50096893310547
2017-09-15,38.07492446899414
2017-09-18,38.5308723449707
2017-09-19,38.91954040527344
2017-09-20,39.278316497802734
2017-09-21,39.38295364379883
2017-09-22,39.03165817260742
2017-09-25,39.3156852722168
2017-09-26,38.9569091796875
2017-09-27,38.97933578491211
2017-09-28,38.71773147583008
2017-09-29,39.12135314941406
2017-10-02,39.33811569213867
2017-10-03,39.24094009399414
2017-10-04,39.33063507080078
2017-10-05,39.30821228027344
2017-10-06,39.03165817260742
2017-10-09,39.28579330444336
2017-10-10,40.56392288208008
2017-10-11,40.07060623168945
2017-10-12,39.89122009277344
2017-10-13,40.07060623168945
2017-10-16,39.921119689941406
2017-10-17,39.861328125
2017-10-18,40.46675491333008
2017-10-19,40.347164154052734
2017-10-20,40.75078582763672
2017-10-23,40.88532638549805
2017-10-24,38.77752685546875
2017-10-25,38.493499755859375
2017-10-26,38.94944381713867
2017-10-27,39.2110481262207
2017-10-30,39.10640335083008
2017-10-31,39.480125427246094
2017-11-01,39.43528366088867
2017-11-02,39.353057861328125
2017-11-03,39.255897521972656
2017-11-06,38.9569091796875
2017-11-07,38.76258087158203
2017-11-08,38.35148239135742
2017-11-09,37.925437927246094
2017-11-10,37.68625259399414
2017-11-13,37.39474868774414
2017-11-14,37.49191665649414
2017-11-15,37.28263473510742
2017-11-16,37.32000732421875
2017-11-17,37.106990814208984
2017-11-20,37.62646484375
2017-11-21,37.65635681152344
2017-11-22,37.432125091552734
2017-11-23,37.52928924560547
2017-11-24,37.4694938659668
2017-11-27,37.82079315185547
2017-11-28,38.34400939941406
2017-11-29,38.29916763305664
2017-11-30,38.672889709472656
2017-12-01,37.91048812866211
2017-12-04,38.30663299560547
2017-12-05,38.03755569458008
2017-12-06,38.14219665527344
2017-12-07,38.493499755859375
2017-12-08,38.8223762512207
2017-12-11,38.70277786254883
2017-12-12,38.89712142944336
2017-12-13,38.971866607666016
2017-12-14,38.785003662109375
2017-12-15,38.32905960083008
2017-12-18,38.657936096191406
2017-12-19,38.695308685302734
2017-12-20,38.55329513549805
2017-12-21,38.590667724609375
2017-12-22,38.463600158691406
2017-12-27,38.40380859375
2017-12-28,38.42622756958008
2017-12-29,38.29916763305664
2018-01-02,38.672889709472656
2018-01-03,39.510032653808594
2018-01-04,40.16777420043945
2018-01-05,41.48329162597656
2018-01-08,41.587928771972656
2018-01-09,41.94670104980469
2018-01-10,41.617828369140625
2018-01-11,42.03639602661133
2018-01-12,41.90185546875
2018-01-15,42.33536911010742
2018-01-16,42.081241607666016
2018-01-17,41.587928771972656
2018-01-18,41.55802917480469
2018-01-19,41.87195587158203
2018-01-22,42.35032272338867
2018-01-23,42.46990966796875
2018-01-24,42.84363555908203
2018-01-25,43.35190200805664
2018-01-26,43.38180160522461
2018-01-29,43.12766647338867
2018-01-30,42.55960464477539
2018-01-31,42.51476287841797
2018-02-01,42.51476287841797
2018-02-02,41.93174743652344
2018-02-05,41.3487434387207
2018-02-06,40.481712341308594
2018-02-07,41.408546447753906
2018-02-08,40.90027618408203
2018-02-09,40.317264556884766
2018-02-12,41.03481674194336
2018-02-13,41.85700607299805
2018-02-14,43.24726104736328
2018-02-15,44.18904113769531
2018-02-16,44.03955078125
2018-02-19,43.83026885986328
2018-02-20,44.06944274902344
2018-02-21,44.353477478027344
2018-02-22,43.860164642333984
2018-02-23,43.62098693847656
2018-02-26,43.99470520019531
2018-02-27,43.93490982055664
2018-02-28,43.99470520019531
2018-03-01,42.55960464477539
2018-03-02,41.48329162597656
2018-03-05,42.17093276977539
2018-03-06,42.06629180908203
2018-03-07,42.54465866088867
2018-03-08,42.90343475341797
2018-03-09,42.664249420166016
2018-03-12,42.64929962158203
2018-03-13,42.33536911010742
2018-03-14,42.67919921875
2018-03-15,43.23230743408203
2018-03-16,43.80036926269531
2018-03-19,43.4864387512207
2018-03-20,42.51476287841797
2018-03-21,42.14103698730469
2018-03-22,41.46833038330078
2018-03-23,41.06471252441406
2018-03-26,40.6760368347168
2018-03-27,41.16935729980469
2018-03-28,41.55802917480469
2018-03-29,41.47262954711914
2018-04-03,41.30183792114258
2018-04-04,41.332889556884766
2018-04-05,42.20240020751953
2018-04-06,42.0471305847168
2018-04-09,42.233455657958984
2018-04-10,43.351402282714844
2018-04-11,42.55952072143555
2018-04-12,42.590572357177734
2018-04-13,42.46635437011719
2018-04-16,42.62162780761719
2018-04-17,42.885589599609375
2018-04-18,43.16507339477539
2018-04-19,43.64641189575195
2018-04-20,43.08744430541992
2018-04-23,42.54399108886719
2018-04-24,41.36394119262695
2018-04-25,40.52548599243164
2018-04-26,40.83601760864258
2018-04-27,40.83601760864258
2018-04-30,41.44157791137695
2018-05-02,41.4881591796875
2018-05-03,41.06892776489258
2018-05-04,41.17761993408203
2018-05-07,41.20867156982422
2018-05-08,41.4881591796875
2018-05-09,41.270774841308594
2018-05-10,41.59684753417969
2018-05-11,41.64342498779297
2018-05-14,41.28630447387695
2018-05-15,41.4881591796875
2018-05-16,41.612369537353516
2018-05-17,41.7986946105957
2018-05-18,42.15581512451172
2018-05-21,42.15581512451172
2018-05-22,42.00054931640625
2018-05-23,40.86707305908203
2018-05-24,41.06892776489258
2018-05-25,41.255252838134766
2018-05-28,41.115509033203125
2018-05-29,40.152835845947266
2018-05-30,40.27705001831055
2018-05-31,39.64044189453125
2018-06-01,40.18388748168945
2018-06-04,40.29257583618164
2018-06-05,40.26152420043945
2018-06-06,40.41679382324219
2018-06-07,40.804969787597656
2018-06-08,40.49443054199219
2018-06-11,40.91365432739258
2018-06-12,41.193145751953125
2018-06-13,41.162086486816406
2018-06-14,41.50367736816406
2018-06-15,40.882606506347656
2018-06-18,40.89813232421875
2018-06-19,39.99756622314453
2018-06-20,40.43232345581055
2018-06-21,40.27705001831055
2018-06-22,41.332889556884766
2018-06-25,39.34543228149414
2018-06-26,39.034889221191406
2018-06-27,38.972782135009766
2018-06-28,38.281829833984375
2018-06-29,39.14357376098633
2018-07-02,38.84856414794922
2018-07-03,38.957252502441406
2018-07-04,38.70882034301758
2018-07-05,39.09700012207031
2018-07-06,39.09700012207031
2018-07-09,39.46964645385742
2018-07-10,38.988311767578125
2018-07-11,38.86409378051758
2018-07-12,39.23674392700195
2018-07-13,39.935455322265625
2018-07-16,39.76465606689453
2018-07-17,39.81123733520508
2018-07-18,40.30810546875
2018-07-19,40.41679382324219
2018-07-20,39.08147430419922
2018-07-23,39.5938606262207
2018-07-24,41.14656448364258
2018-07-25,41.022342681884766
2018-07-26,41.44157791137695
2018-07-27,41.783172607421875
2018-07-30,41.84527587890625
2018-07-31,42.1247673034668
2018-08-01,41.93844223022461
2018-08-02,41.426048278808594
2018-08-03,41.58131790161133
2018-08-06,41.7986946105957
2018-08-07,42.37319564819336
2018-08-08,42.17134475708008
2018-08-09,41.81422424316406
2018-08-10,41.55026626586914
2018-08-13,41.37946701049805
2018-08-14,41.51921081542969
2018-08-15,41.115509033203125
2018-08-16,41.31735610961914
2018-08-17,41.17761993408203
2018-08-20,41.45710372924805
2018-08-21,41.81422424316406
2018-08-22,41.89186096191406
2018-08-23,41.70553970336914
2018-08-24,41.93844223022461
2018-08-27,42.57504653930664
2018-08-28,42.55952072143555
2018-08-29,42.24897384643555
2018-08-30,42.078182220458984
2018-08-31,41.9539680480957
2018-09-03,41.22420120239258
2018-09-04,40.83601760864258
2018-09-05,40.30810546875
2018-09-06,40.12178421020508
2018-09-07,40.214942932128906
2018-09-10,40.13731002807617
2018-09-11,40.19940948486328
2018-09-12,40.214942932128906
2018-09-13,39.65597152709961
2018-09-14,39.7491340637207
2018-09-17,39.407535552978516
2018-09-18,39.60939025878906
2018-09-19,37.5986442565918
2018-09-20,37.652984619140625
2018-09-21,37.280338287353516
2018-09-24,36.216739654541016
2018-09-25,36.410823822021484
2018-09-26,36.41858673095703
2018-09-27,35.48696517944336
2018-09-28,35.69658279418945
2018-10-01,35.71210861206055
2018-10-02,35.587894439697266
2018-10-03,35.99936294555664
2018-10-04,35.54131317138672
2018-10-05,35.22300720214844
2018-10-08,35.53355026245117
2018-10-09,35.12208938598633
2018-10-10,34.35350036621094
2018-10-11,33.27437210083008
2018-10-12,33.56938552856445
2018-10-15,33.383060455322266
2018-10-16,34.25257110595703
2018-10-17,33.96532440185547
2018-10-18,34.46995162963867
2018-10-19,33.25884246826172
2018-10-22,34.07400894165039
2018-10-23,33.25108337402344
2018-10-24,32.07878875732422
2018-10-25,33.08028030395508
2018-10-26,33.483985900878906
2018-10-29,33.76347351074219
2018-10-30,33.65478515625
2018-10-31,34.58639907836914
2018-11-01,33.92650604248047
2018-11-02,34.21375274658203
2018-11-05,33.460693359375
2018-11-06,33.82557678222656
2018-11-07,33.94203567504883
2018-11-08,33.87992477416992
2018-11-09,33.94203567504883
2018-11-12,33.483985900878906
2018-11-13,33.755706787109375
2018-11-14,33.305423736572266
2018-11-15,32.95606994628906
2018-11-16,33.16568374633789
2018-11-19,32.715396881103516
2018-11-20,32.00891876220703
2018-11-21,32.32722473144531
2018-11-22,32.28064727783203
2018-11-23,32.64552688598633
2018-11-26,33.13462829589844
2018-11-27,32.69211196899414
2018-11-28,32.42038345336914
2018-11-29,32.95606994628906
2018-11-30,33.367530822753906
2018-12-03,33.29766082763672
2018-12-04,32.94830322265625
2018-12-05,31.69062042236328
2018-12-06,30.440692901611328
2018-12-07,30.782285690307617
2018-12-10,30.052518844604492
2018-12-11,30.62701416015625
2018-12-12,30.991897583007812
2018-12-13,31.3723087310791
2018-12-14,31.015195846557617
2018-12-17,30.370820999145508
2018-12-18,30.54937744140625
2018-12-19,30.836631774902344
2018-12-20,30.619247436523438
2018-12-21,30.510562896728516
2018-12-24,30.12238883972168
2018-12-27,29.858430862426758
2018-12-28,30.502805709838867
2018-12-31,31.12388038635254
2019-01-02,30.324241638183594
2019-01-03,28.26691246032715
2019-01-04,29.679868698120117
2019-01-07,30.28542137145996
2019-01-08,31.294677734375
2019-01-09,31.977863311767578
2019-01-10,32.00891876220703
2019-01-11,32.00891876220703
2019-01-14,31.59745216369629
2019-01-15,31.931283950805664
2019-01-16,32.226295471191406
2019-01-17,31.81483268737793
2019-01-18,32.381561279296875
2019-01-21,32.66105651855469
2019-01-22,32.7852668762207
2019-01-23,32.490257263183594
2019-01-24,33.18897247314453
2019-01-25,33.21226501464844
2019-01-28,33.17344284057617
2019-01-29,33.70912170410156
2019-01-30,33.856632232666016
2019-01-31,32.69211196899414
2019-02-01,33.41411590576172
2019-02-04,33.47622299194336
2019-02-05,34.22928237915039
2019-02-06,34.23704528808594
2019-02-07,33.96532440185547
2019-02-08,33.445167541503906
2019-02-11,33.856632232666016
2019-02-12,35.52578353881836
2019-02-13,35.57236862182617
2019-02-14,35.463680267333984
2019-02-15,36.34871292114258
2019-02-18,35.94501495361328
2019-02-19,35.502498626708984
2019-02-20,36.162391662597656
2019-02-21,36.0536994934082
2019-02-22,36.18568801879883
2019-02-25,36.410823822021484
2019-02-26,36.44964599609375
2019-02-27,36.69807815551758
2019-02-28,36.44964599609375
2019-03-01,36.81452941894531
2019-03-04,36.87663650512695
2019-03-05,36.87663650512695
2019-03-06,36.64373016357422
2019-03-07,35.81303787231445
2019-03-08,35.09879684448242
2019-03-11,35.48696517944336
2019-03-12,35.34722900390625
2019-03-13,35.92948532104492
2019-03-14,36.14686965942383
2019-03-15,36.57386016845703
2019-03-18,36.488460540771484
2019-03-19,36.81452941894531
2019-03-20,36.550575256347656
2019-03-21,36.49622344970703
2019-03-22,34.7183837890625
2019-03-25,34.55534362792969
2019-03-26,34.1594123840332
2019-03-27,34.33797073364258
2019-03-28,34.92718505859375
2019-03-29,35.57368087768555
2019-04-01,36.2692756652832
2019-04-02,36.23654556274414
2019-04-03,37.071258544921875
2019-04-04,36.62934875488281
2019-04-05,37.21855926513672
2019-04-08,37.15309524536133
2019-04-09,37.28403091430664
2019-04-10,37.889610290527344
2019-04-11,38.63431167602539
2019-04-12,39.297176361083984
