Date,BCI.SN
2019-08-16,22998.873046875
2019-08-19,23214.3125
2019-08-20,23410.90234375
2019-08-21,23698.51953125
2019-08-22,23752.376953125
2019-08-23,23053.810546875
2019-08-26,23179.3046875
2019-08-27,23184.15234375
2019-08-28,23159.916015625
2019-08-29,23483.076171875
2019-08-30,24506.421875
2019-09-02,24363.15234375
2019-09-03,23860.638671875
2019-09-04,23903.185546875
2019-09-05,24103.0078125
2019-09-06,23940.888671875
2019-09-09,24505.345703125
2019-09-10,24501.03515625
2019-09-11,24840.357421875
2019-09-12,24985.779296875
2019-09-13,24937.306640625
2019-09-16,25206.60546875
2019-09-17,24847.896484375
2019-09-23,24560.822265625
2019-09-24,24883.443359375
2019-09-25,24829.583984375
2019-09-26,24991.1640625
2019-09-27,24883.98046875
2019-09-30,24733.712890625
2019-10-01,24614.142578125
2019-10-02,24506.958984375
2019-10-03,24344.837890625
2019-10-04,24479.4921875
2019-10-07,24614.142578125
2019-10-08,24613.06640625
2019-10-09,24587.2109375
2019-10-10,24610.91015625
2019-10-11,24711.08984375
2019-10-14,24506.421875
2019-10-15,24829.583984375
2019-10-16,24802.65625
2019-10-17,25147.357421875
2019-10-18,25206.068359375
2019-10-21,24654.537109375
2019-10-22,24425.6328125
2019-10-23,23892.955078125
2019-10-24,24560.283203125
2019-10-25,24344.837890625
2019-10-28,24484.876953125
2019-10-29,23639.271484375
2019-10-30,22238.90234375
2019-11-04,22351.470703125
2019-11-05,21700.302734375
2019-11-06,20790.064453125
2019-11-07,21550.033203125
2019-11-08,21431.001953125
2019-11-11,20305.3203125
2019-11-12,20132.966796875
2019-11-13,18985.744140625
2019-11-14,19270.666015625
2019-11-15,21113.224609375
2019-11-18,21571.0390625
2019-11-19,21263.494140625
2019-11-20,20682.34375
2019-11-21,20682.34375
2019-11-22,20413.0390625
2019-11-25,19551.27734375
2019-11-26,19632.06640625
2019-11-27,19281.974609375
2019-11-28,19066.53515625
2019-11-29,19378.923828125
2019-12-02,19039.603515625
2019-12-03,19120.39453125
2019-12-04,20143.201171875
2019-12-05,20601.552734375
2019-12-06,20466.90234375
2019-12-09,20585.39453125
2019-12-10,20464.208984375
2019-12-11,20305.3203125
2019-12-12,20682.34375
2019-12-13,20246.07421875
2019-12-16,19874.439453125
2019-12-17,19362.763671875
2019-12-18,18594.181640625
2019-12-19,18689.513671875
2019-12-20,18425.595703125
2019-12-23,18177.841796875
2019-12-24,18309.259765625
2019-12-26,18285.0234375
2019-12-27,18204.7734375
2019-12-30,18366.3515625
2020-01-02,19012.673828125
2020-01-03,19147.326171875
2020-01-06,19551.27734375
2020-01-07,19982.158203125
2020-01-08,20089.880859375
2020-01-09,19982.158203125
2020-01-10,20143.73828125
2020-01-13,20170.669921875
2020-01-14,20062.953125
2020-01-15,19705.31640625
2020-01-16,19599.212890625
2020-01-17,19606.21484375
2020-01-20,19389.697265625
2020-01-21,18802.619140625
2020-01-22,18501.0
2020-01-23,18416.978515625
2020-01-24,18258.62890625
2020-01-27,17746.95703125
2020-01-28,17962.400390625
2020-01-29,17720.029296875
2020-01-30,17585.376953125
2020-01-31,17996.33203125
2020-02-03,18411.59375
2020-02-04,18851.09375
2020-02-05,19389.697265625
2020-02-06,19712.859375
2020-02-07,19690.236328125
2020-02-10,19335.8359375
2020-02-11,19389.697265625
2020-02-12,19335.8359375
2020-02-13,19335.8359375
2020-02-14,19492.5703125
2020-02-17,19389.697265625
2020-02-18,18904.953125
2020-02-19,18312.4921875
2020-02-20,18312.4921875
2020-02-21,18258.091796875
2020-02-24,17647.853515625
2020-02-25,17396.865234375
2020-02-26,17187.349609375
2020-02-27,17234.20703125
2020-02-28,16427.3828125
2020-03-02,17100.63671875
2020-03-03,17396.865234375
2020-03-04,17883.224609375
2020-03-05,17773.890625
2020-03-06,17294.533203125
2020-03-09,16885.19140625
2020-03-10,17020.919921875
2020-03-11,16374.0576171875
2020-03-12,15355.5615234375
2020-03-13,15619.4775390625
2020-03-16,14003.6689453125
2020-03-17,14326.8310546875
2020-03-18,12711.5615234375
2020-03-19,12737.953125
2020-03-20,13330.4169921875
2020-03-23,12657.1630859375
2020-03-24,12575.833984375
2020-03-25,13626.6474609375
2020-03-26,14585.359375
2020-03-27,15135.810546875
2020-03-30,14973.1533203125
2020-03-31,15619.4775390625
2020-04-01,15344.7890625
2020-04-02,15781.05859375
2020-04-03,16394.455078125
2020-04-06,16662.12109375
2020-04-07,16505.984375
2020-04-08,16171.40234375
2020-04-09,16285.7177734375
2020-04-13,16505.984375
2020-04-14,16531.076171875
2020-04-15,16171.40234375
2020-04-16,15797.7861328125
2020-04-17,15892.583984375
2020-04-20,15780.5
2020-04-21,15019.8857421875
2020-04-22,15056.6904296875
2020-04-23,15748.71484375
2020-04-24,15334.9501953125
2020-04-27,16171.40234375
2020-04-28,16729.037109375
2020-04-29,17495.78515625
2020-04-30,17285.5546875
2020-05-04,16338.693359375
2020-05-05,16308.0234375
2020-05-06,16118.427734375
2020-05-07,16619.18359375
2020-05-08,16004.111328125
2020-05-11,15775.4814453125
2020-05-12,15613.767578125
2020-05-13,14978.623046875
2020-05-14,15223.423828125
2020-05-15,14895.5341796875
2020-05-18,15725.2939453125
2020-05-19,15602.615234375
2020-05-20,15454.84375
2020-05-22,15063.3828125
2020-05-25,15333.8349609375
2020-05-26,15134.7607421875
2020-05-27,15830.6875
2020-05-28,15278.6298828125
2020-05-29,15111.896484375
2020-06-01,15278.6298828125
2020-06-02,15334.9501953125
2020-06-03,15836.8212890625
2020-06-04,16004.111328125
2020-06-05,16654.87109375
2020-06-08,16840.5625
2020-06-09,16728.48046875
2020-06-10,16260.6220703125
2020-06-11,15892.583984375
2020-06-12,16057.087890625
2020-06-15,15585.8857421875
2020-06-16,15563.58203125
2020-06-17,15670.087890625
2020-06-18,15613.767578125
2020-06-19,15591.4638671875
2020-06-22,15538.4873046875
2020-06-23,15781.6142578125
2020-06-24,15742.58203125
2020-06-25,15702.9912109375
2020-06-26,15793.8837890625
2020-06-30,15558.560546875
2020-07-01,15613.2109375
2020-07-02,15755.9638671875
2020-07-03,16248.35546875
2020-07-06,16597.435546875
2020-07-07,16450.220703125
2020-07-08,16059.8740234375
2020-07-09,15334.392578125
2020-07-10,15334.9501953125
2020-07-13,15836.2626953125
2020-07-14,16366.5732421875
2020-07-15,15530.123046875
2020-07-17,16003.5537109375
2020-07-20,15612.6533203125
2020-07-21,15585.8857421875
2020-07-22,15602.615234375
2020-07-23,15613.767578125
2020-07-24,15608.19140625
2020-07-27,15702.431640625
2020-07-28,15607.0771484375
2020-07-29,15155.9501953125
2020-07-30,14888.84375
2020-07-31,15056.1328125
2020-08-03,14945.1640625
2020-08-04,14860.9619140625
2020-08-05,14637.9072265625
2020-08-06,14895.5341796875
2020-08-07,14985.3125
2020-08-10,15032.1552734375
2020-08-11,14805.7568359375
2020-08-12,14735.4931640625
2020-08-13,15040.275390625
2020-08-14,14967.6376953125
2020-08-17,15341.958984375
2020-08-18,15334.3408203125
2020-08-19,15090.65234375
2020-08-20,14927.8017578125
2020-08-21,14862.193359375
2020-08-24,14852.8203125
2020-08-25,14627.291015625
2020-08-26,14445.693359375
2020-08-27,14527.7060546875
2020-08-28,14841.1044921875
2020-08-31,14351.9658203125
2020-09-01,14350.7958984375
2020-09-02,14735.6611328125
2020-09-03,15100.025390625
2020-09-04,14826.4599609375
2020-09-07,14826.4599609375
2020-09-08,14762.0224609375
2020-09-09,14419.3330078125
2020-09-10,14076.6435546875
2020-09-11,14545.279296875
2020-09-14,14205.517578125
2020-09-15,14233.0498046875
2020-09-16,14176.2275390625
2020-09-17,14401.7587890625
2020-09-21,14117.6484375
2020-09-22,14175.6416015625
2020-09-23,13824.751953125
2020-09-24,14176.2275390625
2020-09-25,14234.806640625
2020-09-28,14234.22265625
2020-09-29,14205.517578125
2020-09-30,14527.7060546875
2020-10-01,14644.2783203125
2020-10-02,14961.7783203125
2020-10-05,14644.86328125
2020-10-06,14621.4306640625
2020-10-07,14644.86328125
2020-10-08,15112.9111328125
2020-10-09,15224.80078125
2020-10-13,15113.4990234375
2020-10-14,14762.0224609375
2020-10-15,14530.6318359375
2020-10-16,14293.97265625
2020-10-19,14293.3876953125
2020-10-20,14469.1259765625
2020-10-21,15172.078125
2020-10-22,15816.4541015625
2020-10-23,15786.578125
2020-10-26,14996.33984375
2020-10-27,14873.3232421875
2020-10-28,14659.5087890625
2020-10-29,14527.7060546875
2020-10-30,14176.8154296875
2020-11-02,14651.306640625
2020-11-03,14644.86328125
2020-11-04,14521.2607421875
2020-11-05,15236.5146484375
2020-11-06,15729.169921875
2020-11-09,16050.771484375
2020-11-10,15992.1943359375
2020-11-11,16018.5517578125
2020-11-12,15582.1337890625
2020-11-13,15804.736328125
2020-11-16,15523.556640625
2020-11-17,15749.673828125
2020-11-18,15840.4716796875
2020-11-19,15790.677734375
2020-11-20,15855.1171875
2020-11-23,16109.3486328125
2020-11-24,16285.67578125
2020-11-25,16103.4921875
2020-11-26,16103.4921875
2020-11-27,15816.4541015625
2020-11-30,15582.1337890625
2020-12-01,15801.2216796875
2020-12-02,16273.3720703125
2020-12-03,16402.248046875
2020-12-04,16121.06640625
2020-12-07,15845.7421875
2020-12-09,16197.220703125
2020-12-10,16167.9287109375
2020-12-11,15661.802734375
2020-12-14,15582.1337890625
2020-12-15,15532.9287109375
2020-12-16,16080.060546875
2020-12-17,16390.53125
2020-12-18,16443.251953125
2020-12-21,15986.3330078125
2020-12-22,16226.509765625
2020-12-23,15881.4755859375
2020-12-24,16225.9248046875
2020-12-28,16226.509765625
2020-12-29,16021.4814453125
2020-12-30,16337.8095703125
2021-01-04,16900.171875
2021-01-05,17860.876953125
2021-01-06,17481.283203125
2021-01-07,18241.64453125
2021-01-08,18159.62890625
2021-01-11,18389.849609375
2021-01-12,18540.396484375
2021-01-13,19184.76953125
2021-01-14,19442.51953125
2021-01-15,19038.32421875
2021-01-18,18628.26953125
2021-01-19,18842.080078125
2021-01-20,19014.888671875
2021-01-21,18657.556640625
2021-01-22,17925.3125
2021-01-25,18679.814453125
2021-01-26,18927.0234375
2021-01-27,18909.44921875
2021-01-28,19149.625
2021-01-29,18042.470703125
2021-02-01,18160.21484375
2021-02-02,18159.62890625
2021-02-03,18218.2109375
2021-02-04,18215.869140625
2021-02-05,18511.107421875
2021-02-08,18381.646484375
2021-02-09,18217.0390625
2021-02-10,18214.6953125
2021-02-11,18769.44140625
2021-02-12,19026.607421875
2021-02-15,19454.236328125
2021-02-16,19911.15625
2021-02-17,19829.146484375
2021-02-18,19331.21875
2021-02-19,19623.53125
2021-02-22,19228.708984375
2021-02-23,18511.107421875
2021-02-24,18774.12890625
2021-02-25,18745.42578125
2021-02-26,18393.94921875
2021-03-01,18979.7421875
2021-03-02,19681.525390625
2021-03-03,20209.912109375
2021-03-04,19918.1875
2021-03-05,19836.17578125
2021-03-08,20028.31640625
2021-03-09,20721.89453125
2021-03-10,20912.27734375
2021-03-11,20267.318359375
2021-03-12,21030.0234375
2021-03-15,20994.875
2021-03-16,21375.05859375
2021-03-17,21615.818359375
2021-03-18,21506.275390625
2021-03-19,21147.18359375
2021-03-22,20972.03125
2021-03-23,20973.201171875
2021-03-24,21431.87890625
2021-03-25,21381.501953125
2021-03-26,22113.7421875
2021-03-29,22546.646484375
2021-03-30,22433.880859375
2021-03-31,22732.80078125
2021-04-01,23060.357421875
2021-04-05,22844.966796875
2021-04-06,23088.998046875
2021-04-07,23268.5859375
2021-04-08,23388.509765625
2021-04-09,23841.96484375
2021-04-12,23567.505859375
2021-04-13,23448.771484375
2021-04-14,23567.505859375
2021-04-15,23448.177734375
2021-04-16,23208.921875
2021-04-19,22905.826171875
2021-04-20,23507.841796875
2021-04-21,22911.794921875
2021-04-22,22076.48828125
2021-04-23,21956.5625
2021-04-26,22075.892578125
2021-04-27,21479.24609375
2021-04-28,20405.880859375
2021-04-29,20285.955078125
2021-04-30,19692.29296875
2021-05-03,20554.4453125
2021-05-04,21061.59375
2021-05-05,21061.59375
2021-05-06,20226.291015625
2021-05-07,20207.197265625
2021-05-10,20285.955078125
2021-05-11,20405.28515625
2021-05-12,19689.30859375
2021-05-13,20426.765625
2021-05-14,21121.85546875
2021-05-17,18734.67578125
2021-05-18,19092.06640625
2021-05-19,18901.736328125
2021-05-20,19410.078125
2021-05-24,19379.0546875
2021-05-25,19390.98828125
2021-05-26,19211.9921875
2021-05-27,19351.607421875
2021-05-28,20405.28515625
2021-05-31,20643.94140625
2021-06-01,20942.263671875
2021-06-02,20578.3125
2021-06-03,19503.751953125
2021-06-04,19241.826171875
2021-06-07,18794.939453125
2021-06-08,19092.6640625
2021-06-09,19825.34375
2021-06-10,19304.474609375
2021-06-11,19433.349609375
2021-06-14,19635.611328125
2021-06-15,19576.54296875
2021-06-16,19801.478515625
2021-06-17,19808.640625
2021-06-18,19272.25390625
2021-06-22,19331.3203125
2021-06-23,19092.6640625
2021-06-24,19325.35546875
2021-06-25,18675.01171875
2021-06-29,18500.193359375
2021-06-30,18496.61328125
2021-07-01,18901.138671875
2021-07-02,18793.146484375
2021-07-05,18423.8203125
2021-07-06,17541.384765625
2021-07-07,18078.365234375
2021-07-08,18078.365234375
2021-07-09,18406.51953125
2021-07-12,18078.365234375
2021-07-13,17745.4375
2021-07-14,17899.96875
2021-07-15,17778.84765625
2021-07-19,18854.005859375
2021-07-20,19283.591796875
2021-07-21,18704.845703125
2021-07-22,18675.01171875
2021-07-23,17929.203125
2021-07-26,17362.390625
2021-07-27,17690.544921875
2021-07-28,18060.466796875
2021-07-29,18494.228515625
2021-07-30,18675.01171875
2021-08-02,18417.26171875
2021-08-03,18115.357421875
2021-08-04,18530.02734375
2021-08-05,18581.93359375
2021-08-06,18854.005859375
2021-08-09,18376.091796875
2021-08-10,18412.486328125
2021-08-11,18572.986328125
2021-08-12,18263.921875
2021-08-13,18149.96484375
2021-08-16,17805.69921875
2021-08-17,18477.5234375
2021-08-18,19033.001953125
2021-08-19,19211.9921875
2021-08-20,19033.001953125
2021-08-23,19211.396484375
2021-08-24,19182.162109375
2021-08-25,19211.9921875
2021-08-26,19211.396484375
2021-08-27,19086.6953125
2021-08-30,19689.30859375
2021-08-31,20000.16015625
2021-09-01,19783.578125
2021-09-02,19510.31640625
2021-09-03,19683.341796875
2021-09-06,19253.7578125
2021-09-07,19182.162109375
2021-09-08,19080.134765625
2021-09-09,18879.66015625
2021-09-10,18913.669921875
2021-09-13,18371.9140625
2021-09-14,18317.0234375
2021-09-15,18794.341796875
2021-09-16,19152.328125
2021-09-20,18197.6953125
2021-09-21,18346.85546875
2021-09-22,18645.1796875
2021-09-23,18433.966796875
2021-09-24,18346.85546875
2021-09-27,17899.37109375
2021-09-28,17786.009765625
2021-09-29,17610.0
2021-09-30,17660.71484375
2021-10-01,18080.15625
2021-10-04,17813.455078125
2021-10-05,18165.4765625
2021-10-06,17869.541015625
2021-10-07,18121.919921875
2021-10-08,18230.509765625
2021-10-12,17247.23828125
2021-10-13,16645.8203125
2021-10-14,16109.4365234375
2021-10-15,15811.11328125
2021-10-18,15691.7822265625
2021-10-19,15124.9697265625
2021-10-20,15393.4599609375
2021-10-21,15930.44140625
2021-10-22,16167.908203125
2021-10-25,16998.435546875
2021-10-26,17362.390625
2021-10-27,17123.732421875
2021-10-28,16765.74609375
2021-10-29,17126.59765625
2021-11-02,17130.3515625
2021-11-03,17130.3515625
2021-11-04,18255.701171875
2021-11-05,18005.62109375
2021-11-08,17516.720703125
2021-11-09,18411.375
2021-11-10,18305.716796875
2021-11-11,18630.818359375
2021-11-12,18130.662109375
2021-11-15,17130.3515625
2021-11-16,16880.26953125
2021-11-17,17317.90625
2021-11-18,17498.58984375
2021-11-19,18124.41015625
2021-11-22,19693.025390625
2021-11-23,19910.591796875
2021-11-24,19068.455078125
2021-11-25,18599.55859375
2021-11-26,18443.2578125
2021-11-29,17505.466796875
2021-11-30,17505.466796875
2021-12-01,16880.26953125
2021-12-02,17130.3515625
2021-12-03,16880.89453125
2021-12-06,16877.14453125
2021-12-07,16743.978515625
2021-12-09,17192.8671875
2021-12-10,17067.830078125
2021-12-13,16754.60546875
2021-12-14,16505.154296875
2021-12-15,16880.89453125
2021-12-16,16949.669921875
2021-12-17,16692.712890625
2021-12-20,16004.998046875
2021-12-21,16067.517578125
2021-12-22,15848.07421875
2021-12-23,16030.0068359375
2021-12-24,16067.517578125
2021-12-27,15848.69921875
2021-12-28,15692.40234375
2021-12-29,15567.36328125
2021-12-30,15561.1083984375
2022-01-03,16008.125
2022-01-04,16567.673828125
2022-01-05,16808.37109375
2022-01-06,17130.3515625
2022-01-07,16805.248046875
2022-01-10,17005.30859375
2022-01-11,17224.126953125
2022-01-12,17504.83984375
2022-01-13,16894.65234375
2022-01-14,16942.791015625
2022-01-17,16808.37109375
2022-01-18,17030.318359375
2022-01-19,17224.126953125
2022-01-20,17192.8671875
2022-01-21,18193.181640625
2022-01-24,18149.41796875
2022-01-25,18380.740234375
2022-01-26,18255.701171875
2022-01-27,18621.439453125
2022-01-28,18380.740234375
2022-01-31,18131.912109375
2022-02-01,18693.33984375
2022-02-02,18505.779296875
2022-02-03,17881.208984375
2022-02-04,17505.466796875
2022-02-07,17574.240234375
2022-02-08,18130.662109375
2022-02-09,18505.779296875
2022-02-10,18474.521484375
2022-02-11,18943.416015625
2022-02-14,18755.857421875
2022-02-15,18924.66015625
2022-02-16,19131.599609375
2022-02-17,18755.857421875
2022-02-18,18505.779296875
2022-02-21,18412.0
2022-02-22,18443.2578125
2022-02-23,17644.259765625
2022-02-24,17411.685546875
2022-02-25,17724.28515625
2022-02-28,17862.453125
2022-03-01,17199.74609375
2022-03-02,17442.947265625
2022-03-03,17199.74609375
2022-03-04,17192.2421875
2022-03-07,17591.744140625
2022-03-08,17067.830078125
2022-03-09,17430.443359375
2022-03-10,16818.37890625
2022-03-11,17380.427734375
2022-03-14,17106.591796875
2022-03-15,16847.76171875
2022-03-16,17017.189453125
2022-03-17,17411.685546875
2022-03-18,17999.37109375
2022-03-21,18130.662109375
2022-03-22,17599.24609375
2022-03-23,17505.466796875
2022-03-24,18118.158203125
2022-03-25,18252.57421875
2022-03-28,17976.23828125
2022-03-29,18255.07421875
2022-03-30,17799.30859375
2022-03-31,17721.158203125
2022-04-01,17899.33984375
2022-04-04,18447.63671875
2022-04-05,18099.40234375
2022-04-06,18442.6328125
2022-04-07,18286.9609375
2022-04-08,18255.07421875
2022-04-11,18192.556640625
2022-04-12,18255.701171875
2022-04-13,17993.119140625
2022-04-14,17949.353515625
2022-04-18,17631.837890625
2022-04-19,17333.763671875
2022-04-20,17813.275390625
2022-04-21,18007.673828125
2022-04-22,17657.759765625
2022-04-25,17211.943359375
2022-04-26,16862.673828125
2022-04-27,17230.732421875
2022-04-28,17398.5625
2022-04-29,17100.486328125
2022-05-02,17382.36328125
2022-05-03,17250.173828125
2022-05-04,17482.798828125
2022-05-05,17042.814453125
2022-05-06,17010.416015625
2022-05-09,16847.771484375
2022-05-10,16329.3779296875
2022-05-11,16537.380859375
2022-05-12,16944.970703125
2022-05-13,17007.82421875
2022-05-16,17171.765625
2022-05-17,17913.712890625
2022-05-18,17495.759765625
2022-05-19,17496.408203125
2022-05-20,17754.958984375
2022-05-23,18273.349609375
2022-05-24,18532.546875
2022-05-25,18783.96875
2022-05-26,18856.54296875
2022-05-27,19115.08984375
2022-05-30,19303.0078125
2022-05-31,19828.529296875
2022-06-01,19958.12890625
2022-06-02,19898.51171875
2022-06-03,19893.328125
2022-06-06,19944.51953125
2022-06-07,20061.158203125
2022-06-08,19617.931640625
2022-06-09,19342.537109375
2022-06-10,19595.251953125
2022-06-13,19311.43359375
2022-06-14,18863.021484375
2022-06-15,19355.494140625
2022-06-16,19115.73828125
2022-06-17,19109.2578125
2022-06-20,18834.509765625
2022-06-22,18337.501953125
2022-06-23,17756.251953125
2022-06-24,17398.5625
2022-06-28,17456.880859375
2022-06-29,17913.712890625
2022-06-30,17406.33984375
2022-07-01,17657.111328125
2022-07-04,17550.19140625
2022-07-05,17482.15234375
2022-07-06,17366.162109375
2022-07-07,17618.87890625
2022-07-08,17657.759765625
2022-07-11,17398.5625
2022-07-12,17709.599609375
2022-07-13,17505.482421875
2022-07-14,18045.255859375
2022-07-15,18014.154296875
2022-07-18,17689.509765625
2022-07-19,17812.626953125
2022-07-20,17560.560546875
2022-07-21,17618.232421875
2022-07-22,17612.400390625
2022-07-25,17453.640625
2022-07-26,17366.162109375
2022-07-27,17365.513671875
2022-07-28,17272.205078125
2022-07-29,17617.583984375
2022-08-01,17683.677734375
2022-08-02,17689.509765625
2022-08-03,17333.763671875
2022-08-04,17559.912109375
2022-08-05,17612.400390625
2022-08-08,17708.951171875
2022-08-09,17496.408203125
2022-08-10,17515.201171875
2022-08-11,17366.162109375
2022-08-12,17754.958984375
2022-08-16,17949.353515625
2022-08-17,17752.365234375
2022-08-18,17625.357421875
2022-08-19,17612.400390625
2022-08-22,17463.361328125
2022-08-23,17528.162109375
2022-08-24,17574.169921875
2022-08-25,17949.353515625
2022-08-26,18202.072265625
2022-08-29,18949.28515625
2022-08-30,18984.375
2022-08-31,18528.189453125
2022-09-01,18668.5546875
2022-09-02,19651.814453125
2022-09-05,20156.42578125
2022-09-06,19780.94921875
2022-09-07,19089.650390625
2022-09-08,18668.5546875
2022-09-09,19088.94921875
2022-09-12,19194.923828125
2022-09-13,19433.546875
2022-09-14,19300.197265625
2022-09-15,18744.353515625
2022-09-20,18247.4609375
2022-09-21,18521.171875
2022-09-22,18527.48828125
2022-09-23,18184.294921875
2022-09-26,18001.8203125
2022-09-27,17876.896484375
2022-09-28,17637.57421875
2022-09-29,17405.970703125
2022-09-30,17264.904296875
2022-10-03,17474.751953125
2022-10-04,17966.73046875
2022-10-05,17896.546875
2022-10-06,18072.001953125
2022-10-07,17615.1171875
2022-10-11,16975.751953125
2022-10-12,16703.443359375
2022-10-13,16773.625
2022-10-14,16984.173828125
2022-10-17,17896.546875
2022-10-18,18383.61328125
2022-10-19,17966.73046875
2022-10-20,18212.369140625
2022-10-21,18352.734375
2022-10-24,18247.4609375
2022-10-25,18519.76953125
2022-10-26,18456.603515625
2022-10-27,18404.669921875
2022-10-28,18450.98828125
2022-11-02,18349.224609375
2022-11-03,17847.419921875
2022-11-04,18056.564453125
2022-11-07,18387.123046875
2022-11-08,18457.3046875
2022-11-09,18386.419921875
2022-11-10,18283.251953125
2022-11-11,18246.056640625
2022-11-14,18072.001953125
2022-11-15,18201.841796875
2022-11-16,18247.4609375
2022-11-17,18352.033203125
2022-11-18,18317.642578125
2022-11-21,18247.4609375
2022-11-22,18177.27734375
2022-11-23,17896.546875
2022-11-24,17650.205078125
2022-11-25,17702.142578125
2022-11-28,17401.759765625
2022-11-29,17201.740234375
2022-11-30,16924.51953125
2022-12-01,16984.173828125
2022-12-02,16985.578125
2022-12-05,16843.80859375
2022-12-06,16836.7890625
2022-12-07,16703.443359375
2022-12-09,16843.80859375
2022-12-12,16893.638671875
2022-12-13,17096.466796875
2022-12-14,17468.43359375
2022-12-15,17489.486328125
2022-12-16,17489.486328125
2022-12-19,17208.7578125
2022-12-20,17409.48046875
2022-12-21,17280.345703125
2022-12-22,17177.177734375
2022-12-23,17217.181640625
2022-12-26,16914.693359375
2022-12-27,16871.181640625
2022-12-28,16844.509765625
2022-12-29,17117.521484375
2022-12-30,17117.521484375
2023-01-03,16984.173828125
2023-01-04,17054.357421875
2023-01-05,17250.869140625
2023-01-06,17391.234375
2023-01-09,17124.5390625
2023-01-10,17054.357421875
2023-01-11,17264.203125
2023-01-12,17327.369140625
2023-01-13,17082.4296875
2023-01-16,16913.9921875
2023-01-17,16499.9140625
2023-01-18,16787.6640625
2023-01-19,16710.462890625
2023-01-20,16862.056640625
2023-01-23,17005.228515625
2023-01-24,16878.900390625
2023-01-25,16911.1875
2023-01-26,17124.5390625
2023-01-27,17089.447265625
2023-01-30,17087.341796875
2023-01-31,16843.80859375
2023-02-01,17124.5390625
2023-02-02,17440.361328125
2023-02-03,17530.193359375
2023-02-06,17545.63671875
2023-02-07,17545.63671875
2023-02-08,17650.908203125
2023-02-09,17686.0
2023-02-10,17826.3671875
2023-02-13,17629.853515625
2023-02-14,17637.57421875
2023-02-15,17794.78125
2023-02-16,18338.697265625
2023-02-17,18247.4609375
2023-02-20,18107.794921875
2023-02-21,17966.73046875
2023-02-22,18247.4609375
2023-02-23,18247.4609375
2023-02-24,18142.185546875
2023-02-27,18142.185546875
2023-02-28,18177.27734375
2023-03-01,18170.259765625
2023-03-02,18246.759765625
2023-03-03,18149.90625
2023-03-06,18580.828125
2023-03-07,18580.828125
2023-03-08,18387.82421875
2023-03-09,18633.466796875
2023-03-10,18415.8984375
2023-03-13,17895.845703125
2023-03-14,17563.181640625
2023-03-15,17099.2734375
2023-03-16,16788.365234375
2023-03-17,16283.7509765625
2023-03-20,16085.8369140625
2023-03-21,16633.26171875
2023-03-22,16457.8046875
2023-03-23,16450.0859375
2023-03-24,16352.53125
2023-03-27,16309.01953125
2023-03-28,16212.16796875
2023-03-29,16728.005859375
2023-03-30,17298.716796875
2023-03-31,17451.50390625
2023-04-03,17345.900390625
2023-04-04,17038.82421875
2023-04-05,17338.41015625
2023-04-06,17681.43359375
2023-04-10,17551.86328125
2023-04-11,17375.857421875
2023-04-12,17593.056640625
2023-04-13,17749.58984375
2023-04-14,17611.03125
2023-04-17,17749.58984375
2023-04-18,17640.23828125
2023-04-19,17651.4765625
2023-04-20,17787.037109375
2023-04-21,17600.544921875
2023-04-24,17342.904296875
2023-04-25,17450.75390625
2023-04-26,17825.234375
2023-04-27,18258.880859375
2023-04-28,18237.16015625
2023-05-02,17855.19140625
2023-05-03,18079.880859375
2023-05-04,17975.025390625
2023-05-05,17975.025390625
2023-05-08,18723.986328125
2023-05-09,18611.640625
2023-05-10,18237.91015625
2023-05-11,18289.58984375
2023-05-12,18349.505859375
2023-05-15,17975.7734375
2023-05-16,17600.544921875
2023-05-17,17891.142578125
2023-05-18,18044.6796875
2023-05-19,18162.265625
2023-05-22,18574.193359375
2023-05-23,18574.193359375
2023-05-24,17959.298828125
2023-05-25,18184.734375
2023-05-26,18312.056640625
2023-05-29,18087.369140625
2023-05-30,18158.51953125
2023-05-31,17832.724609375
2023-06-01,17675.443359375
2023-06-02,17862.681640625
2023-06-05,17828.978515625
2023-06-06,18341.267578125
2023-06-07,17900.12890625
2023-06-08,18012.47265625
2023-06-09,18012.47265625
2023-06-12,18049.921875
2023-06-13,18162.265625
2023-06-14,18265.62109375
2023-06-15,18304.56640625
2023-06-16,18199.71484375
2023-06-19,18020.712890625
2023-06-20,17974.275390625
2023-06-22,17975.7734375
2023-06-23,17866.42578125
2023-06-27,17825.982421875
2023-06-28,17973.52734375
2023-06-29,17984.76171875
2023-06-30,18348.0078125
2023-07-03,18137.548828125
2023-07-04,18461.84765625
2023-07-05,17978.76953125
2023-07-06,18214.69140625
2023-07-07,19061.765625
2023-07-10,19520.4296875
2023-07-11,19482.39453125
2023-07-12,19735.962890625
2023-07-13,19318.421875
2023-07-14,19821.330078125
2023-07-17,20210.9765625
2023-07-18,20141.669921875
2023-07-19,20100.25390625
2023-07-20,20369.87890625
2023-07-21,20796.71875
2023-07-24,20875.322265625
2023-07-25,21206.650390625
2023-07-26,21299.626953125
2023-07-27,21295.400390625
2023-07-28,21215.103515625
2023-07-31,21299.626953125
2023-08-01,21383.302734375
2023-08-02,21075.642578125
2023-08-03,20834.751953125
2023-08-04,21430.634765625
2023-08-07,21637.712890625
2023-08-08,20963.2265625
2023-08-09,21636.869140625
2023-08-10,21426.408203125
2023-08-11,21554.03515625
2023-08-14,21299.626953125
2023-08-16,21446.6953125
