Date,APOLLOHOSP.NS
2016-06-07,1312.5958251953125
2016-06-08,1323.439697265625
2016-06-09,1350.4276123046875
2016-06-10,1318.0904541015625
2016-06-13,1282.495361328125
2016-06-14,1289.30322265625
2016-06-15,1286.045166015625
2016-06-16,1271.7001953125
2016-06-17,1259.397216796875
2016-06-20,1264.3572998046875
2016-06-21,1271.3111572265625
2016-06-22,1270.4844970703125
2016-06-23,1267.3236083984375
2016-06-24,1270.19287109375
2016-06-27,1267.0804443359375
2016-06-28,1282.932861328125
2016-06-29,1279.5775146484375
2016-06-30,1279.3834228515625
2016-07-01,1293.3392333984375
2016-07-04,1306.6146240234375
2016-07-05,1308.3651123046875
2016-07-07,1319.987060546875
2016-07-08,1332.5814208984375
2016-07-11,1324.55810546875
2016-07-12,1340.847900390625
2016-07-13,1352.76171875
2016-07-14,1333.1650390625
2016-07-15,1341.5772705078125
2016-07-18,1324.3148193359375
2016-07-19,1304.5721435546875
2016-07-20,1296.84033203125
2016-07-21,1296.4027099609375
2016-07-22,1297.56982421875
2016-07-25,1315.804931640625
2016-07-26,1317.798828125
2016-07-27,1319.8411865234375
2016-07-28,1310.9423828125
2016-07-29,1324.5091552734375
2016-08-01,1335.88818359375
2016-08-02,1324.1201171875
2016-08-03,1303.4052734375
2016-08-04,1321.202392578125
2016-08-05,1325.0440673828125
2016-08-08,1366.7664794921875
2016-08-09,1363.8486328125
2016-08-10,1342.550048828125
2016-08-11,1344.689697265625
2016-08-12,1376.832275390625
2016-08-16,1373.42822265625
2016-08-17,1373.7685546875
2016-08-18,1361.3203125
2016-08-19,1354.6094970703125
2016-08-22,1336.0826416015625
2016-08-23,1316.72900390625
2016-08-24,1320.66748046875
2016-08-25,1318.28515625
2016-08-26,1314.881103515625
2016-08-29,1304.474853515625
2016-08-30,1305.3988037109375
2016-08-31,1312.887451171875
2016-09-01,1319.4520263671875
2016-09-02,1336.5203857421875
2016-09-06,1366.328857421875
2016-09-07,1338.95166015625
2016-09-08,1326.8433837890625
2016-09-09,1315.951171875
2016-09-12,1276.903076171875
2016-09-14,1258.9598388671875
2016-09-15,1243.7882080078125
2016-09-16,1269.6578369140625
2016-09-19,1264.5517578125
2016-09-20,1261.7314453125
2016-09-21,1275.8333740234375
2016-09-22,1305.15576171875
2016-09-23,1302.481201171875
2016-09-26,1300.2442626953125
2016-09-27,1320.57080078125
2016-09-28,1321.7862548828125
2016-09-29,1299.3204345703125
2016-09-30,1277.3409423828125
2016-10-03,1306.1280517578125
2016-10-04,1319.8897705078125
2016-10-05,1306.9061279296875
2016-10-06,1302.0921630859375
2016-10-07,1283.37060546875
2016-10-10,1307.1495361328125
2016-10-13,1309.5323486328125
2016-10-14,1291.005126953125
2016-10-17,1312.0120849609375
2016-10-18,1340.3131103515625
2016-10-19,1327.71875
2016-10-20,1316.5828857421875
2016-10-21,1332.532958984375
2016-10-24,1287.1634521484375
2016-10-25,1284.1490478515625
2016-10-26,1292.269287109375
2016-10-27,1294.5550537109375
2016-10-28,1303.21044921875
2016-11-01,1301.071044921875
2016-11-02,1265.62158203125
2016-11-03,1244.3231201171875
2016-11-04,1250.3040771484375
2016-11-07,1245.392822265625
2016-11-08,1244.03125
2016-11-09,1261.14794921875
2016-11-10,1268.9771728515625
2016-11-11,1230.9990234375
2016-11-15,1156.8912353515625
2016-11-16,1139.8719482421875
2016-11-17,1136.6622314453125
2016-11-18,1163.4071044921875
2016-11-21,1116.141357421875
2016-11-22,1146.241943359375
2016-11-23,1157.6690673828125
2016-11-24,1198.7591552734375
2016-11-25,1169.77734375
2016-11-28,1202.8924560546875
2016-11-29,1191.6595458984375
2016-11-30,1162.4832763671875
2016-12-01,1174.056884765625
2016-12-02,1165.0606689453125
2016-12-05,1165.9842529296875
2016-12-06,1184.5601806640625
2016-12-07,1192.486328125
2016-12-08,1190.49267578125
2016-12-09,1191.4649658203125
2016-12-12,1192.82666015625
2016-12-13,1203.71923828125
2016-12-14,1204.010986328125
2016-12-15,1174.39697265625
2016-12-16,1182.468994140625
2016-12-19,1162.775146484375
2016-12-20,1147.408935546875
2016-12-21,1147.45751953125
2016-12-22,1127.4718017578125
2016-12-23,1105.2005615234375
2016-12-26,1095.0858154296875
2016-12-27,1109.7711181640625
2016-12-28,1123.289794921875
2016-12-29,1128.298583984375
2016-12-30,1147.5062255859375
2017-01-02,1156.550537109375
2017-01-03,1172.3546142578125
2017-01-04,1187.42919921875
2017-01-05,1174.105224609375
2017-01-06,1163.650390625
2017-01-09,1158.00927734375
2017-01-10,1164.0394287109375
2017-01-11,1166.3734130859375
2017-01-12,1172.8895263671875
2017-01-13,1154.800048828125
2017-01-16,1144.2967529296875
2017-01-17,1135.05712890625
2017-01-18,1142.3515625
2017-01-19,1147.45751953125
2017-01-20,1122.9981689453125
2017-01-23,1117.3572998046875
2017-01-24,1142.1571044921875
2017-01-25,1188.3043212890625
2017-01-27,1198.710693359375
2017-01-30,1205.5670166015625
2017-01-31,1196.2791748046875
2017-02-01,1201.38525390625
2017-02-02,1196.4251708984375
2017-02-03,1230.4156494140625
2017-02-06,1232.166015625
2017-02-07,1222.489501953125
2017-02-08,1202.2603759765625
2017-02-09,1206.6368408203125
2017-02-10,1192.3406982421875
2017-02-13,1183.4415283203125
2017-02-14,1212.7152099609375
2017-02-15,1197.7867431640625
2017-02-16,1220.9815673828125
2017-02-17,1237.028564453125
2017-02-20,1243.3018798828125
2017-02-21,1248.6510009765625
2017-02-22,1289.7894287109375
2017-02-23,1287.2608642578125
2017-02-27,1257.549560546875
2017-02-28,1265.913330078125
2017-03-01,1289.4490966796875
2017-03-02,1284.2947998046875
2017-03-03,1212.180419921875
2017-03-06,1216.313720703125
2017-03-07,1225.552978515625
2017-03-08,1214.66015625
2017-03-09,1191.85400390625
2017-03-10,1172.4521484375
2017-03-14,1167.1031494140625
2017-03-15,1179.6002197265625
2017-03-16,1192.388916015625
2017-03-17,1182.8095703125
2017-03-20,1178.481689453125
2017-03-21,1161.7540283203125
2017-03-22,1151.00732421875
2017-03-23,1152.660400390625
2017-03-24,1146.1446533203125
2017-03-27,1133.2095947265625
2017-03-28,1126.4017333984375
2017-03-29,1119.837158203125
2017-03-30,1124.0191650390625
2017-03-31,1133.1610107421875
2017-04-03,1140.60107421875
2017-04-05,1128.00634765625
2017-04-06,1113.7587890625
2017-04-07,1130.194580078125
2017-04-10,1142.5946044921875
2017-04-11,1149.4996337890625
2017-04-12,1140.3580322265625
2017-04-13,1143.275390625
2017-04-17,1142.789306640625
2017-04-18,1133.4041748046875
2017-04-19,1119.593994140625
2017-04-20,1127.56884765625
2017-04-21,1135.4952392578125
2017-04-24,1130.7296142578125
2017-04-25,1135.6898193359375
2017-04-26,1183.9764404296875
2017-04-27,1211.2078857421875
2017-04-28,1199.391357421875
2017-05-02,1194.5771484375
2017-05-03,1189.6173095703125
2017-05-04,1209.3599853515625
2017-05-05,1230.7073974609375
2017-05-08,1232.0203857421875
2017-05-09,1243.9339599609375
2017-05-10,1268.782470703125
2017-05-11,1284.440185546875
2017-05-12,1273.2559814453125
2017-05-15,1270.4359130859375
2017-05-16,1273.7908935546875
2017-05-17,1245.0523681640625
2017-05-18,1212.180419921875
2017-05-19,1226.37939453125
2017-05-22,1226.4283447265625
2017-05-23,1198.3214111328125
2017-05-24,1184.94921875
2017-05-25,1172.1597900390625
2017-05-26,1183.9278564453125
2017-05-29,1179.7462158203125
2017-05-30,1174.4942626953125
2017-05-31,1177.849365234375
2017-06-01,1218.939453125
2017-06-02,1229.345703125
2017-06-05,1236.0562744140625
2017-06-06,1270.7762451171875
2017-06-07,1271.9918212890625
2017-06-08,1290.0814208984375
2017-06-09,1315.3673095703125
2017-06-12,1304.5235595703125
2017-06-13,1292.0263671875
2017-06-14,1289.643798828125
2017-06-15,1265.4757080078125
2017-06-16,1253.46484375
2017-06-19,1229.491455078125
2017-06-20,1231.4854736328125
2017-06-21,1238.828125
2017-06-22,1252.9786376953125
2017-06-23,1244.9066162109375
2017-06-27,1244.4688720703125
2017-06-28,1241.3079833984375
2017-06-29,1243.7393798828125
2017-06-30,1239.5576171875
2017-07-03,1246.6572265625
2017-07-04,1237.6611328125
2017-07-05,1239.9952392578125
2017-07-06,1224.3369140625
2017-07-07,1213.3472900390625
2017-07-10,1214.5631103515625
2017-07-11,1200.412841796875
2017-07-12,1197.05712890625
2017-07-13,1215.681396484375
2017-07-14,1218.6962890625
2017-07-17,1204.9349365234375
2017-07-18,1213.4931640625
2017-07-19,1215.8275146484375
2017-07-20,1199.634521484375
2017-07-21,1232.9442138671875
2017-07-24,1256.5770263671875
2017-07-25,1258.765625
2017-07-26,1257.2578125
2017-07-27,1262.169189453125
2017-07-28,1238.6822509765625
2017-07-31,1224.4344482421875
2017-08-01,1232.992919921875
2017-08-02,1242.4749755859375
2017-08-03,1232.75
2017-08-04,1223.5589599609375
2017-08-07,1233.2359619140625
2017-08-08,1216.7027587890625
2017-08-09,1187.0400390625
2017-08-10,1180.4755859375
2017-08-11,1183.8306884765625
2017-08-14,1158.5445556640625
2017-08-16,1127.617431640625
2017-08-17,1071.2099609375
2017-08-18,1038.9215087890625
2017-08-21,1022.4364624023438
2017-08-22,1068.3408203125
2017-08-23,1062.602783203125
2017-08-24,1053.4610595703125
2017-08-28,1062.651611328125
2017-08-29,1047.4798583984375
2017-08-30,1062.5057373046875
2017-08-31,1052.8773193359375
2017-09-01,1060.6092529296875
2017-09-04,1081.2271728515625
2017-09-05,1072.6201171875
2017-09-06,1068.0977783203125
2017-09-07,1080.419189453125
2017-09-08,1068.8800048828125
2017-09-11,1071.422607421875
2017-09-12,1070.3958740234375
2017-09-13,1046.4375
2017-09-14,1039.59228515625
2017-09-15,1037.587646484375
2017-09-18,1036.8543701171875
2017-09-19,1033.9697265625
2017-09-20,1042.8192138671875
2017-09-21,1037.6854248046875
2017-09-22,1011.8203125
2017-09-25,987.1287231445312
2017-09-26,988.546630859375
2017-09-27,983.461669921875
2017-09-28,970.455810546875
2017-09-29,982.777099609375
2017-10-03,1030.0579833984375
2017-10-04,1026.0487060546875
2017-10-05,1056.6563720703125
2017-10-06,1039.983642578125
2017-10-09,1029.1778564453125
2017-10-10,1064.235107421875
2017-10-11,1052.7935791015625
2017-10-12,1050.006591796875
2017-10-13,1051.91357421875
2017-10-16,1057.732177734375
2017-10-17,1046.5355224609375
2017-10-18,1039.8367919921875
2017-10-19,1034.7027587890625
2017-10-23,1038.956787109375
2017-10-24,1033.920654296875
2017-10-25,1011.28271484375
2017-10-26,1000.476806640625
2017-10-27,1003.8506469726562
2017-10-30,1008.7401733398438
2017-10-31,1015.5852661132812
2017-11-01,1010.9891357421875
2017-11-02,1010.01123046875
2017-11-03,1000.085693359375
2017-11-06,989.8668212890625
2017-11-07,980.8702392578125
2017-11-08,967.1309814453125
2017-11-09,973.6826782226562
2017-11-10,978.1321411132812
2017-11-13,974.6117553710938
2017-11-14,964.1483764648438
2017-11-15,975.6874389648438
2017-11-16,999.4500732421875
2017-11-17,1031.5247802734375
2017-11-20,1036.169677734375
2017-11-21,1083.3040771484375
2017-11-22,1124.0816650390625
2017-11-23,1114.3521728515625
2017-11-24,1119.8770751953125
2017-11-27,1106.968994140625
2017-11-28,1084.6729736328125
2017-11-29,1081.641357421875
2017-11-30,1081.8372802734375
2017-12-01,1122.8594970703125
2017-12-04,1130.8782958984375
2017-12-05,1140.3148193359375
2017-12-06,1128.9710693359375
2017-12-07,1146.5732421875
2017-12-08,1164.3709716796875
2017-12-11,1163.783935546875
2017-12-12,1163.8818359375
2017-12-13,1157.4278564453125
2017-12-14,1180.2125244140625
2017-12-15,1171.607177734375
2017-12-18,1146.91552734375
2017-12-19,1148.7244873046875
2017-12-20,1147.6978759765625
2017-12-21,1166.9622802734375
2017-12-22,1152.489501953125
2017-12-26,1153.516357421875
2017-12-27,1173.51416015625
2017-12-28,1205.0020751953125
2017-12-29,1178.1591796875
2018-01-01,1175.958984375
2018-01-02,1165.5931396484375
2018-01-03,1150.485107421875
2018-01-04,1134.4476318359375
2018-01-05,1169.84716796875
2018-01-08,1154.592041015625
2018-01-09,1146.426513671875
2018-01-10,1146.231201171875
2018-01-11,1146.4754638671875
2018-01-12,1137.6256103515625
2018-01-15,1153.369384765625
2018-01-16,1121.832763671875
2018-01-17,1100.80810546875
2018-01-18,1091.7626953125
2018-01-19,1114.205322265625
2018-01-22,1142.9552001953125
2018-01-23,1121.1480712890625
2018-01-24,1086.237548828125
2018-01-25,1108.631103515625
2018-01-29,1113.520751953125
2018-01-30,1114.8408203125
2018-01-31,1137.087890625
2018-02-01,1191.60498046875
2018-02-02,1131.3670654296875
2018-02-05,1104.5731201171875
2018-02-06,1115.6719970703125
2018-02-07,1107.6533203125
2018-02-08,1106.7730712890625
2018-02-09,1097.874267578125
2018-02-12,1126.086669921875
2018-02-14,1165.4464111328125
2018-02-15,1181.2391357421875
2018-02-16,1116.60107421875
2018-02-19,1159.97021484375
2018-02-20,1172.7318115234375
2018-02-21,1184.41748046875
2018-02-22,1218.88818359375
2018-02-23,1204.3663330078125
2018-02-26,1208.2291259765625
2018-02-27,1170.238037109375
2018-02-28,1176.44775390625
2018-03-01,1157.3302001953125
2018-03-05,1142.0751953125
2018-03-06,1135.132080078125
2018-03-07,1126.8687744140625
2018-03-08,1136.9898681640625
2018-03-09,1123.641845703125
2018-03-12,1104.6708984375
2018-03-13,1071.6671142578125
2018-03-14,1066.0443115234375
2018-03-15,1071.7650146484375
2018-03-16,1047.953369140625
2018-03-19,1032.8448486328125
2018-03-20,1019.7410888671875
2018-03-21,1005.7084350585938
2018-03-22,999.6944580078125
2018-03-23,986.0530395507812
2018-03-26,982.8259887695312
2018-03-27,1007.0775756835938
2018-03-28,1041.1082763671875
2018-04-02,1073.9161376953125
2018-04-03,1071.6180419921875
2018-04-04,1043.3570556640625
2018-04-05,1059.7369384765625
2018-04-06,1052.5003662109375
2018-04-09,1037.6365966796875
2018-04-10,1062.2794189453125
2018-04-11,1085.01513671875
2018-04-12,1052.2071533203125
2018-04-13,1058.4166259765625
2018-04-16,1069.613525390625
2018-04-17,1059.4923095703125
2018-04-18,1052.3050537109375
2018-04-19,1097.1900634765625
2018-04-20,1108.9246826171875
2018-04-23,1107.164306640625
2018-04-24,1082.3751220703125
2018-04-25,1064.1861572265625
2018-04-26,1053.0872802734375
2018-04-27,1048.6865234375
2018-04-30,1066.87548828125
2018-05-02,1056.1676025390625
2018-05-03,1045.655029296875
2018-05-04,1077.0455322265625
2018-05-07,1056.9989013671875
2018-05-08,1047.904296875
2018-05-09,1022.3815307617188
2018-05-10,1001.5036010742188
2018-05-11,1021.7947998046875
2018-05-14,1001.0635986328125
2018-05-15,1018.7634887695312
2018-05-16,1006.6864013671875
2018-05-17,995.2940063476562
2018-05-18,994.1695556640625
2018-05-21,961.7525024414062
2018-05-22,946.8885498046875
2018-05-23,942.6347045898438
2018-05-24,945.1774291992188
2018-05-25,971.9225463867188
2018-05-28,963.3660278320312
2018-05-29,982.6793212890625
2018-05-30,965.8107299804688
2018-05-31,929.33544921875
2018-06-01,906.5996704101562
2018-06-04,920.3389282226562
2018-06-05,919.0187377929688
2018-06-06,909.5333251953125
2018-06-07,949.2844848632812
2018-06-08,995.8807983398438
2018-06-11,977.3009643554688
2018-06-12,960.6768798828125
2018-06-13,953.6361694335938
2018-06-14,948.4531860351562
2018-06-15,1010.40234375
2018-06-18,1029.666748046875
2018-06-19,1036.7564697265625
2018-06-20,1024.972900390625
2018-06-21,1001.2592163085938
2018-06-22,998.8634033203125
2018-06-25,1008.7889404296875
2018-06-26,999.7924194335938
2018-06-27,997.8854370117188
2018-06-28,990.0133666992188
2018-06-29,1024.2884521484375
2018-07-02,1040.961181640625
2018-07-03,1040.2769775390625
2018-07-04,1057.976806640625
2018-07-05,1024.972900390625
2018-07-06,994.2672119140625
2018-07-09,977.9365234375
2018-07-10,986.24853515625
2018-07-11,976.8119506835938
2018-07-12,978.5233154296875
2018-07-13,953.2937622070312
2018-07-16,919.8988647460938
2018-07-17,955.689697265625
2018-07-18,948.2577514648438
2018-07-19,932.85595703125
2018-07-20,908.9954223632812
2018-07-23,932.6603393554688
2018-07-24,918.6277465820312
2018-07-25,919.0187377929688
2018-07-26,916.6229248046875
2018-07-27,913.2003173828125
2018-07-30,910.853515625
2018-07-31,930.851318359375
2018-08-01,931.8291625976562
2018-08-02,939.3099365234375
2018-08-03,949.0398559570312
2018-08-06,959.6011962890625
2018-08-07,945.9595947265625
2018-08-08,950.2623901367188
2018-08-09,942.24365234375
2018-08-10,923.0281982421875
2018-08-13,1044.970703125
2018-08-14,1106.1865234375
2018-08-16,1115.2808837890625
2018-08-17,1162.90380859375
2018-08-20,1174.5899658203125
2018-08-21,1155.716552734375
2018-08-23,1122.175048828125
2018-08-24,1171.2161865234375
2018-08-27,1170.3359375
2018-08-28,1146.8177490234375
2018-08-29,1167.059814453125
2018-08-30,1165.8375244140625
2018-08-31,1156.547607421875
2018-09-03,1147.4044189453125
2018-09-04,1153.516357421875
2018-09-05,1110.6358642578125
2018-09-06,1092.9849853515625
2018-09-07,1133.5673828125
2018-09-10,1105.501953125
2018-09-11,1083.8907470703125
2018-09-12,1085.3150634765625
2018-09-14,1096.9554443359375
2018-09-17,1099.4112548828125
2018-09-18,1100.0987548828125
2018-09-19,1051.9654541015625
2018-09-21,1025.7864990234375
2018-09-24,999.018310546875
2018-09-25,1027.6036376953125
2018-09-26,1024.8533935546875
2018-09-27,1048.674560546875
2018-09-28,1023.82177734375
2018-10-01,1045.236328125
2018-10-03,1052.3582763671875
2018-10-04,1028.6842041015625
2018-10-05,1038.5074462890625
2018-10-08,1062.77099609375
2018-10-09,1079.2738037109375
2018-10-10,1102.8492431640625
2018-10-11,1101.3271484375
2018-10-12,1111.985107421875
2018-10-15,1112.9671630859375
2018-10-16,1089.3916015625
2018-10-17,1103.83154296875
2018-10-19,1101.621337890625
2018-10-22,1112.5740966796875
2018-10-23,1123.232421875
2018-10-24,1106.4840087890625
2018-10-25,1089.98095703125
2018-10-26,1063.7041015625
2018-10-29,1122.643310546875
2018-10-30,1145.973388671875
2018-10-31,1120.8751220703125
2018-11-01,1151.6707763671875
2018-11-02,1133.399658203125
2018-11-05,1143.95947265625
2018-11-06,1107.417236328125
2018-11-07,1111.690185546875
2018-11-09,1128.488037109375
2018-11-12,1116.6510009765625
2018-11-13,1123.3798828125
2018-11-14,1147.3975830078125
2018-11-15,1239.7845458984375
2018-11-16,1211.6903076171875
2018-11-19,1203.3897705078125
2018-11-20,1171.7098388671875
2018-11-21,1191.8963623046875
2018-11-22,1192.78076171875
2018-11-26,1228.0458984375
2018-11-27,1211.3958740234375
2018-11-28,1209.6763916015625
2018-11-29,1223.822021484375
2018-11-30,1242.43701171875
2018-12-03,1269.3524169921875
2018-12-04,1221.562744140625
2018-12-05,1209.4310302734375
2018-12-06,1167.8787841796875
2018-12-07,1187.6234130859375
2018-12-10,1155.79638671875
2018-12-11,1158.9400634765625
2018-12-12,1194.008544921875
2018-12-13,1200.541015625
2018-12-14,1226.228759765625
2018-12-17,1195.5313720703125
2018-12-18,1204.421142578125
2018-12-19,1222.6922607421875
2018-12-20,1245.1383056640625
2018-12-21,1230.2562255859375
2018-12-24,1246.90625
2018-12-26,1241.7984619140625
2018-12-27,1220.8260498046875
2018-12-28,1219.8927001953125
2018-12-31,1236.052001953125
2019-01-01,1244.0087890625
2019-01-02,1236.493896484375
2019-01-03,1244.254150390625
2019-01-04,1270.13818359375
2019-01-07,1259.4310302734375
2019-01-08,1227.4075927734375
2019-01-09,1244.990966796875
2019-01-10,1262.6728515625
2019-01-11,1269.8436279296875
2019-01-14,1299.2149658203125
2019-01-15,1305.6492919921875
2019-01-16,1323.7730712890625
2019-01-17,1329.0283203125
2019-01-18,1342.1422119140625
2019-01-21,1302.60400390625
2019-01-22,1270.9241943359375
2019-01-23,1270.9735107421875
2019-01-24,1291.405517578125
2019-01-25,1269.4508056640625
2019-01-28,1243.41943359375
2019-01-29,1276.6707763671875
2019-01-30,1296.26806640625
2019-01-31,1302.2109375
2019-02-01,1317.5352783203125
2019-02-04,1273.8221435546875
2019-02-05,1268.0264892578125
2019-02-06,1280.992919921875
2019-02-07,1272.9378662109375
2019-02-08,1235.6097412109375
2019-02-11,1102.0634765625
2019-02-12,1112.23046875
2019-02-14,1131.97509765625
2019-02-15,1122.5941162109375
2019-02-18,1097.1026611328125
2019-02-19,1096.6607666015625
2019-02-20,1109.6273193359375
2019-02-21,1131.8277587890625
2019-02-22,1125.9339599609375
2019-02-25,1166.454345703125
2019-02-26,1136.8865966796875
2019-02-27,1128.979248046875
2019-02-28,1120.7276611328125
2019-03-01,1131.484130859375
2019-03-05,1170.82568359375
2019-03-06,1171.6607666015625
2019-03-07,1165.96337890625
2019-03-08,1151.1795654296875
2019-03-11,1182.760986328125
2019-03-12,1136.78857421875
2019-03-13,1097.839599609375
2019-03-14,1111.9359130859375
2019-03-15,1104.273681640625
2019-03-18,1099.8533935546875
2019-03-19,1119.745361328125
2019-03-20,1145.3837890625
2019-03-22,1130.2559814453125
2019-03-25,1126.76904296875
2019-03-26,1131.5333251953125
2019-03-27,1133.350341796875
2019-03-28,1162.0340576171875
2019-04-01,1247.053955078125
2019-04-02,1233.10498046875
2019-04-03,1237.47607421875
2019-04-04,1234.0380859375
