Date,LDO.MI
2016-01-26,10.097824096679688
2016-01-27,9.713229179382324
2016-01-28,9.623790740966797
2016-01-29,9.775837898254395
2016-02-01,9.793725967407227
2016-02-02,9.507516860961914
2016-02-03,9.328636169433594
2016-02-04,9.158698081970215
2016-02-05,8.617585182189941
2016-02-08,8.232990264892578
2016-02-09,7.969142436981201
2016-02-10,8.295598983764648
2016-02-11,7.718708038330078
2016-02-12,7.924420356750488
2016-02-15,8.309013366699219
2016-02-16,8.219574928283691
2016-02-17,8.326904296875
2016-02-18,8.434232711791992
2016-02-19,8.322432518005371
2016-02-22,8.447648048400879
2016-02-23,8.492368698120117
2016-02-24,8.161438941955566
2016-02-25,8.20168685913086
2016-02-26,8.358207702636719
2016-02-29,8.528143882751465
2016-03-01,9.11397933959961
2016-03-02,8.944042205810547
2016-03-03,8.961931228637695
2016-03-04,8.908266067504883
2016-03-07,8.791993141174316
2016-03-08,8.970874786376953
2016-03-09,9.024539947509766
2016-03-10,8.818825721740723
2016-03-11,9.427020072937012
2016-03-14,9.704285621643066
2016-03-15,9.605901718139648
2016-03-16,9.802671432495117
2016-03-17,9.641676902770996
2016-03-18,9.990495681762695
2016-03-21,9.972607612609863
2016-03-22,10.079935073852539
2016-03-23,10.053104400634766
2016-03-24,10.044160842895508
2016-03-29,10.008382797241211
2016-03-30,10.11571216583252
2016-03-31,9.972607612609863
2016-04-01,9.865277290344238
2016-04-04,10.160432815551758
2016-04-05,9.927887916564941
2016-04-06,9.936830520629883
2016-04-07,9.579069137573242
2016-04-08,9.802671432495117
2016-04-11,9.856334686279297
2016-04-12,9.507516860961914
2016-04-13,9.784781455993652
2016-04-14,9.722173690795898
2016-04-15,9.713229179382324
2016-04-18,9.892110824584961
2016-04-19,9.892110824584961
2016-04-20,9.874222755432129
2016-04-21,9.793725967407227
2016-04-22,9.793725967407227
2016-04-25,9.838448524475098
2016-04-26,9.883167266845703
2016-04-27,10.14254379272461
2016-04-28,10.1693754196167
2016-04-29,9.865277290344238
2016-05-02,9.829503059387207
2016-05-03,9.740062713623047
2016-05-04,9.856334686279297
2016-05-05,9.561180114746094
2016-05-06,9.292859077453613
2016-05-09,9.176587104797363
2016-05-10,9.283915519714355
2016-05-11,9.632733345031738
2016-05-12,9.570125579833984
2016-05-13,9.561180114746094
2016-05-16,9.552237510681152
2016-05-17,9.364412307739258
2016-05-18,9.453853607177734
2016-05-19,9.427020072937012
2016-05-20,9.579069137573242
2016-05-23,9.435964584350586
2016-05-24,9.704285621643066
2016-05-25,9.82055950164795
2016-05-26,9.82055950164795
2016-05-27,9.775837898254395
2016-05-30,9.623790740966797
2016-05-31,9.516462326049805
2016-06-01,9.337578773498535
2016-06-02,9.382301330566406
2016-06-03,9.078202247619629
2016-06-06,8.885905265808105
2016-06-07,9.042427062988281
2016-06-08,8.988761901855469
2016-06-09,8.70255184173584
2016-06-10,8.273240089416504
2016-06-13,8.26429557800293
2016-06-14,8.076469421386719
2016-06-15,8.393983840942383
2016-06-16,8.317959785461426
2016-06-17,8.53261661529541
2016-06-20,8.935096740722656
2016-06-21,8.894848823547363
2016-06-22,8.809882164001465
2016-06-23,9.105033874511719
2016-06-24,8.01833438873291
2016-06-27,7.495108127593994
2016-06-28,8.022805213928223
2016-06-29,8.027277946472168
2016-06-30,8.103302955627441
2016-07-01,8.080942153930664
2016-07-04,8.125661849975586
2016-07-05,7.861813545227051
2016-07-06,7.691876411437988
2016-07-07,7.8483967781066895
2016-07-08,8.291128158569336
2016-07-11,8.53261661529541
2016-07-12,8.720441818237305
2016-07-13,8.572864532470703
2016-07-14,8.747273445129395
2016-07-15,8.666777610778809
2016-07-18,8.71596908569336
2016-07-19,8.653361320495605
2016-07-20,8.613113403320312
2016-07-21,8.631000518798828
2016-07-22,8.65783405303955
2016-07-25,8.639945983886719
2016-07-26,8.62205696105957
2016-07-27,8.67572021484375
2016-07-28,8.912737846374512
2016-07-29,9.131867408752441
2016-08-01,8.791993141174316
2016-08-02,8.720441818237305
2016-08-03,8.452120780944824
2016-08-04,8.407400131225586
2016-08-05,8.64888858795166
2016-08-08,8.639945983886719
2016-08-09,8.684664726257324
2016-08-10,8.787520408630371
2016-08-11,9.015594482421875
2016-08-12,9.042427062988281
2016-08-16,8.827771186828613
2016-08-17,8.720441818237305
2016-08-18,8.885905265808105
2016-08-19,8.75174617767334
2016-08-22,8.890377044677734
2016-08-23,9.167644500732422
2016-08-24,9.301804542541504
2016-08-25,9.149754524230957
2016-08-26,9.248141288757324
2016-08-29,9.185532569885254
2016-08-30,9.239195823669434
2016-08-31,9.149754524230957
2016-09-01,9.158698081970215
2016-09-02,9.221307754516602
2016-09-05,9.239195823669434
2016-09-06,9.301804542541504
2016-09-07,9.614846229553223
2016-09-08,9.695342063903809
2016-09-09,9.632733345031738
2016-09-12,9.570125579833984
2016-09-13,9.543292999267578
2016-09-14,9.480684280395508
2016-09-15,9.543292999267578
2016-09-16,9.248141288757324
2016-09-19,9.328636169433594
2016-09-20,9.042427062988281
2016-09-21,9.167644500732422
2016-09-22,9.239195823669434
2016-09-23,9.140811920166016
2016-09-26,9.024539947509766
2016-09-27,8.91720962524414
2016-09-28,9.042427062988281
2016-09-29,9.0066499710083
2016-09-30,9.024539947509766
2016-10-03,8.91720962524414
2016-10-04,8.841185569763184
2016-10-05,8.952987670898438
2016-10-06,8.885905265808105
2016-10-07,8.859073638916016
2016-10-10,8.961931228637695
2016-10-11,9.015594482421875
2016-10-12,9.024539947509766
2016-10-13,8.908266067504883
2016-10-14,9.203418731689453
2016-10-17,9.418075561523438
2016-10-18,9.722173690795898
2016-10-19,9.749005317687988
2016-10-20,10.097824096679688
2016-10-21,10.151488304138184
2016-10-24,10.079935073852539
2016-10-25,9.82055950164795
2016-10-26,9.838448524475098
2016-10-27,9.90999984741211
2016-10-28,9.927887916564941
2016-10-31,9.927887916564941
2016-11-01,9.945775032043457
2016-11-02,9.766894340515137
2016-11-03,9.67745304107666
2016-11-04,9.34652328491211
2016-11-07,9.516462326049805
2016-11-08,9.632733345031738
2016-11-09,10.366146087646484
2016-11-10,10.82229232788086
2016-11-11,10.840179443359375
2016-11-14,11.045891761779785
2016-11-15,10.9653959274292
2016-11-16,11.108501434326172
2016-11-17,10.867010116577148
2016-11-18,10.553970336914062
2016-11-21,10.688131332397461
2016-11-22,10.732851028442383
2016-11-23,10.902788162231445
2016-11-24,10.8312349319458
2016-11-25,10.840179443359375
2016-11-28,10.723905563354492
2016-11-29,10.893844604492188
2016-11-30,10.956452369689941
2016-12-01,10.902788162231445
2016-12-02,11.0637788772583
2016-12-05,11.475205421447754
2016-12-06,11.716694831848145
2016-12-07,12.074457168579102
2016-12-08,12.244393348693848
2016-12-09,11.895575523376465
2016-12-12,11.850855827331543
2016-12-13,11.859800338745117
2016-12-14,11.824024200439453
2016-12-15,12.047624588012695
2016-12-16,11.985017776489258
2016-12-19,11.985017776489258
2016-12-20,12.065512657165527
2016-12-21,12.020792007446289
2016-12-22,11.949240684509277
2016-12-23,12.05656909942627
2016-12-27,12.128122329711914
2016-12-28,12.002904891967773
2016-12-29,11.895575523376465
2016-12-30,11.931352615356445
2017-01-02,11.993961334228516
2017-01-03,11.993961334228516
2017-01-04,12.101289749145508
2017-01-05,12.226506233215332
2017-01-06,12.208617210388184
2017-01-09,11.993961334228516
2017-01-10,12.05656909942627
2017-01-11,12.119176864624023
2017-01-12,11.716694831848145
2017-01-13,11.689862251281738
2017-01-16,11.493093490600586
2017-01-17,11.56464672088623
2017-01-18,11.671975135803223
2017-01-19,11.716694831848145
2017-01-20,11.627254486083984
2017-01-23,11.28738021850586
2017-01-24,11.421541213989258
2017-01-25,11.493093490600586
2017-01-26,11.21583080291748
2017-01-27,11.21583080291748
2017-01-30,10.911731719970703
2017-01-31,10.661298751831055
2017-02-01,11.02800464630127
2017-02-02,11.180052757263184
2017-02-03,11.14427661895752
2017-02-06,10.777570724487305
2017-02-07,10.804403305053711
2017-02-08,10.661298751831055
2017-02-09,10.723905563354492
2017-02-10,10.589746475219727
2017-02-13,10.670243263244629
2017-02-14,10.679184913635254
2017-02-15,10.509248733520508
2017-02-16,10.661298751831055
2017-02-17,10.580802917480469
2017-02-20,10.625521659851074
2017-02-21,10.5986909866333
2017-02-22,10.536081314086914
2017-02-23,10.553970336914062
2017-02-24,10.956452369689941
2017-02-27,11.493093490600586
2017-02-28,11.600423812866211
2017-03-01,12.002904891967773
2017-03-02,12.271224975585938
2017-03-03,12.30700397491455
2017-03-06,12.038681030273438
2017-03-07,11.770359992980957
2017-03-08,11.779302597045898
2017-03-09,11.779302597045898
2017-03-10,11.59147834777832
2017-03-13,11.627254486083984
2017-03-14,11.537814140319824
2017-03-15,12.432217597961426
2017-03-16,12.459051132202148
2017-03-17,12.163897514343262
2017-03-20,11.725639343261719
2017-03-21,11.528871536254883
2017-03-22,11.716694831848145
2017-03-23,11.806136131286621
2017-03-24,11.806136131286621
2017-03-27,11.609366416931152
2017-03-28,11.680919647216797
2017-03-29,11.895575523376465
2017-03-30,12.047624588012695
2017-03-31,11.886632919311523
2017-04-03,11.868745803833008
2017-04-04,11.958185195922852
2017-04-05,11.815079689025879
2017-04-06,12.029736518859863
2017-04-07,12.110233306884766
2017-04-10,11.913463592529297
2017-04-11,11.859800338745117
2017-04-12,11.716694831848145
2017-04-13,11.797191619873047
2017-04-18,12.172842979431152
2017-04-19,12.40538501739502
2017-04-20,12.40538501739502
2017-04-21,12.548491477966309
2017-04-24,13.103023529052734
2017-04-25,13.040413856506348
2017-04-26,13.299790382385254
2017-04-27,13.040413856506348
2017-04-28,12.90625286102295
2017-05-02,13.031469345092773
2017-05-03,12.870476722717285
2017-05-04,13.800658226013184
2017-05-05,13.720160484313965
2017-05-08,13.836433410644531
2017-05-09,13.791711807250977
2017-05-10,13.899042129516602
2017-05-11,14.176307678222656
2017-05-12,14.033203125
2017-05-15,13.952706336975098
2017-05-16,13.881155014038086
2017-05-17,13.32662296295166
2017-05-18,13.317679405212402
2017-05-19,13.657552719116211
2017-05-22,13.404802322387695
2017-05-23,13.504097938537598
2017-05-24,13.711714744567871
2017-05-25,13.72074031829834
2017-05-26,14.009598731994629
2017-05-29,13.783927917480469
2017-05-30,14.090840339660645
2017-05-31,14.154027938842773
2017-06-01,14.388723373413086
2017-06-02,14.271376609802246
2017-06-05,14.172080039978027
2017-06-06,14.244295120239258
2017-06-07,14.081812858581543
2017-06-08,14.370670318603516
2017-06-09,14.47899341583252
2017-06-12,14.054732322692871
2017-06-13,14.154027938842773
2017-06-14,14.1991605758667
2017-06-15,13.847115516662598
2017-06-16,14.154027938842773
2017-06-19,14.145001411437988
2017-06-20,13.675605773925781
2017-06-21,14.045706748962402
2017-06-22,13.901276588439941
2017-06-23,13.847115516662598
2017-06-26,13.72074031829834
2017-06-27,13.513124465942383
2017-06-28,13.540203094482422
2017-06-29,13.124971389770508
2017-06-30,13.13399887084961
2017-07-03,13.26037311553955
2017-07-04,13.224266052246094
2017-07-05,13.477017402648926
2017-07-06,13.612420082092285
2017-07-07,13.449936866760254
2017-07-10,13.585339546203613
2017-07-11,13.639498710632324
2017-07-12,13.783927917480469
2017-07-13,13.6936616897583
2017-07-14,14.036678314208984
2017-07-17,14.063758850097656
2017-07-18,13.865167617797852
2017-07-19,13.901276588439941
2017-07-20,13.81100845336914
2017-07-21,13.594366073608398
2017-07-24,13.540203094482422
2017-07-25,14.000572204589844
2017-07-26,13.847115516662598
2017-07-27,13.89224910736084
2017-07-28,13.558258056640625
2017-07-31,13.296481132507324
2017-08-01,13.32356071472168
2017-08-02,13.143025398254395
2017-08-03,13.08886432647705
2017-08-04,13.27842903137207
2017-08-07,13.179134368896484
2017-08-08,13.08886432647705
2017-08-09,13.152052879333496
2017-08-10,13.043729782104492
2017-08-11,12.84514045715332
2017-08-14,13.08886432647705
2017-08-16,13.215239524841309
2017-08-17,13.07081127166748
2017-08-18,12.935409545898438
2017-08-21,12.91735553741455
2017-08-22,12.935409545898438
2017-08-23,13.016651153564453
2017-08-24,13.034704208374023
2017-08-25,12.953462600708008
2017-08-28,12.890274047851562
2017-08-29,12.700712203979492
2017-08-30,12.727792739868164
2017-08-31,12.82708740234375
2017-09-01,12.908329010009766
2017-09-04,13.404802322387695
2017-09-05,13.404802322387695
2017-09-06,13.314534187316895
2017-09-07,13.152052879333496
2017-09-08,13.287454605102539
2017-09-11,13.27842903137207
2017-09-12,13.41382884979248
2017-09-13,13.359668731689453
2017-09-14,13.296481132507324
2017-09-15,13.449936866760254
2017-09-18,13.6936616897583
2017-09-19,13.711714744567871
2017-09-20,13.79295539855957
2017-09-21,13.865167617797852
2017-09-22,13.847115516662598
2017-09-25,13.910304069519043
2017-09-26,14.117919921875
2017-09-27,14.316509246826172
2017-09-28,14.388723373413086
2017-09-29,14.307483673095703
2017-10-02,14.334563255310059
2017-10-03,14.19013500213623
2017-10-04,14.099865913391113
2017-10-05,14.009598731994629
2017-10-06,14.099865913391113
2017-10-09,14.045706748962402
2017-10-10,13.901276588439941
2017-10-11,13.820035934448242
2017-10-12,13.765874862670898
2017-10-13,13.6936616897583
2017-10-16,13.783927917480469
2017-10-17,13.630473136901855
2017-10-18,13.585339546203613
2017-10-19,13.27842903137207
2017-10-20,13.504097938537598
2017-10-23,13.612420082092285
2017-10-24,13.612420082092285
2017-10-25,13.75684642791748
2017-10-26,13.6936616897583
2017-10-27,13.449936866760254
2017-10-30,13.30550765991211
2017-10-31,13.386749267578125
2017-11-01,13.558258056640625
2017-11-02,13.41382884979248
2017-11-03,13.386749267578125
2017-11-06,13.314534187316895
2017-11-07,13.079837799072266
2017-11-08,12.935409545898438
2017-11-09,12.736818313598633
2017-11-10,9.992670059204102
2017-11-13,9.5593843460083
2017-11-14,9.099018096923828
2017-11-15,9.50522232055664
2017-11-16,9.171232223510742
2017-11-17,9.144150733947754
2017-11-20,9.053884506225586
2017-11-21,9.31566047668457
2017-11-22,9.568411827087402
2017-11-23,9.496196746826172
2017-11-24,9.360794067382812
2017-11-27,9.225393295288086
2017-11-28,9.180258750915527
2017-11-29,9.053884506225586
2017-11-30,9.062910079956055
2017-12-01,8.95458984375
2017-12-04,8.891402244567871
2017-12-05,8.88237476348877
2017-12-06,8.963615417480469
2017-12-07,8.99069595336914
2017-12-08,9.017776489257812
2017-12-11,9.026803016662598
2017-12-12,9.099018096923828
2017-12-13,9.022290229797363
2017-12-14,8.977154731750488
2017-12-15,8.950075149536133
2017-12-18,9.2163667678833
2017-12-19,9.225393295288086
2017-12-20,9.044857025146484
2017-12-21,9.044857025146484
2017-12-22,8.950075149536133
2017-12-27,9.044857025146484
2017-12-28,9.004236221313477
2017-12-29,8.95458984375
2018-01-02,9.099018096923828
2018-01-03,9.080963134765625
2018-01-04,9.3788480758667
2018-01-05,9.3878755569458
2018-01-08,9.541330337524414
2018-01-09,9.757974624633789
2018-01-10,9.839215278625488
2018-01-11,9.812135696411133
2018-01-12,9.79408073425293
2018-01-15,9.929484367370605
2018-01-16,9.992670059204102
2018-01-17,10.173206329345703
2018-01-18,10.155152320861816
2018-01-19,10.155152320861816
2018-01-22,10.191261291503906
2018-01-23,10.073912620544434
2018-01-24,9.893376350402832
2018-01-25,9.821162223815918
2018-01-26,10.01975154876709
2018-01-29,10.177720069885254
2018-01-30,8.95639419555664
2018-01-31,8.774052619934082
2018-02-01,8.873347282409668
2018-02-02,8.665731430053711
2018-02-05,8.270356178283691
2018-02-06,8.042882919311523
2018-02-07,8.174673080444336
2018-02-08,7.968862533569336
2018-02-09,7.844291687011719
2018-02-12,7.799158573150635
2018-02-13,7.591540813446045
2018-02-14,7.94539213180542
2018-02-15,8.05371379852295
2018-02-16,8.18009090423584
2018-02-19,8.189115524291992
2018-02-20,8.194531440734863
2018-02-21,8.221611976623535
2018-02-22,7.95261287689209
2018-02-23,8.024827003479004
2018-02-26,7.992331027984619
2018-02-27,7.95261287689209
2018-02-28,7.98872184753418
2018-03-01,7.977888584136963
2018-03-02,7.74680233001709
2018-03-05,7.793741226196289
2018-03-06,7.941781520843506
2018-03-07,7.954419136047363
2018-03-08,8.107874870300293
2018-03-09,8.292021751403809
2018-03-12,8.357013702392578
2018-03-13,8.263134956359863
2018-03-14,8.40395450592041
2018-03-15,8.604348182678223
2018-03-16,8.555603981018066
2018-03-19,8.501443862915039
2018-03-20,8.539356231689453
2018-03-21,8.47616958618164
2018-03-22,8.317296981811523
2018-03-23,8.48699951171875
2018-03-26,8.427424430847168
2018-03-27,8.589906692504883
2018-03-28,8.481583595275879
2018-03-29,8.465336799621582
2018-04-03,8.275772094726562
2018-04-04,8.205365180969238
2018-04-05,8.512275695800781
2018-04-06,8.548381805419922
2018-04-09,8.514081001281738
2018-04-10,8.597126960754395
2018-04-11,8.429229736328125
2018-04-12,8.523106575012207
2018-04-13,8.47075080871582
2018-04-16,8.602543830871582
2018-04-17,8.660313606262207
2018-04-18,8.815574645996094
2018-04-19,8.95097827911377
2018-04-20,8.960003852844238
2018-04-23,9.012360572814941
2018-04-24,8.876956939697266
2018-04-25,8.714476585388184
2018-04-26,8.674757957458496
2018-04-27,8.575462341308594
2018-04-30,8.674757957458496
2018-05-02,8.826409339904785
2018-05-03,8.781274795532227
2018-05-04,8.768635749816895
2018-05-07,8.707254409790039
2018-05-08,8.71267032623291
2018-05-09,8.976251602172852
2018-05-10,8.676563262939453
2018-05-11,8.674757957458496
2018-05-14,8.512275695800781
2018-05-15,8.512275695800781
2018-05-16,8.338960647583008
2018-05-17,8.34798812866211
2018-05-18,8.174673080444336
2018-05-21,8.097657203674316
2018-05-22,8.193010330200195
2018-05-23,8.066483497619629
2018-05-24,8.086653709411621
2018-05-25,8.262691497802734
2018-05-28,8.059149742126465
2018-05-29,7.624560832977295
2018-05-30,7.846437931060791
2018-05-31,7.998638153076172
2018-06-01,8.237020492553711
2018-06-04,8.093989372253418
2018-06-05,8.068318367004395
2018-06-06,8.095823287963867
2018-06-07,8.093989372253418
2018-06-08,7.9197869300842285
2018-06-11,8.222349166870117
2018-06-12,8.270026206970215
2018-06-13,8.117828369140625
2018-06-14,8.249855041503906
2018-06-15,8.196678161621094
2018-06-18,8.125164031982422
2018-06-19,8.176506996154785
2018-06-20,8.09032154083252
2018-06-21,7.930789470672607
2018-06-22,8.020641326904297
2018-06-25,7.818933486938477
2018-06-26,7.661233901977539
2018-06-27,7.7070770263671875
2018-06-28,7.6594014167785645
2018-06-29,7.762087821960449
2018-07-02,7.672237396240234
2018-07-03,7.8776116371154785
2018-07-04,7.840937614440918
2018-07-05,7.908784866333008
2018-07-06,7.862943172454834
2018-07-09,7.890447616577148
2018-07-10,7.866610527038574
2018-07-11,7.897782325744629
2018-07-12,7.894114971160889
2018-07-13,8.251688957214355
2018-07-16,8.367212295532227
2018-07-17,8.534078598022461
2018-07-18,8.550583839416504
2018-07-19,8.484569549560547
2018-07-20,8.306700706481934
2018-07-23,8.43322467803955
2018-07-24,8.469900131225586
2018-07-25,8.416722297668457
2018-07-26,8.407554626464844
2018-07-27,8.444228172302246
2018-07-30,8.497406005859375
2018-07-31,9.397756576538086
2018-08-01,9.53070068359375
2018-08-02,9.51236343383789
2018-08-03,9.608631134033203
2018-08-06,9.746160507202148
2018-08-07,9.782835960388184
2018-08-08,9.65906047821045
2018-08-09,9.613216400146484
2018-08-10,9.328993797302246
2018-08-13,9.080525398254395
2018-08-14,9.237306594848633
2018-08-16,9.097027778625488
2018-08-17,8.878816604614258
2018-08-20,8.952165603637695
2018-08-21,9.07685661315918
2018-08-22,9.025513648986816
2018-08-23,8.961333274841309
2018-08-24,9.131869316101074
2018-08-27,9.186880111694336
2018-08-28,9.073188781738281
2018-08-29,9.21897029876709
2018-08-30,8.985173225402832
2018-08-31,8.847643852233887
2018-09-03,8.87331771850586
2018-09-04,8.935661315917969
2018-09-05,9.040183067321777
2018-09-06,8.955832481384277
2018-09-07,8.922826766967773
2018-09-10,9.562790870666504
2018-09-11,9.38858699798584
2018-09-12,9.55362319946289
2018-09-13,9.429845809936523
2018-09-14,9.406925201416016
2018-09-17,9.328993797302246
2018-09-18,9.59029483795166
2018-09-19,9.677396774291992
2018-09-20,9.814924240112305
2018-09-21,9.759913444519043
2018-09-24,9.594880104064941
2018-09-25,9.824094772338867
2018-09-26,9.902027130126953
2018-09-27,9.8699369430542
2018-09-28,9.516947746276855
2018-10-01,9.571958541870117
2018-10-02,9.686566352844238
2018-10-03,9.957036972045898
2018-10-04,9.814924240112305
2018-10-05,9.503193855285645
2018-10-08,9.338160514831543
2018-10-09,9.356497764587402
2018-10-10,9.228137969970703
2018-10-11,8.98333740234375
2018-10-12,9.073188781738281
2018-10-15,8.998008728027344
2018-10-16,9.43901538848877
2018-10-17,9.425261497497559
2018-10-18,9.21897029876709
2018-10-19,9.106197357177734
2018-10-22,8.952165603637695
2018-10-23,9.012678146362305
2018-10-24,8.955832481384277
2018-10-25,9.146537780761719
2018-10-26,8.900821685791016
2018-10-29,8.73578929901123
2018-10-30,8.603759765625
2018-10-31,8.792631149291992
2018-11-01,8.73028564453125
2018-11-02,8.825640678405762
2018-11-05,8.755958557128906
2018-11-06,8.843976974487305
2018-11-07,8.948497772216797
2018-11-08,8.90815544128418
2018-11-09,8.125164031982422
2018-11-12,8.264524459838867
2018-11-13,8.3103666305542
2018-11-14,8.160001754760742
2018-11-15,7.892281532287598
2018-11-16,7.758420467376709
2018-11-19,7.631894588470459
2018-11-20,7.543876647949219
2018-11-21,7.5622148513793945
2018-11-22,7.571382999420166
2018-11-23,7.697909355163574
2018-11-26,7.851940155029297
2018-11-27,7.901450157165527
2018-11-28,7.826268196105957
2018-11-29,7.9381232261657715
2018-11-30,7.9821343421936035
2018-12-03,8.194843292236328
2018-12-04,8.027976036071777
2018-12-05,7.941790580749512
2018-12-06,7.595220565795898
2018-12-07,7.631894588470459
2018-12-10,7.384344577789307
2018-12-11,7.531041145324707
2018-12-12,7.569548606872559
2018-12-13,7.499868392944336
2018-12-14,7.488866329193115
2018-12-17,7.353171348571777
2018-12-18,7.465028285980225
2018-12-19,7.569548606872559
2018-12-20,7.333000183105469
2018-12-21,7.094618320465088
2018-12-27,6.953423023223877
2018-12-28,7.039607048034668
2019-01-02,7.043274402618408
2019-01-03,6.88374137878418
2019-01-04,7.16613245010376
2019-01-07,7.16613245010376
2019-01-08,7.266986846923828
2019-01-09,7.375175476074219
2019-01-10,7.296326637268066
2019-01-11,7.288991451263428
2019-01-14,7.1166229248046875
2019-01-15,6.84890079498291
2019-01-16,6.9882636070251465
2019-01-17,6.960757732391357
2019-01-18,7.237648010253906
2019-01-21,7.4118499755859375
2019-01-22,7.321998596191406
2019-01-23,7.314663887023926
2019-01-24,7.499868392944336
2019-01-25,7.567714691162109
2019-01-28,7.608057022094727
2019-01-29,7.626394271850586
2019-01-30,7.655734062194824
2019-01-31,7.754754066467285
2019-02-01,7.837271213531494
2019-02-04,7.932624340057373
2019-02-05,8.01513957977295
2019-02-06,8.093989372253418
2019-02-07,7.818933486938477
2019-02-08,7.840937614440918
2019-02-11,7.945458889007568
2019-02-12,8.03164291381836
2019-02-13,8.110493659973145
2019-02-14,8.044479370117188
2019-02-15,8.163670539855957
2019-02-18,8.189343452453613
2019-02-19,8.068318367004395
2019-02-20,8.176506996154785
2019-02-21,7.930789470672607
2019-02-22,8.029810905456543
2019-02-25,8.132497787475586
2019-02-26,8.185675621032715
2019-02-27,8.196678161621094
2019-02-28,8.128830909729004
2019-03-01,8.079319953918457
2019-03-04,7.976632118225098
2019-03-05,8.046313285827637
2019-03-06,8.049980163574219
2019-03-07,7.912452220916748
2019-03-08,7.776758670806885
2019-03-11,7.917953968048096
2019-03-12,7.994969844818115
2019-03-13,7.916119575500488
2019-03-14,8.963168144226074
2019-03-15,9.120866775512695
2019-03-18,9.370251655578613
2019-03-19,9.535284042358398
2019-03-20,9.526116371154785
2019-03-21,9.516947746276855
2019-03-22,9.292317390441895
2019-03-25,9.255644798278809
2019-03-26,9.384003639221191
2019-03-27,9.264811515808105
2019-03-28,9.402339935302734
2019-03-29,9.498610496520996
2019-04-01,9.549036979675293
2019-04-02,9.507779121398926
2019-04-03,9.594880104064941
2019-04-04,9.63155460357666
2019-04-05,9.668228149414062
2019-04-08,9.626970291137695
2019-04-09,9.420677185058594
2019-04-10,9.370251655578613
2019-04-11,9.379419326782227
2019-04-12,9.617801666259766
2019-04-15,9.796588897705078
2019-04-16,9.801170349121094
2019-04-17,9.796588897705078
2019-04-18,9.732407569885254
