Date,CAML3.SA
2018-02-15,5.860698223114014
2018-02-16,5.883650779724121
2018-02-19,5.998416900634766
2018-02-20,6.021368980407715
2018-02-21,6.159087657928467
2018-02-22,6.143786907196045
2018-02-23,6.197343826293945
2018-02-26,6.25090217590332
2018-02-27,6.220297336578369
2018-02-28,6.159087657928467
2018-03-01,6.266201972961426
2018-03-02,6.159087657928467
2018-03-05,6.128485202789307
2018-03-06,6.090229034423828
2018-03-07,6.021368980407715
2018-03-08,5.929556846618652
2018-03-09,5.929556846618652
2018-03-12,6.159087657928467
2018-03-13,5.975463390350342
2018-03-14,5.929556846618652
2018-03-15,5.929556846618652
2018-03-16,5.814791202545166
2018-03-19,5.845395088195801
2018-03-20,5.631168365478516
2018-03-21,5.715328216552734
2018-03-22,5.722978591918945
2018-03-23,5.577610015869141
2018-03-26,5.6158647537231445
2018-03-27,5.661769866943359
2018-03-28,5.684722900390625
2018-03-29,5.70002555847168
2018-04-02,5.62351655960083
2018-04-03,5.661769866943359
2018-04-04,5.715328216552734
2018-04-05,5.738281726837158
2018-04-06,5.707676887512207
2018-04-09,5.715328216552734
2018-04-10,5.585261344909668
2018-04-11,5.62351655960083
2018-04-12,5.661769866943359
2018-04-13,5.677073955535889
2018-04-16,5.569957733154297
2018-04-17,5.722978591918945
2018-04-18,5.661769866943359
2018-04-19,5.822442054748535
2018-04-20,5.730630874633789
2018-04-23,5.77653694152832
2018-04-24,6.021368980407715
2018-04-25,5.967812538146973
2018-04-26,5.960160255432129
2018-04-27,6.036672115325928
2018-04-30,6.197343826293945
2018-05-02,6.044323444366455
2018-05-03,5.975463390350342
2018-05-04,6.006068229675293
2018-05-07,5.891302108764648
2018-05-08,5.883650779724121
2018-05-09,5.883650779724121
2018-05-10,5.914255619049072
2018-05-11,5.93720817565918
2018-05-14,5.990765571594238
2018-05-15,5.853046417236328
2018-05-16,5.845395088195801
2018-05-17,5.669422149658203
2018-05-18,5.684722900390625
2018-05-21,5.883650779724121
2018-05-22,6.120832443237305
2018-05-23,5.929556846618652
2018-05-24,5.967812538146973
2018-05-25,6.189692497253418
2018-05-28,6.090229034423828
2018-05-29,5.898952484130859
2018-05-30,6.059624671936035
2018-06-01,6.197343826293945
2018-06-04,6.373317718505859
2018-06-05,6.289156436920166
2018-06-06,6.235599040985107
2018-06-07,5.692374229431152
2018-06-08,5.975463390350342
2018-06-11,5.715328216552734
2018-06-12,5.70002555847168
2018-06-13,5.654119491577148
2018-06-14,5.661769866943359
2018-06-15,5.70002555847168
2018-06-18,5.485796928405762
2018-06-19,5.4475417137146
2018-06-20,5.516400337219238
2018-06-21,5.424588680267334
2018-06-22,5.317473411560059
2018-06-25,5.28687047958374
2018-06-26,5.279218673706055
2018-06-27,5.179755210876465
2018-06-28,4.988478183746338
2018-06-29,5.04968786239624
2018-07-02,5.04968786239624
2018-07-03,5.04968786239624
2018-07-04,5.080291271209717
2018-07-05,5.04968786239624
2018-07-06,5.003782272338867
2018-07-10,4.973177909851074
2018-07-11,4.89666748046875
2018-07-12,4.89666748046875
2018-07-13,4.674787998199463
2018-07-16,4.613578796386719
2018-07-17,4.820156574249268
2018-07-18,4.804854393005371
2018-07-19,4.8278069496154785
2018-07-20,4.881364822387695
2018-07-23,4.904317855834961
2018-07-24,4.843108654022217
2018-07-25,4.858410358428955
2018-07-26,5.003782272338867
2018-07-27,4.996129989624023
2018-07-30,4.92726993560791
2018-07-31,4.843108654022217
2018-08-01,4.8507609367370605
2018-08-02,4.8507609367370605
2018-08-03,4.957875728607178
2018-08-06,4.934921741485596
2018-08-07,4.942573070526123
2018-08-08,4.866062164306641
2018-08-09,4.743645668029785
2018-08-10,4.705389976501465
2018-08-13,4.7283430099487305
2018-08-14,4.781900882720947
2018-08-15,4.843108654022217
2018-08-16,4.934921741485596
2018-08-17,4.881364822387695
2018-08-20,4.889015197753906
2018-08-21,4.820156574249268
2018-08-22,4.89666748046875
2018-08-23,4.843108654022217
2018-08-24,4.858410358428955
2018-08-27,4.9655256271362305
2018-08-28,5.218010425567627
2018-08-29,5.240962505340576
2018-08-30,5.178905963897705
2018-08-31,5.302213191986084
2018-09-03,5.286800861358643
2018-09-04,5.363866329193115
2018-09-05,5.4717607498168945
2018-09-06,5.502587795257568
2018-09-10,5.494880676269531
2018-09-11,5.394693374633789
2018-09-12,5.394693374633789
2018-09-13,5.394693374633789
2018-09-14,5.186613082885742
2018-09-17,5.510293483734131
2018-09-18,5.4717607498168945
2018-09-19,5.279092311859131
2018-09-20,5.448640823364258
2018-09-21,5.479467868804932
2018-09-24,5.317626953125
2018-09-25,5.386988162994385
2018-09-26,5.502587795257568
2018-09-27,5.448640823364258
2018-09-28,5.410107612609863
2018-10-01,5.4178147315979
2018-10-02,5.741495132446289
2018-10-03,5.68754768371582
2018-10-04,5.6721367835998535
2018-10-05,5.749201774597168
2018-10-08,5.718376159667969
2018-10-09,5.718376159667969
2018-10-10,5.826268196105957
2018-10-11,5.741495132446289
2018-10-15,5.649013996124268
2018-10-16,5.525707721710205
2018-10-17,5.810856342315674
2018-10-18,5.857095241546631
2018-10-19,6.01123046875
2018-10-22,6.01123046875
2018-10-23,6.0882978439331055
2018-10-24,6.026643753051758
2018-10-25,6.018936634063721
2018-10-26,6.01123046875
2018-10-29,6.057470321655273
2018-10-30,6.27325963973999
2018-10-31,6.334912300109863
2018-11-01,6.072884559631348
2018-11-05,6.257843971252441
2018-11-06,6.203897476196289
2018-11-07,6.157657623291016
2018-11-08,5.91874885559082
2018-11-09,5.91874885559082
2018-11-12,5.911043643951416
2018-11-13,5.9341630935668945
2018-11-14,6.042057514190674
2018-11-16,6.049764156341553
2018-11-19,5.780029773712158
2018-11-21,5.710669040679932
2018-11-22,5.6258955001831055
2018-11-23,5.525707721710205
2018-11-26,5.379281520843506
2018-11-27,5.356159687042236
2018-11-28,5.231880187988281
2018-11-29,5.412021160125732
2018-11-30,5.568663597106934
2018-12-03,5.5138373374938965
2018-12-04,5.412021160125732
2018-12-05,5.341531753540039
2018-12-06,5.137895584106445
2018-12-07,5.137895584106445
2018-12-10,5.036077499389648
2018-12-11,5.169224262237549
2018-12-12,5.404188632965088
2018-12-13,5.412021160125732
2018-12-14,5.466846466064453
2018-12-17,5.529504299163818
2018-12-18,5.623489856719971
2018-12-19,5.646984100341797
2018-12-20,5.615655899047852
2018-12-21,5.670482158660889
2018-12-26,5.607824802398682
2018-12-27,5.498174667358398
2018-12-28,5.521670818328857
2019-01-02,5.717474937438965
2019-01-03,5.944607734680176
2019-01-04,5.975935935974121
2019-01-07,6.054258346557617
2019-01-08,5.921111106872559
2019-01-09,5.921111106872559
2019-01-10,5.913278579711914
2019-01-11,5.913278579711914
2019-01-14,5.756636142730713
2019-01-15,5.631321430206299
2019-01-16,5.560832977294922
2019-01-17,5.552999973297119
2019-01-18,5.529504299163818
2019-01-21,5.693978786468506
2019-01-22,5.701809883117676
2019-01-23,5.498174667358398
2019-01-24,5.670482158660889
2019-01-28,5.834958076477051
2019-01-29,5.834958076477051
2019-01-30,5.936775207519531
2019-01-31,5.881950378417969
2019-02-01,5.881950378417969
2019-02-04,5.82712459564209
2019-02-05,5.936775207519531
2019-02-06,5.748803615570068
2019-02-07,5.6861467361450195
2019-02-08,5.803628921508789
2019-02-11,5.678313255310059
2019-02-12,5.701809883117676
2019-02-13,5.748803615570068
2019-02-14,5.905447006225586
2019-02-15,5.905447006225586
2019-02-18,5.834958076477051
2019-02-19,5.850620746612549
2019-02-20,5.733139991760254
2019-02-21,5.670482158660889
2019-02-22,5.6861467361450195
2019-02-25,5.709640979766846
2019-02-26,5.607824802398682
2019-02-27,5.646984100341797
2019-02-28,5.631321430206299
2019-03-01,5.592161178588867
2019-03-06,5.552999973297119
2019-03-07,5.57649564743042
2019-03-08,5.552999973297119
2019-03-11,5.615655899047852
2019-03-12,5.552999973297119
2019-03-13,5.568663597106934
2019-03-14,5.560832977294922
2019-03-15,5.521670818328857
2019-03-18,5.521670818328857
2019-03-19,5.474678993225098
2019-03-20,5.404188632965088
2019-03-21,5.396355628967285
2019-03-22,5.372859954833984
2019-03-25,5.4198527336120605
2019-03-26,5.365026950836182
2019-03-27,5.239713668823242
2019-03-28,5.333699703216553
2019-03-29,5.333699703216553
2019-04-01,5.546300411224365
2019-04-02,5.5620808601379395
2019-04-03,5.404290676116943
2019-04-04,5.396402359008789
2019-04-05,5.388512134552002
2019-04-08,5.577860355377197
2019-04-09,5.506855487823486
2019-04-10,5.498964786529541
2019-04-11,5.435849189758301
2019-04-12,5.435849189758301
2019-04-15,5.475296974182129
2019-04-16,5.459517478942871
2019-04-17,5.451626777648926
2019-04-18,5.585748195648193
2019-04-22,5.696202278137207
2019-04-23,5.491074562072754
2019-04-24,5.5226335525512695
2019-04-25,5.498964786529541
2019-04-26,5.467405319213867
2019-04-29,5.451626777648926
2019-04-30,5.44373893737793
2019-05-02,5.435849189758301
2019-05-03,5.498964786529541
2019-05-06,5.44373893737793
2019-05-07,5.325395107269287
2019-05-08,5.380623817443848
2019-05-09,5.396402359008789
2019-05-10,5.569970607757568
2019-05-13,5.498964786529541
2019-05-14,5.498964786529541
2019-05-15,5.435849189758301
2019-05-16,5.325395107269287
2019-05-17,5.2622809410095215
2019-05-20,5.435849189758301
2019-05-21,5.475296974182129
2019-05-22,5.4279584884643555
2019-05-23,5.3727335929870605
2019-05-24,5.356954574584961
2019-05-27,5.404290676116943
2019-05-28,5.506855487823486
2019-05-29,5.435849189758301
2019-05-30,5.356954574584961
2019-05-31,5.333285808563232
2019-06-03,5.301727294921875
2019-06-04,5.270169258117676
2019-06-05,5.199164390563965
2019-06-06,5.207054615020752
2019-06-07,5.1754961013793945
2019-06-10,5.199164390563965
2019-06-11,5.191275119781494
2019-06-12,5.183386325836182
2019-06-13,5.167607307434082
2019-06-14,5.159717559814453
2019-06-17,5.191275119781494
2019-06-18,5.183386325836182
2019-06-19,5.388512134552002
2019-06-21,5.593637943267822
2019-06-24,5.775096893310547
2019-06-25,5.775096893310547
2019-06-26,6.074896812438965
2019-06-27,5.920691967010498
2019-06-28,5.675643444061279
2019-07-01,5.6993560791015625
2019-07-02,5.776673793792725
2019-07-03,5.840242385864258
2019-07-04,5.879971981048584
2019-07-05,5.887917518615723
2019-07-08,5.959431171417236
2019-07-10,6.054781436920166
2019-07-11,5.991215229034424
2019-07-12,5.760782241821289
2019-07-15,5.625701904296875
2019-07-16,5.562134742736816
2019-07-17,5.657485008239746
2019-07-18,5.665432453155518
2019-07-19,5.6733784675598145
2019-07-22,6.038889408111572
2019-07-23,5.935592174530029
2019-07-24,5.800512790679932
2019-07-25,5.776673793792725
2019-07-26,5.752837181091309
2019-07-29,5.895863056182861
2019-07-30,5.999161243438721
2019-07-31,5.872025012969971
2019-08-01,5.665432453155518
2019-08-02,5.792566299438477
2019-08-05,5.721052646636963
2019-08-06,5.633647918701172
2019-08-07,5.585972785949707
2019-08-08,5.641594886779785
2019-08-09,5.657485008239746
2019-08-12,5.7687296867370605
2019-08-13,5.784620761871338
2019-08-14,5.522406101226807
2019-08-15,5.260190486907959
2019-08-16,5.307864665985107
2019-08-19,5.244298934936523
2019-08-20,5.228407382965088
2019-08-21,5.371432781219482
2019-08-22,5.291974067687988
2019-08-23,5.196623802185059
2019-08-26,5.093325614929199
2019-08-27,5.061542510986328
2019-08-28,5.085381031036377
2019-08-29,5.18867826461792
2019-08-30,5.236353397369385
2019-09-02,5.204570293426514
2019-09-03,5.266455173492432
2019-09-04,5.474234104156494
2019-09-05,5.41030216217041
2019-09-06,5.346369743347168
2019-09-09,5.354360580444336
2019-09-10,5.458251953125
2019-09-11,5.482226371765137
2019-09-12,5.434277057647705
2019-09-13,5.538166522979736
2019-09-16,5.6021013259887695
2019-09-17,5.650049686431885
2019-09-18,5.650049686431885
2019-09-19,5.546158313751221
2019-09-20,5.578125
2019-09-23,5.506200790405273
2019-09-24,5.418294429779053
2019-09-25,5.3943190574646
2019-09-26,5.402311325073242
2019-09-27,5.354360580444336
2019-09-30,5.370344638824463
2019-10-01,5.434277057647705
2019-10-02,5.330385684967041
2019-10-03,5.322395324707031
2019-10-04,5.330385684967041
2019-10-07,5.29841947555542
2019-10-08,5.186537742614746
2019-10-09,5.162563323974609
2019-10-10,5.29841947555542
2019-10-11,5.1385884284973145
2019-10-14,5.106621265411377
2019-10-15,5.114613056182861
2019-10-16,5.082647800445557
2019-10-17,5.122605323791504
2019-10-18,5.074655055999756
2019-10-21,5.250471115112305
2019-10-22,5.3064117431640625
2019-10-23,5.314403533935547
2019-10-24,5.122605323791504
2019-10-25,5.1385884284973145
2019-10-28,5.090639114379883
2019-10-29,5.090639114379883
2019-10-30,5.146580219268799
2019-10-31,5.170554161071777
2019-11-01,5.250471115112305
2019-11-04,5.218503952026367
2019-11-05,5.250471115112305
2019-11-06,5.314403533935547
2019-11-07,5.370344638824463
2019-11-08,5.434277057647705
2019-11-11,5.402311325073242
2019-11-12,5.354360580444336
2019-11-13,5.41030216217041
2019-11-14,5.434277057647705
2019-11-18,5.586117267608643
2019-11-19,5.7299652099609375
2019-11-21,5.7859063148498535
2019-11-22,5.737957000732422
2019-11-25,5.7859063148498535
2019-11-26,5.873814105987549
2019-11-27,5.905779838562012
2019-11-28,5.881806373596191
2019-11-29,6.009671688079834
2019-12-02,5.857830047607422
2019-12-03,6.017662048339844
2019-12-04,5.953730583190918
2019-12-05,6.017662048339844
2019-12-06,6.017662048339844
2019-12-09,6.113561630249023
2019-12-10,6.113561630249023
2019-12-11,6.273393630981445
2019-12-12,6.34612512588501
2019-12-13,6.394323348999023
2019-12-16,6.667447566986084
2019-12-17,6.731711387634277
2019-12-18,6.892373561859131
2019-12-19,7.141397476196289
2019-12-20,7.077133655548096
2019-12-23,7.2217302322387695
2019-12-26,7.382390975952148
2019-12-27,7.197629451751709
2019-12-30,7.237795352935791
2020-01-02,7.390423774719238
2020-01-03,7.43058967590332
2020-01-06,7.277960300445557
2020-01-07,7.117297649383545
2020-01-08,7.165497779846191
2020-01-09,7.181563377380371
2020-01-10,7.478787899017334
2020-01-13,7.470756530761719
2020-01-14,7.45468807220459
2020-01-15,7.342225551605225
2020-01-16,7.350259780883789
2020-01-17,7.3984575271606445
2020-01-20,7.551083087921143
2020-01-21,7.631415367126465
2020-01-22,7.703714370727539
2020-01-23,7.896507263183594
2020-01-24,7.848309516906738
2020-01-27,7.607316017150879
2020-01-28,7.390423774719238
2020-01-29,7.26992654800415
2020-01-30,7.318126201629639
2020-01-31,7.2217302322387695
2020-02-03,7.4466552734375
2020-02-04,7.470756530761719
2020-02-05,7.470756530761719
2020-02-06,7.302059173583984
2020-02-07,7.2217302322387695
2020-02-10,7.028934955596924
2020-02-11,7.285993576049805
2020-02-12,7.3984575271606445
2020-02-13,7.310091972351074
2020-02-14,7.342225551605225
2020-02-17,7.414524078369141
2020-02-18,7.382390975952148
2020-02-19,7.591249942779541
2020-02-20,7.5430521965026855
2020-02-21,7.470756530761719
2020-02-26,7.101232051849365
2020-02-27,6.804010391235352
2020-02-28,6.795975685119629
2020-03-02,7.229763507843018
2020-03-03,7.262476921081543
2020-03-04,7.254405975341797
2020-03-05,7.133364200592041
2020-03-06,6.915490627288818
2020-03-09,6.4071173667907715
2020-03-10,6.592715740203857
2020-03-11,6.140826225280762
2020-03-12,6.0278544425964355
2020-03-13,5.890676021575928
2020-03-16,5.672799587249756
2020-03-17,5.801910400390625
2020-03-18,5.987507343292236
2020-03-19,6.011715888977051
2020-03-20,5.5840373039245605
2020-03-23,5.5840373039245605
2020-03-24,5.785773277282715
2020-03-25,6.22152042388916
2020-03-26,6.455533027648926
2020-03-27,6.205381870269775
2020-03-30,6.382909297943115
2020-03-31,6.286075592041016
2020-04-01,6.140826225280762
2020-04-02,6.189242839813232
2020-04-03,6.0278544425964355
2020-04-06,5.906813621520996
2020-04-07,6.25379753112793
2020-04-08,6.382909297943115
2020-04-09,6.25379753112793
2020-04-13,6.286075592041016
2020-04-14,6.423255920410156
2020-04-15,6.503950119018555
2020-04-16,6.57657527923584
2020-04-17,6.5281572341918945
2020-04-20,6.48781156539917
2020-04-22,6.6734089851379395
2020-04-23,6.6734089851379395
2020-04-24,6.495881080627441
2020-04-27,7.141434669494629
2020-04-28,6.955838203430176
2020-04-29,7.1495041847229
2020-04-30,6.584644317626953
2020-05-04,6.842864990234375
2020-05-05,6.584644317626953
2020-05-06,6.721824645996094
2020-05-07,6.689547061920166
2020-05-08,6.915490627288818
2020-05-11,6.80251932144165
2020-05-12,6.955838203430176
2020-05-13,7.068809509277344
2020-05-14,7.076879024505615
2020-05-15,7.173710823059082
2020-05-18,7.343170166015625
2020-05-19,7.294752597808838
2020-05-20,7.6175312995910645
2020-05-21,7.940308094024658
2020-05-22,7.835404872894287
2020-05-25,7.8596110343933105
2020-05-26,8.004861831665039
2020-05-27,8.133973121643066
2020-05-28,8.133973121643066
2020-05-29,8.012932777404785
2020-06-01,8.351847648620605
2020-06-02,8.593929290771484
2020-06-03,8.682694435119629
2020-06-04,9.029678344726562
2020-06-05,9.037748336791992
2020-06-08,8.819873809814453
2020-06-09,8.545514106750488
2020-06-10,9.021608352661133
2020-06-12,8.908638000488281
2020-06-15,8.593205451965332
2020-06-16,8.617505073547363
2020-06-17,8.795682907104492
2020-06-18,8.738994598388672
2020-06-19,8.730892181396484
2020-06-22,8.811883926391602
2020-06-23,8.609405517578125
2020-06-24,8.706595420837402
2020-06-25,8.674198150634766
2020-06-26,8.787586212158203
2020-06-29,9.071057319641113
2020-06-30,9.087255477905273
2020-07-01,9.014363288879395
2020-07-02,9.095355033874512
2020-07-03,9.062958717346191
2020-07-06,9.038660049438477
2020-07-07,9.062958717346191
2020-07-08,9.297833442687988
2020-07-09,9.25733757019043
2020-07-10,9.281634330749512
2020-07-13,9.35452938079834
2020-07-14,9.18444538116455
2020-07-15,9.152047157287598
2020-07-16,9.192548751831055
2020-07-17,9.395023345947266
2020-07-20,9.597504615783691
2020-07-21,9.484114646911621
2020-07-22,9.451717376708984
2020-07-23,9.597504615783691
2020-07-24,9.72708797454834
2020-07-27,10.02675724029541
2020-07-28,9.929571151733398
2020-07-29,9.880973815917969
2020-07-30,9.96196460723877
2020-07-31,9.970065116882324
2020-08-03,10.075353622436523
2020-08-04,9.921467781066895
2020-08-05,9.856675148010254
2020-08-06,9.816180229187012
2020-08-07,9.702791213989258
2020-08-10,9.840476989746094
2020-08-11,10.221137046813965
2020-08-12,9.921467781066895
2020-08-13,9.840476989746094
2020-08-14,9.840476989746094
2020-08-17,9.735188484191895
2020-08-18,10.083451271057129
2020-08-19,9.96196460723877
2020-08-20,10.083451271057129
2020-08-21,10.196840286254883
2020-08-24,10.285931587219238
2020-08-25,10.342625617980957
2020-08-26,10.083451271057129
2020-08-27,10.180641174316406
2020-08-28,10.41551685333252
2020-08-31,10.334528923034668
2020-09-01,10.261634826660156
2020-09-02,10.253948211669922
2020-09-03,10.505827903747559
2020-09-04,10.627704620361328
2020-09-08,10.765830993652344
2020-09-09,10.717080116271973
2020-09-10,10.749582290649414
2020-09-11,10.522077560424805
2020-09-14,10.977087020874023
2020-09-15,11.12333869934082
2020-09-16,11.261466979980469
2020-09-17,11.180215835571289
2020-09-18,10.92833423614502
2020-09-21,10.855209350585938
2020-09-22,11.050212860107422
2020-09-23,10.652080535888672
2020-09-24,10.611454963684082
2020-09-25,10.61958122253418
2020-09-28,10.132068634033203
2020-09-29,10.11582088470459
2020-09-30,10.123944282531738
2020-10-01,10.668331146240234
2020-10-02,10.530202865600586
2020-10-05,10.903960227966309
2020-10-06,10.985210418701172
2020-10-07,11.131464004516602
2020-10-08,11.31021785736084
2020-10-09,11.050212860107422
2020-10-13,10.895834922790527
2020-10-14,11.456469535827637
2020-10-15,11.553973197937012
2020-10-16,11.180215835571289
2020-10-19,11.090838432312012
2020-10-20,11.31021785736084
2020-10-21,11.188342094421387
2020-10-22,11.212716102600098
2020-10-23,11.017711639404297
2020-10-26,10.838956832885742
2020-10-27,10.78208065032959
2020-10-28,10.172697067260742
2020-10-29,10.245821952819824
2020-10-30,9.823314666748047
2020-11-03,9.863940238952637
2020-11-04,9.8070650100708
2020-11-05,9.912692070007324
2020-11-06,9.790814399719238
2020-11-09,9.660812377929688
2020-11-10,9.246427536010742
2020-11-11,9.100175857543945
2020-11-12,9.059551239013672
2020-11-13,9.092050552368164
2020-11-16,8.970170974731445
2020-11-17,8.815794944763184
2020-11-18,9.0839262008667
2020-11-19,8.823919296264648
2020-11-23,9.05142593383789
2020-11-24,9.295178413391113
2020-11-25,9.319554328918457
2020-11-26,9.498309135437012
2020-11-27,9.490181922912598
2020-11-30,9.05142593383789
2020-12-01,9.148926734924316
2020-12-02,9.189553260803223
2020-12-03,9.148926734924316
2020-12-04,9.262680053710938
2020-12-07,9.392681121826172
2020-12-08,9.563307762145996
2020-12-09,9.620361328125
2020-12-10,9.679276466369629
2020-12-11,9.881278991699219
2020-12-14,9.780281066894531
2020-12-15,9.586694717407227
2020-12-16,9.864447593688965
2020-12-17,9.746612548828125
2020-12-18,9.738195419311523
2020-12-21,9.56986141204834
2020-12-22,9.578277587890625
2020-12-23,9.578277587890625
2020-12-28,9.595109939575195
2020-12-29,9.48569393157959
2020-12-30,9.36257553100586
2021-01-04,9.235710144042969
2021-01-05,9.404862403869629
2021-01-06,9.125761985778809
2021-01-07,9.235710144042969
2021-01-08,9.464064598083496
2021-01-11,9.853114128112793
2021-01-12,9.624761581420898
2021-01-13,9.785454750061035
2021-01-14,9.827742576599121
2021-01-15,9.624761581420898
2021-01-18,9.607845306396484
2021-01-19,9.337202072143555
2021-01-20,9.277999877929688
2021-01-21,9.176508903503418
2021-01-22,9.024271965026855
2021-01-26,8.948152542114258
2021-01-27,8.990440368652344
2021-01-28,9.26108455657959
2021-01-29,8.956609725952148
2021-02-01,9.396402359008789
2021-02-02,9.464064598083496
2021-02-03,9.658590316772461
2021-02-04,9.5486421585083
2021-02-05,9.616303443908691
2021-02-08,9.506355285644531
2021-02-09,9.464064598083496
2021-02-10,9.4302339553833
2021-02-11,9.599388122558594
2021-02-12,9.37948989868164
2021-02-17,9.396402359008789
2021-02-18,9.091931343078613
2021-02-19,8.990440368652344
2021-02-22,8.753626823425293
2021-02-23,9.066556930541992
2021-02-24,8.973525047302246
2021-02-25,8.922780990600586
2021-02-26,8.82128620147705
2021-03-01,8.770543098449707
2021-03-02,8.990440368652344
2021-03-03,9.497896194458008
2021-03-04,9.4894380569458
2021-03-05,9.514812469482422
2021-03-08,9.168051719665527
2021-03-09,9.125761985778809
2021-03-10,9.015811920166016
2021-03-11,8.998897552490234
2021-03-12,9.024271965026855
2021-03-15,9.20188045501709
2021-03-16,9.083474159240723
2021-03-17,9.218794822692871
2021-03-18,9.007355690002441
2021-03-19,9.108846664428711
2021-03-22,9.210338592529297
2021-03-23,9.103781700134277
2021-03-24,8.678767204284668
2021-03-25,8.763771057128906
2021-03-26,8.746771812438965
2021-03-29,8.687265396118164
2021-03-30,8.695767402648926
2021-03-31,8.695767402648926
2021-04-01,8.61076545715332
2021-04-05,8.542764663696289
2021-04-06,8.848773002624512
2021-04-07,8.670266151428223
2021-04-08,8.942275047302246
2021-04-09,8.797772407531738
2021-04-12,8.814769744873047
2021-04-13,9.044280052185059
2021-04-14,8.857272148132324
2021-04-15,8.933775901794434
2021-04-16,8.780769348144531
2021-04-19,8.882773399353027
2021-04-20,9.069781303405762
2021-04-22,8.950775146484375
2021-04-23,8.942275047302246
2021-04-26,9.001777648925781
2021-04-27,8.687265396118164
2021-04-28,8.63626480102539
2021-04-29,8.61076545715332
2021-04-30,8.508761405944824
2021-05-03,8.483261108398438
2021-05-04,8.449259757995605
2021-05-05,8.585265159606934
2021-05-06,8.432259559631348
2021-05-07,8.202752113342285
2021-05-10,8.26225757598877
2021-05-11,8.109249114990234
2021-05-12,7.939245223999023
2021-05-13,7.973246097564697
2021-05-14,7.998746871948242
2021-05-17,8.09225082397461
2021-05-18,8.007247924804688
2021-05-19,8.160252571105957
2021-05-20,8.202752113342285
2021-05-21,8.194252967834473
2021-05-24,8.440759658813477
2021-05-25,8.491759300231934
2021-05-26,8.355757713317871
2021-05-27,8.449259757995605
2021-05-28,8.415257453918457
2021-05-31,8.542764663696289
2021-06-01,8.695767402648926
2021-06-02,8.699861526489258
2021-06-04,8.699861526489258
2021-06-07,8.622944831848145
2021-06-08,8.469118118286133
2021-06-09,8.554576873779297
2021-06-10,8.631492614746094
2021-06-11,8.49475383758545
2021-06-14,8.53748607635498
2021-06-15,8.546032905578613
2021-06-16,8.486209869384766
2021-06-17,8.4520263671875
2021-06-18,8.469118118286133
2021-06-21,8.37511157989502
2021-06-22,8.358017921447754
2021-06-23,8.37511157989502
2021-06-24,8.409296035766602
2021-06-25,8.281105995178223
