Date,TLT
2015-12-24,95.07733154296875
2015-12-28,95.35828399658203
2015-12-29,93.77400207519531
2015-12-30,93.68038940429688
2015-12-31,94.10182189941406
2016-01-04,94.7807388305664
2016-01-05,94.39834594726562
2016-01-06,95.67040252685547
2016-01-07,95.84212493896484
2016-01-08,96.27134704589844
2016-01-11,95.2177963256836
2016-01-12,96.59131622314453
2016-01-13,97.54342651367188
2016-01-14,96.63031768798828
2016-01-15,98.13652801513672
2016-01-19,97.83216857910156
2016-01-20,98.86233520507812
2016-01-21,98.19111633300781
2016-01-22,97.8165283203125
2016-01-25,98.34721374511719
2016-01-26,98.3940658569336
2016-01-27,98.37065887451172
2016-01-28,98.51111602783203
2016-01-29,99.34616088867188
2016-02-01,99.0420150756836
2016-02-02,100.8794174194336
2016-02-03,100.04280853271484
2016-02-04,100.5276107788086
2016-02-05,100.64488220214844
2016-02-08,102.8107681274414
2016-02-09,102.92017364501953
2016-02-10,103.82720947265625
2016-02-11,104.55430603027344
2016-02-12,102.81853485107422
2016-02-16,101.7317123413086
2016-02-17,101.10619354248047
2016-02-18,102.34940338134766
2016-02-19,102.4354019165039
2016-02-22,102.38066101074219
2016-02-23,102.79508209228516
2016-02-24,102.59178924560547
2016-02-25,102.95925903320312
2016-02-26,101.96630859375
2016-02-29,102.41194915771484
2016-03-01,100.60862731933594
2016-03-02,101.02381134033203
2016-03-03,101.39197540283203
2016-03-04,100.74180603027344
2016-03-07,100.71046447753906
2016-03-08,101.82280731201172
2016-03-09,101.20392608642578
2016-03-10,100.78877258300781
2016-03-11,99.77037048339844
2016-03-14,100.08375549316406
2016-03-15,100.17778015136719
2016-03-16,100.47541809082031
2016-03-17,100.89060974121094
2016-03-18,101.10212707519531
2016-03-21,100.32661437988281
2016-03-22,100.3031234741211
2016-03-23,101.43900299072266
2016-03-24,101.47820281982422
2016-03-28,101.61135864257812
2016-03-29,102.67670440673828
2016-03-30,101.59567260742188
2016-03-31,102.3163833618164
2016-04-01,102.58331298828125
2016-04-04,102.64606475830078
2016-04-05,103.76862335205078
2016-04-06,103.0150146484375
2016-04-07,104.2867431640625
2016-04-08,103.62728881835938
2016-04-11,103.49385070800781
2016-04-12,102.7795181274414
2016-04-13,103.14063262939453
2016-04-14,102.64606475830078
2016-04-15,103.5252914428711
2016-04-18,103.07778930664062
2016-04-19,102.75598907470703
2016-04-20,101.62554168701172
2016-04-21,101.02113342285156
2016-04-22,100.76204681396484
2016-04-25,100.34601593017578
2016-04-26,99.8907470703125
2016-04-27,100.88764953613281
2016-04-28,101.3037109375
2016-04-29,101.56279754638672
2016-05-02,100.54021453857422
2016-05-03,101.80656433105469
2016-05-04,102.36510467529297
2016-05-05,103.04940032958984
2016-05-06,102.6089096069336
2016-05-09,102.93138122558594
2016-05-10,102.93928527832031
2016-05-11,103.52131652832031
2016-05-12,103.04940032958984
2016-05-13,104.04834747314453
2016-05-16,103.15168762207031
2016-05-17,103.32472229003906
2016-05-18,101.85377502441406
2016-05-19,102.29428100585938
2016-05-20,102.3729248046875
2016-05-23,102.60108184814453
2016-05-24,102.14485931396484
2016-05-25,101.75940704345703
2016-05-26,102.2863998413086
2016-05-27,102.1369857788086
2016-05-31,102.38079833984375
2016-06-01,102.79618835449219
2016-06-02,103.53713989257812
2016-06-03,105.01099395751953
2016-06-06,104.230712890625
2016-06-07,104.48294067382812
2016-06-08,105.04254150390625
2016-06-09,105.72042846679688
2016-06-10,106.23270416259766
2016-06-13,106.70559692382812
2016-06-14,106.62677764892578
2016-06-15,107.03667449951172
2016-06-16,107.556884765625
2016-06-17,106.88695526123047
2016-06-20,105.74405670166016
2016-06-21,105.25532531738281
2016-06-22,105.4287338256836
2016-06-23,104.2228012084961
2016-06-24,107.02092742919922
2016-06-27,109.6928482055664
2016-06-28,109.92151641845703
2016-06-29,109.07808685302734
2016-06-30,109.48004913330078
2016-07-01,111.0001220703125
2016-07-05,112.38987731933594
2016-07-06,112.57152557373047
2016-07-07,112.56364440917969
2016-07-08,113.39279174804688
2016-07-11,112.39776611328125
2016-07-12,110.55010223388672
2016-07-13,111.85296630859375
2016-07-14,110.22623443603516
2016-07-15,109.2787094116211
2016-07-18,109.17608642578125
2016-07-19,109.79199981689453
2016-07-20,109.19182586669922
2016-07-21,109.41291046142578
2016-07-22,109.60244750976562
2016-07-25,109.5235366821289
2016-07-26,109.69721984863281
2016-07-27,111.06334686279297
2016-07-28,110.85796356201172
2016-07-29,111.78187561035156
2016-08-01,110.56997680664062
2016-08-02,109.4307861328125
2016-08-03,109.49404907226562
2016-08-04,110.31676483154297
2016-08-05,109.16971588134766
2016-08-08,109.37541961669922
2016-08-09,110.45125579833984
2016-08-10,110.87844848632812
2016-08-11,109.88958740234375
2016-08-12,110.81520080566406
2016-08-15,109.77093505859375
2016-08-16,109.47824096679688
2016-08-17,110.13480377197266
2016-08-18,110.30889129638672
2016-08-19,109.73146057128906
2016-08-22,110.65696716308594
2016-08-23,110.77558135986328
2016-08-24,110.51454162597656
2016-08-25,110.09526062011719
2016-08-26,109.4544677734375
2016-08-29,110.91797637939453
2016-08-30,110.49085235595703
2016-08-31,110.64900207519531
2016-09-01,110.7711410522461
2016-09-02,109.86761474609375
2016-09-06,110.66807556152344
2016-09-07,110.5888671875
2016-09-08,109.20188903808594
2016-09-09,107.40288543701172
2016-09-12,107.45835876464844
2016-09-13,106.23786163330078
2016-09-14,106.3963623046875
2016-09-15,105.93670654296875
2016-09-16,106.7926025390625
2016-09-19,106.44389343261719
2016-09-20,106.81639099121094
2016-09-21,107.68024444580078
2016-09-22,108.53617858886719
2016-09-23,108.43312072753906
2016-09-26,109.12263488769531
2016-09-27,109.92313385009766
2016-09-28,109.68534088134766
2016-09-29,109.9626693725586
2016-09-30,108.97998809814453
2016-10-03,108.62030792236328
2016-10-04,107.35002136230469
2016-10-05,106.849853515625
2016-10-06,106.25439453125
2016-10-07,106.32581329345703
2016-10-10,105.6986312866211
2016-10-11,105.46039581298828
2016-10-12,105.56362915039062
2016-10-13,105.96058654785156
2016-10-14,104.4759292602539
2016-10-17,105.1427993774414
2016-10-18,105.4842529296875
2016-10-19,105.571533203125
2016-10-20,105.6827163696289
2016-10-21,105.841552734375
2016-10-24,105.38099670410156
2016-10-25,105.65892791748047
2016-10-26,104.94434356689453
2016-10-27,103.80105590820312
2016-10-28,103.57078552246094
2016-10-31,104.20594787597656
2016-11-01,104.21388244628906
2016-11-02,104.66731262207031
2016-11-03,103.86392974853516
2016-11-04,104.79462432861328
2016-11-07,103.90367126464844
2016-11-08,103.48209381103516
2016-11-09,99.09114837646484
2016-11-10,97.62747192382812
2016-11-11,97.0785903930664
2016-11-14,96.49788665771484
2016-11-15,96.97518920898438
2016-11-16,97.85020446777344
2016-11-17,96.41039276123047
2016-11-18,96.13202667236328
2016-11-21,96.3706283569336
2016-11-22,96.33883666992188
2016-11-23,95.9649887084961
2016-11-25,96.10816955566406
2016-11-28,96.81609344482422
2016-11-29,97.22176361083984
2016-11-30,95.64676666259766
2016-12-01,94.6368637084961
2016-12-02,95.33028411865234
2016-12-05,95.22669982910156
2016-12-06,95.15492248535156
2016-12-07,95.9679946899414
2016-12-08,94.83612060546875
2016-12-09,93.65647888183594
2016-12-12,93.8318099975586
2016-12-13,94.16659545898438
2016-12-14,93.11443328857422
2016-12-15,93.58472442626953
2016-12-16,93.3695068359375
2016-12-19,94.37383270263672
2016-12-20,93.9035415649414
2016-12-21,94.31803131103516
2016-12-22,94.14939880371094
2016-12-23,94.34120178222656
2016-12-27,94.03754425048828
2016-12-28,94.72482299804688
2016-12-29,95.06045532226562
2016-12-30,95.2043228149414
2017-01-03,95.61184692382812
2017-01-04,95.97947692871094
2017-01-05,97.48193359375
2017-01-06,96.58686828613281
2017-01-09,97.3620376586914
2017-01-10,97.29811096191406
2017-01-11,97.62577056884766
2017-01-12,97.40998840332031
2017-01-13,96.94645690917969
2017-01-17,97.96139526367188
2017-01-18,96.70674133300781
2017-01-19,96.0434341430664
2017-01-20,95.85162353515625
2017-01-23,96.81063079833984
2017-01-24,96.14728546142578
2017-01-25,94.94058990478516
2017-01-26,95.26029968261719
2017-01-27,95.60392761230469
2017-01-30,95.31620788574219
2017-01-31,95.97947692871094
2017-02-01,95.38605499267578
2017-02-02,95.34597778320312
2017-02-03,95.30596160888672
2017-02-06,95.88256072998047
2017-02-07,96.58740234375
2017-02-08,97.90083312988281
2017-02-09,96.77156066894531
2017-02-10,96.71554565429688
2017-02-13,96.41120147705078
2017-02-14,95.71438598632812
2017-02-15,95.2739486694336
2017-02-16,95.79450225830078
2017-02-17,96.3631362915039
2017-02-21,96.19495391845703
2017-02-22,96.3551025390625
2017-02-23,96.64342498779297
2017-02-24,97.71665954589844
2017-02-27,97.13999938964844
2017-02-28,97.50040435791016
2017-03-01,95.86660766601562
2017-03-02,95.52162170410156
2017-03-03,95.77034759521484
2017-03-06,95.31298828125
2017-03-07,95.0240478515625
2017-03-08,94.5105209350586
2017-03-09,93.75624084472656
2017-03-10,94.08523559570312
2017-03-13,93.49146270751953
2017-03-14,93.9408187866211
2017-03-15,95.08829498291016
2017-03-16,94.60680389404297
2017-03-17,95.20059204101562
2017-03-20,95.60984802246094
2017-03-21,96.40425872802734
2017-03-22,96.78946685791016
2017-03-23,96.65302276611328
2017-03-24,96.99806213378906
2017-03-27,97.43941497802734
2017-03-28,96.78946685791016
2017-03-29,97.36719512939453
2017-03-30,96.58078002929688
2017-03-31,96.86163330078125
2017-04-03,97.83869934082031
2017-04-04,97.30797576904297
2017-04-05,97.60546112060547
2017-04-06,97.4607162475586
2017-04-07,97.06671142578125
2017-04-10,97.51701354980469
2017-04-11,98.44178009033203
2017-04-12,98.98052215576172
2017-04-13,99.2861099243164
2017-04-17,98.98052215576172
2017-04-18,100.27519226074219
2017-04-19,99.72834777832031
2017-04-20,99.34239959716797
2017-04-21,99.34239959716797
2017-04-24,98.85186767578125
2017-04-25,97.66177368164062
2017-04-26,98.20055389404297
2017-04-27,98.16838836669922
2017-04-28,98.38550567626953
2017-05-01,97.56761169433594
2017-05-02,98.06722259521484
2017-05-03,98.13167572021484
2017-05-04,97.64818572998047
2017-05-05,97.73680877685547
2017-05-08,97.20499420166016
2017-05-09,97.1969223022461
2017-05-10,97.08409881591797
2017-05-11,97.08409881591797
2017-05-12,97.8173599243164
2017-05-15,97.55148315429688
2017-05-16,97.91407775878906
2017-05-17,99.3403549194336
2017-05-18,99.45318603515625
2017-05-19,99.68685913085938
2017-05-22,99.41289520263672
2017-05-23,98.74409484863281
2017-05-24,99.30011749267578
2017-05-25,99.33233642578125
2017-05-26,99.50151062011719
2017-05-30,99.99307250976562
2017-05-31,100.24288940429688
2017-06-01,100.25337982177734
2017-06-02,101.44046783447266
2017-06-05,100.81056213378906
2017-06-06,101.35965728759766
2017-06-07,100.87513732910156
2017-06-08,100.60869598388672
2017-06-09,100.45524597167969
2017-06-12,100.42295837402344
2017-06-13,100.43912506103516
2017-06-14,101.98955535888672
2017-06-15,101.82803344726562
2017-06-16,102.0299072265625
2017-06-19,101.88455963134766
2017-06-20,102.79705810546875
2017-06-21,103.00701141357422
2017-06-22,103.2331314086914
2017-06-23,103.18467712402344
2017-06-26,103.57229614257812
2017-06-27,102.46597290039062
2017-06-28,102.1268310546875
2017-06-29,101.27083587646484
2017-06-30,101.03665161132812
2017-07-03,100.71137237548828
2017-07-05,100.73563385009766
2017-07-06,99.90221405029297
2017-07-07,99.3033676147461
2017-07-10,99.44904327392578
2017-07-11,99.61894989013672
2017-07-12,100.30679321289062
2017-07-13,99.67559814453125
2017-07-14,99.7970199584961
2017-07-17,100.07213592529297
2017-07-18,100.94605255126953
2017-07-19,100.98651885986328
2017-07-20,101.27782440185547
2017-07-21,101.70665740966797
2017-07-24,101.3101577758789
2017-07-25,99.9911880493164
2017-07-26,100.1530532836914
2017-07-27,99.65940856933594
2017-07-28,100.25015258789062
2017-07-31,100.37151336669922
2017-08-01,101.07621002197266
2017-08-02,101.13301086425781
2017-08-03,102.17910766601562
2017-08-04,101.31141662597656
2017-08-07,101.42493438720703
2017-08-08,101.06002044677734
2017-08-09,101.61144256591797
2017-08-10,102.47917938232422
2017-08-11,102.52780151367188
2017-08-14,102.00070190429688
2017-08-15,101.5708999633789
2017-08-16,101.94396209716797
2017-08-17,102.70621490478516
2017-08-18,102.68189239501953
2017-08-21,102.93327331542969
2017-08-22,102.53597259521484
2017-08-23,103.23332977294922
2017-08-24,102.85220336914062
2017-08-25,103.24954986572266
2017-08-28,103.18473052978516
2017-08-29,103.51718139648438
2017-08-30,103.48477172851562
2017-08-31,103.79293060302734
2017-09-01,102.99899291992188
2017-09-05,104.63233184814453
2017-09-06,103.99034118652344
2017-09-07,105.05489349365234
2017-09-08,104.82734680175781
2017-09-11,103.57594299316406
2017-09-12,103.03145599365234
2017-09-13,102.62518310546875
2017-09-14,103.04771423339844
2017-09-15,103.08836364746094
2017-09-18,102.49518585205078
2017-09-19,102.24322509765625
2017-09-20,102.3163833618164
2017-09-21,102.25948333740234
2017-09-22,102.5520248413086
2017-09-25,103.19400787353516
2017-09-26,103.00711059570312
2017-09-27,101.45502471923828
2017-09-28,101.15435791015625
2017-09-29,101.38188171386719
2017-10-02,101.19623565673828
2017-10-03,101.29395294189453
2017-10-04,101.30208587646484
2017-10-05,100.91938018798828
2017-10-06,100.6343765258789
2017-10-09,100.95195007324219
2017-10-10,101.11477661132812
2017-10-11,101.31021118164062
2017-10-12,101.74178314208984
2017-10-13,102.474609375
2017-10-16,102.40133666992188
2017-10-17,102.53162384033203
2017-10-18,101.85577392578125
2017-10-19,102.03490447998047
2017-10-20,100.95195007324219
2017-10-23,101.13108825683594
2017-10-24,100.50408935546875
2017-10-25,100.02372741699219
2017-10-26,99.68983459472656
2017-10-27,100.349365234375
2017-10-30,101.31021118164062
2017-10-31,101.34278106689453
2017-11-01,101.79402160644531
2017-11-02,102.24282836914062
2017-11-03,102.52023315429688
2017-11-06,102.90377807617188
2017-11-07,103.33625793457031
2017-11-08,103.10774230957031
2017-11-09,102.81398010253906
2017-11-10,101.26363372802734
2017-11-13,101.47581481933594
2017-11-14,102.16122436523438
2017-11-15,103.27098846435547
2017-11-16,102.37337493896484
2017-11-17,103.13223266601562
2017-11-20,103.09146118164062
2017-11-21,103.41783142089844
2017-11-22,103.75243377685547
2017-11-24,103.46683502197266
2017-11-27,103.31989288330078
2017-11-28,103.45861053466797
2017-11-29,102.43861389160156
2017-11-30,102.0959243774414
2017-12-01,103.47371673583984
2017-12-04,103.5227279663086
2017-12-05,104.03784942626953
2017-12-06,104.3975830078125
2017-12-07,103.5799560546875
2017-12-08,103.58815002441406
2017-12-11,103.37555694580078
2017-12-12,103.33465576171875
2017-12-13,104.11143493652344
2017-12-14,104.55294799804688
2017-12-15,104.94547271728516
2017-12-18,103.98880004882812
2017-12-19,102.6396713256836
2017-12-20,101.5031509399414
2017-12-21,102.09471130371094
2017-12-22,102.23403930664062
2017-12-26,102.53717803955078
2017-12-27,103.87281799316406
2017-12-28,103.78263854980469
2017-12-29,103.9465560913086
2018-01-02,102.823974609375
2018-01-03,103.31560516357422
2018-01-04,103.29924774169922
2018-01-05,103.00424194335938
2018-01-08,102.93867492675781
2018-01-09,101.56214141845703
2018-01-10,101.43925476074219
2018-01-11,101.85710906982422
2018-01-12,102.02916717529297
2018-01-16,102.45526123046875
2018-01-17,102.31594848632812
2018-01-18,101.36546325683594
2018-01-19,100.8328857421875
2018-01-22,100.93122100830078
2018-01-23,101.36546325683594
2018-01-24,100.81651306152344
2018-01-25,101.64403533935547
2018-01-26,101.26715087890625
2018-01-29,100.56249237060547
2018-01-30,99.97254180908203
2018-01-31,100.56249237060547
2018-02-01,99.10506439208984
2018-02-02,98.18549346923828
2018-02-05,99.11327362060547
2018-02-06,98.4974365234375
2018-02-07,97.56141662597656
2018-02-08,97.4547119140625
2018-02-09,96.83888244628906
2018-02-12,97.2658920288086
2018-02-13,97.70098114013672
2018-02-14,96.61717987060547
2018-02-15,96.9455795288086
2018-02-16,97.4710922241211
2018-02-20,97.04415130615234
2018-02-21,95.85355377197266
2018-02-22,96.14095306396484
2018-02-23,96.99488067626953
2018-02-26,97.0277328491211
2018-02-27,96.88813018798828
2018-02-28,97.50393676757812
2018-03-01,98.1695556640625
2018-03-02,97.37149810791016
2018-03-05,97.10822296142578
2018-03-06,97.19869232177734
2018-03-07,97.09175109863281
2018-03-08,97.65121459960938
2018-03-09,97.00949096679688
2018-03-12,97.56896209716797
2018-03-13,98.06257629394531
2018-03-14,98.92646789550781
2018-03-15,98.92646789550781
2018-03-16,98.57264709472656
2018-03-19,98.2600326538086
2018-03-20,97.86515045166016
2018-03-21,97.97210693359375
2018-03-22,98.94291687011719
2018-03-23,98.86885833740234
2018-03-26,98.49041748046875
2018-03-27,99.54352569580078
2018-03-28,99.80679321289062
2018-03-29,100.29222869873047
2018-04-02,100.49011993408203
2018-04-03,99.71508026123047
2018-04-04,99.5089340209961
2018-04-05,98.76689147949219
2018-04-06,99.84699249267578
2018-04-09,100.01188659667969
2018-04-10,99.83053588867188
2018-04-11,100.18505096435547
2018-04-12,99.45124053955078
2018-04-13,99.68214416503906
2018-04-16,99.71508026123047
2018-04-17,99.98714447021484
2018-04-18,99.18739318847656
2018-04-19,98.3793716430664
2018-04-20,97.6702880859375
2018-04-23,97.69501495361328
2018-04-24,97.24982452392578
2018-04-25,96.59848022460938
2018-04-26,97.27457427978516
2018-04-27,98.02481842041016
2018-04-30,98.19800567626953
2018-05-01,97.8443374633789
2018-05-02,97.73694610595703
2018-05-03,98.17485046386719
2018-05-04,98.3235855102539
2018-05-07,98.16661071777344
2018-05-08,98.07566833496094
2018-05-09,97.4890365600586
2018-05-10,98.27400207519531
2018-05-11,98.52191925048828
2018-05-14,98.00131225585938
2018-05-15,96.88578796386719
2018-05-16,96.51395416259766
2018-05-17,96.02642059326172
2018-05-18,96.85277557373047
2018-05-21,96.90227508544922
2018-05-22,96.75358581542969
2018-05-23,97.45594024658203
2018-05-24,98.23270416259766
2018-05-25,98.84417724609375
2018-05-29,101.00912475585938
2018-05-30,100.3315658569336
2018-05-31,100.166259765625
2018-06-01,99.63705444335938
2018-06-04,98.91649627685547
2018-06-05,99.14839172363281
2018-06-06,98.34496307373047
2018-06-07,99.29747772216797
2018-06-08,98.99928283691406
2018-06-11,98.81710052490234
2018-06-12,98.84190368652344
2018-06-13,98.79224395751953
2018-06-14,99.61219787597656
2018-06-15,99.70328521728516
2018-06-18,99.61219787597656
2018-06-19,100.19192504882812
2018-06-20,99.31399536132812
2018-06-21,99.83582305908203
2018-06-22,99.82752227783203
2018-06-25,100.05116271972656
2018-06-26,100.19192504882812
2018-06-27,101.1361312866211
2018-06-28,101.1610107421875
2018-06-29,100.8131332397461
2018-07-02,100.73428344726562
2018-07-03,101.27384185791016
2018-07-05,101.56439208984375
2018-07-06,101.89643859863281
2018-07-09,101.24061584472656
2018-07-10,101.23233795166016
2018-07-11,101.62248992919922
2018-07-12,101.61418151855469
2018-07-13,101.87150573730469
2018-07-16,101.44818115234375
2018-07-17,101.25723266601562
2018-07-18,100.85047912597656
2018-07-19,101.48968505859375
2018-07-20,100.2445297241211
2018-07-23,99.00764465332031
2018-07-24,99.34798431396484
2018-07-25,99.19026947021484
2018-07-26,98.99934387207031
2018-07-27,99.16535949707031
2018-07-30,98.82500457763672
2018-07-31,99.3646011352539
2018-08-01,98.55509185791016
2018-08-02,98.6965103149414
2018-08-03,99.18743133544922
2018-08-06,99.2456283569336
2018-08-07,98.72978973388672
2018-08-08,98.82965850830078
2018-08-09,99.6615982055664
2018-08-10,100.3853988647461
2018-08-13,100.17742919921875
2018-08-14,99.95278930664062
2018-08-15,100.53515625
2018-08-16,100.52680206298828
2018-08-17,100.65162658691406
2018-08-20,101.32554626464844
2018-08-21,100.98445129394531
2018-08-22,101.38377380371094
2018-08-23,101.54185485839844
2018-08-24,101.74151611328125
2018-08-27,101.1591567993164
2018-08-28,100.55180358886719
2018-08-29,100.68492126464844
2018-08-30,100.9012451171875
2018-08-31,100.66828918457031
2018-09-04,100.08625030517578
2018-09-05,99.81941986083984
2018-09-06,100.18632507324219
2018-09-07,99.3358154296875
2018-09-10,99.70268249511719
2018-09-11,98.94388580322266
2018-09-12,99.17739868164062
2018-09-13,99.32743072509766
2018-09-14,98.8521728515625
2018-09-17,98.8521728515625
2018-09-18,97.81820678710938
2018-09-19,97.2345199584961
2018-09-20,97.68478393554688
2018-09-21,97.64311981201172
2018-09-24,97.39292907714844
2018-09-25,97.29283142089844
2018-09-26,97.97660827636719
2018-09-27,98.0433349609375
2018-09-28,97.78484344482422
2018-10-01,97.06697082519531
2018-10-02,97.66031646728516
2018-10-03,95.96388244628906
2018-10-04,95.28694152832031
2018-10-05,94.46793365478516
2018-10-08,94.15036010742188
2018-10-09,95.10310363769531
2018-10-10,94.84400939941406
2018-10-11,95.99727630615234
2018-10-12,95.6629867553711
2018-10-15,95.62124633789062
2018-10-16,95.83850860595703
2018-10-17,95.27017974853516
2018-10-18,95.23677825927734
2018-10-19,95.02789306640625
2018-10-22,94.90250396728516
2018-10-23,95.20333862304688
2018-10-24,95.92205047607422
2018-10-25,95.52093505859375
2018-10-26,96.09754943847656
2018-10-29,95.88027954101562
2018-10-30,95.4039306640625
2018-10-31,94.91925048828125
2018-11-01,95.00716400146484
2018-11-02,93.82598876953125
2018-11-05,94.19459533691406
2018-11-06,94.13593292236328
2018-11-07,94.2615966796875
2018-11-08,94.25318908691406
2018-11-09,94.9568862915039
2018-11-12,95.57685852050781
2018-11-13,95.51819610595703
2018-11-14,95.57685852050781
2018-11-15,95.53497314453125
2018-11-16,96.08784484863281
2018-11-19,96.35594177246094
2018-11-20,96.3894271850586
2018-11-21,96.35594177246094
2018-11-23,96.45643615722656
2018-11-26,96.23865509033203
2018-11-27,96.34754180908203
2018-11-28,95.87842559814453
2018-11-29,96.25537872314453
2018-11-30,96.61563110351562
2018-12-03,97.30162811279297
2018-12-04,98.93060302734375
2018-12-06,99.2413330078125
2018-12-07,99.42601776123047
2018-12-10,99.83744812011719
2018-12-11,99.82068634033203
2018-12-12,99.37567901611328
2018-12-13,99.1405029296875
2018-12-14,99.48479461669922
2018-12-17,100.06414794921875
2018-12-18,100.66344451904297
2018-12-19,101.99329376220703
2018-12-20,101.62293243408203
2018-12-21,101.6061019897461
2018-12-24,102.11112976074219
2018-12-26,101.01696014404297
2018-12-27,101.03376770019531
2018-12-28,101.88385772705078
2018-12-31,102.27100372314453
2019-01-02,102.80967712402344
2019-01-03,103.97964477539062
2019-01-04,102.77604675292969
2019-01-07,102.47301483154297
2019-01-08,102.20370483398438
2019-01-09,102.04376983642578
2019-01-10,101.3873062133789
2019-01-11,101.78286743164062
2019-01-14,101.40409851074219
2019-01-15,101.03376770019531
2019-01-16,101.13480377197266
2019-01-17,101.1600341796875
2019-01-18,100.62977600097656
2019-01-22,101.3115234375
2019-01-23,101.26945495605469
2019-01-24,101.93437194824219
2019-01-25,101.44621276855469
2019-01-28,101.34517669677734
2019-01-29,101.85862731933594
2019-01-30,101.78286743164062
2019-01-31,102.65819549560547
2019-02-01,102.03816986083984
2019-02-04,101.58264923095703
2019-02-05,102.04659271240234
2019-02-06,102.09724426269531
2019-02-07,102.7721176147461
2019-02-08,103.21074676513672
2019-02-11,102.80583190917969
2019-02-12,102.54432678222656
2019-02-13,102.15625762939453
2019-02-14,102.73837280273438
2019-02-15,102.89863586425781
2019-02-19,103.16011047363281
2019-02-20,102.86489868164062
2019-02-21,101.94540405273438
2019-02-22,102.55276489257812
2019-02-25,102.24905395507812
2019-02-26,102.75520324707031
2019-02-27,101.5910873413086
2019-02-28,101.2452163696289
2019-03-01,100.30940246582031
2019-03-04,101.09558868408203
2019-03-05,101.30693817138672
2019-03-06,101.67889404296875
2019-03-07,102.3382339477539
2019-03-08,102.76937866210938
2019-03-11,102.46504974365234
2019-03-12,103.1836166381836
2019-03-13,102.98918914794922
2019-03-14,102.2452621459961
2019-03-15,102.92153930664062
2019-03-18,102.86236572265625
2019-03-19,102.6341552734375
2019-03-20,103.70773315429688
2019-03-21,103.93595886230469
2019-03-22,105.55059051513672
2019-03-25,105.71967315673828
2019-03-26,105.64360046386719
2019-03-27,106.6157455444336
2019-03-28,106.98768615722656
2019-03-29,106.8862533569336
2019-04-01,105.36803436279297
2019-04-02,105.56289672851562
2019-04-03,104.64791870117188
2019-04-04,104.94442749023438
2019-04-05,105.07998657226562
2019-04-08,104.70721435546875
2019-04-09,105.03760528564453
2019-04-10,105.29181671142578
2019-04-11,104.67334747314453
2019-04-12,103.9277572631836
2019-04-15,104.19039154052734
2019-04-16,103.53803253173828
