Date,JYSK.CO
2016-07-04,234.4933319091797
2016-07-05,227.4213104248047
2016-07-06,221.2798309326172
2016-07-07,228.63099670410156
2016-07-08,236.9127197265625
2016-07-11,238.8668212890625
2016-07-12,244.45001220703125
2016-07-13,244.91525268554688
2016-07-14,247.05548095703125
2016-07-15,246.0319061279297
2016-07-18,245.4735870361328
2016-07-19,246.4040985107422
2016-07-20,250.31234741210938
2016-07-21,250.9636993408203
2016-07-22,250.77760314941406
2016-07-25,250.68453979492188
2016-07-26,252.35951232910156
2016-07-27,254.40664672851562
2016-07-28,252.26646423339844
2016-07-29,257.4774169921875
2016-08-01,254.6858367919922
2016-08-02,250.40538024902344
2016-08-03,249.66094970703125
2016-08-04,254.6858367919922
2016-08-05,258.6871032714844
2016-08-08,258.5940246582031
2016-08-09,262.316162109375
2016-08-10,262.2231140136719
2016-08-11,263.618896484375
2016-08-12,265.7591247558594
2016-08-15,264.1772155761719
2016-08-16,257.94268798828125
2016-08-17,258.96624755859375
2016-08-18,265.2938537597656
2016-08-19,268.6437683105469
2016-08-22,275.43658447265625
2016-08-23,277.762939453125
2016-08-24,286.4168395996094
2016-08-25,288.46405029296875
2016-08-26,290.604248046875
2016-08-29,292.09307861328125
2016-08-30,298.14154052734375
2016-08-31,298.0484619140625
2016-09-01,299.63037109375
2016-09-02,302.6080627441406
2016-09-05,302.7011413574219
2016-09-06,293.67498779296875
2016-09-07,294.41943359375
2016-09-08,294.6985778808594
2016-09-09,294.32635498046875
2016-09-12,294.2333068847656
2016-09-13,294.0472106933594
2016-09-14,292.1861572265625
2016-09-15,293.861083984375
2016-09-16,291.9070129394531
2016-09-19,289.5806884765625
2016-09-20,288.0918273925781
2016-09-21,291.44171142578125
2016-09-22,292.5583190917969
2016-09-23,289.8598327636719
2016-09-26,287.2543640136719
2016-09-27,285.2071533203125
2016-09-28,288.0918273925781
2016-09-29,286.8821105957031
2016-09-30,287.53350830078125
2016-10-03,291.81396484375
2016-10-04,295.53607177734375
2016-10-05,295.0707702636719
2016-10-06,302.4219665527344
2016-10-07,301.3983459472656
2016-10-10,302.142822265625
2016-10-11,299.9095153808594
2016-10-12,300.4678649902344
2016-10-13,299.4442443847656
2016-10-14,304.0038757324219
2016-10-17,304.4691162109375
2016-10-18,310.05230712890625
2016-10-19,303.91082763671875
2016-10-20,307.9120788574219
2016-10-21,310.8897705078125
2016-10-24,313.02996826171875
2016-10-25,314.9841003417969
2016-10-26,315.17022705078125
2016-10-27,301.491455078125
2016-10-28,288.650146484375
2016-10-31,286.1376953125
2016-11-01,281.76422119140625
2016-11-02,273.1103210449219
2016-11-03,275.71575927734375
2016-11-04,273.4825134277344
2016-11-07,276.36712646484375
2016-11-08,275.99493408203125
2016-11-09,278.0420837402344
2016-11-10,284.64886474609375
2016-11-11,285.9515686035156
2016-11-14,288.3709716796875
2016-11-15,290.79034423828125
2016-11-16,289.6737060546875
2016-11-17,288.46405029296875
2016-11-18,294.32635498046875
2016-11-21,295.53607177734375
2016-11-22,295.4429931640625
2016-11-23,292.6513977050781
2016-11-24,289.9528503417969
2016-11-25,290.604248046875
2016-11-28,284.1836242675781
2016-11-29,289.11541748046875
2016-11-30,285.1141052246094
2016-12-01,287.53350830078125
2016-12-02,286.2307434082031
2016-12-05,290.13897705078125
2016-12-06,297.21099853515625
2016-12-07,297.0249328613281
2016-12-08,304.93438720703125
2016-12-09,308.2842712402344
2016-12-12,307.72601318359375
2016-12-13,310.05230712890625
2016-12-14,311.1689147949219
2016-12-15,317.0312805175781
2016-12-16,316.3799133300781
2016-12-19,311.9133605957031
2016-12-20,313.4021911621094
2016-12-21,312.6578063964844
2016-12-22,314.5188293457031
2016-12-23,312.93695068359375
2016-12-27,315.2632751464844
2016-12-28,312.93695068359375
2016-12-29,312.3786315917969
2016-12-30,313.30914306640625
2017-01-02,320.00897216796875
2017-01-03,318.9853820800781
2017-01-04,314.6119079589844
2017-01-05,313.7744140625
2017-01-06,313.86749267578125
2017-01-09,306.051025390625
2017-01-10,305.399658203125
2017-01-11,304.28302001953125
2017-01-12,307.72601318359375
2017-01-13,313.4021911621094
2017-01-16,311.1689147949219
2017-01-17,312.1925048828125
2017-01-18,311.2619934082031
2017-01-19,319.8228759765625
2017-01-20,319.8228759765625
2017-01-23,317.77569580078125
2017-01-24,318.70623779296875
2017-01-25,328.0115051269531
2017-01-26,330.8961486816406
2017-01-27,330.71002197265625
2017-01-30,328.8489990234375
2017-01-31,329.4073181152344
2017-02-01,334.8974304199219
2017-02-02,335.5487976074219
2017-02-03,343.17913818359375
2017-02-06,338.71258544921875
2017-02-07,343.17913818359375
2017-02-08,341.31805419921875
2017-02-09,343.5513610839844
2017-02-10,343.27215576171875
2017-02-13,345.13323974609375
2017-02-14,349.2275390625
2017-02-15,354.9037780761719
2017-02-16,351.9261169433594
2017-02-17,350.62335205078125
2017-02-20,346.9942932128906
2017-02-21,346.9012451171875
2017-02-22,337.96820068359375
2017-02-23,338.71258544921875
2017-02-24,334.15301513671875
2017-02-27,336.01409912109375
2017-02-28,336.2001647949219
2017-03-01,345.3193664550781
2017-03-02,342.620849609375
2017-03-03,345.877685546875
2017-03-06,343.27215576171875
2017-03-07,342.9930114746094
2017-03-08,345.2262878417969
2017-03-09,346.1568298339844
2017-03-10,348.7622985839844
2017-03-13,348.8553771972656
2017-03-14,346.0638122558594
2017-03-15,347.7387390136719
2017-03-16,349.1345520019531
2017-03-17,348.8553771972656
2017-03-20,344.8541259765625
2017-03-21,338.247314453125
2017-03-22,339.52197265625
2017-03-23,338.9554748535156
2017-03-24,335.0843811035156
2017-03-27,333.6681213378906
2017-03-28,335.2732238769531
2017-03-29,333.0072326660156
2017-03-30,332.0630798339844
2017-03-31,333.10162353515625
2017-04-03,334.4234619140625
2017-04-04,332.157470703125
2017-04-05,337.6336364746094
2017-04-06,335.2732238769531
2017-04-07,333.29046630859375
2017-04-10,332.157470703125
2017-04-11,329.6082458496094
2017-04-12,330.9300537109375
2017-04-18,325.3594665527344
2017-04-19,328.0975646972656
2017-04-20,326.30364990234375
2017-04-21,324.3208923339844
2017-04-24,330.3635559082031
2017-04-25,335.9341125488281
2017-04-26,336.689453125
2017-04-27,337.5392150878906
2017-04-28,344.5260314941406
2017-05-01,347.26409912109375
2017-05-02,335.1788024902344
2017-05-03,333.5736999511719
2017-05-04,337.6336364746094
2017-05-05,342.9209899902344
2017-05-08,341.4103088378906
2017-05-09,337.7280578613281
2017-05-10,339.61639404296875
2017-05-11,341.976806640625
2017-05-15,342.26007080078125
2017-05-16,337.3503723144531
2017-05-17,329.79705810546875
2017-05-18,332.9128112792969
2017-05-19,337.067138671875
2017-05-22,335.74530029296875
2017-05-23,337.067138671875
2017-05-24,335.55645751953125
2017-05-29,333.0072326660156
2017-05-30,333.0072326660156
2017-05-31,334.6123046875
2017-06-01,339.8996276855469
2017-06-02,349.3412780761719
2017-06-06,340.27728271484375
2017-06-07,341.7879638671875
2017-06-08,342.26007080078125
2017-06-09,344.71490478515625
2017-06-12,345.6590270996094
2017-06-13,347.54736328125
2017-06-14,347.83062744140625
2017-06-15,348.208251953125
2017-06-16,347.0753173828125
2017-06-19,350.3798828125
2017-06-20,350.47430419921875
2017-06-21,348.5859680175781
2017-06-22,349.3412780761719
2017-06-23,348.208251953125
2017-06-26,345.5646057128906
2017-06-27,346.6976318359375
2017-06-28,348.5859680175781
2017-06-29,356.04486083984375
2017-06-30,355.950439453125
2017-07-03,364.8255920410156
2017-07-04,360.1047668457031
2017-07-05,361.898681640625
2017-07-06,361.7098693847656
2017-07-07,363.03167724609375
2017-07-10,364.44793701171875
2017-07-11,366.2418212890625
2017-07-12,365.2032775878906
2017-07-13,364.8255920410156
2017-07-14,363.6925964355469
2017-07-17,363.9758605957031
2017-07-18,365.48651123046875
2017-07-19,363.9758605957031
2017-07-20,365.86419677734375
2017-07-21,363.03167724609375
2017-07-24,363.5037841796875
2017-07-25,367.75250244140625
2017-07-26,370.8682556152344
2017-07-27,375.7779235839844
2017-07-28,372.9454345703125
2017-07-31,371.718017578125
2017-08-01,372.0012512207031
2017-08-02,370.58502197265625
2017-08-03,366.6195068359375
2017-08-04,371.9068298339844
2017-08-07,371.81243896484375
2017-08-08,368.13018798828125
2017-08-09,365.6753234863281
2017-08-10,363.59820556640625
2017-08-11,359.2550354003906
2017-08-14,368.4134521484375
2017-08-15,368.31903076171875
2017-08-16,365.9586181640625
2017-08-17,358.4052734375
2017-08-18,360.76568603515625
2017-08-21,362.0874938964844
2017-08-22,363.1260986328125
2017-08-23,358.8773498535156
2017-08-24,365.86419677734375
2017-08-25,367.846923828125
2017-08-28,361.99310302734375
2017-08-29,356.4225158691406
2017-08-30,353.1179504394531
2017-08-31,354.911865234375
2017-09-01,356.8946228027344
2017-09-04,353.49560546875
2017-09-05,350.002197265625
2017-09-06,332.4407043457031
2017-09-07,334.8011474609375
2017-09-08,336.59503173828125
2017-09-11,338.9554748535156
2017-09-12,338.6722412109375
2017-09-13,339.42755126953125
2017-09-14,338.01129150390625
2017-09-15,332.7239685058594
2017-09-18,333.7625427246094
2017-09-19,336.4062194824219
2017-09-20,337.7280578613281
2017-09-21,338.3889465332031
2017-09-22,333.0072326660156
2017-09-25,335.1788024902344
2017-09-26,334.51788330078125
2017-09-27,338.7666320800781
2017-09-28,342.0711975097656
2017-09-29,343.015380859375
2017-10-02,340.7493591308594
2017-10-03,339.9940490722656
2017-10-04,342.6376953125
2017-10-05,344.99810791015625
2017-10-06,341.50469970703125
2017-10-09,341.5990905761719
2017-10-10,342.1656188964844
2017-10-11,340.27728271484375
2017-10-12,339.23870849609375
2017-10-13,334.51788330078125
2017-10-16,333.5736999511719
2017-10-17,343.2041931152344
2017-10-18,347.54736328125
2017-10-19,336.689453125
2017-10-20,339.144287109375
2017-10-23,339.9940490722656
2017-10-24,342.54327392578125
2017-10-25,330.5523986816406
2017-10-26,339.04986572265625
2017-10-27,332.25189208984375
2017-10-30,336.689453125
2017-10-31,340.8437805175781
2017-11-01,338.9554748535156
2017-11-02,337.7280578613281
2017-11-03,329.8914794921875
2017-11-06,335.2732238769531
2017-11-07,332.4407043457031
2017-11-08,325.92596435546875
2017-11-09,325.2650451660156
2017-11-10,326.5869140625
2017-11-13,323.47113037109375
2017-11-14,320.5442199707031
2017-11-15,318.75030517578125
2017-11-16,324.69854736328125
2017-11-17,321.01629638671875
2017-11-20,320.16656494140625
2017-11-21,316.0122375488281
2017-11-22,318.3726806640625
2017-11-23,317.0508117675781
2017-11-24,315.1624755859375
2017-11-27,313.84063720703125
2017-11-28,317.9949645996094
2017-11-29,323.9432373046875
2017-11-30,318.93914794921875
2017-12-01,317.4284973144531
2017-12-04,317.3340759277344
2017-12-05,307.2314758300781
2017-12-06,302.32183837890625
2017-12-07,306.2873229980469
2017-12-08,315.5401611328125
2017-12-11,330.2691345214844
2017-12-12,329.2305603027344
2017-12-13,330.0802917480469
2017-12-14,330.7412109375
2017-12-15,330.6468200683594
2017-12-18,332.8183898925781
2017-12-19,332.157470703125
2017-12-20,333.7625427246094
2017-12-21,336.4062194824219
2017-12-22,333.7625427246094
2017-12-27,334.8011474609375
2017-12-28,334.70672607421875
2017-12-29,333.47930908203125
2018-01-02,336.1229553222656
2018-01-03,334.51788330078125
2018-01-04,336.1229553222656
2018-01-05,334.51788330078125
2018-01-08,333.5736999511719
2018-01-09,337.3503723144531
2018-01-10,338.9554748535156
2018-01-11,338.3889465332031
2018-01-12,332.6295471191406
2018-01-15,335.2732238769531
2018-01-16,332.5351257324219
2018-01-17,333.29046630859375
2018-01-18,333.47930908203125
2018-01-19,325.3594665527344
2018-01-22,327.8143310546875
2018-01-23,327.3422546386719
2018-01-24,328.0031433105469
2018-01-25,327.15338134765625
2018-01-26,327.15338134765625
2018-01-29,327.8143310546875
2018-01-30,325.5483093261719
2018-01-31,327.3422546386719
2018-02-01,330.6468200683594
2018-02-02,328.1919860839844
2018-02-05,325.7371520996094
2018-02-06,318.0893859863281
2018-02-07,320.8274841308594
2018-02-08,319.12799072265625
2018-02-09,315.1624755859375
2018-02-12,321.01629638671875
2018-02-13,319.3168029785156
2018-02-14,325.92596435546875
2018-02-15,325.5483093261719
2018-02-16,330.6468200683594
2018-02-19,330.2691345214844
2018-02-20,324.2264709472656
2018-02-21,333.951416015625
2018-02-22,334.234619140625
2018-02-23,335.55645751953125
2018-02-26,337.82244873046875
2018-02-27,341.1270446777344
2018-02-28,341.88238525390625
2018-03-01,341.976806640625
2018-03-02,341.2214660644531
2018-03-05,343.2986145019531
2018-03-06,351.9849548339844
2018-03-07,356.6113586425781
2018-03-08,357.36669921875
2018-03-09,358.9717712402344
2018-03-12,362.0874938964844
2018-03-13,368.97991943359375
2018-03-14,366.9971923828125
2018-03-15,363.7869873046875
2018-03-16,360.1991882324219
2018-03-19,358.7829284667969
2018-03-20,346.5087890625
2018-03-21,350.8743591308594
2018-03-22,345.0216369628906
2018-03-23,347.8040771484375
2018-03-26,345.9811096191406
2018-03-27,344.9256896972656
2018-03-28,343.2945861816406
2018-04-03,339.6486511230469
2018-04-04,334.94732666015625
2018-04-05,337.6337890625
2018-04-06,336.578369140625
2018-04-09,336.2905578613281
2018-04-10,337.05810546875
2018-04-11,336.3865051269531
2018-04-12,338.78515625
2018-04-13,338.017578125
2018-04-16,339.264892578125
2018-04-17,340.6081237792969
2018-04-18,352.4094543457031
2018-04-19,357.3986511230469
2018-04-20,358.0702819824219
2018-04-23,360.46893310546875
2018-04-24,361.42840576171875
2018-04-25,355.95947265625
2018-04-26,356.7270202636719
2018-04-30,355.863525390625
2018-05-01,357.9743347167969
2018-05-02,361.8121643066406
2018-05-03,353.9446105957031
2018-05-04,354.80810546875
2018-05-07,355.671630859375
2018-05-08,357.4945983886719
2018-05-09,344.4459533691406
2018-05-14,338.78515625
2018-05-15,352.5054016113281
2018-05-16,347.1324157714844
2018-05-17,349.1473083496094
2018-05-18,346.7486572265625
2018-05-22,350.68243408203125
2018-05-23,347.1324157714844
2018-05-24,344.0621643066406
2018-05-25,342.71893310546875
2018-05-28,338.689208984375
2018-05-29,334.8513488769531
2018-05-30,331.8770446777344
2018-05-31,332.93243408203125
2018-06-01,335.9067687988281
2018-06-04,335.9067687988281
2018-06-06,331.3013610839844
2018-06-07,330.0540771484375
2018-06-08,327.1756896972656
2018-06-11,336.67431640625
2018-06-12,339.0729675292969
2018-06-13,333.98785400390625
2018-06-14,335.4270324707031
2018-06-15,328.9986572265625
2018-06-18,327.4635009765625
2018-06-19,327.8473205566406
2018-06-20,328.6148681640625
2018-06-21,325.44866943359375
2018-06-22,330.0540771484375
2018-06-25,333.89190673828125
2018-06-26,329.4783935546875
2018-06-27,328.4229736328125
2018-06-28,331.4932556152344
2018-06-29,335.8108215332031
2018-07-02,334.8513488769531
2018-07-03,336.9621887207031
2018-07-04,333.22027587890625
2018-07-05,330.9175720214844
2018-07-06,331.3973083496094
2018-07-09,334.2756652832031
2018-07-10,333.22027587890625
2018-07-11,333.79595947265625
2018-07-12,336.3865051269531
2018-07-13,333.6999816894531
2018-07-16,332.83648681640625
2018-07-17,333.22027587890625
2018-07-18,332.6446228027344
2018-07-19,335.04327392578125
2018-07-20,333.98785400390625
2018-07-23,336.1946105957031
2018-07-24,344.7337951660156
2018-07-25,345.7891845703125
2018-07-26,344.7337951660156
2018-07-27,345.5013732910156
2018-07-30,345.3094482421875
2018-07-31,346.0770568847656
2018-08-01,347.3243408203125
2018-08-02,342.52703857421875
2018-08-03,342.33514404296875
2018-08-06,335.8108215332031
2018-08-07,341.85540771484375
2018-08-08,342.23919677734375
2018-08-09,342.33514404296875
2018-08-10,340.41619873046875
2018-08-13,339.36083984375
2018-08-14,331.6851501464844
2018-08-15,330.5337829589844
2018-08-16,331.3973083496094
2018-08-17,330.8216247558594
2018-08-20,334.8513488769531
2018-08-21,340.5121765136719
2018-08-22,321.9945983886719
2018-08-23,320.6513671875
2018-08-24,319.1162414550781
2018-08-27,319.404052734375
2018-08-28,319.020263671875
2018-08-29,314.4148864746094
2018-08-30,313.3594665527344
2018-08-31,312.5918884277344
2018-09-03,313.7432556152344
2018-09-04,314.2229919433594
2018-09-05,315.18243408203125
2018-09-06,312.1121520996094
2018-09-07,311.6324157714844
2018-09-10,308.8500061035156
2018-09-11,303.86083984375
2018-09-12,302.9972839355469
2018-09-13,301.4621887207031
2018-09-14,302.229736328125
2018-09-17,303.9567565917969
2018-09-18,301.9419250488281
2018-09-19,303.6689147949219
2018-09-20,309.1378479003906
2018-09-21,307.3148498535156
2018-09-24,305.87567138671875
2018-09-25,308.3702697753906
2018-09-26,309.8094482421875
2018-09-27,305.2040710449219
2018-09-28,298.48785400390625
2018-10-01,297.91217041015625
2018-10-02,292.6351318359375
2018-10-03,290.5243225097656
2018-10-04,289.6607971191406
2018-10-05,287.0702819824219
2018-10-08,286.11083984375
2018-10-09,282.3689270019531
2018-10-10,284.767578125
2018-10-11,277.7635192871094
2018-10-12,278.8189392089844
2018-10-15,278.3392028808594
2018-10-16,284.3837890625
2018-10-17,285.9189147949219
2018-10-18,280.64190673828125
2018-10-19,280.83380126953125
2018-10-22,279.58648681640625
2018-10-23,274.5013732910156
2018-10-24,274.3094482421875
2018-10-25,276.9000244140625
2018-10-26,275.9405517578125
2018-10-29,281.79327392578125
2018-10-30,251.37838745117188
2018-10-31,258.3824157714844
2018-11-01,258.1905517578125
2018-11-02,268.7445983886719
2018-11-05,265.2905578613281
2018-11-06,267.20947265625
2018-11-07,275.9405517578125
2018-11-08,274.5973205566406
2018-11-09,271.52703857421875
2018-11-12,267.4972839355469
2018-11-13,259.7257080078125
2018-11-14,260.0135192871094
2018-11-15,254.7364959716797
2018-11-16,253.96893310546875
2018-11-19,253.4892120361328
2018-11-20,245.23785400390625
2018-11-21,248.8837890625
2018-11-22,250.22702026367188
2018-11-23,249.36351013183594
2018-11-26,256.3675842285156
2018-11-27,252.8175811767578
2018-11-28,251.8581085205078
2018-11-29,251.28244018554688
2018-11-30,248.11622619628906
2018-12-03,250.70675659179688
2018-12-04,245.6216278076172
2018-12-05,249.93919372558594
2018-12-06,241.30406188964844
2018-12-07,246.38919067382812
2018-12-10,239.38514709472656
2018-12-11,241.97567749023438
2018-12-12,243.60675048828125
2018-12-13,242.74325561523438
2018-12-14,241.87974548339844
2018-12-17,240.72837829589844
2018-12-18,238.32972717285156
2018-12-19,235.73919677734375
2018-12-20,226.43243408203125
2018-12-21,220.29190063476562
2018-12-27,219.8121795654297
2018-12-28,225.6648712158203
2019-01-02,224.99325561523438
2019-01-03,224.99325561523438
2019-01-04,234.7797393798828
2019-01-07,234.7797393798828
2019-01-08,233.62838745117188
2019-01-09,231.70947265625
2019-01-10,235.73919677734375
2019-01-11,234.97161865234375
2019-01-14,235.06756591796875
2019-01-15,232.66893005371094
2019-01-16,236.4108123779297
2019-01-17,233.91622924804688
2019-01-18,233.91622924804688
2019-01-21,239.5770263671875
2019-01-22,239.48109436035156
2019-01-23,239.09730529785156
2019-01-24,239.9608154296875
2019-01-25,242.45541381835938
2019-01-28,238.42567443847656
2019-01-29,237.65811157226562
2019-01-30,238.90541076660156
2019-01-31,234.5878448486328
2019-02-01,240.1527099609375
2019-02-04,239.19325256347656
2019-02-05,240.82432556152344
2019-02-06,242.6472930908203
2019-02-07,242.16757202148438
2019-02-08,239.09730529785156
2019-02-11,239.9608154296875
2019-02-12,246.38919067382812
2019-02-13,245.0459442138672
2019-02-14,245.1418914794922
2019-02-15,249.36351013183594
2019-02-18,250.131103515625
2019-02-19,244.18243408203125
2019-02-20,247.44459533691406
2019-02-21,244.95001220703125
2019-02-22,244.47027587890625
2019-02-25,245.23785400390625
2019-02-26,237.46621704101562
2019-02-27,240.82432556152344
2019-02-28,246.48513793945312
2019-03-01,244.8540496826172
2019-03-04,243.60675048828125
2019-03-05,243.7986602783203
2019-03-06,243.9905548095703
2019-03-07,236.9864959716797
2019-03-08,236.5067596435547
2019-03-11,237.5621795654297
2019-03-12,243.7027130126953
2019-03-13,243.89459228515625
2019-03-14,245.7175750732422
2019-03-15,246.1013641357422
2019-03-18,251.37838745117188
2019-03-19,251.8581085205078
2019-03-20,250.41893005371094
2019-03-21,246.67703247070312
2019-03-22,241.11216735839844
2019-03-25,238.80946350097656
2019-03-26,236.31488037109375
2019-03-27,241.78378295898438
2019-03-28,239.8648681640625
2019-03-29,246.67703247070312
2019-04-01,254.2567596435547
2019-04-02,256.5594482421875
2019-04-03,261.35675048828125
2019-04-04,262.89190673828125
2019-04-05,260.9729919433594
2019-04-08,261.26080322265625
2019-04-09,258.6702880859375
2019-04-10,255.02432250976562
2019-04-11,257.9986572265625
2019-04-12,262.6999816894531
2019-04-15,263.9472961425781
2019-04-16,264.8108215332031
2019-04-17,266.05810546875
2019-04-23,264.1391906738281
2019-04-24,261.26080322265625
2019-04-25,260.6851501464844
2019-04-26,265.770263671875
2019-04-29,266.25
2019-04-30,257.2310791015625
2019-05-01,258.5743408203125
2019-05-02,255.3121795654297
2019-05-03,255.12026977539062
2019-05-06,253.6810760498047
2019-05-07,249.45947265625
2019-05-08,251.09056091308594
2019-05-09,246.7729949951172
2019-05-10,250.70675659179688
2019-05-13,244.66217041015625
2019-05-14,246.1973114013672
2019-05-15,243.3189239501953
2019-05-16,242.6472930908203
2019-05-20,238.13784790039062
2019-05-21,242.26351928710938
2019-05-22,241.20811462402344
