Date,HDFCPVTBAN.NS
2023-10-04,22.947999954223633
2023-10-05,23.05299949645996
2023-10-06,23.14299964904785
2023-10-09,22.93000030517578
2023-10-10,23.20599937438965
2023-10-11,23.292999267578125
2023-10-12,23.329999923706055
2023-10-13,23.20199966430664
2023-10-16,23.263999938964844
2023-10-17,23.229000091552734
2023-10-18,23.06999969482422
2023-10-19,22.92799949645996
2023-10-20,22.927000045776367
2023-10-23,22.676000595092773
2023-10-25,22.3799991607666
2023-10-26,22.13800048828125
2023-10-27,22.402000427246094
2023-10-30,22.582000732421875
2023-10-31,22.38599967956543
2023-11-01,22.320999145507812
2023-11-02,22.260000228881836
2023-11-03,22.645999908447266
2023-11-06,22.82699966430664
2023-11-07,22.799999237060547
2023-11-08,22.823999404907227
2023-11-09,22.961000442504883
2023-11-10,22.940000534057617
2023-11-13,22.976999282836914
2023-11-15,23.121999740600586
2023-11-16,23.195999145507812
2023-11-17,22.861000061035156
2023-11-20,22.788999557495117
2023-11-21,22.95400047302246
2023-11-22,22.79800033569336
2023-11-23,22.906999588012695
2023-11-24,22.899999618530273
2023-11-28,22.97100067138672
2023-11-29,23.347999572753906
2023-11-30,23.257999420166016
2023-12-01,23.458999633789062
2023-12-04,24.013999938964844
2023-12-05,24.628000259399414
2023-12-06,24.527000427246094
2023-12-07,24.40999984741211
2023-12-08,24.61199951171875
2023-12-11,24.57699966430664
2023-12-12,24.454999923706055
2023-12-13,24.5
2023-12-14,24.854000091552734
2023-12-15,25.003000259399414
2023-12-18,24.97100067138672
2023-12-19,24.841999053955078
2023-12-20,24.562000274658203
2023-12-21,25.04199981689453
2023-12-22,24.75200080871582
2023-12-26,24.76099967956543
2023-12-27,24.961000442504883
2023-12-28,25.100000381469727
2023-12-29,25.017000198364258
2024-01-01,25.09000015258789
2024-01-02,24.849000930786133
2024-01-03,24.739999771118164
2024-01-04,25.038999557495117
2024-01-05,24.95599937438965
2024-01-08,24.714000701904297
2024-01-09,24.566999435424805
2024-01-10,24.670000076293945
2024-01-11,24.77199935913086
2024-01-12,24.8439998626709
2024-01-15,25.260000228881836
2024-01-16,25.04599952697754
2024-01-17,24.054000854492188
2024-01-18,23.72599983215332
2024-01-19,23.625999450683594
2024-01-23,23.354999542236328
2024-01-24,23.298999786376953
2024-01-25,23.42099952697754
2024-01-29,23.524999618530273
2024-01-30,23.54400062561035
2024-01-31,23.799999237060547
2024-02-01,23.729999542236328
2024-02-02,23.59000015258789
2024-02-05,23.579999923706055
2024-02-06,23.5
2024-02-07,23.479999542236328
2024-02-08,22.889999389648438
2024-02-09,23.149999618530273
2024-02-12,22.729999542236328
2024-02-13,23.020000457763672
2024-02-14,23.049999237060547
2024-02-15,23.229999542236328
2024-02-16,23.43000030517578
2024-02-19,23.479999542236328
2024-02-20,23.670000076293945
2024-02-21,23.6299991607666
2024-02-22,23.610000610351562
2024-02-23,23.6200008392334
2024-02-26,23.489999771118164
2024-02-27,23.559999465942383
2024-02-28,23.200000762939453
2024-02-29,23.170000076293945
2024-03-01,23.760000228881836
2024-03-04,23.8799991607666
2024-03-05,23.799999237060547
2024-03-06,24.100000381469727
2024-03-07,24.0
2024-03-11,23.760000228881836
2024-03-12,23.809999465942383
2024-03-13,23.399999618530273
2024-03-14,23.40999984741211
2024-03-15,23.489999771118164
2024-03-18,23.469999313354492
2024-03-19,23.34000015258789
2024-03-20,23.3700008392334
2024-03-21,23.549999237060547
2024-03-22,23.84000015258789
2024-03-26,23.540000915527344
2024-03-27,23.610000610351562
2024-03-28,23.90999984741211
2024-04-01,23.969999313354492
2024-04-02,23.959999084472656
2024-04-03,23.829999923706055
2024-04-04,24.100000381469727
2024-04-05,24.350000381469727
2024-04-08,24.399999618530273
2024-04-09,24.489999771118164
2024-04-10,24.600000381469727
2024-04-12,24.479999542236328
2024-04-15,24.100000381469727
2024-04-16,23.940000534057617
2024-04-18,23.700000762939453
2024-04-19,23.979999542236328
2024-04-22,24.139999389648438
2024-04-23,24.18000030517578
2024-04-24,24.290000915527344
2024-04-25,24.280000686645508
2024-04-26,24.209999084472656
2024-04-29,24.59000015258789
2024-04-30,24.65999984741211
2024-05-02,24.600000381469727
2024-05-03,24.479999542236328
2024-05-06,24.520000457763672
2024-05-07,24.100000381469727
2024-05-08,24.040000915527344
2024-05-09,23.700000762939453
2024-05-10,23.860000610351562
2024-05-13,23.989999771118164
2024-05-14,24.049999237060547
2024-05-15,24.020000457763672
2024-05-16,24.149999618530273
2024-05-17,24.15999984741211
2024-05-21,24.100000381469727
2024-05-22,24.030000686645508
2024-05-23,24.459999084472656
2024-05-24,24.510000228881836
2024-05-27,24.639999389648438
2024-05-28,24.530000686645508
2024-05-29,24.270000457763672
2024-05-30,24.270000457763672
2024-05-31,24.489999771118164
2024-06-03,25.1299991607666
2024-06-04,24.93000030517578
2024-06-05,24.770000457763672
2024-06-06,24.559999465942383
2024-06-07,24.950000762939453
2024-06-10,24.920000076293945
2024-06-11,24.90999984741211
2024-06-12,24.979999542236328
2024-06-13,24.950000762939453
2024-06-14,25.030000686645508
2024-06-18,25.18000030517578
2024-06-19,25.790000915527344
2024-06-20,26.030000686645508
2024-06-21,25.989999771118164
2024-06-24,25.950000762939453
2024-06-25,26.479999542236328
2024-06-26,26.579999923706055
2024-06-27,26.670000076293945
2024-06-28,26.40999984741211
2024-07-01,26.479999542236328
2024-07-02,26.43000030517578
2024-07-03,26.729999542236328
2024-07-04,26.760000228881836
2024-07-05,26.56999969482422
2024-07-08,26.510000228881836
2024-07-09,26.540000915527344
2024-07-10,26.399999618530273
2024-07-11,26.399999618530273
2024-07-12,26.459999084472656
2024-07-15,26.450000762939453
2024-07-16,26.479999542236328
2024-07-18,26.56999969482422
2024-07-19,26.25
2024-07-22,26.260000228881836
2024-07-23,26.100000381469727
2024-07-24,25.90999984741211
2024-07-25,25.68000030517578
2024-07-26,25.709999084472656
2024-07-29,25.860000610351562
2024-07-30,25.989999771118164
2024-07-31,25.979999542236328
2024-08-01,25.979999542236328
2024-08-02,25.920000076293945
2024-08-05,25.3700008392334
2024-08-06,25.18000030517578
2024-08-07,25.329999923706055
2024-08-08,25.239999771118164
2024-08-09,25.420000076293945
2024-08-12,25.59000015258789
2024-08-13,25.309999465942383
2024-08-14,25.18000030517578
2024-08-16,25.559999465942383
2024-08-19,25.520000457763672
2024-08-20,25.719999313354492
2024-08-21,25.649999618530273
2024-08-22,25.809999465942383
2024-08-23,25.799999237060547
2024-08-26,25.940000534057617
2024-08-28,25.899999618530273
2024-08-29,25.90999984741211
2024-08-30,26.020000457763672
2024-09-02,26.020000457763672
2024-09-03,26.06999969482422
2024-09-04,26.06999969482422
2024-09-05,26.040000915527344
2024-09-06,25.690000534057617
2024-09-09,25.8700008392334
2024-09-10,26.079999923706055
2024-09-11,25.829999923706055
2024-09-12,26.229999542236328
2024-09-13,26.350000381469727
2024-09-16,26.549999237060547
2024-09-17,26.520000457763672
2024-09-18,26.799999237060547
2024-09-19,26.920000076293945
2024-09-20,27.350000381469727
2024-09-23,27.399999618530273
2024-09-24,27.360000610351562
2024-09-25,27.40999984741211
2024-09-26,27.5
2024-09-27,27.350000381469727
2024-09-30,26.8799991607666
2024-10-01,26.860000610351562
2024-10-03,26.530000686645508
2024-10-04,26.059999465942383
2024-10-07,25.969999313354492
2024-10-08,25.719999313354492
2024-10-09,25.719999313354492
2024-10-10,26.149999618530273
2024-10-11,26.020000457763672
2024-10-14,26.229999542236328
2024-10-15,26.239999771118164
2024-10-16,26.170000076293945
2024-10-17,25.809999465942383
2024-10-18,26.239999771118164
2024-10-21,25.979999542236328
2024-10-22,25.950000762939453
2024-10-23,25.739999771118164
2024-10-24,25.850000381469727
2024-10-25,25.489999771118164
2024-10-28,25.610000610351562
2024-10-29,25.969999313354492
2024-10-31,25.510000228881836
2024-11-01,25.8799991607666
2024-11-04,25.290000915527344
2024-11-06,25.8700008392334
2024-11-07,25.600000381469727
2024-11-08,25.75
2024-11-11,25.65999984741211
2024-11-12,25.3799991607666
2024-11-13,24.84000015258789
2024-11-14,25.040000915527344
2024-11-18,24.8700008392334
2024-11-19,25.020000457763672
2024-11-21,25.139999389648438
2024-11-22,25.299999237060547
2024-11-25,25.739999771118164
2024-11-26,25.700000762939453
2024-11-27,25.829999923706055
2024-11-28,25.6200008392334
2024-11-29,25.559999465942383
2024-12-02,25.59000015258789
2024-12-03,25.850000381469727
2024-12-04,26.0
2024-12-05,26.229999542236328
2024-12-06,26.309999465942383
2024-12-09,26.239999771118164
2024-12-10,26.15999984741211
2024-12-11,26.139999389648438
2024-12-12,26.1200008392334
2024-12-13,26.219999313354492
2024-12-16,26.209999084472656
2024-12-17,25.90999984741211
2024-12-18,25.540000915527344
2024-12-19,25.530000686645508
2024-12-20,24.959999084472656
2024-12-23,25.059999465942383
2024-12-24,25.209999084472656
2024-12-26,25.079999923706055
2024-12-27,25.280000686645508
2024-12-30,25.030000686645508
2024-12-31,25.049999237060547
2025-01-01,25.219999313354492
2025-01-02,25.479999542236328
2025-01-03,25.31999969482422
2025-01-06,25.06999969482422
2025-01-07,24.809999465942383
2025-01-08,24.850000381469727
2025-01-09,24.81999969482422
2025-01-10,24.209999084472656
2025-01-13,24.09000015258789
2025-01-14,24.299999237060547
2025-01-15,24.360000610351562
2025-01-16,24.40999984741211
2025-01-17,24.010000228881836
2025-01-20,24.59000015258789
2025-01-21,24.270000457763672
2025-01-22,24.31999969482422
2025-01-23,24.209999084472656
2025-01-24,24.09000015258789
2025-01-27,23.940000534057617
2025-01-28,24.219999313354492
2025-01-29,24.489999771118164
2025-01-30,24.600000381469727
2025-01-31,24.729999542236328
2025-02-01,24.790000915527344
2025-02-03,24.540000915527344
2025-02-04,25.110000610351562
2025-02-05,25.09000015258789
2025-02-06,25.139999389648438
2025-02-07,25.139999389648438
2025-02-10,25.15999984741211
2025-02-11,24.90999984741211
2025-02-12,25.6200008392334
2025-02-13,25.010000228881836
2025-02-14,24.81999969482422
2025-02-17,24.81999969482422
2025-02-18,24.719999313354492
2025-02-19,25.0
2025-02-20,24.940000534057617
2025-02-21,24.739999771118164
2025-02-24,24.719999313354492
2025-02-25,24.68000030517578
2025-02-27,24.700000762939453
2025-02-28,24.610000610351562
2025-03-03,24.34000015258789
2025-03-04,24.360000610351562
2025-03-05,24.56999969482422
2025-03-06,24.649999618530273
2025-03-07,24.520000457763672
2025-03-10,24.440000534057617
2025-03-11,24.149999618530273
2025-03-12,24.31999969482422
2025-03-13,24.270000457763672
2025-03-17,24.440000534057617
2025-03-18,24.959999084472656
2025-03-19,25.049999237060547
2025-03-20,25.110000610351562
2025-03-21,25.450000762939453
2025-03-24,26.18000030517578
2025-03-25,26.190000534057617
2025-03-26,25.959999084472656
2025-03-27,26.030000686645508
2025-03-28,26.1200008392334
2025-04-01,25.799999237060547
2025-04-02,25.860000610351562
2025-04-03,25.940000534057617
2025-04-04,25.93000030517578
2025-04-07,25.440000534057617
2025-04-08,26.09000015258789
2025-04-09,25.25
2025-04-11,25.639999389648438
2025-04-15,26.329999923706055
2025-04-16,26.790000915527344
2025-04-17,27.40999984741211
2025-04-21,27.979999542236328
2025-04-22,28.06999969482422
2025-04-23,27.889999389648438
2025-04-24,27.799999237060547
2025-04-25,27.459999084472656
2025-04-28,27.829999923706055
2025-04-29,27.790000915527344
2025-04-30,27.690000534057617
2025-05-02,27.75
2025-05-05,27.520000457763672
2025-05-06,27.25
2025-05-07,27.399999618530273
2025-05-08,27.360000610351562
2025-05-09,27.059999465942383
2025-05-12,27.920000076293945
2025-05-13,27.770000457763672
2025-05-14,27.59000015258789
2025-05-15,27.889999389648438
2025-05-16,27.959999084472656
2025-05-19,27.979999542236328
2025-05-20,27.649999618530273
2025-05-21,27.65999984741211
2025-05-22,27.690000534057617
2025-05-23,27.809999465942383
2025-05-26,27.899999618530273
2025-05-27,27.860000610351562
2025-05-28,27.829999923706055
2025-05-29,27.920000076293945
2025-05-30,27.950000762939453
2025-06-02,27.899999618530273
2025-06-03,27.75
2025-06-04,27.600000381469727
2025-06-05,27.59000015258789
2025-06-06,28.110000610351562
2025-06-09,28.389999389648438
2025-06-10,28.389999389648438
2025-06-11,28.260000228881836
2025-06-12,28.079999923706055
2025-06-13,27.809999465942383
2025-06-16,28.030000686645508
2025-06-17,27.899999618530273
2025-06-18,28.030000686645508
2025-06-19,27.920000076293945
2025-06-20,28.200000762939453
2025-06-23,28.15999984741211
2025-06-24,28.43000030517578
2025-06-25,28.389999389648438
2025-06-26,28.68000030517578
2025-06-27,28.850000381469727
2025-06-30,28.6200008392334
2025-07-01,28.610000610351562
2025-07-02,28.420000076293945
2025-07-03,28.399999618530273
2025-07-04,28.3799991607666
2025-07-07,28.3799991607666
2025-07-08,28.56999969482422
2025-07-09,28.559999465942383
2025-07-10,28.459999084472656
2025-07-11,28.469999313354492
2025-07-14,28.3799991607666
2025-07-15,28.459999084472656
2025-07-16,28.389999389648438
2025-07-17,28.389999389648438
2025-07-18,27.969999313354492
2025-07-21,28.280000686645508
2025-07-22,28.280000686645508
2025-07-23,28.399999618530273
2025-07-24,28.309999465942383
2025-07-25,28.260000228881836
2025-07-28,27.56999969482422
2025-07-29,27.559999465942383
2025-07-30,27.559999465942383
2025-07-31,27.510000228881836
2025-08-01,27.290000915527344
