Date,NV20IETF.NS
2019-09-09,5.480000019073486
2019-09-11,5.478000164031982
2019-09-12,5.409999847412109
2019-09-13,5.466000080108643
2019-09-16,5.466000080108643
2019-09-17,5.406000137329102
2019-09-18,5.432000160217285
2019-09-19,5.354000091552734
2019-09-20,5.504000186920166
2019-09-23,5.5370001792907715
2019-09-24,5.526000022888184
2019-09-25,5.538000106811523
2019-09-26,5.584000110626221
2019-09-27,5.53000020980835
2019-09-30,5.571000099182129
2019-10-01,5.498000144958496
2019-10-03,5.493000030517578
2019-10-04,5.501999855041504
2019-10-07,5.4679999351501465
2019-10-09,5.458000183105469
2019-10-10,5.4770002365112305
2019-10-11,5.506999969482422
2019-10-14,5.519999980926514
2019-10-15,5.563000202178955
2019-10-16,5.584000110626221
2019-10-17,5.611999988555908
2019-10-18,5.684999942779541
2019-10-22,5.581999778747559
2019-10-23,5.586999893188477
2019-10-24,5.5960001945495605
2019-10-25,5.6020002365112305
2019-10-27,5.63100004196167
2019-10-29,5.724999904632568
2019-10-30,5.767000198364258
2019-10-31,5.827000141143799
2019-11-01,5.796000003814697
2019-11-04,5.834000110626221
2019-11-05,5.801000118255615
2019-11-06,5.815000057220459
2019-11-07,5.807000160217285
2019-11-08,5.74399995803833
2019-11-11,5.702000141143799
2019-11-13,5.728000164031982
2019-11-14,5.732999801635742
2019-11-15,5.709000110626221
2019-11-18,5.699999809265137
2019-11-19,5.708000183105469
2019-11-20,5.748000144958496
2019-11-21,5.691999912261963
2019-11-22,5.684999942779541
2019-11-25,5.7230000495910645
2019-11-26,5.690999984741211
2019-11-27,5.715000152587891
2019-11-28,5.743000030517578
2019-11-29,5.710000038146973
2019-12-02,5.693999767303467
2019-12-03,5.677999973297119
2019-12-04,5.705999851226807
2019-12-05,5.699999809265137
2019-12-06,5.6529998779296875
2019-12-09,5.664000034332275
2019-12-10,5.591000080108643
2019-12-11,5.610000133514404
2019-12-12,5.623000144958496
2019-12-13,5.676000118255615
2019-12-16,5.6570000648498535
2019-12-17,5.703000068664551
2019-12-18,5.7210001945495605
2019-12-19,5.75600004196167
2019-12-20,5.765999794006348
2019-12-23,5.744999885559082
2019-12-24,5.751999855041504
2019-12-26,5.7210001945495605
2019-12-27,5.730999946594238
2019-12-30,5.749000072479248
2019-12-31,5.732999801635742
2020-01-01,5.752999782562256
2020-01-02,5.763999938964844
2020-01-03,5.74399995803833
2020-01-06,5.708000183105469
2020-01-07,5.718999862670898
2020-01-08,5.689000129699707
2020-01-09,5.735000133514404
2020-01-10,5.760000228881836
2020-01-13,5.815999984741211
2020-01-14,5.882999897003174
2020-01-15,5.867000102996826
2020-01-16,5.875999927520752
2020-01-17,5.870999813079834
2020-01-20,5.817999839782715
2020-01-21,5.7829999923706055
2020-01-22,5.776000022888184
2020-01-23,5.808000087738037
2020-01-24,5.813000202178955
2020-01-27,5.775000095367432
2020-01-28,5.760000228881836
2020-01-29,5.791999816894531
2020-01-30,5.743000030517578
2020-01-31,5.640999794006348
2020-02-03,5.6479997634887695
2020-02-04,5.699999809265137
2020-02-05,5.739999771118164
2020-02-06,5.764999866485596
2020-02-07,5.7789998054504395
2020-02-10,5.736000061035156
2020-02-11,5.764999866485596
2020-02-12,5.802000045776367
2020-02-13,5.827000141143799
2020-02-14,5.802999973297119
2020-02-17,5.775000095367432
2020-02-18,5.763999938964844
2020-02-19,5.827000141143799
2020-02-20,5.797999858856201
2020-02-24,5.697000026702881
2020-02-25,5.699999809265137
2020-02-26,5.625999927520752
2020-02-27,5.593999862670898
2020-02-28,5.336999893188477
2020-03-02,5.302000045776367
2020-03-03,5.423999786376953
2020-03-04,5.473999977111816
2020-03-05,5.500999927520752
2020-03-06,5.381999969482422
2020-03-09,5.5329999923706055
2020-03-11,5.070000171661377
2020-03-12,4.656000137329102
2020-03-13,4.756999969482422
2020-03-16,4.696000099182129
2020-03-17,4.547999858856201
2020-03-18,4.644999980926514
2020-03-19,4.574999809265137
2020-03-20,4.696000099182129
2020-03-23,3.734999895095825
2020-03-24,4.348999977111816
2020-03-25,4.697999954223633
2020-03-26,4.920000076293945
2020-03-27,4.961999893188477
2020-03-30,5.0279998779296875
2020-03-31,5.013999938964844
2020-04-01,4.99399995803833
2020-04-03,5.13700008392334
2020-04-07,5.2210001945495605
2020-04-08,5.197000026702881
2020-04-09,5.2220001220703125
2020-04-13,5.054999828338623
2020-04-15,4.908999919891357
2020-04-16,4.84499979019165
2020-04-17,4.9120001792907715
2020-04-20,4.935999870300293
2020-04-21,4.809000015258789
2020-04-22,4.815999984741211
2020-04-23,4.861999988555908
2020-04-24,4.781000137329102
2020-04-27,4.810999870300293
2020-04-28,4.821000099182129
2020-04-29,4.813000202178955
2020-04-30,4.875
2020-05-04,4.823999881744385
2020-05-05,4.813000202178955
2020-05-06,4.769000053405762
2020-05-07,4.738999843597412
2020-05-08,4.7210001945495605
2020-05-11,4.760000228881836
2020-05-12,4.823999881744385
2020-05-13,4.758999824523926
2020-05-14,4.736999988555908
2020-05-15,4.723999977111816
2020-05-18,4.630000114440918
2020-05-19,4.699999809265137
2020-05-20,4.685999870300293
2020-05-21,4.716000080108643
2020-05-22,4.7220001220703125
2020-05-26,4.7779998779296875
2020-05-27,4.817999839782715
2020-05-28,4.855999946594238
2020-05-29,4.918000221252441
2020-06-01,5.043000221252441
2020-06-02,5.0970001220703125
2020-06-03,5.110000133514404
2020-06-04,5.144000053405762
2020-06-05,5.159999847412109
2020-06-08,5.189000129699707
2020-06-09,5.171999931335449
2020-06-10,5.171000003814697
2020-06-11,5.122000217437744
2020-06-12,5.041999816894531
2020-06-15,5.013000011444092
2020-06-16,5.002999782562256
2020-06-17,5.01200008392334
2020-06-18,5.01200008392334
2020-06-19,5.013999938964844
2020-06-22,5.054999828338623
2020-06-23,5.09499979019165
2020-06-24,5.129000186920166
2020-06-25,5.119999885559082
2020-06-26,5.23799991607666
2020-06-29,5.211999893188477
2020-06-30,5.197999954223633
2020-07-01,5.201000213623047
2020-07-02,5.254000186920166
2020-07-03,5.270999908447266
2020-07-06,5.386000156402588
2020-07-07,5.363999843597412
2020-07-08,5.341000080108643
2020-07-09,5.329999923706055
2020-07-10,5.348999977111816
2020-07-13,5.372000217437744
2020-07-14,5.3480000495910645
2020-07-15,5.465000152587891
2020-07-16,5.492000102996826
2020-07-17,5.513000011444092
2020-07-20,5.581999778747559
2020-07-21,5.6529998779296875
2020-07-22,5.616000175476074
2020-07-23,5.604000091552734
2020-07-24,5.605999946594238
2020-07-27,5.650000095367432
2020-07-28,5.697999954223633
2020-07-29,5.71999979019165
2020-07-30,5.703000068664551
2020-07-31,5.703999996185303
2020-08-03,5.665999889373779
2020-08-04,5.6539998054504395
2020-08-05,5.6519999504089355
2020-08-06,5.716000080108643
2020-08-07,5.742000102996826
2020-08-10,5.754000186920166
2020-08-11,5.743000030517578
2020-08-12,5.775000095367432
2020-08-13,5.763999938964844
2020-08-14,5.76200008392334
2020-08-17,5.808000087738037
2020-08-18,5.835999965667725
2020-08-19,5.870999813079834
2020-08-20,5.860000133514404
2020-08-21,5.876999855041504
2020-08-24,5.8480000495910645
2020-08-25,5.8460001945495605
2020-08-26,5.831999778747559
2020-08-27,5.868000030517578
2020-08-28,5.810999870300293
2020-08-31,5.7789998054504395
2020-09-01,5.795000076293945
2020-09-02,5.776000022888184
2020-09-03,5.820000171661377
2020-09-04,5.752999782562256
2020-09-07,5.775000095367432
2020-09-08,5.802999973297119
2020-09-09,5.74399995803833
2020-09-10,5.763000011444092
2020-09-11,5.7769999504089355
2020-09-14,5.894999980926514
2020-09-15,5.894000053405762
2020-09-16,5.909999847412109
2020-09-17,5.927999973297119
2020-09-18,5.921999931335449
2020-09-21,5.835999965667725
2020-09-22,5.801000118255615
2020-09-23,5.798999786376953
2020-09-24,5.656000137329102
2020-09-25,5.764999866485596
2020-09-28,5.798999786376953
2020-09-29,5.811999797821045
2020-09-30,5.802000045776367
2020-10-01,5.835999965667725
2020-10-05,5.943999767303467
2020-10-06,5.954999923706055
2020-10-07,5.948999881744385
2020-10-08,6.053999900817871
2020-10-09,6.089000225067139
2020-10-12,6.136000156402588
2020-10-13,6.169000148773193
2020-10-14,6.0960001945495605
2020-10-15,5.999000072479248
2020-10-16,6.026000022888184
2020-10-19,6.061999797821045
2020-10-20,6.11899995803833
2020-10-21,6.109000205993652
2020-10-22,6.110000133514404
2020-10-23,6.133999824523926
2020-10-26,6.079999923706055
2020-10-27,6.066999912261963
2020-10-28,6.013999938964844
2020-10-29,5.968999862670898
2020-10-30,5.9730000495910645
2020-11-02,5.964000225067139
2020-11-03,5.99399995803833
2020-11-04,6.020999908447266
2020-11-05,6.116000175476074
2020-11-06,6.138999938964844
2020-11-09,6.2210001945495605
2020-11-10,6.201000213623047
2020-11-11,6.340000152587891
2020-11-12,6.322000026702881
2020-11-13,6.35099983215332
2020-11-14,6.415999889373779
2020-11-17,6.373000144958496
2020-11-18,6.3379998207092285
2020-11-19,6.318999767303467
2020-11-20,6.375999927520752
2020-11-23,6.495999813079834
2020-11-24,6.5329999923706055
2020-11-25,6.486999988555908
2020-11-26,6.495999813079834
2020-11-27,6.4720001220703125
2020-12-01,6.543000221252441
2020-12-02,6.63100004196167
2020-12-03,6.644000053405762
2020-12-04,6.708000183105469
2020-12-07,6.7779998779296875
2020-12-08,6.802999973297119
2020-12-09,6.866000175476074
2020-12-10,6.890999794006348
2020-12-11,6.928999900817871
2020-12-14,6.97599983215332
2020-12-15,6.928999900817871
2020-12-16,6.991000175476074
2020-12-17,6.995999813079834
2020-12-18,7.058000087738037
2020-12-21,6.84499979019165
2020-12-22,6.945000171661377
2020-12-23,7.067999839782715
2020-12-24,7.083000183105469
2020-12-28,7.1479997634887695
2020-12-29,7.124000072479248
2020-12-30,7.159999847412109
2020-12-31,7.14900016784668
2021-01-01,7.184000015258789
2021-01-04,7.336999893188477
2021-01-05,7.366000175476074
2021-01-06,7.329999923706055
2021-01-07,7.315000057220459
2021-01-08,7.443999767303467
2021-01-11,7.586999893188477
2021-01-12,7.60099983215332
2021-01-13,7.638000011444092
2021-01-14,7.681000232696533
2021-01-15,7.589000225067139
2021-01-18,7.478000164031982
2021-01-19,7.553999900817871
2021-01-20,7.622000217437744
2021-01-21,7.577000141143799
2021-01-22,7.543000221252441
2021-01-25,7.513000011444092
2021-01-27,7.466000080108643
2021-01-28,7.334000110626221
2021-01-29,7.2129998207092285
2021-02-01,7.375999927520752
2021-02-02,7.535999774932861
2021-02-03,7.627999782562256
2021-02-04,7.669000148773193
2021-02-05,7.645999908447266
2021-02-08,7.747000217437744
2021-02-09,7.709000110626221
2021-02-10,7.696000099182129
2021-02-11,7.7179999351501465
2021-02-12,7.664000034332275
2021-02-15,7.6539998054504395
2021-02-16,7.671999931335449
2021-02-17,7.622000217437744
2021-02-18,7.640999794006348
2021-02-19,7.644999980926514
2021-02-22,7.486999988555908
2021-02-23,7.557000160217285
2021-02-24,7.560999870300293
2021-02-25,7.658999919891357
2021-02-26,7.436999797821045
2021-03-01,7.5269999504089355
2021-03-02,7.671000003814697
2021-03-03,7.775000095367432
2021-03-04,7.755000114440918
2021-03-05,7.658999919891357
2021-03-08,7.728000164031982
2021-03-09,7.728000164031982
2021-03-10,7.788000106811523
2021-03-12,7.763000011444092
2021-03-15,7.7820000648498535
2021-03-16,7.818999767303467
2021-03-17,7.763999938964844
2021-03-18,7.678999900817871
2021-03-19,7.75
2021-03-22,7.833000183105469
2021-03-23,7.8379998207092285
2021-03-24,7.758999824523926
2021-03-25,7.605999946594238
2021-03-26,7.638999938964844
2021-03-30,7.839000225067139
2021-03-31,7.795000076293945
2021-04-01,7.894999980926514
2021-04-05,7.951000213623047
2021-04-06,7.918000221252441
2021-04-07,7.984000205993652
2021-04-08,8.04800033569336
2021-04-09,8.145999908447266
2021-04-12,7.86899995803833
2021-04-13,7.801000118255615
2021-04-15,7.814000129699707
2021-04-16,7.886000156402588
2021-04-19,7.763000011444092
2021-04-20,7.697000026702881
2021-04-22,7.723999977111816
2021-04-23,7.644000053405762
2021-04-26,7.689000129699707
2021-04-27,7.7779998779296875
2021-04-28,7.802000045776367
2021-04-29,7.8460001945495605
2021-04-30,7.823999881744385
2021-05-03,7.820000171661377
2021-05-04,7.764999866485596
2021-05-05,7.811999797821045
2021-05-06,7.894000053405762
2021-05-07,7.948999881744385
2021-05-10,8.053999900817871
2021-05-11,7.974999904632568
2021-05-12,7.938000202178955
2021-05-14,7.966000080108643
2021-05-17,7.9679999351501465
2021-05-18,8.043000221252441
2021-05-19,8.074000358581543
2021-05-20,7.99399995803833
2021-05-21,8.027999877929688
2021-05-24,8.012999534606934
2021-05-25,8.083000183105469
2021-05-26,8.166999816894531
2021-05-27,8.175000190734863
2021-05-28,8.184000015258789
2021-05-31,8.187000274658203
2021-06-01,8.189000129699707
2021-06-02,8.168999671936035
2021-06-03,8.199000358581543
2021-06-04,8.241000175476074
2021-06-07,8.295999526977539
2021-06-08,8.361000061035156
2021-06-09,8.347000122070312
2021-06-10,8.387999534606934
2021-06-11,8.437999725341797
2021-06-14,8.449000358581543
2021-06-15,8.496000289916992
2021-06-16,8.442000389099121
2021-06-17,8.383999824523926
2021-06-18,8.39799976348877
2021-06-21,8.418000221252441
2021-06-22,8.447999954223633
2021-06-23,8.395999908447266
2021-06-24,8.50100040435791
2021-06-25,8.531000137329102
2021-06-28,8.552000045776367
2021-06-29,8.520999908447266
2021-06-30,8.532999992370605
2021-07-01,8.505000114440918
2021-07-02,8.486000061035156
2021-07-05,8.538999557495117
2021-07-06,8.385000228881836
2021-07-07,8.480999946594238
2021-07-08,8.42300033569336
2021-07-09,8.413999557495117
2021-07-12,8.42199993133545
2021-07-13,8.428000450134277
2021-07-14,8.53600025177002
2021-07-15,8.58899974822998
2021-07-16,8.609999656677246
2021-07-19,8.541999816894531
2021-07-20,8.515000343322754
2021-07-22,8.607999801635742
2021-07-23,8.628000259399414
2021-07-26,8.604000091552734
2021-07-27,8.57800006866455
2021-07-28,8.557000160217285
2021-07-29,8.638999938964844
2021-07-30,8.694000244140625
2021-08-02,8.743000030517578
2021-08-03,8.821999549865723
2021-08-04,8.793000221252441
2021-08-05,8.83899974822998
2021-08-06,8.86299991607666
2021-08-09,8.836999893188477
2021-08-10,8.824000358581543
2021-08-11,8.862000465393066
2021-08-12,8.954000473022461
2021-08-13,9.045000076293945
2021-08-16,9.034000396728516
2021-08-17,9.109999656677246
2021-08-18,9.11400032043457
2021-08-20,9.050999641418457
2021-08-23,9.090999603271484
2021-08-24,9.11299991607666
2021-08-25,9.152999877929688
2021-08-26,9.131999969482422
2021-08-27,9.196000099182129
2021-08-30,9.218000411987305
2021-08-31,9.32800006866455
2021-09-01,9.277999877929688
2021-09-02,9.347000122070312
2021-09-03,9.390999794006348
2021-09-06,9.458000183105469
2021-09-07,9.401000022888184
2021-09-08,9.369000434875488
2021-09-09,9.378000259399414
2021-09-13,9.447999954223633
2021-09-14,9.503999710083008
2021-09-15,9.61299991607666
2021-09-16,9.645999908447266
2021-09-17,9.604000091552734
2021-09-20,9.54699993133545
2021-09-21,9.675000190734863
2021-09-22,9.729000091552734
2021-09-23,9.777000427246094
2021-09-24,9.822999954223633
2021-09-27,9.715999603271484
2021-09-28,9.637999534606934
2021-09-29,9.720000267028809
2021-09-30,9.670999526977539
2021-10-01,9.616000175476074
2021-10-04,9.696999549865723
2021-10-05,9.751999855041504
2021-10-06,9.66100025177002
2021-10-07,9.720000267028809
2021-10-08,9.805999755859375
2021-10-11,9.725000381469727
2021-10-12,9.70199966430664
2021-10-13,9.802000045776367
2021-10-14,9.890999794006348
2021-10-18,10.015000343322754
2021-10-19,9.993000030517578
2021-10-20,9.843000411987305
2021-10-21,9.715999603271484
2021-10-22,9.607000350952148
2021-10-25,9.548999786376953
2021-10-26,9.586999893188477
2021-10-27,9.571999549865723
2021-10-28,9.446999549865723
2021-10-29,9.270999908447266
2021-11-01,9.498000144958496
2021-11-02,9.477999687194824
2021-11-03,9.51099967956543
2021-11-04,9.57699966430664
2021-11-08,9.61400032043457
2021-11-09,9.640999794006348
2021-11-10,9.60200023651123
2021-11-11,9.515999794006348
2021-11-12,9.67199993133545
2021-11-15,9.710000038146973
2021-11-16,9.680000305175781
2021-11-17,9.65999984741211
2021-11-18,9.54800033569336
2021-11-22,9.41100025177002
2021-11-23,9.461000442504883
2021-11-24,9.395000457763672
2021-11-25,9.40999984741211
2021-11-26,9.225000381469727
2021-11-29,9.147000312805176
2021-11-30,9.239999771118164
2021-12-01,9.263999938964844
2021-12-02,9.420000076293945
2021-12-03,9.371000289916992
2021-12-06,9.20199966430664
2021-12-07,9.3100004196167
2021-12-08,9.418000221252441
2021-12-09,9.48900032043457
2021-12-10,9.53499984741211
2021-12-13,9.496000289916992
2021-12-14,9.480999946594238
2021-12-15,9.437999725341797
2021-12-16,9.442999839782715
2021-12-17,9.425000190734863
2021-12-20,9.376999855041504
2021-12-21,9.375
2021-12-22,9.447999954223633
2021-12-23,9.565999984741211
2021-12-24,9.581000328063965
2021-12-27,9.607999801635742
2021-12-28,9.696999549865723
2021-12-29,9.694000244140625
2021-12-30,9.741000175476074
2021-12-31,9.791999816894531
2022-01-03,9.869999885559082
2022-01-04,9.939000129699707
2022-01-05,9.930999755859375
2022-01-06,9.831999778747559
2022-01-07,9.883999824523926
2022-01-10,9.987000465393066
2022-01-11,9.991000175476074
2022-01-12,10.036999702453613
2022-01-13,10.111000061035156
2022-01-14,10.131999969482422
2022-01-17,10.20300006866455
2022-01-18,10.04800033569336
2022-01-19,9.970999717712402
2022-01-20,9.822999954223633
2022-01-21,9.744999885559082
2022-01-24,9.550000190734863
2022-01-25,9.531999588012695
2022-01-27,9.399999618530273
2022-01-28,9.427000045776367
2022-01-31,9.571999549865723
2022-02-01,9.708000183105469
2022-02-02,9.843000411987305
2022-02-03,9.720999717712402
2022-02-04,9.71399974822998
2022-02-07,9.59000015258789
2022-02-08,9.567999839782715
2022-02-09,9.623000144958496
2022-02-10,9.723999977111816
2022-02-11,9.58899974822998
2022-02-14,9.473999977111816
2022-02-15,9.60200023651123
2022-02-16,9.579999923706055
2022-02-17,9.600000381469727
2022-02-18,9.586000442504883
2022-02-21,9.510000228881836
2022-02-22,9.390999794006348
2022-02-23,9.380000114440918
2022-02-24,9.019000053405762
2022-02-25,9.194000244140625
2022-02-28,9.315999984741211
2022-03-02,9.300000190734863
2022-03-03,9.357999801635742
2022-03-04,9.265999794006348
2022-03-07,9.258000373840332
2022-03-08,9.37399959564209
2022-03-09,9.456000328063965
2022-03-10,9.538000106811523
2022-03-11,9.597999572753906
2022-03-14,9.63599967956543
2022-03-15,9.49899959564209
2022-03-16,9.63700008392334
2022-03-17,9.718000411987305
2022-03-21,9.67199993133545
2022-03-22,9.72599983215332
2022-03-23,9.781000137329102
2022-03-24,9.848999977111816
2022-03-25,9.777999877929688
2022-03-28,9.800000190734863
2022-03-29,9.803999900817871
2022-03-30,9.798999786376953
2022-03-31,9.812999725341797
2022-04-01,9.88700008392334
2022-04-04,9.970000267028809
2022-04-05,10.029000282287598
2022-04-06,9.991999626159668
2022-04-07,9.89900016784668
2022-04-08,10.010000228881836
2022-04-11,9.92199993133545
2022-04-12,9.777999877929688
2022-04-13,9.795000076293945
2022-04-18,9.644000053405762
2022-04-19,9.503999710083008
2022-04-20,9.520999908447266
2022-04-21,9.64900016784668
2022-04-22,9.526000022888184
2022-04-25,9.343999862670898
2022-04-26,9.418000221252441
2022-04-27,9.39900016784668
2022-04-28,9.506999969482422
2022-04-29,9.439000129699707
2022-05-02,9.369000434875488
2022-05-04,9.265999794006348
2022-05-05,9.35200023651123
2022-05-06,9.255000114440918
2022-05-09,9.222000122070312
2022-05-10,9.161999702453613
2022-05-11,9.032999992370605
2022-05-12,8.944000244140625
2022-05-13,8.947999954223633
2022-05-16,8.920000076293945
2022-05-17,9.182999610900879
2022-05-18,9.168000221252441
2022-05-19,8.913000106811523
2022-05-20,9.097999572753906
2022-05-23,9.067999839782715
2022-05-24,8.913000106811523
2022-05-25,8.788999557495117
2022-05-26,8.82699966430664
2022-05-27,8.937999725341797
2022-05-30,9.152999877929688
2022-05-31,9.154999732971191
2022-06-01,9.130999565124512
2022-06-02,9.180000305175781
2022-06-03,9.178999900817871
2022-06-06,9.175999641418457
2022-06-07,9.0649995803833
2022-06-08,9.041999816894531
2022-06-09,9.098999977111816
2022-06-10,8.99899959564209
2022-06-13,8.755000114440918
2022-06-14,8.74899959564209
2022-06-15,8.699000358581543
2022-06-16,8.50100040435791
2022-06-17,8.413000106811523
2022-06-20,8.437999725341797
2022-06-21,8.609999656677246
2022-06-22,8.524999618530273
2022-06-23,8.602999687194824
2022-06-24,8.649999618530273
2022-06-27,8.800999641418457
2022-06-28,8.800999641418457
2022-06-29,8.781999588012695
2022-06-30,8.73799991607666
2022-07-01,8.819999694824219
2022-07-04,8.85200023651123
2022-07-05,8.843000411987305
2022-07-06,8.902999877929688
2022-07-07,8.993000030517578
2022-07-08,9.095999717712402
