Date,CENTURYPLY.NS
2016-01-20,149.7689208984375
2016-01-21,147.93540954589844
2016-01-22,152.7604217529297
2016-01-25,158.1162109375
2016-01-27,157.58544921875
2016-01-28,146.7291259765625
2016-01-29,144.26837158203125
2016-02-01,147.3081512451172
2016-02-02,142.19361877441406
2016-02-03,137.1273193359375
2016-02-04,136.6448211669922
2016-02-05,138.43008422851562
2016-02-08,139.29859924316406
2016-02-09,140.98736572265625
2016-02-10,140.02236938476562
2016-02-11,137.0308380126953
2016-02-12,135.1973114013672
2016-02-15,144.41311645507812
2016-02-16,142.09710693359375
2016-02-17,142.9173583984375
2016-02-18,143.59288024902344
2016-02-19,142.48309326171875
2016-02-22,142.48309326171875
2016-02-23,141.9041290283203
2016-02-24,141.27685546875
2016-02-25,142.9173583984375
2016-02-26,143.30337524414062
2016-02-29,143.78585815429688
2016-03-01,148.6109161376953
2016-03-02,161.4454803466797
2016-03-03,159.9979705810547
2016-03-04,162.6517333984375
2016-03-08,159.80499267578125
2016-03-09,158.7434539794922
2016-03-10,161.2042236328125
2016-03-11,161.2042236328125
2016-03-14,161.34898376464844
2016-03-15,161.39752197265625
2016-03-16,160.5238037109375
2016-03-17,158.6306915283203
2016-03-18,160.81503295898438
2016-03-21,162.3197784423828
2016-03-22,162.12562561035156
2016-03-23,163.19354248046875
2016-03-28,156.5919952392578
2016-03-29,158.33946228027344
2016-03-30,164.79537963867188
2016-03-31,165.86325073242188
2016-04-01,166.8340606689453
2016-04-04,164.8924560546875
2016-04-05,164.35850524902344
2016-04-06,164.6982879638672
2016-04-07,165.13514709472656
2016-04-08,166.20303344726562
2016-04-11,168.04757690429688
2016-04-12,175.3286895751953
2016-04-13,177.7071533203125
2016-04-18,176.7848663330078
2016-04-20,180.61961364746094
2016-04-21,180.5225067138672
2016-04-22,175.57139587402344
2016-04-25,173.33848571777344
2016-04-26,179.30899047851562
2016-04-27,177.9012908935547
2016-04-28,176.49365234375
2016-04-29,178.677978515625
2016-05-02,184.21157836914062
2016-05-03,183.14370727539062
2016-05-04,181.83311462402344
2016-05-05,185.08531188964844
2016-05-06,184.1630401611328
2016-05-09,182.9010009765625
2016-05-10,177.6100616455078
2016-05-11,172.3191680908203
2016-05-12,168.33880615234375
2016-05-13,166.59136962890625
2016-05-16,163.9701690673828
2016-05-17,162.12562561035156
2016-05-18,160.9606475830078
2016-05-19,160.37815856933594
2016-05-20,157.3201141357422
2016-05-23,154.21351623535156
2016-05-24,154.4076690673828
2016-05-25,157.07740783691406
2016-05-26,157.27157592773438
2016-05-27,156.54345703125
2016-05-30,157.17446899414062
2016-05-31,158.24237060546875
2016-06-01,164.11581420898438
2016-06-02,163.19354248046875
2016-06-03,162.12562561035156
2016-06-06,159.11610412597656
2016-06-07,159.69859313964844
2016-06-08,173.77536010742188
2016-06-09,176.59071350097656
2016-06-10,172.8045654296875
2016-06-13,170.08628845214844
2016-06-14,180.8623046875
2016-06-15,186.34738159179688
2016-06-16,192.1722869873047
2016-06-17,196.83216857910156
2016-06-20,191.00729370117188
2016-06-21,195.327392578125
2016-06-22,193.82264709472656
2016-06-23,188.4346160888672
2016-06-24,188.28900146484375
2016-06-27,183.87179565429688
2016-06-28,185.03677368164062
2016-06-29,185.61927795410156
2016-06-30,189.84230041503906
2016-07-01,198.33692932128906
2016-07-04,206.97714233398438
2016-07-05,201.24937438964844
2016-07-07,200.66688537597656
2016-07-08,201.00668334960938
2016-07-11,204.1617889404297
2016-07-12,211.15162658691406
2016-07-13,212.12245178222656
2016-07-14,212.02536010742188
2016-07-15,218.2385711669922
2016-07-18,214.11260986328125
2016-07-19,215.76300048828125
2016-07-20,221.83058166503906
2016-07-21,223.04408264160156
2016-07-22,221.68496704101562
2016-07-25,227.36419677734375
2016-07-26,226.9758758544922
2016-07-27,221.7820281982422
2016-07-28,227.0244140625
2016-07-29,228.48062133789062
2016-08-01,223.23825073242188
2016-08-02,218.14146423339844
2016-08-03,213.14181518554688
2016-08-04,206.97714233398438
2016-08-05,217.75314331054688
2016-08-08,211.34579467773438
2016-08-09,211.39434814453125
2016-08-10,204.5501251220703
2016-08-11,202.31723022460938
2016-08-12,204.50157165527344
2016-08-16,206.39466857910156
2016-08-17,211.39434814453125
2016-08-18,211.73414611816406
2016-08-19,208.53045654296875
2016-08-22,207.55963134765625
2016-08-23,214.11260986328125
2016-08-24,214.98635864257812
2016-08-25,216.0542449951172
2016-08-26,215.81153869628906
2016-08-29,212.51077270507812
2016-08-30,212.26806640625
2016-08-31,210.66622924804688
2016-09-01,218.8695831298828
2016-09-02,219.79185485839844
2016-09-06,226.39337158203125
2016-09-07,225.76235961914062
2016-09-08,226.39337158203125
2016-09-09,220.6170654296875
2016-09-12,215.13197326660156
2016-09-14,218.38417053222656
2016-09-15,221.8791046142578
2016-09-16,222.70428466796875
2016-09-19,231.19891357421875
2016-09-20,229.01455688476562
2016-09-21,231.78138732910156
2016-09-22,237.2179412841797
2016-09-23,245.22714233398438
2016-09-26,246.44068908691406
2016-09-27,247.36293029785156
2016-09-28,252.0228271484375
2016-09-29,238.38291931152344
2016-09-30,243.23696899414062
2016-10-03,253.28488159179688
2016-10-04,251.9742889404297
2016-10-05,249.64434814453125
2016-10-06,245.56692504882812
2016-10-07,243.1884307861328
2016-10-10,243.6252899169922
2016-10-13,248.77059936523438
2016-10-14,246.92605590820312
2016-10-17,246.92605590820312
2016-10-18,248.625
2016-10-19,254.88668823242188
2016-10-20,247.5570831298828
2016-10-21,244.64466857910156
2016-10-24,241.8778533935547
2016-10-25,244.49903869628906
2016-10-26,239.88768005371094
2016-10-27,233.9171905517578
2016-10-28,239.30517578125
2016-11-01,243.8194580078125
2016-11-02,233.86863708496094
2016-11-03,230.56787109375
2016-11-04,222.9955291748047
2016-11-07,225.7138214111328
2016-11-08,220.56851196289062
2016-11-09,205.90924072265625
2016-11-10,213.91845703125
2016-11-11,198.62815856933594
2016-11-15,179.4060821533203
2016-11-16,176.88194274902344
2016-11-17,173.09579467773438
2016-11-18,174.16368103027344
2016-11-21,170.66879272460938
2016-11-22,170.76585388183594
2016-11-23,170.474609375
2016-11-24,172.41624450683594
2016-11-25,176.25094604492188
2016-11-28,179.69735717773438
2016-11-29,178.43527221679688
2016-11-30,176.39654541015625
2016-12-01,173.09579467773438
2016-12-02,167.90196228027344
2016-12-05,164.40704345703125
2016-12-06,162.85374450683594
2016-12-07,159.3588104248047
2016-12-08,165.66908264160156
2016-12-09,167.75633239746094
2016-12-12,164.6982879638672
2016-12-13,162.6110382080078
2016-12-14,159.79568481445312
2016-12-15,158.7763214111328
2016-12-16,162.5139617919922
2016-12-19,158.3879852294922
2016-12-20,159.26174926757812
2016-12-21,156.2036590576172
2016-12-22,150.57296752929688
2016-12-23,158.92196655273438
2016-12-26,157.27157592773438
2016-12-27,156.39784240722656
2016-12-28,157.2230224609375
2016-12-29,159.3588104248047
2016-12-30,163.63038635253906
2017-01-02,167.1252899169922
2017-01-03,169.21253967285156
2017-01-04,170.71734619140625
2017-01-05,174.309326171875
2017-01-06,171.34835815429688
2017-01-09,172.75599670410156
2017-01-10,173.19288635253906
2017-01-11,173.19288635253906
2017-01-12,173.8239288330078
2017-01-13,172.95016479492188
2017-01-16,172.36770629882812
2017-01-17,177.4644317626953
2017-01-18,178.677978515625
2017-01-19,177.3188018798828
2017-01-20,174.01806640625
2017-01-23,175.42575073242188
2017-01-24,175.4742889404297
2017-01-25,178.87213134765625
2017-01-27,189.55108642578125
2017-01-30,193.96826171875
2017-01-31,190.32774353027344
2017-02-01,200.76397705078125
2017-02-02,199.5989990234375
2017-02-03,209.4041748046875
2017-02-06,211.6855926513672
2017-02-07,209.21002197265625
2017-02-08,209.35562133789062
2017-02-09,209.59832763671875
2017-02-10,215.66592407226562
2017-02-13,219.9860382080078
2017-02-14,223.38388061523438
2017-02-15,221.9276580810547
2017-02-16,222.26744079589844
2017-02-17,222.07325744628906
2017-02-20,223.18971252441406
2017-02-21,222.75283813476562
2017-02-22,222.26744079589844
2017-02-23,220.42291259765625
2017-02-27,229.9368438720703
2017-02-28,242.84866333007812
2017-03-01,241.4895477294922
2017-03-02,236.87814331054688
2017-03-03,231.63580322265625
2017-03-06,235.6160888671875
2017-03-07,236.58692932128906
2017-03-08,241.34390258789062
2017-03-09,242.46034240722656
2017-03-10,241.8778533935547
2017-03-14,238.23728942871094
2017-03-15,236.05296325683594
2017-03-16,235.76173400878906
2017-03-17,234.74240112304688
2017-03-20,238.67417907714844
2017-03-21,237.2664794921875
2017-03-22,236.34420776367188
2017-03-23,241.92637634277344
2017-03-24,239.93621826171875
2017-03-27,234.985107421875
2017-03-28,239.1110382080078
2017-03-29,242.5574188232422
2017-03-30,249.78994750976562
2017-03-31,251.92578125
2017-04-03,252.2655487060547
2017-04-05,251.9742889404297
2017-04-06,251.7801513671875
2017-04-07,252.41119384765625
2017-04-10,253.3334503173828
2017-04-11,259.6922302246094
2017-04-12,259.498046875
2017-04-13,255.12940979003906
2017-04-17,251.5860137939453
2017-04-18,245.51840209960938
2017-04-19,252.79945373535156
2017-04-20,255.4207000732422
2017-04-21,255.17794799804688
2017-04-24,257.94482421875
2017-04-25,259.0126647949219
2017-04-26,256.63421630859375
2017-04-27,249.78994750976562
2017-04-28,249.69287109375
2017-05-02,250.4695281982422
2017-05-03,248.2366485595703
2017-05-04,248.91619873046875
2017-05-05,247.26585388183594
2017-05-08,247.36293029785156
2017-05-09,250.08120727539062
2017-05-10,249.78994750976562
2017-05-11,249.01327514648438
2017-05-12,248.1881103515625
2017-05-15,258.8670654296875
2017-05-16,258.3330993652344
2017-05-17,257.1195983886719
2017-05-18,252.75096130371094
2017-05-19,246.63482666015625
2017-05-22,248.04251098632812
2017-05-23,240.71287536621094
2017-05-24,234.01426696777344
2017-05-25,245.27569580078125
2017-05-26,252.0713653564453
2017-05-29,251.877197265625
2017-05-30,250.4695281982422
2017-05-31,256.6827087402344
2017-06-01,265.4200134277344
2017-06-02,266.1481628417969
2017-06-05,273.2835693359375
2017-06-06,273.8660888671875
2017-06-07,282.4577941894531
2017-06-08,282.1180114746094
2017-06-09,290.85528564453125
2017-06-12,297.1170654296875
2017-06-13,290.6611022949219
2017-06-14,299.3499755859375
2017-06-15,294.3501892089844
2017-06-16,298.1364440917969
2017-06-19,294.0589294433594
2017-06-20,284.1081237792969
2017-06-21,290.17572021484375
2017-06-22,292.3115234375
2017-06-23,292.2629699707031
2017-06-27,282.40924072265625
2017-06-28,292.06884765625
2017-06-29,293.2337951660156
2017-06-30,285.6614685058594
2017-07-03,284.350830078125
2017-07-04,282.9917297363281
2017-07-05,278.3318176269531
2017-07-06,281.43841552734375
2017-07-07,280.37054443359375
2017-07-10,281.05010986328125
2017-07-11,272.79815673828125
2017-07-12,273.1864929199219
2017-07-13,275.71063232421875
2017-07-14,274.88543701171875
2017-07-17,284.933349609375
2017-07-18,283.62274169921875
2017-07-19,280.1763916015625
2017-07-20,277.8464660644531
2017-07-21,278.42889404296875
2017-07-24,276.9241638183594
2017-07-25,278.5745544433594
2017-07-26,290.3212890625
2017-07-27,290.3699035644531
2017-07-28,290.9038391113281
2017-07-31,286.583740234375
2017-08-01,273.189697265625
2017-08-02,276.50164794921875
2017-08-03,267.4911193847656
2017-08-04,253.9996795654297
2017-08-07,259.406005859375
2017-08-08,252.7820587158203
2017-08-09,257.9448547363281
2017-08-10,245.2813720703125
2017-08-11,247.86277770996094
2017-08-14,254.6328582763672
2017-08-16,251.61306762695312
2017-08-17,244.40467834472656
2017-08-18,242.45645141601562
2017-08-21,246.5477294921875
2017-08-22,247.2296142578125
2017-08-23,253.1717071533203
2017-08-24,252.4898223876953
2017-08-28,251.3208770751953
2017-08-29,247.3270263671875
2017-08-30,244.64820861816406
2017-08-31,246.06068420410156
2017-09-01,245.42750549316406
2017-09-04,243.0409393310547
2017-09-05,236.56307983398438
2017-09-06,232.91017150878906
2017-09-07,245.6710205078125
2017-09-08,246.888671875
2017-09-11,246.401611328125
2017-09-12,245.23265075683594
2017-09-13,243.82022094726562
2017-09-14,245.7197265625
2017-09-15,240.02117919921875
2017-09-18,238.4138946533203
2017-09-19,241.48233032226562
2017-09-20,242.6025848388672
2017-09-21,240.9952850341797
2017-09-22,240.75173950195312
2017-09-25,233.5433349609375
2017-09-26,239.77764892578125
2017-09-27,236.51437377929688
2017-09-28,235.44285583496094
2017-09-29,242.84613037109375
2017-10-03,246.01197814941406
2017-10-04,241.2388153076172
2017-10-05,245.08656311035156
2017-10-06,250.5415802001953
2017-10-09,245.2813720703125
2017-10-10,239.82638549804688
2017-10-11,257.16552734375
2017-10-12,261.0132751464844
2017-10-13,261.743896484375
2017-10-16,268.70880126953125
2017-10-17,273.3357849121094
2017-10-18,270.462158203125
2017-10-19,272.605224609375
2017-10-23,269.7315673828125
2017-10-24,271.9720764160156
2017-10-25,267.24761962890625
2017-10-26,271.7285461425781
2017-10-27,272.410400390625
2017-10-30,270.7544250488281
2017-10-31,275.0404968261719
2017-11-01,273.1409912109375
2017-11-02,273.7254333496094
2017-11-03,280.83648681640625
2017-11-06,286.1940612792969
2017-11-07,288.4345397949219
2017-11-08,288.9216003417969
2017-11-09,290.9672546386719
2017-11-10,289.1651611328125
2017-11-13,285.8531494140625
2017-11-14,286.5350341796875
2017-11-15,280.54425048828125
2017-11-16,287.6065368652344
2017-11-17,286.3889465332031
2017-11-20,282.2489318847656
2017-11-21,285.9505615234375
2017-11-22,290.72369384765625
2017-11-23,285.6583557128906
2017-11-24,287.8988037109375
2017-11-27,307.3810119628906
2017-11-28,305.38409423828125
2017-11-29,305.9685974121094
2017-11-30,308.20904541015625
2017-12-01,303.7281188964844
2017-12-04,301.3415222167969
2017-12-05,297.639892578125
2017-12-06,299.4907531738281
2017-12-07,308.40386962890625
2017-12-08,312.5925598144531
2017-12-11,313.7127380371094
2017-12-12,325.3046875
2017-12-13,318.14495849609375
2017-12-14,313.8589172363281
2017-12-15,328.0321350097656
2017-12-18,325.986572265625
2017-12-19,326.4736328125
2017-12-20,326.9606628417969
2017-12-21,327.9347839355469
2017-12-22,328.1296081542969
2017-12-26,329.10369873046875
2017-12-27,330.41876220703125
2017-12-28,328.90887451171875
2017-12-29,330.4674987792969
2018-01-01,338.5525817871094
2018-01-02,330.0778503417969
2018-01-03,333.7794189453125
2018-01-04,340.159912109375
2018-01-05,335.38671875
2018-01-08,339.5267333984375
2018-01-09,339.2344970703125
2018-01-10,343.42315673828125
2018-01-11,345.4201354980469
2018-01-12,345.8584289550781
2018-01-15,349.0730285644531
2018-01-16,339.5267333984375
2018-01-17,343.03350830078125
2018-01-18,332.41571044921875
2018-01-19,337.6272277832031
2018-01-22,330.41876220703125
2018-01-23,323.9896240234375
2018-01-24,328.7627868652344
2018-01-25,330.2239685058594
2018-01-29,312.8360290527344
2018-01-30,316.0506591796875
2018-01-31,312.8360290527344
2018-02-01,314.540771484375
2018-02-02,301.6337585449219
2018-02-05,295.2532958984375
2018-02-06,288.9703369140625
2018-02-07,327.05810546875
2018-02-08,318.14495849609375
2018-02-09,315.80712890625
2018-02-12,319.75225830078125
2018-02-14,320.4341125488281
2018-02-15,317.65789794921875
2018-02-16,311.4722900390625
2018-02-19,309.96240234375
2018-02-20,305.4327697753906
2018-02-21,305.8711242675781
2018-02-22,305.67633056640625
2018-02-23,306.9913635253906
2018-02-26,317.31695556640625
2018-02-27,323.5025939941406
2018-02-28,320.8724670410156
2018-03-01,323.259033203125
2018-03-05,320.7750549316406
2018-03-06,318.38848876953125
2018-03-07,313.95623779296875
2018-03-08,315.0765075683594
2018-03-09,317.4630432128906
2018-03-12,314.345947265625
2018-03-13,317.9988708496094
2018-03-14,315.5635681152344
2018-03-15,323.5025939941406
2018-03-16,318.14495849609375
2018-03-19,316.8299255371094
2018-03-20,311.1800537109375
2018-03-21,313.07958984375
2018-03-22,313.7127380371094
2018-03-23,298.0782470703125
2018-03-26,314.9303894042969
2018-03-27,320.7263488769531
2018-03-28,318.14495849609375
2018-04-02,322.6745910644531
2018-04-03,317.9988708496094
2018-04-04,325.1585388183594
2018-04-05,340.2086181640625
2018-04-06,345.2740173339844
2018-04-09,348.09893798828125
2018-04-10,340.6469421386719
2018-04-11,342.01068115234375
2018-04-12,336.2147216796875
2018-04-13,337.7246398925781
2018-04-16,329.5907897949219
2018-04-17,332.1235046386719
2018-04-18,334.9483947753906
2018-04-19,339.2344970703125
2018-04-20,340.74432373046875
2018-04-23,344.29986572265625
2018-04-24,338.2603759765625
2018-04-25,329.15240478515625
2018-04-26,327.4477233886719
2018-04-27,316.3428649902344
2018-04-30,317.51177978515625
2018-05-02,315.5635681152344
2018-05-03,299.7342834472656
2018-05-04,299.1010437011719
2018-05-07,300.7084045410156
2018-05-08,300.1725769042969
2018-05-09,296.6658020019531
2018-05-10,299.198486328125
2018-05-11,298.224365234375
2018-05-14,298.224365234375
2018-05-15,297.93212890625
2018-05-16,272.6539001464844
2018-05-17,262.0361328125
2018-05-18,252.6846160888672
2018-05-21,258.4318542480469
2018-05-22,263.8869323730469
2018-05-23,263.54595947265625
2018-05-24,263.7895202636719
2018-05-25,262.52313232421875
2018-05-28,270.7544250488281
2018-05-29,272.5077819824219
2018-05-30,271.1927490234375
2018-05-31,272.1181335449219
2018-06-01,266.61444091796875
2018-06-04,252.24632263183594
2018-06-05,241.6284637451172
2018-06-06,244.2585906982422
2018-06-07,246.69386291503906
2018-06-08,247.08346557617188
2018-06-11,253.41517639160156
2018-06-12,256.9219665527344
2018-06-13,255.16864013671875
2018-06-14,258.0909729003906
2018-06-15,253.75616455078125
2018-06-18,257.3116760253906
2018-06-19,253.3665313720703
2018-06-20,254.6328582763672
2018-06-21,265.2994079589844
2018-06-22,259.6008605957031
2018-06-25,256.28887939453125
2018-06-26,253.3177947998047
2018-06-27,253.65872192382812
2018-06-28,245.7684326171875
2018-06-29,244.98915100097656
2018-07-02,245.9632568359375
2018-07-03,242.9922332763672
2018-07-04,240.75173950195312
2018-07-05,237.9268341064453
2018-07-06,235.92991638183594
2018-07-09,239.2906036376953
2018-07-10,239.1444854736328
2018-07-11,232.61795043945312
2018-07-12,229.01370239257812
2018-07-13,223.99705505371094
2018-07-16,227.3090362548828
2018-07-17,228.2831573486328
2018-07-18,222.43846130371094
2018-07-19,225.4581756591797
2018-07-20,230.18264770507812
2018-07-23,231.6925506591797
2018-07-24,243.72280883789062
2018-07-25,243.86892700195312
2018-07-26,241.96939086914062
2018-07-27,243.13836669921875
2018-07-30,243.43057250976562
2018-07-31,243.91761779785156
2018-08-01,238.12164306640625
2018-08-02,230.4261932373047
2018-08-03,233.2510986328125
2018-08-06,236.66050720214844
2018-08-07,235.97862243652344
2018-08-08,239.82638549804688
2018-08-09,236.0760498046875
2018-08-10,230.4261932373047
2018-08-13,226.38360595703125
2018-08-14,221.46435546875
2018-08-16,220.53895568847656
2018-08-17,220.19801330566406
2018-08-20,221.70787048339844
2018-08-21,220.29541015625
2018-08-23,221.65914916992188
2018-08-24,224.53282165527344
2018-08-27,223.02293395996094
2018-08-28,218.88294982910156
2018-08-29,219.12648010253906
2018-08-30,215.57098388671875
2018-08-31,217.5679168701172
2018-09-03,216.5937957763672
2018-09-04,213.42791748046875
2018-09-05,205.53761291503906
2018-09-06,206.07594299316406
2018-09-07,202.6013641357422
2018-09-10,191.39468383789062
2018-09-11,194.67347717285156
2018-09-12,199.81192016601562
2018-09-14,204.11842346191406
2018-09-17,207.59300231933594
2018-09-18,200.98641967773438
2018-09-19,195.2607421875
2018-09-21,193.4989776611328
2018-09-24,186.6477508544922
2018-09-25,183.1731414794922
2018-09-26,182.928466796875
2018-09-27,186.1094207763672
2018-09-28,176.71343994140625
2018-10-01,172.45584106445312
2018-10-03,174.31549072265625
2018-10-04,169.0791473388672
2018-10-05,158.26397705078125
2018-10-08,156.2575225830078
2018-10-09,155.96389770507812
2018-10-10,165.7024688720703
2018-10-11,165.75143432617188
2018-10-12,172.651611328125
2018-10-15,174.11972045898438
2018-10-16,201.6715545654297
2018-10-17,183.12423706054688
2018-10-19,185.03280639648438
2018-10-22,168.5897674560547
2018-10-23,163.15771484375
2018-10-24,166.3386688232422
2018-10-25,166.2897186279297
2018-10-26,165.60458374023438
2018-10-29,167.9046630859375
2018-10-30,170.15579223632812
2018-10-31,171.33030700683594
2018-11-01,174.8048553466797
2018-11-02,175.4410400390625
2018-11-05,170.9877166748047
2018-11-06,167.8067626953125
2018-11-07,170.59622192382812
2018-11-09,173.23886108398438
2018-11-12,168.63873291015625
2018-11-13,168.05149841308594
2018-11-14,163.40240478515625
2018-11-15,163.54922485351562
2018-11-16,163.05984497070312
2018-11-19,162.22789001464844
2018-11-20,160.36830139160156
2018-11-21,160.61297607421875
2018-11-22,164.77267456054688
2018-11-26,165.60458374023438
2018-11-27,166.3876190185547
2018-11-28,169.6664276123047
2018-11-29,173.67929077148438
2018-11-30,170.64515686035156
2018-12-03,172.8473663330078
2018-12-04,174.26654052734375
2018-12-05,173.8261260986328
2018-12-06,175.930419921875
2018-12-07,179.11134338378906
2018-12-10,176.61553955078125
2018-12-11,180.23692321777344
2018-12-12,184.29873657226562
2018-12-13,180.28585815429688
2018-12-14,181.60714721679688
2018-12-17,179.50283813476562
2018-12-18,173.8261260986328
2018-12-19,180.87310791015625
2018-12-20,179.3560333251953
2018-12-21,174.8048553466797
2018-12-24,170.59622192382812
2018-12-26,168.05149841308594
2018-12-27,170.05792236328125
2018-12-28,173.23886108398438
2018-12-31,174.07078552246094
2019-01-01,172.70054626464844
2019-01-02,171.1834716796875
2019-01-03,168.00253295898438
2019-01-04,167.6599884033203
2019-01-07,169.0791473388672
2019-01-08,169.86216735839844
2019-01-09,171.3792266845703
2019-01-10,180.62841796875
2019-01-11,181.06886291503906
2019-01-14,179.06240844726562
2019-01-15,176.3218994140625
2019-01-16,179.01348876953125
2019-01-17,180.87310791015625
2019-01-18,175.34315490722656
2019-01-21,169.9600372314453
2019-01-22,167.1216583251953
2019-01-23,167.07272338867188
2019-01-24,164.38116455078125
2019-01-25,162.61940002441406
2019-01-28,160.75978088378906
2019-01-29,161.9832305908203
2019-01-30,160.80873107910156
2019-01-31,158.9980010986328
2019-02-01,163.89178466796875
2019-02-04,158.70440673828125
2019-02-05,158.70440673828125
2019-02-06,159.29164123535156
2019-02-07,165.99610900878906
2019-02-08,167.02377319335938
2019-02-11,162.9619598388672
2019-02-12,161.1512908935547
2019-02-14,159.0469512939453
2019-02-15,158.70440673828125
2019-02-18,157.2852325439453
2019-02-19,157.2362823486328
2019-02-20,157.13841247558594
2019-02-21,156.4532928466797
2019-02-22,158.7533416748047
2019-02-25,162.27685546875
2019-02-26,158.1660919189453
2019-02-27,159.97677612304688
2019-02-28,163.7938995361328
2019-03-01,177.69216918945312
2019-03-05,181.7050323486328
2019-03-06,183.3689422607422
2019-03-07,183.51573181152344
2019-03-08,183.71148681640625
2019-03-11,189.19248962402344
2019-03-12,191.83511352539062
2019-03-13,190.6605987548828
2019-03-14,187.77330017089844
2019-03-15,189.14353942871094
2019-03-18,193.20533752441406
2019-03-19,199.56723022460938
2019-03-20,196.3862762451172
2019-03-22,196.3862762451172
2019-03-25,191.6393585205078
2019-03-26,194.4287872314453
2019-03-27,196.14163208007812
2019-03-28,197.26718139648438
2019-04-01,212.19313049316406
2019-04-02,213.171875
2019-04-03,205.29295349121094
2019-04-04,201.28004455566406
2019-04-05,208.914306640625
2019-04-08,199.7140655517578
2019-04-09,198.78424072265625
2019-04-10,190.36697387695312
2019-04-11,184.2498016357422
2019-04-12,183.56468200683594
2019-04-15,184.885986328125
2019-04-16,184.98385620117188
2019-04-18,181.7539825439453
2019-04-22,178.7198486328125
2019-04-23,176.61553955078125
2019-04-24,178.18153381347656
2019-04-25,177.54534912109375
2019-04-26,175.34315490722656
2019-04-30,169.6664276123047
2019-05-02,161.39598083496094
2019-05-03,165.1641845703125
2019-05-06,165.3599090576172
2019-05-07,159.68313598632812
2019-05-08,157.87246704101562
2019-05-09,157.0894775390625
2019-05-10,157.0894775390625
2019-05-13,159.3895263671875
2019-05-14,160.36830139160156
2019-05-15,160.41722106933594
2019-05-16,161.1512908935547
2019-05-17,159.58529663085938
2019-05-20,167.07272338867188
2019-05-21,165.21310424804688
2019-05-22,162.37472534179688
2019-05-23,157.62777709960938
2019-05-24,166.09396362304688
2019-05-27,162.61940002441406
2019-05-28,169.5685577392578
2019-05-29,166.6812286376953
2019-05-30,167.95361328125
2019-05-31,167.2195281982422
2019-06-03,170.05792236328125
2019-06-04,168.63873291015625
2019-06-06,164.9684295654297
2019-06-07,163.69602966308594
2019-06-10,161.10235595703125
2019-06-11,159.63421630859375
2019-06-12,159.58529663085938
2019-06-13,162.5215301513672
2019-06-14,160.2214813232422
