Date,KEY
2015-08-03,9.892518997192383
2015-08-04,9.95958423614502
2015-08-05,9.993119239807129
2015-08-06,9.932758331298828
2015-08-07,9.818739891052246
2015-08-10,10.03335952758789
2015-08-11,9.872395515441895
2015-08-12,9.657780647277832
2015-08-13,9.785209655761719
2015-08-14,9.90593147277832
2015-08-17,9.892518997192383
2015-08-18,9.932758331298828
2015-08-19,9.818739891052246
2015-08-20,9.537055969238281
2015-08-21,9.248663902282715
2015-08-24,8.6785888671875
2015-08-25,8.497503280639648
2015-08-26,9.007221221923828
2015-08-27,9.309025764465332
2015-08-28,9.292167663574219
2015-08-31,9.26519775390625
2015-09-01,8.826886177062988
2015-09-02,8.981980323791504
2015-09-03,9.06964111328125
2015-09-04,8.948265075683594
2015-09-08,9.224735260009766
2015-09-09,9.123587608337402
2015-09-10,9.150559425354004
2015-09-11,9.110099792480469
2015-09-14,9.170788764953613
2015-09-15,9.319141387939453
2015-09-16,9.305656433105469
2015-09-17,9.01569652557373
2015-09-18,8.712252616882324
2015-09-21,8.847115516662598
2015-09-22,8.644817352294922
2015-09-23,8.698760986328125
2015-09-24,8.624588012695312
2015-09-25,8.901061058044434
2015-09-28,8.604358673095703
2015-09-29,8.611101150512695
2015-09-30,8.772941589355469
2015-10-01,8.826886177062988
2015-10-02,8.752711296081543
2015-10-05,8.961750030517578
2015-10-06,8.928033828735352
2015-10-07,8.975237846374512
2015-10-08,8.995467185974121
2015-10-09,8.806658744812012
2015-10-12,8.86734390258789
2015-10-13,8.786425590515137
2015-10-14,8.570642471313477
2015-10-15,8.975237846374512
2015-10-16,8.907804489135742
2015-10-19,8.813399314880371
2015-10-20,8.968493461608887
2015-10-21,8.793171882629395
2015-10-22,8.901061058044434
2015-10-23,9.116846084594727
2015-10-26,9.062899589538574
2015-10-27,8.981980323791504
2015-10-28,9.373085021972656
2015-10-29,9.022438049316406
2015-10-30,8.375088691711426
2015-11-02,8.617842674255371
2015-11-03,8.617842674255371
2015-11-04,8.63807201385498
2015-11-05,8.759453773498535
2015-11-06,9.02918529510498
2015-11-09,8.880829811096191
2015-11-10,8.914546012878418
2015-11-11,8.8740873336792
2015-11-12,8.752711296081543
2015-11-13,8.604358673095703
2015-11-16,8.68527889251709
2015-11-17,8.692022323608398
2015-11-18,8.86734390258789
2015-11-19,8.820143699645996
2015-11-20,8.820143699645996
2015-11-23,8.826886177062988
2015-11-24,8.860600471496582
2015-11-25,8.86734390258789
2015-11-27,8.91142749786377
2015-11-30,8.891081809997559
2015-12-01,9.019938468933105
2015-12-02,8.904647827148438
2015-12-03,8.782570838928223
2015-12-04,9.094539642333984
2015-12-07,8.97924518585205
2015-12-08,8.843609809875488
2015-12-09,8.714753150939941
2015-12-10,8.823263168334961
2015-12-11,8.640149116516113
2015-12-14,8.61302375793457
2015-12-15,8.904647827148438
2015-12-16,9.067414283752441
2015-12-17,8.81648063659668
2015-12-18,8.59267520904541
2015-12-21,8.707971572875977
2015-12-22,8.81648063659668
2015-12-23,9.047066688537598
2015-12-24,9.04028034210205
2015-12-28,9.019938468933105
2015-12-29,9.101320266723633
2015-12-30,8.986030578613281
2015-12-31,8.945338249206543
2016-01-04,8.789353370666504
2016-01-05,8.714753150939941
2016-01-06,8.558768272399902
2016-01-07,8.260364532470703
2016-01-08,8.084033012390137
2016-01-11,8.097600936889648
2016-01-12,8.172199249267578
2016-01-13,7.921272277832031
2016-01-14,8.022998809814453
2016-01-15,7.805980205535889
2016-01-19,7.683901309967041
2016-01-20,7.595736980438232
2016-01-21,7.57539176940918
2016-01-22,7.677120685577393
2016-01-25,7.358371257781982
2016-01-26,7.419407367706299
2016-01-27,7.405845642089844
2016-01-28,7.5143561363220215
2016-01-29,7.568607330322266
2016-02-01,7.5143561363220215
2016-02-02,7.297332763671875
2016-02-03,7.310897350311279
2016-02-04,7.399061679840088
2016-02-05,7.324460029602051
2016-02-08,7.154914379119873
2016-02-09,7.215949535369873
2016-02-10,7.134566783905029
2016-02-11,6.781908988952637
2016-02-12,7.114221572875977
2016-02-16,7.399061679840088
2016-02-17,7.412625789642334
2016-02-18,7.215949535369873
2016-02-19,7.256641387939453
2016-02-22,7.412625789642334
2016-02-23,7.209169387817383
2016-02-24,7.148131370544434
2016-02-25,7.249859809875488
2016-02-26,7.321572303771973
2016-02-29,7.205467700958252
2016-03-01,7.444508075714111
2016-03-02,7.724532127380371
2016-03-03,7.8338117599487305
2016-03-04,7.888449668884277
2016-03-07,7.813320159912109
2016-03-08,7.574276447296143
2016-03-09,7.444508075714111
2016-03-10,7.48548698425293
2016-03-11,7.6630659103393555
2016-03-14,7.608424663543701
2016-03-15,7.628915309906006
2016-03-16,7.519637107849121
2016-03-17,7.601595878601074
2016-03-18,7.779170513153076
2016-03-21,7.806491374969482
2016-03-22,7.792830944061279
2016-03-23,7.690383434295654
2016-03-24,7.642575740814209
2016-03-28,7.635746002197266
2016-03-29,7.5264668464660645
2016-03-30,7.615257740020752
2016-03-31,7.540127754211426
2016-04-01,7.492318153381348
2016-04-04,7.48548698425293
2016-04-05,7.376210689544678
2016-04-06,7.505978584289551
2016-04-07,7.280594825744629
2016-04-08,7.321572303771973
2016-04-11,7.437680244445801
2016-04-12,7.5264668464660645
2016-04-13,7.854297637939453
2016-04-14,8.011385917663574
2016-04-15,7.990896224975586
2016-04-18,8.052364349365234
2016-04-19,8.182130813598633
2016-04-20,8.291409492492676
2016-04-21,8.393854141235352
2016-04-22,8.591922760009766
2016-04-25,8.475811958312988
2016-04-26,8.585088729858398
2016-04-27,8.585088729858398
2016-04-28,8.482643127441406
2016-04-29,8.393854141235352
2016-05-02,8.509963035583496
2016-05-03,8.325559616088867
2016-05-04,8.1206636428833
2016-05-05,8.107004165649414
2016-05-06,8.113832473754883
2016-05-09,8.059194564819336
2016-05-10,8.216279983520508
2016-05-11,8.16847038269043
2016-05-12,8.113832473754883
2016-05-13,7.970405101776123
2016-05-16,8.127490043640137
2016-05-17,8.154814720153809
2016-05-18,8.550942420959473
2016-05-19,8.462154388427734
2016-05-20,8.523621559143066
2016-05-23,8.523621559143066
2016-05-24,8.708028793334961
2016-05-25,8.851452827453613
2016-05-26,8.765519142150879
2016-05-27,8.85489273071289
2016-05-31,8.813642501831055
2016-06-01,8.861766815185547
2016-06-02,8.909890174865723
2016-06-03,8.738018035888672
2016-06-06,8.827392578125
2016-06-07,8.724267959594727
2016-06-08,8.73114013671875
2016-06-09,8.552392959594727
2016-06-10,8.421772956848145
2016-06-13,8.304900169372559
2016-06-14,8.009276390075684
2016-06-15,8.016152381896973
2016-06-16,7.926779270172119
2016-06-17,7.988650798797607
2016-06-20,7.9749016761779785
2016-06-21,7.995528221130371
2016-06-22,7.954275608062744
2016-06-23,8.243023872375488
2016-06-24,7.610531806945801
2016-06-27,7.074288368225098
2016-06-28,7.335533142089844
2016-06-29,7.438657283782959
2016-06-30,7.596780300140381
2016-07-01,7.534908294677734
2016-07-05,7.342409133911133
2016-07-06,7.424909591674805
2016-07-07,7.521158695220947
2016-07-08,7.6242828369140625
2016-07-11,7.713655948638916
2016-07-12,7.885526657104492
2016-07-13,7.94740104675293
2016-07-14,8.098652839660645
2016-07-15,8.043651580810547
2016-07-18,8.064275741577148
2016-07-19,8.057401657104492
2016-07-20,8.126151084899902
2016-07-21,8.029903411865234
2016-07-22,8.119277000427246
2016-07-25,8.029903411865234
2016-07-26,7.981779098510742
2016-07-27,8.012941360473633
2016-07-28,8.06834888458252
2016-07-29,8.102974891662598
2016-08-01,7.950610637664795
2016-08-02,7.929834365844727
2016-08-03,8.08220100402832
2016-08-04,8.12375259399414
2016-08-05,8.490811347961426
2016-08-08,8.428481101989746
2016-08-09,8.476960182189941
2016-08-10,8.393852233886719
2016-08-11,8.393852233886719
2016-08-12,8.303818702697754
2016-08-15,8.449257850646973
2016-08-16,8.428481101989746
2016-08-17,8.442330360412598
2016-08-18,8.456182479858398
2016-08-19,8.470033645629883
2016-08-22,8.435405731201172
2016-08-23,8.40770149230957
2016-08-24,8.366148948669434
2016-08-25,8.490811347961426
2016-08-26,8.532362937927246
2016-08-29,8.532362937927246
2016-08-30,8.650097846984863
2016-08-31,8.698577880859375
2016-09-01,8.615468978881836
2016-09-02,8.691654205322266
2016-09-06,8.553139686584473
2016-09-07,8.56699275970459
2016-09-08,8.5877685546875
2016-09-09,8.490811347961426
2016-09-12,8.740130424499512
2016-09-13,8.532362937927246
2016-09-14,8.463107109069824
2016-09-15,8.56699275970459
2016-09-16,8.490811347961426
2016-09-19,8.490811347961426
2016-09-20,8.442330360412598
2016-09-21,8.476960182189941
2016-09-22,8.546215057373047
2016-09-23,8.52543830871582
2016-09-26,8.317671775817871
2016-09-27,8.414628982543945
2016-09-28,8.476960182189941
2016-09-29,8.34537124633789
2016-09-30,8.428481101989746
2016-10-03,8.414628982543945
2016-10-04,8.594694137573242
2016-10-05,8.837089538574219
2016-10-06,8.816315650939941
2016-10-07,8.781688690185547
2016-10-10,8.864792823791504
2016-10-11,8.823238372802734
2016-10-12,8.795536041259766
2016-10-13,8.52543830871582
2016-10-14,8.670877456665039
2016-10-17,8.553139686584473
2016-10-18,8.74705982208252
2016-10-19,8.947900772094727
2016-10-20,9.017160415649414
2016-10-21,9.031009674072266
2016-10-24,9.072562217712402
2016-10-25,9.60583782196045
2016-10-26,9.820530891418457
2016-10-27,9.882862091064453
2016-10-28,9.744348526000977
2016-10-31,9.778974533081055
2016-11-01,9.792828559875488
2016-11-02,9.66124153137207
2016-11-03,9.66816520690918
2016-11-04,9.730494499206543
2016-11-07,10.06985092163086
2016-11-08,9.979818344116211
2016-11-09,10.54771900177002
2016-11-10,10.935554504394531
2016-11-11,11.309539794921875
2016-11-14,11.628116607666016
2016-11-15,11.83588981628418
2016-11-16,11.586562156677246
2016-11-17,11.773554801940918
2016-11-18,11.780484199523926
2016-11-21,11.898215293884277
2016-11-22,11.898215293884277
2016-11-23,12.133686065673828
2016-11-25,12.060615539550781
2016-11-28,11.830953598022461
2016-11-29,11.837916374206543
2016-11-30,12.04669189453125
2016-12-01,12.429463386535645
2016-12-02,12.457298278808594
2016-12-05,12.318107604980469
2016-12-06,12.492094039916992
2016-12-07,12.700875282287598
2016-12-08,12.784393310546875
2016-12-09,12.847021102905273
2016-12-12,12.666077613830566
2016-12-13,12.58257007598877
2016-12-14,12.624322891235352
2016-12-15,12.784393310546875
2016-12-16,12.6382417678833
2016-12-19,12.645198822021484
2016-12-20,12.847021102905273
2016-12-21,12.749589920043945
2016-12-22,12.777435302734375
2016-12-23,12.853981971740723
2016-12-27,12.90269660949707
2016-12-28,12.70783805847168
2016-12-29,12.603446960449219
2016-12-30,12.71479320526123
2017-01-03,12.70783805847168
2017-01-04,12.881821632385254
2017-01-05,12.721756935119629
2017-01-06,12.749589920043945
2017-01-09,12.70783805847168
2017-01-10,12.860942840576172
2017-01-11,12.937495231628418
2017-01-12,12.728714942932129
2017-01-13,12.930534362792969
2017-01-17,12.325068473815918
2017-01-18,12.617362022399902
2017-01-19,12.415541648864746
2017-01-20,12.429463386535645
2017-01-23,12.311153411865234
2017-01-24,12.561687469482422
2017-01-25,12.805266380310059
2017-01-26,12.840062141418457
2017-01-27,12.735671997070312
2017-01-30,12.575607299804688
2017-01-31,12.506013870239258
2017-02-01,12.554731369018555
2017-02-02,12.415541648864746
2017-02-03,12.784393310546875
2017-02-06,12.71479320526123
2017-02-07,12.589526176452637
2017-02-08,12.40858268737793
2017-02-09,12.624322891235352
2017-02-10,12.70783805847168
2017-02-13,12.847021102905273
2017-02-14,13.132359504699707
2017-02-15,13.292427062988281
2017-02-16,13.21586799621582
2017-02-17,13.194990158081055
2017-02-21,13.2645845413208
2017-02-22,13.174112319946289
2017-02-23,13.2645845413208
2017-02-24,13.100311279296875
2017-02-27,13.170211791992188
2017-02-28,13.121285438537598
2017-03-01,13.533723831176758
2017-03-02,13.198176383972168
2017-03-03,13.330998420715332
2017-03-06,13.275070190429688
2017-03-07,13.135262489318848
2017-03-08,13.135262489318848
2017-03-09,13.170211791992188
2017-03-10,12.988458633422852
2017-03-13,12.953508377075195
2017-03-14,12.9115629196167
2017-03-15,12.81369400024414
2017-03-16,12.9115629196167
2017-03-17,12.827676773071289
2017-03-20,12.638934135437012
2017-03-21,11.814045906066895
2017-03-22,11.988810539245605
2017-03-23,12.05871295928955
2017-03-24,12.051724433898926
2017-03-27,12.009780883789062
2017-03-28,12.226487159729004
2017-03-29,12.240469932556152
2017-03-30,12.576016426086426
2017-03-31,12.429214477539062
2017-04-03,12.39426040649414
2017-04-04,12.29639720916748
2017-04-05,12.023763656616211
2017-04-06,12.247461318969727
2017-04-07,12.191535949707031
2017-04-10,12.100655555725098
2017-04-11,12.114640235900879
2017-04-12,12.002791404724121
2017-04-13,11.883952140808105
2017-04-17,12.12162971496582
2017-04-18,12.023763656616211
2017-04-19,12.142602920532227
2017-04-20,12.729805946350098
2017-04-21,12.687865257263184
2017-04-24,12.967487335205078
2017-04-25,13.016425132751465
2017-04-26,13.058368682861328
2017-04-27,12.84166145324707
