Date,BERGEPAINT.NS
2016-07-05,158.70053100585938
2016-07-07,162.59954833984375
2016-07-08,167.91123962402344
2016-07-11,181.38819885253906
2016-07-12,177.15016174316406
2016-07-13,173.67495727539062
2016-07-14,179.57997131347656
2016-07-15,176.6924591064453
2016-07-18,179.9359893798828
2016-07-19,183.73324584960938
2016-07-20,188.24249267578125
2016-07-21,187.41188049316406
2016-07-22,186.3439178466797
2016-07-25,187.88653564453125
2016-07-26,187.05238342285156
2016-07-27,184.98681640625
2016-07-28,193.24903869628906
2016-07-29,188.95901489257812
2016-08-01,186.09901428222656
2016-08-02,190.26986694335938
2016-08-03,185.9798583984375
2016-08-04,189.4357147216797
2016-08-05,190.74652099609375
2016-08-08,186.6551513671875
2016-08-09,186.2579345703125
2016-08-10,181.0542755126953
2016-08-11,178.07513427734375
2016-08-12,179.66400146484375
2016-08-16,183.19931030273438
2016-08-17,191.06430053710938
2016-08-18,196.94322204589844
2016-08-19,197.26101684570312
2016-08-22,197.14183044433594
2016-08-23,193.28878784179688
2016-08-24,192.97100830078125
2016-08-25,195.55291748046875
2016-08-26,199.2868194580078
2016-08-29,205.96017456054688
2016-08-30,211.6802215576172
2016-08-31,206.8340606689453
2016-09-01,210.488525390625
2016-09-02,205.0465545654297
2016-09-06,207.9462890625
2016-09-07,208.82017517089844
2016-09-08,209.97215270996094
2016-09-09,213.34854125976562
2016-09-12,211.4021453857422
2016-09-14,208.1846160888672
2016-09-15,207.4696502685547
2016-09-16,210.9652099609375
2016-09-19,209.69407653808594
2016-09-20,210.9652099609375
2016-09-21,208.34353637695312
2016-09-22,207.86683654785156
2016-09-23,206.71490478515625
2016-09-26,203.93435668945312
2016-09-27,207.27102661132812
2016-09-28,210.4488067626953
2016-09-29,203.73573303222656
2016-09-30,207.3901824951172
2016-10-03,209.57492065429688
2016-10-04,209.1776885986328
2016-10-05,211.64048767089844
2016-10-06,213.34854125976562
2016-10-07,210.09132385253906
2016-10-10,211.75962829589844
2016-10-13,209.8529815673828
2016-10-14,209.97215270996094
2016-10-17,209.21742248535156
2016-10-18,212.83213806152344
2016-10-19,211.75962829589844
2016-10-20,210.09132385253906
2016-10-21,209.21742248535156
2016-10-24,205.64239501953125
2016-10-25,204.8082275390625
2016-10-26,206.6354522705078
2016-10-27,206.15878295898438
2016-10-28,204.49046325683594
2016-11-01,207.23130798339844
2016-11-02,206.6354522705078
2016-11-03,206.71490478515625
2016-11-04,206.357421875
2016-11-07,203.10020446777344
2016-11-08,195.23516845703125
2016-11-09,186.57569885253906
2016-11-10,182.28567504882812
2016-11-11,170.92510986328125
2016-11-15,156.98257446289062
2016-11-16,157.81674194335938
2016-11-17,160.75619506835938
2016-11-18,148.64088439941406
2016-11-21,143.1989288330078
2016-11-22,147.2903289794922
2016-11-23,158.41256713867188
2016-11-24,168.6609344482422
2016-11-25,174.9767608642578
2016-11-28,179.38597106933594
2016-11-29,191.5806884765625
2016-11-30,181.80902099609375
2016-12-01,185.9798583984375
2016-12-02,178.90931701660156
2016-12-05,172.31536865234375
2016-12-06,173.50706481933594
2016-12-07,181.0542755126953
2016-12-08,179.4654083251953
2016-12-09,174.89730834960938
2016-12-12,165.64202880859375
2016-12-13,158.45230102539062
2016-12-14,159.12757873535156
2016-12-15,158.69061279296875
2016-12-16,160.35897827148438
2016-12-19,156.7442626953125
2016-12-20,154.28143310546875
2016-12-21,154.95675659179688
2016-12-22,160.51788330078125
2016-12-23,160.95480346679688
2016-12-26,153.40757751464844
2016-12-27,155.5128631591797
2016-12-28,162.70260620117188
2016-12-29,166.47621154785156
2016-12-30,167.2706298828125
2017-01-02,168.06507873535156
2017-01-03,169.57456970214844
2017-01-04,170.52789306640625
2017-01-05,169.97177124023438
2017-01-06,174.34121704101562
2017-01-09,179.1873321533203
2017-01-10,174.57955932617188
2017-01-11,173.58648681640625
2017-01-12,170.76625061035156
2017-01-13,169.97177124023438
2017-01-16,169.3362274169922
2017-01-17,170.686767578125
2017-01-18,170.56761169433594
2017-01-19,169.3759307861328
2017-01-20,167.15145874023438
2017-01-23,166.43649291992188
2017-01-24,166.8734130859375
2017-01-25,169.3759307861328
2017-01-27,167.74728393554688
2017-01-30,169.09786987304688
2017-01-31,168.02537536621094
2017-02-01,169.0581512451172
2017-02-02,176.5259552001953
2017-02-03,177.24098205566406
2017-02-06,174.69869995117188
2017-02-07,172.15647888183594
2017-02-08,177.08206176757812
2017-02-09,179.06817626953125
2017-02-10,182.56373596191406
2017-02-13,176.68484497070312
2017-02-14,177.2806854248047
2017-02-15,176.64512634277344
2017-02-16,178.03543090820312
2017-02-17,177.9956512451172
2017-02-20,177.95596313476562
2017-02-21,178.23399353027344
2017-02-22,181.49122619628906
2017-02-23,183.87457275390625
2017-02-27,185.10598754882812
2017-02-28,184.15261840820312
2017-03-01,183.59649658203125
2017-03-02,182.68289184570312
2017-03-03,178.829833984375
2017-03-06,180.9351043701172
2017-03-07,177.8765106201172
2017-03-08,175.61231994628906
2017-03-09,178.27374267578125
2017-03-10,177.51898193359375
2017-03-14,182.4048614501953
2017-03-15,181.13372802734375
2017-03-16,183.47732543945312
2017-03-17,184.23207092285156
2017-03-20,182.44456481933594
2017-03-21,183.04042053222656
2017-03-22,181.13372802734375
2017-03-23,183.71563720703125
2017-03-24,181.53097534179688
2017-03-27,183.63624572753906
2017-03-28,182.28567504882812
2017-03-29,186.6551513671875
2017-03-30,189.0781707763672
2017-03-31,192.33541870117188
2017-04-03,197.26101684570312
2017-04-05,196.58572387695312
2017-04-06,192.45457458496094
2017-04-07,188.8795928955078
2017-04-10,186.5359649658203
2017-04-11,185.94015502929688
2017-04-12,189.91238403320312
2017-04-13,187.60848999023438
2017-04-17,191.46151733398438
2017-04-18,190.38900756835938
2017-04-19,194.32154846191406
2017-04-20,195.55291748046875
2017-04-21,196.42681884765625
2017-04-24,199.04847717285156
2017-04-25,204.25210571289062
2017-04-26,202.9412841796875
2017-04-27,207.62850952148438
2017-04-28,207.54905700683594
2017-05-02,204.7288055419922
2017-05-03,199.7635040283203
2017-05-04,201.90850830078125
2017-05-05,205.64239501953125
2017-05-08,208.66131591796875
2017-05-09,206.79434204101562
2017-05-10,206.6751708984375
2017-05-11,207.31072998046875
2017-05-12,203.6562957763672
2017-05-15,206.15878295898438
2017-05-16,207.7476806640625
2017-05-17,207.27102661132812
2017-05-18,201.8687744140625
2017-05-19,196.86376953125
2017-05-22,197.93626403808594
2017-05-23,193.92430114746094
2017-05-24,192.61349487304688
2017-05-25,192.77236938476562
2017-05-26,204.96713256835938
2017-05-29,204.09323120117188
2017-05-30,203.3782196044922
2017-05-31,200.0018310546875
2017-06-01,199.92239379882812
2017-06-02,201.74964904785156
2017-06-05,203.3782196044922
2017-06-06,199.5648651123047
2017-06-07,199.92239379882812
2017-06-08,199.2868194580078
2017-06-09,199.60462951660156
2017-06-12,199.80322265625
2017-06-13,197.9759979248047
2017-06-14,198.21435546875
2017-06-15,201.15377807617188
2017-06-16,199.0882110595703
2017-06-19,198.5321044921875
2017-06-20,197.8170928955078
2017-06-21,199.64431762695312
2017-06-22,197.658203125
2017-06-23,194.95712280273438
2017-06-27,191.89846801757812
2017-06-28,187.76734924316406
2017-06-29,189.79319763183594
2017-06-30,195.6323699951172
2017-07-03,195.55291748046875
2017-07-04,194.1626739501953
2017-07-05,194.59962463378906
2017-07-06,194.32154846191406
2017-07-07,194.75848388671875
2017-07-10,199.92239379882812
2017-07-11,202.42489624023438
2017-07-12,204.33155822753906
2017-07-13,203.02072143554688
2017-07-14,201.1935272216797
2017-07-17,201.15377807617188
2017-07-18,201.11407470703125
2017-07-19,203.5768585205078
2017-07-20,201.59072875976562
2017-07-21,200.478515625
2017-07-24,202.74269104003906
2017-07-25,201.39212036132812
2017-07-26,202.9015655517578
2017-07-27,199.181884765625
2017-07-28,201.10171508789062
2017-07-31,198.22198486328125
2017-08-01,198.98194885253906
2017-08-02,200.5817413330078
2017-08-03,197.58203125
2017-08-04,193.06243896484375
2017-08-07,199.14187622070312
2017-08-08,202.4616241455078
2017-08-09,204.8614044189453
2017-08-10,197.8620147705078
2017-08-11,190.5426788330078
2017-08-14,197.90200805664062
2017-08-16,197.26206970214844
2017-08-17,193.66238403320312
2017-08-18,192.4224853515625
2017-08-21,191.06263732910156
2017-08-22,189.70277404785156
2017-08-23,189.7427520751953
2017-08-24,192.4224853515625
2017-08-28,195.3822479248047
2017-08-29,195.18226623535156
2017-08-30,193.58241271972656
2017-08-31,196.78208923339844
2017-09-01,199.9418182373047
2017-09-04,195.78219604492188
2017-09-05,204.3414306640625
2017-09-06,207.5811309814453
2017-09-07,206.98118591308594
2017-09-08,205.0613555908203
2017-09-11,213.2606201171875
2017-09-12,214.18057250976562
2017-09-13,214.18057250976562
2017-09-14,217.50022888183594
2017-09-15,211.54078674316406
2017-09-18,214.42051696777344
2017-09-19,213.1406707763672
2017-09-20,211.54078674316406
2017-09-21,208.90101623535156
2017-09-22,202.22164916992188
2017-09-25,197.6220245361328
2017-09-26,194.50233459472656
2017-09-27,194.3023681640625
2017-09-28,191.98252868652344
2017-09-29,196.06219482421875
2017-10-03,197.82200622558594
2017-10-04,202.86158752441406
2017-10-05,204.9813690185547
2017-10-06,206.2612762451172
2017-10-09,208.7010498046875
2017-10-10,210.1808624267578
2017-10-11,204.94137573242188
2017-10-12,207.3411407470703
2017-10-13,204.9813690185547
2017-10-16,213.02064514160156
2017-10-17,212.10072326660156
2017-10-18,210.94082641601562
2017-10-19,209.50096130371094
2017-10-23,211.62078857421875
2017-10-24,219.5000762939453
2017-10-25,224.09962463378906
2017-10-26,216.8603057861328
2017-10-27,218.62013244628906
2017-10-30,213.98056030273438
2017-10-31,212.8206787109375
2017-11-01,213.30064392089844
2017-11-02,213.82057189941406
2017-11-03,208.781005859375
2017-11-06,204.90138244628906
2017-11-07,198.42196655273438
2017-11-08,202.26161193847656
2017-11-09,202.94155883789062
2017-11-10,201.66168212890625
2017-11-13,199.22190856933594
2017-11-14,199.38186645507812
2017-11-15,199.7018585205078
2017-11-16,200.74176025390625
2017-11-17,204.8614044189453
2017-11-20,201.70166015625
2017-11-21,198.14199829101562
2017-11-22,199.82186889648438
2017-11-23,205.6613006591797
2017-11-24,205.50132751464844
2017-11-27,209.10096740722656
2017-11-28,209.1809844970703
2017-11-29,206.14129638671875
2017-11-30,206.8212127685547
2017-12-01,205.0613555908203
2017-12-04,201.1817169189453
2017-12-05,200.78175354003906
2017-12-06,197.82200622558594
2017-12-07,201.8216552734375
2017-12-08,201.38168334960938
2017-12-11,201.90164184570312
2017-12-12,201.3417205810547
2017-12-13,199.86183166503906
2017-12-14,196.02218627929688
2017-12-15,200.5817413330078
2017-12-18,202.02163696289062
2017-12-19,205.46133422851562
2017-12-20,204.1014404296875
2017-12-21,207.94110107421875
2017-12-22,207.98109436035156
2017-12-26,208.02110290527344
2017-12-27,207.82110595703125
2017-12-28,208.42103576660156
2017-12-29,218.9801025390625
2018-01-01,215.1004180908203
2018-01-02,211.38079833984375
2018-01-03,210.54086303710938
2018-01-04,212.5006866455078
2018-01-05,213.06065368652344
2018-01-08,210.8208465576172
2018-01-09,214.42051696777344
2018-01-10,209.6609649658203
2018-01-11,214.1005401611328
2018-01-12,213.5405731201172
2018-01-15,211.8207550048828
2018-01-16,208.74099731445312
2018-01-17,206.34124755859375
2018-01-18,202.4616241455078
2018-01-19,197.30209350585938
2018-01-22,199.661865234375
2018-01-23,201.10171508789062
2018-01-24,201.90164184570312
2018-01-25,202.50161743164062
2018-01-29,199.7418212890625
2018-01-30,201.66168212890625
2018-01-31,200.26177978515625
2018-02-01,208.10107421875
2018-02-02,197.46206665039062
2018-02-05,193.8623809814453
2018-02-06,193.18243408203125
2018-02-07,197.8620147705078
2018-02-08,200.6217498779297
2018-02-09,197.30209350585938
2018-02-12,199.5418701171875
2018-02-14,198.06201171875
2018-02-15,197.18209838867188
2018-02-16,197.90200805664062
2018-02-19,196.90208435058594
2018-02-20,193.90237426757812
2018-02-21,197.0620880126953
2018-02-22,192.46250915527344
2018-02-23,196.66213989257812
2018-02-26,197.6220245361328
2018-02-27,197.46206665039062
2018-02-28,198.94190979003906
2018-03-01,196.58213806152344
2018-03-05,194.10232543945312
2018-03-06,194.06239318847656
2018-03-07,195.82220458984375
2018-03-08,197.14205932617188
2018-03-09,197.74205017089844
2018-03-12,196.70213317871094
2018-03-13,197.42205810546875
2018-03-14,198.30198669433594
2018-03-15,200.02182006835938
2018-03-16,201.94161987304688
2018-03-19,196.10215759277344
2018-03-20,196.14218139648438
2018-03-21,194.34234619140625
2018-03-22,195.0222930908203
2018-03-23,194.2223358154297
2018-03-26,197.9420166015625
2018-03-27,200.46177673339844
2018-03-28,205.34133911132812
2018-04-02,209.86093139648438
2018-04-03,208.18106079101562
2018-04-04,206.8612060546875
2018-04-05,208.7010498046875
2018-04-06,212.3007049560547
2018-04-09,213.86056518554688
2018-04-10,213.46058654785156
2018-04-11,213.90054321289062
2018-04-12,213.1406707763672
2018-04-13,217.62020874023438
2018-04-16,215.9803924560547
2018-04-17,221.3798828125
2018-04-18,215.5803680419922
2018-04-19,215.86038208007812
2018-04-20,214.86048889160156
2018-04-23,214.3405303955078
2018-04-24,213.2606201171875
2018-04-25,220.4999542236328
2018-04-26,221.33990478515625
2018-04-27,223.8196563720703
2018-04-30,229.25914001464844
2018-05-02,223.97964477539062
2018-05-03,222.53977966308594
2018-05-04,217.2202606201172
2018-05-07,217.82020568847656
2018-05-08,218.66015625
2018-05-09,216.18035888671875
2018-05-10,213.380615234375
2018-05-11,221.69984436035156
2018-05-14,221.69984436035156
2018-05-15,223.9396514892578
2018-05-16,225.1795196533203
2018-05-17,223.37969970703125
2018-05-18,224.37960815429688
2018-05-21,227.9392547607422
2018-05-22,234.73867797851562
2018-05-23,225.37950134277344
2018-05-24,234.57867431640625
2018-05-25,237.1384735107422
2018-05-28,240.9781036376953
2018-05-29,238.5783233642578
2018-05-30,240.7381134033203
2018-05-31,238.53829956054688
2018-06-01,231.69894409179688
2018-06-04,230.13909912109375
2018-06-05,223.53968811035156
2018-06-06,226.3394317626953
2018-06-07,233.69874572753906
2018-06-08,228.33924865722656
2018-06-11,225.7794647216797
2018-06-12,227.13938903808594
2018-06-13,228.73922729492188
2018-06-14,226.8993682861328
2018-06-15,232.97885131835938
2018-06-18,229.49916076660156
2018-06-19,225.37950134277344
2018-06-20,225.29949951171875
2018-06-21,226.97938537597656
2018-06-22,228.21923828125
2018-06-25,224.4196014404297
2018-06-26,227.9392547607422
2018-06-27,224.4196014404297
2018-06-28,224.81954956054688
2018-06-29,224.77960205078125
2018-07-02,228.53921508789062
2018-07-03,228.89918518066406
2018-07-04,228.89918518066406
2018-07-05,232.09889221191406
2018-07-06,237.21841430664062
2018-07-09,240.85812377929688
2018-07-10,242.85791015625
2018-07-11,243.4978790283203
2018-07-12,243.7378387451172
2018-07-13,239.81820678710938
2018-07-16,239.6182098388672
2018-07-17,251.17715454101562
2018-07-18,244.9777374267578
2018-07-19,246.61756896972656
2018-07-20,247.93743896484375
2018-07-23,251.73712158203125
2018-07-24,253.81689453125
2018-07-25,253.17698669433594
2018-07-26,255.18824768066406
2018-07-27,256.5558776855469
2018-07-30,252.09091186523438
2018-07-31,253.78036499023438
2018-08-01,256.9984130859375
2018-08-02,252.81494140625
2018-08-03,252.61386108398438
2018-08-06,249.1544952392578
2018-08-07,253.41830444335938
2018-08-08,251.7690887451172
2018-08-09,252.81494140625
2018-08-10,264.03778076171875
2018-08-13,257.96380615234375
2018-08-14,260.6588439941406
2018-08-16,265.2445068359375
2018-08-17,268.90496826171875
2018-08-20,267.8189697265625
2018-08-21,268.22119140625
2018-08-23,268.1407470703125
2018-08-24,270.43359375
2018-08-27,266.4110107421875
2018-08-28,275.6628112792969
2018-08-29,276.3466491699219
2018-08-30,271.1978454589844
2018-08-31,269.2669982910156
2018-09-03,264.1986389160156
2018-09-04,260.2968444824219
2018-09-05,256.39495849609375
2018-09-06,249.5567169189453
2018-09-07,254.26304626464844
2018-09-10,241.67257690429688
2018-09-11,240.8680877685547
2018-09-12,243.4827117919922
2018-09-14,250.441650390625
2018-09-17,245.25265502929688
2018-09-18,241.71282958984375
2018-09-19,241.10943603515625
2018-09-21,242.31619262695312
2018-09-24,239.70156860351562
2018-09-25,240.14405822753906
2018-09-26,237.8511962890625
2018-09-27,234.07003784179688
2018-09-28,235.75949096679688
2018-10-01,229.60507202148438
2018-10-03,228.0764923095703
2018-10-04,219.83033752441406
2018-10-05,215.52626037597656
2018-10-08,221.519775390625
2018-10-09,219.38787841796875
2018-10-10,221.519775390625
2018-10-11,221.03709411621094
2018-10-12,228.4385528564453
2018-10-15,226.82949829101562
2018-10-16,234.55274963378906
2018-10-17,235.47792053222656
2018-10-19,227.91558837890625
2018-10-22,225.2205352783203
2018-10-23,214.23907470703125
2018-10-24,223.0885772705078
2018-10-25,234.07003784179688
2018-10-26,227.27198791503906
2018-10-29,229.60507202148438
2018-10-30,229.28326416015625
2018-10-31,225.18028259277344
2018-11-01,234.91477966308594
2018-11-02,244.89060974121094
2018-11-05,242.1955108642578
2018-11-06,239.46023559570312
2018-11-07,240.70718383789062
2018-11-09,248.79244995117188
2018-11-12,241.83351135253906
2018-11-13,248.67176818847656
2018-11-14,257.64190673828125
2018-11-15,256.3547668457031
2018-11-16,255.4296112060547
2018-11-19,253.82057189941406
2018-11-20,251.72886657714844
2018-11-21,255.06759643554688
2018-11-22,252.49314880371094
2018-11-26,256.8374938964844
2018-11-27,254.78594970703125
2018-11-28,252.09091186523438
2018-11-29,257.32012939453125
2018-11-30,257.2799377441406
2018-12-03,259.73370361328125
2018-12-04,254.9871063232422
2018-12-05,253.82057189941406
2018-12-06,247.50523376464844
2018-12-07,250.11988830566406
2018-12-10,245.73532104492188
2018-12-11,250.76348876953125
2018-12-12,256.59613037109375
2018-12-13,254.82626342773438
2018-12-14,259.9750061035156
2018-12-17,259.89459228515625
2018-12-18,264.27911376953125
2018-12-19,274.13427734375
2018-12-20,273.08843994140625
2018-12-21,266.0087890625
2018-12-24,260.2566223144531
2018-12-26,264.1181945800781
2018-12-27,264.15838623046875
2018-12-28,265.6065979003906
2018-12-31,265.72723388671875
2019-01-01,267.4971618652344
2019-01-02,263.313720703125
2019-01-03,261.5437927246094
2019-01-04,259.9347839355469
2019-01-07,255.91229248046875
2019-01-08,260.5382080078125
2019-01-09,261.8254089355469
2019-01-10,260.578369140625
2019-01-11,261.6242370605469
2019-01-14,260.9002380371094
2019-01-15,262.1069641113281
2019-01-16,259.77392578125
2019-01-17,261.2622375488281
2019-01-18,262.3885192871094
2019-01-21,259.13031005859375
2019-01-22,259.4923095703125
2019-01-23,257.64190673828125
2019-01-24,259.65325927734375
2019-01-25,252.57359313964844
2019-01-28,251.08531188964844
2019-01-29,251.4473114013672
2019-01-30,255.02731323242188
2019-01-31,256.4352111816406
2019-02-01,261.78515625
2019-02-04,248.79244995117188
2019-02-05,247.6259307861328
2019-02-06,249.91873168945312
2019-02-07,252.53341674804688
2019-02-08,249.19468688964844
2019-02-11,241.310546875
2019-02-12,245.85601806640625
2019-02-14,240.0233612060547
2019-02-15,235.5985870361328
2019-02-18,232.3403778076172
2019-02-19,233.6275634765625
2019-02-20,237.12716674804688
2019-02-21,237.04669189453125
2019-02-22,236.52377319335938
2019-02-25,237.77078247070312
2019-02-26,238.05233764648438
2019-02-27,240.94854736328125
2019-02-28,245.33309936523438
2019-03-01,243.1206817626953
2019-03-05,245.33309936523438
2019-03-06,245.01129150390625
2019-03-07,241.55189514160156
2019-03-08,243.24136352539062
2019-03-11,247.585693359375
2019-03-12,249.35556030273438
2019-03-13,247.6259307861328
2019-03-14,246.13760375976562
2019-03-15,248.87286376953125
2019-03-18,248.0281524658203
2019-03-19,250.5221405029297
2019-03-20,251.0449981689453
2019-03-22,252.89540100097656
2019-03-25,252.21157836914062
2019-03-26,258.8085021972656
2019-03-27,260.5382080078125
2019-03-28,260.9404296875
2019-04-01,265.48590087890625
2019-04-02,267.0144348144531
2019-04-03,265.847900390625
2019-04-04,266.893798828125
2019-04-05,268.8245544433594
2019-04-08,264.52044677734375
2019-04-09,262.2276611328125
2019-04-10,258.4866943359375
2019-04-11,258.3257751464844
2019-04-12,263.3539123535156
2019-04-15,266.1295166015625
2019-04-16,269.1866149902344
2019-04-18,264.9629821777344
2019-04-22,259.4520568847656
2019-04-23,255.8720245361328
2019-04-24,259.6935119628906
2019-04-25,259.9347839355469
2019-04-26,257.4006042480469
2019-04-30,256.59613037109375
2019-05-02,253.69993591308594
2019-05-03,250.92434692382812
2019-05-06,250.4818878173828
2019-05-07,245.1319580078125
2019-05-08,244.3274383544922
2019-05-09,243.20115661621094
2019-05-10,242.6379852294922
2019-05-13,240.94854736328125
2019-05-14,238.37413024902344
2019-05-15,239.46023559570312
2019-05-16,238.2534637451172
2019-05-17,241.63238525390625
2019-05-20,252.0507049560547
2019-05-21,250.88414001464844
2019-05-22,249.79806518554688
2019-05-23,247.3443603515625
2019-05-24,249.79806518554688
2019-05-27,249.0740203857422
2019-05-28,243.9654083251953
2019-05-29,242.3966522216797
2019-05-30,241.79327392578125
2019-05-31,265.72723388671875
2019-06-03,263.5148620605469
2019-06-04,260.1359558105469
2019-06-06,265.2445068359375
2019-06-07,262.46893310546875
2019-06-10,263.7964172363281
2019-06-11,264.1986389160156
