Date,AMBU-B.CO
2015-12-11,38.16273498535156
2015-12-14,38.26059341430664
2015-12-15,38.35845184326172
2015-12-16,39.33698272705078
2015-12-17,39.43483352661133
2015-12-18,39.532684326171875
2015-12-21,40.02195739746094
2015-12-22,40.11980438232422
2015-12-23,40.315513610839844
2015-12-28,41.00048065185547
2015-12-29,41.00048065185547
2015-12-30,41.00048065185547
2016-01-04,41.00048065185547
2016-01-05,40.315513610839844
2016-01-06,39.63053894042969
2016-01-07,38.94556427001953
2016-01-08,39.141273498535156
2016-01-11,37.184207916259766
2016-01-12,36.890647888183594
2016-01-13,36.2056770324707
2016-01-14,36.40138626098633
2016-01-15,35.12929153442383
2016-01-18,34.835731506347656
2016-01-19,35.618560791015625
2016-01-20,35.618560791015625
2016-01-21,36.2056770324707
2016-01-22,37.08635330200195
2016-01-25,37.96703338623047
2016-01-26,37.379913330078125
2016-01-27,38.55415344238281
2016-01-28,38.847713470458984
2016-01-29,41.685455322265625
2016-02-01,42.27256774902344
2016-02-02,43.936073303222656
2016-02-03,42.66398239135742
2016-02-04,43.05540084838867
2016-02-05,43.153255462646484
2016-02-08,39.33698272705078
2016-02-09,38.16273498535156
2016-02-10,39.7283935546875
2016-02-11,38.55415344238281
2016-02-12,38.749855041503906
2016-02-15,40.41336441040039
2016-02-16,40.11980438232422
2016-02-17,41.09833908081055
2016-02-18,42.07686996459961
2016-02-19,42.370426177978516
2016-02-22,43.83823013305664
2016-02-23,43.83823013305664
2016-02-24,44.327484130859375
2016-02-25,45.11031723022461
2016-02-26,45.990989685058594
2016-02-29,45.990989685058594
2016-03-01,46.96952819824219
2016-03-02,46.96952819824219
2016-03-03,45.89314270019531
2016-03-04,46.088844299316406
2016-03-07,45.69743728637695
2016-03-08,44.81675338745117
2016-03-09,44.62104415893555
2016-03-10,43.83823013305664
2016-03-11,46.088844299316406
2016-03-14,46.382408142089844
2016-03-15,45.20817184448242
2016-03-16,45.01245880126953
2016-03-17,43.446815490722656
2016-03-18,44.033931732177734
2016-03-21,44.033931732177734
2016-03-22,43.642520904541016
2016-03-23,43.446815490722656
2016-03-29,44.033931732177734
2016-03-30,44.91461181640625
2016-03-31,45.403873443603516
2016-04-01,45.990989685058594
2016-04-04,45.01245880126953
2016-04-05,44.718902587890625
2016-04-06,45.69743728637695
2016-04-07,45.20817184448242
2016-04-08,45.7952880859375
2016-04-11,45.69743728637695
2016-04-12,43.5446662902832
2016-04-13,44.81675338745117
2016-04-14,44.62104415893555
2016-04-15,44.81675338745117
2016-04-18,44.229637145996094
2016-04-19,43.936073303222656
2016-04-20,43.25110626220703
2016-04-21,44.42534637451172
2016-04-25,43.348960876464844
2016-04-26,43.83823013305664
2016-04-27,43.5446662902832
2016-04-28,43.74037170410156
2016-04-29,43.83823013305664
2016-05-02,44.62104415893555
2016-05-03,45.59957504272461
2016-05-04,46.87167739868164
2016-05-09,47.360939025878906
2016-05-10,49.61156463623047
2016-05-11,49.61156463623047
2016-05-12,49.3180046081543
2016-05-13,50.19868087768555
2016-05-17,50.29653549194336
2016-05-18,49.90512466430664
2016-05-19,49.90512466430664
2016-05-20,50.100826263427734
2016-05-23,51.66648483276367
2016-05-24,54.014957427978516
2016-05-25,52.05788803100586
2016-05-26,51.8621826171875
2016-05-27,51.8621826171875
2016-05-30,51.76433563232422
2016-05-31,53.32998275756836
2016-06-01,52.6450080871582
2016-06-02,52.74286651611328
2016-06-03,52.3514518737793
2016-06-06,52.05788803100586
2016-06-07,52.44929885864258
2016-06-08,52.74286651611328
2016-06-09,52.25359344482422
2016-06-10,50.29653549194336
2016-06-13,50.100826263427734
2016-06-14,48.339473724365234
2016-06-15,48.143760681152344
2016-06-16,46.48025894165039
2016-06-17,47.556644439697266
2016-06-20,50.88365173339844
2016-06-21,51.3729248046875
2016-06-22,53.62354278564453
2016-06-23,55.28704833984375
2016-06-24,54.014957427978516
2016-06-27,51.47077178955078
2016-06-28,53.427833557128906
2016-06-29,55.09134292602539
2016-06-30,54.014957427978516
2016-07-01,54.11280822753906
2016-07-04,56.85269546508789
2016-07-05,54.69993591308594
2016-07-06,54.602073669433594
2016-07-07,55.28704833984375
2016-07-08,55.87416076660156
2016-07-11,56.06986999511719
2016-07-12,56.85269546508789
2016-07-13,57.733375549316406
2016-07-14,56.363433837890625
2016-07-15,56.06986999511719
2016-07-18,56.167724609375
2016-07-19,55.3848991394043
2016-07-20,54.99348831176758
2016-07-21,54.50422286987305
2016-07-22,55.58060073852539
2016-07-25,55.3848991394043
2016-07-26,56.167724609375
2016-07-27,55.87416076660156
2016-07-28,56.06986999511719
2016-07-29,55.3848991394043
2016-08-01,55.1891975402832
2016-08-02,55.1891975402832
2016-08-03,55.48275375366211
2016-08-04,55.972015380859375
2016-08-05,56.65699005126953
2016-08-08,56.363433837890625
2016-08-09,56.754844665527344
2016-08-10,56.559139251708984
2016-08-11,57.14625930786133
2016-08-12,57.14625930786133
2016-08-15,56.754844665527344
2016-08-16,55.972015380859375
2016-08-17,55.58060073852539
2016-08-18,57.53766632080078
2016-08-19,63.01744842529297
2016-08-22,65.36592102050781
2016-08-23,65.56163024902344
2016-08-24,63.898128509521484
2016-08-25,63.01744842529297
2016-08-26,63.21315383911133
2016-08-29,64.38740539550781
2016-08-30,64.77880096435547
2016-08-31,64.97452545166016
2016-09-01,65.56163024902344
2016-09-02,66.7358627319336
2016-09-05,67.322998046875
2016-09-06,67.322998046875
2016-09-07,66.5401611328125
2016-09-08,66.14874267578125
2016-09-09,64.77880096435547
2016-09-12,63.01744842529297
2016-09-13,63.115299224853516
2016-09-14,62.626041412353516
2016-09-15,63.311004638671875
2016-09-16,64.87665557861328
2016-09-19,64.09382629394531
2016-09-20,64.28953552246094
2016-09-21,66.24659729003906
2016-09-22,66.5401611328125
2016-09-23,66.5401611328125
2016-09-26,66.44231414794922
2016-09-27,67.22513580322266
2016-09-28,68.69292449951172
2016-09-29,69.08433532714844
2016-09-30,69.67146301269531
2016-10-03,68.98649597167969
2016-10-04,69.96502685546875
2016-10-05,72.90061950683594
2016-10-06,69.28006744384766
2016-10-07,68.98649597167969
2016-10-10,69.08433532714844
2016-10-11,69.08433532714844
2016-10-12,69.67146301269531
2016-10-13,69.28006744384766
2016-10-14,71.23712158203125
2016-10-17,70.84569549560547
2016-10-18,70.65000915527344
2016-10-19,72.4113540649414
2016-10-20,73.38988494873047
2016-10-21,74.56411743164062
2016-10-24,74.66197967529297
2016-10-25,74.66197967529297
2016-10-26,71.8242416381836
2016-10-27,72.01994323730469
2016-10-28,70.25858306884766
2016-10-31,68.69292449951172
2016-11-01,65.65948486328125
2016-11-02,63.898128509521484
2016-11-03,62.43032455444336
2016-11-04,59.78828811645508
2016-11-07,62.13677215576172
2016-11-08,59.69043731689453
2016-11-09,59.39688491821289
2016-11-10,57.04840087890625
2016-11-11,54.99348831176758
2016-11-14,54.50422286987305
2016-11-15,55.09134292602539
2016-11-16,59.201175689697266
2016-11-17,57.733375549316406
2016-11-18,57.831233978271484
2016-11-21,56.65699005126953
2016-11-22,55.58060073852539
2016-11-23,54.50422286987305
2016-11-24,54.11280822753906
2016-11-25,55.3848991394043
2016-11-28,54.30851364135742
2016-11-29,54.11280822753906
2016-11-30,53.134273529052734
2016-12-01,52.05788803100586
2016-12-02,51.177207946777344
2016-12-05,52.44929885864258
2016-12-06,52.25359344482422
2016-12-07,52.8407096862793
2016-12-08,54.79777908325195
2016-12-09,56.26557540893555
2016-12-12,55.09134292602539
2016-12-13,55.396366119384766
2016-12-14,54.11723327636719
2016-12-15,55.396366119384766
2016-12-16,54.314022064208984
2016-12-19,53.72364807128906
2016-12-20,53.72364807128906
2016-12-21,55.10117721557617
2016-12-22,55.98673629760742
2016-12-23,55.78994369506836
2016-12-27,56.281917572021484
2016-12-28,55.396366119384766
2016-12-29,56.281917572021484
2016-12-30,55.78994369506836
2017-01-02,56.281917572021484
2017-01-03,55.297969818115234
2017-01-04,56.22288131713867
2017-01-05,57.0690803527832
2017-01-06,58.80082702636719
2017-01-09,58.249820709228516
2017-01-10,57.99399185180664
2017-01-11,58.05302810668945
2017-01-12,57.73816680908203
2017-01-13,58.87955093383789
2017-01-16,59.33216094970703
2017-01-17,59.528953552246094
2017-01-18,61.37877655029297
2017-01-19,61.004878997802734
2017-01-20,61.18199157714844
2017-01-23,60.02092742919922
2017-01-24,59.90285110473633
2017-01-25,59.43055725097656
2017-01-26,59.82413864135742
2017-01-27,58.97793960571289
2017-01-30,58.623722076416016
2017-01-31,57.95463180541992
2017-02-01,61.988826751708984
2017-02-02,60.67033386230469
2017-02-03,59.78477478027344
2017-02-06,59.5092658996582
2017-02-07,60.02092742919922
2017-02-08,59.62734603881836
2017-02-09,59.78477478027344
2017-02-10,60.138999938964844
2017-02-13,59.60767364501953
2017-02-14,59.135372161865234
2017-02-15,57.87592315673828
2017-02-16,57.04940414428711
2017-02-17,55.809627532958984
2017-02-20,55.5734748840332
2017-02-21,55.69154739379883
2017-02-22,55.86865997314453
2017-02-23,56.773895263671875
2017-02-24,55.140541076660156
2017-02-27,55.88833236694336
2017-02-28,55.61283493041992
2017-03-01,56.67550277709961
2017-03-02,56.85260772705078
2017-03-03,56.65582275390625
2017-03-06,55.98673629760742
2017-03-07,54.924068450927734
2017-03-08,55.0224609375
2017-03-09,54.80599594116211
2017-03-10,55.08149719238281
2017-03-13,57.265865325927734
2017-03-14,58.60404586791992
2017-03-15,57.62009048461914
2017-03-16,58.54500198364258
2017-03-17,58.97793960571289
2017-03-20,59.351844787597656
2017-03-21,58.11206817626953
2017-03-22,57.46266174316406
2017-03-23,57.67913055419922
2017-03-24,57.718482971191406
2017-03-27,57.364261627197266
2017-03-28,57.54137420654297
2017-03-29,57.73816680908203
2017-03-30,58.19078063964844
2017-03-31,59.0369758605957
2017-04-03,60.119319915771484
2017-04-04,59.43055725097656
2017-04-05,60.355472564697266
2017-04-06,60.1783561706543
2017-04-07,59.84381866455078
2017-04-10,60.709686279296875
2017-04-11,60.80809020996094
2017-04-12,61.37877655029297
2017-04-18,60.9064826965332
2017-04-19,62.95309829711914
2017-04-20,63.937049865722656
2017-04-21,63.976402282714844
2017-04-24,64.60614013671875
2017-04-25,64.6454849243164
2017-04-26,64.6651611328125
2017-04-27,66.16077423095703
2017-04-28,66.12140655517578
2017-05-01,66.3182144165039
2017-05-02,74.7801742553711
2017-05-03,77.5549087524414
2017-05-04,78.08624267578125
2017-05-05,78.67660522460938
2017-05-08,81.66781616210938
2017-05-09,83.63571166992188
2017-05-10,82.37626647949219
2017-05-11,81.56941223144531
2017-05-15,78.71597290039062
2017-05-16,79.1489028930664
2017-05-17,76.7087173461914
2017-05-18,75.80347442626953
2017-05-19,79.01116180419922
2017-05-22,78.95211791992188
2017-05-23,79.30634307861328
2017-05-24,79.87702941894531
2017-05-29,82.92727661132812
2017-05-30,86.39077758789062
2017-05-31,87.3747329711914
2017-06-01,88.02413940429688
2017-06-02,87.8863754272461
2017-06-06,86.82372283935547
2017-06-07,87.4927978515625
2017-06-08,87.3747329711914
2017-06-09,90.1297836303711
2017-06-12,86.92210388183594
2017-06-13,89.34263610839844
2017-06-14,88.94905090332031
2017-06-15,86.58757019042969
2017-06-16,88.77193450927734
2017-06-19,89.73619842529297
2017-06-20,88.65386199951172
2017-06-21,87.96509552001953
2017-06-22,88.0634994506836
2017-06-23,88.90968322753906
2017-06-26,87.07953643798828
2017-06-27,85.28875732421875
2017-06-28,82.84854888916016
2017-06-29,82.14012145996094
2017-06-30,82.65177917480469
2017-07-03,82.84854888916016
2017-07-04,82.14012145996094
2017-07-05,83.49796295166016
2017-07-06,81.2939224243164
2017-07-07,80.82161712646484
2017-07-10,80.11317443847656
2017-07-11,79.24730682373047
2017-07-12,81.45134735107422
2017-07-13,81.1364974975586
2017-07-14,80.48709106445312
2017-07-17,80.40836334228516
2017-07-18,82.27787017822266
2017-07-19,82.78952026367188
2017-07-20,80.76258850097656
2017-07-21,80.9593734741211
2017-07-24,79.44408416748047
2017-07-25,79.50312805175781
2017-07-26,79.10955810546875
2017-07-27,80.38867950439453
2017-07-28,78.12560272216797
2017-07-31,80.58547973632812
2017-08-01,78.69629669189453
2017-08-02,79.50312805175781
2017-08-03,79.48345184326172
2017-08-04,80.48709106445312
2017-08-07,81.45134735107422
2017-08-08,81.47103118896484
2017-08-09,79.10955810546875
2017-08-10,78.59789276123047
2017-08-11,77.4565200805664
2017-08-14,79.71958923339844
2017-08-15,79.42442321777344
2017-08-16,79.32601928710938
2017-08-17,82.0614013671875
2017-08-18,81.90396118164062
2017-08-21,81.86460876464844
2017-08-22,84.61967468261719
2017-08-23,92.4322280883789
2017-08-24,91.62539672851562
2017-08-25,88.75225830078125
2017-08-28,89.22455596923828
2017-08-29,88.55546569824219
2017-08-30,88.29964447021484
2017-08-31,88.37836456298828
2017-09-01,88.90968322753906
2017-09-04,90.01171112060547
2017-09-05,89.63780975341797
2017-09-06,89.44103240966797
2017-09-07,89.3819808959961
2017-09-08,88.85065460205078
2017-09-11,88.73258209228516
2017-09-12,92.29447937011719
2017-09-13,93.47521209716797
2017-09-14,96.13187408447266
2017-09-15,93.77040100097656
2017-09-18,92.7274169921875
2017-09-19,92.39288330078125
2017-09-20,91.44828033447266
2017-09-21,92.11736297607422
2017-09-22,93.27842712402344
2017-09-25,95.73831176757812
2017-09-26,93.84912109375
2017-09-27,92.49125671386719
2017-09-28,93.9671859741211
2017-09-29,95.87605285644531
2017-10-02,94.85274505615234
2017-10-03,95.5611801147461
2017-10-04,109.1200180053711
2017-10-05,107.54570007324219
2017-10-06,110.20235443115234
2017-10-09,107.34891510009766
2017-10-10,106.16817474365234
2017-10-11,105.4793930053711
2017-10-12,104.29865264892578
2017-10-13,106.06977844238281
2017-10-16,104.29865264892578
2017-10-17,104.49545288085938
2017-10-18,104.00347900390625
2017-10-19,101.05162811279297
2017-10-20,101.74039459228516
2017-10-23,103.11792755126953
2017-10-24,100.26447296142578
2017-10-25,112.56383514404297
2017-10-26,111.28470611572266
2017-10-27,113.05581665039062
2017-10-30,114.03976440429688
2017-10-31,115.90926361083984
2017-11-01,115.02371978759766
2017-11-02,111.97347259521484
2017-11-03,110.89112091064453
2017-11-06,114.72852325439453
2017-11-07,113.94136810302734
2017-11-08,112.1702651977539
2017-11-09,103.3147201538086
2017-11-10,105.1842269897461
2017-11-13,104.29865264892578
2017-11-14,110.10396575927734
2017-11-15,108.03767395019531
2017-11-16,107.34891510009766
2017-11-17,106.26654815673828
2017-11-20,107.2505111694336
2017-11-21,106.66015625
2017-11-22,107.15211486816406
2017-11-23,106.36495208740234
2017-11-24,105.0858154296875
2017-11-27,102.13396453857422
2017-11-28,102.33075714111328
2017-11-29,104.49545288085938
2017-11-30,102.9211196899414
2017-12-01,102.6259536743164
2017-12-04,105.2826156616211
2017-12-05,104.39705657958984
2017-12-06,102.33075714111328
2017-12-07,101.93718719482422
2017-12-08,101.74039459228516
2017-12-11,102.13396453857422
2017-12-12,103.3147201538086
2017-12-13,102.23236846923828
2017-12-14,102.89397430419922
2017-12-15,103.19022369384766
2017-12-18,107.831298828125
2017-12-19,104.17768096923828
2017-12-20,107.9300537109375
2017-12-21,104.96765899658203
2017-12-22,104.07894134521484
2017-12-27,105.65888214111328
2017-12-28,110.29997253417969
2017-12-29,109.80623626708984
2018-01-02,107.6338119506836
2018-01-03,112.57113647460938
2018-01-04,112.7488784790039
2018-01-05,117.01473236083984
2018-01-08,117.09374237060547
2018-01-09,119.2069091796875
2018-01-10,123.23577880859375
2018-01-11,122.1495590209961
2018-01-12,119.28591918945312
2018-01-15,118.002197265625
2018-01-16,118.0811996459961
2018-01-17,118.37743377685547
2018-01-18,121.45832824707031
2018-01-19,120.45112609863281
2018-01-22,123.43326568603516
2018-01-23,124.42073059082031
2018-01-24,132.32044982910156
2018-01-25,130.34552001953125
2018-01-26,129.35806274414062
2018-01-29,129.35806274414062
2018-01-30,124.71697998046875
2018-01-31,127.0868911743164
2018-02-01,120.56961822509766
2018-02-02,116.02727508544922
2018-02-05,111.58367156982422
2018-02-06,117.01473236083984
2018-02-07,118.39718627929688
2018-02-08,115.5335464477539
2018-02-09,114.54606628417969
2018-02-12,116.02727508544922
2018-02-13,113.55860137939453
2018-02-14,115.23728942871094
2018-02-15,114.74356079101562
2018-02-16,117.80471801757812
2018-02-19,116.71849822998047
2018-02-20,120.6683578491211
2018-02-21,120.56961822509766
2018-02-22,121.26085662841797
2018-02-23,118.39718627929688
2018-02-26,118.59468841552734
2018-02-27,117.70596313476562
2018-02-28,116.6197509765625
2018-03-01,112.3736572265625
2018-03-02,112.07740783691406
2018-03-05,113.06487274169922
2018-03-06,113.55860137939453
2018-03-07,113.06487274169922
2018-03-08,118.39718627929688
2018-03-09,120.6683578491211
2018-03-12,127.18563842773438
2018-03-13,125.7044448852539
2018-03-14,127.97563171386719
2018-03-15,126.98815155029297
2018-03-16,129.0618133544922
2018-03-19,129.35806274414062
2018-03-20,129.851806640625
2018-03-21,130.04930114746094
2018-03-22,129.851806640625
2018-03-23,129.25930786132812
2018-03-26,131.0367431640625
2018-03-27,131.8267364501953
2018-03-28,134.69036865234375
2018-04-03,136.2703094482422
2018-04-04,131.8267364501953
2018-04-05,135.38160705566406
2018-04-06,134.4928741455078
2018-04-09,134.4928741455078
2018-04-10,135.1841278076172
2018-04-11,135.87535095214844
2018-04-12,137.94903564453125
2018-04-13,138.64024353027344
2018-04-16,140.61517333984375
2018-04-17,141.50389099121094
2018-04-18,144.66378784179688
2018-04-19,141.8988800048828
2018-04-20,143.28134155273438
2018-04-23,144.66378784179688
2018-04-24,143.6763153076172
2018-04-25,138.54150390625
2018-04-26,139.82521057128906
2018-04-30,141.80014038085938
2018-05-01,145.1575164794922
2018-05-02,147.42868041992188
2018-05-03,148.90989685058594
2018-05-04,150.78607177734375
2018-05-07,177.743896484375
2018-05-08,187.6185760498047
2018-05-09,187.4210662841797
2018-05-14,177.2501678466797
2018-05-15,177.743896484375
2018-05-16,177.743896484375
2018-05-17,177.34893798828125
2018-05-18,177.743896484375
2018-05-22,173.00404357910156
2018-05-23,172.1153564453125
2018-05-24,173.79403686523438
2018-05-25,178.23760986328125
2018-05-28,177.0526885986328
2018-05-29,176.85519409179688
2018-05-30,185.54486083984375
2018-05-31,189.00100708007812
2018-06-01,186.43360900878906
2018-06-04,199.8631591796875
2018-06-06,197.88821411132812
2018-06-07,204.8004608154297
2018-06-08,206.3804473876953
2018-06-11,211.12025451660156
2018-06-12,212.50270080566406
2018-06-13,215.46511840820312
2018-06-14,219.0199737548828
2018-06-15,209.93531799316406
2018-06-18,208.75033569335938
2018-06-19,213.6876678466797
2018-06-20,233.43699645996094
2018-06-21,209.5403289794922
2018-06-22,207.9603729248047
2018-06-25,221.58738708496094
2018-06-26,211.71273803710938
2018-06-27,214.28016662597656
2018-06-28,207.3678741455078
2018-06-29,212.50270080566406
2018-07-02,203.02305603027344
2018-07-03,203.02305603027344
2018-07-04,204.2080078125
2018-07-05,207.17039489746094
2018-07-06,213.09518432617188
2018-07-09,213.88516235351562
2018-07-10,214.28016662597656
2018-07-11,215.66259765625
2018-07-12,225.53726196289062
2018-07-13,221.38992309570312
2018-07-16,219.80995178222656
2018-07-17,220.9949188232422
2018-07-18,213.88516235351562
2018-07-19,215.860107421875
2018-07-20,216.2550811767578
2018-07-23,218.0325164794922
2018-07-24,234.81944274902344
2018-07-25,242.91665649414062
2018-07-26,247.0640411376953
2018-07-27,254.56875610351562
2018-07-30,253.581298828125
2018-07-31,247.45901489257812
2018-08-01,254.56875610351562
2018-08-02,257.9261779785156
2018-08-03,259.901123046875
2018-08-06,261.0860595703125
2018-08-07,258.9136047363281
2018-08-08,251.80386352539062
2018-08-09,251.80386352539062
2018-08-10,253.581298828125
2018-08-13,258.51861572265625
2018-08-14,260.4935607910156
2018-08-15,261.2835693359375
2018-08-16,270.7632141113281
2018-08-17,268.9857482910156
2018-08-20,263.4559631347656
2018-08-21,255.3587188720703
2018-08-22,260.29608154296875
2018-08-23,229.09213256835938
2018-08-24,250.81639099121094
2018-08-27,241.92919921875
2018-08-28,240.74424743652344
2018-08-29,237.1893768310547
2018-08-30,236.99188232421875
2018-08-31,237.5843505859375
2018-09-03,243.11416625976562
2018-09-04,241.92919921875
2018-09-05,214.6751251220703
2018-09-06,211.12025451660156
2018-09-07,209.3428192138672
2018-09-10,212.50270080566406
2018-09-11,205.59043884277344
2018-09-12,200.2581329345703
2018-09-13,187.1248321533203
2018-09-14,179.71884155273438
2018-09-17,182.87872314453125
2018-09-18,180.1138153076172
2018-09-19,176.16395568847656
2018-09-20,176.75645446777344
2018-09-21,186.03863525390625
2018-09-24,184.6561737060547
2018-09-25,187.6185760498047
2018-09-26,181.29879760742188
2018-09-27,151.0823211669922
2018-09-28,152.36602783203125
2018-10-01,157.0071258544922
2018-10-02,162.93191528320312
2018-10-03,157.20460510253906
2018-10-04,134.097900390625
2018-10-05,143.18260192871094
2018-10-08,143.47882080078125
2018-10-09,138.04776000976562
2018-10-10,127.18563842773438
2018-10-11,130.74050903320312
2018-10-12,133.99916076660156
2018-10-15,130.64178466796875
2018-10-16,138.9364776611328
2018-10-17,134.9866180419922
2018-10-18,136.96156311035156
2018-10-19,135.5791015625
2018-10-22,135.4803466796875
2018-10-23,123.23577880859375
2018-10-24,125.80319213867188
2018-10-25,123.82826232910156
2018-10-26,122.7420425415039
2018-10-29,128.8643341064453
2018-10-30,130.2467803955078
2018-10-31,135.5791015625
2018-11-01,137.94903564453125
2018-11-02,138.73899841308594
2018-11-05,137.25779724121094
2018-11-06,139.13397216796875
2018-11-07,144.9600372314453
2018-11-08,142.29388427734375
2018-11-09,142.09637451171875
2018-11-12,134.29539489746094
2018-11-13,115.5335464477539
2018-11-14,120.56961822509766
2018-11-15,115.63228607177734
2018-11-16,117.90345764160156
2018-11-19,114.15108489990234
2018-11-20,110.29997253417969
2018-11-21,117.40972137451172
2018-11-22,123.43326568603516
2018-11-23,131.53050231933594
2018-11-26,135.87535095214844
2018-11-27,131.43174743652344
2018-11-28,131.135498046875
2018-11-29,134.9866180419922
2018-11-30,130.04930114746094
2018-12-03,130.04930114746094
2018-12-04,132.1229705810547
2018-12-05,135.4803466796875
2018-12-06,132.61671447753906
2018-12-07,132.61671447753906
2018-12-10,135.0853729248047
2018-12-11,145.45375061035156
2018-12-12,151.9710235595703
2018-12-13,152.76307678222656
2018-12-14,156.62423706054688
2018-12-17,159.79234313964844
2018-12-18,160.88140869140625
2018-12-19,161.17840576171875
2018-12-20,153.6540985107422
2018-12-21,155.53518676757812
2018-12-27,151.9710235595703
2018-12-28,155.04017639160156
2019-01-02,160.98040771484375
2019-01-03,154.1491241455078
2019-01-04,156.12921142578125
2019-01-07,163.85150146484375
2019-01-08,153.15908813476562
2019-01-09,155.73321533203125
2019-01-10,154.44613647460938
2019-01-11,157.02024841308594
2019-01-14,152.46604919433594
2019-01-15,143.06068420410156
2019-01-16,140.68460083007812
2019-01-17,139.4965362548828
2019-01-18,140.58558654785156
2019-01-21,146.5258331298828
2019-01-22,148.1099090576172
2019-01-23,153.3571014404297
2019-01-24,156.12921142578125
2019-01-25,159.495361328125
2019-01-28,158.10928344726562
2019-01-29,155.63418579101562
2019-01-30,157.416259765625
2019-01-31,170.88079833984375
2019-02-01,158.4062957763672
2019-02-04,154.44613647460938
2019-02-05,160.28736877441406
2019-02-06,160.7823944091797
2019-02-07,152.76307678222656
2019-02-08,149.990966796875
2019-02-11,152.07005310058594
2019-02-12,157.416259765625
2019-02-13,158.6043243408203
2019-02-14,155.13917541503906
2019-02-15,159.0993194580078
2019-02-18,156.82223510742188
2019-02-19,156.92124938964844
2019-02-20,157.81227111816406
2019-02-21,157.416259765625
2019-02-22,157.71327209472656
2019-02-25,149.69393920898438
2019-02-26,151.8720245361328
2019-02-27,149.79296875
2019-02-28,152.26806640625
2019-03-01,151.4760284423828
2019-03-04,152.6640625
2019-03-05,154.74314880371094
2019-03-06,152.86207580566406
2019-03-07,152.96107482910156
2019-03-08,152.96107482910156
2019-03-11,157.51527404785156
2019-03-12,157.51527404785156
2019-03-13,159.00033569335938
2019-03-14,158.70330810546875
2019-03-15,160.7823944091797
2019-03-18,161.47543334960938
2019-03-19,164.54454040527344
2019-03-20,167.91067504882812
2019-03-21,171.4748077392578
2019-03-22,171.2768096923828
2019-03-25,166.42562866210938
2019-03-26,171.96983337402344
2019-03-27,171.0788116455078
2019-03-28,174.34593200683594
2019-03-29,174.34593200683594
2019-04-01,172.21734619140625
2019-04-02,173.0588836669922
2019-04-03,177.66256713867188
2019-04-04,175.38546752929688
2019-04-05,180.33567810058594
2019-04-08,179.19712829589844
2019-04-09,176.82102966308594
2019-04-10,175.38546752929688
2019-04-11,174.59344482421875
2019-04-12,173.94992065429688
2019-04-15,186.82041931152344
2019-04-16,190.7310791015625
2019-04-17,188.89952087402344
2019-04-23,184.4938507080078
2019-04-24,183.5037841796875
2019-04-25,188.99851989746094
2019-04-26,191.37461853027344
2019-04-29,188.85000610351562
2019-04-30,189.0480194091797
2019-05-01,180.1376495361328
2019-05-02,178.65260314941406
2019-05-03,178.1080780029297
2019-05-06,173.80140686035156
2019-05-07,173.15786743164062
2019-05-08,174.59344482421875
2019-05-09,174.14791870117188
2019-05-10,138.6055145263672
2019-05-13,124.34894561767578
2019-05-14,129.64564514160156
