Date,ZYDUSLIFE.NS
2016-05-04,298.1572265625
2016-05-05,296.1728515625
2016-05-06,293.4501953125
2016-05-09,295.6190490722656
2016-05-10,307.70965576171875
2016-05-11,307.3405456542969
2016-05-12,307.70965576171875
2016-05-13,301.387451171875
2016-05-16,296.9112548828125
2016-05-17,295.8498229980469
2016-05-18,295.34222412109375
2016-05-19,299.6800537109375
2016-05-20,296.7727355957031
2016-05-23,299.5877685546875
2016-05-24,293.17327880859375
2016-05-25,294.9730224609375
2016-05-26,295.48065185546875
2016-05-27,301.9874572753906
2016-05-30,308.355712890625
2016-05-31,310.4784851074219
2016-06-01,307.29437255859375
2016-06-02,299.3108825683594
2016-06-03,294.9269104003906
2016-06-06,298.3879089355469
2016-06-07,294.6961669921875
2016-06-08,294.5115966796875
2016-06-09,294.0039978027344
2016-06-10,293.31170654296875
2016-06-13,294.6961669921875
2016-06-14,294.3269958496094
2016-06-15,294.4654235839844
2016-06-16,292.6656799316406
2016-06-17,289.25079345703125
2016-06-20,291.28125
2016-06-21,291.00439453125
2016-06-22,293.496337890625
2016-06-23,289.9429931640625
2016-06-24,288.1432800292969
2016-06-27,295.38836669921875
2016-06-28,296.218994140625
2016-06-29,298.3879089355469
2016-06-30,302.910400390625
2016-07-01,302.95654296875
2016-07-04,308.17108154296875
2016-07-05,308.4480285644531
2016-07-07,316.7084045410156
2016-07-08,332.5368957519531
2016-07-11,342.1816101074219
2016-07-12,343.1045837402344
2016-07-13,332.7676086425781
2016-07-14,336.45941162109375
2016-07-15,337.6130676269531
2016-07-18,333.2290954589844
2016-07-19,329.21429443359375
2016-07-20,344.0275573730469
2016-07-21,344.53515625
2016-07-22,343.1968994140625
2016-07-25,343.3352966308594
2016-07-26,345.9657287597656
2016-07-27,330.183349609375
2016-07-28,333.9212951660156
2016-07-29,338.6282958984375
2016-08-01,325.52252197265625
2016-08-02,321.23077392578125
2016-08-03,320.9078063964844
2016-08-04,340.3357849121094
2016-08-05,347.580810546875
2016-08-08,344.9043273925781
2016-08-09,350.1651306152344
2016-08-10,342.68927001953125
2016-08-11,343.65838623046875
2016-08-12,341.02801513671875
2016-08-16,335.95172119140625
2016-08-17,345.1812438964844
2016-08-18,339.597412109375
2016-08-19,344.304443359375
2016-08-22,340.7049560546875
2016-08-23,343.4737548828125
2016-08-24,347.3501281738281
2016-08-25,354.272216796875
2016-08-26,352.56475830078125
2016-08-29,351.5495300292969
2016-08-30,356.4411315917969
2016-08-31,351.5495300292969
2016-09-01,346.3348693847656
2016-09-02,354.9182434082031
2016-09-06,354.08758544921875
2016-09-07,352.38018798828125
2016-09-08,361.9787902832031
2016-09-09,359.8099060058594
2016-09-12,353.3031311035156
2016-09-14,361.1943359375
2016-09-15,355.5643310546875
2016-09-16,358.2870178222656
2016-09-19,357.8717041015625
2016-09-20,362.6710205078125
2016-09-21,361.2404479980469
2016-09-22,361.84033203125
2016-09-23,364.37847900390625
2016-09-26,363.68621826171875
2016-09-27,366.778076171875
2016-09-28,368.1163635253906
2016-09-29,356.902587890625
2016-09-30,357.9178466796875
2016-10-03,360.4098205566406
2016-10-04,359.34844970703125
2016-10-05,358.9330749511719
2016-10-06,357.31793212890625
2016-10-07,359.8099060058594
2016-10-10,358.3331298828125
2016-10-13,363.3632507324219
2016-10-14,361.794189453125
2016-10-17,360.0867614746094
2016-10-18,364.10162353515625
2016-10-19,361.00970458984375
2016-10-20,358.3331298828125
2016-10-21,361.425048828125
2016-10-24,359.30224609375
2016-10-25,376.4228820800781
2016-10-26,358.2870178222656
2016-10-27,364.65533447265625
2016-10-28,390.3594055175781
2016-11-01,391.7899169921875
2016-11-02,374.2078552246094
2016-11-03,366.03973388671875
2016-11-04,359.9483337402344
2016-11-07,354.179931640625
2016-11-08,345.7811279296875
2016-11-09,354.364501953125
2016-11-10,369.6853942871094
2016-11-11,350.9496154785156
2016-11-15,330.6448059082031
2016-11-16,344.6736145019531
2016-11-17,340.7049560546875
2016-11-18,343.7967224121094
2016-11-21,337.70538330078125
2016-11-22,342.59698486328125
2016-11-23,361.84033203125
2016-11-24,365.71673583984375
2016-11-25,373.9770812988281
2016-11-28,379.19171142578125
2016-11-29,366.9165344238281
2016-11-30,370.7467346191406
2016-12-01,369.13165283203125
2016-12-02,365.3014221191406
2016-12-05,367.1934509277344
2016-12-06,363.778564453125
2016-12-07,360.9173889160156
2016-12-08,365.2091064453125
2016-12-09,361.2404479980469
2016-12-12,360.1329345703125
2016-12-13,353.94921875
2016-12-14,354.41070556640625
2016-12-15,350.8572998046875
2016-12-16,347.2117004394531
2016-12-19,342.7354431152344
2016-12-20,342.3662109375
2016-12-21,339.4589538574219
2016-12-22,328.4297790527344
2016-12-23,310.8938293457031
2016-12-26,312.6935729980469
2016-12-27,323.7227783203125
2016-12-28,322.84600830078125
2016-12-29,323.6766357421875
2016-12-30,329.16815185546875
2017-01-02,327.18377685546875
2017-01-03,327.460693359375
2017-01-04,334.1520080566406
2017-01-05,338.8128662109375
2017-01-06,350.2112731933594
2017-01-09,333.7366638183594
2017-01-10,328.3374328613281
2017-01-11,329.3065490722656
2017-01-12,322.84600830078125
2017-01-13,322.8921203613281
2017-01-16,322.7536926269531
2017-01-17,322.6613464355469
2017-01-18,328.9373779296875
2017-01-19,334.05975341796875
2017-01-20,331.5216064453125
2017-01-23,330.27569580078125
2017-01-24,331.98309326171875
2017-01-25,329.906494140625
2017-01-27,334.521240234375
2017-01-30,346.9809265136719
2017-01-31,323.53814697265625
2017-02-01,324.922607421875
2017-02-02,337.10546875
2017-02-03,336.9208679199219
2017-02-06,339.6435241699219
2017-02-07,338.3052673339844
2017-02-08,343.88916015625
2017-02-09,338.0284118652344
2017-02-10,336.0440368652344
2017-02-13,344.3966979980469
2017-02-14,337.10546875
2017-02-15,330.7832946777344
2017-02-16,396.4046325683594
2017-02-17,415.3711242675781
2017-02-20,409.46429443359375
2017-02-21,405.72637939453125
2017-02-22,400.74249267578125
2017-02-23,397.5121154785156
2017-02-27,403.8805236816406
2017-02-28,406.3262939453125
2017-03-01,404.84954833984375
2017-03-02,397.742919921875
2017-03-03,397.9274597167969
2017-03-06,405.44952392578125
2017-03-07,402.6806335449219
2017-03-08,409.0950927734375
2017-03-09,406.1416931152344
2017-03-10,404.1573486328125
2017-03-14,405.264892578125
2017-03-15,414.7712097167969
2017-03-16,411.51776123046875
2017-03-17,412.4008483886719
2017-03-20,414.12054443359375
2017-03-21,410.4486999511719
2017-03-22,407.4741516113281
2017-03-23,416.39794921875
2017-03-24,414.12054443359375
2017-03-27,418.21063232421875
2017-03-28,421.0457763671875
2017-03-29,416.8162536621094
2017-03-30,418.67535400390625
2017-03-31,410.8670654296875
2017-04-03,411.7036437988281
2017-04-05,417.6993713378906
2017-04-06,416.30499267578125
2017-04-07,423.36968994140625
2017-04-10,419.46551513671875
2017-04-11,426.71612548828125
2017-04-12,424.4851989746094
2017-04-13,420.58099365234375
2017-04-17,421.0457763671875
2017-04-18,411.51776123046875
2017-04-19,412.44732666015625
2017-04-20,417.6064147949219
2017-04-21,418.257080078125
2017-04-24,420.7668762207031
2017-04-25,424.7175598144531
2017-04-26,423.6020812988281
2017-04-27,412.44732666015625
2017-04-28,409.2403259277344
2017-05-02,417.09515380859375
2017-05-03,420.81341552734375
2017-05-04,425.5541687011719
2017-05-05,433.2695617675781
2017-05-08,433.73431396484375
2017-05-09,440.4736633300781
2017-05-10,437.0343017578125
2017-05-11,458.36773681640625
2017-05-12,453.5340576171875
2017-05-15,453.9523010253906
2017-05-16,455.53253173828125
2017-05-17,444.1919250488281
2017-05-18,435.96527099609375
2017-05-19,427.5062255859375
2017-05-22,426.2513732910156
2017-05-23,409.7980651855469
2017-05-24,409.6121826171875
2017-05-25,396.644775390625
2017-05-26,412.67974853515625
2017-05-29,423.74151611328125
2017-05-30,438.4750671386719
2017-05-31,431.4103698730469
2017-06-01,437.77789306640625
2017-06-02,459.3902587890625
2017-06-05,456.04388427734375
2017-06-06,455.0213317871094
2017-06-07,499.08258056640625
2017-06-08,502.94024658203125
2017-06-09,502.7543640136719
2017-06-12,510.46978759765625
2017-06-13,503.91632080078125
2017-06-14,491.5996398925781
2017-06-15,495.0390319824219
2017-06-16,488.5320739746094
2017-06-19,493.9235534667969
2017-06-20,486.67291259765625
2017-06-21,484.3025817871094
2017-06-22,488.2996826171875
2017-06-23,488.5785217285156
2017-06-27,489.50811767578125
2017-06-28,490.5306091308594
2017-06-29,484.2561340332031
2017-06-30,488.1602783203125
2017-07-03,486.85888671875
2017-07-04,477.65618896484375
2017-07-05,480.8167724609375
2017-07-06,474.4027404785156
2017-07-07,478.95758056640625
2017-07-10,483.00115966796875
2017-07-11,481.6067810058594
2017-07-12,480.67724609375
2017-07-13,483.2335510253906
2017-07-14,492.7151184082031
2017-07-17,500.5699768066406
2017-07-18,487.50958251953125
2017-07-19,506.5655212402344
2017-07-20,488.7644958496094
2017-07-21,492.0179748535156
2017-07-24,493.8771057128906
2017-07-25,505.35723876953125
2017-07-26,510.0979919433594
2017-07-27,502.336181640625
2017-07-28,507.4022521972656
2017-07-31,505.35723876953125
2017-08-01,502.5684814453125
2017-08-02,502.7079162597656
2017-08-03,507.7740478515625
2017-08-04,495.3644714355469
2017-08-07,495.50384521484375
2017-08-08,492.6687316894531
2017-08-09,451.2566223144531
2017-08-10,433.3160095214844
2017-08-11,448.514404296875
2017-08-14,450.884765625
2017-08-16,449.2115478515625
2017-08-17,447.67779541015625
2017-08-18,440.05535888671875
2017-08-21,439.9159240722656
2017-08-22,435.50048828125
2017-08-23,430.0625305175781
2017-08-24,459.5297546386719
2017-08-28,466.5944519042969
2017-08-29,463.4803466796875
2017-08-30,468.7788391113281
2017-08-31,464.78173828125
2017-09-01,471.7999572753906
2017-09-04,470.77740478515625
2017-09-05,474.0309143066406
2017-09-06,459.4367980957031
2017-09-07,475.1463623046875
2017-09-08,466.4084777832031
2017-09-11,443.5412292480469
2017-09-12,444.14544677734375
2017-09-13,447.49188232421875
2017-09-14,446.6552429199219
2017-09-15,448.0031433105469
2017-09-18,453.4875183105469
2017-09-19,451.0242614746094
2017-09-20,452.5579833984375
2017-09-21,468.9183349609375
2017-09-22,454.6494445800781
2017-09-25,448.0031433105469
2017-09-26,440.42718505859375
2017-09-27,422.3006591796875
2017-09-28,434.7103271484375
2017-09-29,437.2201843261719
2017-10-03,440.3807373046875
2017-10-04,459.2508544921875
2017-10-05,465.4788818359375
2017-10-06,464.50286865234375
2017-10-09,461.3887939453125
2017-10-10,458.3212890625
2017-10-11,456.6480407714844
2017-10-12,465.2929992675781
2017-10-13,466.5944519042969
2017-10-16,465.43243408203125
2017-10-17,462.2254333496094
2017-10-18,456.833984375
2017-10-19,455.0213317871094
2017-10-23,456.9734191894531
2017-10-24,448.7003173828125
2017-10-25,446.3763732910156
2017-10-26,449.9551696777344
2017-10-27,455.7185363769531
2017-10-30,463.15496826171875
2017-10-31,467.98876953125
2017-11-01,461.5746765136719
2017-11-02,472.125244140625
2017-11-03,461.4817810058594
2017-11-06,467.4309997558594
2017-11-07,462.5972900390625
2017-11-08,462.08599853515625
2017-11-09,445.0749816894531
2017-11-10,431.2244873046875
2017-11-13,417.1416015625
2017-11-14,416.63037109375
2017-11-15,408.21783447265625
2017-11-16,411.7036437988281
2017-11-17,415.4683837890625
2017-11-20,414.16705322265625
2017-11-21,417.0022277832031
2017-11-22,411.1923828125
2017-11-23,412.4938049316406
2017-11-24,415.7008056640625
2017-11-27,412.3543701171875
2017-11-28,410.03045654296875
2017-11-29,408.6825866699219
2017-11-30,398.55035400390625
2017-12-01,395.8080749511719
2017-12-04,394.2743225097656
2017-12-05,394.64617919921875
2017-12-06,389.1152648925781
2017-12-07,388.8829040527344
2017-12-08,387.58148193359375
2017-12-11,390.463134765625
2017-12-12,385.62945556640625
2017-12-13,377.7281494140625
2017-12-14,380.7956848144531
2017-12-15,382.23651123046875
2017-12-18,387.7673645019531
2017-12-19,388.0462951660156
2017-12-20,389.8589172363281
2017-12-21,396.1799621582031
2017-12-22,393.4842224121094
2017-12-26,397.8067321777344
2017-12-27,400.3629455566406
2017-12-28,393.9954833984375
2017-12-29,402.96575927734375
2018-01-01,402.08270263671875
2018-01-02,398.13201904296875
2018-01-03,398.31793212890625
2018-01-04,401.106689453125
2018-01-05,409.1938781738281
2018-01-08,420.1627197265625
2018-01-09,412.9585876464844
2018-01-10,412.44732666015625
2018-01-11,413.56280517578125
2018-01-12,416.9556884765625
2018-01-15,409.1938781738281
2018-01-16,405.38262939453125
2018-01-17,409.2403259277344
2018-01-18,406.77703857421875
2018-01-19,410.4486999511719
2018-01-22,407.845947265625
2018-01-23,400.59539794921875
2018-01-24,394.8320617675781
2018-01-25,388.6969299316406
2018-01-29,390.23077392578125
2018-01-30,395.3433532714844
2018-01-31,395.8080749511719
2018-02-01,388.232177734375
2018-02-02,381.9111633300781
2018-02-05,379.4013671875
2018-02-06,376.0084228515625
2018-02-07,368.4324951171875
2018-02-08,376.65911865234375
2018-02-09,382.7477722167969
2018-02-12,393.8095703125
2018-02-14,390.0448303222656
2018-02-15,387.7209167480469
2018-02-16,385.1181640625
2018-02-19,380.1449890136719
2018-02-20,380.2379150390625
2018-02-21,382.19000244140625
2018-02-22,372.42962646484375
2018-02-23,377.9140319824219
2018-02-26,378.2394104003906
2018-02-27,379.1689758300781
2018-02-28,376.566162109375
2018-03-01,375.5901184082031
2018-03-05,364.2959289550781
2018-03-06,362.1579284667969
2018-03-07,354.44256591796875
2018-03-08,361.5072326660156
2018-03-09,357.1383056640625
2018-03-12,361.8790588378906
2018-03-13,362.9480895996094
2018-03-14,361.3213195800781
2018-03-15,357.97491455078125
2018-03-16,352.39752197265625
2018-03-19,350.39898681640625
2018-03-20,358.30023193359375
2018-03-21,353.001708984375
2018-03-22,350.7242431640625
2018-03-23,344.2638244628906
2018-03-26,359.83404541015625
2018-03-27,355.0932312011719
2018-03-28,351.2355651855469
2018-04-02,357.9284362792969
2018-04-03,366.2480163574219
2018-04-04,366.8987121582031
2018-04-05,366.5733642578125
2018-04-06,366.0155944824219
2018-04-09,363.5987548828125
2018-04-10,361.2748107910156
2018-04-11,361.9255676269531
2018-04-12,362.7156982421875
2018-04-13,363.5987548828125
2018-04-16,363.2269592285156
2018-04-17,360.3917236328125
2018-04-18,357.97491455078125
2018-04-19,360.34527587890625
2018-04-20,358.0213623046875
2018-04-23,370.849365234375
2018-04-24,376.3802795410156
2018-04-25,374.47467041015625
2018-04-26,380.37738037109375
2018-04-27,377.9605712890625
2018-04-30,383.3055114746094
2018-05-02,377.7281494140625
2018-05-03,366.0621032714844
2018-05-04,361.9720458984375
2018-05-07,363.69171142578125
2018-05-08,366.0155944824219
2018-05-09,372.1507568359375
2018-05-10,370.61700439453125
2018-05-11,365.6903076171875
2018-05-14,364.76068115234375
2018-05-15,357.2777404785156
2018-05-16,356.9524230957031
2018-05-17,359.6946105957031
2018-05-18,343.65960693359375
2018-05-21,328.27532958984375
2018-05-22,318.8866882324219
2018-05-23,322.1866455078125
2018-05-24,332.0865478515625
2018-05-25,355.2791748046875
2018-05-28,343.42724609375
2018-05-29,340.91741943359375
2018-05-30,341.6145935058594
2018-05-31,335.8512878417969
2018-06-01,328.13592529296875
2018-06-04,327.20635986328125
2018-06-05,323.9528503417969
2018-06-06,325.3007507324219
2018-06-07,330.8316650390625
2018-06-08,338.68646240234375
2018-06-11,342.4976501464844
2018-06-12,353.4200439453125
2018-06-13,366.0621032714844
2018-06-14,370.61700439453125
2018-06-15,370.43109130859375
2018-06-18,372.2901611328125
2018-06-19,380.1449890136719
2018-06-20,382.794189453125
2018-06-21,383.2590026855469
2018-06-22,380.37738037109375
2018-06-25,383.3055114746094
2018-06-26,374.5675964355469
2018-06-27,361.4607238769531
2018-06-28,351.42144775390625
2018-06-29,350.8172607421875
2018-07-02,358.7650451660156
2018-07-03,359.5086975097656
2018-07-04,366.8987121582031
2018-07-05,360.0664367675781
2018-07-06,354.7679138183594
2018-07-09,360.71710205078125
2018-07-10,354.3031311035156
2018-07-11,344.8680114746094
2018-07-12,340.0343322753906
2018-07-13,340.3132019042969
2018-07-16,325.11480712890625
2018-07-17,334.7822570800781
2018-07-18,329.29791259765625
2018-07-19,319.3515625
2018-07-20,323.441650390625
2018-07-23,334.131591796875
2018-07-24,346.21588134765625
2018-07-25,339.2441711425781
2018-07-26,344.9610290527344
2018-07-27,347.2384338378906
2018-07-30,355.6509704589844
2018-07-31,357.85565185546875
2018-08-01,354.1499328613281
2018-08-02,352.8365478515625
2018-08-03,353.96234130859375
2018-08-06,356.7767333984375
2018-08-07,350.72576904296875
2018-08-08,352.4613342285156
2018-08-09,355.135009765625
2018-08-10,353.82159423828125
2018-08-13,332.43194580078125
2018-08-14,318.969482421875
2018-08-16,319.1571044921875
2018-08-17,335.1525573730469
2018-08-20,354.1030578613281
2018-08-21,363.4844970703125
2018-08-23,367.23712158203125
2018-08-24,373.8041076660156
2018-08-27,371.6463928222656
2018-08-28,372.77215576171875
2018-08-29,363.20306396484375
2018-08-30,363.9067077636719
2018-08-31,377.838134765625
2018-09-03,380.37115478515625
2018-09-04,368.26904296875
2018-09-05,377.087646484375
2018-09-06,396.22576904296875
2018-09-07,399.6500244140625
2018-09-10,394.3026123046875
2018-09-11,383.60772705078125
2018-09-12,383.4201354980469
2018-09-14,386.23455810546875
2018-09-17,387.5948181152344
2018-09-18,383.185546875
2018-09-19,382.2943115234375
2018-09-21,369.6293640136719
2018-09-24,361.23297119140625
2018-09-25,369.7231750488281
2018-09-26,374.4607849121094
2018-09-27,364.8917541503906
2018-09-28,362.0772705078125
2018-10-01,372.1154479980469
2018-10-03,369.4417419433594
2018-10-04,359.5442810058594
2018-10-05,354.9473876953125
2018-10-08,353.1180114746094
2018-10-09,357.3865661621094
2018-10-10,361.4674987792969
2018-10-11,351.2417297363281
2018-10-12,353.5870666503906
2018-10-15,359.1690368652344
2018-10-16,356.54217529296875
2018-10-17,354.1968688964844
2018-10-19,348.755615234375
2018-10-22,349.9283142089844
2018-10-23,354.1499328613281
2018-10-24,335.5277404785156
2018-10-25,319.626220703125
2018-10-26,316.53033447265625
2018-10-29,327.4128112792969
2018-10-30,326.7091979980469
2018-10-31,337.7792663574219
2018-11-01,337.1695251464844
2018-11-02,336.6535949707031
2018-11-05,338.1545715332031
2018-11-06,328.58544921875
2018-11-07,328.58544921875
2018-11-09,337.96697998046875
2018-11-12,334.1675109863281
2018-11-13,333.3231201171875
2018-11-14,348.23968505859375
2018-11-15,337.0757141113281
2018-11-16,333.22930908203125
2018-11-19,341.5318908691406
2018-11-20,333.04168701171875
2018-11-21,336.41900634765625
2018-11-22,332.00970458984375
2018-11-26,331.7283020019531
2018-11-27,324.36383056640625
2018-11-28,322.5344543457031
2018-11-29,334.8241882324219
2018-11-30,342.70458984375
2018-12-03,334.7303466796875
2018-12-04,331.4468078613281
2018-12-05,336.2783203125
2018-12-06,333.79217529296875
2018-12-07,327.7880554199219
2018-12-10,319.3447570800781
2018-12-11,324.2699890136719
2018-12-12,331.07159423828125
2018-12-13,327.7880554199219
2018-12-14,325.02056884765625
2018-12-17,329.2890625
2018-12-18,323.89471435546875
2018-12-19,321.83087158203125
2018-12-20,322.95660400390625
2018-12-21,320.7519836425781
2018-12-24,320.5174560546875
2018-12-26,318.4065856933594
2018-12-27,317.84368896484375
2018-12-28,323.941650390625
2018-12-31,326.8968200683594
2019-01-01,328.3978576660156
2019-01-02,325.302001953125
2019-01-03,322.39373779296875
2019-01-04,322.90972900390625
2019-01-07,327.3190002441406
2019-01-08,327.6473693847656
2019-01-09,326.1932373046875
2019-01-10,328.3509521484375
2019-01-11,326.7561340332031
2019-01-14,331.8221130371094
2019-01-15,333.8860168457031
2019-01-16,330.7431945800781
2019-01-17,333.839111328125
2019-01-18,325.5834045410156
2019-01-21,323.2850036621094
2019-01-22,324.6452331542969
2019-01-23,320.8926696777344
2019-01-24,324.69219970703125
2019-01-25,322.4406433105469
2019-01-28,313.66900634765625
2019-01-29,301.8014831542969
2019-01-30,299.4091491699219
2019-01-31,299.2215576171875
2019-02-01,303.5838623046875
2019-02-04,299.1746520996094
2019-02-05,295.3751525878906
2019-02-06,298.2834167480469
2019-02-07,302.0359802246094
2019-02-08,302.2236328125
2019-02-11,304.3343811035156
2019-02-12,299.8313293457031
2019-02-14,298.7993469238281
2019-02-15,294.5777282714844
2019-02-18,292.5137939453125
2019-02-19,292.60760498046875
2019-02-20,293.8272399902344
2019-02-21,293.7803039550781
2019-02-22,295.7035217285156
2019-02-25,294.3431701660156
2019-02-26,293.12359619140625
2019-02-27,299.8313293457031
2019-02-28,298.9870300292969
2019-03-01,303.20867919921875
2019-03-05,310.8076477050781
2019-03-06,309.9163818359375
2019-03-07,306.3983459472656
2019-03-08,304.8504638671875
2019-03-11,312.26177978515625
2019-03-12,315.5452880859375
2019-03-13,310.1978759765625
2019-03-14,310.1978759765625
2019-03-15,321.2679443359375
2019-03-18,318.2658996582031
2019-03-19,316.2958068847656
2019-03-20,316.9993896484375
2019-03-22,312.26177978515625
2019-03-25,311.55816650390625
2019-03-26,315.1700134277344
2019-03-27,309.5880126953125
2019-03-28,315.1700134277344
2019-04-01,322.95660400390625
2019-04-02,322.76898193359375
2019-04-03,317.79681396484375
2019-04-04,323.0972900390625
2019-04-05,324.0354919433594
2019-04-08,321.2679443359375
2019-04-09,320.4704895019531
2019-04-10,322.1591796875
2019-04-11,323.7540283203125
2019-04-12,320.7519836425781
2019-04-15,319.9076232910156
2019-04-16,316.9993896484375
2019-04-18,315.68597412109375
2019-04-22,310.2447509765625
2019-04-23,308.4154052734375
2019-04-24,309.1658630371094
2019-04-25,303.9122619628906
2019-04-26,307.7117614746094
2019-04-30,305.31951904296875
2019-05-02,295.42205810546875
2019-05-03,285.0555419921875
2019-05-06,288.4328918457031
2019-05-07,280.6932067871094
2019-05-08,268.8725280761719
2019-05-09,272.5782165527344
2019-05-10,271.3586120605469
2019-05-13,252.22044372558594
2019-05-14,244.52764892578125
2019-05-15,244.34002685546875
2019-05-16,241.76014709472656
2019-05-17,234.20803833007812
2019-05-20,235.05238342285156
2019-05-21,229.6111297607422
2019-05-22,234.86473083496094
2019-05-23,234.81785583496094
2019-05-24,237.1632080078125
2019-05-27,239.2271270751953
2019-05-28,242.27610778808594
2019-05-29,247.4358673095703
2019-05-30,240.9626922607422
2019-05-31,232.66009521484375
2019-06-03,237.2101287841797
2019-06-04,241.3848419189453
2019-06-06,230.50234985351562
2019-06-07,227.68792724609375
2019-06-10,232.2848663330078
2019-06-11,235.28689575195312
2019-06-12,230.97145080566406
2019-06-13,230.59620666503906
2019-06-14,230.4085693359375
2019-06-17,227.8755340576172
2019-06-18,219.4791717529297
