Date,ANTO.L
2016-02-08,452.1872253417969
2016-02-09,409.8008728027344
2016-02-10,397.33441162109375
2016-02-11,388.4580993652344
2016-02-12,432.1410827636719
2016-02-15,441.61553955078125
2016-02-16,439.42138671875
2016-02-17,477.1203918457031
2016-02-18,476.0233154296875
2016-02-19,479.2147216796875
2016-02-22,516.1157836914062
2016-02-23,495.27166748046875
2016-02-24,475.2254638671875
2016-02-25,476.32257080078125
2016-02-26,483.10430908203125
2016-02-29,492.6786193847656
2016-03-01,489.0882873535156
2016-03-02,506.64117431640625
2016-03-03,509.63311767578125
2016-03-04,549.0275268554688
2016-03-07,590.9152221679688
2016-03-08,535.0650024414062
2016-03-09,533.0702514648438
2016-03-10,508.13720703125
2016-03-11,522.5984497070312
2016-03-14,536.062255859375
2016-03-15,512.12646484375
2016-03-16,495.0722351074219
2016-03-17,536.062255859375
2016-03-18,513.1238403320312
2016-03-21,494.3741455078125
2016-03-22,496.3687744140625
2016-03-23,480.91021728515625
2016-03-24,468.1444396972656
2016-03-29,452.7857360839844
2016-03-30,468.4436340332031
2016-03-31,468.1444396972656
2016-04-01,452.6859436035156
2016-04-04,443.01190185546875
2016-04-05,431.5425720214844
2016-04-06,437.3270568847656
2016-04-07,425.7581787109375
2016-04-08,432.5399475097656
2016-04-11,438.125
2016-04-12,445.30572509765625
2016-04-13,468.2441711425781
2016-04-14,463.7562561035156
2016-04-15,469.7402038574219
2016-04-18,456.97442626953125
2016-04-19,491.4818115234375
2016-04-20,498.6625671386719
2016-04-21,484.79974365234375
2016-04-22,478.5166320800781
2016-04-25,468.7427673339844
2016-04-26,469.7402038574219
2016-04-27,477.5193176269531
2016-04-28,474.7268371582031
2016-04-29,481.90753173828125
2016-05-03,446.50250244140625
2016-05-04,434.2354431152344
2016-05-05,441.116943359375
2016-05-06,440.3190612792969
2016-05-09,415.48565673828125
2016-05-10,417.2808837890625
2016-05-11,424.56134033203125
2016-05-12,405.0137939453125
2016-05-13,410.6984558105469
2016-05-16,424.4616394042969
2016-05-17,432.6396789550781
2016-05-18,419.9736328125
2016-05-19,417.8792419433594
2016-05-20,427.85247802734375
2016-05-23,430.04656982421875
2016-05-24,433.23809814453125
2016-05-25,441.31640625
2016-05-26,446.7019958496094
2016-05-27,435.4322204589844
2016-05-31,427.85247802734375
2016-06-01,414.5881042480469
2016-06-02,416.28350830078125
2016-06-03,427.1543273925781
2016-06-06,448.7962951660156
2016-06-07,438.92291259765625
2016-06-08,450.4917907714844
2016-06-09,422.26739501953125
2016-06-10,417.4802551269531
2016-06-13,415.48565673828125
2016-06-14,393.4447937011719
2016-06-15,418.57733154296875
2016-06-16,408.6041259765625
2016-06-17,422.7660827636719
2016-06-20,432.7394104003906
2016-06-21,431.8418273925781
2016-06-22,423.8631591796875
2016-06-23,439.1222839355469
2016-06-24,429.1490478515625
2016-06-27,421.9683532714844
2016-06-28,414.0894470214844
2016-06-29,441.8150634765625
2016-06-30,464.3546447753906
2016-07-01,468.34393310546875
2016-07-04,479.31451416015625
2016-07-05,460.2655334472656
2016-07-06,460.7642517089844
2016-07-07,463.45703125
2016-07-08,455.4784240722656
2016-07-11,478.2174072265625
2016-07-12,484.7000427246094
2016-07-13,502.6518859863281
2016-07-14,503.6492004394531
2016-07-15,506.64117431640625
2016-07-18,501.6546325683594
2016-07-19,488.888916015625
2016-07-20,481.6082763671875
2016-07-21,493.8753967285156
2016-07-22,490.2850341796875
2016-07-25,486.1960754394531
2016-07-26,486.2957458496094
2016-07-27,491.98046875
2016-07-28,501.6546325683594
2016-07-29,499.16131591796875
2016-08-01,497.9644470214844
2016-08-02,495.1719970703125
2016-08-03,491.0828857421875
2016-08-04,499.659912109375
2016-08-05,512.625
2016-08-08,529.57958984375
2016-08-09,524.0943603515625
2016-08-10,525.0918579101562
2016-08-11,530.576904296875
2016-08-12,512.625
2016-08-15,512.625
2016-08-16,557.0061645507812
2016-08-17,541.0490112304688
2016-08-18,569.4727172851562
2016-08-19,562.9901123046875
2016-08-22,543.5421752929688
2016-08-23,552.0194091796875
2016-08-24,530.576904296875
2016-08-25,525.5904541015625
2016-08-26,540.0515747070312
2016-08-30,510.1318054199219
2016-08-31,493.3767395019531
2016-09-01,494.97247314453125
2016-09-02,505.1451721191406
2016-09-05,505.6438903808594
2016-09-06,501.6546325683594
2016-09-07,511.1292419433594
2016-09-08,508.65911865234375
2016-09-09,498.6854553222656
2016-09-12,488.6119689941406
2016-09-13,479.4361877441406
2016-09-14,487.1159973144531
2016-09-15,488.1133728027344
2016-09-16,490.30755615234375
2016-09-19,499.1842041015625
2016-09-20,491.4046630859375
2016-09-21,494.7956848144531
2016-09-22,516.1393432617188
2016-09-23,514.6433715820312
2016-09-26,505.6670837402344
2016-09-27,499.682861328125
2016-09-28,504.66961669921875
2016-09-29,521.126220703125
2016-09-30,522.6223754882812
2016-10-03,534.092041015625
2016-10-04,530.6011352539062
2016-10-05,538.08154296875
2016-10-06,535.0895385742188
2016-10-07,548.5540771484375
2016-10-10,557.5302734375
2016-10-11,555.5357055664062
2016-10-12,555.0369873046875
2016-10-13,538.08154296875
2016-10-14,518.6327514648438
2016-10-17,515.6408081054688
2016-10-18,521.126220703125
2016-10-19,519.6303100585938
2016-10-20,511.1527099609375
2016-10-21,517.1366577148438
2016-10-24,523.6198120117188
2016-10-25,539.0789794921875
2016-10-26,521.6250610351562
2016-10-27,523.6198120117188
2016-10-28,529.6039428710938
2016-10-31,541.5723876953125
2016-11-01,551.5460815429688
2016-11-02,548.5540771484375
2016-11-03,542.5696411132812
2016-11-04,530.1026000976562
2016-11-07,563.5144653320312
2016-11-08,587.451416015625
2016-11-09,639.8134765625
2016-11-10,713.1201782226562
2016-11-11,704.143798828125
2016-11-14,704.143798828125
2016-11-15,669.2359619140625
2016-11-16,670.233154296875
2016-11-17,685.6924438476562
2016-11-18,664.2490234375
2016-11-21,679.7083740234375
2016-11-22,700.1544799804688
2016-11-23,699.1570434570312
2016-11-24,717.1097412109375
2016-11-25,720.6004638671875
2016-11-28,726.5845947265625
2016-11-29,698.15966796875
2016-11-30,687.1885986328125
2016-12-01,703.6451416015625
2016-12-02,691.6767578125
2016-12-05,725.5872802734375
2016-12-06,725.5872802734375
2016-12-07,738.552978515625
2016-12-08,750.0228881835938
2016-12-09,754.5111083984375
2016-12-12,772.4638671875
2016-12-13,736.5585327148438
2016-12-14,719.1044311523438
2016-12-15,681.7030639648438
2016-12-16,668.238525390625
2016-12-19,659.7608032226562
2016-12-20,665.2463989257812
2016-12-21,672.7266235351562
2016-12-22,670.233154296875
2016-12-23,673.7240600585938
2016-12-28,683.6976928710938
2016-12-29,674.721435546875
2016-12-30,673.2254638671875
2017-01-03,688.18603515625
2017-01-04,689.6819458007812
2017-01-05,697.6609497070312
2017-01-06,692.1751708984375
2017-01-09,702.149169921875
2017-01-10,721.0991821289062
2017-01-11,719.1044311523438
2017-01-12,719.6030883789062
2017-01-13,723.09375
2017-01-16,731.5716552734375
2017-01-17,719.1044311523438
2017-01-18,745.0360107421875
2017-01-19,750.521728515625
2017-01-20,759.99658203125
2017-01-23,787.4243774414062
2017-01-24,821.8336791992188
2017-01-25,855.2455444335938
2017-01-26,834.7994995117188
2017-01-27,820.3374633789062
2017-01-30,811.8599243164062
2017-01-31,832.8047485351562
2017-02-01,833.3032836914062
2017-02-02,838.2902221679688
2017-02-03,810.8626708984375
2017-02-06,815.3506469726562
2017-02-07,833.802001953125
2017-02-08,834.3006591796875
2017-02-09,825.3244018554688
2017-02-10,863.72314453125
2017-02-13,881.1773681640625
2017-02-14,876.68896484375
2017-02-15,863.72314453125
2017-02-16,846.2692260742188
2017-02-17,834.7994995117188
2017-02-20,856.2429809570312
2017-02-21,866.2164916992188
2017-02-22,848.7626953125
2017-02-23,822.332275390625
2017-02-24,805.3770751953125
2017-02-27,804.379638671875
2017-02-28,809.8651123046875
2017-03-01,835.2980346679688
2017-03-02,822.8311157226562
2017-03-03,817.8440551757812
2017-03-06,799.8914184570312
2017-03-07,778.9466552734375
2017-03-08,776.4532470703125
2017-03-09,752.5162963867188
2017-03-10,746.0333251953125
2017-03-13,782.4374389648438
2017-03-14,786.4271240234375
2017-03-15,804.379638671875
2017-03-16,841.7811889648438
2017-03-17,850.2587280273438
2017-03-20,847.2666015625
2017-03-21,827.3192138671875
2017-03-22,841.2823486328125
2017-03-23,834.3006591796875
2017-03-24,828.3164672851562
2017-03-27,789.4190673828125
2017-03-28,796.4006958007812
2017-03-29,813.8546752929688
2017-03-30,837.7915649414062
2017-03-31,832.3058471679688
2017-04-03,823.8283081054688
2017-04-04,837.7915649414062
2017-04-05,850.7574462890625
2017-04-06,858.7363891601562
2017-04-07,866.7152709960938
2017-04-10,848.7626953125
2017-04-11,846.2692260742188
2017-04-12,822.332275390625
2017-04-13,832.8047485351562
2017-04-18,804.379638671875
2017-04-19,820.83642578125
2017-04-20,823.8283081054688
2017-04-21,816.3480224609375
2017-04-24,838.2902221679688
2017-04-25,835.7967529296875
2017-04-26,839.7864379882812
2017-04-27,816.4624633789062
2017-04-28,835.9140014648438
2017-05-02,806.4873657226562
2017-05-03,787.0358276367188
2017-05-04,750.1280517578125
2017-05-05,767.0857543945312
2017-05-08,751.624267578125
2017-05-09,759.1057739257812
2017-05-10,758.60693359375
2017-05-11,775.5645141601562
2017-05-12,772.0733642578125
2017-05-15,789.52978515625
2017-05-16,804.9912109375
2017-05-17,803.4949340820312
2017-05-18,803.9935913085938
2017-05-19,806.9862670898438
2017-05-22,816.9612426757812
2017-05-23,808.9812622070312
2017-05-24,811.9737548828125
2017-05-25,823.4451904296875
2017-05-26,822.4475708007812
2017-05-30,807.4849853515625
2017-05-31,799.0059814453125
2017-06-01,815.4650268554688
2017-06-02,802.9961547851562
2017-06-05,774.5671997070312
2017-06-06,785.0408935546875
2017-06-07,788.5322265625
2017-06-08,795.0159912109375
2017-06-09,822.9463500976562
2017-06-12,808.9812622070312
2017-06-13,807.4849853515625
2017-06-14,794.5172729492188
2017-06-15,778.0584106445312
2017-06-16,778.0584106445312
2017-06-19,790.5272827148438
2017-06-20,753.6193237304688
2017-06-21,763.5944213867188
2017-06-22,772.5721435546875
2017-06-23,770.0784301757812
2017-06-26,768.4054565429688
2017-06-27,769.1436767578125
2017-06-28,786.0383911132812
2017-06-29,802.4973754882812
2017-06-30,797.5098876953125
2017-07-03,821.948974609375
2017-07-04,821.4500732421875
2017-07-05,823.4451904296875
2017-07-06,812.9711303710938
2017-07-07,813.4701538085938
2017-07-10,821.948974609375
2017-07-11,825.9388427734375
2017-07-12,851.874267578125
2017-07-13,849.8792724609375
2017-07-14,856.3629760742188
2017-07-17,875.8143920898438
2017-07-18,882.2982177734375
2017-07-19,882.7970581054688
2017-07-20,880.8020629882812
2017-07-21,884.2933349609375
2017-07-24,882.7970581054688
2017-07-25,948.6327514648438
2017-07-26,941.6502685546875
2017-07-27,940.1537475585938
2017-07-28,936.163818359375
2017-07-31,943.6452026367188
2017-08-01,941.6502685546875
2017-08-02,928.1837768554688
2017-08-03,941.6502685546875
2017-08-04,939.6551513671875
2017-08-07,953.620361328125
2017-08-08,959.1065673828125
2017-08-09,955.1165771484375
2017-08-10,936.163818359375
2017-08-11,914.7173461914062
2017-08-14,927.68505859375
2017-08-15,918.7074584960938
2017-08-16,946.138916015625
2017-08-17,942.1488647460938
2017-08-18,941.1514892578125
2017-08-21,952.1240234375
2017-08-22,971.07666015625
2017-08-23,993.520751953125
2017-08-24,1011.4758911132812
2017-08-25,1019.4559936523438
2017-08-29,1015.4660034179688
2017-08-30,1012.4735107421875
2017-08-31,1032.42333984375
2017-09-01,1055.3665771484375
2017-09-04,1058.35888671875
2017-09-05,1045.3914794921875
2017-09-06,1039.40625
2017-09-07,1044.4715576171875
2017-09-08,1005.5659790039062
2017-09-11,1023.5225219726562
2017-09-12,1005.5659790039062
2017-09-13,966.6600341796875
2017-09-14,950.6987915039062
2017-09-15,929.2506103515625
2017-09-18,951.197509765625
2017-09-19,937.730224609375
2017-09-20,941.2218017578125
2017-09-21,919.773681640625
2017-09-22,937.2313232421875
2017-09-25,905.8074340820312
2017-09-26,909.2989501953125
2017-09-27,921.27001953125
2017-09-28,926.2578735351562
2017-09-29,946.7083740234375
2017-10-02,965.1636352539062
2017-10-03,966.6600341796875
2017-10-04,971.1490478515625
2017-10-05,994.09375
2017-10-06,995.0913696289062
2017-10-09,978.6310424804688
2017-10-10,999.5803833007812
2017-10-11,998.5828857421875
2017-10-12,1013.546630859375
2017-10-13,1012.549072265625
2017-10-16,1031.503173828125
2017-10-17,1009.5562744140625
2017-10-18,990.1033935546875
2017-10-19,985.115478515625
2017-10-20,997.585205078125
2017-10-23,1000.577880859375
2017-10-24,1028.5106201171875
2017-10-25,983.6190795898438
2017-10-26,984.1177978515625
2017-10-27,954.1902465820312
2017-10-30,960.674560546875
2017-10-31,952.1951293945312
2017-11-01,967.65771484375
2017-11-02,990.60205078125
2017-11-03,987.6094970703125
2017-11-06,986.61181640625
2017-11-07,985.6142578125
2017-11-08,996.5875244140625
2017-11-09,974.640625
2017-11-10,965.1636352539062
2017-11-13,972.1468505859375
2017-11-14,946.7083740234375
2017-11-15,948.70361328125
2017-11-16,945.2120361328125
2017-11-17,948.70361328125
2017-11-20,958.1807250976562
2017-11-21,962.6697998046875
2017-11-22,973.643310546875
2017-11-23,977.6334838867188
2017-11-24,976.13720703125
2017-11-27,942.718017578125
2017-11-28,930.7470703125
2017-11-29,918.7760620117188
2017-11-30,907.3038940429688
2017-12-01,896.8291015625
2017-12-04,897.3280029296875
2017-12-05,882.3641357421875
2017-12-06,885.3569946289062
2017-12-07,884.3594360351562
2017-12-08,891.3424072265625
2017-12-11,911.2940673828125
2017-12-12,908.3014526367188
2017-12-13,913.4557495117188
2017-12-14,912.79052734375
2017-12-15,928.253173828125
2017-12-18,946.7083740234375
2017-12-19,938.22900390625
2017-12-20,950.6987915039062
2017-12-21,965.6624755859375
2017-12-22,961.6722412109375
2017-12-27,982.1226806640625
2017-12-28,990.1033935546875
2017-12-29,1002.5732421875
2018-01-02,998.5828857421875
2018-01-03,972.8451538085938
2018-01-04,983.8185424804688
2018-01-05,979.42919921875
2018-01-08,991.5997314453125
2018-01-09,997.585205078125
2018-01-10,1012.0502319335938
2018-01-11,1023.5225219726562
2018-01-12,1029.508056640625
2018-01-15,1035.9923095703125
2018-01-16,1007.0624389648438
2018-01-17,1002.0744018554688
2018-01-18,995.9891967773438
2018-01-19,991.4002685546875
2018-01-22,992.3977661132812
2018-01-23,964.664794921875
2018-01-24,956.8838500976562
2018-01-25,945.710693359375
2018-01-26,938.7277221679688
2018-01-29,949.9005737304688
2018-01-30,933.3406982421875
2018-01-31,928.7518310546875
2018-02-01,919.5740356445312
2018-02-02,899.2234497070312
2018-02-05,914.1871948242188
2018-02-06,910.3963012695312
2018-02-07,897.2282104492188
2018-02-08,874.682861328125
2018-02-09,873.8846435546875
2018-02-12,885.0576171875
2018-02-13,887.4517822265625
2018-02-14,913.7881469726562
2018-02-15,929.948974609375
2018-02-16,912.3914794921875
2018-02-19,895.632080078125
2018-02-20,891.24267578125
2018-02-21,899.8218994140625
2018-02-22,900.021484375
2018-02-23,897.627197265625
2018-02-26,909.7976684570312
2018-02-27,903.6128540039062
2018-02-28,867.8990478515625
2018-03-01,855.3296508789062
2018-03-02,840.5653076171875
2018-03-05,860.7166137695312
2018-03-06,882.0648193359375
2018-03-07,874.0842895507812
2018-03-08,867.8990478515625
2018-03-09,892.2403564453125
2018-03-12,885.6561279296875
2018-03-13,912.3914794921875
2018-03-14,943.9152221679688
2018-03-15,957.6817626953125
2018-03-16,965.2634887695312
2018-03-19,942.9175415039062
2018-03-20,942.3190307617188
2018-03-21,969.453369140625
2018-03-22,948.3045043945312
2018-03-23,938.7277221679688
2018-03-26,932.3430786132812
2018-03-27,945.5112915039062
2018-03-28,908.6007080078125
2018-03-29,918.7760620117188
2018-04-03,922.7662963867188
2018-04-04,899.6223754882812
2018-04-05,928.55224609375
2018-04-06,913.3890991210938
2018-04-09,909.398681640625
2018-04-10,950.4991455078125
2018-04-11,948.1051025390625
2018-04-12,946.9080200195312
2018-04-13,939.725341796875
2018-04-16,930.7470703125
2018-04-17,943.7156372070312
2018-04-18,969.6529541015625
2018-04-19,959.8765258789062
2018-04-20,950.4991455078125
2018-04-23,953.6915283203125
2018-04-24,975.0398559570312
2018-04-25,957.6817626953125
2018-04-26,949.1979370117188
2018-04-27,951.9920654296875
2018-04-30,970.3534545898438
2018-05-01,957.18115234375
2018-05-02,978.1369018554688
2018-05-03,981.5297241210938
2018-05-04,993.903564453125
2018-05-08,991.5087280273438
2018-05-09,1011.3668823242188
2018-05-10,1037.8111572265625
2018-05-11,1043.2996826171875
2018-05-14,1045.79443359375
2018-05-15,1049.2869873046875
2018-05-16,1065.7523193359375
2018-05-17,1079.223876953125
2018-05-18,1081.2193603515625
2018-05-21,1090.6995849609375
2018-05-22,1095.68896484375
2018-05-23,1065.253173828125
2018-05-24,1059.265625
2018-05-25,1052.280517578125
2018-05-29,1040.305908203125
2018-05-30,1047.2913818359375
2018-05-31,1052.280517578125
2018-06-01,1069.2447509765625
2018-06-04,1082.7164306640625
2018-06-05,1111.6553955078125
2018-06-06,1146.5816650390625
2018-06-07,1132.6109619140625
2018-06-08,1096.1878662109375
2018-06-11,1090.20068359375
2018-06-12,1064.75439453125
2018-06-13,1079.223876953125
2018-06-14,1062.7586669921875
2018-06-15,1018.85107421875
2018-06-18,1017.3541870117188
2018-06-19,1001.3878784179688
2018-06-20,1004.8805541992188
2018-06-21,1006.3773193359375
2018-06-22,1026.3350830078125
2018-06-25,993.1054077148438
2018-06-26,997.296630859375
2018-06-27,1005.3795166015625
2018-06-28,978.935302734375
2018-06-29,987.916259765625
2018-07-02,954.9857788085938
2018-07-03,967.9583740234375
2018-07-04,942.0131225585938
2018-07-05,950.7944946289062
2018-07-06,942.0131225585938
2018-07-09,973.9457397460938
2018-07-10,967.359619140625
2018-07-11,937.0236206054688
2018-07-12,945.4059448242188
2018-07-13,942.6118774414062
2018-07-16,936.4248046875
2018-07-17,956.7820434570312
2018-07-18,962.968994140625
2018-07-19,940.4164428710938
2018-07-20,939.6181640625
2018-07-23,940.0172729492188
2018-07-24,972.3491821289062
2018-07-25,977.9373168945312
2018-07-26,975.9415283203125
2018-07-27,981.130615234375
2018-07-30,982.1285400390625
2018-07-31,1000.888916015625
2018-08-01,978.3366088867188
2018-08-02,948.7987670898438
2018-08-03,957.5802001953125
2018-08-06,940.6160278320312
2018-08-07,956.3829956054688
2018-08-08,960.1748657226562
2018-08-09,976.939453125
2018-08-10,959.1768798828125
2018-08-13,950.7944946289062
2018-08-14,884.534423828125
2018-08-15,834.4401245117188
2018-08-16,841.824462890625
2018-08-17,825.2593383789062
2018-08-20,826.4568481445312
2018-08-21,819.0724487304688
2018-08-22,814.6817626953125
2018-08-23,803.3057250976562
2018-08-24,831.845458984375
2018-08-28,845.616455078125
2018-08-29,830.6481323242188
2018-08-30,821.866455078125
2018-08-31,803.904541015625
2018-09-03,808.0955810546875
2018-09-04,792.7280883789062
2018-09-05,794.524169921875
2018-09-06,774.8165893554688
2018-09-07,742.6822509765625
2018-09-10,743.8798828125
2018-09-11,738.8900756835938
2018-09-12,757.2525634765625
2018-09-13,770.4256591796875
2018-09-14,782.9999389648438
2018-09-17,775.4154052734375
2018-09-18,788.9876708984375
2018-09-19,835.2930297851562
2018-09-20,856.250244140625
2018-09-21,893.9729614257812
2018-09-24,870.2216186523438
2018-09-25,873.0158081054688
2018-09-26,860.2420654296875
2018-09-27,853.2562255859375
2018-09-28,853.2562255859375
2018-10-01,857.8469848632812
2018-10-02,864.8326416015625
2018-10-03,877.6067504882812
2018-10-04,872.8163452148438
2018-10-05,825.3134765625
2018-10-08,811.5416870117188
2018-10-09,823.51708984375
2018-10-10,778.0101318359375
2018-10-11,766.4337768554688
2018-10-12,781.0039672851562
2018-10-15,786.1934204101562
2018-10-16,788.3890380859375
2018-10-17,793.5783081054688
2018-10-18,765.8350219726562
2018-10-19,766.4337768554688
2018-10-22,771.82275390625
2018-10-23,755.0570068359375
2018-10-24,725.7169189453125
2018-10-25,744.2789916992188
2018-10-26,744.079345703125
2018-10-29,754.857421875
2018-10-30,754.857421875
2018-10-31,783.199462890625
2018-11-01,817.329833984375
2018-11-02,826.1118774414062
2018-11-05,807.9488525390625
2018-11-06,795.5741577148438
2018-11-07,803.7575073242188
2018-11-08,816.3317260742188
2018-11-09,776.6129760742188
2018-11-12,766.0345458984375
2018-11-13,769.0284423828125
2018-11-14,760.2463989257812
2018-11-15,794.3765869140625
2018-11-16,809.1463012695312
2018-11-19,812.140380859375
2018-11-20,793.5783081054688
2018-11-21,822.5191040039062
2018-11-22,807.5497436523438
2018-11-23,791.582275390625
2018-11-26,804.15673828125
2018-11-27,777.0121459960938
2018-11-28,804.7554931640625
2018-11-29,834.6943969726562
2018-11-30,798.7678833007812
2018-12-03,861.439697265625
2018-12-04,831.5009155273438
2018-12-05,816.1322021484375
2018-12-06,758.4500122070312
2018-12-07,773.2199096679688
2018-12-10,738.091796875
2018-12-11,772.82080078125
2018-12-12,787.7901611328125
2018-12-13,792.9794921875
2018-12-14,776.4132690429688
2018-12-17,794.3765869140625
2018-12-18,768.4296875
2018-12-19,784.3970947265625
2018-12-20,755.4562377929688
2018-12-21,767.4318237304688
2018-12-24,770.2260131835938
2018-12-27,757.4520874023438
2018-12-28,779.4073486328125
2018-12-31,781.6027221679688
2019-01-02,768.828857421875
2019-01-03,736.4949951171875
2019-01-04,783.9977416992188
2019-01-07,807.7493896484375
2019-01-08,811.9408569335938
2019-01-09,844.8734741210938
2019-01-10,841.8795776367188
2019-01-11,834.4946899414062
2019-01-14,812.7390747070312
2019-01-15,824.51513671875
2019-01-16,821.5211791992188
2019-01-17,821.92041015625
2019-01-18,853.0567626953125
2019-01-21,828.9061279296875
2019-01-22,812.140380859375
2019-01-23,799.366455078125
2019-01-24,796.1730346679688
2019-01-25,825.5130615234375
2019-01-28,811.7412109375
2019-01-29,819.3258666992188
2019-01-30,830.9020385742188
2019-01-31,868.026123046875
2019-02-01,881.5984497070312
2019-02-04,880.0015869140625
2019-02-05,892.7754516601562
2019-02-06,892.7754516601562
2019-02-07,873.8142700195312
2019-02-08,869.6229248046875
2019-02-11,838.6862182617188
2019-02-12,836.6903076171875
2019-02-13,861.439697265625
2019-02-14,865.4314575195312
2019-02-15,871.4191284179688
2019-02-18,876.408935546875
2019-02-19,888.18505859375
2019-02-20,933.4923706054688
2019-02-21,927.3050537109375
2019-02-22,944.0707397460938
2019-02-25,964.2295532226562
2019-02-26,966.8242797851562
2019-02-27,962.433349609375
2019-02-28,934.8895874023438
2019-03-01,941.2764282226562
2019-03-04,939.6797485351562
2019-03-05,950.457763671875
2019-03-06,965.2276000976562
2019-03-07,959.6390380859375
2019-03-08,921.516845703125
2019-03-11,938.0830078125
2019-03-12,926.7062377929688
2019-03-13,932.09521484375
2019-03-14,918.1237182617188
2019-03-15,921.716552734375
2019-03-18,937.6837768554688
2019-03-19,963.6307983398438
2019-03-20,956.2459106445312
2019-03-21,975.2070922851562
2019-03-22,935.48828125
2019-03-25,936.2866821289062
2019-03-26,939.6797485351562
2019-03-27,921.516845703125
2019-03-28,930.49853515625
2019-03-29,964.0299682617188
2019-04-01,991.9727172851562
2019-04-02,992.771240234375
2019-04-03,991.7733154296875
2019-04-04,978.4007568359375
2019-04-05,990.176513671875
2019-04-08,994.9666748046875
2019-04-09,1002.4514770507812
2019-04-10,1018.9179077148438
2019-04-11,998.958740234375
2019-04-12,1020.414794921875
2019-04-15,1000.4555053710938
2019-04-16,1000.4555053710938
2019-04-17,1015.9239501953125
2019-04-18,1006.9422607421875
2019-04-23,972.81201171875
2019-04-24,956.2459106445312
2019-04-25,928.77734375
2019-04-26,930.37451171875
2019-04-29,929.575927734375
2019-04-30,906.4164428710938
2019-05-01,886.6509399414062
2019-05-02,869.0816650390625
2019-05-03,877.267333984375
2019-05-07,851.7119140625
2019-05-08,854.1077880859375
2019-05-09,835.5402221679688
2019-05-10,834.1426391601562
2019-05-13,801.7991333007812
2019-05-14,823.9605102539062
2019-05-15,823.5611572265625
2019-05-16,835.5402221679688
2019-05-17,834.1426391601562
2019-05-20,827.55419921875
