Date,SBILIFE.NS
2018-08-10,640.8220825195312
2018-08-13,644.5689086914062
2018-08-14,649.6470336914062
2018-08-16,639.4909057617188
2018-08-17,645.801513671875
2018-08-20,663.1556396484375
2018-08-21,660.7398681640625
2018-08-23,660.6906127929688
2018-08-24,651.6190795898438
2018-08-27,651.1753540039062
2018-08-28,649.055419921875
2018-08-29,659.9510498046875
2018-08-30,654.9222412109375
2018-08-31,663.0077514648438
2018-09-03,657.6338500976562
2018-09-04,655.5631713867188
2018-09-05,660.0496215820312
2018-09-06,669.5648193359375
2018-09-07,666.6559448242188
2018-09-10,666.5574340820312
2018-09-11,667.1490478515625
2018-09-12,663.895263671875
2018-09-14,660.6906127929688
2018-09-17,633.6732788085938
2018-09-18,614.2977294921875
2018-09-19,603.8952026367188
2018-09-21,604.7825927734375
2018-09-24,578.7020263671875
2018-09-25,558.143310546875
2018-09-26,569.186767578125
2018-09-27,544.09228515625
2018-09-28,504.453857421875
2018-10-01,514.067626953125
2018-10-03,534.478515625
2018-10-04,557.50244140625
2018-10-05,550.5015258789062
2018-10-08,541.775146484375
2018-10-09,532.7529296875
2018-10-10,553.213134765625
2018-10-11,533.295166015625
2018-10-12,544.7825317382812
2018-10-15,531.1753540039062
2018-10-16,538.96484375
2018-10-17,552.1284790039062
2018-10-19,556.2698364257812
2018-10-22,550.0577392578125
2018-10-23,571.3560791015625
2018-10-24,555.8753662109375
2018-10-25,555.5302734375
2018-10-26,562.4325561523438
2018-10-29,570.813720703125
2018-10-30,551.0931396484375
2018-10-31,552.5722045898438
2018-11-01,555.9246826171875
2018-11-02,555.4317016601562
2018-11-05,569.8277587890625
2018-11-06,571.5532836914062
2018-11-07,569.6798706054688
2018-11-09,566.8203735351562
2018-11-12,567.017578125
2018-11-13,564.1580810546875
2018-11-14,574.8565673828125
2018-11-15,570.9617309570312
2018-11-16,569.2361450195312
2018-11-19,560.8055419921875
2018-11-20,557.6502685546875
2018-11-21,552.3749389648438
2018-11-22,564.7003173828125
2018-11-26,560.26318359375
2018-11-27,562.5310668945312
2018-11-28,561.002685546875
2018-11-29,563.6651000976562
2018-11-30,563.4185791015625
2018-12-03,561.3971557617188
2018-12-04,561.89013671875
2018-12-05,564.7989501953125
2018-12-06,559.8688354492188
2018-12-07,554.6920776367188
2018-12-10,554.5935668945312
2018-12-11,554.7908325195312
2018-12-12,562.2846069335938
2018-12-13,563.024169921875
2018-12-14,559.0799560546875
2018-12-17,581.5615234375
2018-12-18,579.3922729492188
2018-12-19,574.90576171875
2018-12-20,584.1744995117188
2018-12-21,589.1539306640625
2018-12-24,571.3560791015625
2018-12-26,566.8203735351562
2018-12-27,582.3502197265625
2018-12-28,590.4358520507812
2018-12-31,589.4990234375
2019-01-01,590.485107421875
2019-01-02,593.2952880859375
2019-01-03,591.6683349609375
2019-01-04,594.42919921875
2019-01-07,594.0348510742188
2019-01-08,603.9444580078125
2019-01-09,633.9691772460938
2019-01-10,625.8836669921875
2019-01-11,629.5812377929688
2019-01-14,611.4381713867188
2019-01-15,615.185302734375
2019-01-16,612.7200317382812
2019-01-17,614.6427612304688
2019-01-18,611.5368041992188
2019-01-21,609.0225830078125
2019-01-22,611.2412109375
2019-01-23,611.3396606445312
2019-01-24,609.6140747070312
2019-01-25,610.9453125
2019-01-28,590.87939453125
2019-01-29,597.6337890625
2019-01-30,591.5697021484375
2019-01-31,586.6888427734375
2019-02-01,582.6954956054688
2019-02-04,581.5122680664062
2019-02-05,575.842529296875
2019-02-06,571.3068237304688
2019-02-07,569.186767578125
2019-02-08,569.4826049804688
2019-02-11,558.9320678710938
2019-02-12,566.6724243164062
2019-02-14,560.6083374023438
2019-02-15,560.9041137695312
2019-02-18,559.5237426757812
2019-02-19,554.5935668945312
2019-02-20,553.75537109375
2019-02-21,554.05126953125
2019-02-22,552.0298461914062
2019-02-25,553.1638793945312
2019-02-26,551.586181640625
2019-02-27,555.4317016601562
2019-02-28,570.4686279296875
2019-03-01,599.40869140625
2019-03-05,599.2607421875
2019-03-06,599.4580078125
2019-03-07,583.829345703125
2019-03-08,578.948486328125
2019-03-11,613.7554931640625
2019-03-12,614.19921875
2019-03-13,606.7545166015625
2019-03-14,606.3109130859375
2019-03-15,606.4588623046875
2019-03-18,602.2681884765625
2019-03-19,603.3528442382812
2019-03-20,604.2894897460938
2019-03-22,606.9025268554688
2019-03-25,602.5145874023438
2019-03-26,601.0848999023438
2019-03-27,610.057861328125
2019-03-28,607.5927734375
2019-04-01,589.8441772460938
2019-04-02,592.7529296875
2019-04-03,595.5231323242188
2019-04-04,588.3504638671875
2019-04-05,605.564697265625
2019-04-08,613.1824951171875
2019-04-09,611.599609375
2019-04-10,614.7159423828125
2019-04-11,618.2775268554688
2019-04-12,618.5248413085938
2019-04-15,616.6945190429688
2019-04-16,611.1049194335938
2019-04-18,608.3348388671875
2019-04-22,609.7198486328125
2019-04-23,593.7918090820312
2019-04-24,603.783935546875
2019-04-25,607.7906494140625
2019-04-26,630.4462280273438
2019-04-30,633.0183715820312
2019-05-02,643.5546875
2019-05-03,657.0590209960938
2019-05-06,652.9532470703125
2019-05-07,655.0308837890625
2019-05-08,643.6041259765625
2019-05-09,645.2860107421875
2019-05-10,635.1949462890625
2019-05-13,613.38037109375
2019-05-14,609.02734375
2019-05-15,622.1358642578125
2019-05-16,624.2135620117188
2019-05-17,623.0263061523438
2019-05-20,638.805908203125
2019-05-21,652.656494140625
2019-05-22,652.6070556640625
2019-05-23,664.2316284179688
2019-05-24,678.6756591796875
2019-05-27,691.43798828125
2019-05-28,691.28955078125
2019-05-29,672.7398071289062
2019-05-30,672.640869140625
2019-05-31,686.837646484375
2019-06-03,688.1732177734375
2019-06-04,690.9432983398438
2019-06-06,688.9151611328125
2019-06-07,690.9927978515625
2019-06-10,691.6358642578125
2019-06-11,693.5155029296875
2019-06-12,692.4767456054688
2019-06-13,691.8831176757812
2019-06-14,692.0809936523438
2019-06-17,692.5262451171875
2019-06-18,696.532958984375
2019-06-19,688.86572265625
2019-06-20,690.9927978515625
2019-06-21,692.4767456054688
2019-06-24,703.0130004882812
2019-06-25,667.1500854492188
2019-06-26,709.7898559570312
2019-06-27,719.1884155273438
2019-06-28,715.9732055664062
2019-07-01,728.0429077148438
2019-07-02,741.79443359375
2019-07-03,748.8187255859375
2019-07-04,749.3134155273438
2019-07-05,745.5044555664062
2019-07-08,751.0941162109375
2019-07-09,750.8963012695312
2019-07-10,734.0283813476562
2019-07-11,746.0485229492188
2019-07-12,772.3645629882812
2019-07-15,775.1841430664062
2019-07-16,767.5663452148438
2019-07-17,757.07958984375
2019-07-18,732.9400634765625
2019-07-19,736.8972778320312
2019-07-22,754.0126342773438
2019-07-23,767.6654052734375
2019-07-24,764.2520751953125
2019-07-25,788.8863525390625
2019-07-26,786.6107788085938
2019-07-29,788.8367919921875
2019-07-30,788.8863525390625
2019-07-31,789.03466796875
2019-08-01,768.7040405273438
2019-08-02,783.1976928710938
2019-08-05,781.9609985351562
2019-08-06,778.7952270507812
2019-08-07,778.1521606445312
2019-08-08,804.2208251953125
2019-08-09,793.140380859375
2019-08-13,763.0155029296875
2019-08-14,803.4788208007812
2019-08-16,826.4310302734375
2019-08-19,840.8258056640625
2019-08-20,844.7334594726562
2019-08-21,820.5941162109375
2019-08-22,806.4962768554688
2019-08-23,812.4816284179688
2019-08-26,818.2692260742188
2019-08-27,825.3428344726562
2019-08-28,819.604736328125
2019-08-29,826.1837768554688
2019-08-30,829.745361328125
2019-09-03,802.5389404296875
2019-09-04,817.57666015625
2019-09-05,822.3749389648438
2019-09-06,826.6289672851562
2019-09-09,798.1859130859375
2019-09-11,791.1122436523438
2019-09-12,784.3848266601562
2019-09-13,789.7766723632812
2019-09-16,787.9464111328125
2019-09-17,789.6777954101562
2019-09-18,794.3770751953125
2019-09-19,793.2887573242188
2019-09-20,807.4360961914062
2019-09-23,783.2471313476562
2019-09-24,786.660400390625
2019-09-25,788.0453491210938
2019-09-26,807.6835327148438
2019-09-27,833.5047607421875
2019-09-30,837.3630981445312
2019-10-01,818.8133544921875
2019-10-03,821.7813110351562
2019-10-04,815.44970703125
2019-10-07,819.0606079101562
2019-10-09,828.3108520507812
2019-10-10,818.3681640625
2019-10-11,830.6356811523438
2019-10-14,819.8521118164062
2019-10-15,829.1022338867188
2019-10-16,867.9826049804688
2019-10-17,893.2599487304688
2019-10-18,916.0637817382812
2019-10-22,978.5890502929688
2019-10-23,975.4232177734375
2019-10-24,959.2971801757812
2019-10-25,971.6637573242188
2019-10-27,983.3377075195312
2019-10-29,1003.5198974609375
2019-10-30,989.1253051757812
2019-10-31,980.9140014648438
2019-11-01,986.849853515625
2019-11-04,988.0370483398438
2019-11-05,959.445556640625
2019-11-06,958.604736328125
2019-11-07,975.9177856445312
2019-11-08,971.7132568359375
2019-11-11,959.5940551757812
2019-11-13,977.5996704101562
2019-11-14,989.2242431640625
2019-11-15,992.1427612304688
2019-11-18,989.3726196289062
2019-11-19,926.5505981445312
2019-11-20,929.6669921875
2019-11-21,919.6748657226562
2019-11-22,932.5855102539062
2019-11-25,941.4398803710938
2019-11-26,948.7114868164062
2019-11-27,938.0762329101562
2019-11-28,960.7813110351562
2019-11-29,949.7996826171875
2019-12-02,933.772705078125
2019-12-03,953.1139526367188
2019-12-04,961.8694458007812
2019-12-05,956.0818481445312
2019-12-06,953.9053344726562
2019-12-09,931.9424438476562
2019-12-10,939.7085571289062
2019-12-11,956.2303466796875
2019-12-12,950.1459350585938
2019-12-13,964.4911499023438
2019-12-16,959.1982421875
2019-12-17,962.166259765625
2019-12-18,954.449462890625
2019-12-19,959.3961791992188
2019-12-20,982.150634765625
2019-12-23,986.1572265625
2019-12-24,984.1292114257812
2019-12-26,980.4193115234375
2019-12-27,978.0943603515625
2019-12-30,965.9255981445312
2019-12-31,951.3331298828125
2020-01-01,965.9752197265625
2020-01-02,959.0003662109375
2020-01-03,964.68896484375
2020-01-06,972.6035766601562
2020-01-07,974.3844604492188
2020-01-08,977.2039184570312
2020-01-09,977.9459228515625
2020-01-10,978.4406127929688
2020-01-13,979.2815551757812
2020-01-14,977.2534790039062
2020-01-15,987.492919921875
2020-01-16,989.2242431640625
2020-01-17,985.7120971679688
2020-01-20,971.0206298828125
2020-01-21,962.3640747070312
2020-01-22,971.2185668945312
2020-01-23,975.4232177734375
2020-01-24,989.1253051757812
2020-01-27,981.5570068359375
2020-01-28,977.3029174804688
2020-01-29,997.0399169921875
2020-01-30,987.591796875
2020-01-31,983.4861450195312
2020-02-03,902.90576171875
2020-02-04,901.8670043945312
2020-02-05,900.8281860351562
2020-02-06,909.6826171875
2020-02-07,937.1857299804688
2020-02-10,942.6271362304688
2020-02-11,929.7164306640625
2020-02-12,922.8900756835938
2020-02-13,917.6466674804688
2020-02-14,904.4887084960938
2020-02-17,904.6370849609375
2020-02-18,906.2694702148438
2020-02-19,928.1829833984375
2020-02-20,918.8339233398438
2020-02-24,906.8136596679688
2020-02-25,891.5780639648438
2020-02-26,881.833251953125
2020-02-27,895.6836547851562
2020-02-28,880.8933715820312
2020-03-02,884.603271484375
2020-03-03,890.2424926757812
2020-03-04,875.64990234375
2020-03-05,875.0068969726562
2020-03-06,844.8324584960938
2020-03-09,816.4883422851562
2020-03-11,800.31298828125
2020-03-12,743.6741943359375
2020-03-13,753.8148193359375
2020-03-16,723.7393188476562
2020-03-17,679.6650390625
2020-03-18,589.8839721679688
2020-03-19,601.211669921875
2020-03-20,626.7362060546875
2020-03-23,533.4430541992188
2020-03-24,540.417724609375
2020-03-25,581.5736083984375
2020-03-26,611.5501708984375
2020-03-27,596.4133911132812
2020-03-30,615.3590698242188
2020-03-31,634.1561279296875
2020-04-01,628.3191528320312
2020-04-03,643.2085571289062
2020-04-07,727.4493408203125
2020-04-08,734.8692016601562
2020-04-09,731.5551147460938
2020-04-13,700.1934204101562
2020-04-15,693.4165649414062
2020-04-16,677.9337158203125
2020-04-17,694.9500732421875
2020-04-20,692.5262451171875
2020-04-21,664.1326293945312
2020-04-22,697.2749633789062
2020-04-23,709.9876708984375
2020-04-24,671.8988647460938
2020-04-27,706.4757080078125
2020-04-28,712.1642456054688
2020-04-29,705.7337036132812
2020-04-30,719.0894775390625
2020-05-04,680.30810546875
2020-05-05,705.9315795898438
2020-05-06,723.3436889648438
2020-05-07,727.3009643554688
2020-05-08,751.93505859375
2020-05-11,742.487060546875
2020-05-12,736.6500244140625
2020-05-13,752.3802490234375
2020-05-14,738.777099609375
2020-05-15,743.9215698242188
2020-05-18,693.2681884765625
2020-05-19,695.4447021484375
2020-05-20,708.1574096679688
2020-05-21,722.6017456054688
2020-05-22,722.1564331054688
2020-05-26,746.3948974609375
2020-05-27,733.23681640625
2020-05-28,740.1126708984375
2020-05-29,760.4432983398438
2020-06-01,766.527587890625
2020-06-02,771.1773071289062
2020-06-03,798.4827270507812
2020-06-04,786.3140258789062
2020-06-05,788.19384765625
2020-06-08,770.9794921875
2020-06-09,750.401611328125
2020-06-10,733.7809448242188
2020-06-11,732.9895629882812
2020-06-12,742.4375610351562
2020-06-15,737.342529296875
2020-06-16,755.9418334960938
2020-06-17,763.8069458007812
2020-06-18,763.3617553710938
2020-06-19,767.5663452148438
2020-06-22,769.6439208984375
2020-06-23,788.144287109375
2020-06-24,772.4141235351562
2020-06-25,777.8552856445312
2020-06-26,775.9756469726562
2020-06-29,778.3994140625
2020-06-30,797.8397216796875
2020-07-01,796.6524658203125
2020-07-02,805.3584594726562
2020-07-03,835.0382690429688
2020-07-06,854.2805786132812
2020-07-07,859.3756103515625
2020-07-08,841.6666870117188
2020-07-09,831.27880859375
2020-07-10,851.015869140625
2020-07-13,853.7365112304688
2020-07-14,850.570556640625
2020-07-15,846.7122192382812
2020-07-16,855.9623413085938
2020-07-17,865.855712890625
2020-07-20,845.3272094726562
2020-07-21,878.865234375
2020-07-22,850.0264282226562
2020-07-23,868.4279174804688
2020-07-24,858.138916015625
2020-07-27,858.1883544921875
2020-07-28,873.9185791015625
2020-07-29,871.692626953125
2020-07-30,903.7962036132812
2020-07-31,903.1035766601562
2020-08-03,865.7567749023438
2020-08-04,866.44921875
2020-08-05,851.7083740234375
2020-08-06,866.0535888671875
2020-08-07,859.3260498046875
2020-08-10,856.5065307617188
2020-08-11,851.4114990234375
2020-08-12,847.7509765625
2020-08-13,852.3018798828125
2020-08-14,830.3388671875
2020-08-17,833.3563232421875
2020-08-18,851.2631225585938
2020-08-19,854.428955078125
2020-08-20,843.7442626953125
2020-08-21,852.0545654296875
2020-08-24,851.6588134765625
2020-08-25,838.84716796875
2020-08-26,830.239990234375
2020-08-27,832.26806640625
2020-08-28,842.4581909179688
2020-08-31,818.9122924804688
2020-09-01,826.9752197265625
2020-09-02,841.2214965820312
2020-09-03,843.2001342773438
2020-09-04,825.6395874023438
2020-09-07,829.498046875
2020-09-08,835.9780883789062
2020-09-09,821.6329956054688
2020-09-10,836.1759643554688
2020-09-11,855.1709594726562
2020-09-14,847.9489135742188
2020-09-15,855.4678344726562
2020-09-16,858.3862915039062
2020-09-17,847.0089721679688
2020-09-18,839.044921875
2020-09-21,831.13037109375
2020-09-22,822.9684448242188
2020-09-23,824.1062622070312
2020-09-24,795.8116455078125
2020-09-25,788.5400390625
2020-09-28,804.3197021484375
2020-09-29,800.4613037109375
2020-09-30,802.7863159179688
2020-10-01,810.1567993164062
2020-10-05,816.1421508789062
2020-10-06,821.1876831054688
2020-10-07,819.110107421875
2020-10-08,812.2837524414062
2020-10-09,797.2955322265625
2020-10-12,783.1976928710938
2020-10-13,778.1521606445312
2020-10-14,801.9453735351562
2020-10-15,796.1578369140625
2020-10-16,791.0133666992188
2020-10-19,789.7766723632812
2020-10-20,792.2005615234375
2020-10-21,776.9649658203125
2020-10-22,772.4634399414062
2020-10-23,762.471435546875
2020-10-26,770.5343017578125
2020-10-27,766.1813354492188
2020-10-28,762.7681884765625
2020-10-29,753.3695068359375
2020-10-30,760.9379272460938
2020-11-02,757.8710327148438
2020-11-03,780.47705078125
2020-11-04,782.5546264648438
2020-11-05,796.4050903320312
2020-11-06,792.6951293945312
2020-11-09,799.5215454101562
2020-11-10,820.544677734375
2020-11-11,830.5863037109375
2020-11-12,828.805419921875
2020-11-13,822.9684448242188
2020-11-14,831.4766845703125
2020-11-17,853.9342651367188
2020-11-18,848.7898559570312
2020-11-19,837.7094116210938
2020-11-20,836.4232788085938
2020-11-23,822.7210693359375
2020-11-24,829.99267578125
2020-11-25,839.9848022460938
2020-11-26,842.40869140625
2020-11-27,837.016845703125
2020-12-01,842.26025390625
2020-12-02,866.2018432617188
2020-12-03,848.9877319335938
2020-12-04,853.7858276367188
2020-12-07,842.6560668945312
2020-12-08,844.68408203125
2020-12-09,848.8392333984375
2020-12-10,846.9100952148438
2020-12-11,840.6278686523438
2020-12-14,841.1224975585938
2020-12-15,847.0585327148438
2020-12-16,848.3446655273438
2020-12-17,847.206787109375
2020-12-18,847.9984130859375
2020-12-21,831.8723754882812
2020-12-22,844.8324584960938
2020-12-23,845.8218994140625
2020-12-24,864.569580078125
2020-12-28,892.023193359375
2020-12-29,889.6983032226562
2020-12-30,893.3093872070312
2020-12-31,894.595458984375
2021-01-01,885.8399658203125
2021-01-04,901.669189453125
2021-01-05,895.8815307617188
2021-01-06,900.580810546875
2021-01-07,904.3897705078125
2021-01-08,925.5119018554688
2021-01-11,926.2537841796875
2021-01-12,915.1238403320312
2021-01-13,916.657470703125
2021-01-14,915.2723999023438
2021-01-15,900.5313720703125
2021-01-18,883.3666381835938
2021-01-19,894.743896484375
2021-01-20,887.1755981445312
2021-01-21,868.9225463867188
2021-01-22,853.3406982421875
2021-01-25,853.6375122070312
2021-01-27,872.3357543945312
2021-01-28,863.2339477539062
2021-01-29,855.2203369140625
2021-02-01,865.1630859375
2021-02-02,856.11083984375
2021-02-03,856.90234375
2021-02-04,854.6763305664062
2021-02-05,854.9730834960938
2021-02-08,849.927490234375
2021-02-09,879.2114868164062
2021-02-10,901.6196899414062
2021-02-11,897.6624145507812
2021-02-12,887.2744750976562
2021-02-15,867.8837890625
2021-02-16,862.6898803710938
2021-02-17,867.784912109375
2021-02-18,883.960205078125
2021-02-19,872.08837890625
2021-02-22,839.9848022460938
2021-02-23,860.414306640625
2021-02-24,862.2445678710938
2021-02-25,863.0855102539062
2021-02-26,857.644287109375
2021-03-01,867.0428466796875
2021-03-02,869.763427734375
2021-03-03,896.77197265625
2021-03-04,906.1210327148438
2021-03-05,893.9030151367188
2021-03-08,913.9861450195312
2021-03-09,960.9295654296875
2021-03-10,930.705810546875
2021-03-12,904.4392700195312
2021-03-15,910.1773681640625
2021-03-16,904.2908325195312
2021-03-17,879.4589233398438
2021-03-18,880.9428100585938
2021-03-19,897.0193481445312
2021-03-22,890.5887451171875
2021-03-23,889.3026123046875
2021-03-24,871.2969360351562
2021-03-25,854.8740844726562
2021-03-26,864.6190185546875
2021-03-30,862.8382568359375
2021-03-31,871.4453125
2021-04-01,874.0175170898438
2021-04-05,865.6836547851562
2021-04-06,890.4868774414062
2021-04-07,911.2720336914062
2021-04-08,901.3507690429688
2021-04-09,902.9380493164062
2021-04-12,865.5844116210938
2021-04-13,890.7349243164062
2021-04-15,901.5491943359375
2021-04-16,907.0059204101562
2021-04-19,899.1184692382812
2021-04-20,891.8758544921875
2021-04-22,907.2042846679688
2021-04-23,915.5877685546875
2021-04-26,935.0831298828125
2021-04-27,921.4413452148438
2021-04-28,923.078369140625
2021-04-29,920.8956909179688
2021-04-30,921.3917846679688
2021-05-03,951.056396484375
2021-05-04,975.1653442382812
2021-05-05,965.4423217773438
2021-05-06,961.771484375
2021-05-07,992.3787231445312
2021-05-10,997.09130859375
2021-05-11,993.0733032226562
2021-05-12,965.2440185546875
2021-05-14,970.7006225585938
2021-05-17,956.0668334960938
2021-05-18,960.8289184570312
2021-05-19,970.3533935546875
2021-05-20,961.5234985351562
2021-05-21,961.6226806640625
2021-05-24,954.92578125
2021-05-25,957.7037353515625
2021-05-26,964.10302734375
2021-05-27,974.3715209960938
2021-05-28,969.162841796875
2021-05-31,967.9723510742188
2021-06-01,958.6958618164062
2021-06-02,976.6535034179688
2021-06-03,979.0841674804688
2021-06-04,981.3661499023438
2021-06-07,980.7212524414062
2021-06-08,972.1392822265625
2021-06-09,990.7416381835938
2021-06-10,989.699951171875
2021-06-11,980.3242797851562
2021-06-14,978.3897094726562
2021-06-15,988.0133666992188
2021-06-16,983.9951782226562
2021-06-17,975.5620727539062
2021-06-18,974.8179931640625
2021-06-21,973.8258666992188
2021-06-22,999.07568359375
2021-06-23,992.6763305664062
2021-06-24,994.2637939453125
2021-06-25,999.2244262695312
2021-06-28,994.2141723632812
2021-06-29,991.5354614257812
2021-06-30,1000.216552734375
2021-07-01,998.9763793945312
2021-07-02,999.2740478515625
2021-07-05,1001.903076171875
2021-07-06,1015.0985717773438
2021-07-07,1006.4174194335938
2021-07-08,1013.5606689453125
2021-07-09,1011.5764770507812
2021-07-12,1025.3175048828125
2021-07-13,1044.366455078125
2021-07-14,1044.1182861328125
2021-07-15,1044.6640625
2021-07-16,1041.9853515625
2021-07-19,1029.6829833984375
2021-07-20,1006.7646484375
2021-07-22,1017.9260864257812
2021-07-23,1042.1837158203125
2021-07-26,1068.177490234375
2021-07-27,1096.4532470703125
2021-07-28,1124.4810791015625
2021-07-29,1119.9666748046875
2021-07-30,1089.954833984375
