Date,AKER.OL
2016-03-01,102.57189178466797
2016-03-02,102.57189178466797
2016-03-03,102.24522399902344
2016-03-04,104.8585433959961
2016-03-07,103.87853240966797
2016-03-08,105.83849334716797
2016-03-09,105.83849334716797
2016-03-10,105.83849334716797
2016-03-11,107.14515686035156
2016-03-14,106.16517639160156
2016-03-15,105.51183319091797
2016-03-16,106.16517639160156
2016-03-17,103.55186462402344
2016-03-18,104.20521545410156
2016-03-21,103.55186462402344
2016-03-22,102.89855194091797
2016-03-23,102.89855194091797
2016-03-29,98.9786148071289
2016-03-30,100.28524780273438
2016-03-31,100.93856048583984
2016-04-01,100.93856048583984
2016-04-04,98.65193939208984
2016-04-05,97.34528350830078
2016-04-06,98.32527160644531
2016-04-07,99.30528259277344
2016-04-08,102.57189178466797
2016-04-11,103.55186462402344
2016-04-12,102.24522399902344
2016-04-13,104.20521545410156
2016-04-14,106.81849670410156
2016-04-15,107.14515686035156
2016-04-18,107.14515686035156
2016-04-19,110.41178131103516
2016-04-20,111.06510925292969
2016-04-21,111.71844482421875
2016-04-22,110.41178131103516
2016-04-25,110.41178131103516
2016-04-26,112.14781188964844
2016-04-27,113.1894302368164
2016-04-28,115.27267456054688
2016-04-29,115.27267456054688
2016-05-02,112.14781188964844
2016-05-03,110.41178131103516
2016-05-04,112.49502563476562
2016-05-06,114.57826232910156
2016-05-09,114.57826232910156
2016-05-10,114.57826232910156
2016-05-11,115.27267456054688
2016-05-12,117.703125
2016-05-13,116.66151428222656
2016-05-18,118.05032348632812
2016-05-19,113.88384246826172
2016-05-20,119.09195709228516
2016-05-23,118.05032348632812
2016-05-24,119.09195709228516
2016-05-25,119.78636932373047
2016-05-26,121.52240753173828
2016-05-27,120.82799530029297
2016-05-30,120.82799530029297
2016-05-31,123.95284271240234
2016-06-01,121.52240753173828
2016-06-02,121.86961364746094
2016-06-03,128.46653747558594
2016-06-06,129.85537719726562
2016-06-07,131.93861389160156
2016-06-08,132.2858123779297
2016-06-09,130.5498046875
2016-06-10,137.4939422607422
2016-06-13,139.57716369628906
2016-06-14,137.8411102294922
2016-06-15,137.4939422607422
2016-06-16,132.63302612304688
2016-06-17,138.8827362060547
2016-06-20,142.0076141357422
2016-06-21,143.74363708496094
2016-06-22,145.13246154785156
2016-06-23,143.04922485351562
2016-06-24,143.04922485351562
2016-06-27,133.6746368408203
2016-06-28,139.92437744140625
2016-06-29,142.3548126220703
2016-06-30,147.91014099121094
2016-07-01,148.95175170898438
2016-07-04,152.77101135253906
2016-07-05,149.64617919921875
2016-07-06,149.9933624267578
2016-07-07,154.1598663330078
2016-07-08,153.4654541015625
2016-07-11,155.5486602783203
2016-07-12,161.45120239257812
2016-07-13,163.53443908691406
2016-07-14,162.84002685546875
2016-07-15,163.53443908691406
2016-07-18,164.57606506347656
2016-07-19,168.04811096191406
2016-07-20,168.7425537109375
2016-07-21,177.76991271972656
2016-07-22,174.9922637939453
2016-07-25,171.8673858642578
2016-07-26,174.9922637939453
2016-07-27,175.68667602539062
2016-07-28,176.38107299804688
2016-07-29,175.68667602539062
2016-08-01,173.6034393310547
2016-08-02,171.1729736328125
2016-08-03,166.31211853027344
2016-08-04,168.7425537109375
2016-08-05,170.82579040527344
2016-08-08,171.5201873779297
2016-08-09,172.21461486816406
2016-08-10,172.5618133544922
2016-08-11,174.9922637939453
2016-08-12,177.0755157470703
2016-08-15,177.0755157470703
2016-08-16,176.38107299804688
2016-08-17,173.6034393310547
2016-08-18,171.8673858642578
2016-08-19,174.2978515625
2016-08-22,171.5201873779297
2016-08-23,174.2978515625
2016-08-24,178.4643096923828
2016-08-25,175.68667602539062
2016-08-26,177.0755157470703
2016-08-29,177.0755157470703
2016-08-30,177.76991271972656
2016-08-31,179.85316467285156
2016-09-01,177.0755157470703
2016-09-02,177.0755157470703
2016-09-05,178.4643096923828
2016-09-06,179.15875244140625
2016-09-07,179.85316467285156
2016-09-08,179.85316467285156
2016-09-09,180.54759216308594
2016-09-12,179.15875244140625
2016-09-13,177.76991271972656
2016-09-14,181.24200439453125
2016-09-15,179.15875244140625
2016-09-16,184.01962280273438
2016-09-19,179.85316467285156
2016-09-20,177.76991271972656
2016-09-21,179.15875244140625
2016-09-22,180.54759216308594
2016-09-23,181.93637084960938
2016-09-26,180.54759216308594
2016-09-27,178.4643096923828
2016-09-28,177.0755157470703
2016-09-29,184.01962280273438
2016-09-30,190.9637908935547
2016-10-03,194.4358367919922
2016-10-04,193.74142456054688
2016-10-05,197.21351623535156
2016-10-06,196.51907348632812
2016-10-07,200.68556213378906
2016-10-10,200.68556213378906
2016-10-11,197.21351623535156
2016-10-12,198.602294921875
2016-10-13,195.82464599609375
2016-10-14,200.68556213378906
2016-10-17,195.82464599609375
2016-10-18,197.9079132080078
2016-10-19,198.602294921875
2016-10-20,197.9079132080078
2016-10-21,198.602294921875
2016-10-24,199.29672241210938
2016-10-25,205.5464630126953
2016-10-26,206.93528747558594
2016-10-27,211.7961883544922
2016-10-28,208.3241424560547
2016-10-31,211.7961883544922
2016-11-01,212.4906005859375
2016-11-02,213.87940979003906
2016-11-03,209.7129669189453
2016-11-04,204.85203552246094
2016-11-07,206.24085998535156
2016-11-08,209.7129669189453
2016-11-09,215.26824951171875
2016-11-10,222.21238708496094
2016-11-11,213.18499755859375
2016-11-14,214.5738525390625
2016-11-15,216.65708923339844
2016-11-16,219.4347381591797
2016-11-17,218.7403106689453
2016-11-18,218.7403106689453
2016-11-21,221.51795959472656
2016-11-22,224.99005126953125
2016-11-23,222.21238708496094
2016-11-24,223.6012420654297
2016-11-25,224.29562377929688
2016-11-28,219.4347381591797
2016-11-29,217.35147094726562
2016-11-30,220.129150390625
2016-12-01,223.6012420654297
2016-12-02,224.29562377929688
2016-12-05,223.6012420654297
2016-12-06,220.129150390625
2016-12-07,220.8235626220703
2016-12-08,224.29562377929688
2016-12-09,224.29562377929688
2016-12-12,227.07330322265625
2016-12-13,231.93421936035156
2016-12-14,227.76768493652344
2016-12-15,222.21238708496094
2016-12-16,220.129150390625
2016-12-19,220.8235626220703
2016-12-20,218.7403106689453
2016-12-21,218.04592895507812
2016-12-22,215.96270751953125
2016-12-23,217.35147094726562
2016-12-27,222.90682983398438
2016-12-28,222.90682983398438
2016-12-29,222.90682983398438
2016-12-30,224.29562377929688
2017-01-02,221.51795959472656
2017-01-03,225.68447875976562
2017-01-04,229.15652465820312
2017-01-05,232.6285858154297
2017-01-06,231.23977661132812
2017-01-09,228.4620819091797
2017-01-10,229.85092163085938
2017-01-11,231.93421936035156
2017-01-12,234.0174560546875
2017-01-13,234.0174560546875
2017-01-16,232.6285858154297
2017-01-17,231.93421936035156
2017-01-18,240.2671661376953
2017-01-19,238.87832641601562
2017-01-20,240.2671661376953
2017-01-23,238.87832641601562
2017-01-24,241.65599060058594
2017-01-25,243.04481506347656
2017-01-26,245.82244873046875
2017-01-27,247.2113037109375
2017-01-30,245.1280059814453
2017-01-31,237.489501953125
2017-02-01,244.43362426757812
2017-02-02,243.04481506347656
2017-02-03,241.65599060058594
2017-02-06,251.37782287597656
2017-02-07,257.6275329589844
2017-02-08,252.0721435546875
2017-02-09,250.68338012695312
2017-02-10,249.9889373779297
2017-02-13,249.29452514648438
2017-02-14,250.68338012695312
2017-02-15,249.9889373779297
2017-02-16,249.9889373779297
2017-02-17,245.82244873046875
2017-02-20,247.2113037109375
2017-02-21,249.9889373779297
2017-02-22,249.9889373779297
2017-02-23,249.9889373779297
2017-02-24,245.1280059814453
2017-02-27,240.9615478515625
2017-02-28,245.82244873046875
2017-03-01,254.1554718017578
2017-03-02,256.9330749511719
2017-03-03,257.6275329589844
2017-03-06,252.0721435546875
2017-03-07,259.01629638671875
2017-03-08,254.1554718017578
2017-03-09,248.60011291503906
2017-03-10,248.60011291503906
2017-03-13,252.0721435546875
2017-03-14,254.849853515625
2017-03-15,252.0721435546875
2017-03-16,250.68338012695312
2017-03-17,247.2113037109375
2017-03-20,245.82244873046875
2017-03-21,242.3503875732422
2017-03-22,238.87832641601562
2017-03-23,238.87832641601562
2017-03-24,238.87832641601562
2017-03-27,226.3788604736328
2017-03-28,232.6285858154297
2017-03-29,233.32302856445312
2017-03-30,235.40625
2017-03-31,230.54534912109375
2017-04-03,234.0174560546875
2017-04-04,235.40625
2017-04-05,240.9615478515625
2017-04-06,239.57273864746094
2017-04-07,236.79505920410156
2017-04-10,239.57273864746094
2017-04-11,237.489501953125
2017-04-12,240.2671661376953
2017-04-13,240.2671661376953
2017-04-18,237.489501953125
2017-04-19,236.10064697265625
2017-04-20,231.23977661132812
2017-04-21,232.6285858154297
2017-04-24,229.7116241455078
2017-04-25,230.4408721923828
2017-04-26,234.8163604736328
2017-04-27,234.8163604736328
2017-04-28,237.73329162597656
2017-05-02,241.37950134277344
2017-05-03,237.73329162597656
2017-05-04,237.00408935546875
2017-05-05,232.6285858154297
2017-05-08,234.8163604736328
2017-05-09,236.27484130859375
2017-05-10,234.0871124267578
2017-05-11,236.27484130859375
2017-05-12,234.0871124267578
2017-05-15,236.27484130859375
2017-05-16,240.65025329589844
2017-05-18,239.92103576660156
2017-05-19,237.00408935546875
2017-05-22,235.54554748535156
2017-05-23,235.54554748535156
2017-05-24,233.35781860351562
2017-05-26,231.8993377685547
2017-05-29,231.1700897216797
2017-05-30,227.52391052246094
2017-05-31,226.79466247558594
2017-06-01,227.52391052246094
2017-06-02,226.06539916992188
2017-06-06,224.60690307617188
2017-06-07,224.60690307617188
2017-06-08,215.1267547607422
2017-06-09,216.5852508544922
2017-06-12,216.5852508544922
2017-06-13,216.5852508544922
2017-06-14,215.1267547607422
2017-06-15,202.00038146972656
2017-06-16,204.18809509277344
2017-06-19,208.5635528564453
2017-06-20,207.10511779785156
2017-06-21,204.9173583984375
2017-06-22,202.72962951660156
2017-06-23,205.6466064453125
2017-06-26,205.6466064453125
2017-06-27,205.6466064453125
2017-06-28,203.4588623046875
2017-06-29,201.2711639404297
2017-06-30,199.81263732910156
2017-07-03,205.6466064453125
2017-07-04,210.7512969970703
2017-07-05,210.02203369140625
2017-07-06,209.2928009033203
2017-07-07,207.10511779785156
2017-07-10,206.3758087158203
2017-07-11,204.9173583984375
2017-07-12,210.02203369140625
2017-07-13,204.18809509277344
2017-07-14,207.10511779785156
2017-07-17,210.7512969970703
2017-07-18,207.10511779785156
2017-07-19,206.3758087158203
2017-07-20,210.7512969970703
2017-07-21,210.02203369140625
2017-07-24,210.02203369140625
2017-07-25,212.20980834960938
2017-07-26,213.66827392578125
2017-07-27,216.5852508544922
2017-07-28,218.04368591308594
2017-07-31,217.31448364257812
2017-08-01,216.5852508544922
2017-08-02,215.8560028076172
2017-08-03,215.8560028076172
2017-08-04,215.8560028076172
2017-08-07,216.5852508544922
2017-08-08,215.1267547607422
2017-08-09,212.93907165527344
2017-08-10,210.02203369140625
2017-08-11,206.3758087158203
2017-08-14,208.5635528564453
2017-08-15,205.6466064453125
2017-08-16,207.10511779785156
2017-08-17,204.18809509277344
2017-08-18,204.18809509277344
2017-08-21,204.9173583984375
2017-08-22,204.9173583984375
2017-08-23,204.18809509277344
2017-08-24,201.2711639404297
2017-08-25,204.9173583984375
2017-08-28,202.72962951660156
2017-08-29,200.54188537597656
2017-08-30,200.54188537597656
2017-08-31,204.18809509277344
2017-09-01,209.2928009033203
2017-09-04,208.5635528564453
2017-09-05,215.1267547607422
2017-09-06,216.5852508544922
2017-09-07,218.04368591308594
2017-09-08,215.8560028076172
2017-09-11,216.5852508544922
2017-09-12,216.5852508544922
2017-09-13,220.960693359375
2017-09-14,223.87765502929688
2017-09-15,221.68997192382812
2017-09-18,226.06539916992188
2017-09-19,227.52391052246094
2017-09-20,229.7116241455078
2017-09-21,231.8993377685547
2017-09-22,234.8163604736328
2017-09-25,236.27484130859375
2017-09-26,233.35781860351562
2017-09-27,236.27484130859375
2017-09-28,237.73329162597656
2017-09-29,238.4625701904297
2017-10-02,242.8380126953125
2017-10-03,242.1087646484375
2017-10-04,239.92103576660156
2017-10-05,242.1087646484375
2017-10-06,242.1087646484375
2017-10-09,239.92103576660156
2017-10-10,239.19180297851562
2017-10-11,238.4625701904297
2017-10-12,237.73329162597656
2017-10-13,239.19180297851562
2017-10-16,237.00408935546875
2017-10-17,237.00408935546875
2017-10-18,234.8163604736328
2017-10-19,233.35781860351562
2017-10-20,237.00408935546875
2017-10-23,234.0871124267578
2017-10-24,245.75503540039062
2017-10-25,249.40121459960938
2017-10-26,250.85968017578125
2017-10-27,261.79833984375
2017-10-30,267.63226318359375
2017-10-31,269.82000732421875
2017-11-01,273.4661865234375
2017-11-02,272.7369689941406
2017-11-03,275.6539611816406
2017-11-06,276.3832092285156
2017-11-07,281.4878845214844
2017-11-08,280.02935791015625
2017-11-09,277.1124572753906
2017-11-10,275.6539611816406
2017-11-13,274.19549560546875
2017-11-14,269.82000732421875
2017-11-15,266.17376708984375
2017-11-16,270.54931640625
2017-11-17,267.63226318359375
2017-11-20,269.0907897949219
2017-11-21,279.30010986328125
2017-11-22,273.4661865234375
2017-11-23,277.1124572753906
2017-11-24,273.4661865234375
2017-11-27,265.4445495605469
2017-11-28,266.9030456542969
2017-11-29,267.63226318359375
2017-11-30,267.63226318359375
2017-12-01,270.54931640625
2017-12-04,269.82000732421875
2017-12-05,266.17376708984375
2017-12-06,265.4445495605469
2017-12-07,263.986083984375
2017-12-08,264.7153015136719
2017-12-11,266.9030456542969
2017-12-12,269.82000732421875
2017-12-13,270.54931640625
2017-12-14,272.00775146484375
2017-12-15,271.27850341796875
2017-12-18,269.0907897949219
2017-12-19,272.00775146484375
2017-12-20,272.00775146484375
2017-12-21,290.96807861328125
2017-12-22,290.96807861328125
2017-12-27,293.1557922363281
2017-12-28,293.1557922363281
2017-12-29,293.8850402832031
2018-01-02,297.53125
2018-01-03,298.260498046875
2018-01-04,302.27130126953125
2018-01-05,312.8453369140625
2018-01-08,313.5745544433594
2018-01-09,315.3977355957031
2018-01-10,316.4915771484375
2018-01-11,313.9392395019531
2018-01-12,314.66845703125
2018-01-15,319.0439453125
2018-01-16,320.8670349121094
2018-01-17,319.7731628417969
2018-01-18,320.5024108886719
2018-01-19,318.3146667480469
2018-01-22,321.59625244140625
2018-01-23,325.60711669921875
2018-01-24,325.97174072265625
2018-01-25,334.3580322265625
2018-01-26,333.993408203125
2018-01-29,331.07647705078125
2018-01-30,320.1378173828125
2018-01-31,321.59625244140625
2018-02-01,325.97174072265625
2018-02-02,312.4807434082031
2018-02-05,307.74066162109375
2018-02-06,297.8958435058594
2018-02-07,303.72979736328125
2018-02-08,304.45904541015625
2018-02-09,301.5421142578125
2018-02-12,306.64678955078125
2018-02-13,303.72979736328125
2018-02-14,303.00054931640625
2018-02-15,309.9283447265625
2018-02-16,306.28216552734375
2018-02-19,314.30389404296875
2018-02-20,322.3255615234375
2018-02-21,326.33636474609375
2018-02-22,325.24249267578125
2018-02-23,329.6179504394531
2018-02-26,326.33636474609375
2018-02-27,325.60711669921875
2018-02-28,328.5240783691406
2018-03-01,324.1486511230469
2018-03-02,313.5745544433594
2018-03-05,319.0439453125
2018-03-06,326.7009582519531
2018-03-07,328.1594543457031
2018-03-08,330.34722900390625
2018-03-09,331.4410705566406
2018-03-12,329.6179504394531
2018-03-13,323.7840576171875
2018-03-14,320.1378173828125
2018-03-15,323.05474853515625
2018-03-16,323.05474853515625
2018-03-19,319.4085388183594
2018-03-20,320.8670349121094
2018-03-21,320.8670349121094
2018-03-22,319.4085388183594
2018-03-23,320.8670349121094
2018-03-26,319.7731628417969
2018-03-27,323.41937255859375
2018-03-28,321.23162841796875
2018-04-03,322.3255615234375
2018-04-04,317.5854797363281
2018-04-05,323.05474853515625
2018-04-06,329.6179504394531
2018-04-09,332.1703186035156
2018-04-10,343.1089782714844
2018-04-11,344.5674133300781
2018-04-12,347.8489990234375
2018-04-13,354.4122619628906
2018-04-16,356.96453857421875
2018-04-17,358.0585021972656
2018-04-18,359.51690673828125
2018-04-19,364.62164306640625
2018-04-20,364.62164306640625
2018-04-23,370.2951965332031
2018-04-24,368.4040222167969
2018-04-25,373.3210754394531
2018-04-26,384.2900085449219
2018-04-27,382.7770690917969
2018-04-30,381.26409912109375
2018-05-02,394.8807373046875
2018-05-03,394.8807373046875
2018-05-04,394.8807373046875
2018-05-07,408.49725341796875
2018-05-08,415.3055419921875
2018-05-09,425.1397705078125
2018-05-11,444.8081970214844
2018-05-14,434.21746826171875
2018-05-15,438.75634765625
2018-05-16,443.295166015625
2018-05-18,450.10345458984375
2018-05-22,466.7459716796875
2018-05-23,453.8858947753906
2018-05-24,449.34698486328125
2018-05-25,444.05169677734375
2018-05-28,444.8081970214844
2018-05-29,443.295166015625
2018-05-30,440.26934814453125
2018-05-31,441.0257568359375
2018-06-01,444.8081970214844
2018-06-04,444.8081970214844
2018-06-05,441.0257568359375
2018-06-06,440.26934814453125
2018-06-07,445.5646057128906
2018-06-08,445.5646057128906
2018-06-11,449.34698486328125
2018-06-12,451.61639404296875
2018-06-13,454.6423645019531
2018-06-14,461.45062255859375
2018-06-15,442.53875732421875
2018-06-18,441.78228759765625
2018-06-19,439.51275634765625
2018-06-20,439.51275634765625
2018-06-21,431.1915588378906
2018-06-22,446.3210754394531
2018-06-25,442.53875732421875
2018-06-26,455.3988342285156
2018-06-27,470.52838134765625
2018-06-28,467.50250244140625
2018-06-29,471.28485107421875
2018-07-02,469.7718505859375
2018-07-03,475.0672302246094
2018-07-04,472.79779052734375
2018-07-05,476.5801086425781
2018-07-06,469.7718505859375
2018-07-09,486.4143371582031
2018-07-10,496.24853515625
2018-07-11,494.7356262207031
2018-07-12,493.9791564941406
2018-07-13,487.9273376464844
2018-07-16,485.657958984375
2018-07-17,472.04132080078125
2018-07-18,471.28485107421875
2018-07-19,469.0153503417969
2018-07-20,477.3365783691406
2018-07-23,475.82366943359375
2018-07-24,474.3107604980469
2018-07-25,476.5801086425781
2018-07-26,474.3107604980469
2018-07-27,482.6319580078125
2018-07-30,482.6319580078125
2018-07-31,481.87542724609375
2018-08-01,482.6319580078125
2018-08-02,474.3107604980469
2018-08-03,470.52838134765625
2018-08-06,479.60601806640625
2018-08-07,487.9273376464844
2018-08-08,485.657958984375
2018-08-09,487.1708984375
2018-08-10,484.1448669433594
2018-08-13,480.36248779296875
2018-08-14,472.79779052734375
2018-08-15,464.4765319824219
2018-08-16,465.2330017089844
2018-08-17,466.7459716796875
2018-08-20,470.52838134765625
2018-08-21,475.0672302246094
2018-08-22,474.3107604980469
2018-08-23,479.60601806640625
2018-08-24,485.657958984375
2018-08-27,493.9791564941406
2018-08-28,500.7873840332031
2018-08-29,496.24853515625
2018-08-30,506.83917236328125
2018-08-31,497.0050048828125
2018-09-03,493.22265625
2018-09-04,498.5180358886719
2018-09-05,487.1708984375
2018-09-06,485.657958984375
2018-09-07,481.87542724609375
2018-09-10,484.9013977050781
2018-09-11,491.709716796875
2018-09-12,501.5438537597656
2018-09-13,500.0308837890625
2018-09-14,503.056884765625
2018-09-17,505.3262939453125
2018-09-18,506.83917236328125
2018-09-19,506.83917236328125
2018-09-20,512.1345825195312
2018-09-21,513.6475219726562
2018-09-24,524.2380981445312
2018-09-25,549.2018432617188
2018-09-26,547.68896484375
2018-09-27,549.9583129882812
2018-09-28,555.2537231445312
2018-10-01,556.7666625976562
2018-10-02,560.549072265625
2018-10-03,559.7925415039062
2018-10-04,556.0101318359375
2018-10-05,546.176025390625
2018-10-08,536.3418579101562
2018-10-09,537.8547973632812
2018-10-10,533.3158569335938
2018-10-11,523.4817504882812
2018-10-12,515.9169921875
2018-10-15,505.3262939453125
2018-10-16,509.8652038574219
2018-10-17,509.108642578125
2018-10-18,501.5438537597656
2018-10-19,518.94287109375
2018-10-22,490.953125
2018-10-23,480.36248779296875
2018-10-24,486.4143371582031
2018-10-25,484.1448669433594
2018-10-26,481.11895751953125
2018-10-29,475.82366943359375
2018-10-30,472.04132080078125
2018-10-31,484.9013977050781
2018-11-01,472.79779052734375
2018-11-02,475.82366943359375
2018-11-05,469.7718505859375
2018-11-06,468.25885009765625
2018-11-07,478.0931091308594
2018-11-08,459.9377136230469
2018-11-09,437.243408203125
2018-11-12,439.51275634765625
2018-11-13,423.62677001953125
2018-11-14,430.4350280761719
2018-11-15,419.08795166015625
2018-11-16,420.60089111328125
2018-11-19,400.93243408203125
2018-11-20,374.4558410644531
2018-11-21,377.1034851074219
2018-11-22,368.4040222167969
2018-11-23,357.0568542480469
2018-11-26,369.53875732421875
2018-11-27,369.1604919433594
2018-11-28,369.1604919433594
2018-11-29,376.7252197265625
2018-11-30,370.6734313964844
2018-12-03,387.3159484863281
2018-12-04,388.828857421875
2018-12-05,378.99468994140625
2018-12-06,363.4869079589844
2018-12-07,378.23822021484375
2018-12-10,356.3004150390625
2018-12-11,368.0257873535156
2018-12-12,377.1034851074219
2018-12-13,373.3210754394531
2018-12-14,365.3780517578125
2018-12-17,354.0309143066406
2018-12-18,355.5439147949219
2018-12-19,354.4092102050781
2018-12-20,344.19677734375
2018-12-21,341.9273376464844
2018-12-27,335.1190185546875
2018-12-28,349.4920654296875
2019-01-02,349.4920654296875
2019-01-03,351.7615661621094
2019-01-04,374.8340148925781
2019-01-07,378.23822021484375
2019-01-08,388.828857421875
2019-01-09,396.39361572265625
2019-01-10,416.06201171875
2019-01-11,413.7926025390625
2019-01-14,410.01025390625
2019-01-15,416.06201171875
2019-01-16,416.8185119628906
2019-01-17,435.7303771972656
2019-01-18,455.3988342285156
2019-01-21,450.10345458984375
2019-01-22,443.295166015625
2019-01-23,440.26934814453125
2019-01-24,446.3210754394531
2019-01-25,444.05169677734375
2019-01-28,435.7303771972656
2019-01-29,441.0257568359375
2019-01-30,441.78228759765625
2019-01-31,447.83404541015625
2019-02-01,443.295166015625
2019-02-04,451.61639404296875
2019-02-05,462.2070617675781
2019-02-06,459.18115234375
2019-02-07,458.4247131347656
2019-02-08,447.0776062011719
2019-02-11,453.1293640136719
2019-02-12,460.69415283203125
2019-02-13,464.4765319824219
2019-02-14,459.18115234375
2019-02-15,474.3107604980469
2019-02-18,478.84954833984375
2019-02-19,473.5541687011719
2019-02-20,477.3365783691406
2019-02-21,481.11895751953125
2019-02-22,485.657958984375
2019-02-25,479.60601806640625
2019-02-26,483.3883361816406
2019-02-27,478.0931091308594
2019-02-28,489.44036865234375
2019-03-01,493.22265625
2019-03-04,500.7873840332031
2019-03-05,498.5180358886719
2019-03-06,495.4920654296875
2019-03-07,490.19677734375
2019-03-08,484.1448669433594
2019-03-11,482.6319580078125
2019-03-12,482.6319580078125
2019-03-13,484.1448669433594
2019-03-14,487.1708984375
2019-03-15,485.657958984375
2019-03-18,482.6319580078125
2019-03-19,493.22265625
2019-03-20,490.19677734375
2019-03-21,487.9273376464844
2019-03-22,474.3107604980469
2019-03-25,471.28485107421875
2019-03-26,487.9273376464844
2019-03-27,484.1448669433594
2019-03-28,472.79779052734375
2019-03-29,497.7614440917969
2019-04-01,505.7044982910156
2019-04-02,505.3262939453125
2019-04-03,512.5127563476562
2019-04-04,508.3521423339844
2019-04-05,517.4298706054688
2019-04-08,514.7822265625
2019-04-09,509.8652038574219
2019-04-10,511.3780212402344
2019-04-11,505.7044982910156
2019-04-12,504.19158935546875
2019-04-15,506.4609680175781
2019-04-16,515.160400390625
2019-04-17,515.160400390625
2019-04-23,514.0257568359375
2019-04-24,504.5697937011719
2019-04-25,498.5180358886719
2019-04-26,472.4195251464844
2019-04-29,481.0517578125
2019-04-30,463.00250244140625
2019-05-02,441.421875
2019-05-03,442.9913330078125
2019-05-06,432.0048828125
2019-05-07,423.7650146484375
2019-05-08,422.98028564453125
2019-05-09,410.42425537109375
2019-05-10,413.1708984375
2019-05-13,404.146240234375
2019-05-14,410.0318908691406
2019-05-15,411.9937744140625
2019-05-16,429.2582702636719
