Date,VZ
2015-12-01,27.514732360839844
2015-12-02,27.116313934326172
2015-12-03,26.899003982543945
2015-12-04,27.59320640563965
2015-12-07,27.80448341369629
2015-12-08,27.587162017822266
2015-12-09,27.381919860839844
2015-12-10,27.35778045654297
2015-12-11,27.055936813354492
2015-12-14,27.436246871948242
2015-12-15,27.49660873413086
2015-12-16,28.076129913330078
2015-12-17,27.8286190032959
2015-12-18,27.502647399902344
2015-12-21,27.707895278930664
2015-12-22,27.97349739074707
2015-12-23,28.341739654541016
2015-12-24,28.196855545043945
2015-12-28,28.221006393432617
2015-12-29,28.498687744140625
2015-12-30,28.233076095581055
2015-12-31,27.90106964111328
2016-01-04,27.68978500366211
2016-01-05,28.070083618164062
2016-01-06,27.81649398803711
2016-01-07,27.66371726989746
2016-01-08,27.394840240478516
2016-01-11,27.553726196289062
2016-01-12,27.455955505371094
2016-01-13,26.979307174682617
2016-01-14,27.41929054260254
2016-01-15,27.15041732788086
2016-01-19,27.41929054260254
2016-01-20,27.144309997558594
2016-01-21,28.030370712280273
2016-01-22,28.74534034729004
2016-01-25,28.739221572875977
2016-01-26,29.484750747680664
2016-01-27,29.961387634277344
2016-01-28,29.949172973632812
2016-01-29,30.53581428527832
2016-02-01,31.018564224243164
2016-02-02,30.4991397857666
2016-02-03,30.93301010131836
2016-02-04,30.81690788269043
2016-02-05,31.14689826965332
2016-02-08,31.006338119506836
2016-02-09,30.645809173583984
2016-02-10,30.541913986206055
2016-02-11,30.181377410888672
2016-02-12,30.621355056762695
2016-02-16,30.700803756713867
2016-02-17,30.74968719482422
2016-02-18,31.128555297851562
2016-02-19,31.079673767089844
2016-02-22,31.207996368408203
2016-02-23,30.939132690429688
2016-02-24,31.05523109436035
2016-02-25,31.232446670532227
2016-02-26,31.177452087402344
2016-02-29,31.000232696533203
2016-03-01,31.44633674621582
2016-03-02,31.84963607788086
2016-03-03,31.709095001220703
2016-03-04,31.66020965576172
2016-03-07,31.904634475708008
2016-03-08,32.057411193847656
2016-03-09,31.984081268310547
2016-03-10,31.971853256225586
2016-03-11,32.10017013549805
2016-03-14,32.106292724609375
2016-03-15,32.18574142456055
2016-03-16,32.51572799682617
2016-03-17,32.77237319946289
2016-03-18,32.53404998779297
2016-03-21,32.656272888183594
2016-03-22,32.51572799682617
2016-03-23,32.3324089050293
2016-03-24,32.7296028137207
2016-03-28,32.63181686401367
2016-03-29,33.02902603149414
2016-03-30,33.02292251586914
2016-03-31,33.04737091064453
2016-04-01,33.00458526611328
2016-04-04,33.255130767822266
2016-04-05,33.05347442626953
2016-04-06,33.05038070678711
2016-04-07,32.11173629760742
2016-04-08,32.222896575927734
2016-04-11,31.870901107788086
2016-04-12,32.08086013793945
2016-04-13,31.673282623291016
2016-04-14,31.71651268005371
2016-04-15,31.71034049987793
2016-04-18,31.94500160217285
2016-04-19,32.161136627197266
2016-04-20,31.957353591918945
2016-04-21,30.895193099975586
2016-04-22,31.2163143157959
2016-04-25,31.345993041992188
2016-04-26,31.14837646484375
2016-04-27,31.920297622680664
2016-04-28,31.506559371948242
2016-04-29,31.4571475982666
2016-05-02,31.691816329956055
2016-05-03,31.296586990356445
2016-05-04,31.3953914642334
2016-05-05,31.3953914642334
2016-05-06,31.56829833984375
2016-05-09,31.54360580444336
2016-05-10,31.827672958374023
2016-05-11,31.586833953857422
2016-05-12,31.784435272216797
2016-05-13,31.4571475982666
2016-05-16,31.636234283447266
2016-05-17,31.432458877563477
2016-05-18,31.117502212524414
2016-05-19,30.648176193237305
2016-05-20,30.66670036315918
2016-05-23,30.34558868408203
2016-05-24,30.617305755615234
2016-05-25,30.784032821655273
2016-05-26,30.975460052490234
2016-05-27,31.259532928466797
2016-05-31,31.432458877563477
2016-06-01,31.142196655273438
2016-06-02,31.352169036865234
2016-06-03,31.44479751586914
2016-06-06,31.31511116027832
2016-06-07,31.957353591918945
2016-06-08,31.815317153930664
2016-06-09,32.08086013793945
2016-06-10,32.525482177734375
2016-06-13,32.46372985839844
2016-06-14,32.72308349609375
2016-06-15,32.63046646118164
2016-06-16,33.013328552246094
2016-06-17,33.21094512939453
2016-06-20,33.19858169555664
2016-06-21,33.40855026245117
2016-06-22,33.365318298339844
2016-06-23,33.76055145263672
2016-06-24,33.612335205078125
2016-06-27,33.80377197265625
2016-06-28,33.85318374633789
2016-06-29,34.001380920410156
2016-06-30,34.48305892944336
2016-07-01,34.72390365600586
2016-07-05,34.90915298461914
2016-07-06,35.09316635131836
2016-07-07,34.54425811767578
2016-07-08,34.868614196777344
2016-07-11,34.8873291015625
2016-07-12,34.60039520263672
2016-07-13,34.93098831176758
2016-07-14,34.8311882019043
2016-07-15,34.8311882019043
2016-07-18,34.8873291015625
2016-07-19,34.743858337402344
2016-07-20,34.693965911865234
2016-07-21,34.53801727294922
2016-07-22,34.993377685546875
2016-07-25,34.84989929199219
2016-07-26,34.18870544433594
2016-07-27,34.50682830810547
2016-07-28,34.21989059448242
2016-07-29,34.56297302246094
2016-08-01,33.99534225463867
2016-08-02,33.68345642089844
2016-08-03,33.62107467651367
2016-08-04,33.63978958129883
2016-08-05,33.458900451660156
2016-08-08,33.42771530151367
2016-08-09,33.47136688232422
2016-08-10,33.56494140625
2016-08-11,33.59613037109375
2016-08-12,33.46514129638672
2016-08-15,33.440181732177734
2016-08-16,32.90998077392578
2016-08-17,33.16572952270508
2016-08-18,32.97859573364258
2016-08-19,32.716617584228516
2016-08-22,32.77900314331055
2016-08-23,32.82889175415039
2016-08-24,32.76651382446289
2016-08-25,32.903743743896484
2016-08-26,32.479583740234375
2016-08-29,32.747802734375
2016-08-30,32.60435104370117
2016-08-31,32.641761779785156
2016-09-01,32.785221099853516
2016-09-02,32.984832763671875
2016-09-06,33.377803802490234
2016-09-07,33.502567291259766
2016-09-08,33.43395233154297
2016-09-09,32.323638916015625
2016-09-12,32.791473388671875
2016-09-13,32.092838287353516
2016-09-14,32.1177978515625
2016-09-15,32.42344665527344
2016-09-16,32.36106491088867
2016-09-19,31.936908721923828
2016-09-20,31.980567932128906
2016-09-21,32.35483169555664
2016-09-22,32.65422821044922
2016-09-23,32.785221099853516
2016-09-26,32.52949523925781
2016-09-27,32.74156951904297
2016-09-28,32.47334671020508
2016-09-29,32.51076889038086
2016-09-30,32.42344665527344
2016-10-03,32.36106491088867
2016-10-04,31.97433090209961
2016-10-05,31.71439552307129
2016-10-06,31.708099365234375
2016-10-07,31.49360466003418
2016-10-10,31.66393280029297
2016-10-11,31.480985641479492
2016-10-12,31.733341217041016
2016-10-13,31.727018356323242
2016-10-14,31.720722198486328
2016-10-17,31.81534767150879
2016-10-18,31.71439552307129
2016-10-19,31.783803939819336
2016-10-20,31.00151252746582
2016-10-21,30.408477783203125
2016-10-24,30.414793014526367
2016-10-25,30.181360244750977
2016-10-26,30.048879623413086
2016-10-27,30.62297821044922
2016-10-28,30.414793014526367
2016-10-31,30.345399856567383
2016-11-01,30.06780242919922
2016-11-02,29.613571166992188
2016-11-03,29.56940269470215
2016-11-04,29.701902389526367
2016-11-07,29.941635131835938
2016-11-08,30.061500549316406
2016-11-09,30.193988800048828
2016-11-10,29.45585060119629
2016-11-11,29.45585060119629
2016-11-14,29.134105682373047
2016-11-15,29.884845733642578
2016-11-16,30.238142013549805
2016-11-17,30.181360244750977
2016-11-18,30.326478958129883
2016-11-21,30.477880477905273
2016-11-22,31.222322463989258
2016-11-23,31.68917465209961
2016-11-25,31.966751098632812
2016-11-28,32.25065612792969
2016-11-29,32.14971923828125
2016-11-30,31.480985641479492
2016-12-01,31.46205711364746
2016-12-02,31.42420196533203
2016-12-05,31.386343002319336
2016-12-06,31.771188735961914
2016-12-07,32.4146842956543
2016-12-08,32.2569694519043
2016-12-09,32.48408126831055
2016-12-12,32.65442657470703
2016-12-13,33.032958984375
2016-12-14,32.572410583496094
2016-12-15,32.685970306396484
2016-12-16,32.9761848449707
2016-12-19,33.37993621826172
2016-12-20,33.512413024902344
2016-12-21,33.41777801513672
2016-12-22,33.84678649902344
2016-12-23,33.865718841552734
2016-12-27,33.840484619140625
2016-12-28,33.71430587768555
2016-12-29,33.903568267822266
2016-12-30,33.67644500732422
2017-01-03,34.433509826660156
2017-01-04,34.395652770996094
2017-01-05,34.47135925292969
2017-01-06,33.959991455078125
2017-01-09,33.59016418457031
2017-01-10,33.64117431640625
2017-01-11,33.44987106323242
2017-01-12,33.59016418457031
2017-01-13,33.50727844238281
2017-01-17,33.62841033935547
2017-01-18,33.31597900390625
2017-01-19,33.3861198425293
2017-01-20,33.61566162109375
2017-01-23,33.417999267578125
2017-01-24,31.95783805847168
2017-01-25,31.734655380249023
2017-01-26,31.320201873779297
2017-01-27,31.62626838684082
2017-01-30,31.4796085357666
2017-01-31,31.250070571899414
2017-02-01,30.854732513427734
2017-02-02,30.78460693359375
2017-02-03,30.97589683532715
2017-02-06,30.625202178955078
2017-02-07,30.63157081604004
2017-02-08,30.841991424560547
2017-02-09,31.122543334960938
2017-02-10,31.230945587158203
2017-02-13,30.95675277709961
2017-02-14,30.77823257446289
2017-02-15,30.657075881958008
2017-02-16,30.899375915527344
2017-02-17,31.364845275878906
2017-02-21,31.517871856689453
2017-02-22,31.67090606689453
2017-02-23,32.07899475097656
2017-02-24,32.26390075683594
2017-02-27,31.843055725097656
2017-02-28,31.645397186279297
2017-03-01,31.760177612304688
2017-03-02,31.868566513061523
2017-03-03,31.938705444335938
2017-03-06,31.900449752807617
2017-03-07,31.52425193786621
2017-03-08,31.34572410583496
2017-03-09,31.4222354888916
2017-03-10,31.46686363220215
2017-03-13,31.54336929321289
2017-03-14,31.47323989868164
2017-03-15,31.970584869384766
2017-03-16,31.906831741333008
2017-03-17,32.1299934387207
2017-03-20,32.03435516357422
2017-03-21,31.98333168029785
2017-03-22,31.696409225463867
2017-03-23,31.65178108215332
2017-03-24,31.67728042602539
2017-03-27,31.332963943481445
2017-03-28,31.434978485107422
2017-03-29,31.32658576965332
2017-03-30,31.28194808959961
2017-03-31,31.08428382873535
2017-04-03,31.358474731445312
2017-04-04,31.441370010375977
2017-04-05,31.25644874572754
2017-04-06,31.248706817626953
2017-04-07,31.39710807800293
2017-04-10,31.319684982299805
2017-04-11,31.422914505004883
2017-04-12,31.56485939025879
2017-04-13,31.371294021606445
2017-04-17,31.493896484375
2017-04-18,31.758441925048828
2017-04-19,31.577777862548828
2017-04-20,31.235801696777344
2017-04-21,30.487327575683594
2017-04-24,30.358280181884766
2017-04-25,30.132444381713867
2017-04-26,30.558313369750977
2017-04-27,30.11309051513672
2017-04-28,29.622711181640625
2017-05-01,29.60336685180664
2017-05-02,29.622711181640625
2017-05-03,29.777570724487305
2017-05-04,29.60336685180664
2017-05-05,30.125999450683594
2017-05-08,30.08728790283203
2017-05-09,29.9517822265625
2017-05-10,29.92597007751465
2017-05-11,29.693687438964844
2017-05-12,29.57754898071289
2017-05-15,29.28073501586914
2017-05-16,29.23557472229004
2017-05-17,28.700029373168945
2017-05-18,29.061359405517578
2017-05-19,29.306549072265625
2017-05-22,29.34526252746582
2017-05-23,29.34526252746582
2017-05-24,29.061359405517578
2017-05-25,29.23557472229004
2017-05-26,29.242021560668945
2017-05-30,29.80983543395996
2017-05-31,30.093734741210938
2017-06-01,30.009859085083008
2017-06-02,29.964693069458008
2017-06-05,29.91951560974121
2017-06-06,29.964693069458008
2017-06-07,30.003402709960938
2017-06-08,29.803382873535156
2017-06-09,30.145353317260742
2017-06-12,30.448610305786133
2017-06-13,29.977584838867188
2017-06-14,30.125999450683594
2017-06-15,30.093734741210938
2017-06-16,30.08728790283203
2017-06-19,30.04857063293457
2017-06-20,29.642065048217773
2017-06-21,29.300094604492188
2017-06-22,29.306549072265625
2017-06-23,29.287179946899414
2017-06-26,29.51948356628418
2017-06-27,28.932315826416016
2017-06-28,28.932315826416016
2017-06-29,28.654870986938477
2017-06-30,28.816165924072266
2017-07-03,29.035547256469727
2017-07-05,28.809717178344727
2017-07-06,28.448877334594727
2017-07-07,28.4227294921875
2017-07-10,28.239696502685547
2017-07-11,28.037050247192383
2017-07-12,28.25276756286621
2017-07-13,28.429269790649414
2017-07-14,28.47501564025879
2017-07-17,28.54039764404297
2017-07-18,28.344287872314453
2017-07-19,28.40311622619629
2017-07-20,28.906461715698242
2017-07-21,28.912994384765625
2017-07-24,28.573076248168945
2017-07-25,28.749574661254883
2017-07-26,29.024133682250977
2017-07-27,31.25323486328125
2017-07-28,31.338220596313477
2017-07-31,31.638914108276367
2017-08-01,31.959238052368164
2017-08-02,31.514699935913086
2017-08-03,31.776201248168945
2017-08-04,31.972299575805664
2017-08-07,31.93962287902832
2017-08-08,31.769664764404297
2017-08-09,31.521263122558594
2017-08-10,31.3905029296875
2017-08-11,31.41666030883789
2017-08-14,31.887319564819336
2017-08-15,31.691213607788086
2017-08-16,31.645458221435547
2017-08-17,31.305538177490234
2017-08-18,31.17479705810547
2017-08-21,31.468955993652344
2017-08-22,31.60622787475586
2017-08-23,31.560476303100586
2017-08-24,31.580081939697266
2017-08-25,31.821949005126953
2017-08-28,31.776201248168945
2017-08-29,31.710824966430664
2017-08-30,31.45587730407715
2017-08-31,31.357831954956055
2017-09-01,31.32514190673828
2017-09-05,30.95907974243164
2017-09-06,30.664905548095703
2017-09-07,30.20079231262207
2017-09-08,30.14194679260254
2017-09-11,30.266157150268555
2017-09-12,30.586463928222656
2017-09-13,30.887168884277344
2017-09-14,30.84140396118164
2017-09-15,31.285917282104492
2017-09-18,31.4362735748291
2017-09-19,32.253387451171875
2017-09-20,32.34491729736328
2017-09-21,31.99191665649414
2017-09-22,32.61946105957031
2017-09-25,32.61946105957031
2017-09-26,32.36451721191406
2017-09-27,32.36451721191406
2017-09-28,32.29916000366211
2017-09-29,32.3514404296875
2017-10-02,32.26646423339844
2017-10-03,32.58677291870117
2017-10-04,32.61946105957031
2017-10-05,32.53447723388672
2017-10-06,32.28971481323242
2017-10-09,32.44847869873047
2017-10-10,32.50801467895508
2017-10-11,32.32279586791992
2017-10-12,31.985403060913086
2017-10-13,31.66124153137207
2017-10-16,31.81340789794922
2017-10-17,32.01847839355469
2017-10-18,32.18387222290039
2017-10-19,32.55432891845703
2017-10-20,32.76602554321289
2017-10-23,32.408790588378906
2017-10-24,32.37571334838867
2017-10-25,32.17724609375
2017-10-26,32.34264373779297
2017-10-27,32.329402923583984
2017-10-30,31.641407012939453
2017-10-31,31.66786766052246
2017-11-01,31.641407012939453
2017-11-02,31.396629333496094
2017-11-03,31.370174407958984
2017-11-06,30.1198673248291
2017-11-07,30.146331787109375
2017-11-08,30.07356071472168
2017-11-09,29.8155574798584
2017-11-10,29.689870834350586
2017-11-13,29.603858947753906
2017-11-14,29.25324821472168
2017-11-15,29.18047523498535
2017-11-16,29.617095947265625
2017-11-17,30.047100067138672
2017-11-20,30.563100814819336
2017-11-21,30.549875259399414
2017-11-22,31.158479690551758
2017-11-24,31.09894561767578
2017-11-27,31.528940200805664
2017-11-28,32.29631805419922
2017-11-29,33.01078796386719
2017-11-30,33.665714263916016
2017-12-01,33.903865814208984
2017-12-04,34.21479034423828
2017-12-05,33.68555450439453
2017-12-06,33.52679443359375
2017-12-07,33.35478973388672
2017-12-08,33.79802703857422
2017-12-11,34.29418182373047
2017-12-12,35.18724060058594
2017-12-13,34.98878860473633
2017-12-14,34.62495040893555
2017-12-15,34.8432502746582
2017-12-18,35.22694396972656
2017-12-19,34.949100494384766
2017-12-20,34.90939712524414
2017-12-21,35.06816864013672
2017-12-22,35.18724060058594
2017-12-26,35.20709991455078
2017-12-27,35.24679183959961
2017-12-28,35.34601593017578
2017-12-29,35.01525115966797
2018-01-02,35.41217041015625
2018-01-03,34.684486389160156
2018-01-04,34.796939849853516
2018-01-05,34.717567443847656
2018-01-08,34.658023834228516
2018-01-09,34.53089141845703
2018-01-10,34.58443069458008
2018-01-11,34.865440368652344
2018-01-12,34.69816207885742
2018-01-16,34.56435012817383
2018-01-17,34.604496002197266
2018-01-18,34.490760803222656
2018-01-19,34.73162078857422
2018-01-22,35.76868438720703
2018-01-23,35.61479949951172
2018-01-24,36.27717971801758
2018-01-25,36.32402420043945
2018-01-26,36.611717224121094
2018-01-29,36.21696853637695
2018-01-30,36.063087463378906
2018-01-31,36.176822662353516
2018-02-01,36.330711364746094
2018-02-02,35.447532653808594
2018-02-05,33.7882194519043
2018-02-06,34.00901412963867
2018-02-07,34.129451751708984
2018-02-08,32.811378479003906
2018-02-09,33.37340545654297
2018-02-12,33.527286529541016
2018-02-13,33.50721740722656
2018-02-14,33.12583923339844
2018-02-15,33.27973175048828
2018-02-16,33.554046630859375
2018-02-20,32.73108673095703
2018-02-21,32.08877944946289
2018-02-22,32.028564453125
2018-02-23,32.30957794189453
2018-02-26,32.844825744628906
2018-02-27,32.14229965209961
2018-02-28,31.941585540771484
2018-03-01,32.08877944946289
2018-03-02,32.28950119018555
2018-03-05,32.590576171875
2018-03-06,32.711029052734375
2018-03-07,32.677555084228516
2018-03-08,32.791297912597656
2018-03-09,32.791297912597656
2018-03-12,32.650794982910156
2018-03-13,32.55044174194336
2018-03-14,32.41661834716797
2018-03-15,32.30957794189453
2018-03-16,32.4902229309082
2018-03-19,32.32294845581055
2018-03-20,31.908130645751953
2018-03-21,31.633804321289062
2018-03-22,31.366178512573242
2018-03-23,30.971424102783203
2018-03-26,31.49329948425293
2018-03-27,31.65387535095215
2018-03-28,32.11555099487305
2018-03-29,31.9951114654541
2018-04-02,31.553512573242188
2018-04-03,31.781009674072266
2018-04-04,32.068702697753906
2018-04-05,32.276123046875
2018-04-06,31.76761817932129
2018-04-09,31.787948608398438
2018-04-10,32.70255661010742
2018-04-11,32.23509216308594
2018-04-12,32.3434944152832
2018-04-13,32.28929138183594
2018-04-16,32.78386306762695
2018-04-17,33.09550476074219
2018-04-18,32.93967819213867
2018-04-19,32.81096267700195
2018-04-20,32.45188903808594
2018-04-23,32.96678161621094
2018-04-24,33.65104675292969
2018-04-25,33.9423713684082
2018-04-26,33.7120246887207
2018-04-27,34.93828582763672
2018-04-30,33.43424606323242
2018-05-01,33.07518005371094
2018-05-02,32.350257873535156
2018-05-03,32.41123580932617
2018-05-04,32.64835739135742
2018-05-07,32.33671188354492
2018-05-08,31.855703353881836
2018-05-09,31.42209815979004
2018-05-10,31.977642059326172
2018-05-11,32.93967819213867
2018-05-14,32.85161209106445
2018-05-15,32.377357482910156
2018-05-16,32.42478942871094
2018-05-17,32.41800308227539
2018-05-18,32.3434944152832
2018-05-21,32.81096267700195
2018-05-22,33.06841278076172
2018-05-23,32.91935729980469
2018-05-24,32.95323181152344
2018-05-25,32.87194061279297
2018-05-29,32.65514373779297
2018-05-30,32.92613983154297
2018-05-31,32.29606628417969
2018-06-01,32.39091110229492
2018-06-04,32.39769744873047
2018-06-05,32.49931335449219
2018-06-06,32.79741668701172
2018-06-07,33.20390319824219
2018-06-08,33.3190803527832
2018-06-11,33.4003791809082
2018-06-12,33.06841278076172
2018-06-13,32.11314010620117
2018-06-14,32.39769744873047
2018-06-15,32.56028747558594
2018-06-18,32.15378952026367
2018-06-19,32.8583869934082
2018-06-20,32.58061218261719
2018-06-21,32.94646453857422
2018-06-22,33.7120246887207
2018-06-25,33.60361862182617
2018-06-26,33.4003791809082
2018-06-27,33.40715026855469
2018-06-28,34.457271575927734
2018-06-29,34.08464431762695
2018-07-02,34.15917205810547
2018-07-03,34.348873138427734
2018-07-05,34.74181365966797
2018-07-06,34.877315521240234
2018-07-09,34.77450942993164
2018-07-10,35.18571472167969
2018-07-11,35.18571472167969
2018-07-12,35.1171875
2018-07-13,35.23369598388672
2018-07-16,35.3570556640625
2018-07-17,35.247398376464844
2018-07-18,35.048648834228516
2018-07-19,34.78136444091797
2018-07-20,34.69226837158203
2018-07-23,34.78136444091797
2018-07-24,35.30223083496094
2018-07-25,34.89102554321289
2018-07-26,35.0760612487793
2018-07-27,35.6449089050293
2018-07-30,35.97386932373047
2018-07-31,35.391326904296875
2018-08-01,35.4530029296875
2018-08-02,35.62434005737305
2018-08-03,35.823089599609375
2018-08-06,35.967018127441406
2018-08-07,35.953304290771484
2018-08-08,36.117794036865234
2018-08-09,36.33024215698242
2018-08-10,35.960166931152344
2018-08-13,35.7888298034668
2018-08-14,36.234310150146484
2018-08-15,36.487876892089844
2018-08-16,37.19378662109375
2018-08-17,37.550167083740234
2018-08-20,37.4542121887207
2018-08-21,37.632408142089844
2018-08-22,37.10468673706055
2018-08-23,37.20064163208008
2018-08-24,37.54330825805664
2018-08-27,37.59129333496094
2018-08-28,37.4542121887207
2018-08-29,37.39939880371094
2018-08-30,37.52274703979492
2018-08-31,37.262332916259766
2018-09-04,36.45360565185547
2018-09-05,36.885372161865234
2018-09-06,37.20750045776367
2018-09-07,37.00874328613281
2018-09-10,37.090972900390625
2018-09-11,37.50218963623047
2018-09-12,37.67353439331055
2018-09-13,37.6529655456543
2018-09-14,37.38568115234375
2018-09-17,37.488487243652344
2018-09-18,37.27602767944336
2018-09-19,36.666072845458984
2018-09-20,36.9744758605957
2018-09-21,37.29658889770508
2018-09-24,36.693485260009766
2018-09-25,36.35765838623047
2018-09-26,36.419349670410156
2018-09-27,36.727752685546875
2018-09-28,36.59068298339844
2018-10-01,36.89909362792969
2018-10-02,37.29658889770508
2018-10-03,37.20750045776367
2018-10-04,37.707794189453125
2018-10-05,37.6529655456543
2018-10-08,37.707794189453125
2018-10-09,38.104854583740234
2018-10-10,37.64751052856445
2018-10-11,36.95457077026367
2018-10-12,37.231746673583984
2018-10-15,37.141666412353516
2018-10-16,37.21096420288086
2018-10-17,37.391117095947266
2018-10-18,37.86925506591797
2018-10-19,38.042484283447266
2018-10-22,38.09792709350586
2018-10-23,39.6431884765625
2018-10-24,39.788700103759766
2018-10-25,39.10268783569336
2018-10-26,38.46518325805664
2018-10-29,39.13733673095703
2018-10-30,40.31533432006836
2018-10-31,39.560020446777344
2018-11-01,38.83937072753906
2018-11-02,39.241275787353516
2018-11-05,39.6431884765625
2018-11-06,39.6431884765625
2018-11-07,39.94807434082031
2018-11-08,40.37770080566406
2018-11-09,40.50935745239258
2018-11-12,40.68952178955078
2018-11-13,40.647953033447266
2018-11-14,40.841957092285156
2018-11-15,40.93898391723633
2018-11-16,41.72200393676758
2018-11-19,42.006103515625
2018-11-20,41.202301025390625
2018-11-21,40.99441909790039
2018-11-23,40.63408279418945
2018-11-26,41.001346588134766
2018-11-27,42.02689743041992
2018-11-28,41.61806106567383
2018-11-29,41.195369720458984
2018-11-30,41.78437042236328
2018-12-03,40.301475524902344
2018-12-04,40.25297164916992
2018-12-06,40.24603271484375
2018-12-07,39.9688606262207
2018-12-10,40.37770080566406
2018-12-11,40.779605865478516
2018-12-12,39.67090606689453
2018-12-13,39.560020446777344
2018-12-14,39.553096771240234
2018-12-17,38.770076751708984
2018-12-18,38.56218719482422
2018-12-19,38.707706451416016
2018-12-20,38.16028594970703
2018-12-21,38.05633544921875
2018-12-24,36.76054382324219
2018-12-26,37.72372817993164
2018-12-27,38.21571731567383
2018-12-28,38.298866271972656
2018-12-31,38.95716094970703
2019-01-02,38.818580627441406
2019-01-03,38.95716094970703
2019-01-04,39.0541877746582
2019-01-07,39.30363845825195
2019-01-08,40.45393371582031
2019-01-09,39.94489669799805
2019-01-10,40.32999801635742
2019-01-11,40.624061584472656
2019-01-14,40.631065368652344
2019-01-15,40.68007278442383
2019-01-16,39.96590805053711
2019-01-17,39.79086685180664
2019-01-18,39.972896575927734
2019-01-22,39.90287780761719
2019-01-23,40.44202423095703
2019-01-24,39.95890426635742
2019-01-25,39.48978805541992
2019-01-28,38.55854797363281
2019-01-29,37.305240631103516
2019-01-30,37.80936813354492
2019-01-31,38.551551818847656
2019-02-01,38.1944580078125
2019-02-04,37.837379455566406
2019-02-05,37.90739059448242
2019-02-06,37.662330627441406
2019-02-07,37.5082893371582
2019-02-08,37.77436065673828
2019-02-11,37.84436798095703
2019-02-12,38.10344314575195
2019-02-13,38.14545440673828
2019-02-14,37.83036422729492
2019-02-15,38.62156677246094
2019-02-19,38.81761932373047
2019-02-20,39.04166793823242
2019-02-21,39.314735412597656
2019-02-22,39.8538703918457
2019-02-25,39.75584411621094
2019-02-26,39.65782928466797
2019-02-27,39.713844299316406
2019-02-28,39.8538703918457
2019-03-01,39.88187789916992
2019-03-04,39.37775802612305
2019-03-05,39.26572799682617
2019-03-06,38.985660552978516
2019-03-07,39.41976547241211
2019-03-08,39.58080291748047
2019-03-11,40.31599426269531
2019-03-12,40.21096420288086
2019-03-13,40.37199783325195
2019-03-14,40.5750617980957
2019-03-15,40.88312911987305
2019-03-18,40.65907669067383
2019-03-19,40.259971618652344
2019-03-20,40.37900161743164
2019-03-21,40.8131103515625
2019-03-22,41.84237289428711
2019-03-25,42.06642150878906
2019-03-26,42.451515197753906
2019-03-27,42.62656021118164
2019-03-28,41.36625289916992
2019-03-29,41.40125274658203
2019-04-01,41.37324905395508
2019-04-02,40.981163024902344
2019-04-03,41.219215393066406
2019-04-04,41.30323791503906
2019-04-05,41.37324905395508
2019-04-08,41.40125274658203
2019-04-09,41.31142044067383
2019-04-10,41.45996856689453
2019-04-11,41.42460250854492
2019-04-12,41.55193328857422
2019-04-15,41.53070068359375
2019-04-16,41.58730697631836
