Date,ROCK-B.CO
2015-12-03,80.99409484863281
2015-12-04,80.82657623291016
2015-12-07,80.7428207397461
2015-12-08,80.40777587890625
2015-12-09,79.23516845703125
2015-12-10,77.7275161743164
2015-12-11,75.5498046875
2015-12-14,78.90013885498047
2015-12-15,78.69073486328125
2015-12-16,78.94202423095703
2015-12-17,80.40777587890625
2015-12-18,80.5752944946289
2015-12-21,80.32403564453125
2015-12-22,80.1146240234375
2015-12-23,79.1095199584961
2015-12-28,79.52832794189453
2015-12-29,80.03086853027344
2015-12-30,81.1615982055664
2016-01-04,78.06253814697266
2016-01-05,78.52323150634766
2016-01-06,75.9686050415039
2016-01-07,78.06253814697266
2016-01-08,75.88484954833984
2016-01-11,73.37210083007812
2016-01-12,81.99919891357422
2016-01-13,82.62738037109375
2016-01-14,80.07274627685547
2016-01-15,78.69073486328125
2016-01-18,78.64886474609375
2016-01-19,80.49154663085938
2016-01-20,77.05744934082031
2016-01-21,77.97879791259766
2016-01-22,80.32403564453125
2016-01-25,83.75811004638672
2016-01-26,82.92052459716797
2016-01-27,84.93071746826172
2016-01-28,85.01448059082031
2016-01-29,87.10843658447266
2016-02-01,87.5272216796875
2016-02-02,86.4383773803711
2016-02-03,84.67943572998047
2016-02-04,83.38121032714844
2016-02-05,82.92052459716797
2016-02-08,77.01557922363281
2016-02-09,75.88484954833984
2016-02-10,79.1095199584961
2016-02-11,77.47624206542969
2016-02-12,78.23007202148438
2016-02-15,81.62227630615234
2016-02-16,80.15650177001953
2016-02-17,83.29743957519531
2016-02-18,83.84187316894531
2016-02-19,82.16670989990234
2016-02-22,85.3495101928711
2016-02-23,83.50682830810547
2016-02-24,82.25045776367188
2016-02-25,85.51702880859375
2016-02-26,81.66415405273438
2016-02-29,83.67434692382812
2016-03-01,85.43326568603516
2016-03-02,83.75811004638672
2016-03-03,86.01957702636719
2016-03-04,87.10843658447266
2016-03-07,86.35460662841797
2016-03-08,86.10334014892578
2016-03-09,86.60587310791016
2016-03-10,84.34441375732422
2016-03-11,85.9358139038086
2016-03-14,86.18709564208984
2016-03-15,86.8571548461914
2016-03-16,85.9358139038086
2016-03-17,86.27085876464844
2016-03-18,86.27085876464844
2016-03-21,85.43326568603516
2016-03-22,86.27085876464844
2016-03-23,86.10334014892578
2016-03-29,84.84695434570312
2016-03-30,85.9358139038086
2016-03-31,87.10843658447266
2016-04-01,87.19217681884766
2016-04-04,87.19217681884766
2016-04-05,86.52212524414062
2016-04-06,86.52212524414062
2016-04-07,87.2420883178711
2016-04-08,87.15738677978516
2016-04-11,87.07268524169922
2016-04-12,87.41149139404297
2016-04-13,90.63011169433594
2016-04-14,91.05364227294922
2016-04-15,90.63011169433594
2016-04-18,90.88423156738281
2016-04-19,92.32415008544922
2016-04-20,90.37602233886719
2016-04-21,91.900634765625
2016-04-25,90.96893310546875
2016-04-26,90.37602233886719
2016-04-27,91.73123168945312
2016-04-28,91.56184387207031
2016-04-29,91.73123168945312
2016-05-02,91.05364227294922
2016-05-03,90.88423156738281
2016-05-04,90.88423156738281
2016-05-09,92.07003784179688
2016-05-10,91.1383285522461
2016-05-11,93.08645629882812
2016-05-12,91.56184387207031
2016-05-13,92.15474700927734
2016-05-17,93.50997924804688
2016-05-18,93.50997924804688
2016-05-19,103.50468444824219
2016-05-20,106.38451385498047
2016-05-23,104.18229675292969
2016-05-24,103.33528137207031
2016-05-25,104.69049072265625
2016-05-26,105.19871520996094
2016-05-27,106.04570770263672
2016-05-30,107.1468276977539
2016-05-31,108.24796295166016
2016-06-01,107.1468276977539
2016-06-02,106.21511840820312
2016-06-03,106.13041687011719
2016-06-06,104.43639373779297
2016-06-07,108.41734313964844
2016-06-08,106.97742462158203
2016-06-09,107.40093994140625
2016-06-10,103.33528137207031
2016-06-13,102.06477355957031
2016-06-14,99.43904113769531
2016-06-15,101.38716888427734
2016-06-16,99.6931381225586
2016-06-17,101.72595977783203
2016-06-20,101.0483627319336
2016-06-21,102.5729751586914
2016-06-22,101.30245208740234
2016-06-23,103.8434829711914
2016-06-24,101.38716888427734
2016-06-27,96.13568878173828
2016-06-28,98.93082427978516
2016-06-29,99.35433959960938
2016-06-30,102.31885528564453
2016-07-01,103.92817687988281
2016-07-04,103.8434829711914
2016-07-05,98.16852569580078
2016-07-06,94.86517333984375
2016-07-07,96.98270416259766
2016-07-08,97.3215103149414
2016-07-11,97.9144058227539
2016-07-12,98.33792114257812
2016-07-13,101.0483627319336
2016-07-14,101.13306427001953
2016-07-15,101.38716888427734
2016-07-18,101.30245208740234
2016-07-19,104.94459533691406
2016-07-20,104.18229675292969
2016-07-21,105.28340911865234
2016-07-22,102.91177368164062
2016-07-25,103.41997528076172
2016-07-26,105.96100616455078
2016-07-27,106.29981994628906
2016-07-28,107.23153686523438
2016-07-29,106.72332763671875
2016-08-01,104.60579681396484
2016-08-02,104.09758758544922
2016-08-03,103.33528137207031
2016-08-04,104.60579681396484
2016-08-05,105.02930450439453
2016-08-08,105.79161071777344
2016-08-09,108.41734313964844
2016-08-10,108.24796295166016
2016-08-11,108.75614929199219
2016-08-12,108.84085083007812
2016-08-15,108.75614929199219
2016-08-16,107.65503692626953
2016-08-17,106.5539321899414
2016-08-18,107.57034301757812
2016-08-19,109.68785858154297
2016-08-22,111.8053970336914
2016-08-23,114.51583099365234
2016-08-24,115.10871124267578
2016-08-25,108.58674621582031
2016-08-26,113.41470336914062
2016-08-29,110.70426940917969
2016-08-30,108.16323852539062
2016-08-31,107.23153686523438
2016-09-01,105.87631225585938
2016-09-02,102.99647521972656
2016-09-05,103.67408752441406
2016-09-06,102.23416137695312
2016-09-07,103.41997528076172
2016-09-08,105.28340911865234
2016-09-09,101.38716888427734
2016-09-12,101.21776580810547
2016-09-13,99.6931381225586
2016-09-14,99.43904113769531
2016-09-15,99.26962280273438
2016-09-16,100.62484741210938
2016-09-19,100.03193664550781
2016-09-20,100.79425048828125
2016-09-21,101.38716888427734
2016-09-22,103.33528137207031
2016-09-23,101.89537048339844
2016-09-26,100.20134735107422
2016-09-27,99.10023498535156
2016-09-28,99.18492889404297
2016-09-29,100.20134735107422
2016-09-30,100.9636459350586
2016-10-03,101.13306427001953
2016-10-04,99.6931381225586
2016-10-05,99.26962280273438
2016-10-06,98.67672729492188
2016-10-07,98.50732421875
2016-10-10,98.33792114257812
2016-10-11,97.9144058227539
2016-10-12,98.16852569580078
2016-10-13,96.5592041015625
2016-10-14,98.5920181274414
2016-10-17,98.84613037109375
2016-10-18,98.50732421875
2016-10-19,98.42261505126953
2016-10-20,97.66031646728516
2016-10-21,97.74500274658203
2016-10-24,97.9144058227539
2016-10-25,95.79688262939453
2016-10-26,96.05097961425781
2016-10-27,94.86517333984375
2016-10-28,94.27227020263672
2016-10-31,96.05097961425781
2016-11-01,93.6793441772461
2016-11-02,91.98534393310547
2016-11-03,91.73123168945312
2016-11-04,91.05364227294922
2016-11-07,92.07003784179688
2016-11-08,91.3924331665039
2016-11-09,91.47714233398438
2016-11-10,89.78311157226562
2016-11-11,88.42790985107422
2016-11-14,91.64653778076172
2016-11-15,91.81594848632812
2016-11-16,90.88423156738281
2016-11-17,98.67672729492188
2016-11-18,100.03193664550781
2016-11-21,98.25321960449219
2016-11-22,97.49091339111328
2016-11-23,97.3215103149414
2016-11-24,96.81329345703125
2016-11-25,97.06739807128906
2016-11-28,95.79688262939453
2016-11-29,97.15211486816406
2016-11-30,95.881591796875
2016-12-01,94.94988250732422
2016-12-02,93.34056091308594
2016-12-05,93.59466552734375
2016-12-06,94.4416732788086
2016-12-07,93.4252700805664
2016-12-08,96.30508422851562
2016-12-09,100.03193664550781
2016-12-12,99.94722747802734
2016-12-13,100.62484741210938
2016-12-14,100.4554443359375
2016-12-15,101.13306427001953
2016-12-16,102.48827362060547
2016-12-19,102.23416137695312
2016-12-20,102.65767669677734
2016-12-21,104.69049072265625
2016-12-22,104.69049072265625
2016-12-23,105.36810302734375
2016-12-27,105.45280456542969
2016-12-28,104.85990905761719
2016-12-29,105.87631225585938
2016-12-30,105.53750610351562
2017-01-02,105.62220764160156
2017-01-03,105.19871520996094
2017-01-04,103.41997528076172
2017-01-05,103.75878143310547
2017-01-06,104.01288604736328
2017-01-09,103.5893783569336
2017-01-10,102.99647521972656
2017-01-11,103.5893783569336
2017-01-12,103.5893783569336
2017-01-13,104.35169219970703
2017-01-16,104.2669906616211
2017-01-17,105.02930450439453
2017-01-18,105.28340911865234
2017-01-19,104.85990905761719
2017-01-20,104.01288604736328
2017-01-23,103.25057983398438
2017-01-24,101.64125061035156
2017-01-25,103.8434829711914
2017-01-26,104.01288604736328
2017-01-27,106.04570770263672
2017-01-30,104.85990905761719
2017-01-31,104.01288604736328
2017-02-01,103.67408752441406
2017-02-02,103.67408752441406
2017-02-03,103.41997528076172
2017-02-06,101.21776580810547
2017-02-07,101.47187042236328
2017-02-08,99.77783966064453
2017-02-09,100.20134735107422
2017-02-10,100.79425048828125
2017-02-13,103.1658935546875
2017-02-14,102.23416137695312
2017-02-15,105.7069091796875
2017-02-16,104.94459533691406
2017-02-17,104.94459533691406
2017-02-20,104.85990905761719
2017-02-21,106.21511840820312
2017-02-22,106.97742462158203
2017-02-23,106.38451385498047
2017-02-24,99.52374267578125
2017-02-27,97.23681640625
2017-02-28,98.16852569580078
2017-03-01,101.21776580810547
2017-03-02,101.13306427001953
2017-03-03,101.81065368652344
2017-03-06,101.89537048339844
2017-03-07,102.91177368164062
2017-03-08,102.91177368164062
2017-03-09,102.14947509765625
2017-03-10,102.40357208251953
2017-03-13,103.08116912841797
2017-03-14,101.21776580810547
2017-03-15,102.40357208251953
2017-03-16,103.25057983398438
2017-03-17,103.92817687988281
2017-03-20,101.47187042236328
2017-03-21,101.55655670166016
2017-03-22,101.55655670166016
2017-03-23,102.99647521972656
2017-03-24,104.09758758544922
2017-03-27,103.33528137207031
2017-03-28,103.8434829711914
2017-03-29,104.2669906616211
2017-03-30,104.69049072265625
2017-03-31,104.77519226074219
2017-04-03,104.85990905761719
2017-04-04,104.60579681396484
2017-04-05,104.85990905761719
2017-04-06,104.41266632080078
2017-04-07,104.6706771850586
2017-04-10,104.84270477294922
2017-04-11,104.15463256835938
2017-04-12,104.24064636230469
2017-04-18,103.98262786865234
2017-04-19,104.92869567871094
2017-04-20,105.78878784179688
2017-04-21,105.1007080078125
2017-04-24,106.5628433227539
2017-04-25,107.7669448852539
2017-04-26,107.50891876220703
2017-04-27,107.68094635009766
2017-04-28,107.50891876220703
2017-05-01,107.16488647460938
2017-05-02,111.37924194335938
2017-05-03,112.41133117675781
2017-05-04,111.98127746582031
2017-05-05,112.23932647705078
2017-05-08,111.80928039550781
2017-05-09,111.98127746582031
2017-05-10,114.73351287841797
2017-05-11,114.38948059082031
2017-05-15,114.47550201416016
2017-05-16,118.86184692382812
2017-05-17,114.81953430175781
2017-05-18,115.42157745361328
2017-05-19,114.56151580810547
2017-05-22,112.23932647705078
2017-05-23,111.8952865600586
2017-05-24,112.41133117675781
2017-05-29,112.32533264160156
2017-05-30,114.81953430175781
2017-05-31,113.95945739746094
2017-06-01,115.16354370117188
2017-06-02,114.38948059082031
2017-06-06,113.18539428710938
2017-06-07,113.52943420410156
2017-06-08,113.95945739746094
2017-06-09,113.70143127441406
2017-06-12,114.38948059082031
2017-06-13,116.02362060546875
2017-06-14,116.5396728515625
2017-06-15,116.02362060546875
2017-06-16,119.119873046875
2017-06-19,121.35608673095703
2017-06-20,123.16221618652344
2017-06-21,123.42025756835938
2017-06-22,125.82844543457031
2017-06-23,126.60250091552734
2017-06-26,124.538330078125
2017-06-27,124.1082992553711
2017-06-28,124.71035766601562
2017-06-29,123.85025787353516
2017-06-30,123.24823760986328
2017-07-03,123.334228515625
2017-07-04,122.64617919921875
2017-07-05,124.88236999511719
2017-07-06,122.7322006225586
2017-07-07,122.7322006225586
2017-07-10,123.24823760986328
2017-07-11,122.3021469116211
2017-07-12,122.64617919921875
2017-07-13,122.81820678710938
2017-07-14,122.3021469116211
2017-07-17,122.90420532226562
2017-07-18,122.47415924072266
2017-07-19,123.16221618652344
2017-07-20,121.70010375976562
2017-07-21,120.49598693847656
2017-07-24,119.54993438720703
2017-07-25,121.35608673095703
2017-07-26,122.13014221191406
2017-07-27,122.56014251708984
2017-07-28,122.99021911621094
2017-07-31,122.99021911621094
2017-08-01,122.56014251708984
2017-08-02,122.56014251708984
2017-08-03,122.13014221191406
2017-08-04,124.02230834960938
2017-08-07,124.71035766601562
2017-08-08,124.02230834960938
2017-08-09,122.47415924072266
2017-08-10,121.44206237792969
2017-08-11,120.75401306152344
2017-08-14,121.01203918457031
2017-08-15,121.27005004882812
2017-08-16,117.5717544555664
2017-08-17,118.3458251953125
2017-08-18,116.8836898803711
2017-08-21,115.85160827636719
2017-08-22,119.97996520996094
2017-08-23,129.61277770996094
2017-08-24,133.05303955078125
2017-08-25,134.8591766357422
2017-08-28,134.77317810058594
2017-08-29,132.8810272216797
2017-08-30,133.9130859375
2017-08-31,135.11721801757812
2017-09-01,136.6653289794922
2017-09-04,136.06329345703125
2017-09-05,137.43942260742188
2017-09-06,137.78343200683594
2017-09-07,139.93360900878906
2017-09-08,139.15953063964844
2017-09-11,140.79368591308594
2017-09-12,142.4278106689453
2017-09-13,143.8899383544922
2017-09-14,143.8899383544922
2017-09-15,144.75001525878906
2017-09-18,144.4919891357422
2017-09-19,145.18003845214844
2017-09-20,144.4919891357422
2017-09-21,146.47015380859375
2017-09-22,146.04010009765625
2017-09-25,147.3302459716797
2017-09-26,146.3841552734375
2017-09-27,145.61007690429688
2017-09-28,147.5022430419922
2017-09-29,146.98619079589844
2017-10-02,148.6203155517578
2017-10-03,149.30838012695312
2017-10-04,149.73843383789062
2017-10-05,148.6203155517578
2017-10-06,145.35203552246094
2017-10-09,146.3841552734375
2017-10-10,146.21214294433594
2017-10-11,145.09402465820312
2017-10-12,146.72816467285156
2017-10-13,145.52407836914062
2017-10-16,145.9541015625
2017-10-17,145.9541015625
2017-10-18,149.56640625
2017-10-19,145.2660369873047
2017-10-20,147.07220458984375
2017-10-23,146.81417846679688
2017-10-24,146.55616760253906
2017-10-25,145.00804138183594
2017-10-26,146.55616760253906
2017-10-27,148.10427856445312
2017-10-30,148.1903076171875
2017-10-31,149.22238159179688
2017-11-01,150.16845703125
2017-11-02,148.8783416748047
2017-11-03,149.0503387451172
2017-11-06,146.04010009765625
2017-11-07,144.66400146484375
2017-11-08,146.21214294433594
2017-11-09,141.6537628173828
2017-11-10,140.79368591308594
2017-11-13,135.89126586914062
2017-11-14,136.8373565673828
2017-11-15,148.79234313964844
2017-11-16,146.90020751953125
2017-11-17,148.8783416748047
2017-11-20,148.70632934570312
2017-11-21,149.30838012695312
2017-11-22,147.158203125
2017-11-23,146.21214294433594
2017-11-24,145.86810302734375
2017-11-27,145.7821044921875
2017-11-28,146.12611389160156
2017-11-29,147.5022430419922
2017-11-30,147.93226623535156
2017-12-01,147.07220458984375
2017-12-04,146.72816467285156
2017-12-05,146.21214294433594
2017-12-06,144.83599853515625
2017-12-07,143.2878875732422
2017-12-08,145.09402465820312
2017-12-11,144.57798767089844
2017-12-12,143.63192749023438
2017-12-13,144.75001525878906
2017-12-14,142.77186584472656
2017-12-15,142.4278106689453
2017-12-18,144.14796447753906
2017-12-19,144.92201232910156
2017-12-20,146.47015380859375
2017-12-21,147.158203125
2017-12-22,149.22238159179688
2017-12-27,149.8244171142578
2017-12-28,150.6844940185547
2017-12-29,151.2865447998047
2018-01-02,150.85653686523438
2018-01-03,152.3186492919922
2018-01-04,154.12478637695312
2018-01-05,153.3507080078125
2018-01-08,153.00669860839844
2018-01-09,152.92071533203125
2018-01-10,152.8346710205078
2018-01-11,151.71658325195312
2018-01-12,151.63058471679688
2018-01-15,150.34048461914062
2018-01-16,151.4585723876953
2018-01-17,150.25445556640625
2018-01-18,149.48040771484375
2018-01-19,149.8244171142578
2018-01-22,149.13636779785156
2018-01-23,148.96437072753906
2018-01-24,148.10427856445312
2018-01-25,146.90020751953125
2018-01-26,149.22238159179688
2018-01-29,147.93226623535156
2018-01-30,143.8899383544922
2018-01-31,143.9759521484375
2018-02-01,141.0516815185547
2018-02-02,139.50357055664062
2018-02-05,137.61141967773438
2018-02-06,135.80523681640625
2018-02-07,140.87969970703125
2018-02-08,135.89126586914062
2018-02-09,145.61007690429688
2018-02-12,146.72816467285156
2018-02-13,148.3623046875
2018-02-14,151.4585723876953
2018-02-15,149.91043090820312
2018-02-16,150.51246643066406
2018-02-19,150.51246643066406
2018-02-20,152.74867248535156
2018-02-21,154.64080810546875
2018-02-22,156.36097717285156
2018-02-23,155.58689880371094
2018-02-26,156.27496337890625
2018-02-27,155.15687561035156
2018-02-28,155.58689880371094
2018-03-01,154.8988494873047
2018-03-02,153.09271240234375
2018-03-05,154.03878784179688
2018-03-06,152.4906463623047
2018-03-07,150.0824737548828
2018-03-08,155.93093872070312
2018-03-09,157.8230743408203
2018-03-12,155.2428741455078
2018-03-13,155.84494018554688
2018-03-14,154.46881103515625
2018-03-15,157.13502502441406
2018-03-16,154.2967987060547
2018-03-19,156.61898803710938
2018-03-20,156.27496337890625
2018-03-21,156.7050018310547
2018-03-22,155.2428741455078
2018-03-23,152.74867248535156
2018-03-26,154.64080810546875
2018-03-27,154.03878784179688
2018-03-28,154.38279724121094
2018-04-03,154.12478637695312
2018-04-04,151.2865447998047
2018-04-05,159.5432586669922
2018-04-06,159.62925720214844
2018-04-09,161.26336669921875
2018-04-10,162.38148498535156
2018-04-11,159.97328186035156
2018-04-12,161.46328735351562
2018-04-13,161.46328735351562
2018-04-16,162.50892639160156
2018-04-17,161.8990020751953
2018-04-18,163.20602416992188
2018-04-19,161.72471618652344
2018-04-20,159.5463104248047
2018-04-23,162.50892639160156
2018-04-24,161.6375732421875
2018-04-25,161.9861297607422
2018-04-26,163.11886596679688
2018-04-30,162.4217987060547
2018-05-01,189.08544921875
2018-05-02,186.12283325195312
2018-05-03,185.07717895507812
2018-05-04,181.76602172851562
2018-05-07,185.42576599121094
2018-05-08,184.0315704345703
2018-05-09,183.16018676757812
2018-05-14,184.9029083251953
2018-05-15,186.9942169189453
2018-05-16,184.38009643554688
2018-05-17,187.34274291992188
2018-05-18,186.64566040039062
2018-05-22,191.17672729492188
2018-05-23,191.17672729492188
2018-05-24,192.91943359375
2018-05-25,193.2679901123047
2018-05-28,192.91943359375
2018-05-29,191.87380981445312
2018-05-30,195.7078094482422
2018-05-31,195.5335235595703
2018-06-01,194.48788452148438
2018-06-04,199.71607971191406
2018-06-06,199.54180908203125
2018-06-07,195.5335235595703
2018-06-08,196.0563507080078
2018-06-11,199.0189666748047
2018-06-12,203.7243194580078
2018-06-13,207.03550720214844
2018-06-14,206.3384246826172
2018-06-15,204.4214324951172
2018-06-18,202.6787109375
2018-06-19,198.84471130371094
2018-06-20,201.4587860107422
2018-06-21,201.11026000976562
2018-06-22,206.3384246826172
2018-06-25,204.76998901367188
2018-06-26,206.3384246826172
2018-06-27,212.78648376464844
2018-06-28,212.26368713378906
2018-06-29,217.143310546875
2018-07-02,216.27194213867188
2018-07-03,219.40884399414062
2018-07-04,217.31756591796875
2018-07-05,218.01466369628906
2018-07-06,218.18894958496094
2018-07-09,218.8860321044922
2018-07-10,222.5457305908203
2018-07-11,220.4544677734375
2018-07-12,221.15158081054688
2018-07-13,221.67437744140625
2018-07-16,223.0685577392578
2018-07-17,226.5540008544922
2018-07-18,227.07681274414062
2018-07-19,224.811279296875
2018-07-20,223.59140014648438
2018-07-23,223.76564025878906
2018-07-24,224.2884521484375
2018-07-25,225.68264770507812
2018-07-26,226.5540008544922
2018-07-27,225.3341064453125
2018-07-30,223.0685577392578
2018-07-31,222.37144470214844
2018-08-01,222.5457305908203
2018-08-02,222.89431762695312
2018-08-03,222.1971893310547
2018-08-06,222.89431762695312
2018-08-07,223.93992614746094
2018-08-08,216.7947540283203
2018-08-09,222.72003173828125
2018-08-10,222.1971893310547
2018-08-13,222.72003173828125
2018-08-14,232.1307373046875
2018-08-15,230.3879852294922
2018-08-16,230.9108123779297
2018-08-17,230.0394744873047
2018-08-20,228.12245178222656
2018-08-21,229.86517333984375
2018-08-22,229.51663208007812
2018-08-23,233.0020751953125
2018-08-24,233.52490234375
2018-08-27,231.95645141601562
2018-08-28,235.26759338378906
2018-08-29,239.62440490722656
2018-08-30,244.15548706054688
2018-08-31,242.4127960205078
2018-09-03,239.9729766845703
2018-09-04,239.7987060546875
2018-09-05,241.0186004638672
2018-09-06,242.76132202148438
2018-09-07,243.28419494628906
2018-09-10,243.4584197998047
2018-09-11,243.98123168945312
2018-09-12,246.94387817382812
2018-09-13,247.46670532226562
2018-09-14,245.89825439453125
2018-09-17,244.3297576904297
2018-09-18,243.8069610595703
2018-09-19,240.32151794433594
2018-09-20,243.10987854003906
2018-09-21,243.8069610595703
2018-09-24,241.54144287109375
2018-09-25,240.6700897216797
2018-09-26,241.19287109375
2018-09-27,239.45016479492188
2018-09-28,239.62440490722656
2018-10-01,242.23855590820312
2018-10-02,242.23855590820312
2018-10-03,240.49578857421875
2018-10-04,229.51663208007812
2018-10-05,227.25108337402344
2018-10-08,219.7574005126953
2018-10-09,219.58309936523438
2018-10-10,206.8612060546875
2018-10-11,206.5126953125
2018-10-12,208.9525146484375
2018-10-15,207.55831909179688
2018-10-16,214.00640869140625
2018-10-17,207.38406372070312
2018-10-18,204.0728759765625
2018-10-19,202.33013916015625
2018-10-22,202.8529815673828
2018-10-23,194.83645629882812
2018-10-24,196.4049072265625
2018-10-25,195.0107421875
2018-10-26,190.8281707763672
2018-10-29,194.66217041015625
2018-10-30,195.7078094482422
2018-10-31,196.23062133789062
2018-11-01,200.23890686035156
2018-11-02,201.98159790039062
2018-11-05,201.4587860107422
2018-11-06,202.33013916015625
2018-11-07,207.20977783203125
2018-11-08,208.0811309814453
2018-11-09,208.7782440185547
2018-11-12,204.24716186523438
2018-11-13,200.23890686035156
2018-11-14,202.6787109375
2018-11-15,194.48788452148438
2018-11-16,195.18499755859375
2018-11-19,192.57089233398438
2018-11-20,182.98593139648438
2018-11-21,185.25148010253906
2018-11-22,185.25148010253906
2018-11-23,159.37200927734375
2018-11-26,158.8492431640625
2018-11-27,155.97372436523438
2018-11-28,151.61691284179688
2018-11-29,149.35137939453125
2018-11-30,149.4385223388672
2018-12-03,145.95306396484375
2018-12-04,147.78292846679688
2018-12-05,149.78704833984375
2018-12-06,150.22271728515625
2018-12-07,151.79116821289062
2018-12-10,152.48828125
2018-12-11,156.84507751464844
2018-12-12,154.8409423828125
2018-12-13,151.1812286376953
2018-12-14,151.35548400878906
2018-12-17,149.69992065429688
2018-12-18,149.4385223388672
2018-12-19,148.48001098632812
2018-12-20,146.0402069091797
2018-12-21,145.8659210205078
2018-12-27,144.55885314941406
2018-12-28,148.13148498535156
2019-01-02,147.4343719482422
2019-01-03,144.4717559814453
2019-01-04,148.13148498535156
2019-01-07,148.65428161621094
2019-01-08,148.56715393066406
2019-01-09,154.31814575195312
2019-01-10,153.35963439941406
2019-01-11,152.48828125
2019-01-14,148.74142456054688
2019-01-15,150.30987548828125
2019-01-16,152.9239501953125
2019-01-17,149.0899658203125
2019-01-18,149.8741912841797
2019-01-21,151.35548400878906
2019-01-22,150.8326873779297
2019-01-23,149.4385223388672
2019-01-24,150.04844665527344
2019-01-25,154.2310028076172
2019-01-28,150.57127380371094
2019-01-29,153.79531860351562
2019-01-30,153.27249145507812
2019-01-31,151.96542358398438
2019-02-01,152.1397247314453
2019-02-04,151.44265747070312
2019-02-05,155.88656616210938
2019-02-06,152.8368377685547
2019-02-07,158.15213012695312
2019-02-08,140.55062866210938
2019-02-11,139.853515625
2019-02-12,144.29747009277344
2019-02-13,148.74142456054688
2019-02-14,147.52151489257812
2019-02-15,149.00282287597656
2019-02-18,149.4385223388672
2019-02-19,146.56301879882812
2019-02-20,147.4343719482422
2019-02-21,144.64602661132812
2019-02-22,144.99456787109375
2019-02-25,145.5173797607422
2019-02-26,142.90328979492188
2019-02-27,141.24771118164062
2019-02-28,139.50497436523438
2019-03-01,138.28506469726562
2019-03-04,140.46347045898438
2019-03-05,142.11907958984375
2019-03-06,141.59625244140625
2019-03-07,139.50497436523438
2019-03-08,138.4593505859375
2019-03-11,138.89503479003906
2019-03-12,140.72491455078125
2019-03-13,141.16055297851562
2019-03-14,142.90328979492188
2019-03-15,143.42613220214844
2019-03-18,142.2933349609375
2019-03-19,143.5132598876953
2019-03-20,141.16055297851562
2019-03-21,139.06930541992188
2019-03-22,136.54234313964844
2019-03-25,133.49258422851562
2019-03-26,131.57559204101562
2019-03-27,133.5797119140625
2019-03-28,134.27684020996094
2019-03-29,135.8452911376953
2019-04-01,138.19793701171875
2019-04-02,138.5465087890625
2019-04-03,140.28921508789062
2019-04-04,140.5467071533203
2019-04-05,142.1448211669922
2019-04-08,138.9485626220703
2019-04-09,138.5934295654297
2019-04-10,139.57005310058594
2019-04-11,142.05604553222656
2019-04-12,143.6541748046875
2019-04-15,146.4952850341797
2019-04-16,146.939208984375
2019-04-17,149.5139617919922
2019-04-23,149.0700225830078
2019-04-24,150.22425842285156
2019-04-25,152.44387817382812
2019-04-26,152.44387817382812
2019-04-29,155.64015197753906
2019-04-30,157.8597869873047
2019-05-01,158.7476043701172
2019-05-02,158.7476043701172
2019-05-03,158.7476043701172
2019-05-06,156.08407592773438
2019-05-07,156.61679077148438
2019-05-08,156.26162719726562
2019-05-09,156.26162719726562
2019-05-10,153.95321655273438
2019-05-13,152.6214599609375
2019-05-14,153.42051696777344
