Date,AIR.PA
2016-01-15,49.406761169433594
2016-01-18,49.14278793334961
2016-01-19,49.90830612182617
2016-01-20,47.831722259521484
2016-01-21,48.86122131347656
2016-01-22,50.11069107055664
2016-01-25,50.436248779296875
2016-01-26,50.524234771728516
2016-01-27,48.79962158203125
2016-01-28,48.41246032714844
2016-01-29,50.876197814941406
2016-02-01,50.90259552001953
2016-02-02,48.70283508300781
2016-02-03,47.426971435546875
2016-02-04,47.347774505615234
2016-02-05,47.56775665283203
2016-02-08,44.989627838134766
2016-02-09,45.068824768066406
2016-02-10,46.080711364746094
2016-02-11,43.96014404296875
2016-02-12,45.148014068603516
2016-02-15,46.96942138671875
2016-02-16,47.321380615234375
2016-02-17,48.43885803222656
2016-02-18,49.14278793334961
2016-02-19,48.61484146118164
2016-02-22,49.406761169433594
2016-02-23,48.75563049316406
2016-02-24,48.350868225097656
2016-02-25,50.48023986816406
2016-02-26,50.603424072265625
2016-02-29,52.60082244873047
2016-03-01,53.49832534790039
2016-03-02,53.269554138183594
2016-03-03,53.47193145751953
2016-03-04,54.642208099365234
2016-03-07,54.09666061401367
2016-03-08,53.33114242553711
2016-03-09,53.3575325012207
2016-03-10,51.24576950073242
2016-03-11,52.908790588378906
2016-03-14,53.1551628112793
2016-03-15,53.0495719909668
2016-03-16,53.4807243347168
2016-03-17,52.38084030151367
2016-03-18,53.32234191894531
2016-03-21,53.5687141418457
2016-03-22,53.89427947998047
2016-03-23,53.96467590332031
2016-03-24,52.59202575683594
2016-03-29,52.83839797973633
2016-03-30,52.75920104980469
2016-03-31,51.342552185058594
2016-04-01,50.1370849609375
2016-04-04,50.436248779296875
2016-04-05,49.65312576293945
2016-04-06,49.67952346801758
2016-04-07,49.925907135009766
2016-04-08,50.603424072265625
2016-04-11,49.582740783691406
2016-04-12,49.336368560791016
2016-04-13,50.69142150878906
2016-04-14,50.04029083251953
2016-04-15,49.785118103027344
2016-04-18,50.01389694213867
2016-04-19,50.48904037475586
2016-04-20,50.55943298339844
2016-04-21,51.19297409057617
2016-04-22,51.184165954589844
2016-04-25,51.59772491455078
2016-04-26,51.23696517944336
2016-04-27,51.43933868408203
2016-04-28,49.07239532470703
2016-04-29,48.05170440673828
2016-05-02,48.898983001708984
2016-05-03,48.277042388916016
2016-05-04,47.99761962890625
2016-05-05,48.691673278808594
2016-05-06,48.700679779052734
2016-05-09,49.01615905761719
2016-05-10,50.07075119018555
2016-05-11,50.01667022705078
2016-05-12,49.782325744628906
2016-05-13,49.70119857788086
2016-05-16,49.457828521728516
2016-05-17,48.83588790893555
2016-05-18,47.96156692504883
2016-05-19,48.069732666015625
2016-05-20,49.04319381713867
2016-05-23,49.160377502441406
2016-05-24,50.47637176513672
2016-05-25,50.539466857910156
2016-05-26,50.47637176513672
2016-05-27,50.49440002441406
2016-05-30,50.74677658081055
2016-05-31,50.49440002441406
2016-06-01,50.42228317260742
2016-06-02,49.84541320800781
2016-06-03,48.0877571105957
2016-06-06,47.79932403564453
2016-06-07,48.23197555541992
2016-06-08,48.32210922241211
2016-06-09,48.13282775878906
2016-06-10,47.46581268310547
2016-06-13,46.212913513183594
2016-06-14,45.95152282714844
2016-06-15,46.57346725463867
2016-06-16,45.509849548339844
2016-06-17,45.81631851196289
2016-06-20,48.05170440673828
2016-06-21,48.998130798339844
2016-06-22,49.07925796508789
2016-06-23,50.052730560302734
2016-06-24,46.97006607055664
2016-06-27,44.99607849121094
2016-06-28,46.068702697753906
2016-06-29,46.80781555175781
2016-06-30,46.62754440307617
2016-07-01,46.40220642089844
2016-07-04,46.2309455871582
2016-07-05,44.860877990722656
2016-07-06,43.6890983581543
2016-07-07,44.21189498901367
2016-07-08,44.19386672973633
2016-07-11,45.24846267700195
2016-07-12,47.06019592285156
2016-07-13,47.88044357299805
2016-07-14,48.11479949951172
2016-07-15,47.42074966430664
2016-07-18,47.051185607910156
2016-07-19,47.11427688598633
2016-07-20,47.700172424316406
2016-07-21,46.87992858886719
2016-07-22,46.33009719848633
2016-07-25,46.041656494140625
2016-07-26,46.60050964355469
2016-07-27,48.67364501953125
2016-07-28,48.28606033325195
2016-07-29,47.43877410888672
2016-08-01,47.096256256103516
2016-08-02,46.20389938354492
2016-08-03,45.482810974121094
2016-08-04,45.60900115966797
2016-08-05,45.969547271728516
2016-08-08,45.37464904785156
2016-08-09,46.059688568115234
2016-08-10,46.14982223510742
2016-08-11,46.7266960144043
2016-08-12,46.897953033447266
2016-08-15,47.123294830322266
2016-08-16,46.41122055053711
2016-08-17,45.690128326416016
2016-08-18,45.06818771362305
2016-08-19,44.941993713378906
2016-08-22,45.045654296875
2016-08-23,45.60900115966797
2016-08-24,46.158836364746094
2016-08-25,45.56393814086914
2016-08-26,46.00560760498047
2016-08-29,46.239952087402344
2016-08-30,46.366146087646484
2016-08-31,47.1323127746582
2016-09-01,46.7357063293457
2016-09-02,47.943538665771484
2016-09-05,48.54745101928711
2016-09-06,49.034183502197266
2016-09-07,49.34966278076172
2016-09-08,50.02568817138672
2016-09-09,50.14286422729492
2016-09-12,49.12432098388672
2016-09-13,48.51139450073242
2016-09-14,47.82636260986328
2016-09-15,47.60102462768555
2016-09-16,47.393707275390625
2016-09-19,47.61003112792969
2016-09-20,47.294559478759766
2016-09-21,47.4567985534668
2016-09-22,48.421260833740234
2016-09-23,48.502384185791016
2016-09-26,47.312583923339844
2016-09-27,46.997108459472656
2016-09-28,47.51087951660156
2016-09-29,48.042686462402344
2016-09-30,48.529422760009766
2016-10-03,48.43928527832031
2016-10-04,49.439796447753906
2016-10-05,49.647117614746094
2016-10-06,49.06122589111328
2016-10-07,48.52041244506836
2016-10-10,48.971092224121094
2016-10-11,47.79932403564453
2016-10-12,47.30356979370117
2016-10-13,47.24948501586914
2016-10-14,47.4117317199707
2016-10-17,47.51087951660156
2016-10-18,48.34013748168945
2016-10-19,48.79082107543945
2016-10-20,48.9170036315918
2016-10-21,48.90799331665039
2016-10-24,49.42177200317383
2016-10-25,48.123809814453125
2016-10-26,49.93555450439453
2016-10-27,49.980621337890625
2016-10-28,49.57500457763672
2016-10-31,48.8088493347168
2016-11-01,48.06071090698242
2016-11-02,47.4027214050293
2016-11-03,46.943023681640625
2016-11-04,46.79880142211914
2016-11-07,47.9074821472168
2016-11-08,47.61003112792969
2016-11-09,48.90799331665039
2016-11-10,49.89048385620117
2016-11-11,49.35867691040039
2016-11-14,50.80987548828125
2016-11-15,50.90001678466797
2016-11-16,49.412757873535156
2016-11-17,50.052730560302734
2016-11-18,49.79133224487305
2016-11-21,51.990657806396484
2016-11-22,52.639644622802734
2016-11-23,53.88352584838867
2016-11-24,54.117881774902344
2016-11-25,54.36124801635742
2016-11-28,54.12689208984375
2016-11-29,54.46941375732422
2016-11-30,54.3251953125
2016-12-01,54.12689208984375
2016-12-02,53.17144775390625
2016-12-05,53.97365951538086
2016-12-06,53.5410041809082
2016-12-07,52.8018913269043
2016-12-08,53.468894958496094
2016-12-09,53.7032585144043
2016-12-12,54.4874382019043
2016-12-13,56.65071105957031
2016-12-14,56.24509811401367
2016-12-15,57.77741622924805
2016-12-16,57.849525451660156
2016-12-19,57.011260986328125
2016-12-20,57.543060302734375
2016-12-21,56.78591537475586
2016-12-22,56.533538818359375
2016-12-23,56.69578170776367
2016-12-27,56.71380615234375
2016-12-28,56.533538818359375
2016-12-29,56.209041595458984
2016-12-30,56.64169692993164
2017-01-02,56.62367248535156
2017-01-03,57.236602783203125
2017-01-04,57.146461486816406
2017-01-05,58.22809982299805
2017-01-06,58.71483612060547
2017-01-09,58.841026306152344
2017-01-10,58.76891326904297
2017-01-11,59.003265380859375
2017-01-12,58.30922317504883
2017-01-13,59.1655158996582
2017-01-16,58.750885009765625
2017-01-17,58.90412139892578
2017-01-18,58.444419860839844
2017-01-19,59.02130126953125
2017-01-20,58.89510726928711
2017-01-23,58.994258880615234
2017-01-24,59.09340286254883
2017-01-25,58.94017791748047
2017-01-26,58.50752639770508
2017-01-27,58.29119110107422
2017-01-30,57.04730987548828
2017-01-31,56.56958770751953
2017-02-01,56.87605285644531
2017-02-02,56.64169692993164
2017-02-03,56.839996337890625
2017-02-06,56.88506317138672
2017-02-07,56.67775344848633
2017-02-08,56.57860565185547
2017-02-09,57.68728256225586
2017-02-10,58.03881072998047
2017-02-13,59.35479736328125
2017-02-14,59.679298400878906
2017-02-15,59.7784423828125
2017-02-16,59.28268814086914
2017-02-17,58.94919204711914
2017-02-20,59.967735290527344
2017-02-21,60.60769271850586
2017-02-22,60.12095642089844
2017-02-23,62.239173889160156
2017-02-24,61.608211517333984
2017-02-27,61.608211517333984
2017-02-28,62.4825325012207
2017-03-01,64.10499572753906
2017-03-02,64.6277847290039
2017-03-03,64.1500473022461
2017-03-06,64.04190063476562
2017-03-07,63.2667236328125
2017-03-08,63.519100189208984
2017-03-09,63.14954376220703
2017-03-10,63.14954376220703
2017-03-13,63.05039978027344
2017-03-14,63.275733947753906
2017-03-15,63.483055114746094
2017-03-16,63.419952392578125
2017-03-17,63.1044807434082
2017-03-20,63.63628005981445
2017-03-21,62.74392318725586
2017-03-22,62.10396194458008
2017-03-23,62.96025466918945
2017-03-24,63.11349105834961
2017-03-27,62.49155807495117
2017-03-28,63.84359359741211
2017-03-29,64.55567169189453
2017-03-30,64.57369995117188
2017-03-31,64.29428100585938
2017-04-03,64.32131958007812
2017-04-04,64.73595428466797
2017-04-05,64.51060485839844
2017-04-06,65.36689758300781
2017-04-07,65.34886932373047
2017-04-10,64.07794952392578
2017-04-11,64.26724243164062
2017-04-12,64.83509826660156
2017-04-13,64.29428100585938
2017-04-18,63.880836486816406
2017-04-19,64.25753021240234
2017-04-20,66.39822387695312
2017-04-21,65.75509643554688
2017-04-24,67.9509048461914
2017-04-25,68.07953643798828
2017-04-26,68.07034301757812
2017-04-27,68.90641021728516
2017-04-28,68.19896697998047
2017-05-02,68.58485412597656
2017-05-03,67.91414642333984
2017-05-04,68.93397521972656
2017-05-05,69.71491241455078
2017-05-08,69.28311157226562
2017-05-09,69.36578369140625
2017-05-10,69.12690734863281
2017-05-11,67.9876708984375
2017-05-12,68.4102783203125
2017-05-15,68.2357177734375
2017-05-16,68.16222381591797
2017-05-17,66.82084655761719
2017-05-18,67.27103424072266
2017-05-19,67.76716613769531
2017-05-22,66.7289810180664
2017-05-23,66.52684783935547
2017-05-24,66.5360336303711
2017-05-25,67.16078186035156
2017-05-26,67.89579010009766
2017-05-29,67.73041534423828
2017-05-30,67.31696319580078
2017-05-31,67.13322448730469
2017-06-01,69.11773681640625
2017-06-02,69.4576644897461
2017-06-05,68.68590545654297
2017-06-06,68.63078308105469
2017-06-07,67.50072479248047
2017-06-08,67.75797271728516
2017-06-09,69.28311157226562
2017-06-12,68.2357177734375
2017-06-13,68.53890991210938
2017-06-14,69.02584838867188
2017-06-15,67.32615661621094
2017-06-16,68.84210968017578
2017-06-19,70.19266510009766
2017-06-20,69.77922821044922
2017-06-21,69.13610076904297
2017-06-22,68.94316101074219
2017-06-23,69.5495376586914
2017-06-26,69.77922821044922
2017-06-27,68.42867279052734
2017-06-28,67.80390930175781
2017-06-29,66.35227966308594
2017-06-30,66.15016174316406
2017-07-03,67.16078186035156
2017-07-04,67.16078186035156
2017-07-05,67.90497589111328
2017-07-06,68.10708618164062
2017-07-07,68.07953643798828
2017-07-10,68.31841278076172
2017-07-11,68.39190673828125
2017-07-12,68.57565307617188
2017-07-13,68.90641021728516
2017-07-14,68.50215148925781
2017-07-17,67.65690612792969
2017-07-18,66.57278442382812
2017-07-19,67.70285034179688
2017-07-20,66.48091125488281
2017-07-21,65.57135009765625
2017-07-24,65.81022644042969
2017-07-25,66.7289810180664
2017-07-26,68.58485412597656
2017-07-27,66.39822387695312
2017-07-28,66.49928283691406
2017-07-31,64.86390686035156
2017-08-01,66.17772674560547
2017-08-02,65.2406005859375
2017-08-03,65.48866271972656
2017-08-04,67.36289978027344
2017-08-07,66.54522705078125
2017-08-08,66.25122833251953
2017-08-09,65.68159484863281
2017-08-10,65.23141479492188
2017-08-11,65.00171661376953
2017-08-14,65.89291381835938
2017-08-15,66.4625244140625
2017-08-16,66.95865631103516
2017-08-17,66.32472229003906
2017-08-18,65.69078063964844
2017-08-21,65.08439636230469
2017-08-22,65.46110534667969
2017-08-23,65.05683898925781
2017-08-24,64.65259552001953
2017-08-25,65.102783203125
2017-08-28,64.46884155273438
2017-08-29,63.13665008544922
2017-08-30,64.13809204101562
2017-08-31,64.87309265136719
2017-09-01,65.50703430175781
2017-09-04,65.3140869140625
2017-09-05,65.45191192626953
2017-09-06,65.60809326171875
2017-09-07,64.70771789550781
2017-09-08,64.77202606201172
2017-09-11,65.06603240966797
2017-09-12,64.92822265625
2017-09-13,65.18547058105469
2017-09-14,65.30490112304688
2017-09-15,66.15016174316406
2017-09-18,67.62015533447266
2017-09-19,67.9876708984375
2017-09-20,68.52970886230469
2017-09-21,71.25841522216797
2017-09-22,71.05628204345703
2017-09-25,71.51566314697266
2017-09-26,72.3792953491211
2017-09-27,73.84011840820312
2017-09-28,73.50017547607422
2017-09-29,73.87686157226562
2017-10-02,74.05142211914062
2017-10-03,75.00692749023438
2017-10-04,75.46630096435547
2017-10-05,75.1539306640625
2017-10-06,74.66698455810547
2017-10-09,72.98567962646484
2017-10-10,72.4344253540039
2017-10-11,71.65347290039062
2017-10-12,71.80967712402344
2017-10-13,70.92766571044922
2017-10-16,70.8082275390625
2017-10-17,74.22598266601562
2017-10-18,74.54754638671875
2017-10-19,74.16166687011719
2017-10-20,74.16166687011719
2017-10-23,74.68535614013672
2017-10-24,76.48612213134766
2017-10-25,76.68824768066406
2017-10-26,78.83811950683594
2017-10-27,79.52719116210938
2017-10-30,77.82749938964844
2017-10-31,80.6205062866211
2017-11-01,80.28056335449219
2017-11-02,79.3893814086914
2017-11-03,80.0876235961914
2017-11-06,79.58231353759766
2017-11-07,79.38018798828125
2017-11-08,78.51656341552734
2017-11-09,77.23949432373047
2017-11-10,76.91793060302734
2017-11-13,76.48612213134766
2017-11-14,76.75255584716797
2017-11-15,78.55331420898438
2017-11-16,78.54412078857422
2017-11-17,77.98368072509766
2017-11-20,78.2776870727539
2017-11-21,79.03105926513672
2017-11-22,78.39712524414062
2017-11-23,78.91163635253906
2017-11-24,78.82894134521484
2017-11-27,78.7278823852539
2017-11-28,79.77525329589844
2017-11-29,80.19786834716797
2017-11-30,80.19786834716797
2017-12-01,78.37875366210938
2017-12-04,80.73075103759766
2017-12-05,81.37387084960938
2017-12-06,81.64031219482422
2017-12-07,80.86856079101562
2017-12-08,80.63887023925781
2017-12-11,78.94837951660156
2017-12-12,80.14275360107422
2017-12-13,79.24237823486328
2017-12-14,78.40631103515625
2017-12-15,78.32362365722656
2017-12-18,79.49962615966797
2017-12-19,78.70950317382812
2017-12-20,77.91019439697266
2017-12-21,78.02043914794922
2017-12-22,77.68049621582031
2017-12-27,78.31443786621094
2017-12-28,77.08330535888672
2017-12-29,76.25642395019531
2018-01-02,76.02674102783203
2018-01-03,77.28543853759766
2018-01-04,78.84732055664062
2018-01-05,78.64518737792969
2018-01-08,79.58231353759766
2018-01-09,79.82118225097656
2018-01-10,82.93576049804688
2018-01-11,82.70606994628906
2018-01-12,83.0551986694336
2018-01-15,82.68769836425781
2018-01-16,82.6601333618164
2018-01-17,82.44882202148438
2018-01-18,83.0551986694336
2018-01-19,85.25102233886719
2018-01-22,85.67364501953125
2018-01-23,84.61707305908203
2018-01-24,83.14707946777344
2018-01-25,80.85018920898438
2018-01-26,82.28343963623047
2018-01-29,83.07356262207031
2018-01-30,82.50394439697266
2018-01-31,84.98458862304688
2018-02-01,83.76263427734375
2018-02-02,80.82262420654297
2018-02-05,79.56394958496094
2018-02-06,78.1031265258789
2018-02-07,81.21769714355469
2018-02-08,78.56250762939453
2018-02-09,76.75255584716797
2018-02-12,75.8154296875
2018-02-13,76.39424896240234
2018-02-14,77.33136749267578
2018-02-15,85.27857971191406
2018-02-16,87.76838684082031
2018-02-19,87.1803970336914
2018-02-20,89.1097640991211
2018-02-21,89.725341796875
2018-02-22,89.7620849609375
2018-02-23,90.31334686279297
2018-02-26,90.90135192871094
2018-02-27,90.69002532958984
2018-02-28,90.35009765625
2018-03-01,89.2108383178711
2018-03-02,86.31675720214844
2018-03-05,87.97052001953125
2018-03-06,88.31046295166016
2018-03-07,87.94295501708984
2018-03-08,89.20164489746094
2018-03-09,90.34090423583984
2018-03-12,88.08078002929688
2018-03-13,87.88783264160156
2018-03-14,87.51114654541016
2018-03-15,88.97195434570312
2018-03-16,88.20021057128906
2018-03-19,86.75775909423828
2018-03-20,88.59527587890625
2018-03-21,87.7500228881836
2018-03-22,86.94152069091797
2018-03-23,85.37045288085938
2018-03-26,85.33370208740234
2018-03-27,87.37332153320312
2018-03-28,86.34432983398438
2018-03-29,86.17894744873047
2018-04-03,85.99520874023438
2018-04-04,85.2693862915039
2018-04-05,87.16202545166016
2018-04-06,86.7302017211914
2018-04-09,86.7302017211914
2018-04-10,87.66732788085938
2018-04-11,84.9202651977539
2018-04-12,85.40719604492188
2018-04-13,84.06582641601562
2018-04-16,84.42076110839844
2018-04-17,86.94274139404297
2018-04-18,88.36251831054688
2018-04-19,88.02625274658203
2018-04-20,87.96086120605469
2018-04-23,89.81966400146484
2018-04-24,90.33338928222656
2018-04-25,88.70812225341797
2018-04-26,89.20317840576172
2018-04-27,90.53887939453125
2018-04-30,90.9779052734375
2018-05-02,91.60372161865234
2018-05-03,91.5943832397461
2018-05-04,92.18284606933594
2018-05-07,93.79877471923828
2018-05-08,93.63064575195312
2018-05-09,92.62185668945312
2018-05-10,93.06086730957031
2018-05-11,92.8927230834961
2018-05-14,90.67900085449219
2018-05-15,89.90373229980469
2018-05-16,90.03449249267578
2018-05-17,91.51966094970703
2018-05-18,91.38888549804688
2018-05-21,94.17240142822266
2018-05-22,94.02294921875
2018-05-23,92.43505096435547
2018-05-24,91.86526489257812
2018-05-25,91.7344970703125
2018-05-28,90.79109191894531
2018-05-29,90.90316772460938
2018-05-30,90.35208892822266
2018-05-31,90.89382934570312
2018-06-01,92.8366928100586
2018-06-04,92.9954833984375
2018-06-05,92.45372772216797
2018-06-06,93.4064712524414
2018-06-07,93.07955169677734
2018-06-08,94.24712371826172
2018-06-11,94.24712371826172
2018-06-12,93.85482788085938
2018-06-13,93.5746078491211
2018-06-14,97.66580200195312
2018-06-15,96.76910400390625
2018-06-18,95.18119049072266
2018-06-19,93.72405242919922
2018-06-20,93.29438781738281
2018-06-21,92.08944702148438
2018-06-22,94.00426483154297
2018-06-25,90.4735107421875
2018-06-26,90.11856079101562
2018-06-27,92.56581115722656
2018-06-28,91.65042877197266
2018-06-29,93.64933013916016
2018-07-02,91.26746368408203
2018-07-03,91.31417083740234
2018-07-04,91.53834533691406
2018-07-05,91.29547882080078
2018-07-06,92.00537109375
2018-07-09,92.84602355957031
2018-07-10,96.5262451171875
2018-07-11,96.33942413330078
2018-07-12,98.20756530761719
2018-07-13,100.31855010986328
2018-07-16,99.88888549804688
2018-07-17,100.56140899658203
2018-07-18,100.1317367553711
2018-07-19,100.0196533203125
2018-07-20,98.78668975830078
2018-07-23,98.4690933227539
2018-07-24,98.99217987060547
2018-07-25,97.98339080810547
2018-07-26,102.39218139648438
2018-07-27,101.99986267089844
2018-07-30,100.0196533203125
2018-07-31,99.01085662841797
2018-08-01,99.57129669189453
2018-08-02,99.45921325683594
2018-08-03,100.65481567382812
2018-08-06,100.71084594726562
2018-08-07,101.81304931640625
2018-08-08,100.78557586669922
2018-08-09,101.49547576904297
2018-08-10,100.4306411743164
2018-08-13,100.9723892211914
2018-08-14,100.87899017333984
2018-08-15,98.28228759765625
2018-08-16,100.4679946899414
2018-08-17,100.61744689941406
2018-08-20,100.76689147949219
2018-08-21,100.37459564208984
2018-08-22,100.24382781982422
2018-08-23,100.63612365722656
2018-08-24,100.41195678710938
2018-08-27,100.87899017333984
2018-08-28,101.77568817138672
2018-08-29,102.80314636230469
2018-08-30,101.79437255859375
2018-08-31,99.25371551513672
2018-09-03,100.41195678710938
2018-09-04,98.22624969482422
2018-09-05,96.20866394042969
2018-09-06,97.40426635742188
2018-09-07,97.9273452758789
2018-09-10,97.88997650146484
2018-09-11,99.72075653076172
2018-09-12,99.66471099853516
2018-09-13,98.67459106445312
2018-09-14,99.19766998291016
2018-09-17,99.29107666015625
2018-09-18,98.020751953125
2018-09-19,99.34712219238281
2018-09-20,99.44053649902344
2018-09-21,99.75811004638672
2018-09-24,98.99217987060547
2018-09-25,98.15151977539062
2018-09-26,101.32733917236328
2018-09-27,101.71965026855469
2018-09-28,101.047119140625
2018-10-01,100.31855010986328
2018-10-02,98.71195220947266
2018-10-03,100.00096130371094
2018-10-04,98.31964874267578
2018-10-05,97.14273071289062
2018-10-08,96.78779602050781
2018-10-09,95.74162292480469
2018-10-10,92.46306610107422
2018-10-11,90.91251373291016
2018-10-12,93.64933013916016
2018-10-15,91.36087036132812
2018-10-16,95.0130615234375
2018-10-17,94.20977020263672
2018-10-18,92.761962890625
2018-10-19,91.49163055419922
2018-10-22,89.95976257324219
2018-10-23,87.9328384399414
2018-10-24,89.02570343017578
2018-10-25,91.48229217529297
2018-10-26,89.8103256225586
2018-10-29,89.51142883300781
2018-10-30,87.70866394042969
2018-10-31,91.26746368408203
2018-11-01,90.13723754882812
2018-11-02,89.30592346191406
2018-11-05,89.0910873413086
2018-11-06,89.53009796142578
2018-11-07,89.7542724609375
2018-11-08,89.3432846069336
2018-11-09,88.43724822998047
2018-11-12,88.16636657714844
2018-11-13,90.06251525878906
2018-11-14,89.231201171875
2018-11-15,87.67131042480469
2018-11-16,86.76526641845703
2018-11-19,86.46636962890625
2018-11-20,85.06526947021484
2018-11-21,87.02681732177734
2018-11-22,86.24219512939453
2018-11-23,87.25099182128906
2018-11-26,87.40977478027344
2018-11-27,87.52186584472656
2018-11-28,87.33505249023438
2018-11-29,88.60537719726562
2018-11-30,88.3812026977539
2018-12-03,89.38998413085938
2018-12-04,88.05426788330078
2018-12-05,86.2235107421875
2018-12-06,82.79550170898438
2018-12-07,83.1971435546875
2018-12-10,81.7213134765625
2018-12-11,82.75812530517578
2018-12-12,85.4482421875
2018-12-13,84.03780364990234
2018-12-14,82.82351684570312
2018-12-17,81.87077331542969
2018-12-18,82.80484008789062
2018-12-19,81.450439453125
2018-12-20,77.83561706542969
2018-12-21,77.62077331542969
2018-12-24,76.24769592285156
2018-12-27,76.68670654296875
2018-12-28,78.23725891113281
2018-12-31,78.424072265625
2019-01-02,78.62022399902344
2019-01-03,75.85539245605469
2019-01-04,79.5075912475586
2019-01-07,78.05044555664062
2019-01-08,80.93671417236328
2019-01-09,83.76692199707031
2019-01-10,83.70153045654297
2019-01-11,82.5526351928711
2019-01-14,83.98176574707031
2019-01-15,86.2235107421875
2019-01-16,86.4383544921875
2019-01-17,85.70977783203125
2019-01-18,87.4844970703125
2019-01-21,88.26911163330078
2019-01-22,88.50262451171875
2019-01-23,87.62460327148438
2019-01-24,89.5954818725586
2019-01-25,90.14659118652344
2019-01-28,89.1284408569336
2019-01-29,89.71691131591797
2019-01-30,92.47240447998047
2019-01-31,93.6119613647461
2019-02-01,94.45262145996094
2019-02-04,94.71415710449219
2019-02-05,95.27459716796875
2019-02-06,95.34932708740234
2019-02-07,93.2476806640625
2019-02-08,93.35043334960938
2019-02-11,95.27459716796875
2019-02-12,96.00316619873047
2019-02-13,97.49767303466797
2019-02-14,100.1130599975586
2019-02-15,103.6624984741211
2019-02-18,103.92404174804688
2019-02-19,103.81195068359375
2019-02-20,103.79327392578125
2019-02-21,104.01744842529297
2019-02-22,106.20316314697266
2019-02-25,105.86688995361328
2019-02-26,105.66140747070312
2019-02-27,105.9789810180664
2019-02-28,106.10975646972656
2019-03-01,106.38997650146484
2019-03-04,106.50205993652344
2019-03-05,105.77348327636719
2019-03-06,106.22183227539062
2019-03-07,105.30644989013672
2019-03-08,104.1668930053711
2019-03-11,105.51194763183594
2019-03-12,107.02513122558594
2019-03-13,109.17347717285156
2019-03-14,109.28556823730469
2019-03-15,109.92073822021484
2019-03-18,110.21963500976562
2019-03-19,111.15369415283203
2019-03-20,110.08885955810547
2019-03-21,110.74271392822266
2019-03-22,107.04381561279297
2019-03-25,106.52074432373047
2019-03-26,108.66908264160156
2019-03-27,107.86579132080078
2019-03-28,108.5943603515625
2019-03-29,110.12622833251953
2019-04-01,109.9954605102539
2019-04-02,109.49105834960938
2019-04-03,110.72402954101562
2019-04-04,110.05149841308594
2019-04-05,110.85479736328125
2019-04-08,112.77897644042969
2019-04-09,110.6866683959961
2019-04-10,108.81853485107422
2019-04-11,109.75260162353516
2019-04-12,110.78007507324219
2019-04-15,111.05477142333984
