Date,UNIONBANK.NS
2016-11-18,135.6797332763672
2016-11-21,128.46824645996094
2016-11-22,130.4546356201172
2016-11-23,128.7705078125
2016-11-24,130.84329223632812
2016-11-25,132.18194580078125
2016-11-28,129.5909881591797
2016-11-29,128.9000701904297
2016-11-30,131.23190307617188
2016-12-01,127.56139373779297
2016-12-02,122.55221557617188
2016-12-05,124.88408660888672
2016-12-06,123.67496490478516
2016-12-07,122.0340347290039
2016-12-08,122.37948608398438
2016-12-09,124.58179473876953
2016-12-12,122.29312133789062
2016-12-13,122.98403930664062
2016-12-14,120.60899353027344
2016-12-15,120.09081268310547
2016-12-16,118.44986724853516
2016-12-19,115.3407211303711
2016-12-20,111.71338653564453
2016-12-21,110.63381958007812
2016-12-22,109.03606414794922
2016-12-23,109.29515838623047
2016-12-26,105.19281005859375
2016-12-27,107.09284973144531
2016-12-28,107.22239685058594
2016-12-29,105.32234954833984
2016-12-30,106.3155517578125
2017-01-02,108.43150329589844
2017-01-03,109.03606414794922
2017-01-04,108.43150329589844
2017-01-05,110.4610824584961
2017-01-06,111.54064178466797
2017-01-09,110.24517059326172
2017-01-10,113.35431671142578
2017-01-11,121.0840072631836
2017-01-12,117.8021240234375
2017-01-13,119.78852081298828
2017-01-16,118.92486572265625
2017-01-17,119.61579895019531
2017-01-18,120.00444030761719
2017-01-19,120.99764251708984
2017-01-20,117.19756317138672
2017-01-23,119.14078521728516
2017-01-24,119.9180908203125
2017-01-25,122.7249526977539
2017-01-27,123.54541778564453
2017-01-30,128.20913696289062
2017-01-31,124.53861236572266
2017-02-01,131.18873596191406
2017-02-02,130.9296417236328
2017-02-03,144.4889678955078
2017-02-06,145.00717163085938
2017-02-07,145.3957977294922
2017-02-08,143.8412322998047
2017-02-09,132.91603088378906
2017-02-10,129.72052001953125
2017-02-13,126.13636779785156
2017-02-14,125.35907745361328
2017-02-15,122.16355895996094
2017-02-16,122.3363037109375
2017-02-17,122.3363037109375
2017-02-20,122.29312133789062
2017-02-21,125.35907745361328
2017-02-22,127.08638763427734
2017-02-23,124.58179473876953
2017-02-27,125.18634796142578
2017-02-28,126.87047576904297
2017-03-01,128.46824645996094
2017-03-02,126.04999542236328
2017-03-03,124.7545166015625
2017-03-06,127.17276000976562
2017-03-07,128.33868408203125
2017-03-08,126.6977310180664
2017-03-09,126.1795654296875
2017-03-10,125.87727355957031
2017-03-14,129.5478057861328
2017-03-15,130.2819061279297
2017-03-16,134.64332580566406
2017-03-17,132.87286376953125
2017-03-20,136.28428649902344
2017-03-21,131.7501220703125
2017-03-22,127.38865661621094
2017-03-23,129.11598205566406
2017-03-24,133.47743225097656
2017-03-27,134.1251678466797
2017-03-28,134.5137939453125
2017-03-29,134.7729034423828
2017-03-30,133.95242309570312
2017-03-31,134.64332580566406
2017-04-03,134.0819549560547
2017-04-05,136.32748413085938
2017-04-06,133.77967834472656
2017-04-07,131.1023712158203
2017-04-10,134.29786682128906
2017-04-11,137.36386108398438
2017-04-12,135.29107666015625
2017-04-13,133.95242309570312
2017-04-17,132.91603088378906
2017-04-18,132.0092010498047
2017-04-19,129.7637176513672
2017-04-20,133.650146484375
2017-04-21,135.6365509033203
2017-04-24,137.7524871826172
2017-04-25,140.7752685546875
2017-04-26,139.52297973632812
2017-04-27,137.9252166748047
2017-04-28,148.02993774414062
2017-05-02,147.16629028320312
2017-05-03,154.16188049316406
2017-05-04,164.52569580078125
2017-05-05,161.157470703125
2017-05-08,162.0642852783203
2017-05-09,154.55050659179688
2017-05-10,152.6072998046875
2017-05-11,153.6436767578125
2017-05-12,150.707275390625
2017-05-15,150.10272216796875
2017-05-16,155.88917541503906
2017-05-17,155.37098693847656
2017-05-18,151.91636657714844
2017-05-19,150.79364013671875
2017-05-22,145.22308349609375
2017-05-23,141.4661865234375
2017-05-24,139.0479736328125
2017-05-25,141.8980255126953
2017-05-26,139.17750549316406
2017-05-29,132.39785766601562
2017-05-30,134.5137939453125
2017-05-31,134.29786682128906
2017-06-01,136.19790649414062
2017-06-02,138.31385803222656
2017-06-05,138.4002227783203
2017-06-06,136.11155700683594
2017-06-07,137.62294006347656
2017-06-08,135.93881225585938
2017-06-09,136.41383361816406
2017-06-12,130.58416748046875
2017-06-13,129.93643188476562
2017-06-14,133.5637664794922
2017-06-15,132.22512817382812
2017-06-16,130.9296417236328
2017-06-19,131.1023712158203
2017-06-20,130.88645935058594
2017-06-21,130.71372985839844
2017-06-22,130.10916137695312
2017-06-23,126.4818344116211
2017-06-27,123.07040405273438
2017-06-28,126.04999542236328
2017-06-29,125.48863220214844
2017-06-30,127.30229949951172
2017-07-03,129.85006713867188
2017-07-04,126.43863677978516
2017-07-05,128.98641967773438
2017-07-06,132.0092010498047
2017-07-07,130.4114532470703
2017-07-10,135.4638214111328
2017-07-11,131.62054443359375
2017-07-12,133.21832275390625
2017-07-13,133.73651123046875
2017-07-14,133.95242309570312
2017-07-17,134.341064453125
2017-07-18,134.4274139404297
2017-07-19,134.9024200439453
2017-07-20,132.70010375976562
2017-07-21,133.69334411621094
2017-07-24,135.8524627685547
2017-07-25,139.2638702392578
2017-07-26,137.79566955566406
2017-07-27,133.77967834472656
2017-07-28,135.59335327148438
2017-07-31,136.5001983642578
2017-08-01,133.1751251220703
2017-08-02,129.5909881591797
2017-08-03,124.02043151855469
2017-08-04,125.31591033935547
2017-08-07,126.39546966552734
2017-08-08,122.98403930664062
2017-08-09,122.29312133789062
2017-08-10,116.11801147460938
2017-08-11,109.94290161132812
2017-08-14,110.76336669921875
2017-08-16,115.08162689208984
2017-08-17,115.21116638183594
2017-08-18,114.04524230957031
2017-08-21,113.13841247558594
2017-08-22,111.367919921875
2017-08-23,115.90208435058594
2017-08-24,117.49984741210938
2017-08-28,118.01803588867188
2017-08-29,116.3770980834961
2017-08-30,117.93168640136719
2017-08-31,117.71576690673828
2017-09-01,119.87488555908203
2017-09-04,117.37030029296875
2017-09-05,118.92486572265625
2017-09-06,115.68617248535156
2017-09-07,115.42707824707031
2017-09-08,113.35431671142578
2017-09-11,114.95207977294922
2017-09-12,116.16119384765625
2017-09-13,117.67257690429688
2017-09-14,118.83850860595703
2017-09-15,118.62261199951172
2017-09-18,118.62261199951172
2017-09-19,118.27714538574219
2017-09-20,119.96125793457031
2017-09-21,117.32711791992188
2017-09-22,112.18838500976562
2017-09-25,112.36112976074219
2017-09-26,113.05203247070312
2017-09-27,109.20879364013672
2017-09-28,110.84973907470703
2017-09-29,109.38153076171875
2017-10-03,109.42469787597656
2017-10-04,108.86333465576172
2017-10-05,108.7769546508789
2017-10-06,112.23157501220703
2017-10-09,113.69977569580078
2017-10-10,113.61341857910156
2017-10-11,108.7337875366211
2017-10-12,109.51107025146484
2017-10-13,110.24517059326172
2017-10-16,109.98607635498047
2017-10-17,110.41790008544922
2017-10-18,108.94969177246094
2017-10-19,108.69059753417969
2017-10-23,109.38153076171875
2017-10-24,113.4838638305664
2017-10-25,152.2618408203125
2017-10-26,160.98472595214844
2017-10-27,151.65728759765625
2017-10-30,159.12786865234375
2017-10-31,152.39138793945312
2017-11-01,155.1550750732422
2017-11-02,147.72767639160156
2017-11-03,149.8436279296875
2017-11-06,152.47776794433594
2017-11-07,143.40940856933594
2017-11-08,140.68890380859375
2017-11-09,143.92759704589844
2017-11-10,144.53216552734375
2017-11-13,144.92080688476562
2017-11-14,141.8980255126953
2017-11-15,142.28665161132812
2017-11-16,149.8436279296875
2017-11-17,147.3822021484375
2017-11-20,147.33901977539062
2017-11-21,145.22308349609375
2017-11-22,146.6912841796875
2017-11-23,144.05714416503906
2017-11-24,144.4889678955078
2017-11-27,145.17990112304688
2017-11-28,142.6321258544922
2017-11-29,141.4661865234375
2017-11-30,141.7252960205078
2017-12-01,136.45700073242188
2017-12-04,137.36386108398438
2017-12-05,139.17750549316406
2017-12-06,133.99559020996094
2017-12-07,136.11155700683594
2017-12-08,134.5137939453125
2017-12-11,133.5637664794922
2017-12-12,130.19554138183594
2017-12-13,127.30229949951172
2017-12-14,126.56819152832031
2017-12-15,127.99321746826172
2017-12-18,133.5637664794922
2017-12-19,130.0659942626953
2017-12-20,127.9068603515625
2017-12-21,127.9068603515625
2017-12-22,127.99321746826172
2017-12-26,127.9068603515625
2017-12-27,128.07958984375
2017-12-28,126.0068130493164
2017-12-29,124.62498474121094
2018-01-01,125.1431655883789
2018-01-02,122.59539794921875
2018-01-03,123.63176727294922
2018-01-04,127.38865661621094
2018-01-05,125.48863220214844
2018-01-08,125.79090118408203
2018-01-09,124.4522476196289
2018-01-10,122.42266082763672
2018-01-11,119.87488555908203
2018-01-12,118.83850860595703
2018-01-15,120.52262115478516
2018-01-16,117.75895690917969
2018-01-17,121.34309387207031
2018-01-18,119.09760284423828
2018-01-19,122.07720947265625
2018-01-22,121.21355438232422
2018-01-23,125.27272033691406
2018-01-24,128.59776306152344
2018-01-25,122.42266082763672
2018-01-29,118.92486572265625
2018-01-30,117.54303741455078
2018-01-31,117.67257690429688
2018-02-01,114.08842468261719
2018-02-02,110.1156234741211
2018-02-05,109.38153076171875
2018-02-06,108.17240905761719
2018-02-07,106.79056549072266
2018-02-08,108.08604431152344
2018-02-09,109.03606414794922
2018-02-12,110.02926635742188
2018-02-14,104.67460632324219
2018-02-15,103.81096649169922
2018-02-16,102.21321105957031
2018-02-19,94.69943237304688
2018-02-20,96.16764068603516
2018-02-21,94.52669525146484
2018-02-22,92.7130355834961
2018-02-23,93.7926025390625
2018-02-26,92.928955078125
2018-02-27,88.99934387207031
2018-02-28,91.1584701538086
2018-03-01,89.47433471679688
2018-03-05,87.01293182373047
2018-03-06,83.5583267211914
2018-03-07,82.65149688720703
2018-03-08,83.12650299072266
2018-03-09,80.7082748413086
2018-03-12,78.72187805175781
2018-03-13,84.20606231689453
2018-03-14,88.09249877929688
2018-03-15,87.44476318359375
2018-03-16,86.23564910888672
2018-03-19,83.25605010986328
2018-03-20,83.29923248291016
2018-03-21,82.78104400634766
2018-03-22,81.78784942626953
2018-03-23,75.0081787109375
2018-03-26,78.67869567871094
2018-03-27,81.39920043945312
2018-03-28,81.18328094482422
2018-04-02,82.0901107788086
2018-04-03,83.73104858398438
2018-04-04,82.60831451416016
2018-04-05,86.66746520996094
2018-04-06,88.04931640625
2018-04-09,90.12207794189453
2018-04-10,89.21524810791016
2018-04-11,87.35840606689453
2018-04-12,85.24244689941406
2018-04-13,85.19926452636719
2018-04-16,84.63789367675781
2018-04-17,84.16287994384766
2018-04-18,83.2128677368164
2018-04-19,83.47196197509766
2018-04-20,79.1537094116211
2018-04-23,81.05374145507812
2018-04-24,79.75825500488281
2018-04-25,78.41960144042969
2018-04-26,78.20369720458984
2018-04-27,81.70146942138672
2018-04-30,82.39239501953125
2018-05-02,79.41279602050781
2018-05-03,79.11051940917969
2018-05-04,78.72187805175781
2018-05-07,80.10371398925781
2018-05-08,81.18328094482422
2018-05-09,79.36961364746094
2018-05-10,75.61273193359375
2018-05-11,76.08773803710938
2018-05-14,76.0445556640625
2018-05-15,74.01496887207031
2018-05-16,72.93540954589844
2018-05-17,73.53996276855469
2018-05-18,71.8990249633789
2018-05-21,75.09453582763672
2018-05-22,76.34683227539062
2018-05-23,75.0081787109375
2018-05-24,75.26727294921875
2018-05-25,77.08094024658203
2018-05-28,81.09691619873047
2018-05-29,78.11731719970703
2018-05-30,77.55595397949219
2018-05-31,78.3332290649414
2018-06-01,77.03775024414062
2018-06-04,75.6559066772461
2018-06-05,75.1377182006836
2018-06-06,78.07414245605469
2018-06-07,80.06053161621094
2018-06-08,82.30603790283203
2018-06-11,80.83782196044922
2018-06-12,81.65829467773438
2018-06-13,82.52194213867188
2018-06-14,81.35601043701172
2018-06-15,78.07414245605469
2018-06-18,78.20369720458984
2018-06-19,77.81503295898438
2018-06-20,76.86502838134766
2018-06-21,74.2740707397461
2018-06-22,74.05815124511719
2018-06-25,71.16492462158203
2018-06-26,72.0717544555664
2018-06-27,70.25808715820312
2018-06-28,68.91942596435547
2018-06-29,70.77627563476562
2018-07-02,70.1285400390625
2018-07-03,69.7398910522461
2018-07-04,68.8762435913086
2018-07-05,68.61714935302734
2018-07-06,70.21491241455078
2018-07-09,70.21491241455078
2018-07-10,70.51718139648438
2018-07-11,67.92623138427734
2018-07-12,67.75349426269531
2018-07-13,66.15573120117188
2018-07-16,64.25570678710938
2018-07-17,69.69671630859375
2018-07-18,65.81027221679688
2018-07-19,66.06937408447266
2018-07-20,66.28529357910156
2018-07-23,68.18531799316406
2018-07-24,70.17172241210938
2018-07-25,70.68991088867188
2018-07-26,73.45360565185547
2018-07-27,73.45360565185547
2018-07-30,76.13092041015625
2018-07-31,74.66270446777344
2018-08-01,76.0445556640625
2018-08-02,75.0081787109375
2018-08-03,76.30364990234375
2018-08-06,78.24686431884766
2018-08-07,74.70589447021484
2018-08-08,73.45360565185547
2018-08-09,76.99457550048828
2018-08-10,73.88542175292969
2018-08-13,73.02176666259766
2018-08-14,73.71269226074219
2018-08-16,72.89222717285156
2018-08-17,74.7922592163086
2018-08-20,76.5195541381836
2018-08-21,76.30364990234375
2018-08-23,76.64911651611328
2018-08-24,74.83544921875
2018-08-27,77.55595397949219
2018-08-28,73.9286117553711
2018-08-29,75.95818328857422
2018-08-30,78.16049194335938
2018-08-31,77.51276397705078
2018-09-03,77.94458770751953
2018-09-04,73.19450378417969
2018-09-05,71.8990249633789
2018-09-06,71.63993835449219
2018-09-07,72.15812683105469
2018-09-10,70.38763427734375
2018-09-11,69.7398910522461
2018-09-12,70.1285400390625
2018-09-14,72.4172134399414
2018-09-17,71.07855987548828
2018-09-18,64.64434814453125
2018-09-19,67.75349426269531
2018-09-21,63.737518310546875
2018-09-24,62.44204330444336
2018-09-25,60.585182189941406
2018-09-26,60.97382736206055
2018-09-27,58.38287353515625
2018-09-28,56.78511428833008
2018-10-01,59.76470947265625
2018-10-03,59.203346252441406
2018-10-04,58.77151870727539
2018-10-05,57.00102996826172
2018-10-08,57.346492767333984
2018-10-09,56.78511428833008
2018-10-10,61.92384719848633
2018-10-11,59.203346252441406
2018-10-12,59.678348541259766
2018-10-15,59.54880142211914
2018-10-16,61.36247634887695
2018-10-17,57.73513412475586
2018-10-19,55.70555114746094
2018-10-22,54.15098190307617
2018-10-23,54.10779571533203
2018-10-24,54.75553512573242
2018-10-25,54.97145080566406
2018-10-26,53.675968170166016
2018-10-29,60.1965446472168
2018-10-30,65.4648208618164
2018-10-31,66.19892883300781
2018-11-01,66.80347442626953
2018-11-02,65.42164611816406
2018-11-05,68.61714935302734
2018-11-06,68.18531799316406
2018-11-07,68.48760986328125
2018-11-09,70.68991088867188
2018-11-12,67.8398666381836
2018-11-13,69.00579071044922
2018-11-14,69.65352630615234
2018-11-15,70.4739990234375
2018-11-16,71.33765411376953
2018-11-19,70.60354614257812
2018-11-20,69.0489730834961
2018-11-21,70.94901275634766
2018-11-22,69.35126495361328
2018-11-26,69.13534545898438
2018-11-27,70.56036376953125
2018-11-28,68.57396697998047
2018-11-29,68.91942596435547
2018-11-30,67.8398666381836
2018-12-03,69.7398910522461
2018-12-04,68.27169036865234
2018-12-05,65.76710510253906
2018-12-06,63.52159881591797
2018-12-07,63.04658508300781
2018-12-10,61.79430389404297
2018-12-11,63.392051696777344
2018-12-12,66.54438781738281
2018-12-13,66.6739273071289
2018-12-14,67.19213104248047
2018-12-17,67.23530578613281
2018-12-18,69.48080444335938
2018-12-19,71.76947784423828
2018-12-20,71.20809936523438
2018-12-21,71.16492462158203
2018-12-24,71.7262954711914
2018-12-26,72.11493682861328
2018-12-27,72.46040344238281
2018-12-28,74.23088073730469
2018-12-31,74.18770599365234
2019-01-01,76.2604751586914
2019-01-02,76.1740951538086
2019-01-03,76.64911651611328
2019-01-04,79.6718978881836
2019-01-07,78.24686431884766
2019-01-08,81.65829467773438
2019-01-09,79.45597839355469
2019-01-10,80.14690399169922
2019-01-11,80.8810043334961
2019-01-14,81.39920043945312
2019-01-15,81.31283569335938
2019-01-16,83.08332061767578
2019-01-17,81.9173812866211
2019-01-18,79.88780212402344
2019-01-21,74.53316497802734
2019-01-22,72.50358581542969
2019-01-23,71.46720123291016
2019-01-24,71.25128173828125
2019-01-25,68.61714935302734
2019-01-28,67.71031951904297
2019-01-29,69.13534545898438
2019-01-30,70.1285400390625
2019-01-31,71.46720123291016
2019-02-01,70.34445190429688
2019-02-04,68.61714935302734
2019-02-05,67.49440002441406
2019-02-06,68.57396697998047
2019-02-07,68.05577850341797
2019-02-08,62.614768981933594
2019-02-11,62.31249237060547
2019-02-12,60.80110168457031
2019-02-14,61.27610778808594
2019-02-15,59.28970718383789
2019-02-18,58.685150146484375
2019-02-19,59.160160064697266
2019-02-20,60.15336227416992
2019-02-21,61.79430389404297
2019-02-22,61.49201965332031
2019-02-25,61.53520202636719
2019-02-26,60.1965446472168
2019-02-27,60.5420036315918
2019-02-28,61.88066101074219
2019-03-01,66.63075256347656
2019-03-05,69.65352630615234
2019-03-06,68.44441223144531
2019-03-07,69.0489730834961
2019-03-08,67.45121002197266
2019-03-11,71.42401123046875
2019-03-12,71.42401123046875
2019-03-13,71.33765411376953
2019-03-14,71.51038360595703
2019-03-15,71.59674072265625
2019-03-18,72.33085632324219
2019-03-19,75.69908905029297
2019-03-20,76.3900146484375
2019-03-22,75.0081787109375
2019-03-25,75.4831771850586
2019-03-26,79.06733703613281
2019-03-27,81.01055908203125
2019-03-28,83.73104858398438
2019-04-01,83.25605010986328
2019-04-02,85.32881927490234
2019-04-03,81.87420654296875
2019-04-04,79.75825500488281
2019-04-05,80.31963348388672
2019-04-08,79.6718978881836
2019-04-09,81.78784942626953
2019-04-10,80.83782196044922
2019-04-11,80.5355453491211
2019-04-12,80.75145721435547
2019-04-15,80.06053161621094
2019-04-16,79.71508026123047
2019-04-18,78.59232330322266
2019-04-22,75.0081787109375
2019-04-23,76.08773803710938
2019-04-24,76.95138549804688
2019-04-25,75.69908905029297
2019-04-26,76.0445556640625
2019-04-30,72.11493682861328
2019-05-02,72.93540954589844
2019-05-03,73.45360565185547
2019-05-06,72.46040344238281
2019-05-07,70.51718139648438
2019-05-08,70.99219512939453
2019-05-09,70.94901275634766
2019-05-10,72.58995056152344
2019-05-13,65.50799560546875
2019-05-14,68.48760986328125
2019-05-15,61.70792770385742
2019-05-16,60.585182189941406
2019-05-17,61.01701736450195
2019-05-20,63.910247802734375
2019-05-21,61.79430389404297
2019-05-22,61.49201965332031
2019-05-23,60.23971939086914
2019-05-24,64.7739028930664
2019-05-27,66.84667205810547
2019-05-28,68.61714935302734
2019-05-29,67.88304901123047
2019-05-30,67.66712951660156
2019-05-31,65.4648208618164
2019-06-03,66.11256408691406
2019-06-04,67.40804290771484
2019-06-06,63.3488655090332
2019-06-07,63.823883056640625
2019-06-10,62.74431610107422
