Date,WEGE3.SA
2016-03-31,4.632195472717285
2016-04-01,4.721212863922119
2016-04-04,4.569553852081299
2016-04-05,4.562959671020508
2016-04-06,4.645383834838867
2016-04-07,4.615711688995361
2016-04-08,4.57614803314209
2016-04-11,4.4014081954956055
2016-04-12,4.440971851348877
2016-04-13,4.569553852081299
2016-04-14,4.5959296226501465
2016-04-15,4.7146196365356445
2016-04-18,4.615711688995361
2016-04-19,4.658570766448975
2016-04-20,4.6124138832092285
2016-04-22,4.655274868011475
2016-04-25,4.645383834838867
2016-04-26,4.783854961395264
2016-04-27,5.011342525482178
2016-04-28,5.034422874450684
2016-04-29,5.004751205444336
2016-05-02,5.034422874450684
2016-05-03,5.0146403312683105
2016-05-04,4.955296516418457
2016-05-05,4.981671333312988
2016-05-06,4.938811302185059
2016-05-09,4.988264083862305
2016-05-10,5.136627197265625
2016-05-11,5.106955051422119
2016-05-12,5.17618989944458
2016-05-13,5.060798168182373
2016-05-16,4.97837495803833
2016-05-17,4.92562198638916
2016-05-18,4.984968185424805
2016-05-19,4.975075721740723
2016-05-20,5.037719249725342
2016-05-23,4.876168727874756
2016-05-24,4.899248123168945
2016-05-25,4.895951271057129
2016-05-27,4.8135271072387695
2016-05-30,4.853090763092041
2016-05-31,4.744292736053467
2016-06-01,4.9091386795043945
2016-06-02,4.869577407836914
2016-06-03,4.889358043670654
2016-06-06,4.928920745849609
2016-06-07,4.892654895782471
2016-06-08,4.975075721740723
2016-06-09,4.886061191558838
2016-06-10,4.724510669708252
2016-06-13,4.744292736053467
2016-06-14,4.609116554260254
2016-06-15,4.57285213470459
2016-06-16,4.704726219177246
2016-06-17,4.642086029052734
2016-06-20,4.684948921203613
2016-06-21,4.757478713989258
2016-06-22,4.7541823387146
2016-06-23,4.810230731964111
2016-06-24,4.668461322784424
2016-06-27,4.615711688995361
2016-06-28,4.5299906730651855
2016-06-29,4.552089691162109
2016-06-30,4.552089691162109
2016-07-01,4.542152404785156
2016-07-04,4.4891438484191895
2016-07-05,4.439449787139893
2016-07-06,4.439449787139893
2016-07-07,4.485831260681152
2016-07-08,4.538838863372803
2016-07-11,4.439449787139893
2016-07-12,4.376500606536865
2016-07-13,4.436136245727539
2016-07-14,4.565342903137207
2016-07-15,4.5785956382751465
2016-07-18,4.687924385070801
2016-07-19,4.711115837097168
2016-07-20,4.760812759399414
2016-07-21,4.843636512756348
2016-07-22,4.856889247894287
2016-07-25,4.800565242767334
2016-07-26,4.837009906768799
2016-07-27,5.035789966583252
2016-07-28,5.068921089172363
2016-07-29,5.058981895446777
2016-08-01,5.1407790184021
2016-08-02,5.124174118041992
2016-08-03,5.13081693649292
2016-08-04,5.187271595001221
2016-08-05,5.2769365310668945
2016-08-08,5.423056602478027
2016-08-09,5.532647609710693
2016-08-10,5.512721061706543
2016-08-11,5.688729763031006
2016-08-12,5.668805122375488
2016-08-15,5.705336570739746
2016-08-16,5.67876672744751
2016-08-17,5.715298175811768
2016-08-18,5.688729763031006
2016-08-19,5.6455583572387695
2016-08-22,5.512721061706543
2016-08-23,5.4994378089904785
2016-08-24,5.512721061706543
2016-08-25,5.459585189819336
2016-08-26,5.330071926116943
2016-08-29,5.589102745056152
2016-08-30,5.4861531257629395
2016-08-31,5.489474296569824
2016-09-01,5.479511737823486
2016-09-02,5.56917667388916
2016-09-05,5.4994378089904785
2016-09-06,5.668805122375488
2016-09-08,5.685410022735596
2016-09-09,5.442983627319336
2016-09-12,5.605706691741943
2016-09-13,5.529326915740967
2016-09-14,5.542609214782715
2016-09-15,5.628952980041504
2016-09-16,5.522683143615723
2016-09-19,5.599063873291016
2016-09-20,5.702013969421387
2016-09-21,5.675445556640625
2016-09-22,5.821566581726074
2016-09-23,5.81160306930542
2016-09-26,5.67770528793335
2016-09-27,5.704360008239746
2016-09-28,5.884287357330322
2016-09-29,5.847635269165039
2016-09-30,5.884287357330322
2016-10-03,5.900946617126465
2016-10-04,5.887619972229004
2016-10-05,5.947595596313477
2016-10-06,5.997574329376221
2016-10-07,5.990909576416016
2016-10-10,6.054218769073486
2016-10-11,5.930935382843018
2016-10-13,5.94426155090332
2016-10-14,5.804320335388184
2016-10-17,5.910942077636719
2016-10-18,5.954258918762207
2016-10-19,5.910942077636719
2016-10-20,5.97758150100708
2016-10-21,5.967588424682617
2016-10-24,5.870959281921387
2016-10-25,5.857631683349609
2016-10-26,5.820977687835693
2016-10-27,5.804320335388184
2016-10-28,5.757669448852539
2016-10-31,5.864293098449707
2016-11-01,5.681037425994873
2016-11-03,5.617727756500244
2016-11-04,5.657713413238525
2016-11-07,5.734347820281982
2016-11-08,5.664374828338623
2016-11-09,5.571081161499023
2016-11-10,5.497776985168457
2016-11-11,5.421140670776367
2016-11-14,5.424472332000732
2016-11-16,5.52443265914917
2016-11-17,5.404481887817383
2016-11-18,5.474452972412109
2016-11-21,5.314517498016357
2016-11-22,5.277865409851074
2016-11-23,5.344505310058594
2016-11-24,5.231218338012695
2016-11-25,5.1412529945373535
2016-11-28,5.3711628913879395
2016-11-29,5.297857761383057
2016-11-30,5.187901496887207
2016-12-01,4.861367702484131
2016-12-02,4.904683589935303
2016-12-05,4.818049907684326
2016-12-06,4.928007125854492
2016-12-07,5.034630298614502
2016-12-08,5.037962436676025
2016-12-09,5.047958850860596
2016-12-12,4.91134786605835
2016-12-13,4.994648456573486
2016-12-14,4.8480377197265625
2016-12-15,4.934670448303223
2016-12-16,4.884692668914795
2016-12-19,4.914407730102539
2016-12-20,4.860808849334717
2016-12-21,4.894306659698486
2016-12-22,4.844056606292725
2016-12-23,4.974708080291748
2016-12-26,4.931158065795898
2016-12-27,5.011556625366211
2016-12-28,5.024957180023193
2016-12-29,5.1924567222595215
2017-01-02,5.058457374572754
2017-01-03,5.313055515289307
2017-01-04,5.185756206512451
2017-01-05,5.172356128692627
2017-01-06,5.215905666351318
2017-01-09,5.1589555740356445
2017-01-10,5.102005958557129
2017-01-11,5.0149078369140625
2017-01-12,5.185756206512451
2017-01-13,5.075206756591797
2017-01-16,5.075206756591797
2017-01-17,5.1924567222595215
2017-01-18,5.142206192016602
2017-01-19,5.145555019378662
2017-01-20,5.172356128692627
2017-01-23,5.246053218841553
2017-01-24,5.242704391479492
2017-01-26,5.393454551696777
2017-01-27,5.406854152679443
2017-01-30,5.359953880310059
2017-01-31,5.329804420471191
2017-02-01,5.289602279663086
2017-02-02,5.339853763580322
2017-02-03,5.4437031745910645
2017-02-06,5.420252323150635
2017-02-07,5.423604488372803
2017-02-08,5.4437031745910645
2017-02-09,5.457103729248047
2017-02-10,5.467154026031494
2017-02-13,5.507352352142334
2017-02-14,5.490603923797607
2017-02-15,5.701650142669678
2017-02-16,5.611202239990234
2017-02-17,5.664801120758057
2017-02-20,5.661451816558838
2017-02-21,5.862451553344727
2017-02-22,5.728450298309326
2017-02-23,5.611202239990234
2017-02-24,5.688252925872803
2017-03-01,5.918147563934326
2017-03-02,5.911421775817871
2017-03-03,5.955136299133301
2017-03-06,5.908060073852539
2017-03-07,5.753382682800293
2017-03-08,5.750017166137695
2017-03-09,5.783644676208496
2017-03-10,5.8340840339660645
2017-03-13,5.665955543518066
2017-03-14,5.662591457366943
2017-03-15,5.6928534507751465
2017-03-16,5.672679424285889
2017-03-17,5.669315814971924
2017-03-20,5.743292331695557
2017-03-21,5.649142265319824
2017-03-22,5.5146379470825195
2017-03-23,5.581889629364014
2017-03-24,5.672679424285889
2017-03-27,5.731850624084473
2017-03-28,5.816244602203369
2017-03-29,5.89388370513916
2017-03-30,5.890507221221924
2017-03-31,5.873631000518799
2017-04-03,5.90401029586792
2017-04-04,5.951270580291748
2017-04-05,5.917512893676758
2017-04-06,5.910762786865234
2017-04-07,5.755481243133545
2017-04-10,5.738602638244629
2017-04-11,5.684593677520752
2017-04-12,5.7048468589782715
2017-04-13,5.660963535308838
2017-04-17,5.77911376953125
2017-04-18,5.711599349975586
2017-04-19,5.660963535308838
2017-04-20,5.718348503112793
2017-04-24,5.789237976074219
2017-04-25,5.822995185852051
2017-04-26,6.025533676147461
2017-04-27,5.944518089294434
2017-04-28,5.974898338317871
2017-05-02,6.136929035186768
2017-05-03,6.2955851554870605
2017-05-04,6.170686721801758
2017-05-05,6.244950771331787
2017-05-08,6.244950771331787
2017-05-09,6.346220016479492
2017-05-10,6.521753311157227
2017-05-11,6.636527061462402
2017-05-12,6.758049964904785
2017-05-15,6.893074989318848
2017-05-16,6.582515239715576
2017-05-17,6.474496841430664
2017-05-18,6.2955851554870605
2017-05-19,6.379977703094482
2017-05-22,6.390102863311768
2017-05-23,6.433986663818359
2017-05-24,6.325967788696289
2017-05-25,6.417109489440918
2017-05-26,6.4981231689453125
2017-05-29,6.4981231689453125
2017-05-30,6.596018314361572
2017-05-31,6.41373348236084
2017-06-01,6.457615375518799
2017-06-02,6.41373348236084
2017-06-05,6.3766021728515625
2017-06-06,6.3327178955078125
2017-06-07,6.379977703094482
2017-06-08,6.325967788696289
2017-06-09,6.214570999145508
2017-06-12,6.180813312530518
2017-06-13,6.136929035186768
2017-06-14,6.160558700561523
2017-06-15,6.160558700561523
2017-06-16,6.1065497398376465
2017-06-19,6.174061298370361
2017-06-20,6.123427391052246
2017-06-21,6.0424113273620605
2017-06-22,5.998528957366943
2017-06-23,5.9917778968811035
2017-06-26,6.0289082527160645
2017-06-27,5.900635242462158
2017-06-28,5.880380153656006
2017-06-29,5.907386779785156
2017-06-30,5.974898338317871
2017-07-03,6.080101490020752
2017-07-04,6.1038126945495605
2017-07-05,6.134298324584961
2017-07-06,6.002197265625
2017-07-07,6.083489894866943
2017-07-10,6.239302635192871
2017-07-11,6.313821315765381
2017-07-12,6.391729354858398
2017-07-13,6.503507137298584
2017-07-14,6.435763835906982
2017-07-17,6.496734142303467
2017-07-18,6.638998508453369
2017-07-19,6.544155120849609
2017-07-20,6.594963073730469
2017-07-21,6.517056941986084
2017-07-24,6.558836460113525
2017-07-25,6.50788688659668
2017-07-26,6.470526695251465
2017-07-27,6.419576644897461
2017-07-28,6.358437538146973
2017-07-31,6.433162212371826
2017-08-01,6.504490852355957
2017-08-02,6.630164623260498
2017-08-03,6.511282920837402
2017-08-04,6.501093864440918
2017-08-07,6.640354633331299
2017-08-08,6.555440425872803
2017-08-09,6.497696876525879
2017-08-10,6.5282673835754395
2017-08-11,6.538456916809082
2017-08-14,6.572422504425049
2017-08-15,6.660733699798584
2017-08-16,6.922271251678467
2017-08-17,6.830563068389893
2017-08-18,6.898497104644775
2017-08-21,6.912083148956299
2017-08-22,7.075119495391846
2017-08-23,7.075119495391846
2017-08-24,7.010584354400635
2017-08-25,6.9698262214660645
2017-08-28,6.983410835266113
2017-08-29,6.895100116729736
2017-08-30,7.003793239593506
2017-08-31,6.949444770812988
2017-09-01,7.058136940002441
2017-09-04,7.173620223999023
2017-09-05,7.353643417358398
2017-09-06,7.278913497924805
2017-09-07,7.278913497924805
2017-09-08,7.177016258239746
2017-09-11,7.326467037200928
2017-09-12,7.3128838539123535
2017-09-13,7.421570777893066
2017-09-14,7.591404914855957
2017-09-15,7.771426677703857
2017-09-18,8.026168823242188
2017-09-19,7.965031147003174
2017-09-20,7.6966986656188965
2017-09-21,7.625368595123291
2017-09-22,7.458937644958496
2017-09-25,7.411384582519531
2017-09-26,7.251744747161865
2017-09-27,7.170222282409668
2017-09-28,7.160036563873291
2017-09-29,7.2687273025512695
2017-10-02,7.24424409866333
2017-10-03,7.526927947998047
2017-10-04,7.5609869956970215
2017-10-05,7.591641902923584
2017-10-06,7.557582378387451
2017-10-09,7.557582378387451
2017-10-10,7.646134376525879
2017-10-11,7.748308181762695
2017-10-12,7.748308181762695
2017-10-13,7.816425323486328
2017-10-16,7.748308181762695
2017-10-17,7.676788806915283
2017-10-18,7.69041109085083
2017-10-19,7.537147521972656
2017-10-20,7.629106521606445
2017-10-23,7.370259761810303
2017-10-24,7.591641902923584
2017-10-25,7.578018665313721
2017-10-26,7.339606761932373
2017-10-27,7.353232383728027
2017-10-30,7.169315814971924
2017-10-31,7.247649669647217
2017-11-01,7.210185527801514
2017-11-02,7.210185527801514
2017-11-03,7.305548191070557
2017-11-06,7.394102573394775
2017-11-07,7.193158149719238
2017-11-08,7.404317378997803
2017-11-09,7.383882999420166
2017-11-10,7.373668193817139
2017-11-13,7.254460334777832
2017-11-14,7.142067909240723
2017-11-15,7.142067909240723
2017-11-16,7.407724857330322
2017-11-17,7.601858615875244
2017-11-20,7.601858615875244
2017-11-21,7.891355514526367
2017-11-22,8.003748893737793
2017-11-23,7.935633182525635
2017-11-24,7.833455562591553
2017-11-27,7.799399375915527
2017-11-28,7.761931896209717
2017-11-29,7.765337944030762
2017-11-30,7.79258918762207
2017-12-01,7.717658042907715
2017-12-04,7.884542942047119
2017-12-05,8.10592269897461
2017-12-06,8.122949600219727
2017-12-07,7.853890419006348
2017-12-08,7.884542942047119
2017-12-11,7.87773323059082
2017-12-12,7.986720085144043
2017-12-13,8.071864128112793
2017-12-14,7.87773323059082
2017-12-15,8.03780746459961
2017-12-18,8.016315460205078
2017-12-19,7.876339912414551
2017-12-20,7.954864501953125
2017-12-21,8.26213264465332
2017-12-22,8.286032676696777
2017-12-25,8.286032676696777
2017-12-26,8.432842254638672
2017-12-27,8.429424285888672
2017-12-28,8.23140811920166
2017-12-29,8.23140811920166
2018-01-02,8.542092323303223
2018-01-03,8.412355422973633
2018-01-04,8.330414772033691
2018-01-05,8.364555358886719
2018-01-08,8.432842254638672
2018-01-09,8.569400787353516
2018-01-10,8.50112247467041
2018-01-11,8.664997100830078
2018-01-12,8.729865074157715
2018-01-15,8.787908554077148
2018-01-16,8.893744468688965
2018-01-17,8.842534065246582
2018-01-18,8.719623565673828
2018-01-19,8.839118003845215
2018-01-22,8.740108489990234
2018-01-23,8.487464904785156
2018-01-24,8.50112247467041
2018-01-25,8.50112247467041
2018-01-26,8.538675308227539
2018-01-29,8.265544891357422
2018-01-30,8.19384765625
2018-01-31,8.091426849365234
2018-02-01,8.02314567565918
2018-02-02,7.767088413238525
2018-02-05,7.68173360824585
2018-02-06,7.913897514343262
2018-02-07,7.818300247192383
2018-02-08,7.589555263519287
2018-02-09,7.483716011047363
2018-02-14,7.818300247192383
2018-02-15,7.99241828918457
2018-02-16,7.808059215545654
2018-02-19,7.842198848724365
2018-02-20,7.83536958694458
2018-02-21,7.797811031341553
2018-02-22,7.849029064178467
2018-02-23,8.142637252807617
2018-02-26,8.248478889465332
2018-02-27,8.125565528869629
2018-02-28,7.99241828918457
2018-03-01,7.948037147521973
2018-03-02,7.903653144836426
2018-03-05,7.798162937164307
2018-03-06,7.784458160400391
2018-03-07,7.733067512512207
2018-03-08,7.691948413848877
2018-03-09,7.880393028259277
2018-03-12,7.846131801605225
2018-03-13,7.777606964111328
2018-03-14,7.897526741027832
2018-03-15,7.9146575927734375
2018-03-16,7.948917865753174
2018-03-19,7.952342987060547
2018-03-20,7.890670299530029
2018-03-21,7.931788921356201
2018-03-22,7.948917865753174
2018-03-23,7.883822441101074
2018-03-26,7.764476299285889
2018-03-27,7.62711238861084
2018-03-28,7.692363262176514
2018-03-29,7.764476299285889
2018-04-02,7.664885997772217
2018-04-03,7.664885997772217
2018-04-04,7.6683197021484375
2018-04-05,7.637415885925293
2018-04-06,7.4725799560546875
2018-04-09,7.314609050750732
2018-04-10,7.383291244506836
2018-04-11,7.421066761016846
2018-04-12,7.506916522979736
2018-04-13,7.572166442871094
2018-04-16,7.606504917144775
2018-04-17,7.640849590301514
2018-04-18,7.620242118835449
2018-04-19,7.706097602844238
2018-04-20,7.867496490478516
2018-04-23,7.836588382720947
2018-04-24,7.798818111419678
2018-04-25,7.633980751037598
2018-04-26,8.000052452087402
2018-04-27,8.004517555236816
2018-04-30,7.937553882598877
2018-05-02,8.040234565734863
2018-05-03,7.8571977615356445
2018-05-04,7.678625106811523
2018-05-07,7.553620338439941
2018-05-08,7.526839733123779
2018-05-09,7.562551498413086
2018-05-10,7.924160957336426
2018-05-11,7.942018985748291
2018-05-14,7.986660957336426
2018-05-15,8.303628921508789
2018-05-16,8.517918586730957
2018-05-17,8.343803405761719
2018-05-18,8.169695854187012
2018-05-21,8.004517555236816
2018-05-22,8.05362606048584
2018-05-23,8.044695854187012
2018-05-24,8.401844024658203
2018-05-25,8.348272323608398
2018-05-28,7.892911911010742
2018-05-29,7.754517078399658
2018-05-30,7.669694900512695
2018-06-01,7.611657619476318
2018-06-04,7.500051021575928
2018-06-05,7.3214802742004395
2018-06-06,7.589336395263672
2018-06-07,7.334871292114258
2018-06-08,7.366120338439941
2018-06-11,7.174155235290527
2018-06-12,7.093797206878662
2018-06-13,6.9687981605529785
2018-06-14,6.80808162689209
2018-06-15,7.0446906089782715
2018-06-18,6.817010402679443
2018-06-19,6.790224552154541
2018-06-20,6.875045299530029
2018-06-21,6.9062981605529785
2018-06-22,6.89290189743042
2018-06-25,7.062547206878662
2018-06-26,7.12504768371582
2018-06-27,7.017904758453369
2018-06-28,7.192012310028076
2018-06-29,7.254512310028076
2018-07-02,7.008013725280762
2018-07-03,7.160168647766113
2018-07-04,7.115416526794434
2018-07-05,7.15121603012085
2018-07-06,7.312321186065674
2018-07-10,7.607676982879639
2018-07-11,7.522650241851807
2018-07-12,7.63005256652832
2018-07-13,7.674803733825684
2018-07-16,7.804584503173828
2018-07-17,8.140215873718262
2018-07-18,8.265521049499512
2018-07-19,8.404245376586914
2018-07-20,8.346070289611816
2018-07-23,8.468511581420898
2018-07-24,8.540432929992676
2018-07-25,8.49548053741455
2018-07-26,8.347145080566406
2018-07-27,8.293206214904785
2018-07-30,8.36063289642334
2018-07-31,8.320176124572754
2018-08-01,8.230276107788086
2018-08-02,8.072954177856445
2018-08-03,8.149367332458496
2018-08-06,8.203306198120117
2018-08-07,8.329170227050781
2018-08-08,8.149367332458496
2018-08-09,8.117904663085938
2018-08-10,7.78977108001709
2018-08-13,7.924621105194092
2018-08-14,7.897649765014648
2018-08-15,7.924621105194092
2018-08-16,7.9560866355896
2018-08-17,7.866184234619141
2018-08-20,7.839217185974121
2018-08-21,7.866184234619141
2018-08-22,8.032501220703125
2018-08-23,8.036994934082031
2018-08-24,7.9470953941345215
2018-08-27,8.09093189239502
2018-08-28,8.31118392944336
2018-08-29,8.428053855895996
2018-08-30,8.468511581420898
2018-08-31,8.603358268737793
2018-09-03,8.450528144836426
2018-09-04,8.383106231689453
2018-09-05,8.347145080566406
2018-09-06,8.7606840133667
2018-09-10,8.787650108337402
2018-09-11,8.585381507873535
2018-09-12,8.450528144836426
2018-09-13,8.423562049865723
2018-09-14,8.630327224731445
2018-09-17,8.675276756286621
2018-09-18,8.607855796813965
2018-09-19,8.535932540893555
2018-09-20,8.580883979797363
2018-09-21,8.742700576782227
2018-09-24,8.688339233398438
2018-09-25,8.78742790222168
2018-09-26,8.863993644714355
2018-09-27,8.963085174560547
2018-09-28,8.895524978637695
2018-10-01,8.778419494628906
2018-10-02,8.891016960144043
2018-10-03,8.751394271850586
2018-10-04,8.60726261138916
2018-10-05,8.60275936126709
2018-10-08,8.580241203308105
2018-10-09,8.24243450164795
2018-10-10,8.287474632263184
2018-10-11,8.300986289978027
2018-10-15,8.24243450164795
2018-10-16,8.445115089416504
2018-10-17,8.400078773498535
2018-10-18,8.29197883605957
2018-10-19,8.377554893493652
2018-10-22,8.400078773498535
2018-10-23,8.64780044555664
2018-10-24,8.715362548828125
2018-10-25,8.56222152709961
2018-10-26,8.14334487915039
2018-10-29,7.882108211517334
2018-10-30,8.24243450164795
2018-10-31,8.107315063476562
2018-11-01,8.19739055633545
2018-11-05,8.42710018157959
2018-11-06,8.422595977783203
2018-11-07,8.494659423828125
2018-11-08,8.377554893493652
2018-11-09,8.377554893493652
2018-11-12,8.309993743896484
2018-11-13,8.165863990783691
2018-11-14,8.296483993530273
2018-11-16,8.35503101348877
2018-11-19,8.19739055633545
2018-11-21,8.089293479919434
2018-11-22,7.936157703399658
2018-11-23,7.9631781578063965
2018-11-26,7.990206718444824
2018-11-27,8.129834175109863
2018-11-28,8.170371055603027
2018-11-29,8.201897621154785
2018-11-30,8.026239395141602
2018-12-03,8.089293479919434
2018-12-04,8.125330924987793
2018-12-05,8.039755821228027
2018-12-06,8.030744552612305
2018-12-07,7.967685222625732
2018-12-10,7.751489639282227
2018-12-11,7.837066173553467
2018-12-12,7.792027950286865
2018-12-13,7.823559284210205
2018-12-14,7.814548015594482
2018-12-17,7.620871543884277
2018-12-18,7.58033561706543
2018-12-19,7.701948165893555
2018-12-20,7.7695088386535645
2018-12-21,7.810043811798096
2018-12-26,7.679675579071045
2018-12-27,7.738404750823975
2018-12-28,7.923619270324707
2019-01-02,8.122383117675781
2019-01-03,8.307600975036621
2019-01-04,8.402467727661133
2019-01-07,8.271461486816406
2019-01-08,8.203702926635742
2019-01-09,8.294050216674805
2019-01-10,8.357294082641602
2019-01-11,8.443123817443848
2019-01-14,8.537994384765625
2019-01-15,8.370847702026367
2019-01-16,8.547025680541992
2019-01-17,8.492816925048828
2019-01-18,8.44764232635498
2019-01-21,8.501852035522461
2019-01-22,8.384395599365234
2019-01-23,8.479266166687012
2019-01-24,8.501852035522461
2019-01-28,8.63737964630127
2019-01-29,8.678033828735352
2019-01-30,8.77290153503418
2019-01-31,8.510885238647461
2019-02-01,8.867764472961426
2019-02-04,8.899388313293457
2019-02-05,9.057500839233398
2019-02-06,8.736759185791016
2019-02-07,8.659964561462402
2019-02-08,8.583168983459473
2019-02-11,8.533474922180176
2019-02-12,8.524436950683594
2019-02-13,8.429574966430664
2019-02-14,8.510885238647461
2019-02-15,8.537994384765625
2019-02-18,8.619306564331055
2019-02-19,8.75934886932373
2019-02-20,8.488298416137695
2019-02-21,8.528955459594727
2019-02-22,8.605756759643555
2019-02-25,8.375675201416016
2019-02-26,8.316689491271973
2019-02-27,8.430123329162598
2019-02-28,8.357528686523438
2019-03-01,8.3212308883667
2019-03-06,8.430123329162598
2019-03-07,8.402898788452148
2019-03-08,8.529939651489258
2019-03-11,8.611607551574707
2019-03-12,8.625222206115723
2019-03-13,8.702352523803711
2019-03-14,8.661520004272461
2019-03-15,8.73865032196045
2019-03-18,8.661520004272461
2019-03-19,8.661520004272461
2019-03-20,8.51179313659668
2019-03-21,8.42104434967041
2019-03-22,8.26678466796875
2019-03-25,8.21511173248291
2019-03-26,8.196918487548828
2019-03-27,7.93763542175293
2019-03-28,8.210563659667969
2019-03-29,8.187822341918945
2019-04-01,8.219661712646484
2019-04-02,8.301539421081543
2019-04-03,8.401615142822266
2019-04-04,8.556272506713867
2019-04-05,8.674539566040039
2019-04-08,8.528979301452637
2019-04-09,8.419806480407715
2019-04-10,8.337928771972656
2019-04-11,8.292440414428711
2019-04-12,8.296990394592285
2019-04-15,8.369771003723145
2019-04-16,8.528979301452637
2019-04-17,8.419806480407715
2019-04-18,8.474393844604492
2019-04-22,8.528979301452637
2019-04-23,8.75641918182373
2019-04-24,8.551721572875977
2019-04-25,8.665443420410156
2019-04-26,8.679089546203613
2019-04-29,8.528979301452637
2019-04-30,8.451656341552734
2019-05-02,8.538080215454102
2019-05-03,8.483491897583008
2019-05-06,8.351576805114746
2019-05-07,8.251503944396973
2019-05-08,8.465296745300293
2019-05-09,8.438004493713379
2019-05-10,8.383418083190918
2019-05-13,8.187822341918945
2019-05-14,8.192371368408203
2019-05-15,8.187822341918945
