Date,SHB-A.ST
2016-02-16,65.92950439453125
2016-02-17,67.55963134765625
2016-02-18,66.05025482177734
2016-02-19,66.05025482177734
2016-02-22,67.98226165771484
2016-02-23,67.0766372680664
2016-02-24,64.96351623535156
2016-02-25,66.71438598632812
2016-02-26,66.47288513183594
2016-02-29,66.47288513183594
2016-03-01,66.17101287841797
2016-03-02,65.32575988769531
2016-03-03,65.265380859375
2016-03-04,65.5672607421875
2016-03-07,65.3861312866211
2016-03-08,66.35213470458984
2016-03-09,67.55963134765625
2016-03-10,68.52564239501953
2016-03-11,70.81988525390625
2016-03-14,70.45763397216797
2016-03-15,69.49163055419922
2016-03-16,68.82750701904297
2016-03-17,67.94420623779297
2016-03-18,68.51093292236328
2016-03-21,67.94420623779297
2016-03-22,67.94420623779297
2016-03-23,65.55136108398438
2016-03-24,65.17354583740234
2016-03-29,65.23651885986328
2016-03-30,65.74027252197266
2016-03-31,65.047607421875
2016-04-01,64.41790771484375
2016-04-04,65.1105728149414
2016-04-05,63.347434997558594
2016-04-06,63.78821563720703
2016-04-07,61.930599212646484
2016-04-08,63.22148513793945
2016-04-11,63.53633499145508
2016-04-12,63.284446716308594
2016-04-13,65.80323028564453
2016-04-14,65.29948425292969
2016-04-15,64.79573059082031
2016-04-18,64.79573059082031
2016-04-19,65.61432647705078
2016-04-20,67.1256103515625
2016-04-21,69.07765197753906
2016-04-22,67.69232940673828
2016-04-25,67.4404525756836
2016-04-26,68.19609069824219
2016-04-27,68.8257827758789
2016-04-28,68.57390594482422
2016-04-29,67.31450653076172
2016-05-02,66.43292999267578
2016-05-03,65.047607421875
2016-05-04,64.1660385131836
2016-05-06,63.91415023803711
2016-05-09,65.48838806152344
2016-05-10,65.61432647705078
2016-05-11,64.92166137695312
2016-05-12,63.53633499145508
2016-05-13,63.85118103027344
2016-05-16,64.2919692993164
2016-05-17,64.22899627685547
2016-05-18,64.79573059082031
2016-05-19,64.54383850097656
2016-05-20,65.29948425292969
2016-05-23,64.66979217529297
2016-05-24,65.86622619628906
2016-05-25,67.06262969970703
2016-05-26,68.07014465332031
2016-05-27,67.94420623779297
2016-05-30,67.81826782226562
2016-05-31,67.25154113769531
2016-06-01,66.62184143066406
2016-06-02,66.62184143066406
2016-06-03,64.92166137695312
2016-06-07,65.36245727539062
2016-06-08,65.67730712890625
2016-06-09,64.22899627685547
2016-06-10,63.15851593017578
2016-06-13,62.1824951171875
2016-06-14,61.678733825683594
2016-06-15,63.284446716308594
2016-06-16,61.930599212646484
2016-06-17,62.84366989135742
2016-06-20,65.80323028564453
2016-06-21,65.86622619628906
2016-06-22,66.81076049804688
2016-06-23,67.31450653076172
2016-06-27,61.017547607421875
2016-06-28,61.86764907836914
2016-06-29,63.22148513793945
2016-06-30,64.10306549072266
2016-07-01,63.85118103027344
2016-07-04,62.37139129638672
2016-07-05,60.29339599609375
2016-07-06,57.93203353881836
2016-07-07,59.34886169433594
2016-07-08,60.19894790649414
2016-07-11,61.48982238769531
2016-07-12,62.62327194213867
2016-07-13,62.40288543701172
2016-07-14,64.1660385131836
2016-07-15,65.42542266845703
2016-07-18,64.79573059082031
2016-07-19,65.23651885986328
2016-07-20,66.05512237548828
2016-07-21,65.74027252197266
2016-07-22,65.047607421875
2016-07-25,65.23651885986328
2016-07-26,65.42542266845703
2016-07-27,64.98463439941406
2016-07-28,64.48088073730469
2016-07-29,64.85869598388672
2016-08-01,64.79573059082031
2016-08-02,64.1660385131836
2016-08-03,64.1660385131836
2016-08-04,65.36245727539062
2016-08-05,65.80323028564453
2016-08-08,66.87371826171875
2016-08-09,68.322021484375
2016-08-10,68.19609069824219
2016-08-11,68.19609069824219
2016-08-12,67.94420623779297
2016-08-15,68.38499450683594
2016-08-16,67.31450653076172
2016-08-17,66.684814453125
2016-08-18,66.87371826171875
2016-08-19,66.11808776855469
2016-08-22,66.11808776855469
2016-08-23,66.49591064453125
2016-08-24,67.31450653076172
2016-08-25,67.25154113769531
2016-08-26,68.19609069824219
2016-08-29,68.2590560913086
2016-08-30,69.07765197753906
2016-08-31,69.5814208984375
2016-09-01,70.84080505371094
2016-09-02,72.16316986083984
2016-09-05,72.10020446777344
2016-09-06,71.5334701538086
2016-09-07,72.54097747802734
2016-09-08,72.98177337646484
2016-09-09,72.98177337646484
2016-09-12,72.54097747802734
2016-09-13,71.65941619873047
2016-09-14,71.84832000732422
2016-09-15,72.91881561279297
2016-09-16,71.72238159179688
2016-09-19,72.60396575927734
2016-09-20,72.72990417480469
2016-09-21,73.48553466796875
2016-09-22,74.30415344238281
2016-09-23,74.05224609375
2016-09-26,72.54097747802734
2016-09-27,72.91881561279297
2016-09-28,73.3595962524414
2016-09-29,73.80037689208984
2016-09-30,74.24115753173828
2016-10-03,75.94134521484375
2016-10-04,75.8154067993164
2016-10-05,75.43759155273438
2016-10-06,76.19322967529297
2016-10-07,75.18571472167969
2016-10-10,75.94134521484375
2016-10-11,74.93383026123047
2016-10-12,75.31165313720703
2016-10-13,74.4300765991211
2016-10-14,76.13025665283203
2016-10-17,76.38213348388672
2016-10-18,77.32667541503906
2016-10-19,76.13025665283203
2016-10-20,77.32667541503906
2016-10-21,78.96388244628906
2016-10-24,78.77497863769531
2016-10-25,78.90092468261719
2016-10-26,78.7120132446289
2016-10-27,78.90092468261719
2016-10-28,79.02686309814453
2016-10-31,77.57855224609375
2016-11-01,76.31916809082031
2016-11-02,75.05976867675781
2016-11-03,75.68946838378906
2016-11-04,75.05976867675781
2016-11-07,76.19322967529297
2016-11-08,77.20073699951172
2016-11-09,78.52310180664062
2016-11-10,79.40467834472656
2016-11-11,78.7120132446289
2016-11-14,77.57855224609375
2016-11-15,79.21576690673828
2016-11-16,78.39716339111328
2016-11-17,79.0898208618164
2016-11-18,79.78250122070312
2016-11-21,80.3492202758789
2016-11-22,81.1048583984375
2016-11-23,80.03437042236328
2016-11-24,80.22328186035156
2016-11-25,80.72703552246094
2016-11-28,79.0898208618164
2016-11-29,78.77497863769531
2016-11-30,80.6010971069336
2016-12-01,80.66407012939453
2016-12-02,80.09735107421875
2016-12-05,81.4197006225586
2016-12-06,82.17533874511719
2016-12-07,82.49018096923828
2016-12-08,82.86801147460938
2016-12-09,84.0644302368164
2016-12-12,84.31629943847656
2016-12-13,84.75708770751953
2016-12-14,83.62364196777344
2016-12-15,83.18285369873047
2016-12-16,82.61613464355469
2016-12-19,81.60860443115234
2016-12-20,81.73455810546875
2016-12-21,80.7900161743164
2016-12-22,80.22328186035156
2016-12-23,80.22328186035156
2016-12-27,80.9789047241211
2016-12-28,80.3492202758789
2016-12-29,79.71952056884766
2016-12-30,79.71952056884766
2017-01-02,80.22328186035156
2017-01-03,81.04187774658203
2017-01-04,81.1048583984375
2017-01-05,80.16030883789062
2017-01-09,77.4526138305664
2017-01-10,77.26371002197266
2017-01-11,77.64153289794922
2017-01-12,77.57855224609375
2017-01-13,79.15280151367188
2017-01-16,78.33419799804688
2017-01-17,77.57855224609375
2017-01-18,79.15280151367188
2017-01-19,78.77497863769531
2017-01-20,81.23079681396484
2017-01-23,79.90843963623047
2017-01-24,81.23079681396484
2017-01-25,82.55316162109375
2017-01-26,83.18285369873047
2017-01-27,83.56067657470703
2017-01-30,82.61613464355469
2017-01-31,82.2383041381836
2017-02-01,83.43473052978516
2017-02-02,84.25334167480469
2017-02-03,85.44976043701172
2017-02-06,85.07193756103516
2017-02-07,84.19036102294922
2017-02-08,82.17533874511719
2017-02-09,82.2383041381836
2017-02-10,82.17533874511719
2017-02-13,82.6791000366211
2017-02-14,82.86801147460938
2017-02-15,83.4977035522461
2017-02-16,83.119873046875
2017-02-17,82.7420654296875
2017-02-20,82.7420654296875
2017-02-21,82.55316162109375
2017-02-22,81.545654296875
2017-02-23,81.4197006225586
2017-02-24,80.22328186035156
2017-02-27,79.27873229980469
2017-02-28,79.0898208618164
2017-03-01,80.28624725341797
2017-03-02,79.27873229980469
2017-03-03,79.34170532226562
2017-03-06,79.59358978271484
2017-03-07,79.0898208618164
2017-03-08,79.21576690673828
2017-03-09,79.84546661376953
2017-03-10,80.09735107421875
2017-03-13,80.09735107421875
2017-03-14,79.15280151367188
2017-03-15,80.03437042236328
2017-03-16,79.65655517578125
2017-03-17,78.83795928955078
2017-03-20,78.52310180664062
2017-03-21,78.7120132446289
2017-03-22,78.64904022216797
2017-03-23,79.27873229980469
2017-03-24,78.83795928955078
2017-03-27,79.34170532226562
2017-03-28,79.4676513671875
2017-03-29,80.16030883789062
2017-03-30,80.17289733886719
2017-03-31,80.69818878173828
2017-04-03,80.04158020019531
2017-04-04,79.31929779052734
2017-04-05,78.66268157958984
2017-04-06,79.18798065185547
2017-04-07,78.99098205566406
2017-04-10,79.5819320678711
2017-04-11,79.5819320678711
2017-04-12,79.45062255859375
2017-04-13,79.31929779052734
2017-04-18,78.40003204345703
2017-04-19,79.77893829345703
2017-04-20,80.04158020019531
2017-04-21,79.51628875732422
2017-04-24,82.27407836914062
2017-04-25,81.68312072753906
2017-04-26,80.82950592041016
2017-04-27,80.76385498046875
2017-04-28,82.53672790527344
2017-05-02,82.79936981201172
2017-05-03,83.32465362548828
2017-05-04,83.06201171875
2017-05-05,83.65296173095703
2017-05-08,82.86502838134766
2017-05-09,83.65296173095703
2017-05-10,83.8499526977539
2017-05-11,82.99634552001953
2017-05-12,82.99634552001953
2017-05-15,83.45598602294922
2017-05-16,83.06201171875
2017-05-17,81.81443786621094
2017-05-18,81.55178833007812
2017-05-19,82.01142120361328
2017-05-22,81.42046356201172
2017-05-23,81.55178833007812
2017-05-24,80.435546875
2017-05-26,80.435546875
2017-05-29,80.3698959350586
2017-05-30,80.435546875
2017-05-31,80.3698959350586
2017-06-01,79.84458923339844
2017-06-02,79.5819320678711
2017-06-05,79.6476058959961
2017-06-06,79.6476058959961
2017-06-07,80.9608383178711
2017-06-08,81.28913879394531
2017-06-09,81.28913879394531
2017-06-12,80.63253784179688
2017-06-13,80.63253784179688
2017-06-14,80.3698959350586
2017-06-15,80.435546875
2017-06-16,79.84458923339844
2017-06-19,80.63253784179688
2017-06-20,79.77893829345703
2017-06-21,79.38496398925781
2017-06-22,79.25363159179688
2017-06-23,79.25363159179688
2017-06-26,78.85967254638672
2017-06-27,79.122314453125
2017-06-28,79.5819320678711
2017-06-29,79.77893829345703
2017-06-30,79.18798065185547
2017-07-03,80.89518737792969
2017-07-04,81.68312072753906
2017-07-05,81.28913879394531
2017-07-06,80.9608383178711
2017-07-07,81.22349548339844
2017-07-10,81.6174545288086
2017-07-11,82.07709503173828
2017-07-12,82.27407836914062
2017-07-13,82.14274597167969
2017-07-14,82.86502838134766
2017-07-17,83.19334411621094
2017-07-18,79.6476058959961
2017-07-19,80.63253784179688
2017-07-20,80.89518737792969
2017-07-21,80.82950592041016
2017-07-24,79.51628875732422
2017-07-25,79.38496398925781
2017-07-26,80.23855590820312
2017-07-27,80.23855590820312
2017-07-28,79.97592163085938
2017-07-31,78.92532348632812
2017-08-01,79.77893829345703
2017-08-02,79.31929779052734
2017-08-03,79.18798065185547
2017-08-04,79.77893829345703
2017-08-07,79.77893829345703
2017-08-08,79.25363159179688
2017-08-09,79.18798065185547
2017-08-10,78.40003204345703
2017-08-11,77.48078155517578
2017-08-14,78.13738250732422
2017-08-15,78.00605773925781
2017-08-16,78.53136444091797
2017-08-17,77.34944915771484
2017-08-18,77.08679962158203
2017-08-21,76.75848388671875
2017-08-22,76.56151580810547
2017-08-23,75.8392333984375
2017-08-24,75.9705581665039
2017-08-25,75.77356719970703
2017-08-28,75.9048843383789
2017-08-29,75.51092529296875
2017-08-30,77.2837905883789
2017-08-31,78.00605773925781
2017-09-01,77.54642486572266
2017-09-04,77.0211410522461
2017-09-05,76.10187530517578
2017-09-06,75.9705581665039
2017-09-07,76.03620910644531
2017-09-08,76.23320007324219
2017-09-11,76.82415008544922
2017-09-12,77.80908203125
2017-09-13,77.80908203125
2017-09-14,77.54642486572266
2017-09-15,76.69283294677734
2017-09-18,76.82415008544922
2017-09-19,76.82415008544922
2017-09-20,76.82415008544922
2017-09-21,78.07172393798828
2017-09-22,78.40003204345703
2017-09-25,78.26870727539062
2017-09-26,78.92532348632812
2017-09-27,80.10723114013672
2017-09-28,79.7132797241211
2017-09-29,80.69818878173828
2017-10-02,81.48612976074219
2017-10-03,81.22349548339844
2017-10-04,81.0265121459961
2017-10-05,82.40538787841797
2017-10-06,82.79936981201172
2017-10-09,82.20841979980469
2017-10-10,82.27407836914062
2017-10-11,82.07709503173828
2017-10-12,81.748779296875
2017-10-13,79.45062255859375
2017-10-16,79.31929779052734
2017-10-17,81.22349548339844
2017-10-18,79.97592163085938
2017-10-19,79.77893829345703
2017-10-20,79.91024780273438
2017-10-23,79.77893829345703
2017-10-24,79.38496398925781
2017-10-25,78.13738250732422
2017-10-26,78.4656982421875
2017-10-27,78.5970230102539
2017-10-30,78.4656982421875
2017-10-31,78.79400634765625
2017-11-01,78.53136444091797
2017-11-02,78.92532348632812
2017-11-03,78.53136444091797
2017-11-06,78.85967254638672
2017-11-07,79.38496398925781
2017-11-08,79.38496398925781
2017-11-09,78.72834014892578
2017-11-10,78.07172393798828
2017-11-13,77.34944915771484
2017-11-14,76.88981628417969
2017-11-15,77.1524658203125
2017-11-16,76.36451721191406
2017-11-17,75.18260955810547
2017-11-20,74.13202667236328
2017-11-21,74.72297668457031
2017-11-22,73.93504333496094
2017-11-23,73.47541046142578
2017-11-24,74.06636810302734
2017-11-27,73.93504333496094
2017-11-28,74.98562622070312
2017-11-29,75.11695861816406
2017-11-30,75.11695861816406
2017-12-01,72.75312805175781
2017-12-04,73.54106903076172
2017-12-05,73.0157699584961
2017-12-06,71.63687896728516
2017-12-07,72.88445281982422
2017-12-08,74.52599334716797
2017-12-11,74.85430145263672
2017-12-12,75.51092529296875
2017-12-13,75.18260955810547
2017-12-14,74.06636810302734
2017-12-15,74.06636810302734
2017-12-18,75.24827575683594
2017-12-19,75.3139419555664
2017-12-20,74.98562622070312
2017-12-21,76.03620910644531
2017-12-22,75.57657623291016
2017-12-27,74.6573257446289
2017-12-28,74.19768524169922
2017-12-29,73.6723861694336
2018-01-02,74.0007095336914
2018-01-03,73.14710235595703
2018-01-04,74.39466857910156
2018-01-05,74.98562622070312
2018-01-08,75.54373931884766
2018-01-09,77.11962890625
2018-01-10,77.6777572631836
2018-01-11,76.98829650878906
2018-01-12,76.46302032470703
2018-01-15,75.77356719970703
2018-01-16,75.57657623291016
2018-01-17,75.64224243164062
2018-01-18,76.23320007324219
2018-01-19,75.8392333984375
2018-01-22,76.98829650878906
2018-01-23,77.2837905883789
2018-01-24,76.82415008544922
2018-01-25,75.37960052490234
2018-01-26,75.9705581665039
2018-01-29,76.00338745117188
2018-01-30,75.18260955810547
2018-01-31,75.2811050415039
2018-02-01,76.16754150390625
2018-02-02,75.74073791503906
2018-02-05,74.78864288330078
2018-02-06,72.75312805175781
2018-02-07,73.40975189208984
2018-02-08,72.42481231689453
2018-02-09,71.43989562988281
2018-02-12,72.03085327148438
2018-02-13,72.81879425048828
2018-02-14,75.0512924194336
2018-02-15,75.57657623291016
2018-02-16,76.29886627197266
2018-02-19,76.75848388671875
2018-02-20,76.36451721191406
2018-02-21,76.6271743774414
2018-02-22,75.80640411376953
2018-02-23,75.8392333984375
2018-02-26,75.54373931884766
2018-02-27,74.75581359863281
2018-02-28,74.98562622070312
2018-03-01,75.24827575683594
2018-03-02,73.17993927001953
2018-03-05,73.57389068603516
2018-03-06,74.09919738769531
2018-03-07,75.24827575683594
2018-03-08,76.29886627197266
2018-03-09,76.16754150390625
2018-03-12,76.56151580810547
2018-03-13,76.10187530517578
2018-03-14,76.16754150390625
2018-03-15,75.70790100097656
2018-03-16,75.51092529296875
2018-03-19,74.06636810302734
2018-03-20,73.37690734863281
2018-03-21,72.65463256835938
2018-03-22,69.08876037597656
2018-03-23,69.73976135253906
2018-03-26,68.96410369873047
2018-03-27,69.32422637939453
2018-03-28,70.43230438232422
2018-03-29,72.16368103027344
2018-04-03,70.08602905273438
2018-04-04,70.1899185180664
2018-04-05,71.09024047851562
2018-04-06,69.8782730102539
2018-04-09,69.60125732421875
2018-04-10,69.63587951660156
2018-04-11,68.11920166015625
2018-04-12,68.07762908935547
2018-04-13,67.92527770996094
2018-04-16,68.65937805175781
2018-04-17,69.25497436523438
2018-04-18,68.72863006591797
2018-04-19,69.25497436523438
2018-04-20,69.11646270751953
2018-04-23,69.7743911743164
2018-04-24,68.79788970947266
2018-04-25,66.33240509033203
2018-04-26,67.91143035888672
2018-04-27,68.77018737792969
2018-04-30,67.869873046875
2018-05-02,68.25770568847656
2018-05-03,67.99453735351562
2018-05-04,68.39620971679688
2018-05-07,68.31309509277344
2018-05-08,68.86714935302734
2018-05-09,69.60125732421875
2018-05-11,69.28960418701172
2018-05-14,69.1995620727539
2018-05-15,69.18571472167969
2018-05-16,68.18843841552734
2018-05-17,69.15802001953125
2018-05-18,68.96410369873047
2018-05-21,68.39620971679688
2018-05-22,68.45161437988281
2018-05-23,67.85601806640625
2018-05-24,68.00838470458984
2018-05-25,67.7867660522461
2018-05-28,67.91143035888672
2018-05-29,67.038818359375
2018-05-30,67.35739135742188
2018-05-31,66.94185638427734
2018-06-01,68.32695770263672
2018-06-04,67.60670471191406
2018-06-05,66.83104705810547
2018-06-06,66.83104705810547
2018-06-07,67.38508605957031
2018-06-08,67.38508605957031
2018-06-11,68.78404998779297
2018-06-12,68.83943939208984
2018-06-13,67.08037567138672
2018-06-14,68.47932434082031
2018-06-15,66.96955871582031
2018-06-18,66.69254302978516
2018-06-19,67.62055969238281
2018-06-20,67.6343994140625
2018-06-21,67.17732238769531
2018-06-22,67.17732238769531
2018-06-25,67.44049072265625
2018-06-26,67.49589538574219
2018-06-27,68.25770568847656
2018-06-28,68.28541564941406
2018-06-29,68.95024871826172
2018-07-02,68.21615600585938
2018-07-03,68.24385070800781
2018-07-04,68.06378936767578
2018-07-05,68.34081268310547
2018-07-06,68.56243133544922
2018-07-09,68.86714935302734
2018-07-10,69.21342468261719
2018-07-11,68.56243133544922
2018-07-12,68.6455307006836
2018-07-13,68.4377670288086
2018-07-16,69.25497436523438
2018-07-17,70.08602905273438
2018-07-18,68.31309509277344
2018-07-19,68.63167572021484
2018-07-20,71.02098083496094
2018-07-23,72.6484603881836
2018-07-24,73.75655364990234
2018-07-25,73.61803436279297
2018-07-26,74.55298614501953
2018-07-27,74.62224578857422
2018-07-30,74.44910430908203
2018-07-31,75.24552154541016
2018-08-01,74.89925384521484
2018-08-02,74.79537963867188
2018-08-03,75.17627716064453
2018-08-06,74.69149780273438
2018-08-07,74.96851348876953
2018-08-08,75.14165496826172
2018-08-09,76.1112060546875
2018-08-10,75.21089935302734
2018-08-13,74.96851348876953
2018-08-14,74.69149780273438
2018-08-15,75.34941101074219
2018-08-16,76.18046569824219
2018-08-17,76.45748901367188
2018-08-20,76.9422836303711
2018-08-21,76.80376434326172
2018-08-22,76.90765380859375
2018-08-23,76.83839416503906
2018-08-24,76.97689056396484
2018-08-27,77.5655746459961
2018-08-28,77.11541748046875
2018-08-29,77.5655746459961
2018-08-30,77.25392150878906
2018-08-31,76.7691421508789
2018-09-03,76.73451232910156
2018-09-04,76.35359954833984
2018-09-05,75.79957580566406
2018-09-06,76.1112060546875
2018-09-07,75.10700988769531
2018-09-10,75.14165496826172
2018-09-11,74.48371887207031
2018-09-12,73.8258056640625
2018-09-13,74.0335693359375
2018-09-14,74.27596282958984
2018-09-17,74.24132537841797
2018-09-18,73.54878997802734
2018-09-19,73.61803436279297
2018-09-20,75.90345764160156
2018-09-21,76.45748901367188
2018-09-24,76.38822937011719
2018-09-25,76.9422836303711
2018-09-26,76.69989013671875
2018-09-27,77.7733383178711
2018-09-28,77.73870086669922
2018-10-01,78.01573181152344
2018-10-02,77.25392150878906
2018-10-03,76.6652603149414
2018-10-04,76.35359954833984
2018-10-05,76.00733184814453
2018-10-08,74.51835632324219
2018-10-09,74.44910430908203
2018-10-10,75.03776550292969
2018-10-11,72.50995635986328
2018-10-12,72.6484603881836
2018-10-15,72.26757049560547
2018-10-16,73.02938079833984
2018-10-17,72.12905883789062
2018-10-18,71.02098083496094
2018-10-19,72.0251693725586
2018-10-22,71.22875213623047
2018-10-23,70.64006805419922
2018-10-24,70.22454833984375
2018-10-25,69.9475326538086
2018-10-26,68.95024871826172
2018-10-29,69.13031768798828
2018-10-30,68.95024871826172
2018-10-31,68.9364013671875
2018-11-01,68.71478271484375
2018-11-02,69.21342468261719
2018-11-05,68.89485168457031
2018-11-06,68.83943939208984
2018-11-07,69.35885620117188
2018-11-08,69.73976135253906
2018-11-09,69.70513153076172
2018-11-12,69.04720306396484
2018-11-13,69.39347839355469
2018-11-14,68.42391204833984
2018-11-15,67.27428436279297
2018-11-16,67.6343994140625
2018-11-19,67.17732238769531
2018-11-20,65.98613739013672
2018-11-21,66.13850402832031
2018-11-22,66.13850402832031
2018-11-23,66.22161102294922
2018-11-26,66.94185638427734
2018-11-27,68.85328674316406
2018-11-28,68.79788970947266
2018-11-29,69.60125732421875
2018-11-30,69.42811584472656
2018-12-03,69.63587951660156
2018-12-04,69.18571472167969
2018-12-05,68.41006469726562
2018-12-06,66.30471801757812
2018-12-07,67.46819305419922
2018-12-10,66.49862670898438
2018-12-11,68.1053466796875
2018-12-12,70.2938003540039
2018-12-13,71.12486267089844
2018-12-14,71.26336669921875
2018-12-17,71.02098083496094
2018-12-18,71.05560302734375
2018-12-19,71.02098083496094
2018-12-20,69.28960418701172
2018-12-21,67.3712387084961
2018-12-27,66.78949737548828
2018-12-28,68.07762908935547
2019-01-02,68.35466766357422
2019-01-03,68.41006469726562
2019-01-04,69.80902099609375
2019-01-07,69.0610580444336
2019-01-08,68.59012603759766
2019-01-09,68.6455307006836
2019-01-10,69.70513153076172
2019-01-11,69.25497436523438
2019-01-14,69.18571472167969
2019-01-15,68.06378936767578
2019-01-16,69.35885620117188
2019-01-17,69.28960418701172
2019-01-18,69.84364318847656
2019-01-21,69.73976135253906
2019-01-22,69.35885620117188
2019-01-23,69.7743911743164
2019-01-24,69.49736785888672
2019-01-25,69.56661987304688
2019-01-28,69.10260772705078
2019-01-29,68.14689636230469
2019-01-30,68.39620971679688
2019-01-31,68.00838470458984
2019-02-01,68.21615600585938
2019-02-04,68.20230102539062
2019-02-05,68.99180603027344
2019-02-06,66.96955871582031
2019-02-07,66.83104705810547
2019-02-08,66.90030670166016
2019-02-11,67.95297241210938
2019-02-12,69.15802001953125
2019-02-13,69.8782730102539
2019-02-14,70.12065887451172
2019-02-15,71.09024047851562
2019-02-18,71.15948486328125
2019-02-19,71.8174057006836
2019-02-20,71.8174057006836
2019-02-21,71.40187072753906
2019-02-22,71.9212875366211
2019-02-25,72.40607452392578
2019-02-26,72.5792007446289
2019-02-27,72.99474334716797
2019-02-28,72.96012115478516
2019-03-01,73.27175903320312
2019-03-04,73.13325500488281
2019-03-05,72.96012115478516
2019-03-06,72.47533416748047
2019-03-07,72.30219268798828
2019-03-08,72.23294067382812
2019-03-11,72.26757049560547
2019-03-12,71.12486267089844
2019-03-13,71.50575256347656
2019-03-14,71.74816131591797
2019-03-15,72.4406967163086
2019-03-18,73.68729400634766
2019-03-19,73.9296875
2019-03-20,73.54878997802734
2019-03-21,72.68309783935547
2019-03-22,71.47113037109375
2019-03-25,71.3326187133789
2019-03-26,72.37144470214844
2019-03-27,73.2025146484375
2019-03-28,72.5295639038086
2019-03-29,71.84117126464844
2019-04-01,71.64344787597656
2019-04-02,74.4043197631836
2019-04-03,75.17327117919922
2019-04-04,75.79573059082031
2019-04-05,74.6972427368164
2019-04-08,74.33108520507812
2019-04-09,75.46619415283203
2019-04-10,76.16189575195312
2019-04-11,76.12528991699219
2019-04-12,76.491455078125
2019-04-15,77.29701232910156
2019-04-16,77.66316223144531
2019-04-17,75.53942108154297
2019-04-18,76.23513793945312
2019-04-23,77.04069519042969
2019-04-24,76.30836486816406
2019-04-25,76.30836486816406
2019-04-26,76.78437805175781
2019-04-29,76.63790893554688
2019-04-30,75.90557861328125
2019-05-02,76.63790893554688
