Date,GLEN.L
2016-06-02,128.13523864746094
2016-06-03,135.21237182617188
2016-06-06,143.6350860595703
2016-06-07,139.54833984375
2016-06-08,145.22988891601562
2016-06-09,137.50491333007812
2016-06-10,133.6673583984375
2016-06-13,132.47122192382812
2016-06-14,127.73655700683594
2016-06-15,136.05960083007812
2016-06-16,138.00331115722656
2016-06-17,140.09654235839844
2016-06-20,145.8778076171875
2016-06-21,145.62860107421875
2016-06-22,148.36976623535156
2016-06-23,152.45652770996094
2016-06-24,139.0000762939453
2016-06-27,135.1126708984375
2016-06-28,138.00331115722656
2016-06-29,146.22669982910156
2016-06-30,152.3568878173828
2016-07-01,155.4468536376953
2016-07-04,162.22494506835938
2016-07-05,157.3407440185547
2016-07-06,159.1349334716797
2016-07-07,165.36474609375
2016-07-08,166.76022338867188
2016-07-11,177.2263641357422
2016-07-12,185.39993286132812
2016-07-13,186.39671325683594
2016-07-14,186.04779052734375
2016-07-15,185.35008239746094
2016-07-18,185.7986297607422
2016-07-19,179.31959533691406
2016-07-20,175.63148498535156
2016-07-21,182.35975646972656
2016-07-22,183.8050537109375
2016-07-25,184.80186462402344
2016-07-26,186.2969970703125
2016-07-27,189.0879669189453
2016-07-28,185.10086059570312
2016-07-29,186.14749145507812
2016-08-01,187.39346313476562
2016-08-02,185.2005615234375
2016-08-03,183.8050537109375
2016-08-04,187.891845703125
2016-08-05,191.2310333251953
2016-08-08,194.62008666992188
2016-08-09,195.3178253173828
2016-08-10,194.62008666992188
2016-08-11,199.35472106933594
2016-08-12,195.51715087890625
2016-08-15,192.37730407714844
2016-08-16,196.26473999023438
2016-08-17,191.97862243652344
2016-08-18,195.56698608398438
2016-08-19,187.94166564941406
2016-08-22,183.75523376464844
2016-08-23,189.18765258789062
2016-08-24,183.40634155273438
2016-08-25,178.6716766357422
2016-08-26,184.40316772460938
2016-08-30,176.47879028320312
2016-08-31,173.48843383789062
2016-09-01,176.5286407470703
2016-09-02,181.16358947753906
2016-09-05,180.71505737304688
2016-09-06,182.65879821777344
2016-09-07,185.6989288330078
2016-09-08,185.05101013183594
2016-09-09,184.25363159179688
2016-09-12,180.26654052734375
2016-09-13,176.47879028320312
2016-09-14,180.86459350585938
2016-09-15,182.4095916748047
2016-09-16,184.40316772460938
2016-09-19,195.86605834960938
2016-09-20,196.3644256591797
2016-09-21,196.46409606933594
2016-09-22,207.229248046875
2016-09-23,210.81761169433594
2016-09-26,209.07330322265625
2016-09-27,207.57810974121094
2016-09-28,208.67459106445312
2016-09-29,215.15362548828125
2016-09-30,211.46554565429688
2016-10-03,214.25650024414062
2016-10-04,216.74844360351562
2016-10-05,214.25650024414062
2016-10-06,213.7581329345703
2016-10-07,222.8785858154297
2016-10-10,227.26443481445312
2016-10-11,221.18409729003906
2016-10-12,235.4379119873047
2016-10-13,230.10520935058594
2016-10-14,227.51356506347656
2016-10-17,229.1582794189453
2016-10-18,236.53439331054688
2016-10-19,238.029541015625
2016-10-20,236.2852020263672
2016-10-21,236.78359985351562
2016-10-24,236.83340454101562
2016-10-25,245.3558349609375
2016-10-26,240.07293701171875
2016-10-27,242.61473083496094
2016-10-28,243.71116638183594
2016-10-31,249.1934356689453
2016-11-01,245.65487670898438
2016-11-02,246.15325927734375
2016-11-03,240.82054138183594
2016-11-04,237.0327606201172
2016-11-07,250.38955688476562
2016-11-08,252.13388061523438
2016-11-09,269.3781433105469
2016-11-10,284.0805358886719
2016-11-11,278.44866943359375
2016-11-14,281.88763427734375
2016-11-15,266.5373229980469
2016-11-16,265.4408264160156
2016-11-17,266.7864685058594
2016-11-18,261.0550231933594
2016-11-21,267.28485107421875
2016-11-22,281.5387268066406
2016-11-23,285.1271057128906
2016-11-24,287.6688232421875
2016-11-25,282.3860168457031
2016-11-28,284.0805358886719
2016-11-29,280.4422912597656
2016-11-30,278.39886474609375
2016-12-01,282.6352233886719
2016-12-02,277.00341796875
2016-12-05,289.3135986328125
2016-12-06,285.0772705078125
2016-12-07,295.79254150390625
2016-12-08,301.673583984375
2016-12-09,299.03216552734375
2016-12-12,289.3135986328125
2016-12-13,283.43255615234375
2016-12-14,278.64813232421875
2016-12-15,271.1722412109375
2016-12-16,267.5340270996094
2016-12-19,267.5340270996094
2016-12-20,271.77032470703125
2016-12-21,270.7735290527344
2016-12-22,271.1224060058594
2016-12-23,269.7767639160156
2016-12-28,276.0066223144531
2016-12-29,274.6111145019531
2016-12-30,276.45513916015625
2017-01-03,284.4791564941406
2017-01-04,281.9374084472656
2017-01-05,289.9115905761719
2017-01-06,287.5193176269531
2017-01-09,297.7363586425781
2017-01-10,306.20892333984375
2017-01-11,308.9999084472656
2017-01-12,311.4917907714844
2017-01-13,315.67822265625
2017-01-16,320.8614501953125
2017-01-17,314.1831359863281
2017-01-18,316.77471923828125
2017-01-19,315.0801696777344
2017-01-20,317.3229064941406
2017-01-23,319.36627197265625
2017-01-24,325.8453369140625
2017-01-25,325.9449768066406
2017-01-26,319.4161376953125
2017-01-27,326.2938537597656
2017-01-30,320.5125427246094
2017-01-31,325.3967590332031
2017-02-01,325.5961608886719
2017-02-02,323.951416015625
2017-02-03,308.5014953613281
2017-02-06,309.79730224609375
2017-02-07,316.82452392578125
2017-02-08,311.0930480957031
2017-02-09,311.1927795410156
2017-02-10,319.7151184082031
2017-02-13,327.888671875
2017-02-14,325.3469543457031
2017-02-15,325.4963684082031
2017-02-16,323.4530944824219
2017-02-17,318.4194030761719
2017-02-20,325.9449768066406
2017-02-21,327.0913391113281
2017-02-22,324.6990051269531
2017-02-23,330.2809753417969
2017-02-24,326.44342041015625
2017-02-27,324.64910888671875
2017-02-28,321.0110168457031
2017-03-01,336.6603698730469
2017-03-02,334.8162536621094
2017-03-03,337.15875244140625
2017-03-06,325.4466552734375
2017-03-07,318.96759033203125
2017-03-08,317.62188720703125
2017-03-09,306.009521484375
2017-03-10,309.548095703125
2017-03-13,313.8840026855469
2017-03-14,315.0302734375
2017-03-15,324.0511169433594
2017-03-16,340.2984924316406
2017-03-17,341.1956481933594
2017-03-20,343.5878601074219
2017-03-21,329.03497314453125
2017-03-22,328.4866943359375
2017-03-23,320.61224365234375
2017-03-24,318.7183837890625
2017-03-27,304.7635498046875
2017-03-28,310.59466552734375
2017-03-29,311.9902038574219
2017-03-30,316.47564697265625
2017-03-31,312.1396484375
2017-04-03,312.5882568359375
2017-04-04,319.1669006347656
2017-04-05,320.9112854003906
2017-04-06,318.3196716308594
2017-04-07,320.0640563964844
2017-04-10,317.62188720703125
2017-04-11,319.36627197265625
2017-04-12,308.9999084472656
2017-04-13,308.0528869628906
2017-04-18,290.8584899902344
2017-04-19,295.34405517578125
2017-04-20,299.480712890625
2017-04-21,297.68646240234375
2017-04-24,304.5143737792969
2017-04-25,311.1927795410156
2017-04-26,308.4018249511719
2017-04-27,298.6832275390625
2017-04-28,302.67034912109375
2017-05-02,296.8890075683594
2017-05-03,285.87469482421875
2017-05-04,276.3056335449219
2017-05-05,288.117431640625
2017-05-08,283.53228759765625
2017-05-09,289.9614562988281
2017-05-10,287.71868896484375
2017-05-11,289.1492919921875
2017-05-12,284.1149597167969
2017-05-15,293.0870056152344
2017-05-16,295.728759765625
2017-05-17,289.099365234375
2017-05-18,290.09625244140625
2017-05-19,294.23345947265625
2017-05-22,295.5792541503906
2017-05-23,291.0433654785156
2017-05-24,290.8439025878906
2017-05-25,290.4950256347656
2017-05-26,291.5916442871094
2017-05-30,291.0932312011719
2017-05-31,284.214599609375
2017-06-01,285.1616516113281
2017-06-02,285.8594970703125
2017-06-05,282.5199279785156
2017-06-06,281.82208251953125
2017-06-07,282.1211853027344
2017-06-08,288.0027770996094
2017-06-09,294.0838928222656
2017-06-12,293.2365417480469
2017-06-13,293.3860168457031
2017-06-14,285.7597961425781
2017-06-15,282.1709899902344
2017-06-16,278.8812561035156
2017-06-19,287.0558166503906
2017-06-20,275.74102783203125
2017-06-21,280.5760192871094
2017-06-22,280.97467041015625
2017-06-23,278.6319885253906
2017-06-26,276.5575256347656
2017-06-27,285.8285827636719
2017-06-28,283.1678466796875
2017-06-29,289.4981384277344
2017-06-30,286.30816650390625
2017-07-03,300.66339111328125
2017-07-04,302.6571960449219
2017-07-05,306.4453430175781
2017-07-06,298.7194519042969
2017-07-07,296.3268737792969
2017-07-10,300.1151123046875
2017-07-11,300.1151123046875
2017-07-12,314.02178955078125
2017-07-13,313.5732421875
2017-07-14,315.11834716796875
2017-07-17,319.8037109375
2017-07-18,320.25244140625
2017-07-19,321.00006103515625
2017-07-20,317.71026611328125
2017-07-21,312.5763244628906
2017-07-24,311.6790771484375
2017-07-25,329.6231994628906
2017-07-26,328.6263122558594
2017-07-27,329.6730651855469
2017-07-28,330.2213134765625
2017-07-31,333.11236572265625
2017-08-01,335.3553466796875
2017-08-02,331.36773681640625
2017-08-03,334.10919189453125
2017-08-04,336.7509765625
2017-08-07,345.47381591796875
2017-08-08,346.121826171875
2017-08-09,338.7447204589844
2017-08-10,330.4207458496094
2017-08-11,321.00006103515625
2017-08-14,330.86932373046875
2017-08-15,330.2213134765625
2017-08-16,344.1778869628906
2017-08-17,343.92864990234375
2017-08-18,342.3834533691406
2017-08-21,340.2400817871094
2017-08-22,347.5174560546875
2017-08-23,352.0034484863281
2017-08-24,352.8009338378906
2017-08-25,351.7043762207031
2017-08-29,351.8539733886719
2017-08-30,355.59228515625
2017-08-31,358.38360595703125
2017-09-01,365.8603820800781
2017-09-04,365.9599914550781
2017-09-05,361.8727111816406
2017-09-06,364.66400146484375
2017-09-07,367.3907775878906
2017-09-08,361.9571533203125
2017-09-11,368.1883239746094
2017-09-12,371.37872314453125
2017-09-13,362.5055236816406
2017-09-14,350.5416564941406
2017-09-15,343.4630432128906
2017-09-18,345.5567626953125
2017-09-19,345.0581970214844
2017-09-20,347.7002258300781
2017-09-21,345.5068359375
2017-09-22,346.1050109863281
2017-09-25,343.0641784667969
2017-09-26,340.870849609375
2017-09-27,340.5717468261719
2017-09-28,337.8798522949219
2017-09-29,340.9705810546875
2017-10-02,349.7440490722656
2017-10-03,352.5356140136719
2017-10-04,358.318115234375
2017-10-05,369.18536376953125
2017-10-06,365.7955322265625
2017-10-09,361.05987548828125
2017-10-10,365.0977783203125
2017-10-11,363.9013671875
2017-10-12,366.8424072265625
2017-10-13,375.4664306640625
2017-10-16,381.2489318847656
2017-10-17,374.71856689453125
2017-10-18,373.52227783203125
2017-10-19,376.46343994140625
2017-10-20,377.06158447265625
2017-10-23,378.6069641113281
2017-10-24,384.0404968261719
2017-10-25,375.1673278808594
2017-10-26,377.6099548339844
2017-10-27,366.0947570800781
2017-10-30,368.8862609863281
2017-10-31,361.9073486328125
2017-11-01,374.4195861816406
2017-11-02,379.9029541015625
2017-11-03,377.7095947265625
2017-11-06,374.81842041015625
2017-11-07,367.3409423828125
2017-11-08,370.08270263671875
2017-11-09,361.9073486328125
2017-11-10,361.508544921875
2017-11-13,362.8544921875
2017-11-14,353.6821594238281
2017-11-15,348.84674072265625
2017-11-16,352.2366027832031
2017-11-17,352.3861083984375
2017-11-20,358.76678466796875
2017-11-21,361.01007080078125
2017-11-22,362.4058532714844
2017-11-23,362.9541931152344
2017-11-24,361.25927734375
2017-11-27,356.92242431640625
2017-11-28,350.9404602050781
2017-11-29,341.4690246582031
2017-11-30,338.57781982421875
2017-12-01,337.7303771972656
2017-12-04,340.7213134765625
2017-12-05,332.99462890625
2017-12-06,335.985595703125
2017-12-07,336.9826354980469
2017-12-08,344.46002197265625
2017-12-11,350.2425537109375
2017-12-12,346.4041748046875
2017-12-13,352.9344177246094
2017-12-14,356.2742919921875
2017-12-15,361.6580810546875
2017-12-18,368.4874572753906
2017-12-19,366.5433044433594
2017-12-20,369.38470458984375
2017-12-21,374.9679260253906
2017-12-22,374.27001953125
2017-12-27,381.99664306640625
2017-12-28,384.28973388671875
2017-12-29,388.8260192871094
2018-01-02,393.0134582519531
2018-01-03,388.7762145996094
2018-01-04,389.82305908203125
2018-01-05,387.4302978515625
2018-01-08,393.8608703613281
2018-01-09,397.00140380859375
2018-01-10,404.12994384765625
2018-01-11,405.52569580078125
2018-01-12,406.3232421875
2018-01-15,408.3172607421875
2018-01-16,404.4788513183594
2018-01-17,405.7749328613281
2018-01-18,406.0241394042969
2018-01-19,405.92437744140625
2018-01-22,401.1887512207031
2018-01-23,389.5738220214844
2018-01-24,395.80499267578125
2018-01-25,398.7959289550781
2018-01-26,400.69024658203125
2018-01-29,413.75079345703125
2018-01-30,406.67218017578125
2018-01-31,402.48480224609375
2018-02-01,398.5965270996094
2018-02-02,381.5978698730469
2018-02-05,385.6855773925781
2018-02-06,376.9120178222656
2018-02-07,376.9618835449219
2018-02-08,364.4995422363281
2018-02-09,359.9134216308594
2018-02-12,365.5962219238281
2018-02-13,374.66888427734375
2018-02-14,381.2489318847656
2018-02-15,386.8320617675781
2018-02-16,386.8320617675781
2018-02-19,382.64471435546875
2018-02-20,383.2428283691406
2018-02-21,403.3323059082031
2018-02-22,401.0890197753906
2018-02-23,395.0572509765625
2018-02-26,400.1917724609375
2018-02-27,395.30645751953125
2018-02-28,385.18701171875
2018-03-01,374.71856689453125
2018-03-02,363.4028015136719
2018-03-05,363.701904296875
2018-03-06,367.2911071777344
2018-03-07,366.2442321777344
2018-03-08,362.2064514160156
2018-03-09,368.6868591308594
2018-03-12,367.9391784667969
2018-03-13,375.56610107421875
2018-03-14,382.3954772949219
2018-03-15,378.00872802734375
2018-03-16,384.3396301269531
2018-03-19,368.1385498046875
2018-03-20,367.14154052734375
2018-03-21,370.03277587890625
2018-03-22,358.1188049316406
2018-03-23,357.4209289550781
2018-03-26,351.2396240234375
2018-03-27,362.4058532714844
2018-03-28,352.0869445800781
2018-03-29,352.7350158691406
2018-04-03,355.1776428222656
2018-04-04,343.9615478515625
2018-04-05,357.6701354980469
2018-04-06,350.0929870605469
2018-04-09,338.1291198730469
2018-04-10,345.45703125
2018-04-11,341.3694152832031
2018-04-12,341.419189453125
2018-04-13,344.7590637207031
2018-04-16,341.6185607910156
2018-04-17,346.4540100097656
2018-04-18,372.9739074707031
2018-04-19,376.86224365234375
2018-04-20,379.50421142578125
2018-04-23,379.1552429199219
2018-04-24,384.7384033203125
2018-04-25,376.0646667480469
2018-04-26,369.008056640625
2018-04-27,367.96099853515625
2018-04-30,349.71258544921875
2018-05-01,345.9731140136719
2018-05-02,356.8922424316406
2018-05-03,358.288330078125
2018-05-04,358.98638916015625
2018-05-08,358.288330078125
2018-05-09,365.8170471191406
2018-05-10,375.1407470703125
2018-05-11,385.01287841796875
2018-05-14,384.1153869628906
2018-05-15,378.23199462890625
2018-05-16,391.9432373046875
2018-05-17,396.72979736328125
2018-05-18,379.2790222167969
2018-05-21,386.6083679199219
2018-05-22,388.7025146484375
2018-05-23,381.9216003417969
2018-05-24,375.53961181640625
2018-05-25,376.4371032714844
2018-05-29,369.8058166503906
2018-05-30,371.15203857421875
2018-05-31,371.0024108886719
2018-06-01,380.2264099121094
2018-06-04,381.77203369140625
2018-06-05,388.60272216796875
2018-06-06,399.2726135253906
2018-06-07,392.9404602050781
2018-06-08,382.7691955566406
2018-06-11,387.90472412109375
2018-06-12,382.5198974609375
2018-06-13,396.87933349609375
2018-06-14,397.3779602050781
2018-06-15,380.2264099121094
2018-06-18,379.478515625
2018-06-19,370.6534423828125
2018-06-20,373.3457946777344
2018-06-21,370.5536804199219
2018-06-22,386.0599365234375
2018-06-25,367.96099853515625
2018-06-26,366.2159423828125
2018-06-27,368.110595703125
2018-06-28,357.78973388671875
2018-06-29,360.9807434082031
2018-07-02,348.3164978027344
2018-07-03,320.0961608886719
2018-07-04,318.550537109375
2018-07-05,325.1817932128906
2018-07-06,328.0238037109375
2018-07-09,334.3060302734375
2018-07-10,326.0294189453125
2018-07-11,310.27386474609375
2018-07-12,313.1158752441406
2018-07-13,312.11871337890625
2018-07-16,308.22967529296875
2018-07-17,312.2184143066406
2018-07-18,317.6033020019531
2018-07-19,315.858154296875
2018-07-20,310.77252197265625
2018-07-23,309.1271667480469
2018-07-24,326.4781494140625
2018-07-25,323.0877380371094
2018-07-26,322.3398132324219
2018-07-27,325.0821228027344
2018-07-30,324.0350646972656
2018-07-31,333.55816650390625
2018-08-01,320.9438171386719
2018-08-02,312.0688781738281
2018-08-03,317.2043762207031
2018-08-06,313.1158752441406
2018-08-07,325.3812255859375
2018-08-08,325.6305847167969
2018-08-09,329.2702941894531
2018-08-10,320.2457275390625
2018-08-13,318.0020751953125
2018-08-14,315.5090637207031
2018-08-15,297.6595153808594
2018-08-16,303.9915771484375
2018-08-17,304.1412353515625
2018-08-20,305.188232421875
2018-08-21,305.9361877441406
2018-08-22,307.1328125
2018-08-23,309.6257629394531
2018-08-24,319.8468322753906
2018-08-28,326.4781494140625
2018-08-29,323.935302734375
2018-08-30,321.9908142089844
2018-08-31,312.6671447753906
2018-09-03,315.858154296875
2018-09-04,310.1242980957031
2018-09-05,311.22125244140625
2018-09-06,303.318359375
2018-09-07,295.1893310546875
2018-09-10,290.002685546875
2018-09-11,286.1625671386719
2018-09-12,294.3415222167969
2018-09-13,298.730224609375
2018-09-14,300.7749328613281
2018-09-17,299.5780029296875
2018-09-18,307.9065856933594
2018-09-19,318.7785949707031
2018-09-20,320.8731689453125
2018-09-21,335.934326171875
2018-09-24,329.1518859863281
2018-09-25,340.6223449707031
2018-09-26,337.1313171386719
2018-09-27,329.8001403808594
2018-09-28,330.847412109375
2018-10-01,331.0968322753906
2018-10-02,335.3857727050781
2018-10-03,332.69268798828125
2018-10-04,332.1441345214844
2018-10-05,324.1646728515625
2018-10-08,320.8731689453125
2018-10-09,325.31170654296875
2018-10-10,311.0484924316406
2018-10-11,310.4499816894531
2018-10-12,312.7939147949219
2018-10-15,317.83099365234375
2018-10-16,313.9908447265625
2018-10-17,314.2402648925781
2018-10-18,309.1533203125
2018-10-19,307.5574645996094
2018-10-22,309.8515319824219
2018-10-23,298.97955322265625
2018-10-24,297.1343078613281
2018-10-25,302.0715637207031
2018-10-26,301.7225036621094
2018-10-29,307.4078369140625
2018-10-30,303.6675109863281
2018-10-31,318.0304870605469
2018-11-01,327.4561767578125
2018-11-02,319.1775207519531
2018-11-05,320.32452392578125
2018-11-06,311.0983581542969
2018-11-07,315.3872985839844
2018-11-08,317.1826171875
2018-11-09,303.1188659667969
2018-11-12,296.23663330078125
2018-11-13,293.9924011230469
2018-11-14,290.8504943847656
2018-11-15,297.0844421386719
2018-11-16,296.7353210449219
2018-11-19,299.8772277832031
2018-11-20,295.1394348144531
2018-11-21,295.2890625
2018-11-22,289.9029541015625
2018-11-23,279.8289489746094
2018-11-26,286.0129699707031
2018-11-27,281.87359619140625
2018-11-28,285.614013671875
2018-11-29,292.546142578125
2018-11-30,289.4041748046875
2018-12-03,300.0268859863281
2018-12-04,296.23663330078125
2018-12-05,284.7662658691406
2018-12-06,270.2037048339844
2018-12-07,278.6818542480469
2018-12-10,273.79449462890625
2018-12-11,282.97076416015625
2018-12-12,290.8006591796875
2018-12-13,294.3913269042969
2018-12-14,288.9054870605469
2018-12-17,292.197021484375
2018-12-18,287.4592590332031
2018-12-19,293.6433410644531
2018-12-20,283.9682922363281
2018-12-21,286.4618225097656
2018-12-24,286.9606018066406
2018-12-27,281.4248352050781
2018-12-28,289.254638671875
2018-12-31,290.6011657714844
2019-01-02,281.7738952636719
2019-01-03,268.3585205078125
2019-01-04,283.46954345703125
2019-01-07,286.6114196777344
2019-01-08,288.15740966796875
2019-01-09,292.396484375
2019-01-10,294.3913269042969
2019-01-11,294.89007568359375
2019-01-14,290.55126953125
2019-01-15,291.0001525878906
2019-01-16,287.1600036621094
2019-01-17,289.5039978027344
2019-01-18,296.9847412109375
2019-01-21,295.2890625
2019-01-22,289.2047119140625
2019-01-23,285.9132385253906
2019-01-24,287.40936279296875
2019-01-25,296.7353210449219
2019-01-28,290.70086669921875
2019-01-29,296.2865295410156
2019-01-30,304.46539306640625
2019-01-31,308.6546630859375
2019-02-01,305.4129943847656
2019-02-04,300.9744567871094
2019-02-05,302.9194030761719
2019-02-06,304.5153503417969
2019-02-07,296.53582763671875
2019-02-08,291.2993469238281
2019-02-11,289.1050109863281
2019-02-12,290.9502868652344
2019-02-13,297.633056640625
2019-02-14,296.33636474609375
2019-02-15,302.86956787109375
2019-02-18,302.370849609375
2019-02-19,301.9718933105469
2019-02-20,309.6520690917969
2019-02-21,299.7276306152344
2019-02-22,308.05621337890625
2019-02-25,304.5153503417969
2019-02-26,306.2109375
2019-02-27,307.856689453125
2019-02-28,303.16876220703125
2019-03-01,303.6176452636719
2019-03-04,304.4156188964844
2019-03-05,305.1636657714844
2019-03-06,308.6546630859375
2019-03-07,302.1713562011719
2019-03-08,296.1867980957031
2019-03-11,301.3734130859375
2019-03-12,303.2186584472656
2019-03-13,306.5101623535156
2019-03-14,305.46282958984375
2019-03-15,304.6649169921875
2019-03-18,310.0011901855469
2019-03-19,319.3271179199219
2019-03-20,316.1353759765625
2019-03-21,318.0304870605469
2019-03-22,310.5497741699219
2019-03-25,309.3029479980469
2019-03-26,307.80682373046875
2019-03-27,307.9065856933594
2019-03-28,310.79913330078125
2019-03-29,317.1328125
2019-04-01,325.361572265625
2019-04-02,327.156982421875
2019-04-03,332.1939697265625
2019-04-04,327.8551330566406
2019-04-05,331.3960266113281
2019-04-08,330.1492919921875
2019-04-09,329.5008544921875
2019-04-10,330.6977844238281
2019-04-11,321.87060546875
2019-04-12,331.59552001953125
2019-04-15,329.1518859863281
2019-04-16,333.1415710449219
2019-04-17,339.4253234863281
2019-04-18,337.33074951171875
2019-04-23,336.2834777832031
2019-04-24,333.1913757324219
2019-04-25,320.7198486328125
2019-04-26,310.14385986328125
2019-04-29,311.84002685546875
2019-04-30,303.6586608886719
2019-05-01,301.11444091796875
2019-05-02,295.7266845703125
2019-05-03,297.7221374511719
2019-05-07,288.8423767089844
2019-05-08,286.29815673828125
2019-05-09,280.0623779296875
