Date,CSMG3.SA
2015-12-09,2.7644705772399902
2015-12-10,2.6145691871643066
2015-12-11,2.5640206336975098
2015-12-14,2.487326145172119
2015-12-15,2.396688461303711
2015-12-16,2.422833204269409
2015-12-17,2.7261245250701904
2015-12-18,2.544847011566162
2015-12-21,2.3025639057159424
2015-12-22,2.3409109115600586
2015-12-23,2.5657637119293213
2015-12-28,2.680805206298828
2015-12-29,2.506500244140625
2015-12-30,2.701721429824829
2016-01-04,2.544847011566162
2016-01-05,2.396688461303711
2016-01-06,2.2729320526123047
2016-01-07,2.0916552543640137
2016-01-08,2.1439452171325684
2016-01-11,2.021932601928711
2016-01-12,2.004502534866333
2016-01-13,1.9539544582366943
2016-01-14,2.004502534866333
2016-01-15,1.9504687786102295
2016-01-18,1.9801002740859985
2016-01-19,1.9086352586746216
2016-01-20,1.8824896812438965
2016-01-21,1.8772605657577515
2016-01-22,1.8580865859985352
2016-01-26,1.819739818572998
2016-01-27,2.086426258087158
2016-01-28,2.2154109477996826
2016-01-29,2.243300676345825
2016-02-01,2.3409109115600586
2016-02-02,2.264216423034668
2016-02-03,2.2398135662078857
2016-02-04,2.253757953643799
2016-02-05,2.25724458694458
2016-02-10,2.222383499145508
2016-02-11,2.194495677947998
2016-02-12,2.1561474800109863
2016-02-15,2.213667869567871
2016-02-16,2.22586989402771
2016-02-17,2.2555015087127686
2016-02-18,2.2119247913360596
2016-02-19,2.299077033996582
2016-02-22,2.387972116470337
2016-02-23,2.4054038524627686
2016-02-24,2.3618268966674805
2016-02-25,2.426319122314453
2016-02-26,2.438520669937134
2016-02-29,2.5675058364868164
2016-03-01,2.618055820465088
2016-03-02,2.5291593074798584
2016-03-03,2.706949472427368
2016-03-04,2.754012107849121
2016-03-07,2.729609966278076
2016-03-08,2.762727975845337
2016-03-09,2.701721429824829
2016-03-10,2.7574987411499023
2016-03-11,2.8760251998901367
2016-03-14,2.9910671710968018
2016-03-15,2.8934569358825684
2016-03-16,3.006754159927368
2016-03-17,3.1409685611724854
2016-03-18,3.175830125808716
2016-03-21,3.2002322673797607
2016-03-22,3.2019753456115723
2016-03-23,3.1200523376464844
2016-03-24,3.1932601928710938
2016-03-28,3.1862871646881104
2016-03-29,3.273440361022949
2016-03-30,3.22637939453125
2016-03-31,3.259495735168457
2016-04-01,3.271697998046875
2016-04-04,3.153170347213745
2016-04-05,3.0939061641693115
2016-04-06,2.989323616027832
2016-04-07,2.9771227836608887
2016-04-08,3.085191011428833
2016-04-11,3.163628339767456
2016-04-12,3.2664682865142822
2016-04-13,3.3815081119537354
2016-04-14,3.454716920852661
2016-04-15,3.425084114074707
2016-04-18,3.3727946281433105
2016-04-19,3.5470988750457764
2016-04-20,3.5104944705963135
2016-04-22,3.4425160884857178
2016-04-25,3.5889317989349365
2016-04-26,3.6412229537963867
2016-04-27,3.660395383834839
2016-04-28,3.7266318798065186
2016-04-29,3.747549057006836
2016-05-02,3.737089157104492
2016-05-03,3.72837495803833
2016-05-04,3.747549057006836
2016-05-05,3.78240966796875
2016-05-06,4.009005069732666
2016-05-09,4.0787272453308105
2016-05-10,4.246058940887451
2016-05-11,4.451740264892578
2016-05-12,4.435421943664551
2016-05-13,4.414335250854492
2016-05-16,4.463539123535156
2016-05-17,4.470566749572754
2016-05-18,4.373917102813721
2016-05-19,4.502199649810791
2016-05-20,4.573030471801758
2016-05-23,4.396182060241699
2016-05-24,4.305080890655518
2016-05-25,4.331875801086426
2016-05-27,4.3408074378967285
2016-05-30,4.3676018714904785
2016-05-31,4.551594257354736
2016-06-01,4.524798393249512
2016-06-02,4.480140686035156
2016-06-03,4.683783054351807
2016-06-06,4.555167198181152
2016-06-07,4.642698764801025
2016-06-08,4.755237579345703
2016-06-09,4.653417587280273
2016-06-10,4.662348747253418
2016-06-13,4.61232852935791
2016-06-14,4.642698764801025
2016-06-15,4.665919303894043
2016-06-16,4.762382507324219
2016-06-17,4.805253982543945
2016-06-20,4.833836078643799
2016-06-21,4.837408065795898
2016-06-22,4.82847785949707
2016-06-23,4.869564056396484
2016-06-24,4.7856059074401855
2016-06-27,4.796322822570801
2016-06-28,4.851699352264404
2016-06-29,5.092856407165527
2016-06-30,5.2875657081604
2016-07-01,5.2786359786987305
2016-07-04,5.351874828338623
2016-07-05,5.376884937286377
2016-07-06,5.416182041168213
2016-07-07,5.455482482910156
2016-07-08,5.63769006729126
2016-07-11,5.848478317260742
2016-07-12,5.9645891189575195
2016-07-13,6.046761989593506
2016-07-14,5.953871250152588
2016-07-15,5.9199323654174805
2016-07-18,6.087846755981445
2016-07-19,6.100350856781006
2016-07-20,5.816324234008789
2016-07-21,5.894920825958252
2016-07-22,5.82525634765625
2016-07-25,5.894920825958252
2016-07-26,5.909212112426758
2016-07-27,5.9681620597839355
2016-07-28,5.894920825958252
2016-07-29,5.894920825958252
2016-08-01,5.823468208312988
2016-08-02,5.87348747253418
2016-08-03,5.785954475402832
2016-08-04,5.814539432525635
2016-08-05,5.8341875076293945
2016-08-08,5.828829288482666
2016-08-09,5.875272274017334
2016-08-10,5.675203800201416
2016-08-11,5.948512077331543
2016-08-12,5.787742614746094
2016-08-15,5.734151363372803
2016-08-16,5.662698268890381
2016-08-17,5.73057746887207
2016-08-18,5.805604457855225
2016-08-19,5.864553451538086
2016-08-22,5.669844150543213
2016-08-23,5.712071418762207
2016-08-24,5.685086250305176
2016-08-25,5.67609167098999
2016-08-26,5.622118949890137
2016-08-29,5.814620494842529
2016-08-30,5.838008403778076
2016-08-31,5.93695592880249
2016-09-01,5.900973796844482
2016-09-02,5.93695592880249
2016-09-05,5.9675421714782715
2016-09-06,5.990930557250977
2016-09-08,6.044902801513672
2016-09-09,5.847003936767578
2016-09-12,5.93156099319458
2016-09-13,5.589735984802246
2016-09-14,5.722868919372559
2016-09-15,5.703078269958496
2016-09-16,5.582539081573486
2016-09-19,5.622118949890137
2016-09-20,5.582539081573486
2016-09-21,5.66529655456543
2016-09-22,5.875791549682617
2016-09-23,5.757049083709717
2016-09-26,5.812821388244629
2016-09-27,5.841604709625244
2016-09-28,5.908172607421875
2016-09-29,5.820017337799072
2016-09-30,5.881185531616211
2016-10-03,5.915369987487793
2016-10-04,5.927961826324463
2016-10-05,6.026910305023193
2016-10-06,5.990930557250977
2016-10-07,5.9675421714782715
2016-10-10,5.927961826324463
2016-10-11,5.927961826324463
2016-10-13,6.046701431274414
2016-10-14,5.972938060760498
2016-10-17,6.044902801513672
2016-10-18,6.093476295471191
2016-10-19,5.953149795532227
2016-10-20,5.93695592880249
2016-10-21,6.025110721588135
2016-10-24,5.945952892303467
2016-10-25,5.902774333953857
2016-10-26,5.9801344871521
2016-10-27,6.016114711761475
2016-10-28,5.976535797119141
2016-10-31,5.994527816772461
2016-11-01,5.960344314575195
2016-11-03,6.026910305023193
2016-11-04,6.0808844566345215
2016-11-07,6.043102741241455
2016-11-08,6.197824954986572
2016-11-09,6.116865634918213
2016-11-10,6.008920669555664
2016-11-11,5.757049083709717
2016-11-14,5.370248794555664
2016-11-16,5.668895721435547
2016-11-17,5.547365665435791
2016-11-18,5.697834014892578
2016-11-21,6.009646892547607
2016-11-22,6.109353065490723
2016-11-23,6.0785346031188965
2016-11-24,6.136546611785889
2016-11-25,6.107540607452393
2016-11-28,6.1999969482421875
2016-11-29,6.073095798492432
2016-11-30,6.180056571960449
2016-12-01,6.020524024963379
2016-12-02,6.071284294128418
2016-12-05,6.0912251472473145
2016-12-06,6.118418216705322
2016-12-07,6.080348968505859
2016-12-08,6.054967403411865
2016-12-09,6.027774810791016
2016-12-12,5.991518020629883
2016-12-13,5.973389625549316
2016-12-14,6.024147987365723
2016-12-15,6.033215045928955
2016-12-16,6.363155841827393
2016-12-19,6.399412155151367
2016-12-20,6.252570629119873
2016-12-21,6.248943328857422
2016-12-22,6.248943328857422
2016-12-23,6.281576156616211
2016-12-26,6.31783390045166
2016-12-27,6.372219085693359
2016-12-28,6.490056037902832
2016-12-29,6.616955757141113
2017-01-02,6.671342372894287
2017-01-03,6.562569618225098
2017-01-04,6.558945178985596
2017-01-05,6.55350399017334
2017-01-06,6.526312828063965
2017-01-09,6.720287322998047
2017-01-10,6.6985344886779785
2017-01-11,6.823625564575195
2017-01-12,7.215200901031494
2017-01-13,7.1970744132995605
2017-01-16,7.160815715789795
2017-01-17,7.278651714324951
2017-01-18,7.207951068878174
2017-01-19,7.1517510414123535
2017-01-20,7.1952619552612305
2017-01-23,7.289528846740723
2017-01-24,7.469005107879639
2017-01-26,7.514323711395264
2017-01-27,7.61040735244751
2017-01-30,7.423680782318115
2017-01-31,7.824323654174805
2017-02-01,8.098067283630371
2017-02-02,8.154268264770508
2017-02-03,8.219527244567871
2017-02-06,8.232220649719238
2017-02-07,8.143390655517578
2017-02-08,8.172393798828125
2017-02-09,8.438886642456055
2017-02-10,8.877596855163574
2017-02-13,8.99181079864502
2017-02-14,8.844968795776367
2017-02-15,8.912040710449219
2017-02-16,9.002686500549316
2017-02-17,9.028067588806152
2017-02-20,9.011751174926758
2017-02-21,9.298184394836426
2017-02-22,9.015375137329102
2017-02-23,9.153153419494629
2017-02-24,9.352569580078125
2017-03-01,9.515726089477539
2017-03-02,9.745959281921387
2017-03-03,9.789470672607422
2017-03-06,9.858357429504395
2017-03-07,9.84566593170166
2017-03-08,9.539294242858887
2017-03-09,8.386312484741211
2017-03-10,8.388121604919434
2017-03-13,9.0208158493042
2017-03-14,8.980929374694824
2017-03-15,8.95555305480957
2017-03-16,8.906604766845703
2017-03-17,8.204254150390625
2017-03-20,7.640771865844727
2017-03-21,7.735596656799316
2017-03-22,8.069310188293457
2017-03-23,8.317437171936035
2017-03-24,8.399968147277832
2017-03-27,8.249576568603516
2017-03-28,8.009316444396973
2017-03-29,8.007481575012207
2017-03-30,7.84975004196167
2017-03-31,8.106521606445312
2017-04-03,8.170713424682617
2017-04-04,8.295426368713379
2017-04-05,8.363286972045898
2017-04-06,8.311935424804688
2017-04-07,8.291760444641113
2017-04-10,8.34494686126709
2017-04-11,8.60171127319336
2017-04-12,8.399968147277832
2017-04-13,8.368790626525879
2017-04-17,8.445820808410645
2017-04-18,8.550361633300781
2017-04-19,8.565033912658691
2017-04-20,6.773163318634033
2017-04-24,6.635608673095703
2017-04-25,6.437530517578125
2017-04-26,6.327488899230957
2017-04-27,6.254124164581299
2017-04-28,6.602595329284668
2017-05-02,6.786001682281494
2017-05-03,6.987746715545654
2017-05-04,6.786001682281494
2017-05-05,6.941895008087158
2017-05-08,6.993250370025635
2017-05-09,7.004253387451172
2017-05-10,7.017092227935791
2017-05-11,7.033597946166992
2017-05-12,6.949231147766113
2017-05-15,6.620936870574951
2017-05-16,6.8410234451293945
2017-05-17,6.70346736907959
2017-05-18,5.979018211364746
2017-05-19,6.035872459411621
2017-05-22,5.793776512145996
2017-05-23,5.91115665435791
2017-05-24,5.969847679138184
2017-05-25,6.079890727996826
2017-05-26,6.254124164581299
2017-05-29,6.254124164581299
2017-05-30,6.386178016662598
2017-05-31,6.40084981918335
2017-06-01,6.343994617462158
2017-06-02,6.391680717468262
2017-06-05,6.35499906539917
2017-06-06,6.652116775512695
2017-06-07,6.628272533416748
2017-06-08,6.655784606933594
2017-06-09,6.969404697418213
2017-06-12,6.927223205566406
2017-06-13,6.914385795593262
2017-06-14,7.035433292388916
2017-06-15,7.035433292388916
2017-06-16,7.117965221405029
2017-06-19,7.062944412231445
2017-06-20,6.897877216339111
2017-06-21,6.738315105438232
2017-06-22,6.905605792999268
2017-06-23,6.949978828430176
2017-06-26,7.07940149307251
2017-06-27,7.027633190155029
2017-06-28,7.081249713897705
2017-06-29,7.155203342437744
2017-06-30,7.395561695098877
2017-07-03,8.014939308166504
2017-07-04,8.181341171264648
2017-07-05,8.175793647766113
2017-07-06,8.209074974060059
2017-07-07,8.199831008911133
2017-07-10,8.253446578979492
2017-07-11,8.3200044631958
2017-07-12,8.432790756225586
2017-07-13,8.44758129119873
2017-07-14,8.430938720703125
2017-07-17,8.484560012817383
2017-07-18,8.427242279052734
2017-07-19,8.362530708312988
2017-07-20,8.316311836242676
2017-07-21,8.308911323547363
2017-07-24,8.173944473266602
2017-07-25,8.079648971557617
2017-07-26,8.116628646850586
2017-07-27,8.199831008911133
2017-07-28,7.946529865264893
2017-07-31,7.835596084594727
2017-08-01,7.987207412719727
2017-08-02,8.051918983459473
2017-08-03,8.111083030700684
2017-08-04,8.116628646850586
2017-08-07,8.125874519348145
2017-08-08,8.007546424865723
2017-08-09,7.987207412719727
2017-08-10,7.848540306091309
2017-08-11,7.802318096160889
2017-08-14,7.772732734680176
2017-08-15,7.67289400100708
2017-08-16,7.728363037109375
2017-08-17,7.506494522094727
2017-08-18,7.451028823852539
2017-08-21,7.543471813201904
2017-08-22,7.765341281890869
2017-08-23,7.626674652099609
2017-08-24,7.652556896209717
2017-08-25,7.6544084548950195
2017-08-28,7.658102512359619
2017-08-29,7.622975826263428
2017-08-30,7.7838287353515625
2017-08-31,7.9705657958984375
2017-09-01,7.98535680770874
2017-09-04,8.016790390014648
2017-09-05,8.005695343017578
2017-09-06,8.125874519348145
2017-09-07,8.125874519348145
2017-09-08,8.172096252441406
2017-09-11,8.197979927062988
2017-09-12,8.209074974060059
2017-09-13,8.098143577575684
2017-09-14,8.029729843139648
2017-09-15,8.181341171264648
2017-09-18,8.236807823181152
2017-09-19,8.135117530822754
2017-09-20,8.122177124023438
2017-09-21,8.024184226989746
2017-09-22,8.003847122192383
2017-09-25,7.8377685546875
2017-09-26,7.875010013580322
2017-09-27,7.718588829040527
2017-09-28,7.793076038360596
2017-09-29,7.969980239868164
2017-10-02,7.776320457458496
2017-10-03,7.830320358276367
2017-10-04,8.04446792602539
2017-10-05,8.17481803894043
2017-10-06,8.115227699279785
2017-10-09,8.06308650970459
2017-10-10,8.091019630432129
2017-10-11,8.118952751159668
2017-10-12,8.118952751159668
2017-10-13,8.126398086547852
2017-10-16,8.005361557006836
2017-10-17,7.876873016357422
2017-10-18,7.8377685546875
2017-10-19,7.7744550704956055
2017-10-20,7.807971954345703
2017-10-23,7.651552200317383
2017-10-24,7.668311595916748
2017-10-25,7.634793758392334
2017-10-26,7.7148661613464355
2017-10-27,7.606861591339111
2017-10-30,7.474650859832764
2017-10-31,7.336852550506592
2017-11-01,7.534236907958984
2017-11-02,7.534236907958984
2017-11-03,7.614311218261719
2017-11-06,7.59755277633667
2017-11-07,7.439267635345459
2017-11-08,7.46720027923584
2017-11-09,7.46720027923584
2017-11-10,7.3778181076049805
2017-11-13,7.355472564697266
2017-11-14,7.351747512817383
2017-11-15,7.351747512817383
2017-11-16,7.42623233795166
2017-11-17,7.616174221038818
2017-11-20,7.616174221038818
2017-11-21,7.924893856048584
2017-11-22,8.109818458557129
2017-11-23,8.159384727478027
2017-11-24,8.159384727478027
2017-11-27,8.00687313079834
2017-11-28,8.029748916625977
2017-11-29,7.879144668579102
2017-11-30,7.797170639038086
2017-12-01,7.701848983764648
2017-12-04,7.934429168701172
2017-12-05,7.96874475479126
2017-12-06,8.00687313079834
2017-12-07,7.93252420425415
2017-12-08,8.003059387207031
2017-12-11,8.004965782165527
2017-12-12,7.9630255699157715
2017-12-13,7.936336517333984
2017-12-14,7.759040355682373
2017-12-15,7.88295841217041
2017-12-18,7.940148830413818
2017-12-19,7.852455139160156
2017-12-20,7.943963527679443
2017-12-21,7.96874475479126
2017-12-22,7.949681758880615
2017-12-25,7.949681758880615
2017-12-26,8.033561706542969
2017-12-27,8.195605278015137
2017-12-28,8.271860122680664
2017-12-29,8.271860122680664
2018-01-02,8.3595552444458
2018-01-03,8.161291122436523
2018-01-04,8.035468101501465
2018-01-05,8.100285530090332
2018-01-08,8.149852752685547
2018-01-09,8.128880500793457
2018-01-10,8.134601593017578
2018-01-11,8.23373031616211
2018-01-12,8.197513580322266
2018-01-15,8.25088882446289
2018-01-16,8.266142845153809
2018-01-17,8.370994567871094
2018-01-18,8.3595552444458
2018-01-19,8.351930618286133
2018-01-22,8.43581485748291
2018-01-23,8.401496887207031
2018-01-24,8.64932918548584
2018-01-25,8.64932918548584
2018-01-26,8.723679542541504
2018-01-29,8.691268920898438
2018-01-30,8.744648933410645
2018-01-31,8.597854614257812
2018-02-01,8.632170677185059
2018-02-02,8.519695281982422
2018-02-05,8.367181777954102
2018-02-06,8.447251319885254
2018-02-07,8.397685050964355
2018-02-08,8.330958366394043
2018-02-09,8.258515357971191
2018-02-14,8.47203254699707
2018-02-15,8.533041000366211
2018-02-16,8.445344924926758
2018-02-19,8.50253677368164
2018-02-20,8.540666580200195
2018-02-21,8.611201286315918
2018-02-22,8.69698715209961
2018-02-23,8.512068748474121
2018-02-26,8.378621101379395
2018-02-27,8.443437576293945
2018-02-28,8.467371940612793
2018-03-01,8.507739067077637
2018-03-02,8.530806541442871
2018-03-05,8.72110652923584
2018-03-06,8.661517143249512
2018-03-07,8.688426971435547
2018-03-08,8.72879409790039
2018-03-09,8.986371040344238
2018-03-12,9.130537033081055
2018-03-13,9.288161277770996
2018-03-14,9.186281204223633
2018-03-15,9.115159034729004
2018-03-16,9.303539276123047
2018-03-19,9.32083797454834
2018-03-20,9.51498031616211
2018-03-21,9.70720386505127
2018-03-22,9.588024139404297
2018-03-23,9.457311630249023
2018-03-26,9.545737266540527
2018-03-27,9.37975025177002
2018-03-28,9.233799934387207
2018-03-29,9.356398582458496
2018-04-02,9.2435302734375
2018-04-03,9.282452583312988
2018-04-04,9.17347526550293
2018-04-05,8.971091270446777
2018-04-06,8.801787376403809
2018-04-09,8.679189682006836
2018-04-10,8.965250968933105
2018-04-11,8.971091270446777
2018-04-12,9.041144371032715
2018-04-13,8.904926300048828
2018-04-16,8.764813423156738
2018-04-17,8.770650863647461
2018-04-18,9.150124549865723
2018-04-19,9.523754119873047
2018-04-20,9.817601203918457
2018-04-23,9.912957191467285
2018-04-24,9.761167526245117
2018-04-25,9.798140525817871
2018-04-26,9.73003101348877
2018-04-27,9.73003101348877
2018-04-30,9.80787181854248
2018-05-02,9.661920547485352
2018-05-03,9.529593467712402
2018-05-04,9.698897361755371
2018-05-07,9.761167526245117
2018-05-08,9.772425651550293
2018-05-09,9.752069473266602
2018-05-10,9.900690078735352
2018-05-11,9.70727825164795
2018-05-14,9.611587524414062
2018-05-15,9.373385429382324
2018-05-16,9.44667911529541
2018-05-17,9.09039306640625
2018-05-18,9.094465255737305
2018-05-21,8.896978378295898
2018-05-22,8.89494514465332
2018-05-23,8.8501558303833
2018-05-24,8.85626220703125
2018-05-25,8.842011451721191
2018-05-28,8.499975204467773
2018-05-29,8.622130393981934
2018-05-30,8.795185089111328
2018-06-01,8.919376373291016
2018-06-04,9.039497375488281
2018-06-05,8.864405632019043
2018-06-06,8.87458324432373
2018-06-07,8.520334243774414
2018-06-08,8.577340126037598
2018-06-11,8.461294174194336
2018-06-12,8.481650352478027
2018-06-13,8.438896179199219
2018-06-14,8.247520446777344
2018-06-15,8.090754508972168
2018-06-18,8.102972030639648
2018-06-19,8.361533164978027
2018-06-20,8.43482494354248
2018-06-21,8.347280502319336
2018-06-22,8.339138984680176
2018-06-25,8.479615211486816
2018-06-26,8.439838409423828
2018-06-27,8.339097023010254
2018-06-28,8.415166854858398
2018-06-29,8.433670043945312
2018-07-02,8.571422576904297
2018-07-03,8.522076606750488
2018-07-04,8.594038009643555
2018-07-05,8.552916526794434
2018-07-06,8.60431957244873
2018-07-10,8.635159492492676
2018-07-11,8.552916526794434
2018-07-12,8.52002239227295
2018-07-13,8.554973602294922
2018-07-16,8.608430862426758
2018-07-17,8.678332328796387
2018-07-18,8.631044387817383
2018-07-19,8.540581703186035
2018-07-20,8.645437240600586
2018-07-23,8.552916526794434
2018-07-24,8.598150253295898
2018-07-25,8.898324012756348
2018-07-26,8.8407564163208
2018-07-27,8.53235912322998
2018-07-30,8.507686614990234
2018-07-31,8.363767623901367
2018-08-01,8.470677375793457
2018-08-02,8.509740829467773
2018-08-03,8.71534252166748
2018-08-06,8.816083908081055
2018-08-07,8.84281063079834
2018-08-08,8.83253288269043
2018-08-09,8.793468475341797
2018-08-10,8.60637378692627
2018-08-13,8.509740829467773
2018-08-14,8.816083908081055
2018-08-15,8.756460189819336
2018-08-16,8.758517265319824
2018-08-17,8.737957000732422
2018-08-20,8.871596336364746
2018-08-21,8.594038009643555
2018-08-22,8.635159492492676
2018-08-23,8.223957061767578
2018-08-24,8.223957061767578
2018-08-27,8.326759338378906
2018-08-28,8.304142951965332
2018-08-29,8.540581703186035
2018-08-30,8.489181518554688
2018-08-31,8.610487937927246
2018-09-03,8.548805236816406
2018-09-04,8.499462127685547
2018-09-05,8.542637825012207
2018-09-06,8.626933097839355
2018-09-10,8.676277160644531
2018-09-11,8.50357437133789
2018-09-12,8.458343505859375
2018-09-13,8.223957061767578
2018-09-14,8.080039978027344
2018-09-17,8.090320587158203
2018-09-18,8.324702262878418
2018-09-19,8.273303985595703
2018-09-20,8.256855964660645
2018-09-21,8.4089994430542
2018-09-24,8.215738296508789
2018-09-25,8.218131065368652
2018-09-26,8.157855987548828
2018-09-27,8.176563262939453
2018-09-28,8.093425750732422
2018-10-01,8.043543815612793
2018-10-02,8.581857681274414
2018-10-03,8.789702415466309
2018-10-04,8.864522933959961
2018-10-05,9.217857360839844
2018-10-08,10.651978492736816
2018-10-09,10.651978492736816
2018-10-10,10.392171859741211
2018-10-11,10.485701560974121
2018-10-15,10.807860374450684
2018-10-16,10.859820365905762
2018-10-17,10.859820365905762
2018-10-18,10.683155059814453
2018-10-19,10.600016593933105
2018-10-22,10.807860374450684
2018-10-23,10.703938484191895
2018-10-24,10.597939491271973
2018-10-25,10.845271110534668
2018-10-26,11.163272857666016
2018-10-29,10.874370574951172
2018-10-30,10.778761863708496
2018-10-31,10.662369728088379
2018-11-01,10.350604057312012
2018-11-05,10.371389389038086
2018-11-06,10.367231369018555
2018-11-07,10.475310325622559
2018-11-08,10.084565162658691
2018-11-09,10.19887924194336
2018-11-12,10.269543647766113
2018-11-13,10.269543647766113
2018-11-14,10.396329879760742
2018-11-16,10.442054748535156
2018-11-19,10.36931037902832
2018-11-21,10.238370895385742
2018-11-22,10.832799911499023
2018-11-23,10.683155059814453
2018-11-26,10.49609375
2018-11-27,10.880607604980469
2018-11-28,10.782917022705078
2018-11-29,10.789154052734375
2018-11-30,10.647821426391602
2018-12-03,10.678997039794922
2018-12-04,10.716410636901855
2018-12-05,10.780840873718262
2018-12-06,10.793312072753906
2018-12-07,10.990762710571289
2018-12-10,10.683155059814453
2018-12-11,11.096760749816895
2018-12-12,11.350332260131836
2018-12-13,11.258879661560059
2018-12-14,11.196529388427734
2018-12-17,11.190295219421387
2018-12-18,11.265113830566406
2018-12-19,11.186136245727539
2018-12-20,11.79719352722168
2018-12-21,11.884486198425293
2018-12-26,11.948923110961914
2018-12-27,12.17962646484375
2018-12-28,12.788606643676758
2019-01-02,13.260414123535156
2019-01-03,13.489043235778809
2019-01-04,13.592961311340332
2019-01-07,13.183510780334473
2019-01-08,13.308216094970703
2019-01-09,13.204296112060547
2019-01-10,13.177273750305176
2019-01-11,13.100372314453125
2019-01-14,13.499429702758789
2019-01-15,13.705196380615234
2019-01-16,13.401748657226562
2019-01-17,13.322768211364746
2019-01-18,12.769901275634766
2019-01-21,12.859275817871094
2019-01-22,12.82186508178711
2019-01-23,12.979823112487793
2019-01-24,12.954885482788086
2019-01-28,12.636883735656738
2019-01-29,12.636883735656738
2019-01-30,12.414488792419434
2019-01-31,12.389548301696777
2019-02-01,12.518415451049805
2019-02-04,12.626490592956543
2019-02-05,12.678450584411621
2019-02-06,12.320960998535156
2019-02-07,11.899039268493652
2019-02-08,12.568293571472168
2019-02-11,12.075704574584961
2019-02-12,12.256528854370117
2019-02-13,12.379156112670898
2019-02-14,12.518415451049805
2019-02-15,12.566216468811035
2019-02-18,12.470608711242676
2019-02-19,12.36668586730957
2019-02-20,12.339666366577148
2019-02-21,12.522566795349121
2019-02-22,12.973587989807129
2019-02-25,12.890453338623047
2019-02-26,12.946568489074707
2019-02-27,13.173118591308594
2019-02-28,12.875901222229004
2019-03-01,12.834334373474121
2019-03-06,12.491390228271484
2019-03-07,12.241978645324707
2019-03-08,12.447744369506836
2019-03-11,12.695966720581055
2019-03-12,12.742255210876465
2019-03-13,12.826416969299316
2019-03-14,12.870603561401367
2019-03-15,13.163071632385254
2019-03-18,13.150444030761719
2019-03-19,13.087323188781738
2019-03-20,13.07890796661377
2019-03-21,12.883227348327637
2019-03-22,12.58234691619873
2019-03-25,12.708589553833008
2019-03-26,13.249335289001465
2019-03-27,12.709036827087402
2019-03-28,12.84036636352539
2019-03-29,12.935683250427246
2019-04-01,13.088191986083984
2019-04-02,12.990755081176758
2019-04-03,13.115727424621582
2019-04-04,13.238582611083984
2019-04-05,13.132671356201172
2019-04-08,13.486408233642578
2019-04-09,13.338135719299316
2019-04-10,13.549958229064941
2019-04-11,13.3889741897583
2019-04-12,13.056416511535645
2019-04-15,13.139028549194336
2019-04-16,13.431334495544434
2019-04-17,13.399563789367676
2019-04-18,13.238582611083984
2019-04-22,13.291534423828125
2019-04-23,13.297889709472656
2019-04-24,13.422859191894531
2019-04-25,13.97994327545166
2019-04-26,14.232002258300781
2019-04-29,14.335796356201172
2019-04-30,14.615394592285156
2019-05-02,14.371803283691406
2019-05-03,14.371803283691406
2019-05-06,14.193879127502441
2019-05-07,14.19175910949707
2019-05-08,13.962996482849121
2019-05-09,13.948172569274902
