Date,BVN.LM
2015-08-24,6.112344741821289
2015-08-25,5.830235004425049
2015-08-26,5.52932071685791
2015-08-27,5.830235004425049
2015-08-28,5.830235004425049
2015-08-31,5.924272537231445
2015-09-01,5.698585033416748
2015-09-02,5.642163276672363
2015-09-03,5.736200332641602
2015-09-04,5.736200332641602
2015-09-08,5.924272537231445
2015-09-09,5.736200332641602
2015-09-10,5.736200332641602
2015-09-11,5.736200332641602
2015-09-14,5.7173919677734375
2015-09-15,5.642163276672363
2015-09-16,6.102940082550049
2015-09-17,6.112344741821289
2015-09-18,6.112344741821289
2015-09-21,6.206379413604736
2015-09-22,5.755007266998291
2015-09-23,5.642163276672363
2015-09-24,5.839639663696289
2015-09-25,5.839639663696289
2015-09-28,5.454092502593994
2015-09-29,5.5105133056640625
2015-09-30,5.557531356811523
2015-10-01,5.736200332641602
2015-10-02,5.914867877960205
2015-10-05,6.6859636306762695
2015-10-06,6.9586687088012695
2015-10-07,6.8646321296691895
2015-10-08,6.8646321296691895
2015-10-09,6.8646321296691895
2015-10-12,7.052704811096191
2015-10-13,6.977475643157959
2015-10-14,7.5604987144470215
2015-10-15,7.569903373718262
2015-10-16,7.334813117980957
2015-10-19,7.146739959716797
2015-10-20,7.297199249267578
2015-10-21,7.052704811096191
2015-10-22,7.353619575500488
2015-10-23,7.513481140136719
2015-10-26,7.287794589996338
2015-10-27,7.287794589996338
2015-10-28,7.099722385406494
2015-10-29,6.9586687088012695
2015-10-30,6.582524299621582
2015-11-02,5.830235004425049
2015-11-03,5.830235004425049
2015-11-04,6.06532621383667
2015-11-05,5.905465126037598
2015-11-06,5.566934585571289
2015-11-09,5.331845283508301
2015-11-10,5.331845283508301
2015-11-11,4.889874458312988
2015-11-12,4.842857360839844
2015-11-13,4.654784679412842
2015-11-16,4.551345348358154
2015-11-17,4.551345348358154
2015-11-18,4.2880449295043945
2015-11-19,4.325659275054932
2015-11-20,4.476117134094238
2015-11-23,4.231622695922852
2015-11-24,4.231622695922852
2015-11-25,4.560749530792236
2015-11-27,4.419694423675537
2015-11-30,4.466712951660156
2015-12-01,4.466712951660156
2015-12-02,4.513731479644775
2015-12-03,4.494924068450928
2015-12-04,4.532538414001465
2015-12-07,4.316254615783691
2015-12-08,4.316254615783691
2015-12-09,4.466712951660156
2015-12-10,4.466712951660156
2015-12-11,4.419694423675537
2015-12-14,3.9213037490844727
2015-12-15,3.9213037490844727
2015-12-16,3.949514389038086
2015-12-17,4.034146308898926
2015-12-18,4.005936622619629
2015-12-21,3.695617198944092
2015-12-22,3.695617198944092
2015-12-23,3.6674065589904785
2015-12-24,3.949514389038086
2015-12-28,3.902496576309204
2015-12-29,3.902496576309204
2015-12-30,3.902496576309204
2015-12-31,3.902496576309204
2016-01-04,4.184604644775391
2016-01-05,4.184604644775391
2016-01-06,4.184604644775391
2016-01-07,4.090568542480469
2016-01-08,3.9118998050689697
2016-01-11,3.7614426612854004
2016-01-12,3.7614426612854004
2016-01-13,3.7614426612854004
2016-01-14,3.949514389038086
2016-01-15,3.949514389038086
2016-01-19,3.197226047515869
2016-01-20,3.197226047515869
2016-01-21,3.338280200958252
2016-01-22,3.291262149810791
2016-01-25,3.658003568649292
2016-01-26,3.658003568649292
2016-01-27,3.902496576309204
2016-01-28,3.902496576309204
2016-01-29,3.7990570068359375
2016-02-01,3.949514389038086
2016-02-02,3.949514389038086
2016-02-03,3.9401116371154785
2016-02-04,4.231622695922852
2016-02-05,4.457308769226074
2016-02-08,4.513731479644775
2016-02-09,4.513731479644775
2016-02-10,4.391483306884766
2016-02-11,5.07794713973999
2016-02-12,5.07794713973999
2016-02-16,4.485519886016846
2016-02-17,4.485519886016846
2016-02-18,4.504327774047852
2016-02-19,5.0309295654296875
2016-02-22,5.124965190887451
2016-02-23,5.124965190887451
2016-02-24,5.096755027770996
2016-02-25,5.096755027770996
2016-02-26,4.918087005615234
2016-02-29,5.0309295654296875
2016-03-01,5.0309295654296875
2016-03-02,4.795839786529541
2016-03-03,5.115561485290527
2016-03-04,5.360054969787598
2016-03-07,5.61395263671875
2016-03-08,5.61395263671875
2016-03-09,5.378863334655762
2016-03-10,5.407073020935059
2016-03-11,5.34124755859375
2016-03-14,5.0309295654296875
2016-03-15,5.0309295654296875
2016-03-16,5.34124755859375
2016-03-17,5.313037872314453
2016-03-18,5.660970687866211
2016-03-21,5.689181804656982
2016-03-22,5.689181804656982
2016-03-23,5.971289157867432
2016-03-24,5.924272537231445
2016-03-28,5.877254009246826
2016-03-29,5.877254009246826
2016-03-30,6.544910430908203
2016-03-31,6.8646321296691895
2016-04-01,6.949265003204346
2016-04-04,6.789402484893799
2016-04-05,6.789402484893799
2016-04-06,7.4288482666015625
2016-04-07,7.259583473205566
2016-04-08,7.193758964538574
2016-04-11,7.804993152618408
2016-04-12,7.804993152618408
2016-04-13,8.040082931518555
2016-04-14,7.9930644035339355
2016-04-15,7.513481140136719
2016-04-18,7.522885322570801
2016-04-19,7.522885322570801
2016-04-20,7.710956573486328
2016-04-21,7.663938999176025
2016-04-22,8.096505165100098
2016-04-25,7.946047782897949
2016-04-26,7.946047782897949
2016-04-27,8.293980598449707
2016-04-28,8.444438934326172
2016-04-29,8.707740783691406
2016-05-02,9.49764347076416
2016-05-03,9.49764347076416
2016-05-04,9.187323570251465
2016-05-05,8.858197212219238
2016-05-06,9.02746295928955
2016-05-09,8.726546287536621
2016-05-10,8.726546287536621
2016-05-11,8.933425903320312
2016-05-12,9.356587409973145
2016-05-13,9.215535163879395
2016-05-16,9.591679573059082
2016-05-17,9.591679573059082
2016-05-18,9.873785972595215
2016-05-19,9.121499061584473
2016-05-20,9.356587409973145
2016-05-23,9.356587409973145
2016-05-24,9.121499061584473
2016-05-25,9.309569358825684
2016-05-26,9.403604507446289
2016-05-27,9.403604507446289
2016-05-31,8.980443000793457
2016-06-01,8.980443000793457
2016-06-02,8.942830085754395
2016-06-03,9.309569358825684
2016-06-06,10.42859935760498
2016-06-07,10.42859935760498
2016-06-08,9.949014663696289
2016-06-09,10.485021591186523
2016-06-10,10.635478019714355
2016-06-13,10.15589427947998
2016-06-14,9.760943412780762
2016-06-15,10.325159072875977
2016-06-16,10.202913284301758
2016-06-17,10.014841079711914
2016-06-20,10.165298461914062
2016-06-21,10.061859130859375
2016-06-22,9.96782398223877
2016-06-23,10.249930381774902
2016-06-24,10.644883155822754
2016-06-27,10.626075744628906
2016-06-28,10.814146041870117
2016-06-29,10.814146041870117
2016-06-30,11.190290451049805
2016-07-01,11.660470008850098
2016-07-05,11.462996482849121
2016-07-06,12.093037605285645
2016-07-07,11.660470008850098
2016-07-08,12.177669525146484
2016-07-11,12.224689483642578
2016-07-12,11.923772811889648
2016-07-13,11.951982498168945
2016-07-14,11.942578315734863
2016-07-15,11.895562171936035
2016-07-18,11.989598274230957
2016-07-19,11.801526069641113
2016-07-20,11.604049682617188
2016-07-21,12.064828872680664
2016-07-22,11.942578315734863
2016-07-25,11.519417762756348
2016-07-26,12.008405685424805
2016-07-27,13.071012496948242
2016-07-28,13.071012496948242
2016-07-29,13.071012496948242
2016-08-01,13.93614387512207
2016-08-02,14.199444770812988
2016-08-03,14.387517929077148
2016-08-04,14.6414155960083
2016-08-05,14.24646282196045
2016-08-08,14.143024444580078
2016-08-09,14.24646282196045
2016-08-10,14.227654457092285
2016-08-11,14.425131797790527
2016-08-12,14.669626235961914
2016-08-15,14.923523902893066
2016-08-16,14.669626235961914
2016-08-17,14.575589179992676
2016-08-18,15.299668312072754
2016-08-19,15.045770645141602
2016-08-22,14.293479919433594
2016-08-23,13.569402694702148
2016-08-24,12.544411659240723
2016-08-25,12.563217163085938
2016-08-26,12.60083293914795
2016-08-29,12.92995834350586
2016-08-30,12.92995834350586
2016-08-31,11.594646453857422
2016-09-01,12.177669525146484
2016-09-02,13.071012496948242
2016-09-06,13.898530006408691
2016-09-07,14.105409622192383
2016-09-08,14.24646282196045
2016-09-09,13.63523006439209
2016-09-12,13.917337417602539
2016-09-13,13.324910163879395
2016-09-14,13.381333351135254
2016-09-15,13.400137901306152
2016-09-16,13.071012496948242
2016-09-19,13.230874061584473
2016-09-20,13.221470832824707
2016-09-21,13.813897132873535
2016-09-22,13.719861030578613
2016-09-23,13.315506935119629
2016-09-26,13.033397674560547
2016-09-27,12.506796836853027
2016-09-28,12.826519012451172
2016-09-29,13.023994445800781
2016-09-30,13.15564250946045
2016-10-03,12.835921287536621
2016-10-04,11.84854507446289
2016-10-05,11.820331573486328
2016-10-06,11.500612258911133
2016-10-07,11.754508018493652
2016-10-10,11.839140892028809
2016-10-11,11.61345386505127
2016-10-12,11.669875144958496
2016-10-13,11.886159896850586
2016-10-14,11.660470008850098
2016-10-17,12.13065242767334
2016-10-18,12.798308372497559
2016-10-19,13.165048599243164
2016-10-20,12.94876480102539
2016-10-21,12.835921287536621
2016-10-24,12.4503755569458
2016-10-25,12.779502868652344
2016-10-26,12.591428756713867
2016-10-27,12.60083293914795
2016-10-28,12.102441787719727
2016-10-31,12.506796836853027
2016-11-01,12.506796836853027
2016-11-02,12.281109809875488
2016-11-03,12.149459838867188
2016-11-04,11.820331573486328
2016-11-07,11.7733154296875
2016-11-08,11.499956130981445
2016-11-09,12.07495403289795
2016-11-10,11.877004623413086
2016-11-11,11.330284118652344
2016-11-14,10.745859146118164
2016-11-15,10.444223403930664
2016-11-16,10.368810653686523
2016-11-17,10.368810653686523
2016-11-18,10.368810653686523
2016-11-21,10.51962947845459
2016-11-22,10.755285263061523
2016-11-23,10.45364761352539
2016-11-25,10.41594409942627
2016-11-28,10.745859146118164
2016-11-29,10.491352081298828
2016-11-30,10.463075637817383
2016-12-01,10.51020622253418
2016-12-02,10.821268081665039
2016-12-05,10.943811416625977
2016-12-06,11.113482475280762
2016-12-07,11.254874229431152
2016-12-08,11.254874229431152
2016-12-09,10.529057502746582
2016-12-12,10.70815372467041
2016-12-13,10.651598930358887
2016-12-14,10.265124320983887
2016-12-15,9.577012062072754
2016-12-16,9.558160781860352
2016-12-19,9.529881477355957
2016-12-20,9.803238868713379
2016-12-21,9.803238868713379
2016-12-22,10.001191139221191
2016-12-23,9.727829933166504
2016-12-27,10.302827835083008
2016-12-28,10.529057502746582
2016-12-29,11.122906684875488
2016-12-30,10.840120315551758
2017-01-03,11.311430931091309
2017-01-04,11.877004623413086
2017-01-05,12.25405216217041
2017-01-06,11.688477516174316
2017-01-09,12.25405216217041
2017-01-10,12.348313331604004
2017-01-11,12.25405216217041
2017-01-12,12.395442962646484
2017-01-13,12.329459190368652
2017-01-17,12.631098747253418
2017-01-18,12.25405216217041
2017-01-19,12.159789085388184
2017-01-20,12.433148384094238
2017-01-23,12.725360870361328
2017-01-24,12.715932846069336
2017-01-25,12.25405216217041
2017-01-26,12.235198020935059
2017-01-27,12.55568790435791
2017-01-30,12.565115928649902
2017-01-31,12.961014747619629
2017-02-01,12.810197830200195
2017-02-02,12.989294052124023
2017-02-03,12.819622039794922
2017-02-06,13.620849609375
2017-02-07,13.5548677444458
2017-02-08,13.385193824768066
2017-02-09,13.064702987670898
2017-02-10,13.366342544555664
2017-02-13,13.121261596679688
2017-02-14,12.94216251373291
2017-02-15,12.93273639678955
2017-02-16,12.75363826751709
2017-02-17,12.395442962646484
2017-02-21,12.25405216217041
2017-02-22,12.197492599487305
2017-02-23,12.159789085388184
2017-02-24,11.971263885498047
2017-02-27,11.509381294250488
2017-02-28,11.57536506652832
2017-03-01,11.952412605285645
2017-03-02,11.198317527770996
2017-03-03,11.405694007873535
2017-03-06,10.962660789489746
2017-03-07,11.019219398498535
2017-03-08,10.81184196472168
2017-03-09,10.70815372467041
2017-03-10,11.264298439025879
2017-03-13,11.302003860473633
2017-03-14,10.934385299682617
2017-03-15,12.084381103515625
2017-03-16,12.065526962280273
2017-03-17,11.971263885498047
2017-03-20,11.905282020568848
2017-03-21,12.103232383728027
2017-03-22,11.858149528503418
2017-03-23,11.735610008239746
2017-03-24,11.735610008239746
2017-03-27,11.829872131347656
2017-03-28,11.745036125183105
2017-03-29,11.707331657409668
2017-03-30,11.330284118652344
2017-03-31,11.405694007873535
2017-04-03,11.499956130981445
2017-04-04,11.72618293762207
2017-04-05,11.78274154663086
2017-04-06,11.594217300415039
2017-04-07,11.405694007873535
2017-04-10,11.433972358703613
2017-04-11,11.311430931091309
2017-04-12,11.377415657043457
2017-04-13,11.377415657043457
2017-04-17,11.64923095703125
2017-04-18,11.980711936950684
2017-04-19,11.980711936950684
2017-04-20,11.980711936950684
2017-04-21,11.630289077758789
2017-04-24,11.630289077758789
2017-04-25,11.175684928894043
2017-04-26,11.365102767944336
2017-04-27,10.986266136169434
2017-04-28,11.365102767944336
2017-05-01,11.365102767944336
2017-05-02,11.18515682220459
2017-05-03,11.31774616241455
2017-05-04,11.166213035583496
2017-05-05,11.791293144226074
2017-05-08,11.838648796081543
2017-05-09,11.516636848449707
2017-05-10,11.516636848449707
2017-05-11,11.838648796081543
2017-05-12,11.895474433898926
2017-05-15,11.838648796081543
2017-05-16,11.838648796081543
2017-05-17,11.933358192443848
2017-05-18,11.478752136230469
2017-05-19,11.838648796081543
2017-05-22,11.762882232666016
2017-05-23,11.374574661254883
2017-05-24,11.31774616241455
2017-05-25,11.50716495513916
2017-05-26,11.819705963134766
2017-05-30,11.743940353393555
2017-05-31,11.715527534484863
2017-06-01,11.724998474121094
2017-06-02,11.535579681396484
2017-06-05,11.838648796081543
2017-06-06,12.075422286987305
2017-06-07,11.933358192443848
2017-06-08,12.047008514404297
2017-06-09,12.028066635131836
2017-06-12,10.938911437988281
2017-06-13,11.024149894714355
2017-06-14,10.730550765991211
2017-06-15,10.56954574584961
2017-06-16,10.607430458068848
2017-06-19,10.702139854431152
2017-06-20,10.702139854431152
2017-06-21,10.891555786132812
2017-06-22,10.891555786132812
2017-06-23,10.986266136169434
2017-06-26,10.853672981262207
2017-06-27,10.418010711669922
2017-06-28,10.465364456176758
2017-06-29,10.465364456176758
2017-06-30,11.014678955078125
2017-07-03,10.607430458068848
2017-07-05,11.033620834350586
2017-07-06,10.938911437988281
2017-07-07,10.891555786132812
2017-07-10,10.91996955871582
2017-07-11,11.024149894714355
2017-07-12,11.223040580749512
2017-07-13,11.175684928894043
2017-07-14,11.365102767944336
2017-07-17,11.45981216430664
2017-07-18,11.45981216430664
2017-07-19,11.45981216430664
2017-07-20,11.64923095703125
2017-07-21,11.64923095703125
2017-07-24,11.601876258850098
2017-07-25,11.73447036743164
2017-07-26,11.64923095703125
2017-07-27,11.819705963134766
2017-07-28,11.819705963134766
2017-07-31,11.573463439941406
2017-08-01,11.601876258850098
2017-08-02,11.601876258850098
2017-08-03,11.601876258850098
2017-08-04,11.478752136230469
2017-08-07,11.365102767944336
2017-08-08,11.488224983215332
2017-08-09,11.668172836303711
2017-08-10,11.715527534484863
2017-08-11,11.696585655212402
2017-08-14,11.601876258850098
2017-08-15,11.279864311218262
2017-08-16,11.73447036743164
2017-08-17,11.50716495513916
2017-08-18,11.810235977172852
2017-08-21,12.018596649169922
2017-08-22,12.141719818115234
2017-08-23,12.217486381530762
2017-08-24,12.331136703491211
2017-08-25,12.43531608581543
2017-08-28,12.956216812133789
2017-08-29,12.97515869140625
2017-08-30,12.97515869140625
2017-08-31,12.672091484069824
2017-09-01,12.719446182250977
2017-09-05,13.259285926818848
2017-09-06,13.164579391479492
2017-09-07,13.259285926818848
2017-09-08,13.164579391479492
2017-09-11,12.558439254760742
2017-09-12,12.615262985229492
2017-09-13,12.387962341308594
2017-09-14,12.501612663269043
2017-09-18,12.359549522399902
2017-09-19,12.359549522399902
2017-09-20,12.037537574768066
2017-09-21,12.122776985168457
2017-09-22,12.160659790039062
2017-09-25,12.691032409667969
2017-09-26,12.444787979125977
2017-09-27,12.31219482421875
2017-09-28,12.454257011413574
2017-09-29,12.122776985168457
2017-10-02,12.406904220581055
2017-10-03,12.406904220581055
2017-10-04,12.406904220581055
2017-10-05,12.406904220581055
2017-10-06,12.406904220581055
2017-10-09,12.406904220581055
2017-10-10,12.406904220581055
2017-10-11,12.406904220581055
2017-10-12,12.406904220581055
2017-10-13,12.406904220581055
2017-10-16,12.406904220581055
2017-10-17,14.064312934875488
2017-10-18,13.960134506225586
2017-10-19,13.63812255859375
2017-10-20,13.50553035736084
2017-10-23,13.477118492126465
2017-10-24,13.448704719543457
2017-10-25,13.353995323181152
2017-10-26,13.164579391479492
2017-10-27,13.19299030303955
2017-10-30,13.013042449951172
2017-10-31,13.117223739624023
2017-11-01,13.117223739624023
2017-11-02,13.732834815979004
2017-11-03,13.63812255859375
2017-11-06,13.704421997070312
2017-11-07,13.704421997070312
2017-11-08,13.704421997070312
2017-11-09,13.704421997070312
2017-11-10,13.704421997070312
2017-11-13,13.704421997070312
2017-11-14,13.732892036437988
2017-11-15,13.732892036437988
2017-11-16,13.732892036437988
2017-11-17,13.732892036437988
2017-11-20,13.732892036437988
2017-11-21,13.590532302856445
2017-11-22,13.571551322937012
2017-11-24,13.666457176208496
2017-11-27,13.52409839630127
2017-11-28,13.381738662719727
2017-11-29,13.372248649597168
2017-11-30,13.229888916015625
2017-12-01,13.2393798828125
2017-12-04,12.983134269714355
2017-12-05,12.75536060333252
