Date,ADANIPORTS.NS
2015-11-24,256.02386474609375
2015-11-26,253.89231872558594
2015-11-27,254.12911987304688
2015-11-30,253.89231872558594
2015-12-01,249.39234924316406
2015-12-02,247.6397705078125
2015-12-03,245.2239990234375
2015-12-04,242.0977020263672
2015-12-07,241.67138671875
2015-12-08,237.83457946777344
2015-12-09,231.15570068359375
2015-12-10,233.9030303955078
2015-12-11,228.4557342529297
2015-12-14,241.1503448486328
2015-12-15,238.8292999267578
2015-12-16,238.4029998779297
2015-12-17,242.80819702148438
2015-12-18,246.50289916992188
2015-12-21,246.8818817138672
2015-12-22,244.03981018066406
2015-12-23,243.75555419921875
2015-12-24,244.51348876953125
2015-12-28,248.20819091796875
2015-12-29,249.67654418945312
2015-12-30,247.97132873535156
2015-12-31,247.16607666015625
2016-01-01,253.4659881591797
2016-01-04,244.37136840820312
2016-01-05,242.2397918701172
2016-01-06,238.54507446289062
2016-01-07,232.10304260253906
2016-01-08,228.69253540039062
2016-01-11,221.72947692871094
2016-01-12,224.7610321044922
2016-01-13,218.08213806152344
2016-01-14,215.80848693847656
2016-01-15,206.76116943359375
2016-01-18,207.75592041015625
2016-01-19,220.5926513671875
2016-01-20,207.85067749023438
2016-01-21,209.650634765625
2016-01-22,210.07691955566406
2016-01-25,206.9032745361328
2016-01-27,204.0138702392578
2016-01-28,199.750732421875
2016-01-29,201.0770263671875
2016-02-01,209.461181640625
2016-02-02,202.02438354492188
2016-02-03,199.1349639892578
2016-02-04,204.34544372558594
2016-02-05,199.98756408691406
2016-02-08,200.88755798339844
2016-02-09,199.3244171142578
2016-02-10,192.17184448242188
2016-02-11,177.0141143798828
2016-02-12,168.67733764648438
2016-02-15,181.08775329589844
2016-02-16,189.80345153808594
2016-02-17,201.31387329101562
2016-02-18,199.3244171142578
2016-02-19,198.3770751953125
2016-02-22,195.06130981445312
2016-02-23,193.4508056640625
2016-02-24,189.6139678955078
2016-02-25,188.00344848632812
2016-02-26,189.56663513183594
2016-02-29,186.34559631347656
2016-03-01,196.00865173339844
2016-03-02,207.28224182128906
2016-03-03,215.52426147460938
2016-03-04,213.29795837402344
2016-03-08,216.2347869873047
2016-03-09,214.1032257080078
2016-03-10,214.52951049804688
2016-03-11,219.02947998046875
2016-03-14,220.1663360595703
2016-03-15,216.2347869873047
2016-03-16,216.51898193359375
2016-03-17,223.29261779785156
2016-03-18,229.21360778808594
2016-03-21,231.01358032226562
2016-03-22,227.96829223632812
2016-03-23,226.77874755859375
2016-03-28,224.25685119628906
2016-03-29,226.35049438476562
2016-03-30,234.05885314941406
2016-03-31,235.72425842285156
2016-04-01,231.1563262939453
2016-04-04,230.82325744628906
2016-04-05,215.3113555908203
2016-04-06,213.50318908691406
2016-04-07,206.3182373046875
2016-04-08,208.6497802734375
2016-04-11,217.97596740722656
2016-04-12,222.30601501464844
2016-04-13,222.2584228515625
2016-04-18,220.1171875
2016-04-20,222.21083068847656
2016-04-21,218.26145935058594
2016-04-22,218.9752197265625
2016-04-25,220.593017578125
2016-04-26,218.02354431152344
2016-04-27,229.5861053466797
2016-04-28,224.0665283203125
2016-04-29,226.68357849121094
2016-05-02,221.6873779296875
2016-05-03,224.11416625976562
2016-05-04,198.18157958984375
2016-05-05,188.4271697998047
2016-05-06,185.14393615722656
2016-05-09,187.2375946044922
2016-05-10,185.14393615722656
2016-05-11,183.66888427734375
2016-05-12,185.71493530273438
2016-05-13,179.4340362548828
2016-05-16,176.81700134277344
2016-05-17,174.3903045654297
2016-05-18,174.3426971435547
2016-05-19,163.25596618652344
2016-05-20,169.34652709960938
2016-05-23,172.34425354003906
2016-05-24,172.1063232421875
2016-05-25,174.00961303710938
2016-05-26,175.86534118652344
2016-05-27,182.4317626953125
2016-05-30,181.0518798828125
2016-05-31,182.86000061035156
2016-06-01,192.51927185058594
2016-06-02,195.279052734375
2016-06-03,194.6604766845703
2016-06-06,193.8515625
2016-06-07,196.5161895751953
2016-06-08,193.56607055664062
2016-06-09,192.1385955810547
2016-06-10,192.947509765625
2016-06-13,192.8047637939453
2016-06-14,198.51467895507812
2016-06-15,196.9920196533203
2016-06-16,198.4195098876953
2016-06-17,197.65818786621094
2016-06-20,196.8017120361328
2016-06-21,193.42332458496094
2016-06-22,197.32510375976562
2016-06-23,197.13478088378906
2016-06-24,192.1385955810547
2016-06-27,193.99432373046875
2016-06-28,193.0902862548828
2016-06-29,193.23301696777344
2016-06-30,196.8492889404297
2016-07-01,194.4225616455078
2016-07-04,202.9398651123047
2016-07-05,204.17701721191406
2016-07-07,199.89454650878906
2016-07-08,197.03961181640625
2016-07-11,206.9368133544922
2016-07-12,207.460205078125
2016-07-13,206.7940673828125
2016-07-14,206.4133758544922
2016-07-15,209.83932495117188
2016-07-18,207.41261291503906
2016-07-19,209.93450927734375
2016-07-20,210.69583129882812
2016-07-21,212.40878295898438
2016-07-22,214.45486450195312
2016-07-25,215.21615600585938
2016-07-26,213.55076599121094
2016-07-27,217.64288330078125
2016-07-28,214.35968017578125
2016-07-29,221.1639862060547
2016-08-01,217.50015258789062
2016-08-02,213.78868103027344
2016-08-03,212.07574462890625
2016-08-04,216.8815460205078
2016-08-05,222.68661499023438
2016-08-08,229.01513671875
2016-08-09,228.15866088867188
2016-08-10,245.9545135498047
2016-08-11,241.2438507080078
2016-08-12,245.76417541503906
2016-08-16,260.3244934082031
2016-08-17,254.70974731445312
2016-08-18,262.13262939453125
2016-08-19,259.8486328125
2016-08-22,257.46954345703125
2016-08-23,259.3251953125
2016-08-24,257.0412902832031
2016-08-25,249.09500122070312
2016-08-26,245.24081420898438
2016-08-29,249.90390014648438
2016-08-30,250.2369842529297
2016-08-31,250.2369842529297
2016-09-01,246.19247436523438
2016-09-02,255.23318481445312
2016-09-06,257.5171203613281
2016-09-07,259.0873718261719
2016-09-08,262.2754211425781
2016-09-09,259.0398254394531
2016-09-12,247.42958068847656
2016-09-14,251.9024200439453
2016-09-15,254.4718017578125
2016-09-16,258.04046630859375
2016-09-19,262.79876708984375
2016-09-20,257.0412902832031
2016-09-21,256.66064453125
2016-09-22,262.03741455078125
2016-09-23,261.799560546875
2016-09-26,257.3267822265625
2016-09-27,251.9024200439453
2016-09-28,257.89776611328125
2016-09-29,244.38427734375
2016-09-30,244.3367462158203
2016-10-03,251.7120361328125
2016-10-04,255.70899963378906
2016-10-05,252.61611938476562
2016-10-06,252.09271240234375
2016-10-07,253.9484100341797
2016-10-10,251.2362060546875
2016-10-13,238.9598846435547
2016-10-14,242.05274963378906
2016-10-17,238.62681579589844
2016-10-18,254.0911407470703
2016-10-19,258.4687805175781
2016-10-20,271.4588317871094
2016-10-21,271.93463134765625
2016-10-24,271.8394775390625
2016-10-25,297.6768493652344
2016-10-26,290.3491516113281
2016-10-27,290.2539367675781
2016-10-28,292.15728759765625
2016-11-01,290.3966979980469
2016-11-02,285.4005126953125
2016-11-03,274.2662048339844
2016-11-04,273.7904052734375
2016-11-07,279.3099670410156
2016-11-08,275.8363952636719
2016-11-09,268.7466125488281
2016-11-10,280.3092041015625
2016-11-11,263.36981201171875
2016-11-15,253.75807189941406
2016-11-16,252.42576599121094
2016-11-17,251.8072052001953
2016-11-18,249.23773193359375
2016-11-21,243.33749389648438
2016-11-22,248.19088745117188
2016-11-23,250.9507293701172
2016-11-24,245.24081420898438
2016-11-25,252.2354278564453
2016-11-28,259.5631408691406
2016-11-29,263.5124816894531
2016-11-30,264.4641418457031
2016-12-01,261.799560546875
2016-12-02,253.0443572998047
2016-12-05,255.70899963378906
2016-12-06,258.7542724609375
2016-12-07,263.9883728027344
2016-12-08,273.2193603515625
2016-12-09,271.8394775390625
2016-12-12,267.74737548828125
2016-12-13,272.1725769042969
2016-12-14,270.1265563964844
2016-12-15,270.5072021484375
2016-12-16,266.7005615234375
2016-12-19,263.08428955078125
2016-12-20,259.2301025390625
2016-12-21,260.943115234375
2016-12-22,250.8079376220703
2016-12-23,250.1893768310547
2016-12-26,247.42958068847656
2016-12-27,254.0435791015625
2016-12-28,255.51864624023438
2016-12-29,251.85479736328125
2016-12-30,255.4710693359375
2017-01-02,260.56243896484375
2017-01-03,260.7051696777344
2017-01-04,261.6092224121094
2017-01-05,273.60003662109375
2017-01-06,272.2200927734375
2017-01-09,270.9353942871094
2017-01-10,279.69061279296875
2017-01-11,281.3559875488281
2017-01-12,278.59619140625
2017-01-13,279.8333435058594
2017-01-16,286.1142272949219
2017-01-17,280.59466552734375
2017-01-18,277.787353515625
2017-01-19,281.0705261230469
2017-01-20,270.4120788574219
2017-01-23,272.4104919433594
2017-01-24,278.97686767578125
2017-01-25,289.9208679199219
2017-01-27,289.25469970703125
2017-01-30,287.9700012207031
2017-01-31,279.167236328125
2017-02-01,289.873291015625
2017-02-02,289.445068359375
2017-02-03,288.8740234375
2017-02-06,294.2508850097656
2017-02-07,288.9692687988281
2017-02-08,290.7773742675781
2017-02-09,290.0635986328125
2017-02-10,296.2018127441406
2017-02-13,294.5839538574219
2017-02-14,292.15728759765625
2017-02-15,285.4481201171875
2017-02-16,284.1633605957031
2017-02-17,282.8786315917969
2017-02-20,285.7811279296875
2017-02-21,289.445068359375
2017-02-22,285.7811279296875
2017-02-23,282.8786315917969
2017-02-27,282.30767822265625
2017-02-28,287.16107177734375
2017-03-01,287.8747863769531
2017-03-02,279.64306640625
2017-03-03,282.02215576171875
2017-03-06,288.4933776855469
2017-03-07,293.3468322753906
2017-03-08,291.6814270019531
2017-03-09,286.3522033691406
2017-03-10,284.3537292480469
2017-03-14,294.2984619140625
2017-03-15,295.2976989746094
2017-03-16,309.95318603515625
2017-03-17,309.66766357421875
2017-03-20,309.7153015136719
2017-03-21,310.0007019042969
2017-03-22,308.0022277832031
2017-03-23,309.85797119140625
2017-03-24,307.62158203125
2017-03-27,303.862548828125
2017-03-28,305.3376770019531
2017-03-29,305.4803771972656
2017-03-30,322.8955993652344
2017-03-31,323.18115234375
2017-04-03,325.5602111816406
2017-04-05,340.8342590332031
2017-04-06,339.4067687988281
2017-04-07,330.3660583496094
2017-04-10,335.12432861328125
2017-04-11,317.6615295410156
2017-04-12,311.76129150390625
2017-04-13,304.9570007324219
2017-04-17,304.5287170410156
2017-04-18,303.91015625
2017-04-19,310.0483093261719
2017-04-20,316.3292236328125
2017-04-21,310.2386169433594
2017-04-24,314.99688720703125
2017-04-25,315.33001708984375
2017-04-26,307.8595275878906
2017-04-27,306.9078674316406
2017-04-28,311.8564147949219
2017-05-02,314.61627197265625
2017-05-03,311.6185607910156
2017-05-04,323.0383605957031
2017-05-05,328.2724914550781
2017-05-08,324.0376281738281
2017-05-09,330.69915771484375
2017-05-10,334.8864440917969
2017-05-11,342.64239501953125
2017-05-12,340.6439514160156
2017-05-15,338.9785461425781
2017-05-16,337.36077880859375
2017-05-17,331.6983947753906
2017-05-18,331.079833984375
2017-05-19,332.5549011230469
2017-05-22,337.31317138671875
2017-05-23,315.615478515625
2017-05-24,323.2286376953125
2017-05-25,324.2755432128906
2017-05-26,331.1749572753906
2017-05-29,311.9515686035156
2017-05-30,323.89483642578125
2017-05-31,322.61016845703125
2017-06-01,332.3169860839844
2017-06-02,340.59637451171875
2017-06-05,343.5940246582031
2017-06-06,343.9747619628906
2017-06-07,341.73834228515625
2017-06-08,341.7859191894531
2017-06-09,342.45208740234375
2017-06-12,339.59716796875
2017-06-13,342.0238342285156
2017-06-14,342.1190185546875
2017-06-15,342.5948181152344
2017-06-16,345.5924987792969
2017-06-19,355.7276611328125
2017-06-20,357.4881896972656
2017-06-21,352.06378173828125
2017-06-22,351.5879821777344
2017-06-23,347.7813415527344
2017-06-27,349.92254638671875
2017-06-28,346.8772888183594
2017-06-29,346.8772888183594
2017-06-30,345.49737548828125
2017-07-03,350.2080993652344
2017-07-04,353.7291564941406
2017-07-05,354.87115478515625
2017-07-06,355.013916015625
2017-07-07,353.6340026855469
2017-07-10,356.822021484375
2017-07-11,354.68084716796875
2017-07-12,355.77520751953125
2017-07-13,357.7737121582031
2017-07-14,357.44061279296875
2017-07-17,362.81744384765625
2017-07-18,363.43603515625
2017-07-19,362.6270751953125
2017-07-20,361.62786865234375
2017-07-21,363.43603515625
2017-07-24,369.6693420410156
2017-07-25,371.8581237792969
2017-07-26,374.046875
2017-07-27,373.5235595703125
2017-07-28,376.61639404296875
2017-07-31,378.0008544921875
2017-08-01,385.7346496582031
2017-08-02,392.6568908691406
2017-08-03,388.93316650390625
2017-08-04,388.26483154296875
2017-08-07,395.5212097167969
2017-08-08,396.0463562011719
2017-08-09,379.289794921875
2017-08-10,368.21429443359375
2017-08-11,365.44537353515625
2017-08-14,378.28729248046875
2017-08-16,379.5762634277344
2017-08-17,371.6992492675781
2017-08-18,368.7393798828125
2017-08-21,358.9528503417969
2017-08-22,358.6664123535156
2017-08-23,367.5936584472656
2017-08-24,362.8674621582031
2017-08-28,369.98065185546875
2017-08-29,365.97052001953125
2017-08-30,372.1289367675781
2017-08-31,375.1842346191406
2017-09-01,377.04608154296875
2017-09-04,367.4504699707031
2017-09-05,372.6540222167969
2017-09-06,367.6413879394531
2017-09-07,370.17156982421875
2017-09-08,368.4529724121094
2017-09-11,367.9278259277344
2017-09-12,371.4605712890625
2017-09-13,372.3676452636719
2017-09-14,384.87530517578125
2017-09-15,386.83270263671875
2017-09-18,386.4029846191406
2017-09-19,388.5035095214844
2017-09-20,391.1769714355469
2017-09-21,391.6543273925781
2017-09-22,383.061279296875
2017-09-25,371.07861328125
2017-09-26,372.8927307128906
2017-09-27,355.70654296875
2017-09-28,355.2291564941406
2017-09-29,359.7166748046875
2017-10-03,366.3524475097656
2017-10-04,370.1238708496094
2017-10-05,368.4529724121094
2017-10-06,371.65155029296875
2017-10-09,375.9002990722656
2017-10-10,378.90789794921875
2017-10-11,379.00335693359375
2017-10-12,385.4482116699219
2017-10-13,389.7447509765625
2017-10-16,388.4080810546875
2017-10-17,388.455810546875
2017-10-18,388.5035095214844
2017-10-19,383.2521667480469
2017-10-23,388.6467590332031
2017-10-24,387.835205078125
2017-10-25,396.6670227050781
2017-10-26,395.5689697265625
2017-10-27,412.5165100097656
2017-10-30,410.3681640625
2017-10-31,410.8933410644531
2017-11-01,413.5190124511719
2017-11-02,417.48138427734375
2017-11-03,415.1899108886719
2017-11-06,417.767822265625
2017-11-07,412.0390625
2017-11-08,410.2727355957031
2017-11-09,413.805419921875
2017-11-10,412.5165100097656
2017-11-13,394.6618957519531
2017-11-14,392.1794738769531
2017-11-15,388.69451904296875
2017-11-16,379.2420654296875
2017-11-17,382.8226013183594
2017-11-20,380.5787658691406
2017-11-21,382.6793212890625
2017-11-22,395.75994873046875
2017-11-23,388.69451904296875
2017-11-24,386.3075256347656
2017-11-27,381.4380798339844
2017-11-28,379.00335693359375
2017-11-29,385.2095031738281
2017-11-30,380.0058898925781
2017-12-01,369.2645263671875
2017-12-04,370.6012268066406
2017-12-05,371.26959228515625
2017-12-06,368.3097839355469
2017-12-07,372.0811767578125
2017-12-08,375.6138610839844
2017-12-11,374.03851318359375
2017-12-12,384.302490234375
2017-12-13,376.1867370605469
2017-12-14,377.237060546875
2017-12-15,383.2044372558594
2017-12-18,386.3075256347656
2017-12-19,387.45330810546875
2017-12-20,386.1165466308594
2017-12-21,384.1114807128906
2017-12-22,383.9682312011719
2017-12-26,386.259765625
2017-12-27,385.9256286621094
2017-12-28,380.67425537109375
2017-12-29,387.30999755859375
2018-01-01,381.581298828125
2018-01-02,379.4330139160156
2018-01-03,389.2196044921875
2018-01-04,391.3201599121094
2018-01-05,404.63946533203125
2018-01-08,403.7801513671875
2018-01-09,402.0615539550781
2018-01-10,404.3052673339844
2018-01-11,406.26263427734375
2018-01-12,404.1620788574219
2018-01-15,401.58416748046875
2018-01-16,404.4007263183594
2018-01-17,413.805419921875
2018-01-18,397.4308166503906
2018-01-19,413.85321044921875
2018-01-22,418.24517822265625
2018-01-23,418.5793762207031
2018-01-24,428.46142578125
2018-01-25,416.7652893066406
2018-01-29,416.90850830078125
2018-01-30,408.8882751464844
2018-01-31,409.46112060546875
2018-02-01,409.36566162109375
2018-02-02,399.053955078125
2018-02-05,389.7447509765625
2018-02-06,386.49847412109375
2018-02-07,388.59893798828125
2018-02-08,386.7849426269531
2018-02-09,380.9606628417969
2018-02-12,385.11407470703125
2018-02-14,394.3277587890625
2018-02-15,393.0865478515625
2018-02-16,387.1191101074219
2018-02-19,376.0435485839844
2018-02-20,377.04608154296875
2018-02-21,377.7143859863281
2018-02-22,385.7346496582031
2018-02-23,388.1216125488281
2018-02-26,396.2850036621094
2018-02-27,391.8930358886719
2018-02-28,389.8880310058594
2018-03-01,387.7397155761719
2018-03-05,385.6868896484375
2018-03-06,386.9281005859375
2018-03-07,359.9075927734375
2018-03-08,370.4103088378906
2018-03-09,360.81463623046875
2018-03-12,369.1213684082031
2018-03-13,367.7846374511719
2018-03-14,364.82476806640625
2018-03-15,364.87255859375
2018-03-16,353.74920654296875
2018-03-19,347.82952880859375
2018-03-20,353.2718200683594
2018-03-21,347.2566833496094
2018-03-22,342.05303955078125
2018-03-23,346.0154113769531
2018-03-26,348.6410827636719
2018-03-27,348.9753112792969
2018-03-28,338.0906677246094
2018-04-02,352.9853820800781
2018-04-03,349.8345947265625
2018-04-04,351.17132568359375
2018-04-05,358.9528503417969
2018-04-06,362.1513366699219
2018-04-09,360.28955078125
2018-04-10,369.7419738769531
2018-04-11,360.81463623046875
2018-04-12,355.5155944824219
2018-04-13,365.77960205078125
2018-04-16,369.98065185546875
2018-04-17,366.06597900390625
2018-04-18,367.5459289550781
2018-04-19,369.0735778808594
2018-04-20,363.9176940917969
2018-04-23,368.8826599121094
2018-04-24,374.515869140625
2018-04-25,374.1816711425781
2018-04-26,379.14666748046875
2018-04-27,384.2547302246094
2018-04-30,388.8854064941406
2018-05-02,382.96575927734375
2018-05-03,379.0511474609375
2018-05-04,389.7924499511719
2018-05-07,393.7548828125
2018-05-08,394.13677978515625
2018-05-09,394.6618957519531
2018-05-10,392.2272033691406
2018-05-11,394.0412902832031
2018-05-14,391.4156799316406
2018-05-15,390.65179443359375
2018-05-16,384.87530517578125
2018-05-17,379.91046142578125
2018-05-18,371.8901672363281
2018-05-21,366.3524475097656
2018-05-22,362.58099365234375
2018-05-23,357.3296813964844
2018-05-24,354.4653015136719
2018-05-25,362.7242431640625
2018-05-28,361.7694396972656
2018-05-29,360.76690673828125
2018-05-30,357.472900390625
2018-05-31,374.42041015625
2018-06-01,370.07611083984375
2018-06-04,361.4352111816406
2018-06-05,356.7090759277344
2018-06-06,358.8095397949219
2018-06-07,362.8674621582031
2018-06-08,363.2971496582031
2018-06-11,365.0157165527344
2018-06-12,371.3173828125
2018-06-13,365.54083251953125
2018-06-14,357.5206298828125
2018-06-15,356.08843994140625
2018-06-18,353.7969665527344
2018-06-19,346.0631408691406
2018-06-20,349.1184997558594
2018-06-21,350.31201171875
2018-06-22,349.26165771484375
2018-06-25,344.82196044921875
2018-06-26,346.4928283691406
2018-06-27,344.77423095703125
2018-06-28,345.44256591796875
2018-06-29,356.2794189453125
2018-07-02,346.3973083496094
2018-07-03,346.3496398925781
2018-07-04,343.67620849609375
2018-07-05,345.5380554199219
2018-07-06,349.2139587402344
2018-07-09,350.3597717285156
2018-07-10,353.7015075683594
2018-07-11,356.6136169433594
2018-07-12,352.6512145996094
2018-07-13,353.6537780761719
2018-07-16,343.7716369628906
2018-07-17,350.1210021972656
2018-07-18,347.5908203125
2018-07-19,352.8899230957031
2018-07-20,353.31951904296875
2018-07-23,366.400146484375
2018-07-24,374.8500671386719
2018-07-25,380.7220458984375
2018-07-26,383.1689758300781
2018-07-27,378.70684814453125
2018-07-30,375.0123596191406
2018-07-31,383.60076904296875
2018-08-01,382.8810729980469
2018-08-02,383.0250549316406
2018-08-03,383.4089050292969
2018-08-06,381.29779052734375
2018-08-07,357.2597351074219
2018-08-08,359.4668273925781
2018-08-09,362.7294921875
2018-08-10,363.9769287109375
2018-08-13,361.9137878417969
2018-08-14,358.0754089355469
2018-08-16,355.34051513671875
2018-08-17,358.9870300292969
2018-08-20,362.9693603515625
2018-08-21,362.6814880371094
2018-08-23,368.9668884277344
2018-08-24,361.5299987792969
2018-08-27,363.3531799316406
2018-08-28,371.31793212890625
2018-08-29,370.3103332519531
2018-08-30,368.2471618652344
2018-08-31,367.6714172363281
2018-09-03,368.91888427734375
2018-09-04,358.6511535644531
2018-09-05,363.8810729980469
2018-09-06,369.2547607421875
2018-09-07,362.20172119140625
2018-09-10,356.9239196777344
2018-09-11,349.9187927246094
2018-09-12,360.8582763671875
2018-09-14,364.74462890625
2018-09-17,365.4163513183594
2018-09-18,364.2168273925781
2018-09-19,357.3556823730469
2018-09-21,347.1358947753906
2018-09-24,331.8782958984375
2018-09-25,324.29742431640625
2018-09-26,324.8731994628906
2018-09-27,321.7065124511719
2018-09-28,315.613037109375
2018-10-01,317.00445556640625
2018-10-03,316.4287109375
2018-10-04,304.2417297363281
2018-10-05,289.6078186035156
2018-10-08,292.0548095703125
2018-10-09,305.873046875
2018-10-10,313.8857727050781
2018-10-11,300.83514404296875
2018-10-12,310.09527587890625
2018-10-15,308.2720947265625
2018-10-16,319.8832092285156
2018-10-17,301.2189636230469
2018-10-19,302.6104736328125
2018-10-22,302.6584167480469
2018-10-23,306.1129455566406
2018-10-24,301.4588928222656
2018-10-25,293.25433349609375
2018-10-26,291.81488037109375
2018-10-29,313.2140197753906
2018-10-30,309.5675354003906
2018-10-31,305.96905517578125
2018-11-01,305.4412536621094
2018-11-02,320.1231994628906
2018-11-05,316.23675537109375
2018-11-06,312.4463195800781
2018-11-07,313.0220947265625
2018-11-09,323.9615478515625
2018-11-12,315.37310791015625
2018-11-13,320.60296630859375
2018-11-14,318.5877685546875
2018-11-15,332.2141418457031
2018-11-16,333.4136657714844
2018-11-19,336.38836669921875
2018-11-20,340.8985595703125
2018-11-21,346.6561279296875
2018-11-22,353.2773742675781
2018-11-26,354.1410217285156
2018-11-27,354.1410217285156
2018-11-28,350.63848876953125
2018-11-29,354.8607177734375
2018-11-30,350.8783874511719
2018-12-03,360.47442626953125
2018-12-04,358.6991271972656
2018-12-05,359.6107482910156
2018-12-06,349.2470703125
2018-12-07,358.36328125
2018-12-10,344.6409606933594
2018-12-11,341.3782958984375
2018-12-12,359.3228759765625
2018-12-13,356.06024169921875
2018-12-14,353.7092590332031
2018-12-17,356.3961181640625
2018-12-18,357.83551025390625
2018-12-19,360.66632080078125
2018-12-20,359.9945983886719
2018-12-21,346.5122375488281
2018-12-24,346.5122375488281
2018-12-26,361.3380432128906
2018-12-27,368.48712158203125
2018-12-28,371.7497253417969
2018-12-31,372.03759765625
2019-01-01,373.2851257324219
2019-01-02,365.89617919921875
2019-01-03,362.825439453125
2019-01-04,366.71185302734375
2019-01-07,366.2320251464844
2019-01-08,363.44915771484375
2019-01-09,362.0577392578125
2019-01-10,364.8885803222656
2019-01-11,361.9137878417969
2019-01-14,359.3228759765625
2019-01-15,369.5906066894531
2019-01-16,373.5729675292969
2019-01-17,378.5628967285156
2019-01-18,383.1689758300781
2019-01-21,380.1942138671875
2019-01-22,374.82049560546875
2019-01-23,369.63861083984375
2019-01-24,365.5603332519531
2019-01-25,358.74713134765625
2019-01-28,312.9261169433594
2019-01-29,335.1408996582031
2019-01-30,324.4893493652344
2019-01-31,324.9691467285156
2019-02-01,324.7772216796875
2019-02-04,322.09033203125
2019-02-05,326.07269287109375
2019-02-06,317.00445556640625
2019-02-07,318.9236755371094
2019-02-08,318.1080627441406
2019-02-11,315.51702880859375
2019-02-12,313.5978088378906
2019-02-14,334.9969787597656
2019-02-15,336.00457763671875
2019-02-18,333.2696838378906
2019-02-19,325.832763671875
2019-02-20,340.418701171875
2019-02-21,341.3782958984375
2019-02-22,339.9869384765625
2019-02-25,311.4387512207031
2019-02-26,310.4311218261719
2019-02-27,312.1104431152344
2019-02-28,312.6862487792969
2019-03-01,319.7393493652344
2019-03-05,325.5448913574219
2019-03-06,323.43377685546875
2019-03-07,327.1282653808594
2019-03-08,328.32769775390625
2019-03-11,337.10809326171875
2019-03-12,346.4642028808594
2019-03-13,352.3177795410156
2019-03-14,351.2142333984375
2019-03-15,352.2698059082031
2019-03-18,354.0930480957031
2019-03-19,350.9743347167969
2019-03-20,346.03240966796875
2019-03-22,346.17633056640625
2019-03-25,346.7521667480469
2019-03-26,353.7092590332031
2019-03-27,351.5021057128906
2019-03-28,365.89617919921875
2019-04-01,367.5754699707031
2019-04-02,364.3608093261719
2019-04-03,366.56787109375
2019-04-04,362.9693603515625
2019-04-05,371.50982666015625
2019-04-08,364.552734375
2019-04-09,365.32037353515625
2019-04-10,367.95928955078125
2019-04-11,364.1208801269531
2019-04-12,370.0704345703125
2019-04-15,371.4138488769531
2019-04-16,379.6664123535156
2019-04-18,374.7724609375
2019-04-22,375.25225830078125
2019-04-23,375.10833740234375
2019-04-24,375.92401123046875
2019-04-25,373.5250244140625
2019-04-26,375.92401123046875
2019-04-30,376.93157958984375
2019-05-02,379.33056640625
2019-05-03,371.6058349609375
2019-05-06,364.456787109375
2019-05-07,356.8758850097656
2019-05-08,354.8607177734375
2019-05-09,349.1991271972656
2019-05-10,357.4996337890625
2019-05-13,350.0147705078125
2019-05-14,355.5804443359375
2019-05-15,345.6006164550781
2019-05-16,356.4920654296875
2019-05-17,352.2698059082031
2019-05-20,383.9366760253906
2019-05-21,371.941650390625
2019-05-22,370.3583068847656
2019-05-23,391.0857238769531
2019-05-24,393.6766052246094
2019-05-27,395.7397766113281
