Date,WELCORP.NS
2015-08-21,107.74002838134766
2015-08-24,88.35192108154297
2015-08-25,93.79419708251953
2015-08-26,95.36734771728516
2015-08-27,98.7687759399414
2015-08-28,97.15310668945312
2015-08-31,94.7720947265625
2015-09-01,90.05265045166016
2015-09-02,91.07305908203125
2015-09-03,94.00679016113281
2015-09-04,85.20559692382812
2015-09-07,77.85003662109375
2015-09-08,78.14763641357422
2015-09-09,84.27021789550781
2015-09-10,89.66997528076172
2015-09-11,91.58328247070312
2015-09-14,97.45072174072266
2015-09-15,98.64122772216797
2015-09-16,95.11225128173828
2015-09-18,93.83671569824219
2015-09-21,95.19727325439453
2015-09-22,95.96260070800781
2015-09-23,99.78919219970703
2015-09-24,98.51367950439453
2015-09-28,96.26021575927734
2015-09-29,94.13433074951172
2015-09-30,97.62078857421875
2015-10-01,95.96260070800781
2015-10-05,100.55451965332031
2015-10-06,99.27897644042969
2015-10-07,103.23314666748047
2015-10-08,101.14977264404297
2015-10-09,99.44905853271484
2015-10-12,97.87590026855469
2015-10-13,96.47281646728516
2015-10-14,95.02721405029297
2015-10-15,93.58161163330078
2015-10-16,92.85880279541016
2015-10-19,95.92008972167969
2015-10-20,94.51701354980469
2015-10-21,96.00511932373047
2015-10-23,94.17687225341797
2015-10-26,92.64622497558594
2015-10-27,92.77376556396484
2015-10-28,90.6904067993164
2015-10-29,89.24479675292969
2015-10-30,86.3110580444336
2015-11-02,85.16310119628906
2015-11-03,87.71415710449219
2015-11-04,86.0984878540039
2015-11-05,82.61202239990234
2015-11-06,81.63411712646484
2015-11-09,84.65288543701172
2015-11-10,83.88755798339844
2015-11-13,87.96925354003906
2015-11-16,90.86045837402344
2015-11-17,88.30940246582031
2015-11-18,84.0151138305664
2015-11-19,81.93173217773438
2015-11-20,80.18852233886719
2015-11-23,82.31440734863281
2015-11-24,85.03553009033203
2015-11-26,82.73957824707031
2015-11-27,92.05096435546875
2015-11-30,99.8742446899414
2015-12-01,98.17351531982422
2015-12-02,95.79252624511719
2015-12-03,95.53741455078125
2015-12-04,92.64622497558594
2015-12-07,94.21939086914062
2015-12-08,92.77376556396484
2015-12-09,88.69207000732422
2015-12-10,90.0101089477539
2015-12-11,87.6291275024414
2015-12-14,88.73458862304688
2015-12-15,88.39443969726562
2015-12-16,90.81795501708984
2015-12-17,96.557861328125
2015-12-18,94.13433074951172
2015-12-21,94.38945007324219
2015-12-22,94.51701354980469
2015-12-23,93.49656677246094
2015-12-24,94.94218444824219
2015-12-28,98.08849334716797
2015-12-29,97.49324798583984
2015-12-30,97.9609375
2015-12-31,98.08849334716797
2016-01-01,96.34526062011719
2016-01-04,93.41153717041016
2016-01-05,96.26021575927734
2016-01-06,94.98469543457031
2016-01-07,91.11557006835938
2016-01-08,93.24146270751953
2016-01-11,92.05096435546875
2016-01-12,90.86045837402344
2016-01-13,87.92675018310547
2016-01-14,83.63243865966797
2016-01-15,78.87046813964844
2016-01-18,72.620361328125
2016-01-19,75.1714096069336
2016-01-20,72.40774536132812
2016-01-21,73.00300598144531
2016-01-22,74.53364562988281
2016-01-25,76.74456024169922
2016-01-27,80.10347747802734
2016-01-28,81.88922882080078
2016-01-29,84.86546325683594
2016-02-01,86.6937255859375
2016-02-02,84.18519592285156
2016-02-03,79.38066864013672
2016-02-04,77.21227264404297
2016-02-05,79.84838104248047
2016-02-08,79.25312042236328
2016-02-09,77.7649917602539
2016-02-10,80.23103332519531
2016-02-11,75.21392059326172
2016-02-12,70.79207611083984
2016-02-15,76.57450866699219
2016-02-16,74.10845947265625
2016-02-17,72.02510833740234
2016-02-18,72.11013793945312
2016-02-19,71.72747802734375
2016-02-22,72.620361328125
2016-02-23,71.00467681884766
2016-02-24,68.24101257324219
2016-02-25,68.32605743408203
2016-02-26,67.43317413330078
2016-02-29,67.68828582763672
2016-03-01,71.81250762939453
2016-03-02,73.89588165283203
2016-03-03,75.0013427734375
2016-03-04,74.873779296875
2016-03-08,77.50989532470703
2016-03-09,75.42652130126953
2016-03-10,79.3381576538086
2016-03-11,82.95216369628906
2016-03-14,83.03719329833984
2016-03-15,83.71748352050781
2016-03-16,82.95216369628906
2016-03-17,83.54740142822266
2016-03-18,84.31272888183594
2016-03-21,82.82461547851562
2016-03-22,83.12223052978516
2016-03-23,88.09680938720703
2016-03-28,82.6970443725586
2016-03-29,80.61369323730469
2016-03-30,83.50489044189453
2016-03-31,83.93006896972656
2016-04-01,83.12223052978516
2016-04-04,84.69539642333984
2016-04-05,82.95216369628906
2016-04-06,85.67330932617188
2016-04-07,83.71748352050781
2016-04-08,89.2022705078125
2016-04-11,87.11891174316406
2016-04-12,86.39610290527344
2016-04-13,87.03385925292969
2016-04-18,88.777099609375
2016-04-20,88.60702514648438
2016-04-21,91.96592712402344
2016-04-22,91.0305404663086
2016-04-25,92.09349822998047
2016-04-26,93.15643310546875
2016-04-27,95.62246704101562
2016-04-28,92.09349822998047
2016-04-29,94.09182739257812
2016-05-02,92.81629943847656
2016-05-03,90.30774688720703
2016-05-04,89.28732299804688
2016-05-05,86.6937255859375
2016-05-06,86.5236587524414
2016-05-09,87.54408264160156
2016-05-10,89.54241943359375
2016-05-11,89.7550048828125
2016-05-12,90.64788818359375
2016-05-13,88.90465545654297
2016-05-16,88.13933563232422
2016-05-17,87.7991943359375
2016-05-18,87.92675018310547
2016-05-19,85.03553009033203
2016-05-20,84.39777374267578
2016-05-23,74.70372009277344
2016-05-24,69.64409637451172
2016-05-25,69.6866226196289
2016-05-26,67.43317413330078
2016-05-27,68.83627319335938
2016-05-30,67.34813690185547
2016-05-31,66.4977798461914
2016-06-01,63.734134674072266
2016-06-02,62.92629623413086
2016-06-03,59.907527923583984
2016-06-06,60.07761764526367
2016-06-07,59.907527923583984
2016-06-08,59.43984603881836
2016-06-09,60.63033676147461
2016-06-10,63.60658264160156
2016-06-13,62.373565673828125
2016-06-14,63.81916809082031
2016-06-15,64.6695327758789
2016-06-16,63.30895233154297
2016-06-17,65.51988220214844
2016-06-20,65.90254211425781
2016-06-21,70.15432739257812
2016-06-22,71.42985534667969
2016-06-23,72.45639038085938
2016-06-24,69.80449676513672
2016-06-27,70.74549102783203
2016-06-28,69.54788208007812
2016-06-29,68.35023498535156
2016-06-30,68.00806427001953
2016-07-01,68.52133178710938
2016-07-04,68.90628814697266
2016-07-05,70.36053466796875
2016-07-07,69.97559356689453
2016-07-08,70.44607543945312
2016-07-11,71.42985534667969
2016-07-12,71.47261810302734
2016-07-13,72.2853012084961
2016-07-14,76.26313781738281
2016-07-15,74.8944091796875
2016-07-18,73.09796905517578
2016-07-19,71.98590087890625
2016-07-20,71.68648529052734
2016-07-21,75.1938247680664
2016-07-22,74.21004486083984
2016-07-25,76.39144897460938
2016-07-26,75.87818145751953
2016-07-27,76.30589294433594
2016-07-28,76.77639770507812
2016-07-29,74.46668243408203
2016-08-01,74.72332763671875
2016-08-02,72.9268798828125
2016-08-03,70.9593505859375
2016-08-04,69.80449676513672
2016-08-05,71.08767700195312
2016-08-08,71.42985534667969
2016-08-09,71.0448989868164
2016-08-10,69.89004516601562
2016-08-11,69.67620086669922
2016-08-12,69.46231079101562
2016-08-16,69.4195556640625
2016-08-17,71.47261810302734
2016-08-18,74.85163879394531
2016-08-19,76.22035217285156
2016-08-22,72.19976043701172
2016-08-23,72.24252319335938
2016-08-24,71.00213623046875
2016-08-25,71.08767700195312
2016-08-26,70.61717224121094
2016-08-29,68.99183654785156
2016-08-30,69.4195556640625
2016-08-31,69.63341522216797
2016-09-01,69.37677764892578
2016-09-02,70.06112670898438
2016-09-06,69.59064483642578
2016-09-07,69.46231079101562
2016-09-08,68.0936050415039
2016-09-09,66.89598083496094
2016-09-12,65.65557098388672
2016-09-14,66.85320281982422
2016-09-15,65.9122085571289
2016-09-16,62.96091842651367
2016-09-19,63.34586715698242
2016-09-20,63.34586715698242
2016-09-21,65.82666778564453
2016-09-22,65.35618591308594
2016-09-23,64.97120666503906
2016-09-26,64.24408721923828
2016-09-27,62.447654724121094
2016-09-28,64.07300567626953
2016-09-29,60.48012161254883
2016-09-30,59.7957649230957
2016-10-03,61.16448974609375
2016-10-04,61.720516204833984
2016-10-05,63.688045501708984
2016-10-06,62.23378372192383
2016-10-07,61.46388626098633
2016-10-10,62.14823913574219
2016-10-13,61.29280471801758
2016-10-14,61.07893753051758
2016-10-17,59.881309509277344
2016-10-18,60.736759185791016
2016-10-19,61.29280471801758
2016-10-20,62.61873245239258
2016-10-21,61.16448974609375
2016-10-24,62.70429229736328
2016-10-25,61.37833786010742
2016-10-26,61.335575103759766
2016-10-27,61.50666427612305
2016-10-28,60.65121078491211
2016-11-01,59.58191680908203
2016-11-02,59.239723205566406
2016-11-03,58.598140716552734
2016-11-04,56.502296447753906
2016-11-07,56.844478607177734
2016-11-08,55.646854400634766
2016-11-09,52.52446746826172
2016-11-10,63.003684997558594
2016-11-11,63.003684997558594
2016-11-15,62.191017150878906
2016-11-16,62.404869079589844
2016-11-17,59.539127349853516
2016-11-18,60.09517288208008
2016-11-21,59.496368408203125
2016-11-22,60.779537200927734
2016-11-23,60.65121078491211
2016-11-24,59.71022033691406
2016-11-25,60.48012161254883
2016-11-28,60.865081787109375
2016-11-29,60.907840728759766
2016-11-30,69.20568084716797
2016-12-01,70.61717224121094
2016-12-02,68.3074722290039
2016-12-05,66.29715728759766
2016-12-06,66.81043243408203
2016-12-07,65.22785949707031
2016-12-08,66.04052734375
2016-12-09,66.6821060180664
2016-12-12,65.78390502929688
2016-12-13,64.7145767211914
2016-12-14,66.72488403320312
2016-12-15,65.39894104003906
2016-12-16,66.98152160644531
2016-12-19,65.61280059814453
2016-12-20,64.500732421875
2016-12-21,68.22193145751953
2016-12-22,69.59064483642578
2016-12-23,67.96528625488281
2016-12-26,62.74705505371094
2016-12-27,64.84290313720703
2016-12-28,63.26032638549805
2016-12-29,64.28685760498047
2016-12-30,64.3724136352539
2017-01-02,64.97120666503906
2017-01-03,65.1423110961914
2017-01-04,65.78390502929688
2017-01-05,67.66587829589844
2017-01-06,67.75141906738281
2017-01-09,68.90628814697266
2017-01-10,69.4195556640625
2017-01-11,70.78826141357422
2017-01-12,69.54788208007812
2017-01-13,71.1732177734375
2017-01-16,69.76172637939453
2017-01-17,69.2912368774414
2017-01-18,69.93282318115234
2017-01-19,69.37677764892578
2017-01-20,68.94905090332031
2017-01-23,68.56411743164062
2017-01-24,67.62312316894531
2017-01-25,72.71302032470703
2017-01-27,74.50945281982422
2017-01-30,73.1407470703125
2017-01-31,71.34431457519531
2017-02-01,71.94312286376953
2017-02-02,71.51538848876953
2017-02-03,71.42985534667969
2017-02-06,71.00213623046875
2017-02-07,71.25877380371094
2017-02-08,71.42985534667969
2017-02-09,75.32212829589844
2017-02-10,71.94312286376953
2017-02-13,69.76172637939453
2017-02-14,68.82073974609375
2017-02-15,68.05084228515625
2017-02-16,70.44607543945312
2017-02-17,70.48886108398438
2017-02-20,71.13044738769531
2017-02-21,72.8413314819336
2017-02-22,71.25877380371094
2017-02-23,71.85757446289062
2017-02-27,71.25877380371094
2017-02-28,71.13044738769531
2017-03-01,73.22628784179688
2017-03-02,72.32808685302734
2017-03-03,71.21598052978516
2017-03-06,75.1082763671875
2017-03-07,74.38113403320312
2017-03-08,73.31182861328125
2017-03-09,72.11420440673828
2017-03-10,71.34431457519531
2017-03-14,72.0286636352539
2017-03-15,72.07144165039062
2017-03-16,73.39738464355469
2017-03-17,71.90034484863281
2017-03-20,72.58470916748047
2017-03-21,71.72926330566406
2017-03-22,71.55815887451172
2017-03-23,71.85757446289062
2017-03-24,73.91065979003906
2017-03-27,70.65995025634766
2017-03-28,70.70272064208984
2017-03-29,69.76172637939453
2017-03-30,70.65995025634766
2017-03-31,70.65995025634766
2017-04-03,71.42985534667969
2017-04-05,72.41361999511719
2017-04-06,71.47261810302734
2017-04-07,71.08767700195312
2017-04-10,71.77204132080078
2017-04-11,71.94312286376953
2017-04-12,70.91658782958984
2017-04-13,70.53163146972656
2017-04-17,70.78826141357422
2017-04-18,70.40331268310547
2017-04-19,69.63341522216797
2017-04-20,69.54788208007812
2017-04-21,70.78826141357422
2017-04-24,70.1039047241211
2017-04-25,72.58470916748047
2017-04-26,71.72926330566406
2017-04-27,71.1732177734375
2017-04-28,70.70272064208984
2017-05-02,70.1039047241211
2017-05-03,70.01834869384766
2017-05-04,69.97559356689453
2017-05-05,69.71895599365234
2017-05-08,74.55221557617188
2017-05-09,75.23658752441406
2017-05-10,74.59500885009766
2017-05-11,71.85757446289062
2017-05-12,71.98590087890625
2017-05-15,77.2041244506836
2017-05-16,77.37521362304688
2017-05-17,80.41204833984375
2017-05-18,76.90470886230469
2017-05-19,78.48728942871094
2017-05-22,76.30589294433594
2017-05-23,74.08173370361328
2017-05-24,71.94312286376953
2017-05-25,75.40768432617188
2017-05-26,76.519775390625
2017-05-29,74.8088607788086
2017-05-30,74.16728210449219
2017-05-31,73.86788940429688
2017-06-01,75.3648910522461
2017-06-02,79.51382446289062
2017-06-05,81.43858337402344
2017-06-06,82.50787353515625
2017-06-07,81.48135375976562
2017-06-08,83.32056427001953
2017-06-09,82.59342956542969
2017-06-12,85.41641998291016
2017-06-13,83.4488754272461
2017-06-14,85.07423400878906
2017-06-15,83.1922378540039
2017-06-16,82.1229476928711
2017-06-19,81.78076171875
2017-06-20,83.1922378540039
2017-06-21,84.77481842041016
2017-06-22,83.27020263671875
2017-06-23,86.49439239501953
2017-06-27,86.75232696533203
2017-06-28,91.95402526855469
2017-06-29,91.30919647216797
2017-06-30,92.55587768554688
2017-07-03,91.65310668945312
2017-07-04,91.30919647216797
2017-07-05,93.45864868164062
2017-07-06,91.56713104248047
2017-07-07,92.08300018310547
2017-07-10,92.34093475341797
2017-07-11,93.02876281738281
2017-07-12,93.3726806640625
2017-07-13,91.65310668945312
2017-07-14,92.25495910644531
2017-07-17,92.81381225585938
2017-07-18,93.11474609375
2017-07-19,95.9090576171875
2017-07-20,98.18748474121094
2017-07-21,104.93679809570312
2017-07-24,114.22248077392578
2017-07-25,112.58887481689453
2017-07-26,111.2991943359375
2017-07-27,109.70861053466797
2017-07-28,111.60012817382812
2017-07-31,111.12724304199219
2017-08-01,109.88056182861328
2017-08-02,111.98703002929688
2017-08-03,108.84881591796875
2017-08-04,111.68611145019531
2017-08-07,112.50289154052734
2017-08-08,109.83756256103516
2017-08-09,107.60213470458984
2017-08-10,96.51090240478516
2017-08-11,100.50889587402344
2017-08-14,103.8190689086914
2017-08-16,104.76483154296875
2017-08-17,104.46390533447266
2017-08-18,106.01152801513672
2017-08-21,108.54788208007812
2017-08-22,109.70861053466797
2017-08-23,113.49165344238281
2017-08-24,115.3401870727539
2017-08-28,117.188720703125
2017-08-29,115.3831787109375
2017-08-30,119.08026123046875
2017-08-31,120.7138442993164
2017-09-01,118.693359375
2017-09-04,119.59614562988281
2017-09-05,119.85405731201172
2017-09-06,121.0577621459961
2017-09-07,124.06700134277344
2017-09-08,120.11200714111328
2017-09-11,119.29519653320312
2017-09-12,121.14373016357422
2017-09-13,115.42616271972656
2017-09-14,119.29519653320312
2017-09-15,118.34943389892578
2017-09-18,117.96253204345703
2017-09-19,121.14373016357422
2017-09-20,119.38117980957031
2017-09-21,118.4784164428711
2017-09-22,111.2991943359375
2017-09-25,107.1722412109375
2017-09-26,107.98902130126953
2017-09-27,106.31244659423828
2017-09-28,110.48240661621094
2017-09-29,113.74959564208984
2017-10-03,113.66361999511719
2017-10-04,115.16822814941406
2017-10-05,117.83358001708984
2017-10-06,119.25222778320312
2017-10-09,120.88581085205078
2017-10-10,119.85405731201172
2017-10-11,116.45793151855469
2017-10-12,119.72509002685547
2017-10-13,119.16624450683594
2017-10-16,116.24296569824219
2017-10-17,115.72709655761719
2017-10-18,115.42616271972656
2017-10-19,115.8560791015625
2017-10-23,114.26547241210938
2017-10-24,115.89905548095703
2017-10-25,117.53263854980469
2017-10-26,122.5194091796875
2017-10-27,125.9155502319336
2017-10-30,124.75482940673828
2017-10-31,125.95852661132812
2017-11-01,128.7098388671875
2017-11-02,135.9320831298828
2017-11-03,135.80308532714844
2017-11-06,132.06301879882812
2017-11-07,124.75482940673828
2017-11-08,123.93804931640625
