Date,BOL.ST
2016-01-25,87.19495391845703
2016-01-26,90.78353881835938
2016-01-27,89.18013000488281
2016-01-28,90.32542419433594
2016-01-29,90.47811889648438
2016-02-01,90.63082885742188
2016-02-02,88.5693130493164
2016-02-03,90.55448150634766
2016-02-04,98.72422790527344
2016-02-05,97.2735366821289
2016-02-08,94.29576110839844
2016-02-09,91.1653060913086
2016-02-10,93.5322494506836
2016-02-11,78.56708526611328
2016-02-12,85.36248016357422
2016-02-15,91.47071075439453
2016-02-16,89.25648498535156
2016-02-17,94.98294067382812
2016-02-18,93.76129913330078
2016-02-19,95.2883529663086
2016-02-22,99.18235778808594
2016-02-23,95.59376525878906
2016-02-24,93.15046691894531
2016-02-25,91.7761001586914
2016-02-26,95.82283782958984
2016-02-29,98.80058288574219
2016-03-01,101.16751861572266
2016-03-02,103.38175201416016
2016-03-03,103.91622924804688
2016-03-04,108.26835632324219
2016-03-07,105.97775268554688
2016-03-08,99.56410217285156
2016-03-09,101.62564849853516
2016-03-10,98.34246826171875
2016-03-11,104.52703857421875
2016-03-14,106.43586730957031
2016-03-15,103.91622924804688
2016-03-16,104.06893157958984
2016-03-17,104.67974853515625
2016-03-18,106.51222229003906
2016-03-21,101.16751861572266
2016-03-22,100.86211395263672
2016-03-23,99.71681213378906
2016-03-24,96.51000213623047
2016-03-29,95.97552490234375
2016-03-30,99.18235778808594
2016-03-31,99.18235778808594
2016-04-01,98.8769302368164
2016-04-04,97.65530395507812
2016-04-05,95.21200561523438
2016-04-06,95.67012023925781
2016-04-07,93.07413482666016
2016-04-08,96.51000213623047
2016-04-11,98.18977355957031
2016-04-12,98.8769302368164
2016-04-13,103.68716430664062
2016-04-14,102.84727478027344
2016-04-15,101.39656829833984
2016-04-18,101.01482391357422
2016-04-19,105.44329833984375
2016-04-20,106.74129486083984
2016-04-21,105.90139770507812
2016-04-22,107.42843627929688
2016-04-25,105.6723403930664
2016-04-26,104.90879821777344
2016-04-27,106.28315734863281
2016-04-28,109.26092529296875
2016-04-29,106.89399719238281
2016-05-02,106.28315734863281
2016-05-03,107.04668426513672
2016-05-04,107.1639404296875
2016-05-06,107.00761413574219
2016-05-09,102.47406768798828
2016-05-10,103.80284881591797
2016-05-11,106.22595977783203
2016-05-12,102.78670501708984
2016-05-13,104.66267395019531
2016-05-16,108.33642578125
2016-05-17,109.58704376220703
2016-05-18,108.8053970336914
2016-05-19,108.96174621582031
2016-05-20,111.15035247802734
2016-05-23,111.30665588378906
2016-05-24,113.1044692993164
2016-05-25,113.72977447509766
2016-05-26,115.13675689697266
2016-05-27,114.90226745605469
2016-05-30,115.21489715576172
2016-05-31,115.37126922607422
2016-06-01,113.02630615234375
2016-06-02,116.62186431884766
2016-06-03,118.02885437011719
2016-06-07,120.37379455566406
2016-06-08,121.38993072509766
2016-06-09,122.32792663574219
2016-06-10,118.57598876953125
2016-06-13,117.63803100585938
2016-06-14,114.12062072753906
2016-06-15,118.34149932861328
2016-06-16,115.29308319091797
2016-06-17,119.51396942138672
2016-06-20,120.76461791992188
2016-06-21,120.60828399658203
2016-06-22,120.60828399658203
2016-06-23,124.1257095336914
2016-06-27,115.37126922607422
2016-06-28,118.81050872802734
2016-06-29,123.73487854003906
2016-06-30,127.2522964477539
2016-07-01,129.6754150390625
2016-07-04,130.61337280273438
2016-07-05,128.7374267578125
2016-07-06,130.61337280273438
2016-07-07,132.4111785888672
2016-07-08,132.6456756591797
2016-07-11,136.1630859375
2016-07-12,140.8529510498047
2016-07-13,139.91500854492188
2016-07-14,141.00930786132812
2016-07-15,139.44601440429688
2016-07-18,138.89883422851562
2016-07-19,143.19793701171875
2016-07-20,146.1681671142578
2016-07-21,145.3865203857422
2016-07-22,143.04159545898438
2016-07-25,144.292236328125
2016-07-26,144.9175262451172
2016-07-27,143.5105743408203
2016-07-28,147.18434143066406
2016-07-29,147.10617065429688
2016-08-01,146.71534729003906
2016-08-02,143.6669158935547
2016-08-03,143.04159545898438
2016-08-04,144.6830596923828
2016-08-05,145.77735900878906
2016-08-08,148.51312255859375
2016-08-09,150.7799072265625
2016-08-10,149.29476928710938
2016-08-11,150.3890838623047
2016-08-12,150.15457153320312
2016-08-15,149.76377868652344
2016-08-16,151.79603576660156
2016-08-17,148.74761962890625
2016-08-18,151.1707305908203
2016-08-19,147.57516479492188
2016-08-22,145.6210479736328
2016-08-23,146.9498291015625
2016-08-24,145.07388305664062
2016-08-25,144.13589477539062
2016-08-26,146.246337890625
2016-08-29,146.1681671142578
2016-08-30,144.37039184570312
2016-08-31,141.71278381347656
2016-09-01,142.10360717773438
2016-09-02,144.292236328125
2016-09-05,144.99571228027344
2016-09-06,143.11976623535156
2016-09-07,144.60487365722656
2016-09-08,144.52671813964844
2016-09-09,142.02542114257812
2016-09-12,141.71278381347656
2016-09-13,140.1494903564453
2016-09-14,141.55645751953125
2016-09-15,143.354248046875
2016-09-16,142.02542114257812
2016-09-19,144.44854736328125
2016-09-20,143.90142822265625
2016-09-21,146.01185607910156
2016-09-22,152.65586853027344
2016-09-23,152.5776824951172
2016-09-26,150.62356567382812
2016-09-27,153.35934448242188
2016-09-28,153.4375
2016-09-29,158.28372192382812
2016-09-30,157.58026123046875
2016-10-03,158.20555114746094
2016-10-04,159.92518615722656
2016-10-05,161.87930297851562
2016-10-06,162.81729125976562
2016-10-07,162.89544677734375
2016-10-10,164.53692626953125
2016-10-11,161.1758270263672
2016-10-12,164.3024139404297
2016-10-13,160.628662109375
2016-10-14,161.80113220214844
2016-10-17,160.78500366210938
2016-10-18,163.59893798828125
2016-10-19,162.2701416015625
2016-10-20,161.87930297851562
2016-10-21,161.72299194335938
2016-10-24,160.08151245117188
2016-10-25,161.64480590820312
2016-10-26,160.78500366210938
2016-10-27,162.4264678955078
2016-10-28,163.67709350585938
2016-10-31,163.59893798828125
2016-11-01,164.1460723876953
2016-11-02,161.87930297851562
2016-11-03,161.48849487304688
2016-11-04,158.51821899414062
2016-11-07,162.2701416015625
2016-11-08,163.98974609375
2016-11-09,171.02459716796875
2016-11-10,179.62271118164062
2016-11-11,174.30751037597656
2016-11-14,182.35850524902344
2016-11-15,178.841064453125
2016-11-16,177.7467498779297
2016-11-17,180.24803161621094
2016-11-18,179.23187255859375
2016-11-21,181.88949584960938
2016-11-22,185.09425354003906
2016-11-23,187.75186157226562
2016-11-24,190.80029296875
2016-11-25,190.4094696044922
2016-11-28,194.4740447998047
2016-11-29,185.8759002685547
2016-11-30,186.18856811523438
2016-12-01,191.34742736816406
2016-12-02,189.1588134765625
2016-12-05,193.84872436523438
2016-12-06,191.97276306152344
2016-12-07,194.63035583496094
2016-12-08,199.63291931152344
2016-12-09,195.41201782226562
2016-12-12,197.4442901611328
2016-12-13,194.7085418701172
2016-12-14,192.28541564941406
2016-12-15,193.84872436523438
2016-12-16,196.6626739501953
2016-12-19,189.8623046875
2016-12-20,189.1588134765625
2016-12-21,189.8623046875
2016-12-22,184.85975646972656
2016-12-23,185.25054931640625
2016-12-27,185.8759002685547
2016-12-28,188.22084045410156
2016-12-29,186.03224182128906
2016-12-30,185.9540557861328
2017-01-02,187.5955352783203
2017-01-03,190.87843322753906
2017-01-04,187.98635864257812
2017-01-05,188.0645294189453
2017-01-09,187.20468139648438
2017-01-10,194.4740447998047
2017-01-11,196.97528076171875
2017-01-12,194.5521697998047
2017-01-13,197.5224609375
2017-01-16,196.97528076171875
2017-01-17,192.91073608398438
2017-01-18,195.80282592773438
2017-01-19,195.0211639404297
2017-01-20,197.1316375732422
2017-01-23,195.7246551513672
2017-01-24,200.4927215576172
2017-01-25,203.69747924804688
2017-01-26,202.13418579101562
2017-01-27,202.91583251953125
2017-01-30,199.55474853515625
2017-01-31,199.3983917236328
2017-02-01,202.05601501464844
2017-02-02,204.16647338867188
2017-02-03,200.72718811035156
2017-02-06,199.00758361816406
2017-02-07,199.16390991210938
2017-02-08,198.92942810058594
2017-02-09,197.6787872314453
2017-02-10,216.8291473388672
2017-02-13,224.2548370361328
2017-02-14,222.61331176757812
2017-02-15,223.94212341308594
2017-02-16,220.81558227539062
2017-02-17,217.29818725585938
2017-02-20,220.34657287597656
2017-02-21,223.94212341308594
2017-02-22,221.67539978027344
2017-02-23,218.4706268310547
2017-02-24,213.54624938964844
2017-02-27,214.09339904785156
2017-02-28,215.42222595214844
2017-03-01,220.7373809814453
2017-03-02,219.40859985351562
2017-03-03,221.050048828125
2017-03-06,215.42222595214844
2017-03-07,211.67027282714844
2017-03-08,211.9829559326172
2017-03-09,203.228515625
2017-03-10,203.228515625
2017-03-13,207.6838836669922
2017-03-14,206.82408142089844
2017-03-15,207.9183807373047
2017-03-16,210.4196319580078
2017-03-17,212.9990997314453
2017-03-20,213.6243896484375
2017-03-21,208.07470703125
2017-03-22,211.35760498046875
2017-03-23,214.17156982421875
2017-03-24,213.38990783691406
2017-03-27,207.6838836669922
2017-03-28,209.79432678222656
2017-03-29,212.06109619140625
2017-03-30,213.31170654296875
2017-03-31,208.7000274658203
2017-04-03,208.6218719482422
2017-04-04,211.43580627441406
2017-04-05,215.57850646972656
2017-04-06,220.03387451171875
2017-04-07,220.50291442871094
2017-04-10,222.06617736816406
2017-04-11,219.09591674804688
2017-04-12,216.5946807861328
2017-04-13,216.8291473388672
2017-04-18,210.18516540527344
2017-04-19,211.51394653320312
2017-04-20,211.8266143798828
2017-04-21,211.8266143798828
2017-04-24,217.6107940673828
2017-04-25,203.228515625
2017-04-26,202.7897186279297
2017-04-27,198.80093383789062
2017-04-28,201.99197387695312
2017-05-02,199.91781616210938
2017-05-03,194.65260314941406
2017-05-04,189.70652770996094
2017-05-05,193.69529724121094
2017-05-08,190.66380310058594
2017-05-09,190.58404541015625
2017-05-10,193.13687133789062
2017-05-11,194.33352661132812
2017-05-12,193.21664428710938
2017-05-15,193.21664428710938
2017-05-16,191.9402313232422
2017-05-17,190.2649383544922
2017-05-18,191.0626983642578
2017-05-19,193.85482788085938
2017-05-22,194.89193725585938
2017-05-23,196.4076690673828
2017-05-24,195.84925842285156
2017-05-26,194.57281494140625
2017-05-29,196.08859252929688
2017-05-30,195.53013610839844
2017-05-31,189.7863006591797
2017-06-01,191.54136657714844
2017-06-02,190.2649383544922
2017-06-05,188.35032653808594
2017-06-06,188.35032653808594
2017-06-07,186.2761688232422
2017-06-08,190.66380310058594
2017-06-09,195.13125610351562
2017-06-12,192.02000427246094
2017-06-13,190.02560424804688
2017-06-14,186.5952606201172
2017-06-15,179.09634399414062
2017-06-16,178.77725219726562
2017-06-19,181.48963928222656
2017-06-20,179.7345733642578
2017-06-21,183.4840087890625
2017-06-22,184.76043701171875
2017-06-23,184.76043701171875
2017-06-26,181.1705322265625
2017-06-27,185.63795471191406
2017-06-28,186.75482177734375
2017-06-29,184.91998291015625
2017-06-30,183.40420532226562
2017-07-03,189.2278594970703
2017-07-04,187.71214294433594
2017-07-05,185.1593017578125
2017-07-06,184.52113342285156
2017-07-07,182.9255828857422
2017-07-10,182.68626403808594
2017-07-11,186.35595703125
2017-07-12,191.0626983642578
2017-07-13,191.8604736328125
2017-07-14,189.9458465576172
2017-07-17,192.33912658691406
2017-07-18,189.2278594970703
2017-07-19,191.8604736328125
2017-07-20,200.6357879638672
2017-07-21,197.84364318847656
2017-07-24,199.27960205078125
2017-07-25,204.8638916015625
2017-07-26,205.02345275878906
2017-07-27,206.45941162109375
2017-07-28,203.26837158203125
2017-07-31,202.31106567382812
2017-08-01,202.63015747070312
2017-08-02,201.03465270996094
2017-08-03,201.03465270996094
2017-08-04,202.4706268310547
2017-08-07,204.8638916015625
2017-08-08,206.06051635742188
2017-08-09,205.7414093017578
2017-08-10,203.34812927246094
2017-08-11,199.7582550048828
2017-08-14,203.74703979492188
2017-08-15,199.91781616210938
2017-08-16,207.33692932128906
2017-08-17,210.2886505126953
2017-08-18,211.40548706054688
2017-08-21,210.76730346679688
2017-08-22,215.07518005371094
2017-08-23,218.82461547851562
2017-08-24,219.8617401123047
2017-08-25,218.90443420410156
2017-08-28,218.1066436767578
2017-08-29,220.18080139160156
2017-08-30,220.89881896972656
2017-08-31,221.77635192871094
2017-09-01,225.28643798828125
2017-09-04,226.08419799804688
2017-09-05,224.48870849609375
2017-09-06,223.1325225830078
2017-09-07,227.36062622070312
2017-09-08,222.6538543701172
2017-09-11,225.76513671875
2017-09-12,226.08419799804688
2017-09-13,220.89881896972656
2017-09-14,220.57968139648438
2017-09-15,219.3032989501953
2017-09-18,219.22349548339844
2017-09-19,218.3459930419922
2017-09-20,221.5369873046875
2017-09-21,217.7875518798828
2017-09-22,215.07518005371094
2017-09-25,214.1976318359375
2017-09-26,215.1549530029297
2017-09-27,216.91001892089844
2017-09-28,215.31451416015625
2017-09-29,219.94151306152344
2017-10-02,221.6167449951172
2017-10-03,224.08981323242188
2017-10-04,229.27525329589844
2017-10-05,231.90785217285156
2017-10-06,233.0247039794922
2017-10-09,230.55166625976562
2017-10-10,231.74830627441406
2017-10-11,230.87075805664062
2017-10-12,232.78538513183594
2017-10-13,234.93930053710938
2017-10-16,238.2101287841797
2017-10-17,234.5404510498047
2017-10-18,235.01910400390625
2017-10-19,236.8539276123047
2017-10-20,237.09324645996094
2017-10-23,245.6292266845703
2017-10-24,229.51455688476562
2017-10-25,227.36062622070312
2017-10-26,234.6999969482422
2017-10-27,232.94493103027344
2017-10-30,233.8224639892578
2017-10-31,233.74267578125
2017-11-01,239.3269805908203
2017-11-02,238.8483123779297
2017-11-03,237.97073364257812
2017-11-06,238.8483123779297
2017-11-07,237.2527618408203
2017-11-08,238.92808532714844
2017-11-09,234.8595428466797
2017-11-10,234.6999969482422
2017-11-13,232.70559692382812
2017-11-14,227.91909790039062
2017-11-15,221.93589782714844
2017-11-16,223.2920684814453
2017-11-17,222.17520141601562
2017-11-20,221.696533203125
2017-11-21,225.28643798828125
2017-11-22,223.61114501953125
2017-11-23,225.5258026123047
2017-11-24,224.64825439453125
2017-11-27,220.18080139160156
2017-11-28,217.14935302734375
2017-11-29,214.35720825195312
2017-11-30,211.16619873046875
2017-12-01,209.57066345214844
2017-12-04,209.4111328125
2017-12-05,209.17178344726562
2017-12-06,205.58187866210938
2017-12-07,206.5391845703125
2017-12-08,208.5335693359375
2017-12-11,212.04368591308594
2017-12-12,213.5594482421875
2017-12-13,212.52235412597656
2017-12-14,214.11785888671875
2017-12-15,215.394287109375
2017-12-18,221.2178955078125
2017-12-19,219.1437530517578
2017-12-20,220.1010284423828
2017-12-21,223.21226501464844
2017-12-22,221.6167449951172
2017-12-27,223.61114501953125
2017-12-28,225.1269073486328
2017-12-29,223.85052490234375
2018-01-02,230.9505157470703
2018-01-03,231.1898193359375
2018-01-04,231.42919921875
2018-01-05,232.54605102539062
2018-01-08,234.93930053710938
2018-01-09,239.1674041748047
2018-01-10,239.24720764160156
2018-01-11,238.2101287841797
2018-01-12,237.41238403320312
2018-01-15,235.2584228515625
2018-01-16,231.90785217285156
2018-01-17,232.06736755371094
2018-01-18,229.67413330078125
2018-01-19,231.2696075439453
2018-01-22,231.0303192138672
2018-01-23,227.20106506347656
2018-01-24,229.51455688476562
2018-01-25,228.71681213378906
2018-01-26,227.99884033203125
2018-01-29,231.6685028076172
2018-01-30,229.11569213867188
2018-01-31,227.99884033203125
2018-02-01,230.2325439453125
2018-02-02,223.770751953125
2018-02-05,221.2178955078125
2018-02-06,217.54823303222656
2018-02-07,219.06396484375
2018-02-08,216.51112365722656
2018-02-09,215.79315185546875
2018-02-12,220.18080139160156
2018-02-13,217.7875518798828
2018-02-14,226.00442504882812
2018-02-15,230.39207458496094
2018-02-16,230.1527557373047
2018-02-19,227.99884033203125
2018-02-20,229.51455688476562
2018-02-21,231.5089569091797
2018-02-22,230.63145446777344
2018-02-23,231.6685028076172
2018-02-26,238.1303253173828
2018-02-27,238.28988647460938
2018-02-28,235.2584228515625
2018-03-01,230.87075805664062
2018-03-02,225.20664978027344
2018-03-05,224.5684814453125
2018-03-06,228.5572509765625
2018-03-07,228.47744750976562
2018-03-08,227.99884033203125
2018-03-09,230.07296752929688
2018-03-12,230.63145446777344
2018-03-13,229.75393676757812
2018-03-14,236.29551696777344
2018-03-15,234.77976989746094
2018-03-16,236.45506286621094
2018-03-19,230.87075805664062
2018-03-20,229.99322509765625
2018-03-21,233.10447692871094
2018-03-22,227.44039916992188
2018-03-23,227.99884033203125
2018-03-26,226.80218505859375
2018-03-27,231.1898193359375
2018-03-28,228.95616149902344
2018-03-29,233.34378051757812
2018-04-03,232.94493103027344
2018-04-04,227.44039916992188
2018-04-05,234.061767578125
2018-04-06,229.59434509277344
2018-04-09,230.7112274169922
2018-04-10,235.2584228515625
2018-04-11,233.74267578125
2018-04-12,231.42919921875
2018-04-13,234.30111694335938
2018-04-16,230.7112274169922
2018-04-17,233.8224639892578
2018-04-18,246.10791015625
2018-04-19,246.10791015625
2018-04-20,245.07083129882812
2018-04-23,247.62364196777344
2018-04-24,251.0540008544922
2018-04-25,249.2191619873047
2018-04-26,246.50677490234375
2018-04-27,250.57533264160156
2018-04-30,249.71505737304688
2018-05-02,258.80908203125
2018-05-03,256.51507568359375
2018-05-04,257.0885925292969
2018-05-07,261.7584533691406
2018-05-08,261.34881591796875
2018-05-09,260.6933898925781
2018-05-11,264.1343688964844
2018-05-14,263.6427917480469
2018-05-15,263.8885803222656
2018-05-16,260.3656921386719
2018-05-17,263.1102600097656
2018-05-18,263.5608215332031
2018-05-21,268.27166748046875
2018-05-22,266.0596008300781
2018-05-23,260.6933898925781
2018-05-24,255.5729217529297
2018-05-25,255.5729217529297
2018-05-28,253.6885528564453
2018-05-29,253.7295379638672
2018-05-30,253.6476287841797
2018-05-31,254.6717071533203
2018-06-01,259.0957946777344
2018-06-04,257.825927734375
2018-06-05,259.99700927734375
2018-06-06,259.99700927734375
2018-06-07,264.4620361328125
2018-06-08,257.29339599609375
2018-06-11,256.1873779296875
2018-06-12,250.69821166992188
2018-06-13,251.10789489746094
2018-06-14,250.32958984375
2018-06-15,249.7970428466797
2018-06-18,247.99461364746094
2018-06-19,245.086181640625
2018-06-20,244.5126953125
2018-06-21,241.11273193359375
2018-06-22,241.11273193359375
2018-06-25,232.756103515625
2018-06-26,233.53440856933594
2018-06-27,236.0741729736328
2018-06-28,234.0669708251953
2018-06-29,238.08139038085938
2018-07-02,233.5753936767578
2018-07-03,234.31271362304688
2018-07-04,228.495849609375
2018-07-05,234.31271362304688
2018-07-06,234.72235107421875
2018-07-09,237.87657165527344
2018-07-10,237.42593383789062
2018-07-11,225.3826141357422
2018-07-12,226.6115264892578
2018-07-13,226.0380401611328
2018-07-16,222.14646911621094
2018-07-17,223.1705780029297
2018-07-18,225.4645538330078
2018-07-19,223.3754119873047
2018-07-20,212.43804931640625
2018-07-23,206.29351806640625
2018-07-24,214.07662963867188
2018-07-25,211.7826385498047
2018-07-26,213.83084106445312
2018-07-27,213.2163848876953
2018-07-30,211.86459350585938
2018-07-31,214.65011596679688
2018-08-01,211.74171447753906
2018-08-02,208.75132751464844
2018-08-03,211.16818237304688
2018-08-06,208.95616149902344
2018-08-07,211.74171447753906
2018-08-08,210.43084716796875
2018-08-09,214.2814483642578
2018-08-10,213.4211883544922
2018-08-13,214.69107055664062
2018-08-14,210.18507385253906
2018-08-15,201.37786865234375
2018-08-16,205.10557556152344
2018-08-17,206.21157836914062
2018-08-20,207.11280822753906
2018-08-21,206.0477294921875
2018-08-22,212.8067626953125
2018-08-23,207.1537628173828
2018-08-24,210.43084716796875
2018-08-27,211.94650268554688
2018-08-28,215.3465118408203
2018-08-29,211.94650268554688
2018-08-30,203.91761779785156
2018-08-31,196.13450622558594
2018-09-03,198.01882934570312
2018-09-04,193.34896850585938
2018-09-05,192.5297088623047
2018-09-06,190.31764221191406
2018-09-07,185.40199279785156
2018-09-10,185.4429473876953
2018-09-11,182.6574249267578
2018-09-12,184.9923553466797
2018-09-13,185.64779663085938
2018-09-14,187.6959686279297
2018-09-17,188.63812255859375
2018-09-18,190.64535522460938
2018-09-19,198.22364807128906
2018-09-20,200.92724609375
2018-09-21,200.88629150390625
2018-09-24,200.3127899169922
2018-09-25,200.1079864501953
2018-09-26,198.01882934570312
2018-09-27,197.7730255126953
2018-09-28,203.0983428955078
2018-10-01,203.057373046875
2018-10-02,207.68626403808594
2018-10-03,207.76820373535156
2018-10-04,206.8669891357422
2018-10-05,202.97544860839844
2018-10-08,202.27906799316406
2018-10-09,206.70315551757812
2018-10-10,202.11520385742188
2018-10-11,196.0115966796875
2018-10-12,197.24050903320312
2018-10-15,198.1007537841797
2018-10-16,197.0357208251953
2018-10-17,198.34654235839844
2018-10-18,196.42123413085938
2018-10-19,193.06222534179688
2018-10-22,192.5297088623047
2018-10-23,187.12246704101562
2018-10-24,159.23435974121094
2018-10-25,163.5601348876953
2018-10-26,160.43048095703125
2018-10-29,162.49505615234375
2018-10-30,165.90322875976562
2018-10-31,171.35142517089844
2018-11-01,176.3899688720703
2018-11-02,179.46226501464844
2018-11-05,173.1128692626953
2018-11-06,170.85986328125
2018-11-07,169.5899658203125
2018-11-08,169.95864868164062
2018-11-09,164.67433166503906
2018-11-12,163.8550567626953
2018-11-13,164.26467895507812
2018-11-14,162.95384216308594
2018-11-15,164.42852783203125
2018-11-16,166.43577575683594
2018-11-19,167.582763671875
2018-11-20,160.54519653320312
2018-11-21,165.08395385742188
2018-11-22,164.51048278808594
2018-11-23,162.42950439453125
2018-11-26,162.2820587158203
2018-11-27,160.9384307861328
2018-11-28,161.2006072998047
2018-11-29,165.90322875976562
2018-11-30,167.05023193359375
2018-12-03,171.43333435058594
2018-12-04,167.8285369873047
2018-12-05,165.32974243164062
2018-12-06,155.25267028808594
2018-12-07,158.8083038330078
2018-12-10,155.59674072265625
2018-12-11,160.23385620117188
2018-12-12,167.2550506591797
2018-12-13,166.76348876953125
2018-12-14,165.20684814453125
2018-12-17,163.60926818847656
2018-12-18,164.18275451660156
2018-12-19,164.34661865234375
2018-12-20,157.62855529785156
2018-12-21,155.80975341796875
2018-12-27,154.9249725341797
2018-12-28,157.28445434570312
2019-01-02,153.23724365234375
2019-01-03,149.86183166503906
2019-01-04,159.1687774658203
2019-01-07,161.4627685546875
2019-01-08,163.9369659423828
2019-01-09,168.4429931640625
2019-01-10,168.77069091796875
2019-01-11,166.59962463378906
2019-01-14,167.1321563720703
2019-01-15,166.92733764648438
2019-01-16,172.9080352783203
2019-01-17,173.64540100097656
2019-01-18,178.3152313232422
2019-01-21,175.61166381835938
2019-01-22,175.12008666992188
2019-01-23,176.18515014648438
2019-01-24,175.77549743652344
2019-01-25,179.8309326171875
2019-01-28,178.06948852539062
2019-01-29,179.58514404296875
2019-01-30,183.394775390625
2019-01-31,184.9923553466797
2019-02-01,186.95863342285156
2019-02-04,185.64779663085938
2019-02-05,188.88389587402344
2019-02-06,189.5393524169922
2019-02-07,186.5080108642578
2019-02-08,185.0742950439453
2019-02-11,187.9827117919922
2019-02-12,188.22848510742188
2019-02-13,191.9561767578125
2019-02-14,190.9320831298828
2019-02-15,195.724853515625
2019-02-18,195.3971405029297
2019-02-19,194.946533203125
2019-02-20,201.4597625732422
2019-02-21,203.5899200439453
2019-02-22,206.33448791503906
2019-02-25,206.25253295898438
2019-02-26,207.7272491455078
2019-02-27,207.7272491455078
2019-02-28,207.07183837890625
2019-03-01,206.5802764892578
2019-03-04,208.1778564453125
2019-03-05,207.27662658691406
2019-03-06,207.48146057128906
2019-03-07,200.9682159423828
2019-03-08,197.3224334716797
2019-03-11,197.7730255126953
2019-03-12,198.42845153808594
2019-03-13,201.21400451660156
2019-03-14,201.33689880371094
2019-03-15,200.55859375
2019-03-18,203.22122192382812
2019-03-19,207.1537628173828
2019-03-20,208.91517639160156
2019-03-21,210.6766357421875
2019-03-22,205.96578979492188
2019-03-25,205.31039428710938
2019-03-26,206.82603454589844
2019-03-27,209.8983154296875
2019-03-28,212.72482299804688
2019-03-29,216.78024291992188
2019-04-01,224.97299194335938
2019-04-02,225.5464630126953
2019-04-03,232.4284210205078
2019-04-04,228.7416534423828
2019-04-05,232.5922393798828
2019-04-08,232.5922393798828
2019-04-09,230.13441467285156
2019-04-10,232.18258666992188
2019-04-11,231.19947814941406
2019-04-12,235.7874298095703
2019-04-15,235.37774658203125
2019-04-16,234.72235107421875
2019-04-17,237.18019104003906
2019-04-18,234.80430603027344
2019-04-23,236.36090087890625
2019-04-24,235.459716796875
2019-04-25,233.73919677734375
2019-04-26,234.80430603027344
2019-04-29,235.95132446289062
2019-04-30,231.03564453125
2019-05-02,223.088623046875
2019-05-03,221.61395263671875
2019-05-06,212.51234436035156
2019-05-07,204.29971313476562
