Date,BME.L
2017-02-16,294.8623962402344
2017-02-17,293.6654052734375
2017-02-20,296.4583740234375
2017-02-21,298.7526550292969
2017-02-22,297.6553955078125
2017-02-23,295.9596862792969
2017-02-24,292.6678466796875
2017-02-27,295.7601318359375
2017-02-28,297.455810546875
2017-03-01,309.02691650390625
2017-03-02,304.13916015625
2017-03-03,301.4458312988281
2017-03-06,300.9471740722656
2017-03-07,302.2439270019531
2017-03-08,305.0368957519531
2017-03-09,310.5231628417969
2017-03-10,308.9271240234375
2017-03-13,308.42840576171875
2017-03-14,305.2364501953125
2017-03-15,305.7351379394531
2017-03-16,304.7376403808594
2017-03-17,303.4409484863281
2017-03-20,302.9421691894531
2017-03-21,299.450927734375
2017-03-22,298.5531005859375
2017-03-23,307.7302551269531
2017-03-24,305.336181640625
2017-03-27,304.43841552734375
2017-03-28,301.74517822265625
2017-03-29,302.4433898925781
2017-03-30,298.5531005859375
2017-03-31,298.6529235839844
2017-04-03,301.3462219238281
2017-04-04,303.8399353027344
2017-04-05,304.9371032714844
2017-04-06,312.2189636230469
2017-04-07,315.9096984863281
2017-04-10,316.2089538574219
2017-04-11,318.4035339355469
2017-04-12,321.79498291015625
2017-04-13,322.8923034667969
2017-04-18,320.2987365722656
2017-04-19,327.1815185546875
2017-04-20,327.1815185546875
2017-04-21,328.87738037109375
2017-04-24,335.7601013183594
2017-04-25,337.05682373046875
2017-04-26,340.04937744140625
2017-04-27,337.3561706542969
2017-04-28,336.1590881347656
2017-05-02,341.44573974609375
2017-05-03,335.0618591308594
2017-05-04,337.7550964355469
2017-05-05,337.05682373046875
2017-05-08,337.8548278808594
2017-05-09,339.3511047363281
2017-05-10,343.3411560058594
2017-05-11,353.016845703125
2017-05-12,359.0019226074219
2017-05-15,356.9071350097656
2017-05-16,355.61041259765625
2017-05-17,356.3087158203125
2017-05-18,357.3061828613281
2017-05-19,357.70513916015625
2017-05-22,362.3934631347656
2017-05-23,363.6902160644531
2017-05-24,367.7799072265625
2017-05-25,360.09918212890625
2017-05-26,366.782470703125
2017-05-30,367.08172607421875
2017-05-31,363.39093017578125
2017-06-01,369.4756774902344
2017-06-02,360.3984375
2017-06-05,359.7999267578125
2017-06-06,356.80743408203125
2017-06-07,356.70770263671875
2017-06-08,357.3061828613281
2017-06-09,356.1091613769531
2017-06-12,349.326171875
2017-06-13,351.02191162109375
2017-06-14,348.9271240234375
2017-06-15,337.9545593261719
2017-06-16,339.15155029296875
2017-06-19,350.12408447265625
2017-06-20,344.2388916015625
2017-06-21,339.9595642089844
2017-06-22,334.5015869140625
2017-06-23,338.1927795410156
2017-06-26,338.8622131347656
2017-06-27,337.516357421875
2017-06-28,340.6868896484375
2017-06-29,339.2901611328125
2017-06-30,337.8935241699219
2017-07-03,337.294921875
2017-07-04,335.7984924316406
2017-07-05,341.3852233886719
2017-07-06,346.1737060546875
2017-07-07,345.0763854980469
2017-07-10,343.1808776855469
2017-07-11,343.1808776855469
2017-07-12,339.7890319824219
2017-07-13,339.7890319824219
2017-07-14,343.87921142578125
2017-07-17,342.7818908691406
2017-07-18,342.0835266113281
2017-07-19,340.78662109375
2017-07-20,338.7914123535156
2017-07-21,340.0882568359375
2017-07-24,356.64874267578125
2017-07-25,356.3494873046875
2017-07-26,356.64874267578125
2017-07-27,359.14276123046875
2017-07-28,358.5442199707031
2017-07-31,359.14276123046875
2017-08-01,358.84356689453125
2017-08-02,371.4134216308594
2017-08-03,370.316162109375
2017-08-04,372.4111022949219
2017-08-07,375.0048522949219
2017-08-08,375.0048522949219
2017-08-09,379.69378662109375
2017-08-10,377.0999450683594
2017-08-11,372.8101806640625
2017-08-14,374.0072937011719
2017-08-15,374.9051513671875
2017-08-16,376.50140380859375
2017-08-17,374.1070251464844
2017-08-18,369.9170837402344
2017-08-21,370.71514892578125
2017-08-22,371.8125
2017-08-23,374.2068176269531
2017-08-24,364.13092041015625
2017-08-25,357.7461242675781
2017-08-29,359.0429992675781
2017-08-30,362.2354431152344
2017-08-31,371.5132751464844
2017-09-01,369.0191955566406
2017-09-04,367.1237487792969
2017-09-05,367.7223815917969
2017-09-06,367.92181396484375
2017-09-07,369.21875
2017-09-08,370.4158020019531
2017-09-11,369.0191955566406
2017-09-12,363.3328552246094
2017-09-13,366.4253845214844
2017-09-14,367.2234802246094
2017-09-15,370.6154479980469
2017-09-18,371.3138427734375
2017-09-19,373.1094055175781
2017-09-20,374.30657958984375
2017-09-21,374.40631103515625
2017-09-22,380.09283447265625
2017-09-25,382.0881042480469
2017-09-26,379.59393310546875
2017-09-27,382.6866149902344
2017-09-28,383.7839660644531
2017-09-29,386.6770935058594
2017-10-02,390.9668273925781
2017-10-03,395.15679931640625
2017-10-04,391.6651611328125
2017-10-05,395.2566223144531
2017-10-06,396.45367431640625
2017-10-09,396.0546569824219
2017-10-10,395.4560852050781
2017-10-11,396.5534362792969
2017-10-12,396.35400390625
2017-10-13,393.0617980957031
2017-10-16,395.5558776855469
2017-10-17,394.9572448730469
2017-10-18,401.142578125
2017-10-19,400.0450744628906
2017-10-20,399.74591064453125
2017-10-23,402.3396301269531
2017-10-24,404.9334716796875
2017-10-25,407.02850341796875
2017-10-26,406.8289794921875
2017-10-27,400.1448669433594
2017-10-30,399.94537353515625
2017-10-31,396.35400390625
2017-11-01,404.1354064941406
2017-11-02,406.2303771972656
2017-11-03,411.41796875
2017-11-06,409.9215393066406
2017-11-07,408.1258544921875
2017-11-08,406.4299011230469
2017-11-09,395.5558776855469
2017-11-10,392.4632263183594
2017-11-13,391.3658752441406
2017-11-14,379.9930114746094
2017-11-15,380.7911376953125
2017-11-16,386.5773010253906
2017-11-17,389.47039794921875
2017-11-20,397.85040283203125
2017-11-21,390.4679870605469
2017-11-22,392.7625732421875
2017-11-23,388.097412109375
2017-11-24,388.1971740722656
2017-11-27,384.90478515625
2017-11-28,381.11358642578125
2017-11-29,384.3061828613281
2017-11-30,381.0138244628906
2017-12-01,384.90478515625
2017-12-04,384.2064514160156
2017-12-05,386.8004150390625
2017-12-06,388.6960144042969
2017-12-07,390.9906921386719
2017-12-08,394.4825439453125
2017-12-11,394.5823059082031
2017-12-12,396.078857421875
2017-12-13,399.67047119140625
2017-12-14,398.7726135253906
2017-12-15,399.7702331542969
2017-12-18,401.0672302246094
2017-12-19,409.3479309082031
2017-12-20,411.5428771972656
2017-12-21,414.0370788574219
2017-12-22,413.33868408203125
2017-12-27,414.0370788574219
2017-12-28,413.53814697265625
2017-12-29,422.6171569824219
2018-01-02,415.1344909667969
2018-01-03,416.7308044433594
2018-01-04,412.0416564941406
2018-01-05,412.0416564941406
2018-01-08,408.7493591308594
2018-01-09,400.06951904296875
2018-01-10,396.5776672363281
2018-01-11,395.97906494140625
2018-01-12,416.03240966796875
2018-01-15,414.0370788574219
2018-01-16,415.4337463378906
2018-01-17,416.03240966796875
2018-01-18,413.6380310058594
2018-01-19,412.83978271484375
2018-01-22,414.23663330078125
2018-01-23,414.6357421875
2018-01-24,412.44073486328125
2018-01-25,412.0416564941406
2018-01-26,417.927978515625
2018-01-29,419.02545166015625
2018-01-30,417.0301208496094
2018-01-31,414.9349670410156
2018-02-01,418.9256896972656
2018-02-02,413.73779296875
2018-02-05,406.7540283203125
2018-02-06,402.0649108886719
2018-02-07,408.0509338378906
2018-02-08,406.55450439453125
2018-02-09,398.2738037109375
2018-02-12,403.36187744140625
2018-02-13,408.25054931640625
2018-02-14,418.3270568847656
2018-02-15,424.5127258300781
2018-02-16,431.59619140625
2018-02-19,429.2018737792969
2018-02-20,433.7911071777344
2018-02-21,432.8931884765625
2018-02-22,424.6125183105469
2018-02-23,424.41290283203125
2018-02-26,420.0231018066406
2018-02-27,421.020751953125
2018-02-28,411.94189453125
2018-03-01,413.4385681152344
2018-03-02,414.0370788574219
2018-03-05,415.8327941894531
2018-03-06,422.5173645019531
2018-03-07,419.7237854003906
2018-03-08,420.32244873046875
2018-03-09,422.8166809082031
2018-03-12,419.8235778808594
2018-03-13,416.03240966796875
2018-03-14,415.63336181640625
2018-03-15,422.4176025390625
2018-03-16,413.33868408203125
2018-03-19,412.0416564941406
2018-03-20,415.0347595214844
2018-03-21,414.9349670410156
2018-03-22,402.2644958496094
2018-03-23,399.8699951171875
2018-03-26,395.38043212890625
2018-03-27,397.9743957519531
2018-03-28,394.4825439453125
2018-03-29,390.3919982910156
2018-04-03,390.59161376953125
2018-04-04,387.0997009277344
2018-04-05,395.0811462402344
2018-04-06,387.199462890625
2018-04-09,387.9976501464844
2018-04-10,389.59393310546875
2018-04-11,389.0950622558594
2018-04-12,389.59393310546875
2018-04-13,389.6936340332031
2018-04-16,388.8955078125
2018-04-17,388.6960144042969
2018-04-18,390.1924743652344
2018-04-19,391.0904846191406
2018-04-20,398.4732360839844
2018-04-23,396.1785888671875
2018-04-24,400.4685974121094
2018-04-25,400.2691345214844
2018-04-26,402.7632751464844
2018-04-27,405.5567626953125
2018-04-30,404.3595275878906
2018-05-01,389.19488525390625
2018-05-02,382.6101379394531
2018-05-03,378.8190002441406
2018-05-04,378.12060546875
2018-05-08,379.6170654296875
2018-05-09,386.90008544921875
2018-05-10,383.4082946777344
2018-05-11,378.71917724609375
2018-05-14,377.1229553222656
2018-05-15,380.11602783203125
2018-05-16,378.12060546875
2018-05-17,379.7169189453125
2018-05-18,377.02313232421875
2018-05-21,379.1182861328125
2018-05-22,383.00921630859375
2018-05-23,384.10662841796875
2018-05-24,385.3039245605469
2018-05-25,385.9024963378906
2018-05-29,372.1345520019531
2018-05-30,388.9952392578125
2018-05-31,402.0649108886719
2018-06-01,407.4523620605469
2018-06-04,404.1600036621094
2018-06-05,408.94891357421875
2018-06-06,414.8351745605469
2018-06-07,417.8282470703125
2018-06-08,418.1275939941406
2018-06-11,418.4268493652344
2018-06-12,420.92108154296875
2018-06-13,414.0370788574219
2018-06-14,417.6287536621094
2018-06-15,414.0370788574219
2018-06-18,415.2342224121094
2018-06-19,410.4454650878906
2018-06-20,413.0394592285156
2018-06-21,411.443115234375
2018-06-22,416.03240966796875
2018-06-25,409.1484680175781
2018-06-26,407.4523620605469
2018-06-27,409.5474853515625
2018-06-28,402.4112243652344
2018-06-29,403.20947265625
2018-07-02,399.5176696777344
2018-07-03,401.7128601074219
2018-07-04,404.70623779296875
2018-07-05,405.00555419921875
2018-07-06,403.6086730957031
2018-07-09,410.09429931640625
2018-07-10,413.0877685546875
2018-07-11,413.4869079589844
2018-07-12,422.7662658691406
2018-07-13,419.8726806640625
2018-07-16,416.60589599609375
2018-07-17,413.6864013671875
2018-07-18,414.28509521484375
2018-07-19,415.6819763183594
2018-07-20,416.8793029785156
2018-07-23,416.0810546875
2018-07-24,410.09429931640625
2018-07-25,424.4625549316406
2018-07-26,416.0810546875
2018-07-27,414.8836975097656
2018-07-30,412.5887756347656
2018-07-31,411.7906188964844
2018-08-01,414.08551025390625
2018-08-02,417.0788879394531
2018-08-03,415.08331298828125
2018-08-06,414.4845886230469
2018-08-07,413.1874694824219
2018-08-08,416.0810546875
2018-08-09,418.0766906738281
2018-08-10,415.08331298828125
2018-08-13,410.09429931640625
2018-08-14,408.1985168457031
2018-08-15,405.00555419921875
2018-08-16,405.70404052734375
2018-08-17,403.6086730957031
2018-08-20,405.1053161621094
2018-08-21,409.0965270996094
2018-08-22,408.1985168457031
2018-08-23,409.0965270996094
2018-08-24,406.1031494140625
2018-08-28,405.5044250488281
2018-08-29,409.1963195800781
2018-08-30,407.30047607421875
2018-08-31,411.59100341796875
2018-09-03,413.78619384765625
2018-09-04,406.9013977050781
2018-09-05,403.0099792480469
2018-09-06,405.5044250488281
2018-09-07,405.4046325683594
2018-09-10,406.2029113769531
2018-09-11,409.39581298828125
2018-09-12,417.2784729003906
2018-09-13,416.4801940917969
2018-09-14,414.58441162109375
2018-09-17,411.7906188964844
2018-09-18,410.39361572265625
2018-09-19,411.0921936035156
2018-09-20,407.59979248046875
2018-09-21,402.1119384765625
2018-09-24,393.1317138671875
2018-09-25,391.3357849121094
2018-09-26,387.04522705078125
2018-09-27,385.9476318359375
2018-09-28,385.9476318359375
2018-10-01,392.5331115722656
2018-10-02,386.14715576171875
2018-10-03,385.0495910644531
2018-10-04,382.8545227050781
2018-10-05,381.0583801269531
2018-10-08,380.6593017578125
2018-10-09,380.26019287109375
2018-10-10,391.83465576171875
2018-10-11,384.85009765625
2018-10-12,395.6262512207031
2018-10-15,391.13623046875
2018-10-16,394.82806396484375
2018-10-17,391.5352783203125
2018-10-18,388.64166259765625
2018-10-19,384.5506896972656
2018-10-22,401.2138977050781
2018-10-23,390.03863525390625
2018-10-24,394.32916259765625
2018-10-25,403.0099792480469
2018-10-26,395.5264892578125
2018-10-29,402.1119384765625
2018-10-30,410.9922790527344
2018-10-31,415.8814392089844
2018-11-01,423.06561279296875
2018-11-02,424.4625549316406
2018-11-05,422.0678405761719
2018-11-06,412.3892517089844
2018-11-07,417.47796630859375
2018-11-08,425.3606262207031
2018-11-09,425.0612487792969
2018-11-12,404.1075134277344
2018-11-13,373.574951171875
2018-11-14,372.7767333984375
2018-11-15,354.9161682128906
2018-11-16,350.92498779296875
2018-11-19,344.4393005371094
2018-11-20,349.528076171875
2018-11-21,351.02471923828125
2018-11-22,344.56549072265625
2018-11-23,343.66741943359375
2018-11-26,343.66741943359375
2018-11-27,347.3596496582031
2018-11-28,349.15570068359375
2018-11-29,358.1366271972656
2018-11-30,348.5570068359375
2018-12-03,343.4679260253906
2018-12-04,339.2768249511719
2018-12-05,338.7778625488281
2018-12-06,334.4869689941406
2018-12-07,323.9096374511719
2018-12-10,315.72698974609375
2018-12-11,314.3299255371094
2018-12-12,312.3341979980469
2018-12-13,306.84588623046875
2018-12-14,299.2620849609375
2018-12-17,284.59332275390625
2018-12-18,288.485107421875
2018-12-19,286.1900329589844
2018-12-20,284.39373779296875
2018-12-21,282.99676513671875
2018-12-24,282.3980712890625
2018-12-27,278.0074157714844
2018-12-28,279.50421142578125
2018-12-31,280.9012451171875
2019-01-02,284.09442138671875
2019-01-03,283.0965576171875
2019-01-04,296.8671875
2019-01-07,305.8480224609375
2019-01-08,309.1410217285156
2019-01-09,310.0390930175781
2019-01-10,310.3385314941406
2019-01-11,308.64215087890625
2019-01-14,308.242919921875
2019-01-15,309.8395690917969
2019-01-16,313.6313781738281
2019-01-17,312.7333679199219
2019-01-18,322.31292724609375
2019-01-21,318.52105712890625
2019-01-22,323.1112365722656
2019-01-23,324.40850830078125
2019-01-24,328.5995788574219
2019-01-25,332.59100341796875
2019-01-28,325.10699462890625
2019-01-29,327.20257568359375
2019-01-30,328.1005554199219
2019-01-31,323.51043701171875
2019-02-01,326.304443359375
2019-02-04,328.00091552734375
2019-02-05,329.6972351074219
2019-02-06,329.0985107421875
2019-02-07,325.10699462890625
2019-02-08,317.0242919921875
2019-02-11,323.9096374511719
2019-02-12,324.60809326171875
2019-02-13,326.00506591796875
2019-02-14,325.70574951171875
2019-02-15,325.4063720703125
2019-02-18,335.6844482421875
2019-02-19,335.1855163574219
2019-02-20,342.0708312988281
2019-02-21,344.2662048339844
2019-02-22,344.4657897949219
2019-02-25,342.6695861816406
2019-02-26,350.6526184082031
2019-02-27,349.15570068359375
2019-02-28,352.7480773925781
2019-03-01,366.5186767578125
2019-03-04,366.7182922363281
2019-03-05,366.2193603515625
2019-03-06,365.42108154296875
2019-03-07,361.8287658691406
2019-03-08,364.12384033203125
2019-03-11,363.8244934082031
2019-03-12,367.1174621582031
2019-03-13,368.71405029296875
2019-03-14,373.2044982910156
2019-03-15,380.2894592285156
2019-03-18,388.2723693847656
2019-03-19,386.7756042480469
2019-03-20,379.3912353515625
2019-03-21,376.7968444824219
2019-03-22,373.2044982910156
2019-03-25,368.21514892578125
2019-03-26,369.5123596191406
2019-03-27,369.6121520996094
2019-03-28,370.5102233886719
2019-03-29,372.8053283691406
2019-04-01,371.9072570800781
2019-04-02,379.5909423828125
2019-04-03,386.8753356933594
2019-04-04,381.7862243652344
2019-04-05,385.0791320800781
2019-04-08,383.7819519042969
2019-04-09,380.2894592285156
2019-04-10,389.1705017089844
2019-04-11,394.758544921875
2019-04-12,391.26593017578125
2019-04-15,395.15765380859375
2019-04-16,398.75
2019-04-17,397.1534423828125
2019-04-18,395.15765380859375
2019-04-23,394.1597900390625
2019-04-24,394.1597900390625
2019-04-25,393.660888671875
2019-04-26,393.660888671875
2019-04-29,393.9602966308594
2019-04-30,393.660888671875
2019-05-01,395.6566162109375
2019-05-02,387.17474365234375
2019-05-03,389.7691345214844
2019-05-07,385.6779479980469
2019-05-08,385.7777404785156
2019-05-09,383.38275146484375
2019-05-10,385.4783020019531
2019-05-13,379.7904357910156
2019-05-14,385.97723388671875
2019-05-15,387.17474365234375
2019-05-16,386.97509765625
2019-05-17,384.380615234375
2019-05-20,380.9879455566406
2019-05-21,383.08343505859375
2019-05-22,379.19171142578125
2019-05-23,362.1281433105469
2019-05-24,346.76092529296875
2019-05-28,361.22998046875
2019-05-29,354.74383544921875
2019-05-30,356.2406311035156
2019-05-31,351.9498291015625
2019-06-03,350.7523498535156
2019-06-04,350.15362548828125
2019-06-05,350.2533874511719
2019-06-06,345.96258544921875
2019-06-07,344.06658935546875
2019-06-10,343.26824951171875
2019-06-11,341.7714538574219
2019-06-12,334.6865539550781
2019-06-13,330.695068359375
2019-06-14,329.0985107421875
2019-06-17,332.89044189453125
2019-06-18,333.18975830078125
2019-06-19,334.0878601074219
2019-06-20,326.8512268066406
2019-06-21,322.5597839355469
2019-06-24,314.3759765625
2019-06-25,315.3740234375
2019-06-26,317.66937255859375
2019-06-27,329.94512939453125
2019-06-28,332.6396789550781
2019-07-01,338.528076171875
2019-07-02,333.2385559082031
2019-07-03,336.43218994140625
