Date,SECURITY.SN
2016-07-27,122.37484741210938
2016-07-28,122.29557037353516
2016-07-29,124.0677490234375
2016-08-01,122.69192504882812
2016-08-02,124.56596374511719
2016-08-03,126.37207794189453
2016-08-04,124.6792221069336
2016-08-05,124.68484497070312
2016-08-08,126.49100494384766
2016-08-09,128.31976318359375
2016-08-10,128.31976318359375
2016-08-11,130.1768341064453
2016-08-12,130.22216796875
2016-08-16,131.35452270507812
2016-08-17,132.033935546875
2016-08-18,131.35452270507812
2016-08-19,131.35452270507812
2016-08-22,131.35452270507812
2016-08-23,130.22216796875
2016-08-24,130.22216796875
2016-08-25,128.33676147460938
2016-08-26,128.33676147460938
2016-08-29,127.16474151611328
2016-08-30,127.16474151611328
2016-08-31,126.8250503540039
2016-09-01,126.8250503540039
2016-09-02,128.52359008789062
2016-09-05,128.52359008789062
2016-09-06,128.52359008789062
2016-09-07,128.52359008789062
2016-09-08,128.52359008789062
2016-09-09,128.52359008789062
2016-09-12,127.39125061035156
2016-09-13,127.39125061035156
2016-09-14,127.39125061035156
2016-09-15,127.39125061035156
2016-09-16,125.12648010253906
2016-09-20,125.12648010253906
2016-09-21,125.12648010253906
2016-09-22,126.93826293945312
2016-09-23,126.93826293945312
2016-09-26,125.12648010253906
2016-09-27,125.12648010253906
2016-09-28,124.87174987792969
2016-09-29,124.87174987792969
2016-09-30,124.87174987792969
2016-10-03,125.12648010253906
2016-10-04,125.09822845458984
2016-10-05,125.09822845458984
2016-10-06,126.91000366210938
2016-10-07,125.06989288330078
2016-10-11,125.12648010253906
2016-10-12,123.31471252441406
2016-10-13,121.5312271118164
2016-10-14,124.5603256225586
2016-10-17,126.20225524902344
2016-10-18,127.39125061035156
2016-10-19,126.8250503540039
2016-10-20,124.9906005859375
2016-10-21,123.42794799804688
2016-10-24,121.72940826416016
2016-10-25,126.25886535644531
2016-10-26,130.25613403320312
2016-10-27,131.92633056640625
2016-10-28,130.92013549804688
2016-11-02,130.30816650390625
2016-11-03,132.19618225097656
2016-11-04,134.52877807617188
2016-11-07,135.7412872314453
2016-11-08,138.57040405273438
2016-11-09,137.41566467285156
2016-11-10,138.51263427734375
2016-11-11,138.57040405273438
2016-11-14,137.99302673339844
2016-11-15,137.99302673339844
2016-11-16,137.69857788085938
2016-11-17,138.57040405273438
2016-11-18,138.57040405273438
2016-11-21,138.57040405273438
2016-11-22,136.8382568359375
2016-11-23,138.8129119873047
2016-11-24,138.8590850830078
2016-11-25,138.8590850830078
2016-11-28,138.57040405273438
2016-11-29,139.70782470703125
2016-11-30,140.0138397216797
2016-12-01,142.03466796875
2016-12-02,141.45729064941406
2016-12-05,141.20321655273438
2016-12-06,140.87989807128906
2016-12-07,140.87989807128906
2016-12-09,141.45152282714844
2016-12-12,141.11085510253906
2016-12-13,141.11085510253906
2016-12-14,139.7829132080078
2016-12-15,139.07847595214844
2016-12-16,135.10614013671875
2016-12-19,136.8382568359375
2016-12-20,132.79664611816406
2016-12-21,132.79664611816406
2016-12-22,134.7192840576172
2016-12-23,136.26089477539062
2016-12-26,134.06106567382812
2016-12-27,132.79664611816406
2016-12-28,130.87399291992188
2016-12-29,131.05294799804688
2016-12-30,130.48138427734375
2017-01-03,129.62107849121094
2017-01-04,129.4478759765625
2017-01-05,129.33815002441406
2017-01-06,128.7550048828125
2017-01-09,128.17762756347656
2017-01-10,126.44548034667969
2017-01-11,127.02285766601562
2017-01-12,129.9039764404297
2017-01-13,131.6418914794922
2017-01-16,131.6361083984375
2017-01-17,131.6418914794922
2017-01-18,131.6418914794922
2017-01-19,131.05873107910156
2017-01-20,131.6418914794922
2017-01-23,131.0644989013672
2017-01-24,131.0644989013672
2017-01-25,131.0644989013672
2017-01-26,132.21925354003906
2017-01-27,132.21925354003906
2017-01-30,129.90972900390625
2017-01-31,128.7550048828125
2017-02-01,128.7550048828125
2017-02-02,128.7550048828125
2017-02-03,129.33236694335938
2017-02-06,128.17762756347656
2017-02-07,128.17762756347656
2017-02-08,128.7550048828125
2017-02-09,128.7550048828125
2017-02-10,128.17762756347656
2017-02-13,128.17762756347656
2017-02-14,127.02285766601562
2017-02-15,125.0020751953125
2017-02-16,126.7977066040039
2017-02-17,126.73421478271484
2017-02-20,126.73421478271484
2017-02-21,125.86812591552734
2017-02-22,127.02285766601562
2017-02-23,124.71337127685547
2017-02-24,125.57943725585938
2017-02-27,125.86812591552734
2017-02-28,127.02285766601562
2017-03-01,125.86812591552734
2017-03-02,125.86812591552734
2017-03-03,126.73421478271484
2017-03-06,128.57022094726562
2017-03-07,129.33236694335938
2017-03-08,129.33236694335938
2017-03-09,128.7550048828125
2017-03-10,128.17762756347656
2017-03-13,128.0910186767578
2017-03-14,127.8889389038086
2017-03-15,127.8889389038086
2017-03-16,130.48715209960938
2017-03-17,135.07150268554688
2017-03-20,137.99880981445312
2017-03-21,137.87176513671875
2017-03-22,136.8382568359375
2017-03-23,136.52650451660156
2017-03-24,136.54380798339844
2017-03-27,136.52073669433594
2017-03-28,140.3025360107422
2017-03-29,141.16860961914062
2017-03-30,140.87989807128906
2017-03-31,140.7586669921875
2017-04-03,139.7251434326172
2017-04-04,140.3025360107422
2017-04-05,139.7251434326172
2017-04-06,142.03466796875
2017-04-07,145.6144256591797
2017-04-10,143.18942260742188
2017-04-11,137.38101196289062
2017-04-12,136.54962158203125
2017-04-13,135.9722137451172
2017-04-17,135.6892852783203
2017-04-18,135.79898071289062
2017-04-19,135.79898071289062
2017-04-20,135.16964721679688
2017-04-21,134.8520965576172
2017-04-24,135.67193603515625
2017-04-25,135.7643585205078
2017-04-26,136.82095336914062
2017-04-27,137.70433044433594
2017-04-28,136.26666259765625
2017-05-02,138.54153442382812
2017-05-03,139.26348876953125
2017-05-04,139.60952758789062
2017-05-05,137.98069763183594
2017-05-08,137.22891235351562
2017-05-09,136.0475616455078
2017-05-10,134.26356506347656
2017-05-11,134.54400634765625
2017-05-12,135.40318298339844
2017-05-15,136.47117614746094
2017-05-16,136.56663513183594
2017-05-17,136.02964782714844
2017-05-18,135.43896484375
2017-05-19,136.01773071289062
2017-05-22,135.7373046875
2017-05-23,135.7373046875
2017-05-24,137.22891235351562
2017-05-25,137.82557678222656
2017-05-29,138.92938232421875
2017-05-30,138.92938232421875
2017-05-31,138.42222595214844
2017-06-01,138.42222595214844
2017-06-02,138.4818572998047
2017-06-05,140.0331573486328
2017-06-06,140.212158203125
2017-06-07,140.212158203125
2017-06-08,140.27183532714844
2017-06-09,140.2777862548828
2017-06-12,140.3314666748047
2017-06-13,140.31358337402344
2017-06-14,141.22047424316406
2017-06-15,141.33981323242188
2017-06-16,140.56417846679688
2017-06-19,139.6870880126953
2017-06-20,139.71095275878906
2017-06-21,138.362548828125
2017-06-22,138.362548828125
2017-06-23,139.52003479003906
2017-06-27,139.43650817871094
2017-06-28,137.82557678222656
2017-06-29,137.8852081298828
2017-06-30,137.82557678222656
2017-07-03,138.3863983154297
2017-07-04,137.22891235351562
2017-07-05,137.22891235351562
2017-07-06,136.6322479248047
2017-07-07,136.6322479248047
2017-07-10,137.52723693847656
2017-07-11,138.12391662597656
2017-07-12,139.01885986328125
2017-07-13,140.212158203125
2017-07-14,142.12142944335938
2017-07-17,142.58082580566406
2017-07-18,143.1953887939453
2017-07-19,142.06771850585938
2017-07-20,143.8919677734375
2017-07-21,149.00946044921875
2017-07-24,146.9022674560547
2017-07-25,147.76319885253906
2017-07-26,147.7451629638672
2017-07-27,147.50433349609375
2017-07-28,147.1611785888672
2017-07-31,148.10638427734375
2017-08-01,149.31048583984375
2017-08-02,153.52488708496094
2017-08-03,154.72901916503906
2017-08-04,158.9193572998047
2017-08-07,160.7495880126953
2017-08-08,166.76414489746094
2017-08-09,164.90379333496094
2017-08-10,157.0048065185547
2017-08-11,156.5171356201172
2017-08-14,159.54547119140625
2017-08-16,158.94342041015625
2017-08-17,161.41188049316406
2017-08-18,158.34136962890625
2017-08-21,157.16134643554688
2017-08-22,154.72901916503906
2017-08-23,155.93313598632812
2017-08-24,155.93313598632812
2017-08-25,157.08306884765625
2017-08-28,157.67913818359375
2017-08-29,154.72901916503906
2017-08-30,155.93313598632812
2017-08-31,156.23414611816406
2017-09-01,156.23414611816406
2017-09-04,155.93313598632812
2017-09-05,155.33108520507812
2017-09-06,152.92283630371094
2017-09-07,153.52488708496094
2017-09-08,152.32078552246094
2017-09-11,150.82167053222656
2017-09-12,147.49830627441406
2017-09-13,147.50433349609375
2017-09-14,148.10638427734375
2017-09-15,148.18466186523438
2017-09-20,151.6525115966797
2017-09-21,152.94090270996094
2017-09-22,156.53518676757812
2017-09-25,159.48529052734375
2017-09-26,160.7495880126953
2017-09-27,162.55581665039062
2017-09-28,161.95370483398438
2017-09-29,162.55581665039062
2017-10-02,162.55581665039062
2017-10-03,162.2487335205078
2017-10-04,162.5497589111328
2017-10-05,161.35166931152344
2017-10-06,159.54547119140625
2017-10-10,156.49905395507812
2017-10-11,155.32505798339844
2017-10-12,155.33108520507812
2017-10-13,159.53346252441406
2017-10-16,162.08615112304688
2017-10-17,165.2710418701172
2017-10-18,170.95449829101562
2017-10-19,170.77389526367188
2017-10-20,171.70106506347656
2017-10-23,174.35011291503906
2017-10-24,170.98460388183594
2017-10-25,171.58665466308594
2017-10-26,174.00692749023438
2017-10-30,174.87313842773438
2017-10-31,174.55813598632812
2017-11-02,173.8373260498047
2017-11-03,174.3764190673828
2017-11-06,175.7332305908203
2017-11-07,175.9634246826172
2017-11-08,175.05482482910156
2017-11-09,174.05540466308594
2017-11-10,172.6198272705078
2017-11-13,171.42047119140625
2017-11-14,170.6875457763672
2017-11-15,168.6947021484375
2017-11-16,168.6947021484375
2017-11-17,167.91331481933594
2017-11-20,151.79495239257812
2017-11-21,154.3511199951172
2017-11-22,151.4315185546875
2017-11-23,148.37864685058594
2017-11-24,144.5262451171875
2017-11-27,149.9171905517578
2017-11-28,147.90016174316406
2017-11-29,147.19142150878906
2017-11-30,147.19142150878906
2017-12-01,149.84451293945312
2017-12-04,148.4029083251953
2017-12-05,147.79718017578125
2017-12-06,145.37425231933594
2017-12-07,143.56919860839844
2017-12-11,145.37425231933594
2017-12-12,149.0146484375
2017-12-13,157.48876953125
2017-12-14,152.055419921875
2017-12-15,157.17379760742188
2017-12-18,172.4562530517578
2017-12-19,172.419921875
2017-12-20,173.08016967773438
2017-12-21,171.37808227539062
2017-12-22,171.23876953125
2017-12-26,172.5653076171875
2017-12-27,169.60330200195312
2017-12-28,169.60330200195312
2017-12-29,169.6457061767578
2018-01-02,170.2090301513672
2018-01-03,171.42047119140625
2018-01-04,175.6544952392578
2018-01-05,173.04986572265625
2018-01-08,174.06747436523438
2018-01-09,173.23764038085938
2018-01-10,173.79493713378906
2018-01-11,172.6501007080078
2018-01-12,172.1110382080078
2018-01-15,176.56915283203125
2018-01-17,178.27731323242188
2018-01-18,183.53500366210938
2018-01-19,183.486572265625
2018-01-22,186.23654174804688
2018-01-23,188.77450561523438
2018-01-24,188.6049346923828
2018-01-25,190.7673797607422
2018-01-26,195.04379272460938
2018-01-29,196.92153930664062
2018-01-30,197.30923461914062
2018-01-31,197.46670532226562
2018-02-01,204.72935485839844
2018-02-02,202.07022094726562
2018-02-05,202.6577606201172
2018-02-06,197.07298278808594
2018-02-07,199.8048095703125
2018-02-08,199.4050750732422
2018-02-09,194.43809509277344
2018-02-12,192.45126342773438
2018-02-13,192.01515197753906
2018-02-14,190.19796752929688
2018-02-15,192.6208953857422
2018-02-16,191.409423828125
2018-02-19,192.31195068359375
2018-02-20,194.1715545654297
2018-02-21,193.8262481689453
2018-02-22,196.2491912841797
2018-02-23,199.8653564453125
2018-02-26,199.8774871826172
2018-02-27,196.77613830566406
2018-02-28,197.103271484375
2018-03-01,195.42539978027344
2018-03-02,190.80369567871094
2018-03-05,190.84007263183594
2018-03-06,190.07078552246094
2018-03-07,186.84222412109375
2018-03-08,183.2321014404297
2018-03-09,185.12808227539062
2018-03-12,188.3807830810547
2018-03-13,187.77508544921875
2018-03-14,187.61154174804688
2018-03-15,186.0184783935547
2018-03-16,188.63525390625
2018-03-19,188.1930389404297
2018-03-20,185.7882843017578
2018-03-21,187.1693572998047
2018-03-22,187.702392578125
2018-03-23,184.7524871826172
2018-03-26,176.2662811279297
2018-03-27,179.11923217773438
2018-03-28,179.900634765625
2018-03-29,184.728271484375
2018-04-02,182.9292755126953
2018-04-03,184.14073181152344
2018-04-04,186.56361389160156
2018-04-05,187.7811279296875
2018-04-06,187.00582885742188
2018-04-09,187.10877990722656
2018-04-10,187.73873901367188
2018-04-11,187.71450805664062
2018-04-12,188.986572265625
2018-04-13,196.26736450195312
2018-04-16,201.43472290039062
2018-04-17,201.7383270263672
2018-04-18,194.54490661621094
2018-04-19,193.3119354248047
2018-04-20,195.07774353027344
2018-04-23,195.48052978515625
2018-04-24,193.8695526123047
2018-04-25,192.07275390625
2018-04-26,192.6923065185547
2018-04-27,192.0789337158203
2018-04-30,193.3119354248047
2018-05-02,194.82369995117188
2018-05-03,190.90170288085938
2018-05-04,193.07029724121094
2018-05-07,196.9241180419922
2018-05-08,198.88824462890625
2018-05-09,202.60577392578125
2018-05-10,202.8597869873047
2018-05-11,202.5437774658203
2018-05-14,200.12742614746094
2018-05-15,204.90444946289062
2018-05-16,204.45831298828125
2018-05-17,204.4645233154297
2018-05-18,203.12623596191406
2018-05-22,206.8809356689453
2018-05-23,209.03085327148438
2018-05-24,208.18206787109375
2018-05-25,209.2787628173828
2018-05-28,208.80165100097656
2018-05-29,206.3233184814453
2018-05-30,204.42115783691406
2018-05-31,204.4645233154297
2018-06-01,204.402587890625
2018-06-04,204.4645233154297
2018-06-05,204.45831298828125
2018-06-06,201.3665771484375
2018-06-07,198.88824462890625
2018-06-08,198.86341857910156
2018-06-11,201.55868530273438
2018-06-12,201.98619079589844
2018-06-13,200.13978576660156
2018-06-14,202.5437774658203
2018-06-15,200.35662841796875
2018-06-18,203.84494018554688
2018-06-19,203.79541015625
2018-06-20,203.22535705566406
2018-06-21,199.69369506835938
2018-06-22,199.2042236328125
2018-06-25,195.17068481445312
2018-06-26,189.1173095703125
2018-06-27,190.21397399902344
2018-06-28,186.47784423828125
2018-06-29,185.15809631347656
2018-07-03,182.77890014648438
2018-07-04,179.6437530517578
2018-07-05,179.68096923828125
2018-07-06,179.8668212890625
2018-07-09,181.53970336914062
2018-07-10,179.68096923828125
2018-07-11,179.68096923828125
2018-07-12,180.9263153076172
2018-07-13,181.76278686523438
2018-07-17,182.77890014648438
2018-07-18,185.25726318359375
2018-07-19,192.24624633789062
2018-07-20,196.12489318847656
2018-07-23,193.0145263671875
2018-07-24,193.5102081298828
2018-07-25,195.7840576171875
2018-07-26,191.45933532714844
2018-07-27,191.13714599609375
2018-07-30,188.97479248046875
2018-07-31,188.04541015625
2018-08-01,185.8706512451172
2018-08-02,184.6624755859375
2018-08-03,184.7244110107422
2018-08-06,184.01806640625
2018-08-07,183.70208740234375
2018-08-08,182.90281677246094
2018-08-09,184.63768005371094
2018-08-10,187.73562622070312
2018-08-13,186.99827575683594
2018-08-14,186.62034606933594
2018-08-16,190.25733947753906
2018-08-17,193.3429412841797
2018-08-20,193.61549377441406
2018-08-21,192.6861114501953
2018-08-22,191.39120483398438
2018-08-23,189.85464477539062
2018-08-24,187.1407928466797
2018-08-27,186.21145629882812
2018-08-28,183.44802856445312
2018-08-29,184.01806640625
2018-08-30,184.0800323486328
2018-08-31,182.50009155273438
2018-09-03,182.79750061035156
2018-09-04,181.53970336914062
2018-09-05,176.58299255371094
2018-09-06,176.71932983398438
2018-09-07,179.06137084960938
2018-09-10,176.58299255371094
2018-09-11,178.44798278808594
2018-09-12,179.56324768066406
2018-09-13,185.7653045654297
2018-09-14,187.0416717529297
2018-09-20,188.66502380371094
2018-09-21,183.55340576171875
2018-09-24,186.82484436035156
2018-09-25,188.32424926757812
2018-09-26,188.2312774658203
2018-09-27,190.21397399902344
2018-09-28,190.89552307128906
2018-10-01,190.82737731933594
2018-10-02,190.82737731933594
2018-10-03,190.12103271484375
2018-10-04,189.16690063476562
2018-10-05,187.56211853027344
2018-10-08,187.1717987060547
2018-10-09,187.1160125732422
2018-10-10,185.14572143554688
2018-10-11,180.75283813476562
2018-10-12,183.47903442382812
2018-10-16,179.7367401123047
2018-10-17,181.17417907714844
2018-10-18,181.53970336914062
2018-10-19,177.20257568359375
2018-10-22,176.10479736328125
2018-10-23,177.12152099609375
2018-10-24,179.0862579345703
2018-10-25,179.0738067626953
2018-10-26,177.05911254882812
2018-10-29,177.76393127441406
2018-10-30,175.3313751220703
2018-10-31,178.70582580566406
2018-11-05,183.8016815185547
2018-11-06,185.87249755859375
2018-11-07,185.3610382080078
2018-11-08,184.89324951171875
2018-11-09,183.2964630126953
2018-11-12,181.75587463378906
2018-11-13,182.0677032470703
2018-11-14,184.6874237060547
2018-11-15,184.18218994140625
2018-11-16,184.48779296875
2018-11-19,184.18218994140625
2018-11-20,182.32968139648438
2018-11-21,181.93051147460938
2018-11-22,180.27137756347656
2018-11-23,181.4252471923828
2018-11-26,182.0677032470703
2018-11-27,181.4813995361328
2018-11-28,180.88262939453125
2018-11-29,181.63108825683594
2018-11-30,180.66432189941406
2018-12-03,179.67881774902344
2018-12-04,179.29833984375
2018-12-05,179.70375061035156
2018-12-06,177.76393127441406
2018-12-07,177.73277282714844
2018-12-10,177.09033203125
2018-12-11,177.6329803466797
2018-12-12,178.40016174316406
2018-12-13,180.65806579589844
2018-12-14,178.70582580566406
2018-12-17,179.6414031982422
2018-12-18,179.70375061035156
2018-12-19,180.39610290527344
2018-12-20,177.95108032226562
2018-12-21,179.0800018310547
2018-12-24,179.58523559570312
2018-12-26,180.88262939453125
2018-12-27,180.2464141845703
2018-12-28,181.4689178466797
2019-01-02,181.4813995361328
2019-01-03,179.62269592285156
2019-01-04,181.30052185058594
2019-01-07,179.76612854003906
2019-01-08,179.32952880859375
2019-01-09,179.62892150878906
2019-01-10,179.13619995117188
2019-01-11,179.9781951904297
2019-01-14,180.3025665283203
2019-01-15,181.5625
2019-01-16,181.4189910888672
2019-01-17,180.88262939453125
2019-01-18,180.6144256591797
2019-01-21,180.88262939453125
2019-01-22,179.63514709472656
2019-01-23,179.06129455566406
2019-01-24,179.32327270507812
2019-01-25,180.27761840820312
2019-01-28,182.37335205078125
2019-01-29,182.75379943847656
2019-01-30,182.63528442382812
2019-01-31,185.24874877929688
2019-02-01,186.25294494628906
2019-02-04,185.9535675048828
2019-02-05,186.03465270996094
2019-02-06,185.3111114501953
2019-02-07,183.4461669921875
2019-02-08,180.94500732421875
2019-02-11,181.0135955810547
2019-02-12,181.051025390625
2019-02-13,181.2194366455078
2019-02-14,179.6538848876953
2019-02-15,181.2007598876953
2019-02-18,179.62269592285156
2019-02-19,177.76393127441406
2019-02-20,177.76393127441406
2019-02-21,179.37319946289062
2019-02-22,179.44802856445312
2019-02-25,179.75990295410156
2019-02-26,179.41061401367188
2019-02-27,177.92611694335938
2019-02-28,179.57281494140625
2019-03-01,177.76393127441406
2019-03-04,177.38973999023438
2019-03-05,176.5164794921875
2019-03-06,176.81588745117188
2019-03-07,176.49151611328125
2019-03-08,177.09657287597656
2019-03-11,177.12152099609375
2019-03-12,176.46035766601562
2019-03-13,178.069580078125
2019-03-14,178.20057678222656
2019-03-15,173.47265625
2019-03-18,174.9571533203125
2019-03-19,175.26901245117188
2019-03-20,176.45411682128906
2019-03-21,174.6328125
2019-03-22,173.85313415527344
2019-03-25,172.18777465820312
2019-03-26,173.5350341796875
2019-03-27,173.36041259765625
2019-03-28,173.38536071777344
2019-03-29,172.46221923828125
2019-04-01,172.9237823486328
2019-04-02,171.5889892578125
2019-04-03,170.7719268798828
2019-04-04,170.8717041015625
2019-04-05,169.97354125976562
2019-04-08,171.40187072753906
2019-04-09,171.24594116210938
2019-04-10,173.984130859375
2019-04-11,173.79080200195312
2019-04-12,172.46221923828125
2019-04-15,173.1483154296875
2019-04-16,172.7740936279297
2019-04-17,173.0609893798828
2019-04-18,171.75738525390625
2019-04-22,170.9028778076172
2019-04-23,170.9028778076172
2019-04-24,170.94033813476562
2019-04-25,170.9028778076172
2019-04-26,171.62644958496094
2019-04-29,171.82601928710938
2019-04-30,171.26466369628906
2019-05-02,171.13990783691406
2019-05-03,170.34153747558594
2019-05-06,171.9381866455078
2019-05-07,171.52137756347656
2019-05-08,169.9247283935547
2019-05-09,169.98243713378906
2019-05-10,170.91224670410156
2019-05-13,169.70033264160156
2019-05-14,171.9317626953125
2019-05-15,172.81024169921875
2019-05-16,176.84994506835938
2019-05-17,175.6893310546875
2019-05-20,173.20779418945312
2019-05-22,174.60568237304688
2019-05-23,173.4578857421875
2019-05-24,175.5739288330078
2019-05-27,175.35592651367188
