Date,ED
2015-11-11,44.157020568847656
2015-11-12,43.890342712402344
2015-11-13,43.44820785522461
2015-11-16,44.48371505737305
2015-11-17,44.299293518066406
2015-11-18,44.54044723510742
2015-11-19,44.81704330444336
2015-11-20,44.902164459228516
2015-11-23,44.554630279541016
2015-11-24,44.221290588378906
2015-11-25,43.99433898925781
2015-11-27,44.12199401855469
2015-11-30,44.07944107055664
2015-12-01,44.391510009765625
2015-12-02,43.59714889526367
2015-12-03,42.9091911315918
2015-12-04,44.07944107055664
2015-12-07,44.52625274658203
2015-12-08,45.01564025878906
2015-12-09,44.696475982666016
2015-12-10,43.37019348144531
2015-12-11,43.129058837890625
2015-12-14,44.001426696777344
2015-12-15,44.4482421875
2015-12-16,45.54757308959961
2015-12-17,45.54757308959961
2015-12-18,44.88798522949219
2015-12-21,44.97308349609375
2015-12-22,45.178768157958984
2015-12-23,45.951839447021484
2015-12-24,45.923465728759766
2015-12-28,46.16460037231445
2015-12-29,46.200077056884766
2015-12-30,46.27809524536133
2015-12-31,45.58302688598633
2016-01-04,45.675235748291016
2016-01-05,46.03694534301758
2016-01-06,46.25680923461914
2016-01-07,46.6114387512207
2016-01-08,47.11499786376953
2016-01-11,47.0298957824707
2016-01-12,46.45541000366211
2016-01-13,47.29231643676758
2016-01-14,47.95899963378906
2016-01-15,48.001548767089844
2016-01-19,48.987388610839844
2016-01-20,48.40580749511719
2016-01-21,48.008644104003906
2016-01-22,48.20722198486328
2016-01-25,48.09375762939453
2016-01-26,48.22140884399414
2016-01-27,48.462562561035156
2016-01-28,49.04414367675781
2016-01-29,49.21436309814453
2016-02-01,49.94487762451172
2016-02-02,50.44135284423828
2016-02-03,50.8314323425293
2016-02-04,50.73213577270508
2016-02-05,51.093849182128906
2016-02-08,51.83146286010742
2016-02-09,52.20737075805664
2016-02-10,52.05132293701172
2016-02-11,51.171871185302734
2016-02-12,50.6277961730957
2016-02-16,50.8067741394043
2016-02-17,50.090858459472656
2016-02-18,51.05016326904297
2016-02-19,50.73516082763672
2016-02-22,51.24345779418945
2016-02-23,51.57992172241211
2016-02-24,51.23629379272461
2016-02-25,51.86627960205078
2016-02-26,50.36292266845703
2016-02-29,50.119510650634766
2016-03-01,49.9548454284668
2016-03-02,50.32712173461914
2016-03-03,50.5633544921875
2016-03-04,51.10742950439453
2016-03-07,51.322200775146484
2016-03-08,52.174102783203125
2016-03-09,52.06674575805664
2016-03-10,52.30295944213867
2016-03-11,52.45330047607422
2016-03-14,52.59649658203125
2016-03-15,52.90433120727539
2016-03-16,53.2908935546875
2016-03-17,54.035423278808594
2016-03-18,53.87077713012695
2016-03-21,53.51283645629883
2016-03-22,53.37679672241211
2016-03-23,53.94236373901367
2016-03-24,54.09269714355469
2016-03-28,54.08555221557617
2016-03-29,54.86587142944336
2016-03-30,54.75132369995117
2016-03-31,54.85154342651367
2016-04-01,55.116424560546875
2016-04-04,55.030521392822266
2016-04-05,54.21440887451172
2016-04-06,53.985313415527344
2016-04-07,54.38623046875
2016-04-08,54.436336517333984
2016-04-11,54.10701370239258
2016-04-12,54.44348907470703
2016-04-13,53.87077713012695
2016-04-14,53.892250061035156
2016-04-15,54.30030822753906
2016-04-18,54.24302291870117
2016-04-19,54.41485595703125
2016-04-20,52.58933639526367
2016-04-21,50.89982986450195
2016-04-22,51.24345779418945
2016-04-25,51.72309494018555
2016-04-26,51.5727653503418
2016-04-27,52.63228988647461
2016-04-28,53.162044525146484
2016-04-29,53.40543746948242
2016-05-02,53.9781494140625
2016-05-03,53.84929275512695
2016-05-04,54.57234573364258
2016-05-05,54.10701370239258
2016-05-06,53.0904541015625
2016-05-09,53.22645568847656
2016-05-10,52.83988952636719
2016-05-11,53.28374481201172
2016-05-12,53.663169860839844
2016-05-13,53.419776916503906
2016-05-16,53.46311950683594
2016-05-17,52.2133903503418
2016-05-18,51.3898811340332
2016-05-19,51.8883171081543
2016-05-20,52.126705169677734
2016-05-23,51.79441833496094
2016-05-24,52.11225509643555
2016-05-25,51.859432220458984
2016-05-26,52.53847122192383
2016-05-27,52.54568862915039
2016-05-31,52.92132568359375
2016-06-01,53.203033447265625
2016-06-02,53.195831298828125
2016-06-03,54.43109893798828
2016-06-06,54.2071533203125
2016-06-07,53.92542266845703
2016-06-08,54.46720504760742
2016-06-09,55.290733337402344
2016-06-10,55.724143981933594
2016-06-13,55.78193283081055
2016-06-14,56.525978088378906
2016-06-15,55.846946716308594
2016-06-16,56.30927658081055
2016-06-17,56.22980499267578
2016-06-20,55.738582611083984
2016-06-21,55.74581527709961
2016-06-22,55.738582611083984
2016-06-23,55.52186965942383
2016-06-24,56.641571044921875
2016-06-27,57.595096588134766
2016-06-28,57.21224594116211
2016-06-29,57.11832809448242
2016-06-30,58.10800552368164
2016-07-01,58.1585578918457
2016-07-05,58.99650955200195
2016-07-06,58.90982437133789
2016-07-07,57.782920837402344
2016-07-08,58.06464385986328
2016-07-11,57.934608459472656
2016-07-12,56.901615142822266
2016-07-13,57.37116241455078
2016-07-14,57.154441833496094
2016-07-15,57.176109313964844
2016-07-18,57.111114501953125
2016-07-19,57.1472282409668
2016-07-20,57.00276565551758
2016-07-21,57.7106819152832
2016-07-22,58.64257049560547
2016-07-25,58.64976119995117
2016-07-26,58.11520767211914
2016-07-27,57.378387451171875
2016-07-28,57.70344543457031
2016-07-29,57.84792709350586
2016-08-01,58.1224250793457
2016-08-02,57.87685012817383
2016-08-03,56.99552536010742
2016-08-04,56.916072845458984
2016-08-05,56.16477966308594
2016-08-08,56.092552185058594
2016-08-09,56.410396575927734
2016-08-10,56.518760681152344
2016-08-11,56.62712478637695
2016-08-12,56.916072845458984
2016-08-15,55.546348571777344
2016-08-16,54.70119857788086
2016-08-17,55.64834213256836
2016-08-18,56.37692642211914
2016-08-19,55.73577117919922
2016-08-22,55.91792297363281
2016-08-23,55.70663833618164
2016-08-24,55.604644775390625
2016-08-25,55.699344635009766
2016-08-26,54.4753303527832
2016-08-29,54.825069427490234
2016-08-30,54.35148620605469
2016-08-31,54.825069427490234
2016-09-01,54.55550003051758
2016-09-02,55.04365921020508
2016-09-06,55.57548904418945
2016-09-07,55.37877655029297
2016-09-08,55.27677536010742
2016-09-09,53.149349212646484
2016-09-12,54.24220657348633
2016-09-13,53.35335159301758
2016-09-14,54.00905227661133
2016-09-15,54.322349548339844
2016-09-16,54.868770599365234
2016-09-19,55.662906646728516
2016-09-20,55.764923095703125
2016-09-21,56.87235641479492
2016-09-22,57.44792556762695
2016-09-23,57.32405090332031
2016-09-26,57.30948257446289
2016-09-27,56.7193489074707
2016-09-28,56.22392272949219
2016-09-29,55.75761413574219
2016-09-30,54.86150360107422
2016-10-03,54.089210510253906
2016-10-04,53.01818084716797
2016-10-05,52.82148742675781
2016-10-06,52.69761657714844
2016-10-07,52.47905731201172
2016-10-10,52.60291290283203
2016-10-11,52.2094841003418
2016-10-12,52.5081901550293
2016-10-13,53.142051696777344
2016-10-14,52.8141975402832
2016-10-17,53.185794830322266
2016-10-18,53.360626220703125
2016-10-19,53.506343841552734
2016-10-20,53.63750076293945
2016-10-21,53.309654235839844
2016-10-24,53.309654235839844
2016-10-25,53.65935134887695
2016-10-26,53.82692337036133
2016-10-27,53.52820587158203
2016-10-28,53.90705108642578
2016-10-31,55.04365921020508
2016-11-01,53.950782775878906
2016-11-02,53.78319549560547
2016-11-03,53.81964111328125
2016-11-04,53.73220443725586
2016-11-07,54.30778503417969
2016-11-08,54.88335037231445
2016-11-09,52.64662551879883
2016-11-10,51.50277328491211
2016-11-11,51.35706329345703
2016-11-14,51.15846633911133
2016-11-15,51.908721923828125
2016-11-16,51.37178039550781
2016-11-17,51.51889419555664
2016-11-18,51.14374542236328
2016-11-21,51.563026428222656
2016-11-22,51.7248420715332
2016-11-23,51.15846633911133
2016-11-25,51.97492218017578
2016-11-28,53.4387092590332
2016-11-29,53.4387092590332
2016-11-30,51.320274353027344
2016-12-01,51.09961700439453
2016-12-02,51.261444091796875
2016-12-05,51.28350830078125
2016-12-06,50.864234924316406
2016-12-07,51.791038513183594
2016-12-08,51.91608810424805
2016-12-09,52.548667907714844
2016-12-12,53.563751220703125
2016-12-13,53.9021110534668
2016-12-14,52.379486083984375
2016-12-15,52.77670669555664
2016-12-16,53.46075439453125
2016-12-19,53.7255744934082
2016-12-20,54.01979446411133
2016-12-21,53.784420013427734
2016-12-22,54.06393051147461
2016-12-23,54.1595458984375
2016-12-27,54.24781799316406
2016-12-28,53.747642517089844
2016-12-29,54.48319625854492
2016-12-30,54.196327209472656
2017-01-03,54.1595458984375
2017-01-04,54.10806655883789
2017-01-05,54.22575378417969
2017-01-06,54.38759231567383
2017-01-09,53.519630432128906
2017-01-10,53.431365966796875
2017-01-11,53.718223571777344
2017-01-12,54.1522102355957
2017-01-13,54.13749313354492
2017-01-17,54.87306213378906
2017-01-18,54.748016357421875
2017-01-19,54.05656051635742
2017-01-20,53.7550048828125
2017-01-23,53.66672897338867
2017-01-24,53.54167556762695
2017-01-25,53.504905700683594
2017-01-26,53.71086120605469
2017-01-27,53.784420013427734
2017-01-30,53.88739776611328
2017-01-31,54.68915939331055
2017-02-01,53.938880920410156
2017-02-02,54.77742385864258
2017-02-03,54.57883834838867
2017-02-06,54.65237808227539
2017-02-07,54.80685806274414
2017-02-08,55.351165771484375
2017-02-09,54.71858215332031
2017-02-10,54.983394622802734
2017-02-13,55.19868850708008
2017-02-14,54.70868682861328
2017-02-15,54.716121673583984
2017-02-16,55.154144287109375
2017-02-17,54.56764221191406
2017-02-21,55.32490921020508
2017-02-22,55.68868637084961
2017-02-23,56.356876373291016
2017-02-24,56.876556396484375
2017-02-27,56.772621154785156
2017-02-28,57.19579315185547
2017-03-01,56.55733108520508
2017-03-02,57.30716323852539
2017-03-03,56.92109680175781
2017-03-06,56.898834228515625
2017-03-07,56.898834228515625
2017-03-08,56.05989456176758
2017-03-09,55.777767181396484
2017-03-10,56.408836364746094
2017-03-13,56.63154983520508
2017-03-14,56.73549270629883
2017-03-15,57.64124298095703
2017-03-16,56.66123962402344
2017-03-17,56.92851638793945
2017-03-20,56.49049758911133
2017-03-21,57.418514251708984
2017-03-22,57.99018096923828
2017-03-23,57.82685089111328
2017-03-24,58.21290588378906
2017-03-27,58.316856384277344
2017-03-28,58.301998138427734
2017-03-29,58.042152404785156
2017-03-30,57.71549987792969
2017-03-31,57.656097412109375
2017-04-03,57.78231430053711
2017-04-04,57.87880325317383
2017-04-05,58.301998138427734
2017-04-06,58.153507232666016
2017-04-07,57.774879455566406
2017-04-10,57.91594314575195
2017-04-11,57.83427810668945
2017-04-12,58.33912658691406
2017-04-13,58.301998138427734
2017-04-17,58.55442428588867
2017-04-18,58.71774673461914
2017-04-19,58.48759841918945
2017-04-20,58.11638641357422
2017-04-21,58.71774673461914
2017-04-24,58.94791030883789
2017-04-25,58.94791030883789
2017-04-26,58.754859924316406
2017-04-27,59.0815315246582
2017-04-28,58.858802795410156
2017-05-01,58.5395622253418
2017-05-02,58.84394836425781
2017-05-03,58.472740173339844
2017-05-04,58.56184768676758
2017-05-05,59.25226974487305
2017-05-08,58.94047546386719
2017-05-09,58.509883880615234
2017-05-10,58.68062210083008
2017-05-11,58.99243927001953
2017-05-12,59.3191032409668
2017-05-15,59.61867141723633
2017-05-16,59.266685485839844
2017-05-17,59.431434631347656
2017-05-18,59.85081100463867
2017-05-19,60.187801361083984
2017-05-22,60.622169494628906
2017-05-23,60.89175796508789
2017-05-24,60.99660873413086
2017-05-25,61.438453674316406
2017-05-26,61.48339080810547
2017-05-30,61.55828857421875
2017-05-31,62.000125885009766
2017-06-01,62.479408264160156
2017-06-02,62.554290771484375
2017-06-05,62.194828033447266
2017-06-06,62.08248519897461
2017-06-07,62.72654342651367
2017-06-08,62.18732833862305
2017-06-09,62.344600677490234
2017-06-12,62.382049560546875
2017-06-13,62.0674934387207
2017-06-14,62.59922790527344
2017-06-15,63.1009635925293
2017-06-16,63.54281234741211
2017-06-19,63.467926025390625
2017-06-20,63.62519073486328
2017-06-21,63.39303970336914
2017-06-22,63.05604553222656
2017-06-23,62.786415100097656
2017-06-26,62.93621063232422
2017-06-27,61.91025161743164
2017-06-28,61.273677825927734
2017-06-29,60.532310485839844
2017-06-30,60.524810791015625
2017-07-03,60.33759689331055
2017-07-05,60.2627067565918
2017-07-06,60.202796936035156
2017-07-07,60.30762481689453
2017-07-10,60.187801361083984
2017-07-11,60.217750549316406
2017-07-12,60.74198532104492
2017-07-13,60.15786361694336
2017-07-14,60.4573974609375
2017-07-17,60.74198532104492
2017-07-18,60.81684875488281
2017-07-19,61.22127151489258
2017-07-20,61.71554183959961
2017-07-21,62.104942321777344
2017-07-24,61.51335525512695
2017-07-25,61.041542053222656
2017-07-26,61.49086380004883
2017-07-27,61.625675201416016
2017-07-28,61.69305419921875
2017-07-31,62.05254364013672
2017-08-01,61.962684631347656
2017-08-02,61.932716369628906
2017-08-03,62.24724578857422
2017-08-04,62.007591247558594
2017-08-07,62.53181076049805
2017-08-08,62.95118713378906
2017-08-09,62.352088928222656
2017-08-10,62.63667297363281
2017-08-11,62.06002426147461
2017-08-14,62.33942794799805
2017-08-15,62.717041015625
2017-08-16,63.01154708862305
2017-08-17,62.694358825683594
2017-08-18,63.07950973510742
2017-08-21,63.24565887451172
2017-08-22,63.381568908691406
2017-08-23,63.630760192871094
2017-08-24,63.60811996459961
2017-08-25,63.796932220458984
2017-08-28,63.879981994628906
2017-08-29,63.7515983581543
2017-08-30,63.494850158691406
2017-08-31,63.638328552246094
2017-09-01,63.42689514160156
2017-09-05,63.71385192871094
2017-09-06,63.472190856933594
2017-09-07,63.9932746887207
2017-09-08,64.58985137939453
2017-09-11,64.98255157470703
2017-09-12,63.5930290222168
2017-09-13,63.253231048583984
2017-09-14,63.81956100463867
2017-09-15,63.7667121887207
2017-09-18,63.10972213745117
2017-09-19,62.9888801574707
2017-09-20,62.37718200683594
2017-09-21,62.24882507324219
2017-09-22,61.61444854736328
2017-09-25,62.10533905029297
2017-09-26,61.80327606201172
2017-09-27,60.881954193115234
2017-09-28,60.94990921020508
2017-09-29,60.92726516723633
2017-10-02,61.25197982788086
2017-10-03,61.09337615966797
2017-10-04,61.75796127319336
2017-10-05,61.75038528442383
2017-10-06,61.59181594848633
2017-10-09,61.538944244384766
2017-10-10,62.22616958618164
2017-10-11,62.55842590332031
2017-10-12,63.07950973510742
2017-10-13,62.73966598510742
2017-10-16,62.56599426269531
2017-10-17,63.1021614074707
2017-10-18,63.26830291748047
2017-10-19,64.06877899169922
2017-10-20,64.08386993408203
2017-10-23,64.26512145996094
2017-10-24,64.76356506347656
2017-10-25,64.43881225585938
2017-10-26,64.56718444824219
2017-10-27,64.88434600830078
2017-10-30,64.8692626953125
2017-10-31,64.98255157470703
2017-11-01,64.79375457763672
2017-11-02,65.54891204833984
2017-11-03,65.73013305664062
2017-11-06,65.18643188476562
2017-11-07,66.22102355957031
2017-11-08,66.34941101074219
2017-11-09,66.1983642578125
2017-11-10,65.84342956542969
2017-11-13,66.689208984375
2017-11-14,67.70912170410156
2017-11-15,66.99365997314453
2017-11-16,66.49132537841797
2017-11-17,65.8595962524414
2017-11-20,65.45619201660156
2017-11-21,65.82156372070312
2017-11-22,65.95855712890625
2017-11-24,66.14122772216797
2017-11-27,66.59789276123047
2017-11-28,66.96324157714844
2017-11-29,67.28290557861328
2017-11-30,67.77001190185547
2017-12-01,67.60256958007812
2017-12-04,67.34378814697266
2017-12-05,66.99365997314453
2017-12-06,67.33617401123047
2017-12-07,67.35139465332031
2017-12-08,67.67867279052734
2017-12-11,68.24189758300781
2017-12-12,67.04694366455078
2017-12-13,66.96324157714844
2017-12-14,66.66638946533203
2017-12-15,67.16112518310547
2017-12-18,66.46089935302734
2017-12-19,65.12130737304688
2017-12-20,64.6266098022461
2017-12-21,64.53528594970703
2017-12-22,64.50482940673828
2017-12-26,64.08619689941406
2017-12-27,64.43632507324219
2017-12-28,64.76360321044922
2017-12-29,64.65702819824219
2018-01-02,63.614295959472656
2018-01-03,63.01301574707031
2018-01-04,62.27474594116211
2018-01-05,62.213836669921875
2018-01-08,63.08913040161133
2018-01-09,62.419342041015625
2018-01-10,61.5897216796875
2018-01-11,61.186336517333984
2018-01-12,60.50130844116211
2018-01-16,60.143619537353516
2018-01-17,60.333885192871094
2018-01-18,59.58037567138672
2018-01-19,59.57275390625
2018-01-22,59.77064895629883
2018-01-23,60.63072204589844
2018-01-24,60.44805145263672
2018-01-25,61.1787109375
2018-01-26,61.19395065307617
2018-01-29,60.227317810058594
2018-01-30,60.577430725097656
2018-01-31,61.16350555419922
2018-02-01,59.9381103515625
2018-02-02,59.33681869506836
2018-02-05,58.70508575439453
2018-02-06,57.75367736816406
2018-02-07,57.28181838989258
2018-02-08,56.878414154052734
2018-02-09,58.52241516113281
2018-02-12,58.91059875488281
2018-02-13,59.17562484741211
2018-02-14,58.29985809326172
2018-02-15,59.237091064453125
2018-02-16,59.744102478027344
2018-02-20,58.66093826293945
2018-02-21,57.97720718383789
2018-02-22,58.22304153442383
2018-02-23,59.63655090332031
2018-02-26,59.121849060058594
2018-02-27,58.123172760009766
2018-02-28,57.53163528442383
2018-03-01,57.301177978515625
2018-03-02,57.11678695678711
2018-03-05,58.4535026550293
2018-03-06,57.72370910644531
2018-03-07,57.216670989990234
2018-03-08,57.85428237915039
2018-03-09,57.80052947998047
2018-03-12,58.146209716796875
2018-03-13,57.99257278442383
2018-03-14,58.36133575439453
2018-03-15,58.829933166503906
2018-03-16,59.49827194213867
2018-03-19,59.19099426269531
2018-03-20,59.06807327270508
2018-03-21,58.89906692504883
2018-03-22,58.96821594238281
2018-03-23,58.061710357666016
2018-03-26,58.7070198059082
2018-03-27,59.62886428833008
2018-03-28,59.58278274536133
2018-03-29,59.874698638916016
2018-04-02,59.206356048583984
2018-04-03,59.65959930419922
2018-04-04,60.128196716308594
2018-04-05,60.604522705078125
2018-04-06,60.350990295410156
2018-04-09,60.27416229248047
2018-04-10,59.61351776123047
2018-04-11,59.54437255859375
2018-04-12,58.62251663208008
2018-04-13,58.914432525634766
2018-04-16,59.75947189331055
2018-04-17,60.27416229248047
2018-04-18,59.92847442626953
2018-04-19,60.00529479980469
2018-04-20,59.61351776123047
2018-04-23,59.690330505371094
2018-04-24,60.158958435058594
2018-04-25,60.220394134521484
2018-04-26,61.034706115722656
2018-04-27,61.78757095336914
2018-04-30,61.557098388671875
2018-05-01,61.418819427490234
2018-05-02,60.881065368652344
2018-05-03,60.68900680541992
2018-05-04,60.881065368652344
2018-05-07,60.19734573364258
2018-05-08,58.56106185913086
2018-05-09,57.94647979736328
2018-05-10,58.8222541809082
2018-05-11,59.021976470947266
2018-05-14,58.86834716796875
2018-05-15,58.08127212524414
2018-05-16,57.81760787963867
2018-05-17,57.33683776855469
2018-05-18,57.36008071899414
2018-05-21,57.25926971435547
2018-05-22,57.49191665649414
2018-05-23,58.23633575439453
2018-05-24,58.84119415283203
2018-05-25,58.864463806152344
2018-05-29,58.92650604248047
2018-05-30,59.19016647338867
2018-05-31,59.50033187866211
2018-06-01,58.57754135131836
2018-06-04,58.12002944946289
2018-06-05,57.39110565185547
2018-06-06,56.1348762512207
2018-06-07,56.44506072998047
2018-06-08,56.41404724121094
2018-06-11,55.359439849853516
2018-06-12,56.20466232299805
2018-06-13,56.16590118408203
2018-06-14,56.801753997802734
2018-06-15,57.17400360107422
2018-06-18,57.305816650390625
2018-06-19,58.05023956298828
2018-06-20,58.18206787109375
2018-06-21,58.50776290893555
2018-06-22,58.74814987182617
2018-06-25,60.03538513183594
2018-06-26,60.081912994384766
2018-06-27,60.40760040283203
2018-06-28,60.438621520996094
2018-06-29,60.469661712646484
2018-07-02,60.7487907409668
2018-07-03,60.84186553955078
2018-07-05,61.25284957885742
2018-07-06,61.64832305908203
2018-07-09,59.60115051269531
2018-07-10,60.37659454345703
2018-07-11,61.28386306762695
2018-07-12,61.43119430541992
2018-07-13,61.61731719970703
2018-07-16,61.415687561035156
2018-07-17,61.22959518432617
2018-07-18,60.90388488769531
2018-07-19,61.09000015258789
2018-07-20,60.52394104003906
2018-07-23,60.06640625
2018-07-24,60.18272399902344
2018-07-25,60.012115478515625
2018-07-26,60.71778869628906
2018-07-27,60.911651611328125
2018-07-30,60.60922622680664
2018-07-31,61.20633316040039
2018-08-01,60.314544677734375
2018-08-02,60.63248062133789
2018-08-03,61.345909118652344
2018-08-06,61.20633316040039
2018-08-07,60.88839340209961
2018-08-08,60.8806266784668
2018-08-09,61.221824645996094
2018-08-10,61.004722595214844
2018-08-13,61.29938507080078
2018-08-14,61.444149017333984
2018-08-15,62.43796157836914
2018-08-16,63.15787887573242
2018-08-17,63.517826080322266
2018-08-20,62.8370475769043
2018-08-21,62.304927825927734
2018-08-22,61.764991760253906
2018-08-23,61.83541488647461
2018-08-24,62.171897888183594
2018-08-27,61.75714874267578
2018-08-28,61.389373779296875
2018-08-29,61.984092712402344
2018-08-30,62.124942779541016
2018-08-31,61.764991760253906
2018-09-04,62.257972717285156
2018-09-05,63.14221954345703
2018-09-06,63.658695220947266
2018-09-07,62.664878845214844
2018-09-10,63.02484893798828
2018-09-11,62.75879669189453
2018-09-12,62.71967697143555
2018-09-13,63.189205169677734
2018-09-14,62.829200744628906
2018-09-17,62.87615203857422
2018-09-18,62.664878845214844
2018-09-19,61.28763961791992
2018-09-20,61.38153839111328
2018-09-21,60.951141357421875
2018-09-24,59.94950866699219
2018-09-25,59.23741912841797
2018-09-26,58.22794723510742
2018-09-27,58.846134185791016
2018-09-28,59.62085723876953
2018-10-01,59.29218673706055
2018-10-02,60.31731033325195
2018-10-03,59.5582389831543
2018-10-04,59.94171142578125
2018-10-05,60.77117919921875
2018-10-08,61.0528678894043
2018-10-09,61.21720504760742
2018-10-10,60.857242584228516
2018-10-11,59.511295318603516
2018-10-12,58.869632720947266
2018-10-15,58.90874099731445
2018-10-16,59.55042266845703
2018-10-17,59.5582389831543
2018-10-18,59.75389862060547
2018-10-19,60.552066802978516
2018-10-22,60.11384201049805
2018-10-23,59.69911193847656
2018-10-24,61.20939254760742
2018-10-25,60.10603332519531
2018-10-26,59.73042297363281
2018-10-29,60.520774841308594
2018-10-30,60.4346809387207
2018-10-31,59.472164154052734
2018-11-01,59.182640075683594
2018-11-02,58.32969284057617
2018-11-05,59.50346755981445
2018-11-06,60.4346809387207
2018-11-07,61.240692138671875
2018-11-08,61.17025375366211
2018-11-09,61.81975173950195
2018-11-12,62.109291076660156
2018-11-13,62.468589782714844
2018-11-14,62.713382720947266
2018-11-15,60.4392204284668
2018-11-16,60.802433013916016
2018-11-19,61.19724655151367
2018-11-20,61.6789436340332
2018-11-21,60.88928985595703
2018-11-23,61.07093048095703
2018-11-26,61.718421936035156
2018-11-27,62.42121124267578
2018-11-28,62.25538635253906
2018-11-29,62.57122802734375
2018-11-30,63.447731018066406
2018-12-03,64.14263916015625
2018-12-04,64.74274444580078
2018-12-06,64.45848083496094
2018-12-07,65.11387634277344
2018-12-10,65.46923065185547
2018-12-11,65.73770141601562
2018-12-12,65.12178039550781
2018-12-13,66.2746810913086
2018-12-14,66.19569396972656
2018-12-17,63.668827056884766
2018-12-18,63.33718490600586
2018-12-19,63.250308990478516
2018-12-20,63.747798919677734
2018-12-21,63.1397819519043
2018-12-24,59.47584915161133
2018-12-26,60.08384704589844
2018-12-27,60.668216705322266
2018-12-28,60.391822814941406
2018-12-31,60.37602233886719
2019-01-02,59.33370590209961
2019-01-03,59.483734130859375
2019-01-04,60.44708251953125
2019-01-07,59.570594787597656
2019-01-08,59.933841705322266
2019-01-09,59.46003341674805
2019-01-10,60.44708251953125
2019-01-11,59.95751953125
2019-01-14,58.788856506347656
2019-01-15,59.846961975097656
2019-01-16,60.31285095214844
2019-01-17,60.826133728027344
2019-01-18,60.415504455566406
2019-01-22,60.59712219238281
2019-01-23,60.786651611328125
2019-01-24,61.32361602783203
2019-01-25,59.97333908081055
2019-01-28,59.689048767089844
2019-01-29,59.925933837890625
2019-01-30,60.16283416748047
2019-01-31,61.315704345703125
2019-02-01,60.54974365234375
2019-02-04,61.25252914428711
2019-02-05,61.26832580566406
2019-02-06,61.00774383544922
2019-02-07,61.6789436340332
2019-02-08,62.326446533203125
2019-02-11,62.358028411865234
2019-02-12,62.6290283203125
2019-02-13,62.03917694091797
2019-02-14,62.20658493041992
2019-02-15,62.58123016357422
2019-02-19,62.868202209472656
2019-02-20,62.97978591918945
2019-02-21,63.7689094543457
2019-02-22,65.44285583496094
2019-02-25,65.06023406982422
2019-02-26,64.85298156738281
2019-02-27,65.09214782714844
2019-02-28,65.72183990478516
2019-03-01,65.88923645019531
2019-03-04,66.31968688964844
2019-03-05,66.1044692993164
2019-03-06,66.42328643798828
2019-03-07,66.43126678466797
2019-03-08,66.81388854980469
2019-03-11,67.17259216308594
2019-03-12,67.69866943359375
2019-03-13,67.89794921875
2019-03-14,67.73853302001953
2019-03-15,67.6269302368164
2019-03-18,67.51533508300781
2019-03-19,66.80589294433594
2019-03-20,66.82981872558594
2019-03-21,67.26823425292969
2019-03-22,67.68273162841797
2019-03-25,67.83416748046875
2019-03-26,68.2965316772461
2019-03-27,67.88200378417969
2019-03-28,67.17259216308594
2019-03-29,67.60302734375
2019-04-01,67.21243286132812
2019-04-02,67.56315612792969
2019-04-03,67.30809020996094
2019-04-04,66.94938659667969
2019-04-05,67.60302734375
2019-04-08,66.78997802734375
2019-04-09,67.08491516113281
2019-04-10,66.85372161865234
2019-04-11,67.33200073242188
2019-04-12,67.39578247070312
2019-04-15,67.44361114501953
2019-04-16,66.65447998046875
